index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
4	0.4444	6	0.6667	1204	625	+	r	iː	v	-	k	ɑ	_	R	I	B	_	K	A	0	5	7	3	0	1	7																																													626	+	r	iː	f	ɛ	k	-	_	R	I	B	E	K	_	0	5	7	3	7	1	0
5	0.5556	5	0.5556	1204	625	-	+	r	iː	k	ɑ	n	_	_	R	I	K	A	N	0	0	5	7	1	7	4																																													626	ɛ	+	r	iː	k	-	-	E	_	R	I	K	_	_	7	0	5	7	1	0	0
6	0.6667	4	0.4444	1204	625	k	-	+	r	ɑ	n	t	K	_	_	R	A	N	T	1	0	0	5	7	4	1																																													626	k	ɛ	+	r	-	-	-	K	E	_	R	_	_	_	1	7	0	5	0	0	0
7	0.7778	3	0.3333	1204	625	ɑ	k	-	+	n	t	∅	A	K	_	_	N	T	∅	7	1	0	0	4	1	∅																																													626	-	k	ɛ	+	-	-	∅	_	K	E	_	_	_	∅	0	1	7	0	0	0	∅
8	0.8889	2	0.2222	1204	625	n	ɑ	k	-	t	∅	∅	N	A	K	_	T	∅	∅	4	7	1	0	1	∅	∅																																													626	-	-	k	ɛ	-	∅	∅	_	_	K	E	_	∅	∅	0	0	1	7	0	∅	∅
9	1.0000	1	0.1111	1204	625	t	n	ɑ	k	∅	∅	∅	T	N	A	K	∅	∅	∅	1	4	7	1	∅	∅	∅																																													626	-	-	-	k	∅	∅	∅	_	_	_	K	∅	∅	∅	0	0	0	1	∅	∅	∅
1	0.1000	10	1.0000	1208	627	b	∅	∅	∅	r	ɑ	n	P	∅	∅	∅	R	A	N	1	∅	∅	∅	5	7	4																																													628	b	∅	∅	∅	r	ɛ	n	P	∅	∅	∅	R	E	N	1	∅	∅	∅	5	7	4
2	0.2000	9	0.9000	1208	627	r	b	∅	∅	ɑ	n	t	R	P	∅	∅	A	N	T	5	1	∅	∅	7	4	1																																													628	r	b	∅	∅	ɛ	n	-	R	P	∅	∅	E	N	_	5	1	∅	∅	7	4	0
3	0.3000	8	0.8000	1208	627	ɑ	r	b	∅	n	t	+	A	R	P	∅	N	T	_	7	5	1	∅	4	1	0																																													628	ɛ	r	b	∅	n	-	+	E	R	P	∅	N	_	_	7	5	1	∅	4	0	0
4	0.4000	7	0.7000	1208	627	n	ɑ	r	b	t	+	h	N	A	R	P	T	_	H	4	7	5	1	1	0	3																																													628	n	ɛ	r	b	-	+	h	N	E	R	P	_	_	H	4	7	5	1	0	0	3
5	0.5000	6	0.6000	1208	627	t	n	ɑ	r	+	h	ɑu	T	N	A	R	_	H	A	1	4	7	5	0	3	7																																													628	-	n	ɛ	r	+	h	ɔ	_	N	E	R	_	H	U	0	4	7	5	0	3	7
6	0.6000	5	0.5000	1208	627	+	t	n	ɑ	h	ɑu	-	_	T	N	A	H	A	_	0	1	4	7	3	7	0																																													628	+	-	n	ɛ	h	ɔ	l	_	_	N	E	H	U	L	0	0	4	7	3	7	5
7	0.7000	4	0.4000	1208	627	h	+	t	n	ɑu	-	t	H	_	T	N	A	_	T	3	0	1	4	7	0	1																																													628	h	+	-	n	ɔ	l	ts	H	_	_	N	U	L	C	3	0	0	4	7	5	2
8	0.8000	3	0.3000	1208	627	ɑu	h	+	t	-	t	∅	A	H	_	T	_	T	∅	7	3	0	1	0	1	∅																																													628	ɔ	h	+	-	l	ts	∅	U	H	_	_	L	C	∅	7	3	0	0	5	2	∅
9	0.9000	2	0.2000	1208	627	-	ɑu	h	+	t	∅	∅	_	A	H	_	T	∅	∅	0	7	3	0	1	∅	∅																																													628	l	ɔ	h	+	ts	∅	∅	L	U	H	_	C	∅	∅	5	7	3	0	2	∅	∅
10	1.0000	1	0.1000	1208	627	t	-	ɑu	h	∅	∅	∅	T	_	A	H	∅	∅	∅	1	0	7	3	∅	∅	∅																																													628	ts	l	ɔ	h	∅	∅	∅	C	L	U	H	∅	∅	∅	2	5	7	3	∅	∅	∅
1	0.2500	4	1.0000	1211	629	v	∅	∅	∅	yː	-	r	B	∅	∅	∅	Y	_	R	3	∅	∅	∅	7	0	5	630	f	∅	∅	∅	aɪ	ə	r	B	∅	∅	∅	A	E	R	3	∅	∅	∅	7	7	5																							631	f	∅	∅	∅	ɔy	ə	r	B	∅	∅	∅	U	E	R	3	∅	∅	∅	7	7	5
2	0.5000	3	0.7500	1211	629	yː	v	∅	∅	-	r	∅	Y	B	∅	∅	_	R	∅	7	3	∅	∅	0	5	∅	630	aɪ	f	∅	∅	ə	r	∅	A	B	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅																							631	ɔy	f	∅	∅	ə	r	∅	U	B	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅
3	0.7500	2	0.5000	1211	629	-	yː	v	∅	r	∅	∅	_	Y	B	∅	R	∅	∅	0	7	3	∅	5	∅	∅	630	ə	aɪ	f	∅	r	∅	∅	E	A	B	∅	R	∅	∅	7	7	3	∅	5	∅	∅																							631	ə	ɔy	f	∅	r	∅	∅	E	U	B	∅	R	∅	∅	7	7	3	∅	5	∅	∅
4	1.0000	1	0.2500	1211	629	r	-	yː	v	∅	∅	∅	R	_	Y	B	∅	∅	∅	5	0	7	3	∅	∅	∅	630	r	ə	aɪ	f	∅	∅	∅	R	E	A	B	∅	∅	∅	5	7	7	3	∅	∅	∅																							631	r	ə	ɔy	f	∅	∅	∅	R	E	U	B	∅	∅	∅	5	7	7	3	∅	∅	∅
1	0.3333	3	1.0000	1212	632	r	∅	∅	∅	oː	k	∅	R	∅	∅	∅	U	K	∅	5	∅	∅	∅	7	1	∅																																													633	r	∅	∅	∅	au	x	∅	R	∅	∅	∅	A	G	∅	5	∅	∅	∅	7	3	∅
2	0.6667	2	0.6667	1212	632	oː	r	∅	∅	k	∅	∅	U	R	∅	∅	K	∅	∅	7	5	∅	∅	1	∅	∅																																													633	au	r	∅	∅	x	∅	∅	A	R	∅	∅	G	∅	∅	7	5	∅	∅	3	∅	∅
3	1.0000	1	0.3333	1212	632	k	oː	r	∅	∅	∅	∅	K	U	R	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅																																													633	x	au	r	∅	∅	∅	∅	G	A	R	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅
1	0.1111	9	1.0000	1222	634	aː	∅	∅	∅	n	+	s	A	∅	∅	∅	N	_	S	7	∅	∅	∅	4	0	3																																													635	a	∅	∅	∅	n	+	ʃ	A	∅	∅	∅	N	_	S	7	∅	∅	∅	4	0	3
2	0.2222	8	0.8889	1222	634	n	aː	∅	∅	+	s	t	N	A	∅	∅	_	S	T	4	7	∅	∅	0	3	1																																													635	n	a	∅	∅	+	ʃ	t	N	A	∅	∅	_	S	T	4	7	∅	∅	0	3	1
3	0.3333	7	0.7778	1222	634	+	n	aː	∅	s	t	eː	_	N	A	∅	S	T	E	0	4	7	∅	3	1	7																																													635	+	n	a	∅	ʃ	t	ɛ	_	N	A	∅	S	T	E	0	4	7	∅	3	1	7
4	0.4444	6	0.6667	1222	634	s	+	n	aː	t	eː	k	S	_	N	A	T	E	K	3	0	4	7	1	7	1																																													635	ʃ	+	n	a	t	ɛ	k	S	_	N	A	T	E	K	3	0	4	7	1	7	1
5	0.5556	5	0.5556	1222	634	t	s	+	n	eː	k	ə	T	S	_	N	E	K	E	1	3	0	4	7	1	7																																													635	t	ʃ	+	n	ɛ	k	ə	T	S	_	N	E	K	E	1	3	0	4	7	1	7
6	0.6667	4	0.4444	1222	634	eː	t	s	+	k	ə	-	E	T	S	_	K	E	_	7	1	3	0	1	7	0																																													635	ɛ	t	ʃ	+	k	ə	n	E	T	S	_	K	E	N	7	1	3	0	1	7	4
7	0.7778	3	0.3333	1222	634	k	eː	t	s	ə	-	∅	K	E	T	S	E	_	∅	1	7	1	3	7	0	∅																																													635	k	ɛ	t	ʃ	ə	n	∅	K	E	T	S	E	N	∅	1	7	1	3	7	4	∅
8	0.8889	2	0.2222	1222	634	ə	k	eː	t	-	∅	∅	E	K	E	T	_	∅	∅	7	1	7	1	0	∅	∅																																													635	ə	k	ɛ	t	n	∅	∅	E	K	E	T	N	∅	∅	7	1	7	1	4	∅	∅
9	1.0000	1	0.1111	1222	634	-	ə	k	eː	∅	∅	∅	_	E	K	E	∅	∅	∅	0	7	1	7	∅	∅	∅																																													635	n	ə	k	ɛ	∅	∅	∅	N	E	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.2000	5	1.0000	1223	636	p	∅	∅	∅	ɛ	d	ə	P	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7	637	p	∅	∅	∅	æ	d	-	P	∅	∅	∅	E	T	_	1	∅	∅	∅	7	1	0																							638	p	∅	∅	∅	a	d	ə	P	∅	∅	∅	A	T	E	1	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	1223	636	ɛ	p	∅	∅	d	ə	l	E	P	∅	∅	T	E	L	7	1	∅	∅	1	7	5	637	æ	p	∅	∅	d	-	l̩	E	P	∅	∅	T	_	L	7	1	∅	∅	1	0	5																							638	a	p	∅	∅	d	ə	l	A	P	∅	∅	T	E	L	7	1	∅	∅	1	7	5
3	0.6000	3	0.6000	1223	636	d	ɛ	p	∅	ə	l	∅	T	E	P	∅	E	L	∅	1	7	1	∅	7	5	∅	637	d	æ	p	∅	-	l̩	∅	T	E	P	∅	_	L	∅	1	7	1	∅	0	5	∅																							638	d	a	p	∅	ə	l	∅	T	A	P	∅	E	L	∅	1	7	1	∅	7	5	∅
4	0.8000	2	0.4000	1223	636	ə	d	ɛ	p	l	∅	∅	E	T	E	P	L	∅	∅	7	1	7	1	5	∅	∅	637	-	d	æ	p	l̩	∅	∅	_	T	E	P	L	∅	∅	0	1	7	1	5	∅	∅																							638	ə	d	a	p	l	∅	∅	E	T	A	P	L	∅	∅	7	1	7	1	5	∅	∅
5	1.0000	1	0.2000	1223	636	l	ə	d	ɛ	∅	∅	∅	L	E	T	E	∅	∅	∅	5	7	1	7	∅	∅	∅	637	l̩	-	d	æ	∅	∅	∅	L	_	T	E	∅	∅	∅	5	0	1	7	∅	∅	∅																							638	l	ə	d	a	∅	∅	∅	L	E	T	A	∅	∅	∅	5	7	1	7	∅	∅	∅
1	0.2000	5	1.0000	1237	639	ɛ	∅	∅	∅	ŋ	k	ə	E	∅	∅	∅	N	K	E	7	∅	∅	∅	4	1	7	640	æ	∅	∅	∅	ŋ	k	-	E	∅	∅	∅	N	K	_	7	∅	∅	∅	4	1	0																																												
2	0.4000	4	0.8000	1237	639	ŋ	ɛ	∅	∅	k	ə	l	N	E	∅	∅	K	E	L	4	7	∅	∅	1	7	5	640	ŋ	æ	∅	∅	k	-	l̩	N	E	∅	∅	K	_	L	4	7	∅	∅	1	0	5																																												
3	0.6000	3	0.6000	1237	639	k	ŋ	ɛ	∅	ə	l	∅	K	N	E	∅	E	L	∅	1	4	7	∅	7	5	∅	640	k	ŋ	æ	∅	-	l̩	∅	K	N	E	∅	_	L	∅	1	4	7	∅	0	5	∅																																												
4	0.8000	2	0.4000	1237	639	ə	k	ŋ	ɛ	l	∅	∅	E	K	N	E	L	∅	∅	7	1	4	7	5	∅	∅	640	-	k	ŋ	æ	l̩	∅	∅	_	K	N	E	L	∅	∅	0	1	4	7	5	∅	∅																																												
5	1.0000	1	0.2000	1237	639	l	ə	k	ŋ	∅	∅	∅	L	E	K	N	∅	∅	∅	5	7	1	4	∅	∅	∅	640	l̩	-	k	ŋ	∅	∅	∅	L	_	K	N	∅	∅	∅	5	0	1	4	∅	∅	∅																																												
1	0.3333	3	1.0000	1240	641	h	∅	∅	∅	iː	l	∅	H	∅	∅	∅	I	L	∅	3	∅	∅	∅	7	5	∅	642	h	∅	∅	∅	iː	l	∅	H	∅	∅	∅	I	L	∅	3	∅	∅	∅	7	5	∅																																												
2	0.6667	2	0.6667	1240	641	iː	h	∅	∅	l	∅	∅	I	H	∅	∅	L	∅	∅	7	3	∅	∅	5	∅	∅	642	iː	h	∅	∅	l	∅	∅	I	H	∅	∅	L	∅	∅	7	3	∅	∅	5	∅	∅																																												
3	1.0000	1	0.3333	1240	641	l	iː	h	∅	∅	∅	∅	L	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅	642	l	iː	h	∅	∅	∅	∅	L	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																																												
1	0.1000	10	1.0000	1243	643	m	∅	∅	∅	aː	l	-	M	∅	∅	∅	A	L	_	4	∅	∅	∅	7	5	0	644	m	∅	∅	∅	iː	l	-	M	∅	∅	∅	I	L	_	4	∅	∅	∅	7	5	0																							645	m	∅	∅	∅	aː	l	ts	M	∅	∅	∅	A	L	C	4	∅	∅	∅	7	5	2
2	0.2000	9	0.9000	1243	643	aː	m	∅	∅	l	-	-	A	M	∅	∅	L	_	_	7	4	∅	∅	5	0	0	644	iː	m	∅	∅	l	-	-	I	M	∅	∅	L	_	_	7	4	∅	∅	5	0	0																							645	aː	m	∅	∅	l	ts	ai	A	M	∅	∅	L	C	A	7	4	∅	∅	5	2	7
3	0.3000	8	0.8000	1243	643	l	aː	m	∅	-	-	-	L	A	M	∅	_	_	_	5	7	4	∅	0	0	0	644	l	iː	m	∅	-	-	-	L	I	M	∅	_	_	_	5	7	4	∅	0	0	0																							645	l	aː	m	∅	ts	ai	t	L	A	M	∅	C	A	T	5	7	4	∅	2	7	1
4	0.4000	7	0.7000	1243	643	-	l	aː	m	-	-	+	_	L	A	M	_	_	_	0	5	7	4	0	0	0	644	-	l	iː	m	-	-	-	_	L	I	M	_	_	_	0	5	7	4	0	0	0																							645	ts	l	aː	m	ai	t	-	C	L	A	M	A	T	_	2	5	7	4	7	1	0
5	0.5000	6	0.6000	1243	643	-	-	l	aː	-	+	t	_	_	L	A	_	_	T	0	0	5	7	0	0	1	644	-	-	l	iː	-	-	-	_	_	L	I	_	_	_	0	0	5	7	0	0	0																							645	ai	ts	l	aː	t	-	-	A	C	L	A	T	_	_	7	2	5	7	1	0	0
6	0.6000	5	0.5000	1243	643	-	-	-	l	+	t	ɛɪ	_	_	_	L	_	T	E	0	0	0	5	0	1	7	644	-	-	-	l	-	-	-	_	_	_	L	_	_	_	0	0	0	5	0	0	0																							645	t	ai	ts	l	-	-	-	T	A	C	L	_	_	_	1	7	2	5	0	0	0
7	0.7000	4	0.4000	1243	643	+	-	-	-	t	ɛɪ	t	_	_	_	_	T	E	T	0	0	0	0	1	7	1	644	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0																							645	-	t	ai	ts	-	-	-	_	T	A	C	_	_	_	0	1	7	2	0	0	0
8	0.8000	3	0.3000	1243	643	t	+	-	-	ɛɪ	t	∅	T	_	_	_	E	T	∅	1	0	0	0	7	1	∅	644	-	-	-	-	-	-	∅	_	_	_	_	_	_	∅	0	0	0	0	0	0	∅																							645	-	-	t	ai	-	-	∅	_	_	T	A	_	_	∅	0	0	1	7	0	0	∅
9	0.9000	2	0.2000	1243	643	ɛɪ	t	+	-	t	∅	∅	E	T	_	_	T	∅	∅	7	1	0	0	1	∅	∅	644	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅																							645	-	-	-	t	-	∅	∅	_	_	_	T	_	∅	∅	0	0	0	1	0	∅	∅
10	1.0000	1	0.1000	1243	643	t	ɛɪ	t	+	∅	∅	∅	T	E	T	_	∅	∅	∅	1	7	1	0	∅	∅	∅	644	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							645	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅
1	0.1000	10	1.0000	1245	646	s	∅	∅	∅	x	oː	r	S	∅	∅	∅	G	U	R	3	∅	∅	∅	3	7	5																																													647	ʃ	∅	∅	∅	-	ɔ	r	S	∅	∅	∅	_	U	R	3	∅	∅	∅	0	7	5
2	0.2000	9	0.9000	1245	646	x	s	∅	∅	oː	r	-	G	S	∅	∅	U	R	_	3	3	∅	∅	7	5	0																																													647	-	ʃ	∅	∅	ɔ	r	n	_	S	∅	∅	U	R	N	0	3	∅	∅	7	5	4
3	0.3000	8	0.8000	1245	646	oː	x	s	∅	r	-	+	U	G	S	∅	R	_	_	7	3	3	∅	5	0	0																																													647	ɔ	-	ʃ	∅	r	n	+	U	_	S	∅	R	N	_	7	0	3	∅	5	4	0
4	0.4000	7	0.7000	1245	646	r	oː	x	s	-	+	s	R	U	G	S	_	_	S	5	7	3	3	0	0	3																																													647	r	ɔ	-	ʃ	n	+	ʃ	R	U	_	S	N	_	S	5	7	0	3	4	0	3
5	0.5000	6	0.6000	1245	646	-	r	oː	x	+	s	t	_	R	U	G	_	S	T	0	5	7	3	0	3	1																																													647	n	r	ɔ	-	+	ʃ	t	N	R	U	_	_	S	T	4	5	7	0	0	3	1
6	0.6000	5	0.5000	1245	646	+	-	r	oː	s	t	eː	_	_	R	U	S	T	E	0	0	5	7	3	1	7																																													647	+	n	r	ɔ	ʃ	t	ai	_	N	R	U	S	T	A	0	4	5	7	3	1	7
7	0.7000	4	0.4000	1245	646	s	+	-	r	t	eː	n	S	_	_	R	T	E	N	3	0	0	5	1	7	4																																													647	ʃ	+	n	r	t	ai	n	S	_	N	R	T	A	N	3	0	4	5	1	7	4
8	0.8000	3	0.3000	1245	646	t	s	+	-	eː	n	∅	T	S	_	_	E	N	∅	1	3	0	0	7	4	∅																																													647	t	ʃ	+	n	ai	n	∅	T	S	_	N	A	N	∅	1	3	0	4	7	4	∅
9	0.9000	2	0.2000	1245	646	eː	t	s	+	n	∅	∅	E	T	S	_	N	∅	∅	7	1	3	0	4	∅	∅																																													647	ai	t	ʃ	+	n	∅	∅	A	T	S	_	N	∅	∅	7	1	3	0	4	∅	∅
10	1.0000	1	0.1000	1245	646	n	eː	t	s	∅	∅	∅	N	E	T	S	∅	∅	∅	4	7	1	3	∅	∅	∅																																													647	n	ai	t	ʃ	∅	∅	∅	N	A	T	S	∅	∅	∅	4	7	1	3	∅	∅	∅
1	0.1000	10	1.0000	1248	648	m	∅	∅	∅	ɪ	d	ɑ	M	∅	∅	∅	I	T	A	4	∅	∅	∅	7	1	7																																													649	m	∅	∅	∅	ɪ	t	aː	M	∅	∅	∅	I	T	A	4	∅	∅	∅	7	1	7
2	0.2000	9	0.9000	1248	648	ɪ	m	∅	∅	d	ɑ	ɣ	I	M	∅	∅	T	A	G	7	4	∅	∅	1	7	3																																													649	ɪ	m	∅	∅	t	aː	k	I	M	∅	∅	T	A	K	7	4	∅	∅	1	7	1
3	0.3000	8	0.8000	1248	648	d	ɪ	m	∅	ɑ	ɣ	+	T	I	M	∅	A	G	_	1	7	4	∅	7	3	0																																													649	t	ɪ	m	∅	aː	k	+	T	I	M	∅	A	K	_	1	7	4	∅	7	1	0
4	0.4000	7	0.7000	1248	648	ɑ	d	ɪ	m	ɣ	+	eː	A	T	I	M	G	_	E	7	1	7	4	3	0	7																																													649	aː	t	ɪ	m	k	+	ɛ	A	T	I	M	K	_	E	7	1	7	4	1	0	7
5	0.5000	6	0.6000	1248	648	ɣ	ɑ	d	ɪ	+	eː	t	G	A	T	I	_	E	T	3	7	1	7	0	7	1																																													649	k	aː	t	ɪ	+	ɛ	s	K	A	T	I	_	E	S	1	7	1	7	0	7	3
6	0.6000	5	0.5000	1248	648	+	ɣ	ɑ	d	eː	t	ə	_	G	A	T	E	T	E	0	3	7	1	7	1	7																																													649	+	k	aː	t	ɛ	s	ə	_	K	A	T	E	S	E	0	1	7	1	7	3	7
7	0.7000	4	0.4000	1248	648	eː	+	ɣ	ɑ	t	ə	-	E	_	G	A	T	E	_	7	0	3	7	1	7	0																																													649	ɛ	+	k	aː	s	ə	n	E	_	K	A	S	E	N	7	0	1	7	3	7	4
8	0.8000	3	0.3000	1248	648	t	eː	+	ɣ	ə	-	∅	T	E	_	G	E	_	∅	1	7	0	3	7	0	∅																																													649	s	ɛ	+	k	ə	n	∅	S	E	_	K	E	N	∅	3	7	0	1	7	4	∅
9	0.9000	2	0.2000	1248	648	ə	t	eː	+	-	∅	∅	E	T	E	_	_	∅	∅	7	1	7	0	0	∅	∅																																													649	ə	s	ɛ	+	n	∅	∅	E	S	E	_	N	∅	∅	7	3	7	0	4	∅	∅
10	1.0000	1	0.1000	1248	648	-	ə	t	eː	∅	∅	∅	_	E	T	E	∅	∅	∅	0	7	1	7	∅	∅	∅																																													649	n	ə	s	ɛ	∅	∅	∅	N	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅
1	0.2500	4	1.0000	1254	650	h	∅	∅	∅	aː	r	t	H	∅	∅	∅	A	R	T	3	∅	∅	∅	7	5	1																																													651	h	∅	∅	∅	eː	r	t	H	∅	∅	∅	E	R	T	3	∅	∅	∅	7	5	1
2	0.5000	3	0.7500	1254	650	aː	h	∅	∅	r	t	∅	A	H	∅	∅	R	T	∅	7	3	∅	∅	5	1	∅																																													651	eː	h	∅	∅	r	t	∅	E	H	∅	∅	R	T	∅	7	3	∅	∅	5	1	∅
3	0.7500	2	0.5000	1254	650	r	aː	h	∅	t	∅	∅	R	A	H	∅	T	∅	∅	5	7	3	∅	1	∅	∅																																													651	r	eː	h	∅	t	∅	∅	R	E	H	∅	T	∅	∅	5	7	3	∅	1	∅	∅
4	1.0000	1	0.2500	1254	650	t	r	aː	h	∅	∅	∅	T	R	A	H	∅	∅	∅	1	5	7	3	∅	∅	∅																																													651	t	r	eː	h	∅	∅	∅	T	R	E	H	∅	∅	∅	1	5	7	3	∅	∅	∅
1	0.1000	10	1.0000	1255	652	aː	∅	∅	∅	v	ɔ	n	A	∅	∅	∅	B	U	N	7	∅	∅	∅	3	7	4																																													653	aː	∅	∅	∅	b	ə	n	A	∅	∅	∅	P	E	N	7	∅	∅	∅	1	7	4
2	0.2000	9	0.9000	1255	652	v	aː	∅	∅	ɔ	n	d	B	A	∅	∅	U	N	T	3	7	∅	∅	7	4	1																																													653	b	aː	∅	∅	ə	n	t	P	A	∅	∅	E	N	T	1	7	∅	∅	7	4	1
3	0.3000	8	0.8000	1255	652	ɔ	v	aː	∅	n	d	+	U	B	A	∅	N	T	_	7	3	7	∅	4	1	0																																													653	ə	b	aː	∅	n	t	+	E	P	A	∅	N	T	_	7	1	7	∅	4	1	0
4	0.4000	7	0.7000	1255	652	n	ɔ	v	aː	d	+	eː	N	U	B	A	T	_	E	4	7	3	7	1	0	7																																													653	n	ə	b	aː	t	+	ɛ	N	E	P	A	T	_	E	4	7	1	7	1	0	7
5	0.5000	6	0.6000	1255	652	d	n	ɔ	v	+	eː	t	T	N	U	B	_	E	T	1	4	7	3	0	7	1																																													653	t	n	ə	b	+	ɛ	s	T	N	E	P	_	E	S	1	4	7	1	0	7	3
6	0.6000	5	0.5000	1255	652	+	d	n	ɔ	eː	t	ə	_	T	N	U	E	T	E	0	1	4	7	7	1	7																																													653	+	t	n	ə	ɛ	s	ə	_	T	N	E	E	S	E	0	1	4	7	7	3	7
7	0.7000	4	0.4000	1255	652	eː	+	d	n	t	ə	-	E	_	T	N	T	E	_	7	0	1	4	1	7	0																																													653	ɛ	+	t	n	s	ə	n	E	_	T	N	S	E	N	7	0	1	4	3	7	4
8	0.8000	3	0.3000	1255	652	t	eː	+	d	ə	-	∅	T	E	_	T	E	_	∅	1	7	0	1	7	0	∅																																													653	s	ɛ	+	t	ə	n	∅	S	E	_	T	E	N	∅	3	7	0	1	7	4	∅
9	0.9000	2	0.2000	1255	652	ə	t	eː	+	-	∅	∅	E	T	E	_	_	∅	∅	7	1	7	0	0	∅	∅																																													653	ə	s	ɛ	+	n	∅	∅	E	S	E	_	N	∅	∅	7	3	7	0	4	∅	∅
10	1.0000	1	0.1000	1255	652	-	ə	t	eː	∅	∅	∅	_	E	T	E	∅	∅	∅	0	7	1	7	∅	∅	∅																																													653	n	ə	s	ɛ	∅	∅	∅	N	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅
1	0.1000	10	1.0000	1260	654	aː	∅	∅	∅	v	ɔ	n	A	∅	∅	∅	B	U	N	7	∅	∅	∅	3	7	4																																													655	aː	∅	∅	∅	b	ə	n	A	∅	∅	∅	P	E	N	7	∅	∅	∅	1	7	4
2	0.2000	9	0.9000	1260	654	v	aː	∅	∅	ɔ	n	d	B	A	∅	∅	U	N	T	3	7	∅	∅	7	4	1																																													655	b	aː	∅	∅	ə	n	t	P	A	∅	∅	E	N	T	1	7	∅	∅	7	4	1
3	0.3000	8	0.8000	1260	654	ɔ	v	aː	∅	n	d	+	U	B	A	∅	N	T	_	7	3	7	∅	4	1	0																																													655	ə	b	aː	∅	n	t	+	E	P	A	∅	N	T	_	7	1	7	∅	4	1	0
4	0.4000	7	0.7000	1260	654	n	ɔ	v	aː	d	+	eː	N	U	B	A	T	_	E	4	7	3	7	1	0	7																																													655	n	ə	b	aː	t	+	ɛ	N	E	P	A	T	_	E	4	7	1	7	1	0	7
5	0.5000	6	0.6000	1260	654	d	n	ɔ	v	+	eː	t	T	N	U	B	_	E	T	1	4	7	3	0	7	1																																													655	t	n	ə	b	+	ɛ	s	T	N	E	P	_	E	S	1	4	7	1	0	7	3
6	0.6000	5	0.5000	1260	654	+	d	n	ɔ	eː	t	ə	_	T	N	U	E	T	E	0	1	4	7	7	1	7																																													655	+	t	n	ə	ɛ	s	ə	_	T	N	E	E	S	E	0	1	4	7	7	3	7
7	0.7000	4	0.4000	1260	654	eː	+	d	n	t	ə	-	E	_	T	N	T	E	_	7	0	1	4	1	7	0																																													655	ɛ	+	t	n	s	ə	n	E	_	T	N	S	E	N	7	0	1	4	3	7	4
8	0.8000	3	0.3000	1260	654	t	eː	+	d	ə	-	∅	T	E	_	T	E	_	∅	1	7	0	1	7	0	∅																																													655	s	ɛ	+	t	ə	n	∅	S	E	_	T	E	N	∅	3	7	0	1	7	4	∅
9	0.9000	2	0.2000	1260	654	ə	t	eː	+	-	∅	∅	E	T	E	_	_	∅	∅	7	1	7	0	0	∅	∅																																													655	ə	s	ɛ	+	n	∅	∅	E	S	E	_	N	∅	∅	7	3	7	0	4	∅	∅
