index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
4	0.4000	7	0.7000	1260	315	n	ɔ	v	aː	d	+	eː	N	U	B	A	T	_	E	4	7	3	7	1	0	7																																													316	n	ə	b	aː	t	+	ɛ	N	E	P	A	T	_	E	4	7	1	7	1	0	7
5	0.5000	6	0.6000	1260	315	d	n	ɔ	v	+	eː	t	T	N	U	B	_	E	T	1	4	7	3	0	7	1																																													316	t	n	ə	b	+	ɛ	s	T	N	E	P	_	E	S	1	4	7	1	0	7	3
6	0.6000	5	0.5000	1260	315	+	d	n	ɔ	eː	t	ə	_	T	N	U	E	T	E	0	1	4	7	7	1	7																																													316	+	t	n	ə	ɛ	s	ə	_	T	N	E	E	S	E	0	1	4	7	7	3	7
7	0.7000	4	0.4000	1260	315	eː	+	d	n	t	ə	-	E	_	T	N	T	E	_	7	0	1	4	1	7	0																																													316	ɛ	+	t	n	s	ə	n	E	_	T	N	S	E	N	7	0	1	4	3	7	4
8	0.8000	3	0.3000	1260	315	t	eː	+	d	ə	-	∅	T	E	_	T	E	_	∅	1	7	0	1	7	0	∅																																													316	s	ɛ	+	t	ə	n	∅	S	E	_	T	E	N	∅	3	7	0	1	7	4	∅
9	0.9000	2	0.2000	1260	315	ə	t	eː	+	-	∅	∅	E	T	E	_	_	∅	∅	7	1	7	0	0	∅	∅																																													316	ə	s	ɛ	+	n	∅	∅	E	S	E	_	N	∅	∅	7	3	7	0	4	∅	∅
10	1.0000	1	0.1000	1260	315	-	ə	t	eː	∅	∅	∅	_	E	T	E	∅	∅	∅	0	7	1	7	∅	∅	∅																																													316	n	ə	s	ɛ	∅	∅	∅	N	E	S	E	∅	∅	∅	4	7	3	7	∅	∅	∅
1	0.1667	6	1.0000	1264	317	s	∅	∅	∅	x	ɪ	l	S	∅	∅	∅	G	I	L	3	∅	∅	∅	3	7	5																																													318	ʃ	∅	∅	∅	-	ɛː	l	S	∅	∅	∅	_	E	L	3	∅	∅	∅	0	7	5
2	0.3333	5	0.8333	1264	317	x	s	∅	∅	ɪ	l	ə	G	S	∅	∅	I	L	E	3	3	∅	∅	7	5	7																																													318	-	ʃ	∅	∅	ɛː	l	ə	_	S	∅	∅	E	L	E	0	3	∅	∅	7	5	7
3	0.5000	4	0.6667	1264	317	ɪ	x	s	∅	l	ə	-	I	G	S	∅	L	E	_	7	3	3	∅	5	7	0																																													318	ɛː	-	ʃ	∅	l	ə	n	E	_	S	∅	L	E	N	7	0	3	∅	5	7	4
4	0.6667	3	0.5000	1264	317	l	ɪ	x	s	ə	-	∅	L	I	G	S	E	_	∅	5	7	3	3	7	0	∅																																													318	l	ɛː	-	ʃ	ə	n	∅	L	E	_	S	E	N	∅	5	7	0	3	7	4	∅
5	0.8333	2	0.3333	1264	317	ə	l	ɪ	x	-	∅	∅	E	L	I	G	_	∅	∅	7	5	7	3	0	∅	∅																																													318	ə	l	ɛː	-	n	∅	∅	E	L	E	_	N	∅	∅	7	5	7	0	4	∅	∅
6	1.0000	1	0.1667	1264	317	-	ə	l	ɪ	∅	∅	∅	_	E	L	I	∅	∅	∅	0	7	5	7	∅	∅	∅																																													318	n	ə	l	ɛː	∅	∅	∅	N	E	L	E	∅	∅	∅	4	7	5	7	∅	∅	∅
1	0.2500	4	1.0000	1267	319	n	∅	∅	∅	iː	r	-	N	∅	∅	∅	I	R	_	4	∅	∅	∅	7	5	0																																													320	n	∅	∅	∅	iː	r	ə	N	∅	∅	∅	I	R	E	4	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	1267	319	iː	n	∅	∅	r	-	∅	I	N	∅	∅	R	_	∅	7	4	∅	∅	5	0	∅																																													320	iː	n	∅	∅	r	ə	∅	I	N	∅	∅	R	E	∅	7	4	∅	∅	5	7	∅
3	0.7500	2	0.5000	1267	319	r	iː	n	∅	-	∅	∅	R	I	N	∅	_	∅	∅	5	7	4	∅	0	∅	∅																																													320	r	iː	n	∅	ə	∅	∅	R	I	N	∅	E	∅	∅	5	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	1267	319	-	r	iː	n	∅	∅	∅	_	R	I	N	∅	∅	∅	0	5	7	4	∅	∅	∅																																													320	ə	r	iː	n	∅	∅	∅	E	R	I	N	∅	∅	∅	7	5	7	4	∅	∅	∅
1	0.3333	3	1.0000	1274	321	h	∅	∅	∅	aː	j	∅	H	∅	∅	∅	A	J	∅	3	∅	∅	∅	7	6	∅																																													322	h	∅	∅	∅	ai	-	∅	H	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1274	321	aː	h	∅	∅	j	∅	∅	A	H	∅	∅	J	∅	∅	7	3	∅	∅	6	∅	∅																																													322	ai	h	∅	∅	-	∅	∅	A	H	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1274	321	j	aː	h	∅	∅	∅	∅	J	A	H	∅	∅	∅	∅	6	7	3	∅	∅	∅	∅																																													322	-	ai	h	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.2000	5	1.0000	1295	323	h	∅	∅	∅	aː	v	ə	H	∅	∅	∅	A	B	E	3	∅	∅	∅	7	3	7																																													324	h	∅	∅	∅	aː	f	ə	H	∅	∅	∅	A	B	E	3	∅	∅	∅	7	3	7
2	0.4000	4	0.8000	1295	323	aː	h	∅	∅	v	ə	r	A	H	∅	∅	B	E	R	7	3	∅	∅	3	7	5																																													324	aː	h	∅	∅	f	ə	r	A	H	∅	∅	B	E	R	7	3	∅	∅	3	7	5
3	0.6000	3	0.6000	1295	323	v	aː	h	∅	ə	r	∅	B	A	H	∅	E	R	∅	3	7	3	∅	7	5	∅																																													324	f	aː	h	∅	ə	r	∅	B	A	H	∅	E	R	∅	3	7	3	∅	7	5	∅
4	0.8000	2	0.4000	1295	323	ə	v	aː	h	r	∅	∅	E	B	A	H	R	∅	∅	7	3	7	3	5	∅	∅																																													324	ə	f	aː	h	r	∅	∅	E	B	A	H	R	∅	∅	7	3	7	3	5	∅	∅
5	1.0000	1	0.2000	1295	323	r	ə	v	aː	∅	∅	∅	R	E	B	A	∅	∅	∅	5	7	3	7	∅	∅	∅																																													324	r	ə	f	aː	∅	∅	∅	R	E	B	A	∅	∅	∅	5	7	3	7	∅	∅	∅
1	0.1667	6	1.0000	1300	325	x	∅	∅	∅	ɛ	r	s	G	∅	∅	∅	E	R	S	3	∅	∅	∅	7	5	3																																													326	ɡ	∅	∅	∅	ɛ	r	s	K	∅	∅	∅	E	R	S	1	∅	∅	∅	7	5	3
2	0.3333	5	0.8333	1300	325	ɛ	x	∅	∅	r	s	t	E	G	∅	∅	R	S	T	7	3	∅	∅	5	3	1																																													326	ɛ	ɡ	∅	∅	r	s	t	E	K	∅	∅	R	S	T	7	1	∅	∅	5	3	1
3	0.5000	4	0.6667	1300	325	r	ɛ	x	∅	s	t	-	R	E	G	∅	S	T	_	5	7	3	∅	3	1	0																																													326	r	ɛ	ɡ	∅	s	t	ə	R	E	K	∅	S	T	E	5	7	1	∅	3	1	7
4	0.6667	3	0.5000	1300	325	s	r	ɛ	x	t	-	∅	S	R	E	G	T	_	∅	3	5	7	3	1	0	∅																																													326	s	r	ɛ	ɡ	t	ə	∅	S	R	E	K	T	E	∅	3	5	7	1	1	7	∅
5	0.8333	2	0.3333	1300	325	t	s	r	ɛ	-	∅	∅	T	S	R	E	_	∅	∅	1	3	5	7	0	∅	∅																																													326	t	s	r	ɛ	ə	∅	∅	T	S	R	E	E	∅	∅	1	3	5	7	7	∅	∅
6	1.0000	1	0.1667	1300	325	-	t	s	r	∅	∅	∅	_	T	S	R	∅	∅	∅	0	1	3	5	∅	∅	∅																																													326	ə	t	s	r	∅	∅	∅	E	T	S	R	∅	∅	∅	7	1	3	5	∅	∅	∅
1	0.2500	4	1.0000	1317	327	r	∅	∅	∅	ɔ	t	-	R	∅	∅	∅	U	T	_	5	∅	∅	∅	7	1	0	328	r	∅	∅	∅	ɔ	t	n̩	R	∅	∅	∅	U	T	N	5	∅	∅	∅	7	1	4																																												
2	0.5000	3	0.7500	1317	327	ɔ	r	∅	∅	t	-	∅	U	R	∅	∅	T	_	∅	7	5	∅	∅	1	0	∅	328	ɔ	r	∅	∅	t	n̩	∅	U	R	∅	∅	T	N	∅	7	5	∅	∅	1	4	∅																																												
3	0.7500	2	0.5000	1317	327	t	ɔ	r	∅	-	∅	∅	T	U	R	∅	_	∅	∅	1	7	5	∅	0	∅	∅	328	t	ɔ	r	∅	n̩	∅	∅	T	U	R	∅	N	∅	∅	1	7	5	∅	4	∅	∅																																												
4	1.0000	1	0.2500	1317	327	-	t	ɔ	r	∅	∅	∅	_	T	U	R	∅	∅	∅	0	1	7	5	∅	∅	∅	328	n̩	t	ɔ	r	∅	∅	∅	N	T	U	R	∅	∅	∅	4	1	7	5	∅	∅	∅																																												
1	0.2500	4	1.0000	1333																							329	n	∅	∅	∅	ɪ	ə	r	N	∅	∅	∅	I	E	R	4	∅	∅	∅	7	7	5																							330	n	∅	∅	∅	aː	ə	-	N	∅	∅	∅	A	E	_	4	∅	∅	∅	7	7	0
2	0.5000	3	0.7500	1333																							329	ɪ	n	∅	∅	ə	r	∅	I	N	∅	∅	E	R	∅	7	4	∅	∅	7	5	∅																							330	aː	n	∅	∅	ə	-	∅	A	N	∅	∅	E	_	∅	7	4	∅	∅	7	0	∅
3	0.7500	2	0.5000	1333																							329	ə	ɪ	n	∅	r	∅	∅	E	I	N	∅	R	∅	∅	7	7	4	∅	5	∅	∅																							330	ə	aː	n	∅	-	∅	∅	E	A	N	∅	_	∅	∅	7	7	4	∅	0	∅	∅
4	1.0000	1	0.2500	1333																							329	r	ə	ɪ	n	∅	∅	∅	R	E	I	N	∅	∅	∅	5	7	7	4	∅	∅	∅																							330	-	ə	aː	n	∅	∅	∅	_	E	A	N	∅	∅	∅	0	7	7	4	∅	∅	∅
1	0.2500	4	1.0000	1343	331	k	∅	∅	∅	ɪ	n	t	K	∅	∅	∅	I	N	T	1	∅	∅	∅	7	4	1																																													332	k	∅	∅	∅	ɪ	n	t	K	∅	∅	∅	I	N	T	1	∅	∅	∅	7	4	1
2	0.5000	3	0.7500	1343	331	ɪ	k	∅	∅	n	t	∅	I	K	∅	∅	N	T	∅	7	1	∅	∅	4	1	∅																																													332	ɪ	k	∅	∅	n	t	∅	I	K	∅	∅	N	T	∅	7	1	∅	∅	4	1	∅
3	0.7500	2	0.5000	1343	331	n	ɪ	k	∅	t	∅	∅	N	I	K	∅	T	∅	∅	4	7	1	∅	1	∅	∅																																													332	n	ɪ	k	∅	t	∅	∅	N	I	K	∅	T	∅	∅	4	7	1	∅	1	∅	∅
4	1.0000	1	0.2500	1343	331	t	n	ɪ	k	∅	∅	∅	T	N	I	K	∅	∅	∅	1	4	7	1	∅	∅	∅																																													332	t	n	ɪ	k	∅	∅	∅	T	N	I	K	∅	∅	∅	1	4	7	1	∅	∅	∅
1	0.1250	8	1.0000	1355	333	k	∅	∅	∅	l	ɛɪ	n	K	∅	∅	∅	L	E	N	1	∅	∅	∅	5	7	4	334	ɡ	∅	∅	∅	r	æ	n	K	∅	∅	∅	R	E	N	1	∅	∅	∅	5	7	4																																												
2	0.2500	7	0.8750	1355	333	l	k	∅	∅	ɛɪ	n	+	L	K	∅	∅	E	N	_	5	1	∅	∅	7	4	0	334	r	ɡ	∅	∅	æ	n	+	R	K	∅	∅	E	N	_	5	1	∅	∅	7	4	0																																												
3	0.3750	6	0.7500	1355	333	ɛɪ	l	k	∅	n	+	z	E	L	K	∅	N	_	S	7	5	1	∅	4	0	3	334	æ	r	ɡ	∅	n	+	s	E	R	K	∅	N	_	S	7	5	1	∅	4	0	3																																												
4	0.5000	5	0.6250	1355	333	n	ɛɪ	l	k	+	z	oː	N	E	L	K	_	S	U	4	7	5	1	0	3	7	334	n	æ	r	ɡ	+	s	ʌ	N	E	R	K	_	S	E	4	7	5	1	0	3	7																																												
5	0.6250	4	0.5000	1355	333	+	n	ɛɪ	l	z	oː	n	_	N	E	L	S	U	N	0	4	7	5	3	7	4	334	+	n	æ	r	s	ʌ	n	_	N	E	R	S	E	N	0	4	7	5	3	7	4																																												
6	0.7500	3	0.3750	1355	333	z	+	n	ɛɪ	oː	n	∅	S	_	N	E	U	N	∅	3	0	4	7	7	4	∅	334	s	+	n	æ	ʌ	n	∅	S	_	N	E	E	N	∅	3	0	4	7	7	4	∅																																												
7	0.8750	2	0.2500	1355	333	oː	z	+	n	n	∅	∅	U	S	_	N	N	∅	∅	7	3	0	4	4	∅	∅	334	ʌ	s	+	n	n	∅	∅	E	S	_	N	N	∅	∅	7	3	0	4	4	∅	∅																																												
8	1.0000	1	0.1250	1355	333	n	oː	z	+	∅	∅	∅	N	U	S	_	∅	∅	∅	4	7	3	0	∅	∅	∅	334	n	ʌ	s	+	∅	∅	∅	N	E	S	_	∅	∅	∅	4	7	3	0	∅	∅	∅																																												
1	0.0909	11	1.0000	1358	335	k	∅	∅	∅	l	ɛɪ	n	K	∅	∅	∅	L	E	N	1	∅	∅	∅	5	7	4	336	ɡ	∅	∅	∅	r	æ	n	K	∅	∅	∅	R	E	N	1	∅	∅	∅	5	7	4																																												
2	0.1818	10	0.9091	1358	335	l	k	∅	∅	ɛɪ	n	+	L	K	∅	∅	E	N	_	5	1	∅	∅	7	4	0	336	r	ɡ	∅	∅	æ	n	+	R	K	∅	∅	E	N	_	5	1	∅	∅	7	4	0																																												
3	0.2727	9	0.8182	1358	335	ɛɪ	l	k	∅	n	+	d	E	L	K	∅	N	_	T	7	5	1	∅	4	0	1	336	æ	r	ɡ	∅	n	+	d	E	R	K	∅	N	_	T	7	5	1	∅	4	0	1																																												
4	0.3636	8	0.7273	1358	335	n	ɛɪ	l	k	+	d	ɔ	N	E	L	K	_	T	U	4	7	5	1	0	1	7	336	n	æ	r	ɡ	+	d	ɔː	N	E	R	K	_	T	U	4	7	5	1	0	1	7																																												
5	0.4545	7	0.6364	1358	335	+	n	ɛɪ	l	d	ɔ	x	_	N	E	L	T	U	G	0	4	7	5	1	7	3	336	+	n	æ	r	d	ɔː	-	_	N	E	R	T	U	_	0	4	7	5	1	7	0																																												
6	0.5455	6	0.5455	1358	335	d	+	n	ɛɪ	ɔ	x	t	T	_	N	E	U	G	T	1	0	4	7	7	3	1	336	d	+	n	æ	ɔː	-	t	T	_	N	E	U	_	T	1	0	4	7	7	0	1																																												
7	0.6364	5	0.4545	1358	335	ɔ	d	+	n	x	t	ə	U	T	_	N	G	T	E	7	1	0	4	3	1	7	336	ɔː	d	+	n	-	t	ə	U	T	_	N	_	T	E	7	1	0	4	0	1	7																																												
8	0.7273	4	0.3636	1358	335	x	ɔ	d	+	t	ə	r	G	U	T	_	T	E	R	3	7	1	0	1	7	5	336	-	ɔː	d	+	t	ə	r	_	U	T	_	T	E	R	0	7	1	0	1	7	5																																												
9	0.8182	3	0.2727	1358	335	t	x	ɔ	d	ə	r	∅	T	G	U	T	E	R	∅	1	3	7	1	7	5	∅	336	t	-	ɔː	d	ə	r	∅	T	_	U	T	E	R	∅	1	0	7	1	7	5	∅																																												
10	0.9091	2	0.1818	1358	335	ə	t	x	ɔ	r	∅	∅	E	T	G	U	R	∅	∅	7	1	3	7	5	∅	∅	336	ə	t	-	ɔː	r	∅	∅	E	T	_	U	R	∅	∅	7	1	0	7	5	∅	∅																																												
11	1.0000	1	0.0909	1358	335	r	ə	t	x	∅	∅	∅	R	E	T	G	∅	∅	∅	5	7	1	3	∅	∅	∅	336	r	ə	t	-	∅	∅	∅	R	E	T	_	∅	∅	∅	5	7	1	0	∅	∅	∅																																												
1	0.2500	4	1.0000	1389																																													337	ʃ	∅	∅	∅	o	z	-	S	∅	∅	∅	U	S	_	3	∅	∅	∅	7	3	0	338	z	∅	∅	∅	a	x	ə	S	∅	∅	∅	A	G	E	3	∅	∅	∅	7	3	7
2	0.5000	3	0.7500	1389																																													337	o	ʃ	∅	∅	z	-	∅	U	S	∅	∅	S	_	∅	7	3	∅	∅	3	0	∅	338	a	z	∅	∅	x	ə	∅	A	S	∅	∅	G	E	∅	7	3	∅	∅	3	7	∅
3	0.7500	2	0.5000	1389																																													337	z	o	ʃ	∅	-	∅	∅	S	U	S	∅	_	∅	∅	3	7	3	∅	0	∅	∅	338	x	a	z	∅	ə	∅	∅	G	A	S	∅	E	∅	∅	3	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	1389																																													337	-	z	o	ʃ	∅	∅	∅	_	S	U	S	∅	∅	∅	0	3	7	3	∅	∅	∅	338	ə	x	a	z	∅	∅	∅	E	G	A	S	∅	∅	∅	7	3	7	3	∅	∅	∅
1	0.1667	6	1.0000	1394	339	k	∅	∅	∅	r	ɛɪ	ɣ	K	∅	∅	∅	R	E	G	1	∅	∅	∅	5	7	3																																													340	k	∅	∅	∅	r	iː	ɡ	K	∅	∅	∅	R	I	K	1	∅	∅	∅	5	7	1
2	0.3333	5	0.8333	1394	339	r	k	∅	∅	ɛɪ	ɣ	ə	R	K	∅	∅	E	G	E	5	1	∅	∅	7	3	7																																													340	r	k	∅	∅	iː	ɡ	ə	R	K	∅	∅	I	K	E	5	1	∅	∅	7	1	7
3	0.5000	4	0.6667	1394	339	ɛɪ	r	k	∅	ɣ	ə	-	E	R	K	∅	G	E	_	7	5	1	∅	3	7	0																																													340	iː	r	k	∅	ɡ	ə	n	I	R	K	∅	K	E	N	7	5	1	∅	1	7	4
4	0.6667	3	0.5000	1394	339	ɣ	ɛɪ	r	k	ə	-	∅	G	E	R	K	E	_	∅	3	7	5	1	7	0	∅																																													340	ɡ	iː	r	k	ə	n	∅	K	I	R	K	E	N	∅	1	7	5	1	7	4	∅
5	0.8333	2	0.3333	1394	339	ə	ɣ	ɛɪ	r	-	∅	∅	E	G	E	R	_	∅	∅	7	3	7	5	0	∅	∅																																													340	ə	ɡ	iː	r	n	∅	∅	E	K	I	R	N	∅	∅	7	1	7	5	4	∅	∅
6	1.0000	1	0.1667	1394	339	-	ə	ɣ	ɛɪ	∅	∅	∅	_	E	G	E	∅	∅	∅	0	7	3	7	∅	∅	∅																																													340	n	ə	ɡ	iː	∅	∅	∅	N	E	K	I	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.1111	9	1.0000	1397	341	-	∅	∅	∅	-	-	h	_	∅	∅	∅	_	_	H	0	∅	∅	∅	0	0	3																																													342	b	∅	∅	∅	ə	+	h	P	∅	∅	∅	E	_	H	1	∅	∅	∅	7	0	3
2	0.2222	8	0.8889	1397	341	-	-	∅	∅	-	h	ɑu	_	_	∅	∅	_	H	A	0	0	∅	∅	0	3	7																																													342	ə	b	∅	∅	+	h	a	E	P	∅	∅	_	H	A	7	1	∅	∅	0	3	7
3	0.3333	7	0.7778	1397	341	-	-	-	∅	h	ɑu	-	_	_	_	∅	H	A	_	0	0	0	∅	3	7	0																																													342	+	ə	b	∅	h	a	l	_	E	P	∅	H	A	L	0	7	1	∅	3	7	5
4	0.4444	6	0.6667	1397	341	h	-	-	-	ɑu	-	d	H	_	_	_	A	_	T	3	0	0	0	7	0	1																																													342	h	+	ə	b	a	l	t	H	_	E	P	A	L	T	3	0	7	1	7	5	1
5	0.5556	5	0.5556	1397	341	ɑu	h	-	-	-	d	ə	A	H	_	_	_	T	E	7	3	0	0	0	1	7																																													342	a	h	+	ə	l	t	ə	A	H	_	E	L	T	E	7	3	0	7	5	1	7
6	0.6667	4	0.4444	1397	341	-	ɑu	h	-	d	ə	-	_	A	H	_	T	E	_	0	7	3	0	1	7	0																																													342	l	a	h	+	t	ə	n	L	A	H	_	T	E	N	5	7	3	0	1	7	4
7	0.7778	3	0.3333	1397	341	d	-	ɑu	h	ə	-	∅	T	_	A	H	E	_	∅	1	0	7	3	7	0	∅																																													342	t	l	a	h	ə	n	∅	T	L	A	H	E	N	∅	1	5	7	3	7	4	∅
8	0.8889	2	0.2222	1397	341	ə	d	-	ɑu	-	∅	∅	E	T	_	A	_	∅	∅	7	1	0	7	0	∅	∅																																													342	ə	t	l	a	n	∅	∅	E	T	L	A	N	∅	∅	7	1	5	7	4	∅	∅
9	1.0000	1	0.1111	1397	341	-	ə	d	-	∅	∅	∅	_	E	T	_	∅	∅	∅	0	7	1	0	∅	∅	∅																																													342	n	ə	t	l	∅	∅	∅	N	E	T	L	∅	∅	∅	4	7	1	5	∅	∅	∅
1	0.1429	7	1.0000	1401																							343	ɡ	∅	∅	∅	r	ɑː	s	K	∅	∅	∅	R	A	S	1	∅	∅	∅	5	7	3																							344	ɡ	∅	∅	∅	r	ai	-	K	∅	∅	∅	R	A	_	1	∅	∅	∅	5	7	0
2	0.2857	6	0.8571	1401																							343	r	ɡ	∅	∅	ɑː	s	p	R	K	∅	∅	A	S	P	5	1	∅	∅	7	3	1																							344	r	ɡ	∅	∅	ai	-	f	R	K	∅	∅	A	_	B	5	1	∅	∅	7	0	3
3	0.4286	5	0.7143	1401																							343	ɑː	r	ɡ	∅	s	p	-	A	R	K	∅	S	P	_	7	5	1	∅	3	1	0																							344	ai	r	ɡ	∅	-	f	ə	A	R	K	∅	_	B	E	7	5	1	∅	0	3	7
4	0.5714	4	0.5714	1401																							343	s	ɑː	r	ɡ	p	-	-	S	A	R	K	P	_	_	3	7	5	1	1	0	0																							344	-	ai	r	ɡ	f	ə	n	_	A	R	K	B	E	N	0	7	5	1	3	7	4
5	0.7143	3	0.4286	1401																							343	p	s	ɑː	r	-	-	∅	P	S	A	R	_	_	∅	1	3	7	5	0	0	∅																							344	f	-	ai	r	ə	n	∅	B	_	A	R	E	N	∅	3	0	7	5	7	4	∅
6	0.8571	2	0.2857	1401																							343	-	p	s	ɑː	-	∅	∅	_	P	S	A	_	∅	∅	0	1	3	7	0	∅	∅																							344	ə	f	-	ai	n	∅	∅	E	B	_	A	N	∅	∅	7	3	0	7	4	∅	∅
7	1.0000	1	0.1429	1401																							343	-	-	p	s	∅	∅	∅	_	_	P	S	∅	∅	∅	0	0	1	3	∅	∅	∅																							344	n	ə	f	-	∅	∅	∅	N	E	B	_	∅	∅	∅	4	7	3	0	∅	∅	∅
1	0.2000	5	1.0000	1408	345	n	∅	∅	∅	eː	m	ə	N	∅	∅	∅	E	M	E	4	∅	∅	∅	7	4	7																																													346	n	∅	∅	∅	eː	m	ə	N	∅	∅	∅	E	M	E	4	∅	∅	∅	7	4	7
2	0.4000	4	0.8000	1408	345	eː	n	∅	∅	m	ə	-	E	N	∅	∅	M	E	_	7	4	∅	∅	4	7	0																																													346	eː	n	∅	∅	m	ə	n	E	N	∅	∅	M	E	N	7	4	∅	∅	4	7	4
3	0.6000	3	0.6000	1408	345	m	eː	n	∅	ə	-	∅	M	E	N	∅	E	_	∅	4	7	4	∅	7	0	∅																																													346	m	eː	n	∅	ə	n	∅	M	E	N	∅	E	N	∅	4	7	4	∅	7	4	∅
4	0.8000	2	0.4000	1408	345	ə	m	eː	n	-	∅	∅	E	M	E	N	_	∅	∅	7	4	7	4	0	∅	∅																																													346	ə	m	eː	n	n	∅	∅	E	M	E	N	N	∅	∅	7	4	7	4	4	∅	∅
5	1.0000	1	0.2000	1408	345	-	ə	m	eː	∅	∅	∅	_	E	M	E	∅	∅	∅	0	7	4	7	∅	∅	∅																																													346	n	ə	m	eː	∅	∅	∅	N	E	M	E	∅	∅	∅	4	7	4	7	∅	∅	∅
1	0.1667	6	1.0000	1431	347	d	∅	∅	∅	r	aː	ɣ	T	∅	∅	∅	R	A	G	1	∅	∅	∅	5	7	3																																													348	t	∅	∅	∅	r	aː	ɡ	T	∅	∅	∅	R	A	K	1	∅	∅	∅	5	7	1
2	0.3333	5	0.8333	1431	347	r	d	∅	∅	aː	ɣ	ə	R	T	∅	∅	A	G	E	5	1	∅	∅	7	3	7																																													348	r	t	∅	∅	aː	ɡ	ə	R	T	∅	∅	A	K	E	5	1	∅	∅	7	1	7
3	0.5000	4	0.6667	1431	347	aː	r	d	∅	ɣ	ə	-	A	R	T	∅	G	E	_	7	5	1	∅	3	7	0																																													348	aː	r	t	∅	ɡ	ə	n	A	R	T	∅	K	E	N	7	5	1	∅	1	7	4
4	0.6667	3	0.5000	1431	347	ɣ	aː	r	d	ə	-	∅	G	A	R	T	E	_	∅	3	7	5	1	7	0	∅																																													348	ɡ	aː	r	t	ə	n	∅	K	A	R	T	E	N	∅	1	7	5	1	7	4	∅
5	0.8333	2	0.3333	1431	347	ə	ɣ	aː	r	-	∅	∅	E	G	A	R	_	∅	∅	7	3	7	5	0	∅	∅																																													348	ə	ɡ	aː	r	n	∅	∅	E	K	A	R	N	∅	∅	7	1	7	5	4	∅	∅
6	1.0000	1	0.1667	1431	347	-	ə	ɣ	aː	∅	∅	∅	_	E	G	A	∅	∅	∅	0	7	3	7	∅	∅	∅																																													348	n	ə	ɡ	aː	∅	∅	∅	N	E	K	A	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.2000	5	1.0000	1439	349	z	∅	∅	∅	ɛ	n	d	S	∅	∅	∅	E	N	T	3	∅	∅	∅	7	4	1	350	s	∅	∅	∅	ɛ	n	d	S	∅	∅	∅	E	N	T	3	∅	∅	∅	7	4	1																																												
2	0.4000	4	0.8000	1439	349	ɛ	z	∅	∅	n	d	ə	E	S	∅	∅	N	T	E	7	3	∅	∅	4	1	7	350	ɛ	s	∅	∅	n	d	-	E	S	∅	∅	N	T	_	7	3	∅	∅	4	1	0																																												
3	0.6000	3	0.6000	1439	349	n	ɛ	z	∅	d	ə	∅	N	E	S	∅	T	E	∅	4	7	3	∅	1	7	∅	350	n	ɛ	s	∅	d	-	∅	N	E	S	∅	T	_	∅	4	7	3	∅	1	0	∅																																												
4	0.8000	2	0.4000	1439	349	d	n	ɛ	z	ə	∅	∅	T	N	E	S	E	∅	∅	1	4	7	3	7	∅	∅	350	d	n	ɛ	s	-	∅	∅	T	N	E	S	_	∅	∅	1	4	7	3	0	∅	∅																																												
5	1.0000	1	0.2000	1439	349	ə	d	n	ɛ	∅	∅	∅	E	T	N	E	∅	∅	∅	7	1	4	7	∅	∅	∅	350	-	d	n	ɛ	∅	∅	∅	_	T	N	E	∅	∅	∅	0	1	4	7	∅	∅	∅																																												
