index	index_p	rindex	rindex_p	cogid	id_Achang	segment_Achang	segment_Achang_L1	segment_Achang_L2	segment_Achang_L3	segment_Achang_R1	segment_Achang_R2	segment_Achang_R3	SC_Achang	SC_Achang_L1	SC_Achang_L2	SC_Achang_L3	SC_Achang_R1	SC_Achang_R2	SC_Achang_R3	PROSODY_Achang	PROSODY_Achang_L1	PROSODY_Achang_L2	PROSODY_Achang_L3	PROSODY_Achang_R1	PROSODY_Achang_R2	PROSODY_Achang_R3	id_Bela	segment_Bela	segment_Bela_L1	segment_Bela_L2	segment_Bela_L3	segment_Bela_R1	segment_Bela_R2	segment_Bela_R3	SC_Bela	SC_Bela_L1	SC_Bela_L2	SC_Bela_L3	SC_Bela_R1	SC_Bela_R2	SC_Bela_R3	PROSODY_Bela	PROSODY_Bela_L1	PROSODY_Bela_L2	PROSODY_Bela_L3	PROSODY_Bela_R1	PROSODY_Bela_R2	PROSODY_Bela_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_Phon	segment_Phon	segment_Phon_L1	segment_Phon_L2	segment_Phon_L3	segment_Phon_R1	segment_Phon_R2	segment_Phon_R3	SC_Phon	SC_Phon_L1	SC_Phon_L2	SC_Phon_L3	SC_Phon_R1	SC_Phon_R2	SC_Phon_R3	PROSODY_Phon	PROSODY_Phon_L1	PROSODY_Phon_L2	PROSODY_Phon_L3	PROSODY_Phon_R1	PROSODY_Phon_R2	PROSODY_Phon_R3	id_WrittenBurmese	segment_WrittenBurmese	segment_WrittenBurmese_L1	segment_WrittenBurmese_L2	segment_WrittenBurmese_L3	segment_WrittenBurmese_R1	segment_WrittenBurmese_R2	segment_WrittenBurmese_R3	SC_WrittenBurmese	SC_WrittenBurmese_L1	SC_WrittenBurmese_L2	SC_WrittenBurmese_L3	SC_WrittenBurmese_R1	SC_WrittenBurmese_R2	SC_WrittenBurmese_R3	PROSODY_WrittenBurmese	PROSODY_WrittenBurmese_L1	PROSODY_WrittenBurmese_L2	PROSODY_WrittenBurmese_L3	PROSODY_WrittenBurmese_R1	PROSODY_WrittenBurmese_R2	PROSODY_WrittenBurmese_R3	id_Zaiwa	segment_Zaiwa	segment_Zaiwa_L1	segment_Zaiwa_L2	segment_Zaiwa_L3	segment_Zaiwa_R1	segment_Zaiwa_R2	segment_Zaiwa_R3	SC_Zaiwa	SC_Zaiwa_L1	SC_Zaiwa_L2	SC_Zaiwa_L3	SC_Zaiwa_R1	SC_Zaiwa_R2	SC_Zaiwa_R3	PROSODY_Zaiwa	PROSODY_Zaiwa_L1	PROSODY_Zaiwa_L2	PROSODY_Zaiwa_L3	PROSODY_Zaiwa_R1	PROSODY_Zaiwa_R2	PROSODY_Zaiwa_R3
4	1.0000	1	0.2500	251																							890	⁵²	ʔ	au	j	∅	∅	∅	_	H	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅																																													891	⁵⁵	k	o	j	∅	∅	∅	_	K	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	892	-	k	au	j	∅	∅	∅	_	K	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅	893	⁴	ʔ	u	j	∅	∅	∅	_	H	Y	J	∅	∅	∅	0	1	7	6	∅	∅	∅
1	0.2500	4	1.0000	252																							894	k	∅	∅	∅	-	ai	⁵²	K	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0	895	g	∅	∅	∅	-	e	⁵¹	K	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0	896	g	∅	∅	∅	-	ai	³¹	K	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0																							897	k	∅	∅	∅	j	aː	-	K	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0	898	g	∅	∅	∅	-	e	³¹	K	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	252																							894	-	k	∅	∅	ai	⁵²	∅	_	K	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅	895	-	g	∅	∅	e	⁵¹	∅	_	K	∅	∅	E	_	∅	0	1	∅	∅	7	0	∅	896	-	g	∅	∅	ai	³¹	∅	_	K	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅																							897	j	k	∅	∅	aː	-	∅	J	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	898	-	g	∅	∅	e	³¹	∅	_	K	∅	∅	E	_	∅	0	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	252																							894	ai	-	k	∅	⁵²	∅	∅	A	_	K	∅	_	∅	∅	7	0	1	∅	0	∅	∅	895	e	-	g	∅	⁵¹	∅	∅	E	_	K	∅	_	∅	∅	7	0	1	∅	0	∅	∅	896	ai	-	g	∅	³¹	∅	∅	A	_	K	∅	_	∅	∅	7	0	1	∅	0	∅	∅																							897	aː	j	k	∅	-	∅	∅	A	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	898	e	-	g	∅	³¹	∅	∅	E	_	K	∅	_	∅	∅	7	0	1	∅	0	∅	∅
4	1.0000	1	0.2500	252																							894	⁵²	ai	-	k	∅	∅	∅	_	A	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅	895	⁵¹	e	-	g	∅	∅	∅	_	E	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅	896	³¹	ai	-	g	∅	∅	∅	_	A	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅																							897	-	aː	j	k	∅	∅	∅	_	A	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅	898	³¹	e	-	g	∅	∅	∅	_	E	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅
1	0.3333	3	1.0000	254																							899	ɣ	∅	∅	∅	ɛ	⁵²	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	900	j	∅	∅	∅	e	⁴	∅	J	∅	∅	∅	E	_	∅	6	∅	∅	∅	7	0	∅	901	ɣ	∅	∅	∅	e	²	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																																																																		
2	0.6667	2	0.6667	254																							899	ɛ	ɣ	∅	∅	⁵²	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	900	e	j	∅	∅	⁴	∅	∅	E	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	901	e	ɣ	∅	∅	²	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																		
3	1.0000	1	0.3333	254																							899	⁵²	ɛ	ɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	900	⁴	e	j	∅	∅	∅	∅	_	E	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	901	²	e	ɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																		
1	0.2500	4	1.0000	255	902	d	∅	∅	∅	j	u	³¹	T	∅	∅	∅	J	Y	_	1	∅	∅	∅	6	7	0	903	p	∅	∅	∅	j	u	³	P	∅	∅	∅	J	Y	_	1	∅	∅	∅	6	7	0	904	b	∅	∅	∅	j	u	⁵¹	P	∅	∅	∅	J	Y	_	1	∅	∅	∅	6	7	0	905	b	∅	∅	∅	j	u	³¹	P	∅	∅	∅	J	Y	_	1	∅	∅	∅	6	7	0																							906	-	∅	∅	∅	l	u	-	_	∅	∅	∅	L	Y	_	0	∅	∅	∅	5	7	0																						
2	0.5000	3	0.7500	255	902	j	d	∅	∅	u	³¹	∅	J	T	∅	∅	Y	_	∅	6	1	∅	∅	7	0	∅	903	j	p	∅	∅	u	³	∅	J	P	∅	∅	Y	_	∅	6	1	∅	∅	7	0	∅	904	j	b	∅	∅	u	⁵¹	∅	J	P	∅	∅	Y	_	∅	6	1	∅	∅	7	0	∅	905	j	b	∅	∅	u	³¹	∅	J	P	∅	∅	Y	_	∅	6	1	∅	∅	7	0	∅																							906	l	-	∅	∅	u	-	∅	L	_	∅	∅	Y	_	∅	5	0	∅	∅	7	0	∅																						
3	0.7500	2	0.5000	255	902	u	j	d	∅	³¹	∅	∅	Y	J	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅	903	u	j	p	∅	³	∅	∅	Y	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅	904	u	j	b	∅	⁵¹	∅	∅	Y	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅	905	u	j	b	∅	³¹	∅	∅	Y	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							906	u	l	-	∅	-	∅	∅	Y	L	_	∅	_	∅	∅	7	5	0	∅	0	∅	∅																						
4	1.0000	1	0.2500	255	902	³¹	u	j	d	∅	∅	∅	_	Y	J	T	∅	∅	∅	0	7	6	1	∅	∅	∅	903	³	u	j	p	∅	∅	∅	_	Y	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅	904	⁵¹	u	j	b	∅	∅	∅	_	Y	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅	905	³¹	u	j	b	∅	∅	∅	_	Y	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																							906	-	u	l	-	∅	∅	∅	_	Y	L	_	∅	∅	∅	0	7	5	0	∅	∅	∅																						
1	0.2500	4	1.0000	256	907	ʔ	∅	∅	∅	a	-	³	H	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	908	ʔ	∅	∅	∅	a	-	-	H	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	909	ʔ	∅	∅	∅	a	-	³	H	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	910	j	∅	∅	∅	ɪ	p	²	J	∅	∅	∅	I	P	_	6	∅	∅	∅	7	1	0	911	ʔ	∅	∅	∅	ə	-	-	H	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																							912	ʔ	∅	∅	∅	ə	-	-	H	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	256	907	a	ʔ	∅	∅	-	³	∅	A	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	908	a	ʔ	∅	∅	-	-	∅	A	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	909	a	ʔ	∅	∅	-	³	∅	A	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	910	ɪ	j	∅	∅	p	²	∅	I	J	∅	∅	P	_	∅	7	6	∅	∅	1	0	∅	911	ə	ʔ	∅	∅	-	-	∅	E	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							912	ə	ʔ	∅	∅	-	-	∅	E	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	256	907	-	a	ʔ	∅	³	∅	∅	_	A	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅	908	-	a	ʔ	∅	-	∅	∅	_	A	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅	909	-	a	ʔ	∅	³	∅	∅	_	A	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅	910	p	ɪ	j	∅	²	∅	∅	P	I	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅	911	-	ə	ʔ	∅	-	∅	∅	_	E	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							912	-	ə	ʔ	∅	-	∅	∅	_	E	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	256	907	³	-	a	ʔ	∅	∅	∅	_	_	A	H	∅	∅	∅	0	0	7	1	∅	∅	∅	908	-	-	a	ʔ	∅	∅	∅	_	_	A	H	∅	∅	∅	0	0	7	1	∅	∅	∅	909	³	-	a	ʔ	∅	∅	∅	_	_	A	H	∅	∅	∅	0	0	7	1	∅	∅	∅	910	²	p	ɪ	j	∅	∅	∅	_	P	I	J	∅	∅	∅	0	1	7	6	∅	∅	∅	911	-	-	ə	ʔ	∅	∅	∅	_	_	E	H	∅	∅	∅	0	0	7	1	∅	∅	∅																							912	-	-	ə	ʔ	∅	∅	∅	_	_	E	H	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.2500	4	1.0000	257	913	b	∅	∅	∅	a	-	⁵	P	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	914	v	∅	∅	∅	a	-	³	B	∅	∅	∅	A	_	_	3	∅	∅	∅	7	0	0	915	pʰ	∅	∅	∅	o	ʔ	⁵³	P	∅	∅	∅	U	H	_	1	∅	∅	∅	7	1	0	916	pʰ	∅	∅	∅	ɔ	-	⁴³	P	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	917	pʰ	∅	∅	∅	a	-	-	P	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	918	pʰ	∅	∅	∅	aˀ	-	-	P	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0																						
2	0.5000	3	0.7500	257	913	a	b	∅	∅	-	⁵	∅	A	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	914	a	v	∅	∅	-	³	∅	A	B	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅	915	o	pʰ	∅	∅	ʔ	⁵³	∅	U	P	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	916	ɔ	pʰ	∅	∅	-	⁴³	∅	U	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	917	a	pʰ	∅	∅	-	-	∅	A	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	918	aˀ	pʰ	∅	∅	-	-	∅	A	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																						
3	0.7500	2	0.5000	257	913	-	a	b	∅	⁵	∅	∅	_	A	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	914	-	a	v	∅	³	∅	∅	_	A	B	∅	_	∅	∅	0	7	3	∅	0	∅	∅	915	ʔ	o	pʰ	∅	⁵³	∅	∅	H	U	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	916	-	ɔ	pʰ	∅	⁴³	∅	∅	_	U	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	917	-	a	pʰ	∅	-	∅	∅	_	A	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	918	-	aˀ	pʰ	∅	-	∅	∅	_	A	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅																						
4	1.0000	1	0.2500	257	913	⁵	-	a	b	∅	∅	∅	_	_	A	P	∅	∅	∅	0	0	7	1	∅	∅	∅	914	³	-	a	v	∅	∅	∅	_	_	A	B	∅	∅	∅	0	0	7	3	∅	∅	∅	915	⁵³	ʔ	o	pʰ	∅	∅	∅	_	H	U	P	∅	∅	∅	0	1	7	1	∅	∅	∅	916	⁴³	-	ɔ	pʰ	∅	∅	∅	_	_	U	P	∅	∅	∅	0	0	7	1	∅	∅	∅	917	-	-	a	pʰ	∅	∅	∅	_	_	A	P	∅	∅	∅	0	0	7	1	∅	∅	∅	918	-	-	aˀ	pʰ	∅	∅	∅	_	_	A	P	∅	∅	∅	0	0	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	258	919	ʔ	∅	∅	∅	u	ŋ	³	H	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0	920	ʔ	∅	∅	∅	a	-	-	H	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	921	ʔ	∅	∅	∅	a	-	³	H	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0																							922	ʔ	∅	∅	∅	ə	-	-	H	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																																												
2	0.5000	3	0.7500	258	919	u	ʔ	∅	∅	ŋ	³	∅	Y	H	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	920	a	ʔ	∅	∅	-	-	∅	A	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	921	a	ʔ	∅	∅	-	³	∅	A	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							922	ə	ʔ	∅	∅	-	-	∅	E	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																																												
3	0.7500	2	0.5000	258	919	ŋ	u	ʔ	∅	³	∅	∅	N	Y	H	∅	_	∅	∅	4	7	1	∅	0	∅	∅	920	-	a	ʔ	∅	-	∅	∅	_	A	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅	921	-	a	ʔ	∅	³	∅	∅	_	A	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							922	-	ə	ʔ	∅	-	∅	∅	_	E	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	258	919	³	ŋ	u	ʔ	∅	∅	∅	_	N	Y	H	∅	∅	∅	0	4	7	1	∅	∅	∅	920	-	-	a	ʔ	∅	∅	∅	_	_	A	H	∅	∅	∅	0	0	7	1	∅	∅	∅	921	³	-	a	ʔ	∅	∅	∅	_	_	A	H	∅	∅	∅	0	0	7	1	∅	∅	∅																							922	-	-	ə	ʔ	∅	∅	∅	_	_	E	H	∅	∅	∅	0	0	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	259	923	w	∅	∅	∅	ɛ	-	³¹	W	∅	∅	∅	E	_	_	6	∅	∅	∅	7	0	0																							924	j	∅	∅	∅	ḛ	ʔ	⁵³	J	∅	∅	∅	E	H	_	6	∅	∅	∅	7	1	0	925	j	∅	∅	∅	ɪ	p	²	J	∅	∅	∅	I	P	_	6	∅	∅	∅	7	1	0	926	j	∅	∅	∅	i	-	³¹	J	∅	∅	∅	I	_	_	6	∅	∅	∅	7	0	0																																												
2	0.5000	3	0.7500	259	923	ɛ	w	∅	∅	-	³¹	∅	E	W	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅																							924	ḛ	j	∅	∅	ʔ	⁵³	∅	E	J	∅	∅	H	_	∅	7	6	∅	∅	1	0	∅	925	ɪ	j	∅	∅	p	²	∅	I	J	∅	∅	P	_	∅	7	6	∅	∅	1	0	∅	926	i	j	∅	∅	-	³¹	∅	I	J	∅	∅	_	_	∅	7	6	∅	∅	0	0	∅																																												
3	0.7500	2	0.5000	259	923	-	ɛ	w	∅	³¹	∅	∅	_	E	W	∅	_	∅	∅	0	7	6	∅	0	∅	∅																							924	ʔ	ḛ	j	∅	⁵³	∅	∅	H	E	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅	925	p	ɪ	j	∅	²	∅	∅	P	I	J	∅	_	∅	∅	1	7	6	∅	0	∅	∅	926	-	i	j	∅	³¹	∅	∅	_	I	J	∅	_	∅	∅	0	7	6	∅	0	∅	∅																																												
4	1.0000	1	0.2500	259	923	³¹	-	ɛ	w	∅	∅	∅	_	_	E	W	∅	∅	∅	0	0	7	6	∅	∅	∅																							924	⁵³	ʔ	ḛ	j	∅	∅	∅	_	H	E	J	∅	∅	∅	0	1	7	6	∅	∅	∅	925	²	p	ɪ	j	∅	∅	∅	_	P	I	J	∅	∅	∅	0	1	7	6	∅	∅	∅	926	³¹	-	i	j	∅	∅	∅	_	_	I	J	∅	∅	∅	0	0	7	6	∅	∅	∅																																												
1	0.2500	4	1.0000	260																																													927	n	∅	∅	∅	o	ŋ	-	N	∅	∅	∅	U	N	_	4	∅	∅	∅	7	4	0	928	m	∅	∅	∅	ḭ	-	⁴²	M	∅	∅	∅	I	_	_	4	∅	∅	∅	7	0	0																							929	m	∅	∅	∅	iˀ	-	-	M	∅	∅	∅	I	_	_	4	∅	∅	∅	7	0	0																						
2	0.5000	3	0.7500	260																																													927	o	n	∅	∅	ŋ	-	∅	U	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅	928	ḭ	m	∅	∅	-	⁴²	∅	I	M	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							929	iˀ	m	∅	∅	-	-	∅	I	M	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																						
3	0.7500	2	0.5000	260																																													927	ŋ	o	n	∅	-	∅	∅	N	U	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅	928	-	ḭ	m	∅	⁴²	∅	∅	_	I	M	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							929	-	iˀ	m	∅	-	∅	∅	_	I	M	∅	_	∅	∅	0	7	4	∅	0	∅	∅																						
4	1.0000	1	0.2500	260																																													927	-	ŋ	o	n	∅	∅	∅	_	N	U	N	∅	∅	∅	0	4	7	4	∅	∅	∅	928	⁴²	-	ḭ	m	∅	∅	∅	_	_	I	M	∅	∅	∅	0	0	7	4	∅	∅	∅																							929	-	-	iˀ	m	∅	∅	∅	_	_	I	M	∅	∅	∅	0	0	7	4	∅	∅	∅																						
1	0.2500	4	1.0000	261	930	ʃ	∅	∅	∅	a	ŋ	³	S	∅	∅	∅	A	N	_	3	∅	∅	∅	7	4	0																																																																			931	s	∅	∅	∅	ə	-	-	S	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0	932	s	∅	∅	∅	aː	-	-	S	∅	∅	∅	A	_	_	3	∅	∅	∅	7	0	0	933	ʃ	∅	∅	∅	a	ŋ	⁵³	S	∅	∅	∅	A	N	_	3	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	261	930	a	ʃ	∅	∅	ŋ	³	∅	A	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅																																																																			931	ə	s	∅	∅	-	-	∅	E	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅	932	aː	s	∅	∅	-	-	∅	A	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅	933	a	ʃ	∅	∅	ŋ	⁵³	∅	A	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅
3	0.7500	2	0.5000	261	930	ŋ	a	ʃ	∅	³	∅	∅	N	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																																																			931	-	ə	s	∅	-	∅	∅	_	E	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅	932	-	aː	s	∅	-	∅	∅	_	A	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅	933	ŋ	a	ʃ	∅	⁵³	∅	∅	N	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅
4	1.0000	1	0.2500	261	930	³	ŋ	a	ʃ	∅	∅	∅	_	N	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																																																			931	-	-	ə	s	∅	∅	∅	_	_	E	S	∅	∅	∅	0	0	7	3	∅	∅	∅	932	-	-	aː	s	∅	∅	∅	_	_	A	S	∅	∅	∅	0	0	7	3	∅	∅	∅	933	⁵³	ŋ	a	ʃ	∅	∅	∅	_	N	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅
1	0.3333	3	1.0000	262	934	l	∅	∅	∅	ə	³	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅																																																																																									935	l	∅	∅	∅	eː	-	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	262	934	ə	l	∅	∅	³	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																																																																									935	eː	l	∅	∅	-	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	262	934	³	ə	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																																																																									935	-	eː	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																						
1	0.2500	4	1.0000	263																																													936	d	∅	∅	∅	z	u	⁴	T	∅	∅	∅	S	Y	_	1	∅	∅	∅	3	7	0	937	d	∅	∅	∅	z	o	³²	T	∅	∅	∅	S	U	_	1	∅	∅	∅	3	7	0																																													938	dʒ	∅	∅	∅	-	ə	³	T	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	263																																													936	z	d	∅	∅	u	⁴	∅	S	T	∅	∅	Y	_	∅	3	1	∅	∅	7	0	∅	937	z	d	∅	∅	o	³²	∅	S	T	∅	∅	U	_	∅	3	1	∅	∅	7	0	∅																																													938	-	dʒ	∅	∅	ə	³	∅	_	T	∅	∅	E	_	∅	0	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	263																																													936	u	z	d	∅	⁴	∅	∅	Y	S	T	∅	_	∅	∅	7	3	1	∅	0	∅	∅	937	o	z	d	∅	³²	∅	∅	U	S	T	∅	_	∅	∅	7	3	1	∅	0	∅	∅																																													938	ə	-	dʒ	∅	³	∅	∅	E	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅
4	1.0000	1	0.2500	263																																													936	⁴	u	z	d	∅	∅	∅	_	Y	S	T	∅	∅	∅	0	7	3	1	∅	∅	∅	937	³²	o	z	d	∅	∅	∅	_	U	S	T	∅	∅	∅	0	7	3	1	∅	∅	∅																																													938	³	ə	-	dʒ	∅	∅	∅	_	E	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅
1	0.2500	4	1.0000	264	939	m	∅	∅	∅	ɔ	ʔ	⁴³	M	∅	∅	∅	U	H	_	4	∅	∅	∅	7	1	0																							940	m	∅	∅	∅	ɔ	ʔ	⁴	M	∅	∅	∅	U	H	_	4	∅	∅	∅	7	1	0																							941	m	∅	∅	∅	o	ʔ	³¹	M	∅	∅	∅	U	H	_	4	∅	∅	∅	7	1	0	942	m	∅	∅	∅	a	k	-	M	∅	∅	∅	A	K	_	4	∅	∅	∅	7	1	0																						
2	0.5000	3	0.7500	264	939	ɔ	m	∅	∅	ʔ	⁴³	∅	U	M	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅																							940	ɔ	m	∅	∅	ʔ	⁴	∅	U	M	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅																							941	o	m	∅	∅	ʔ	³¹	∅	U	M	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	942	a	m	∅	∅	k	-	∅	A	M	∅	∅	K	_	∅	7	4	∅	∅	1	0	∅																						
3	0.7500	2	0.5000	264	939	ʔ	ɔ	m	∅	⁴³	∅	∅	H	U	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅																							940	ʔ	ɔ	m	∅	⁴	∅	∅	H	U	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅																							941	ʔ	o	m	∅	³¹	∅	∅	H	U	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅	942	k	a	m	∅	-	∅	∅	K	A	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅																						
4	1.0000	1	0.2500	264	939	⁴³	ʔ	ɔ	m	∅	∅	∅	_	H	U	M	∅	∅	∅	0	1	7	4	∅	∅	∅																							940	⁴	ʔ	ɔ	m	∅	∅	∅	_	H	U	M	∅	∅	∅	0	1	7	4	∅	∅	∅																							941	³¹	ʔ	o	m	∅	∅	∅	_	H	U	M	∅	∅	∅	0	1	7	4	∅	∅	∅	942	-	k	a	m	∅	∅	∅	_	K	A	M	∅	∅	∅	0	1	7	4	∅	∅	∅																						
