index	index_p	rindex	rindex_p	cogid	id_Achang	segment_Achang	segment_Achang_L1	segment_Achang_L2	segment_Achang_L3	segment_Achang_R1	segment_Achang_R2	segment_Achang_R3	SC_Achang	SC_Achang_L1	SC_Achang_L2	SC_Achang_L3	SC_Achang_R1	SC_Achang_R2	SC_Achang_R3	PROSODY_Achang	PROSODY_Achang_L1	PROSODY_Achang_L2	PROSODY_Achang_L3	PROSODY_Achang_R1	PROSODY_Achang_R2	PROSODY_Achang_R3	id_Bela	segment_Bela	segment_Bela_L1	segment_Bela_L2	segment_Bela_L3	segment_Bela_R1	segment_Bela_R2	segment_Bela_R3	SC_Bela	SC_Bela_L1	SC_Bela_L2	SC_Bela_L3	SC_Bela_R1	SC_Bela_R2	SC_Bela_R3	PROSODY_Bela	PROSODY_Bela_L1	PROSODY_Bela_L2	PROSODY_Bela_L3	PROSODY_Bela_R1	PROSODY_Bela_R2	PROSODY_Bela_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_Phon	segment_Phon	segment_Phon_L1	segment_Phon_L2	segment_Phon_L3	segment_Phon_R1	segment_Phon_R2	segment_Phon_R3	SC_Phon	SC_Phon_L1	SC_Phon_L2	SC_Phon_L3	SC_Phon_R1	SC_Phon_R2	SC_Phon_R3	PROSODY_Phon	PROSODY_Phon_L1	PROSODY_Phon_L2	PROSODY_Phon_L3	PROSODY_Phon_R1	PROSODY_Phon_R2	PROSODY_Phon_R3	id_WrittenBurmese	segment_WrittenBurmese	segment_WrittenBurmese_L1	segment_WrittenBurmese_L2	segment_WrittenBurmese_L3	segment_WrittenBurmese_R1	segment_WrittenBurmese_R2	segment_WrittenBurmese_R3	SC_WrittenBurmese	SC_WrittenBurmese_L1	SC_WrittenBurmese_L2	SC_WrittenBurmese_L3	SC_WrittenBurmese_R1	SC_WrittenBurmese_R2	SC_WrittenBurmese_R3	PROSODY_WrittenBurmese	PROSODY_WrittenBurmese_L1	PROSODY_WrittenBurmese_L2	PROSODY_WrittenBurmese_L3	PROSODY_WrittenBurmese_R1	PROSODY_WrittenBurmese_R2	PROSODY_WrittenBurmese_R3	id_Zaiwa	segment_Zaiwa	segment_Zaiwa_L1	segment_Zaiwa_L2	segment_Zaiwa_L3	segment_Zaiwa_R1	segment_Zaiwa_R2	segment_Zaiwa_R3	SC_Zaiwa	SC_Zaiwa_L1	SC_Zaiwa_L2	SC_Zaiwa_L3	SC_Zaiwa_R1	SC_Zaiwa_R2	SC_Zaiwa_R3	PROSODY_Zaiwa	PROSODY_Zaiwa_L1	PROSODY_Zaiwa_L2	PROSODY_Zaiwa_L3	PROSODY_Zaiwa_R1	PROSODY_Zaiwa_R2	PROSODY_Zaiwa_R3
2	0.5000	3	0.7500	330	852	j	d	∅	∅	ei	³	∅	J	T	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																							853	l	-	∅	∅	e	³	∅	L	_	∅	∅	E	_	∅	5	0	∅	∅	7	0	∅	854	l	-	∅	∅	a	³	∅	L	_	∅	∅	A	_	∅	5	0	∅	∅	7	0	∅																							855	l	-	∅	∅	eː	-	∅	L	_	∅	∅	E	_	∅	5	0	∅	∅	7	0	∅	856	l	-	∅	∅	ai	³	∅	L	_	∅	∅	A	_	∅	5	0	∅	∅	7	0	∅
3	0.7500	2	0.5000	330	852	ei	j	d	∅	³	∅	∅	E	J	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							853	e	l	-	∅	³	∅	∅	E	L	_	∅	_	∅	∅	7	5	0	∅	0	∅	∅	854	a	l	-	∅	³	∅	∅	A	L	_	∅	_	∅	∅	7	5	0	∅	0	∅	∅																							855	eː	l	-	∅	-	∅	∅	E	L	_	∅	_	∅	∅	7	5	0	∅	0	∅	∅	856	ai	l	-	∅	³	∅	∅	A	L	_	∅	_	∅	∅	7	5	0	∅	0	∅	∅
4	1.0000	1	0.2500	330	852	³	ei	j	d	∅	∅	∅	_	E	J	T	∅	∅	∅	0	7	6	1	∅	∅	∅																							853	³	e	l	-	∅	∅	∅	_	E	L	_	∅	∅	∅	0	7	5	0	∅	∅	∅	854	³	a	l	-	∅	∅	∅	_	A	L	_	∅	∅	∅	0	7	5	0	∅	∅	∅																							855	-	eː	l	-	∅	∅	∅	_	E	L	_	∅	∅	∅	0	7	5	0	∅	∅	∅	856	³	ai	l	-	∅	∅	∅	_	A	L	_	∅	∅	∅	0	7	5	0	∅	∅	∅
1	0.2000	5	1.0000	331	857	-	∅	∅	∅	n	j	ɔ̃	_	∅	∅	∅	N	J	U	0	∅	∅	∅	4	6	7																							858	-	∅	∅	∅	m	j	ɔ̃	_	∅	∅	∅	M	J	U	0	∅	∅	∅	4	6	7	859	-	∅	∅	∅	m	-	i	_	∅	∅	∅	M	_	I	0	∅	∅	∅	4	0	7	860	-	∅	∅	∅	m	j	a	_	∅	∅	∅	M	J	A	0	∅	∅	∅	4	6	7	861	h	∅	∅	∅	m	r	aː	H	∅	∅	∅	M	R	A	3	∅	∅	∅	4	5	7	862	-	∅	∅	∅	m	j	ɔ	_	∅	∅	∅	M	J	U	0	∅	∅	∅	4	6	7
2	0.4000	4	0.8000	331	857	n	-	∅	∅	j	ɔ̃	³	N	_	∅	∅	J	U	_	4	0	∅	∅	6	7	0																							858	m	-	∅	∅	j	ɔ̃	³	M	_	∅	∅	J	U	_	4	0	∅	∅	6	7	0	859	m	-	∅	∅	-	i	³	M	_	∅	∅	_	I	_	4	0	∅	∅	0	7	0	860	m	-	∅	∅	j	a	³¹	M	_	∅	∅	J	A	_	4	0	∅	∅	6	7	0	861	m	h	∅	∅	r	aː	-	M	H	∅	∅	R	A	_	4	3	∅	∅	5	7	0	862	m	-	∅	∅	j	ɔ	³¹	M	_	∅	∅	J	U	_	4	0	∅	∅	6	7	0
3	0.6000	3	0.6000	331	857	j	n	-	∅	ɔ̃	³	∅	J	N	_	∅	U	_	∅	6	4	0	∅	7	0	∅																							858	j	m	-	∅	ɔ̃	³	∅	J	M	_	∅	U	_	∅	6	4	0	∅	7	0	∅	859	-	m	-	∅	i	³	∅	_	M	_	∅	I	_	∅	0	4	0	∅	7	0	∅	860	j	m	-	∅	a	³¹	∅	J	M	_	∅	A	_	∅	6	4	0	∅	7	0	∅	861	r	m	h	∅	aː	-	∅	R	M	H	∅	A	_	∅	5	4	3	∅	7	0	∅	862	j	m	-	∅	ɔ	³¹	∅	J	M	_	∅	U	_	∅	6	4	0	∅	7	0	∅
4	0.8000	2	0.4000	331	857	ɔ̃	j	n	-	³	∅	∅	U	J	N	_	_	∅	∅	7	6	4	0	0	∅	∅																							858	ɔ̃	j	m	-	³	∅	∅	U	J	M	_	_	∅	∅	7	6	4	0	0	∅	∅	859	i	-	m	-	³	∅	∅	I	_	M	_	_	∅	∅	7	0	4	0	0	∅	∅	860	a	j	m	-	³¹	∅	∅	A	J	M	_	_	∅	∅	7	6	4	0	0	∅	∅	861	aː	r	m	h	-	∅	∅	A	R	M	H	_	∅	∅	7	5	4	3	0	∅	∅	862	ɔ	j	m	-	³¹	∅	∅	U	J	M	_	_	∅	∅	7	6	4	0	0	∅	∅
5	1.0000	1	0.2000	331	857	³	ɔ̃	j	n	∅	∅	∅	_	U	J	N	∅	∅	∅	0	7	6	4	∅	∅	∅																							858	³	ɔ̃	j	m	∅	∅	∅	_	U	J	M	∅	∅	∅	0	7	6	4	∅	∅	∅	859	³	i	-	m	∅	∅	∅	_	I	_	M	∅	∅	∅	0	7	0	4	∅	∅	∅	860	³¹	a	j	m	∅	∅	∅	_	A	J	M	∅	∅	∅	0	7	6	4	∅	∅	∅	861	-	aː	r	m	∅	∅	∅	_	A	R	M	∅	∅	∅	0	7	5	4	∅	∅	∅	862	³¹	ɔ	j	m	∅	∅	∅	_	U	J	M	∅	∅	∅	0	7	6	4	∅	∅	∅
1	0.2000	5	1.0000	332	863	-	∅	∅	∅	l	a̰	m	_	∅	∅	∅	L	A	M	0	∅	∅	∅	5	7	4																							864	-	∅	∅	∅	l	æ̰	m	_	∅	∅	∅	L	E	M	0	∅	∅	∅	5	7	4	865	-	∅	∅	∅	l	e	-	_	∅	∅	∅	L	E	_	0	∅	∅	∅	5	7	0	866	-	∅	∅	∅	l	ɛ	-	_	∅	∅	∅	L	E	_	0	∅	∅	∅	5	7	0	867	h	∅	∅	∅	l	a	m	H	∅	∅	∅	L	A	M	3	∅	∅	∅	5	7	4	868	-	∅	∅	∅	l	a̰	m	_	∅	∅	∅	L	A	M	0	∅	∅	∅	5	7	4
2	0.4000	4	0.8000	332	863	l	-	∅	∅	a̰	m	³	L	_	∅	∅	A	M	_	5	0	∅	∅	7	4	0																							864	l	-	∅	∅	æ̰	m	³	L	_	∅	∅	E	M	_	5	0	∅	∅	7	4	0	865	l	-	∅	∅	e	-	³²	L	_	∅	∅	E	_	_	5	0	∅	∅	7	0	0	866	l	-	∅	∅	ɛ	-	⁵⁵	L	_	∅	∅	E	_	_	5	0	∅	∅	7	0	0	867	l	h	∅	∅	a	m	-	L	H	∅	∅	A	M	_	5	3	∅	∅	7	4	0	868	l	-	∅	∅	a̰	m	⁵³	L	_	∅	∅	A	M	_	5	0	∅	∅	7	4	0
3	0.6000	3	0.6000	332	863	a̰	l	-	∅	m	³	∅	A	L	_	∅	M	_	∅	7	5	0	∅	4	0	∅																							864	æ̰	l	-	∅	m	³	∅	E	L	_	∅	M	_	∅	7	5	0	∅	4	0	∅	865	e	l	-	∅	-	³²	∅	E	L	_	∅	_	_	∅	7	5	0	∅	0	0	∅	866	ɛ	l	-	∅	-	⁵⁵	∅	E	L	_	∅	_	_	∅	7	5	0	∅	0	0	∅	867	a	l	h	∅	m	-	∅	A	L	H	∅	M	_	∅	7	5	3	∅	4	0	∅	868	a̰	l	-	∅	m	⁵³	∅	A	L	_	∅	M	_	∅	7	5	0	∅	4	0	∅
4	0.8000	2	0.4000	332	863	m	a̰	l	-	³	∅	∅	M	A	L	_	_	∅	∅	4	7	5	0	0	∅	∅																							864	m	æ̰	l	-	³	∅	∅	M	E	L	_	_	∅	∅	4	7	5	0	0	∅	∅	865	-	e	l	-	³²	∅	∅	_	E	L	_	_	∅	∅	0	7	5	0	0	∅	∅	866	-	ɛ	l	-	⁵⁵	∅	∅	_	E	L	_	_	∅	∅	0	7	5	0	0	∅	∅	867	m	a	l	h	-	∅	∅	M	A	L	H	_	∅	∅	4	7	5	3	0	∅	∅	868	m	a̰	l	-	⁵³	∅	∅	M	A	L	_	_	∅	∅	4	7	5	0	0	∅	∅
5	1.0000	1	0.2000	332	863	³	m	a̰	l	∅	∅	∅	_	M	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅																							864	³	m	æ̰	l	∅	∅	∅	_	M	E	L	∅	∅	∅	0	4	7	5	∅	∅	∅	865	³²	-	e	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅	866	⁵⁵	-	ɛ	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅	867	-	m	a	l	∅	∅	∅	_	M	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	868	⁵³	m	a̰	l	∅	∅	∅	_	M	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅
1	0.2000	5	1.0000	333	869	ʃ	∅	∅	∅	-	a	m	S	∅	∅	∅	_	A	M	3	∅	∅	∅	0	7	4	870	ʃʰ	∅	∅	∅	-	ḭ	-	S	∅	∅	∅	_	I	_	3	∅	∅	∅	0	7	0	871	ʃ	∅	∅	∅	-	æ	m	S	∅	∅	∅	_	E	M	3	∅	∅	∅	0	7	4	872	ʃ	∅	∅	∅	j	ɛ	-	S	∅	∅	∅	J	E	_	3	∅	∅	∅	6	7	0																																													873	ʃ	∅	∅	∅	-	a	m	S	∅	∅	∅	_	A	M	3	∅	∅	∅	0	7	4
2	0.4000	4	0.8000	333	869	-	ʃ	∅	∅	a	m	³	_	S	∅	∅	A	M	_	0	3	∅	∅	7	4	0	870	-	ʃʰ	∅	∅	ḭ	-	²³	_	S	∅	∅	I	_	_	0	3	∅	∅	7	0	0	871	-	ʃ	∅	∅	æ	m	³	_	S	∅	∅	E	M	_	0	3	∅	∅	7	4	0	872	j	ʃ	∅	∅	ɛ	-	³	J	S	∅	∅	E	_	_	6	3	∅	∅	7	0	0																																													873	-	ʃ	∅	∅	a	m	⁵³	_	S	∅	∅	A	M	_	0	3	∅	∅	7	4	0
3	0.6000	3	0.6000	333	869	a	-	ʃ	∅	m	³	∅	A	_	S	∅	M	_	∅	7	0	3	∅	4	0	∅	870	ḭ	-	ʃʰ	∅	-	²³	∅	I	_	S	∅	_	_	∅	7	0	3	∅	0	0	∅	871	æ	-	ʃ	∅	m	³	∅	E	_	S	∅	M	_	∅	7	0	3	∅	4	0	∅	872	ɛ	j	ʃ	∅	-	³	∅	E	J	S	∅	_	_	∅	7	6	3	∅	0	0	∅																																													873	a	-	ʃ	∅	m	⁵³	∅	A	_	S	∅	M	_	∅	7	0	3	∅	4	0	∅
4	0.8000	2	0.4000	333	869	m	a	-	ʃ	³	∅	∅	M	A	_	S	_	∅	∅	4	7	0	3	0	∅	∅	870	-	ḭ	-	ʃʰ	²³	∅	∅	_	I	_	S	_	∅	∅	0	7	0	3	0	∅	∅	871	m	æ	-	ʃ	³	∅	∅	M	E	_	S	_	∅	∅	4	7	0	3	0	∅	∅	872	-	ɛ	j	ʃ	³	∅	∅	_	E	J	S	_	∅	∅	0	7	6	3	0	∅	∅																																													873	m	a	-	ʃ	⁵³	∅	∅	M	A	_	S	_	∅	∅	4	7	0	3	0	∅	∅
5	1.0000	1	0.2000	333	869	³	m	a	-	∅	∅	∅	_	M	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	870	²³	-	ḭ	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅	871	³	m	æ	-	∅	∅	∅	_	M	E	_	∅	∅	∅	0	4	7	0	∅	∅	∅	872	³	-	ɛ	j	∅	∅	∅	_	_	E	J	∅	∅	∅	0	0	7	6	∅	∅	∅																																													873	⁵³	m	a	-	∅	∅	∅	_	M	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅
1	0.2500	4	1.0000	334	874	h	∅	∅	∅	j	æu	⁵	H	∅	∅	∅	J	E	_	3	∅	∅	∅	6	7	0	875	k	∅	∅	∅	j	a̰	⁵²	K	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0	876	-	∅	∅	∅	ʃ	au	⁵	_	∅	∅	∅	S	A	_	0	∅	∅	∅	3	7	0																																																																			877	w	∅	∅	∅	-	ɔ	⁴	W	∅	∅	∅	_	U	_	6	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	334	874	j	h	∅	∅	æu	⁵	∅	J	H	∅	∅	E	_	∅	6	3	∅	∅	7	0	∅	875	j	k	∅	∅	a̰	⁵²	∅	J	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	876	ʃ	-	∅	∅	au	⁵	∅	S	_	∅	∅	A	_	∅	3	0	∅	∅	7	0	∅																																																																			877	-	w	∅	∅	ɔ	⁴	∅	_	W	∅	∅	U	_	∅	0	6	∅	∅	7	0	∅
3	0.7500	2	0.5000	334	874	æu	j	h	∅	⁵	∅	∅	E	J	H	∅	_	∅	∅	7	6	3	∅	0	∅	∅	875	a̰	j	k	∅	⁵²	∅	∅	A	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	876	au	ʃ	-	∅	⁵	∅	∅	A	S	_	∅	_	∅	∅	7	3	0	∅	0	∅	∅																																																																			877	ɔ	-	w	∅	⁴	∅	∅	U	_	W	∅	_	∅	∅	7	0	6	∅	0	∅	∅
4	1.0000	1	0.2500	334	874	⁵	æu	j	h	∅	∅	∅	_	E	J	H	∅	∅	∅	0	7	6	3	∅	∅	∅	875	⁵²	a̰	j	k	∅	∅	∅	_	A	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅	876	⁵	au	ʃ	-	∅	∅	∅	_	A	S	_	∅	∅	∅	0	7	3	0	∅	∅	∅																																																																			877	⁴	ɔ	-	w	∅	∅	∅	_	U	_	W	∅	∅	∅	0	7	0	6	∅	∅	∅
1	0.2500	4	1.0000	335	878	g	∅	∅	∅	j	ɔ	⁴¹	K	∅	∅	∅	J	U	_	1	∅	∅	∅	6	7	0	879	k	∅	∅	∅	j	a	-	K	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0	880	g	∅	∅	∅	j	ɔ	³¹	K	∅	∅	∅	J	U	_	1	∅	∅	∅	6	7	0	881	g	∅	∅	∅	j	o	⁵	K	∅	∅	∅	J	U	_	1	∅	∅	∅	6	7	0																							882	k	∅	∅	∅	r	aː	-	K	∅	∅	∅	R	A	_	1	∅	∅	∅	5	7	0	883	g	∅	∅	∅	j	ɔ	⁵³	K	∅	∅	∅	J	U	_	1	∅	∅	∅	6	7	0
2	0.5000	3	0.7500	335	878	j	g	∅	∅	ɔ	⁴¹	∅	J	K	∅	∅	U	_	∅	6	1	∅	∅	7	0	∅	879	j	k	∅	∅	a	-	∅	J	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	880	j	g	∅	∅	ɔ	³¹	∅	J	K	∅	∅	U	_	∅	6	1	∅	∅	7	0	∅	881	j	g	∅	∅	o	⁵	∅	J	K	∅	∅	U	_	∅	6	1	∅	∅	7	0	∅																							882	r	k	∅	∅	aː	-	∅	R	K	∅	∅	A	_	∅	5	1	∅	∅	7	0	∅	883	j	g	∅	∅	ɔ	⁵³	∅	J	K	∅	∅	U	_	∅	6	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	335	878	ɔ	j	g	∅	⁴¹	∅	∅	U	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	879	a	j	k	∅	-	∅	∅	A	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	880	ɔ	j	g	∅	³¹	∅	∅	U	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	881	o	j	g	∅	⁵	∅	∅	U	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							882	aː	r	k	∅	-	∅	∅	A	R	K	∅	_	∅	∅	7	5	1	∅	0	∅	∅	883	ɔ	j	g	∅	⁵³	∅	∅	U	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅
4	1.0000	1	0.2500	335	878	⁴¹	ɔ	j	g	∅	∅	∅	_	U	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅	879	-	a	j	k	∅	∅	∅	_	A	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅	880	³¹	ɔ	j	g	∅	∅	∅	_	U	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅	881	⁵	o	j	g	∅	∅	∅	_	U	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅																							882	-	aː	r	k	∅	∅	∅	_	A	R	K	∅	∅	∅	0	7	5	1	∅	∅	∅	883	⁵³	ɔ	j	g	∅	∅	∅	_	U	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅
1	0.2000	5	1.0000	336	884	n	∅	∅	∅	-	a	m	N	∅	∅	∅	_	A	M	4	∅	∅	∅	0	7	4																							885	n	∅	∅	∅	-	æ	m	N	∅	∅	∅	_	E	M	4	∅	∅	∅	0	7	4	886	n	∅	∅	∅	j	e	-	N	∅	∅	∅	J	E	_	4	∅	∅	∅	6	7	0	887	n	∅	∅	∅	-	ɛ	-	N	∅	∅	∅	_	E	_	4	∅	∅	∅	0	7	0	888	n	∅	∅	∅	-	a	mˀ	N	∅	∅	∅	_	A	M	4	∅	∅	∅	0	7	4	889	h	∅	∅	∅	-	ɔ	m	H	∅	∅	∅	_	U	M	3	∅	∅	∅	0	7	4
2	0.4000	4	0.8000	336	884	-	n	∅	∅	a	m	³¹	_	N	∅	∅	A	M	_	0	4	∅	∅	7	4	0																							885	-	n	∅	∅	æ	m	³¹	_	N	∅	∅	E	M	_	0	4	∅	∅	7	4	0	886	j	n	∅	∅	e	-	³	J	N	∅	∅	E	_	_	6	4	∅	∅	7	0	0	887	-	n	∅	∅	ɛ	-	⁵⁵	_	N	∅	∅	E	_	_	0	4	∅	∅	7	0	0	888	-	n	∅	∅	a	mˀ	-	_	N	∅	∅	A	M	_	0	4	∅	∅	7	4	0	889	-	h	∅	∅	ɔ	m	⁵³	_	H	∅	∅	U	M	_	0	3	∅	∅	7	4	0
3	0.6000	3	0.6000	336	884	a	-	n	∅	m	³¹	∅	A	_	N	∅	M	_	∅	7	0	4	∅	4	0	∅																							885	æ	-	n	∅	m	³¹	∅	E	_	N	∅	M	_	∅	7	0	4	∅	4	0	∅	886	e	j	n	∅	-	³	∅	E	J	N	∅	_	_	∅	7	6	4	∅	0	0	∅	887	ɛ	-	n	∅	-	⁵⁵	∅	E	_	N	∅	_	_	∅	7	0	4	∅	0	0	∅	888	a	-	n	∅	mˀ	-	∅	A	_	N	∅	M	_	∅	7	0	4	∅	4	0	∅	889	ɔ	-	h	∅	m	⁵³	∅	U	_	H	∅	M	_	∅	7	0	3	∅	4	0	∅
4	0.8000	2	0.4000	336	884	m	a	-	n	³¹	∅	∅	M	A	_	N	_	∅	∅	4	7	0	4	0	∅	∅																							885	m	æ	-	n	³¹	∅	∅	M	E	_	N	_	∅	∅	4	7	0	4	0	∅	∅	886	-	e	j	n	³	∅	∅	_	E	J	N	_	∅	∅	0	7	6	4	0	∅	∅	887	-	ɛ	-	n	⁵⁵	∅	∅	_	E	_	N	_	∅	∅	0	7	0	4	0	∅	∅	888	mˀ	a	-	n	-	∅	∅	M	A	_	N	_	∅	∅	4	7	0	4	0	∅	∅	889	m	ɔ	-	h	⁵³	∅	∅	M	U	_	H	_	∅	∅	4	7	0	3	0	∅	∅
5	1.0000	1	0.2000	336	884	³¹	m	a	-	∅	∅	∅	_	M	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅																							885	³¹	m	æ	-	∅	∅	∅	_	M	E	_	∅	∅	∅	0	4	7	0	∅	∅	∅	886	³	-	e	j	∅	∅	∅	_	_	E	J	∅	∅	∅	0	0	7	6	∅	∅	∅	887	⁵⁵	-	ɛ	-	∅	∅	∅	_	_	E	_	∅	∅	∅	0	0	7	0	∅	∅	∅	888	-	mˀ	a	-	∅	∅	∅	_	M	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	889	⁵³	m	ɔ	-	∅	∅	∅	_	M	U	_	∅	∅	∅	0	4	7	0	∅	∅	∅
1	0.2000	5	1.0000	338	890	n	∅	∅	∅	j	ɔ	ʔ	N	∅	∅	∅	J	U	H	4	∅	∅	∅	6	7	1																							891	m	∅	∅	∅	j	ɔ	ʔ	M	∅	∅	∅	J	U	H	4	∅	∅	∅	6	7	1	892	m	∅	∅	∅	j	ɔ	ʔ	M	∅	∅	∅	J	U	H	4	∅	∅	∅	6	7	1																							893	h	∅	∅	∅	m	i	t	H	∅	∅	∅	M	I	T	3	∅	∅	∅	4	7	1	894	m	∅	∅	∅	j	ɔ	ʔ	M	∅	∅	∅	J	U	H	4	∅	∅	∅	6	7	1
2	0.4000	4	0.8000	338	890	j	n	∅	∅	ɔ	ʔ	⁴³	J	N	∅	∅	U	H	_	6	4	∅	∅	7	1	0																							891	j	m	∅	∅	ɔ	ʔ	³	J	M	∅	∅	U	H	_	6	4	∅	∅	7	1	0	892	j	m	∅	∅	ɔ	ʔ	³²	J	M	∅	∅	U	H	_	6	4	∅	∅	7	1	0																							893	m	h	∅	∅	i	t	-	M	H	∅	∅	I	T	_	4	3	∅	∅	7	1	0	894	j	m	∅	∅	ɔ	ʔ	³	J	M	∅	∅	U	H	_	6	4	∅	∅	7	1	0
3	0.6000	3	0.6000	338	890	ɔ	j	n	∅	ʔ	⁴³	∅	U	J	N	∅	H	_	∅	7	6	4	∅	1	0	∅																							891	ɔ	j	m	∅	ʔ	³	∅	U	J	M	∅	H	_	∅	7	6	4	∅	1	0	∅	892	ɔ	j	m	∅	ʔ	³²	∅	U	J	M	∅	H	_	∅	7	6	4	∅	1	0	∅																							893	i	m	h	∅	t	-	∅	I	M	H	∅	T	_	∅	7	4	3	∅	1	0	∅	894	ɔ	j	m	∅	ʔ	³	∅	U	J	M	∅	H	_	∅	7	6	4	∅	1	0	∅
4	0.8000	2	0.4000	338	890	ʔ	ɔ	j	n	⁴³	∅	∅	H	U	J	N	_	∅	∅	1	7	6	4	0	∅	∅																							891	ʔ	ɔ	j	m	³	∅	∅	H	U	J	M	_	∅	∅	1	7	6	4	0	∅	∅	892	ʔ	ɔ	j	m	³²	∅	∅	H	U	J	M	_	∅	∅	1	7	6	4	0	∅	∅																							893	t	i	m	h	-	∅	∅	T	I	M	H	_	∅	∅	1	7	4	3	0	∅	∅	894	ʔ	ɔ	j	m	³	∅	∅	H	U	J	M	_	∅	∅	1	7	6	4	0	∅	∅
5	1.0000	1	0.2000	338	890	⁴³	ʔ	ɔ	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							891	³	ʔ	ɔ	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	892	³²	ʔ	ɔ	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							893	-	t	i	m	∅	∅	∅	_	T	I	M	∅	∅	∅	0	1	7	4	∅	∅	∅	894	³	ʔ	ɔ	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅
1	0.2500	4	1.0000	339																																																																			895	l	∅	∅	∅	a	p	³²	L	∅	∅	∅	A	P	_	5	∅	∅	∅	7	1	0																																													896	l	∅	∅	∅	ʊ	p	³	L	∅	∅	∅	Y	P	_	5	∅	∅	∅	7	1	0
2	0.5000	3	0.7500	339																																																																			895	a	l	∅	∅	p	³²	∅	A	L	∅	∅	P	_	∅	7	5	∅	∅	1	0	∅																																													896	ʊ	l	∅	∅	p	³	∅	Y	L	∅	∅	P	_	∅	7	5	∅	∅	1	0	∅
3	0.7500	2	0.5000	339																																																																			895	p	a	l	∅	³²	∅	∅	P	A	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅																																													896	p	ʊ	l	∅	³	∅	∅	P	Y	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅
4	1.0000	1	0.2500	339																																																																			895	³²	p	a	l	∅	∅	∅	_	P	A	L	∅	∅	∅	0	1	7	5	∅	∅	∅																																													896	³	p	ʊ	l	∅	∅	∅	_	P	Y	L	∅	∅	∅	0	1	7	5	∅	∅	∅
