index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
3	0.5000	4	0.6667	3045																							622	β	o	o	∅	u	l	a	B	U	U	∅	Y	L	A	3	7	7	∅	7	5	7																																																																																																																																					623	b	-	o	∅	ʊ	l	a	P	_	U	∅	Y	L	A	1	0	7	∅	7	5	7																						
4	0.6667	3	0.5000	3045																							622	u	β	o	o	l	a	∅	Y	B	U	U	L	A	∅	7	3	7	7	5	7	∅																																																																																																																																					623	ʊ	b	-	o	l	a	∅	Y	P	_	U	L	A	∅	7	1	0	7	5	7	∅																						
5	0.8333	2	0.3333	3045																							622	l	u	β	o	a	∅	∅	L	Y	B	U	A	∅	∅	5	7	3	7	7	∅	∅																																																																																																																																					623	l	ʊ	b	-	a	∅	∅	L	Y	P	_	A	∅	∅	5	7	1	0	7	∅	∅																						
6	1.0000	1	0.1667	3045																							622	a	l	u	β	∅	∅	∅	A	L	Y	B	∅	∅	∅	7	5	7	3	∅	∅	∅																																																																																																																																					623	a	l	ʊ	b	∅	∅	∅	A	L	Y	P	∅	∅	∅	7	5	7	1	∅	∅	∅																						
1	0.3333	3	1.0000	3067																							625	n	∅	∅	∅	tʰ	u	∅	N	∅	∅	∅	T	Y	∅	4	∅	∅	∅	1	7	∅																																																																			626	n	∅	∅	∅	t	u	∅	N	∅	∅	∅	T	Y	∅	4	∅	∅	∅	1	7	∅																							627	n	∅	∅	∅	t	ʊ̀	∅	N	∅	∅	∅	T	Y	∅	4	∅	∅	∅	1	7	∅																							624	n	∅	∅	∅	d	u	∅	N	∅	∅	∅	T	Y	∅	4	∅	∅	∅	1	7	∅
2	0.6667	2	0.6667	3067																							625	tʰ	n	∅	∅	u	∅	∅	T	N	∅	∅	Y	∅	∅	1	4	∅	∅	7	∅	∅																																																																			626	t	n	∅	∅	u	∅	∅	T	N	∅	∅	Y	∅	∅	1	4	∅	∅	7	∅	∅																							627	t	n	∅	∅	ʊ̀	∅	∅	T	N	∅	∅	Y	∅	∅	1	4	∅	∅	7	∅	∅																							624	d	n	∅	∅	u	∅	∅	T	N	∅	∅	Y	∅	∅	1	4	∅	∅	7	∅	∅
3	1.0000	1	0.3333	3067																							625	u	tʰ	n	∅	∅	∅	∅	Y	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅																																																																			626	u	t	n	∅	∅	∅	∅	Y	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅																							627	ʊ̀	t	n	∅	∅	∅	∅	Y	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅																							624	u	d	n	∅	∅	∅	∅	Y	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅
1	0.5000	2	1.0000	3068																																																																			628	t	∅	∅	∅	u	∅	∅	T	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅																																																																																									629	tʰ	∅	∅	∅	ʊ̀	∅	∅	T	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	3068																																																																			628	u	t	∅	∅	∅	∅	∅	Y	T	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																																																																																									629	ʊ̀	tʰ	∅	∅	∅	∅	∅	Y	T	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																						
1	0.1667	6	1.0000	3075	630	g	∅	∅	∅	u	l	u	K	∅	∅	∅	Y	L	Y	1	∅	∅	∅	7	5	7																																																																																																																																					632	g	∅	∅	∅	ʊ	l	ʊ	K	∅	∅	∅	Y	L	Y	1	∅	∅	∅	7	5	7	633	k	∅	∅	∅	ʊ	l	ʊ	K	∅	∅	∅	Y	L	Y	1	∅	∅	∅	7	5	7	631	g	∅	∅	∅	u	l	u	K	∅	∅	∅	Y	L	Y	1	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	3075	630	u	g	∅	∅	l	u	β	Y	K	∅	∅	L	Y	B	7	1	∅	∅	5	7	3																																																																																																																																					632	ʊ	g	∅	∅	l	ʊ	b	Y	K	∅	∅	L	Y	P	7	1	∅	∅	5	7	1	633	ʊ	k	∅	∅	l	ʊ	b	Y	K	∅	∅	L	Y	P	7	1	∅	∅	5	7	1	631	u	g	∅	∅	l	u	v	Y	K	∅	∅	L	Y	B	7	1	∅	∅	5	7	3
3	0.5000	4	0.6667	3075	630	l	u	g	∅	u	β	ɛ	L	Y	K	∅	Y	B	E	5	7	1	∅	7	3	7																																																																																																																																					632	l	ʊ	g	∅	ʊ	b	e	L	Y	K	∅	Y	P	E	5	7	1	∅	7	1	7	633	l	ʊ	k	∅	ʊ	b	ɛ	L	Y	K	∅	Y	P	E	5	7	1	∅	7	1	7	631	l	u	g	∅	u	v	e	L	Y	K	∅	Y	B	E	5	7	1	∅	7	3	7
4	0.6667	3	0.5000	3075	630	u	l	u	g	β	ɛ	∅	Y	L	Y	K	B	E	∅	7	5	7	1	3	7	∅																																																																																																																																					632	ʊ	l	ʊ	g	b	e	∅	Y	L	Y	K	P	E	∅	7	5	7	1	1	7	∅	633	ʊ	l	ʊ	k	b	ɛ	∅	Y	L	Y	K	P	E	∅	7	5	7	1	1	7	∅	631	u	l	u	g	v	e	∅	Y	L	Y	K	B	E	∅	7	5	7	1	3	7	∅
5	0.8333	2	0.3333	3075	630	β	u	l	u	ɛ	∅	∅	B	Y	L	Y	E	∅	∅	3	7	5	7	7	∅	∅																																																																																																																																					632	b	ʊ	l	ʊ	e	∅	∅	P	Y	L	Y	E	∅	∅	1	7	5	7	7	∅	∅	633	b	ʊ	l	ʊ	ɛ	∅	∅	P	Y	L	Y	E	∅	∅	1	7	5	7	7	∅	∅	631	v	u	l	u	e	∅	∅	B	Y	L	Y	E	∅	∅	3	7	5	7	7	∅	∅
6	1.0000	1	0.1667	3075	630	ɛ	β	u	l	∅	∅	∅	E	B	Y	L	∅	∅	∅	7	3	7	5	∅	∅	∅																																																																																																																																					632	e	b	ʊ	l	∅	∅	∅	E	P	Y	L	∅	∅	∅	7	1	7	5	∅	∅	∅	633	ɛ	b	ʊ	l	∅	∅	∅	E	P	Y	L	∅	∅	∅	7	1	7	5	∅	∅	∅	631	e	v	u	l	∅	∅	∅	E	B	Y	L	∅	∅	∅	7	3	7	5	∅	∅	∅
1	0.2000	5	1.0000	3077																																													634	ŋ	∅	∅	∅	g	u	l	N	∅	∅	∅	K	Y	L	4	∅	∅	∅	1	7	5																																																																			635	ŋ	∅	∅	∅	g	u	r	N	∅	∅	∅	K	Y	R	4	∅	∅	∅	1	7	5																																																																		
2	0.4000	4	0.8000	3077																																													634	g	ŋ	∅	∅	u	l	u	K	N	∅	∅	Y	L	Y	1	4	∅	∅	7	5	7																																																																			635	g	ŋ	∅	∅	u	r	u	K	N	∅	∅	Y	R	Y	1	4	∅	∅	7	5	7																																																																		
3	0.6000	3	0.6000	3077																																													634	u	g	ŋ	∅	l	u	∅	Y	K	N	∅	L	Y	∅	7	1	4	∅	5	7	∅																																																																			635	u	g	ŋ	∅	r	u	∅	Y	K	N	∅	R	Y	∅	7	1	4	∅	5	7	∅																																																																		
4	0.8000	2	0.4000	3077																																													634	l	u	g	ŋ	u	∅	∅	L	Y	K	N	Y	∅	∅	5	7	1	4	7	∅	∅																																																																			635	r	u	g	ŋ	u	∅	∅	R	Y	K	N	Y	∅	∅	5	7	1	4	7	∅	∅																																																																		
5	1.0000	1	0.2000	3077																																													634	u	l	u	g	∅	∅	∅	Y	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																			635	u	r	u	g	∅	∅	∅	Y	R	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																		
1	0.1667	6	1.0000	3123																							636	β	∅	∅	∅	j	a	a	B	∅	∅	∅	J	A	A	3	∅	∅	∅	6	7	7																							637	β	∅	∅	∅	j	á	-	B	∅	∅	∅	J	A	_	3	∅	∅	∅	6	7	0																																																																																																																																				
2	0.3333	5	0.8333	3123																							636	j	β	∅	∅	a	a	l	J	B	∅	∅	A	A	L	6	3	∅	∅	7	7	5																							637	j	β	∅	∅	á	-	l	J	B	∅	∅	A	_	L	6	3	∅	∅	7	0	5																																																																																																																																				
3	0.5000	4	0.6667	3123																							636	a	j	β	∅	a	l	a	A	J	B	∅	A	L	A	7	6	3	∅	7	5	7																							637	á	j	β	∅	-	l	-	A	J	B	∅	_	L	_	7	6	3	∅	0	5	0																																																																																																																																				
4	0.6667	3	0.5000	3123																							636	a	a	j	β	l	a	∅	A	A	J	B	L	A	∅	7	7	6	3	5	7	∅																							637	-	á	j	β	l	-	∅	_	A	J	B	L	_	∅	0	7	6	3	5	0	∅																																																																																																																																				
5	0.8333	2	0.3333	3123																							636	l	a	a	j	a	∅	∅	L	A	A	J	A	∅	∅	5	7	7	6	7	∅	∅																							637	l	-	á	j	-	∅	∅	L	_	A	J	_	∅	∅	5	0	7	6	0	∅	∅																																																																																																																																				
6	1.0000	1	0.1667	3123																							636	a	l	a	a	∅	∅	∅	A	L	A	A	∅	∅	∅	7	5	7	7	∅	∅	∅																							637	-	l	-	á	∅	∅	∅	_	L	_	A	∅	∅	∅	0	5	0	7	∅	∅	∅																																																																																																																																				
1	0.2500	4	1.0000	3138																																													638	t	∅	∅	∅	ɔ	g	ɔ	T	∅	∅	∅	U	K	U	1	∅	∅	∅	7	1	7																							639	tʃ	∅	∅	∅	o	k	-	T	∅	∅	∅	U	K	_	1	∅	∅	∅	7	1	0																																																																																																														
2	0.5000	3	0.7500	3138																																													638	ɔ	t	∅	∅	g	ɔ	∅	U	T	∅	∅	K	U	∅	7	1	∅	∅	1	7	∅																							639	o	tʃ	∅	∅	k	-	∅	U	T	∅	∅	K	_	∅	7	1	∅	∅	1	0	∅																																																																																																														
3	0.7500	2	0.5000	3138																																													638	g	ɔ	t	∅	ɔ	∅	∅	K	U	T	∅	U	∅	∅	1	7	1	∅	7	∅	∅																							639	k	o	tʃ	∅	-	∅	∅	K	U	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																																																																																														
4	1.0000	1	0.2500	3138																																													638	ɔ	g	ɔ	t	∅	∅	∅	U	K	U	T	∅	∅	∅	7	1	7	1	∅	∅	∅																							639	-	k	o	tʃ	∅	∅	∅	_	K	U	T	∅	∅	∅	0	1	7	1	∅	∅	∅																																																																																																														
1	0.2000	5	1.0000	3143																																																																																																																																					641	p	∅	∅	∅	o	n	d	P	∅	∅	∅	U	N	T	1	∅	∅	∅	7	4	1																																													640	p	∅	∅	∅	oː	n	d	P	∅	∅	∅	U	N	T	1	∅	∅	∅	7	4	1
2	0.4000	4	0.8000	3143																																																																																																																																					641	o	p	∅	∅	n	d	a	U	P	∅	∅	N	T	A	7	1	∅	∅	4	1	7																																													640	oː	p	∅	∅	n	d	a	U	P	∅	∅	N	T	A	7	1	∅	∅	4	1	7
3	0.6000	3	0.6000	3143																																																																																																																																					641	n	o	p	∅	d	a	∅	N	U	P	∅	T	A	∅	4	7	1	∅	1	7	∅																																													640	n	oː	p	∅	d	a	∅	N	U	P	∅	T	A	∅	4	7	1	∅	1	7	∅
4	0.8000	2	0.4000	3143																																																																																																																																					641	d	n	o	p	a	∅	∅	T	N	U	P	A	∅	∅	1	4	7	1	7	∅	∅																																													640	d	n	oː	p	a	∅	∅	T	N	U	P	A	∅	∅	1	4	7	1	7	∅	∅
5	1.0000	1	0.2000	3143																																																																																																																																					641	a	d	n	o	∅	∅	∅	A	T	N	U	∅	∅	∅	7	1	4	7	∅	∅	∅																																													640	a	d	n	oː	∅	∅	∅	A	T	N	U	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.3333	3	1.0000	3148	642	i	∅	∅	∅	t	a	∅	I	∅	∅	∅	T	A	∅	7	∅	∅	∅	1	7	∅																																																																																									644	i	∅	∅	∅	t	a	∅	I	∅	∅	∅	T	A	∅	7	∅	∅	∅	1	7	∅																																																																			643	iː	∅	∅	∅	t	a	∅	I	∅	∅	∅	T	A	∅	7	∅	∅	∅	1	7	∅
2	0.6667	2	0.6667	3148	642	t	i	∅	∅	a	∅	∅	T	I	∅	∅	A	∅	∅	1	7	∅	∅	7	∅	∅																																																																																									644	t	i	∅	∅	a	∅	∅	T	I	∅	∅	A	∅	∅	1	7	∅	∅	7	∅	∅																																																																			643	t	iː	∅	∅	a	∅	∅	T	I	∅	∅	A	∅	∅	1	7	∅	∅	7	∅	∅
3	1.0000	1	0.3333	3148	642	a	t	i	∅	∅	∅	∅	A	T	I	∅	∅	∅	∅	7	1	7	∅	∅	∅	∅																																																																																									644	a	t	i	∅	∅	∅	∅	A	T	I	∅	∅	∅	∅	7	1	7	∅	∅	∅	∅																																																																			643	a	t	iː	∅	∅	∅	∅	A	T	I	∅	∅	∅	∅	7	1	7	∅	∅	∅	∅
1	0.2500	4	1.0000	3160	645	l	∅	∅	∅	u	t	a	L	∅	∅	∅	Y	T	A	5	∅	∅	∅	7	1	7																							646	l	∅	∅	∅	u	r	a	L	∅	∅	∅	Y	R	A	5	∅	∅	∅	7	5	7																																																																																									647	l	∅	∅	∅	u	r	a	L	∅	∅	∅	Y	R	A	5	∅	∅	∅	7	5	7																																												
2	0.5000	3	0.7500	3160	645	u	l	∅	∅	t	a	∅	Y	L	∅	∅	T	A	∅	7	5	∅	∅	1	7	∅																							646	u	l	∅	∅	r	a	∅	Y	L	∅	∅	R	A	∅	7	5	∅	∅	5	7	∅																																																																																									647	u	l	∅	∅	r	a	∅	Y	L	∅	∅	R	A	∅	7	5	∅	∅	5	7	∅																																												
3	0.7500	2	0.5000	3160	645	t	u	l	∅	a	∅	∅	T	Y	L	∅	A	∅	∅	1	7	5	∅	7	∅	∅																							646	r	u	l	∅	a	∅	∅	R	Y	L	∅	A	∅	∅	5	7	5	∅	7	∅	∅																																																																																									647	r	u	l	∅	a	∅	∅	R	Y	L	∅	A	∅	∅	5	7	5	∅	7	∅	∅																																												
4	1.0000	1	0.2500	3160	645	a	t	u	l	∅	∅	∅	A	T	Y	L	∅	∅	∅	7	1	7	5	∅	∅	∅																							646	a	r	u	l	∅	∅	∅	A	R	Y	L	∅	∅	∅	7	5	7	5	∅	∅	∅																																																																																									647	a	r	u	l	∅	∅	∅	A	R	Y	L	∅	∅	∅	7	5	7	5	∅	∅	∅																																												
1	0.2500	4	1.0000	3166																																																																																																																																					648	k	∅	∅	∅	ô	k	a	K	∅	∅	∅	O	K	A	1	∅	∅	∅	7	1	7																							649	χ	∅	∅	∅	ɔ	χ	a	G	∅	∅	∅	U	G	A	3	∅	∅	∅	7	3	7																						
2	0.5000	3	0.7500	3166																																																																																																																																					648	ô	k	∅	∅	k	a	∅	O	K	∅	∅	K	A	∅	7	1	∅	∅	1	7	∅																							649	ɔ	χ	∅	∅	χ	a	∅	U	G	∅	∅	G	A	∅	7	3	∅	∅	3	7	∅																						
3	0.7500	2	0.5000	3166																																																																																																																																					648	k	ô	k	∅	a	∅	∅	K	O	K	∅	A	∅	∅	1	7	1	∅	7	∅	∅																							649	χ	ɔ	χ	∅	a	∅	∅	G	U	G	∅	A	∅	∅	3	7	3	∅	7	∅	∅																						
4	1.0000	1	0.2500	3166																																																																																																																																					648	a	k	ô	k	∅	∅	∅	A	K	O	K	∅	∅	∅	7	1	7	1	∅	∅	∅																							649	a	χ	ɔ	χ	∅	∅	∅	A	G	U	G	∅	∅	∅	7	3	7	3	∅	∅	∅																						
1	0.1429	7	1.0000	3178																																																																																									650	t	∅	∅	∅	i	n	d	T	∅	∅	∅	I	N	T	1	∅	∅	∅	7	4	1																							651	t	∅	∅	∅	î	n	d	T	∅	∅	∅	I	N	T	1	∅	∅	∅	7	4	1																																																																		
2	0.2857	6	0.8571	3178																																																																																									650	i	t	∅	∅	n	d	-	I	T	∅	∅	N	T	_	7	1	∅	∅	4	1	0																							651	î	t	∅	∅	n	d	e	I	T	∅	∅	N	T	E	7	1	∅	∅	4	1	7																																																																		
3	0.4286	5	0.7143	3178																																																																																									650	n	i	t	∅	d	-	-	N	I	T	∅	T	_	_	4	7	1	∅	1	0	0																							651	n	î	t	∅	d	e	k	N	I	T	∅	T	E	K	4	7	1	∅	1	7	1																																																																		
4	0.5714	4	0.5714	3178																																																																																									650	d	n	i	t	-	-	ɛ	T	N	I	T	_	_	E	1	4	7	1	0	0	7																							651	d	n	î	t	e	k	a	T	N	I	T	E	K	A	1	4	7	1	7	1	7																																																																		
5	0.7143	3	0.4286	3178																																																																																									650	-	d	n	i	-	ɛ	∅	_	T	N	I	_	E	∅	0	1	4	7	0	7	∅																							651	e	d	n	î	k	a	∅	E	T	N	I	K	A	∅	7	1	4	7	1	7	∅																																																																		
6	0.8571	2	0.2857	3178																																																																																									650	-	-	d	n	ɛ	∅	∅	_	_	T	N	E	∅	∅	0	0	1	4	7	∅	∅																							651	k	e	d	n	a	∅	∅	K	E	T	N	A	∅	∅	1	7	1	4	7	∅	∅																																																																		
7	1.0000	1	0.1429	3178																																																																																									650	ɛ	-	-	d	∅	∅	∅	E	_	_	T	∅	∅	∅	7	0	0	1	∅	∅	∅																							651	a	k	e	d	∅	∅	∅	A	K	E	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																		
1	0.2000	5	1.0000	3185																																																																			653	β	∅	∅	∅	i	i	k	B	∅	∅	∅	I	I	K	3	∅	∅	∅	7	7	1																							654	v	∅	∅	∅	i	-	k	B	∅	∅	∅	I	_	K	3	∅	∅	∅	7	0	1																							655	b	∅	∅	∅	i	-	k	P	∅	∅	∅	I	_	K	1	∅	∅	∅	7	0	1																							652	v	∅	∅	∅	i	i	k	B	∅	∅	∅	I	I	K	3	∅	∅	∅	7	7	1
2	0.4000	4	0.8000	3185																																																																			653	i	β	∅	∅	i	k	-	I	B	∅	∅	I	K	_	7	3	∅	∅	7	1	0																							654	i	v	∅	∅	-	k	a	I	B	∅	∅	_	K	A	7	3	∅	∅	0	1	7																							655	i	b	∅	∅	-	k	a	I	P	∅	∅	_	K	A	7	1	∅	∅	0	1	7																							652	i	v	∅	∅	i	k	a	I	B	∅	∅	I	K	A	7	3	∅	∅	7	1	7
3	0.6000	3	0.6000	3185																																																																			653	i	i	β	∅	k	-	∅	I	I	B	∅	K	_	∅	7	7	3	∅	1	0	∅																							654	-	i	v	∅	k	a	∅	_	I	B	∅	K	A	∅	0	7	3	∅	1	7	∅																							655	-	i	b	∅	k	a	∅	_	I	P	∅	K	A	∅	0	7	1	∅	1	7	∅																							652	i	i	v	∅	k	a	∅	I	I	B	∅	K	A	∅	7	7	3	∅	1	7	∅
4	0.8000	2	0.4000	3185																																																																			653	k	i	i	β	-	∅	∅	K	I	I	B	_	∅	∅	1	7	7	3	0	∅	∅																							654	k	-	i	v	a	∅	∅	K	_	I	B	A	∅	∅	1	0	7	3	7	∅	∅																							655	k	-	i	b	a	∅	∅	K	_	I	P	A	∅	∅	1	0	7	1	7	∅	∅																							652	k	i	i	v	a	∅	∅	K	I	I	B	A	∅	∅	1	7	7	3	7	∅	∅
5	1.0000	1	0.2000	3185																																																																			653	-	k	i	i	∅	∅	∅	_	K	I	I	∅	∅	∅	0	1	7	7	∅	∅	∅																							654	a	k	-	i	∅	∅	∅	A	K	_	I	∅	∅	∅	7	1	0	7	∅	∅	∅																							655	a	k	-	i	∅	∅	∅	A	K	_	I	∅	∅	∅	7	1	0	7	∅	∅	∅																							652	a	k	i	i	∅	∅	∅	A	K	I	I	∅	∅	∅	7	1	7	7	∅	∅	∅
1	0.1667	6	1.0000	3198																							656	l	∅	∅	∅	o	m	a	L	∅	∅	∅	U	M	A	5	∅	∅	∅	7	4	7																																																																			657	-	∅	∅	∅	o	m	a	_	∅	∅	∅	U	M	A	0	∅	∅	∅	7	4	7																																													658	-	∅	∅	∅	ɔ	m	á	_	∅	∅	∅	U	M	A	0	∅	∅	∅	7	4	7																						
2	0.3333	5	0.8333	3198																							656	o	l	∅	∅	m	a	n	U	L	∅	∅	M	A	N	7	5	∅	∅	4	7	4																																																																			657	o	-	∅	∅	m	a	n	U	_	∅	∅	M	A	N	7	0	∅	∅	4	7	4																																													658	ɔ	-	∅	∅	m	á	n	U	_	∅	∅	M	A	N	7	0	∅	∅	4	7	4																						
