index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
2	0.5000	3	0.7500	2186	352	a	g	∅	∅	n	a	∅	A	K	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅																																																																																									353	a	ɣ	∅	∅	n	a	∅	A	G	∅	∅	N	A	∅	7	3	∅	∅	4	7	∅																							354	a	g	∅	∅	n	a	∅	A	K	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅																																												
3	0.7500	2	0.5000	2186	352	n	a	g	∅	a	∅	∅	N	A	K	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																																																																									353	n	a	ɣ	∅	a	∅	∅	N	A	G	∅	A	∅	∅	4	7	3	∅	7	∅	∅																							354	n	a	g	∅	a	∅	∅	N	A	K	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	2186	352	a	n	a	g	∅	∅	∅	A	N	A	K	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																																									353	a	n	a	ɣ	∅	∅	∅	A	N	A	G	∅	∅	∅	7	4	7	3	∅	∅	∅																							354	a	n	a	g	∅	∅	∅	A	N	A	K	∅	∅	∅	7	4	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	2232																																																																			356	l	∅	∅	∅	u	m	e	L	∅	∅	∅	Y	M	E	5	∅	∅	∅	7	4	7																							357	-	∅	∅	∅	u	m	e	_	∅	∅	∅	Y	M	E	0	∅	∅	∅	7	4	7																																																																			355	l	∅	∅	∅	u	m	e	L	∅	∅	∅	Y	M	E	5	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	2232																																																																			356	u	l	∅	∅	m	e	∅	Y	L	∅	∅	M	E	∅	7	5	∅	∅	4	7	∅																							357	u	-	∅	∅	m	e	∅	Y	_	∅	∅	M	E	∅	7	0	∅	∅	4	7	∅																																																																			355	u	l	∅	∅	m	e	∅	Y	L	∅	∅	M	E	∅	7	5	∅	∅	4	7	∅
3	0.7500	2	0.5000	2232																																																																			356	m	u	l	∅	e	∅	∅	M	Y	L	∅	E	∅	∅	4	7	5	∅	7	∅	∅																							357	m	u	-	∅	e	∅	∅	M	Y	_	∅	E	∅	∅	4	7	0	∅	7	∅	∅																																																																			355	m	u	l	∅	e	∅	∅	M	Y	L	∅	E	∅	∅	4	7	5	∅	7	∅	∅
4	1.0000	1	0.2500	2232																																																																			356	e	m	u	l	∅	∅	∅	E	M	Y	L	∅	∅	∅	7	4	7	5	∅	∅	∅																							357	e	m	u	-	∅	∅	∅	E	M	Y	_	∅	∅	∅	7	4	7	0	∅	∅	∅																																																																			355	e	m	u	l	∅	∅	∅	E	M	Y	L	∅	∅	∅	7	4	7	5	∅	∅	∅
1	0.2500	4	1.0000	2243	358	b	∅	∅	∅	i	t	i	P	∅	∅	∅	I	T	I	1	∅	∅	∅	7	1	7																																																																																																																																																											359	pʰ	∅	∅	∅	i	r	i	P	∅	∅	∅	I	R	I	1	∅	∅	∅	7	5	7																						
2	0.5000	3	0.7500	2243	358	i	b	∅	∅	t	i	∅	I	P	∅	∅	T	I	∅	7	1	∅	∅	1	7	∅																																																																																																																																																											359	i	pʰ	∅	∅	r	i	∅	I	P	∅	∅	R	I	∅	7	1	∅	∅	5	7	∅																						
3	0.7500	2	0.5000	2243	358	t	i	b	∅	i	∅	∅	T	I	P	∅	I	∅	∅	1	7	1	∅	7	∅	∅																																																																																																																																																											359	r	i	pʰ	∅	i	∅	∅	R	I	P	∅	I	∅	∅	5	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	2243	358	i	t	i	b	∅	∅	∅	I	T	I	P	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																																																																																											359	i	r	i	pʰ	∅	∅	∅	I	R	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	2244																							361	-	∅	∅	∅	u	ɲ	u	_	∅	∅	∅	Y	N	Y	0	∅	∅	∅	7	4	7																																																																																																																																																											360	t	∅	∅	∅	u	n	u	T	∅	∅	∅	Y	N	Y	1	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	2244																							361	u	-	∅	∅	ɲ	u	∅	Y	_	∅	∅	N	Y	∅	7	0	∅	∅	4	7	∅																																																																																																																																																											360	u	t	∅	∅	n	u	∅	Y	T	∅	∅	N	Y	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	2244																							361	ɲ	u	-	∅	u	∅	∅	N	Y	_	∅	Y	∅	∅	4	7	0	∅	7	∅	∅																																																																																																																																																											360	n	u	t	∅	u	∅	∅	N	Y	T	∅	Y	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	2244																							361	u	ɲ	u	-	∅	∅	∅	Y	N	Y	_	∅	∅	∅	7	4	7	0	∅	∅	∅																																																																																																																																																											360	u	n	u	t	∅	∅	∅	Y	N	Y	T	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.1667	6	1.0000	2263	362	ɔ	∅	∅	∅	ŋ	g	ɛ	U	∅	∅	∅	N	K	E	7	∅	∅	∅	4	1	7																																																																																									363	o	∅	∅	∅	ŋ	g	e	U	∅	∅	∅	N	K	E	7	∅	∅	∅	4	1	7																																																																																								
2	0.3333	5	0.8333	2263	362	ŋ	ɔ	∅	∅	g	ɛ	dʒ	N	U	∅	∅	K	E	T	4	7	∅	∅	1	7	1																																																																																									363	ŋ	o	∅	∅	g	e	dʒ	N	U	∅	∅	K	E	T	4	7	∅	∅	1	7	1																																																																																								
3	0.5000	4	0.6667	2263	362	g	ŋ	ɔ	∅	ɛ	dʒ	a	K	N	U	∅	E	T	A	1	4	7	∅	7	1	7																																																																																									363	g	ŋ	o	∅	e	dʒ	a	K	N	U	∅	E	T	A	1	4	7	∅	7	1	7																																																																																								
4	0.6667	3	0.5000	2263	362	ɛ	g	ŋ	ɔ	dʒ	a	∅	E	K	N	U	T	A	∅	7	1	4	7	1	7	∅																																																																																									363	e	g	ŋ	o	dʒ	a	∅	E	K	N	U	T	A	∅	7	1	4	7	1	7	∅																																																																																								
5	0.8333	2	0.3333	2263	362	dʒ	ɛ	g	ŋ	a	∅	∅	T	E	K	N	A	∅	∅	1	7	1	4	7	∅	∅																																																																																									363	dʒ	e	g	ŋ	a	∅	∅	T	E	K	N	A	∅	∅	1	7	1	4	7	∅	∅																																																																																								
6	1.0000	1	0.1667	2263	362	a	dʒ	ɛ	g	∅	∅	∅	A	T	E	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																									363	a	dʒ	e	g	∅	∅	∅	A	T	E	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																								
1	0.2000	5	1.0000	2274	364	g	∅	∅	∅	a	t	i	K	∅	∅	∅	A	T	I	1	∅	∅	∅	7	1	7																																																																																									365	ɣ	∅	∅	∅	a	t	-	G	∅	∅	∅	A	T	_	3	∅	∅	∅	7	1	0																																																																																								
2	0.4000	4	0.8000	2274	364	a	g	∅	∅	t	i	i	A	K	∅	∅	T	I	I	7	1	∅	∅	1	7	7																																																																																									365	a	ɣ	∅	∅	t	-	i	A	G	∅	∅	T	_	I	7	3	∅	∅	1	0	7																																																																																								
3	0.6000	3	0.6000	2274	364	t	a	g	∅	i	i	∅	T	A	K	∅	I	I	∅	1	7	1	∅	7	7	∅																																																																																									365	t	a	ɣ	∅	-	i	∅	T	A	G	∅	_	I	∅	1	7	3	∅	0	7	∅																																																																																								
4	0.8000	2	0.4000	2274	364	i	t	a	g	i	∅	∅	I	T	A	K	I	∅	∅	7	1	7	1	7	∅	∅																																																																																									365	-	t	a	ɣ	i	∅	∅	_	T	A	G	I	∅	∅	0	1	7	3	7	∅	∅																																																																																								
5	1.0000	1	0.2000	2274	364	i	i	t	a	∅	∅	∅	I	I	T	A	∅	∅	∅	7	7	1	7	∅	∅	∅																																																																																									365	i	-	t	a	∅	∅	∅	I	_	T	A	∅	∅	∅	7	0	1	7	∅	∅	∅																																																																																								
1	0.1667	6	1.0000	2287																																																																																																															367	t	∅	∅	∅	u	-	m	T	∅	∅	∅	Y	_	M	1	∅	∅	∅	7	0	4																																																																			366	t	∅	∅	∅	u	u	m	T	∅	∅	∅	Y	Y	M	1	∅	∅	∅	7	7	4
2	0.3333	5	0.8333	2287																																																																																																															367	u	t	∅	∅	-	m	b	Y	T	∅	∅	_	M	P	7	1	∅	∅	0	4	1																																																																			366	u	t	∅	∅	u	m	b	Y	T	∅	∅	Y	M	P	7	1	∅	∅	7	4	1
3	0.5000	4	0.6667	2287																																																																																																															367	-	u	t	∅	m	b	o	_	Y	T	∅	M	P	U	0	7	1	∅	4	1	7																																																																			366	u	u	t	∅	m	b	o	Y	Y	T	∅	M	P	U	7	7	1	∅	4	1	7
4	0.6667	3	0.5000	2287																																																																																																															367	m	-	u	t	b	o	∅	M	_	Y	T	P	U	∅	4	0	7	1	1	7	∅																																																																			366	m	u	u	t	b	o	∅	M	Y	Y	T	P	U	∅	4	7	7	1	1	7	∅
5	0.8333	2	0.3333	2287																																																																																																															367	b	m	-	u	o	∅	∅	P	M	_	Y	U	∅	∅	1	4	0	7	7	∅	∅																																																																			366	b	m	u	u	o	∅	∅	P	M	Y	Y	U	∅	∅	1	4	7	7	7	∅	∅
6	1.0000	1	0.1667	2287																																																																																																															367	o	b	m	-	∅	∅	∅	U	P	M	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																			366	o	b	m	u	∅	∅	∅	U	P	M	Y	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.2500	4	1.0000	2300																																																																																																															368	v	∅	∅	∅	á	v	a	B	∅	∅	∅	A	B	A	3	∅	∅	∅	7	3	7																																													369	b	∅	∅	∅	á	b	a	P	∅	∅	∅	A	P	A	1	∅	∅	∅	7	1	7																						
2	0.5000	3	0.7500	2300																																																																																																															368	á	v	∅	∅	v	a	∅	A	B	∅	∅	B	A	∅	7	3	∅	∅	3	7	∅																																													369	á	b	∅	∅	b	a	∅	A	P	∅	∅	P	A	∅	7	1	∅	∅	1	7	∅																						
3	0.7500	2	0.5000	2300																																																																																																															368	v	á	v	∅	a	∅	∅	B	A	B	∅	A	∅	∅	3	7	3	∅	7	∅	∅																																													369	b	á	b	∅	a	∅	∅	P	A	P	∅	A	∅	∅	1	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	2300																																																																																																															368	a	v	á	v	∅	∅	∅	A	B	A	B	∅	∅	∅	7	3	7	3	∅	∅	∅																																													369	a	b	á	b	∅	∅	∅	A	P	A	P	∅	∅	∅	7	1	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	2334	370	f	∅	∅	∅	i	g	ɔ	B	∅	∅	∅	I	K	U	3	∅	∅	∅	7	1	7	371	b	∅	∅	∅	i	k	o	P	∅	∅	∅	I	K	U	1	∅	∅	∅	7	1	7																																																																			372	f	∅	∅	∅	i	ɣ	o	B	∅	∅	∅	I	G	U	3	∅	∅	∅	7	3	7																							373	p	∅	∅	∅	i	k	ʊ̀	P	∅	∅	∅	I	K	Y	1	∅	∅	∅	7	1	7																																												
2	0.5000	3	0.7500	2334	370	i	f	∅	∅	g	ɔ	∅	I	B	∅	∅	K	U	∅	7	3	∅	∅	1	7	∅	371	i	b	∅	∅	k	o	∅	I	P	∅	∅	K	U	∅	7	1	∅	∅	1	7	∅																																																																			372	i	f	∅	∅	ɣ	o	∅	I	B	∅	∅	G	U	∅	7	3	∅	∅	3	7	∅																							373	i	p	∅	∅	k	ʊ̀	∅	I	P	∅	∅	K	Y	∅	7	1	∅	∅	1	7	∅																																												
3	0.7500	2	0.5000	2334	370	g	i	f	∅	ɔ	∅	∅	K	I	B	∅	U	∅	∅	1	7	3	∅	7	∅	∅	371	k	i	b	∅	o	∅	∅	K	I	P	∅	U	∅	∅	1	7	1	∅	7	∅	∅																																																																			372	ɣ	i	f	∅	o	∅	∅	G	I	B	∅	U	∅	∅	3	7	3	∅	7	∅	∅																							373	k	i	p	∅	ʊ̀	∅	∅	K	I	P	∅	Y	∅	∅	1	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	2334	370	ɔ	g	i	f	∅	∅	∅	U	K	I	B	∅	∅	∅	7	1	7	3	∅	∅	∅	371	o	k	i	b	∅	∅	∅	U	K	I	P	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																			372	o	ɣ	i	f	∅	∅	∅	U	G	I	B	∅	∅	∅	7	3	7	3	∅	∅	∅																							373	ʊ̀	k	i	p	∅	∅	∅	Y	K	I	P	∅	∅	∅	7	1	7	1	∅	∅	∅																																												
1	0.3333	3	1.0000	2335																																																																			375	f	∅	∅	∅	j	o	∅	B	∅	∅	∅	J	U	∅	3	∅	∅	∅	6	7	∅																																																																																																															374	p	∅	∅	∅	j	o	∅	P	∅	∅	∅	J	U	∅	1	∅	∅	∅	6	7	∅
2	0.6667	2	0.6667	2335																																																																			375	j	f	∅	∅	o	∅	∅	J	B	∅	∅	U	∅	∅	6	3	∅	∅	7	∅	∅																																																																																																															374	j	p	∅	∅	o	∅	∅	J	P	∅	∅	U	∅	∅	6	1	∅	∅	7	∅	∅
3	1.0000	1	0.3333	2335																																																																			375	o	j	f	∅	∅	∅	∅	U	J	B	∅	∅	∅	∅	7	6	3	∅	∅	∅	∅																																																																																																															374	o	j	p	∅	∅	∅	∅	U	J	P	∅	∅	∅	∅	7	6	1	∅	∅	∅	∅
1	0.1667	6	1.0000	2345	376	β	∅	∅	∅	ʊ	l	á	B	∅	∅	∅	Y	L	A	3	∅	∅	∅	7	5	7																																																																																																																																																																																	377	w	∅	∅	∅	u	l	a	W	∅	∅	∅	Y	L	A	6	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	2345	376	ʊ	β	∅	∅	l	á	g	Y	B	∅	∅	L	A	K	7	3	∅	∅	5	7	1																																																																																																																																																																																	377	u	w	∅	∅	l	a	g	Y	W	∅	∅	L	A	K	7	6	∅	∅	5	7	1
3	0.5000	4	0.6667	2345	376	l	ʊ	β	∅	á	g	a	L	Y	B	∅	A	K	A	5	7	3	∅	7	1	7																																																																																																																																																																																	377	l	u	w	∅	a	g	a	L	Y	W	∅	A	K	A	5	7	6	∅	7	1	7
4	0.6667	3	0.5000	2345	376	á	l	ʊ	β	g	a	∅	A	L	Y	B	K	A	∅	7	5	7	3	1	7	∅																																																																																																																																																																																	377	a	l	u	w	g	a	∅	A	L	Y	W	K	A	∅	7	5	7	6	1	7	∅
5	0.8333	2	0.3333	2345	376	g	á	l	ʊ	a	∅	∅	K	A	L	Y	A	∅	∅	1	7	5	7	7	∅	∅																																																																																																																																																																																	377	g	a	l	u	a	∅	∅	K	A	L	Y	A	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	2345	376	a	g	á	l	∅	∅	∅	A	K	A	L	∅	∅	∅	7	1	7	5	∅	∅	∅																																																																																																																																																																																	377	a	g	a	l	∅	∅	∅	A	K	A	L	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.2500	4	1.0000	2393	378	m	∅	∅	∅	a	n	a	M	∅	∅	∅	A	N	A	4	∅	∅	∅	7	4	7	379	m	∅	∅	∅	a	ɲ	a	M	∅	∅	∅	A	N	A	4	∅	∅	∅	7	4	7																																																																			380	m	∅	∅	∅	a	ɲ	a	M	∅	∅	∅	A	N	A	4	∅	∅	∅	7	4	7																							381	m	∅	∅	∅	e	ɲ	a	M	∅	∅	∅	E	N	A	4	∅	∅	∅	7	4	7																																												
2	0.5000	3	0.7500	2393	378	a	m	∅	∅	n	a	∅	A	M	∅	∅	N	A	∅	7	4	∅	∅	4	7	∅	379	a	m	∅	∅	ɲ	a	∅	A	M	∅	∅	N	A	∅	7	4	∅	∅	4	7	∅																																																																			380	a	m	∅	∅	ɲ	a	∅	A	M	∅	∅	N	A	∅	7	4	∅	∅	4	7	∅																							381	e	m	∅	∅	ɲ	a	∅	E	M	∅	∅	N	A	∅	7	4	∅	∅	4	7	∅																																												
3	0.7500	2	0.5000	2393	378	n	a	m	∅	a	∅	∅	N	A	M	∅	A	∅	∅	4	7	4	∅	7	∅	∅	379	ɲ	a	m	∅	a	∅	∅	N	A	M	∅	A	∅	∅	4	7	4	∅	7	∅	∅																																																																			380	ɲ	a	m	∅	a	∅	∅	N	A	M	∅	A	∅	∅	4	7	4	∅	7	∅	∅																							381	ɲ	e	m	∅	a	∅	∅	N	E	M	∅	A	∅	∅	4	7	4	∅	7	∅	∅																																												
4	1.0000	1	0.2500	2393	378	a	n	a	m	∅	∅	∅	A	N	A	M	∅	∅	∅	7	4	7	4	∅	∅	∅	379	a	ɲ	a	m	∅	∅	∅	A	N	A	M	∅	∅	∅	7	4	7	4	∅	∅	∅																																																																			380	a	ɲ	a	m	∅	∅	∅	A	N	A	M	∅	∅	∅	7	4	7	4	∅	∅	∅																							381	a	ɲ	e	m	∅	∅	∅	A	N	E	M	∅	∅	∅	7	4	7	4	∅	∅	∅																																												
1	0.1429	7	1.0000	2404	382	ɲ	∅	∅	∅	a	a	ɲ	N	∅	∅	∅	A	A	N	4	∅	∅	∅	7	7	4																																																																																																																																																																																	383	ɲ	∅	∅	∅	a	á	-	N	∅	∅	∅	A	A	_	4	∅	∅	∅	7	7	0
2	0.2857	6	0.8571	2404	382	a	ɲ	∅	∅	a	ɲ	z	A	N	∅	∅	A	N	S	7	4	∅	∅	7	4	3																																																																																																																																																																																	383	a	ɲ	∅	∅	á	-	s	A	N	∅	∅	A	_	S	7	4	∅	∅	7	0	3
3	0.4286	5	0.7143	2404	382	a	a	ɲ	∅	ɲ	z	a	A	A	N	∅	N	S	A	7	7	4	∅	4	3	7																																																																																																																																																																																	383	á	a	ɲ	∅	-	s	-	A	A	N	∅	_	S	_	7	7	4	∅	0	3	0
4	0.5714	4	0.5714	2404	382	ɲ	a	a	ɲ	z	a	a	N	A	A	N	S	A	A	4	7	7	4	3	7	7																																																																																																																																																																																	383	-	á	a	ɲ	s	-	a	_	A	A	N	S	_	A	0	7	7	4	3	0	7
