index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
3	0.5000	4	0.6667	607																																													1317	k	ə	ʔ	∅	w	a	-	K	E	H	∅	W	A	_	1	7	1	∅	6	7	0	1318	kː	a	ʔ	∅	-	a	-	K	A	H	∅	_	A	_	1	7	1	∅	0	7	0	1319	kː	ə	ʔ	∅	w	a	-	K	E	H	∅	W	A	_	1	7	1	∅	6	7	0																							1320	kː	ə	ʔ	∅	w	a	-	K	E	H	∅	W	A	_	1	7	1	∅	6	7	0	1321	k	ə	ʔ	∅	w	a	-	K	E	H	∅	W	A	_	1	7	1	∅	6	7	0	1322	k	ə	ʔ	∅	w	a	-	K	E	H	∅	W	A	_	1	7	1	∅	6	7	0																							1323	k	o	ʔ	∅	w	a	-	K	U	H	∅	W	A	_	1	7	1	∅	6	7	0	1324	x	a	ʔ	∅	-	u	ɲ	G	A	H	∅	_	Y	N	3	7	1	∅	0	7	4	1325	k	a	ʔ	∅	w	a	-	K	A	H	∅	W	A	_	1	7	1	∅	6	7	0	1326	kː	ə	ʔ	∅	w	a	-	K	E	H	∅	W	A	_	1	7	1	∅	6	7	0																																																																																																														
4	0.6667	3	0.5000	607																																													1317	w	k	ə	ʔ	a	-	∅	W	K	E	H	A	_	∅	6	1	7	1	7	0	∅	1318	-	kː	a	ʔ	a	-	∅	_	K	A	H	A	_	∅	0	1	7	1	7	0	∅	1319	w	kː	ə	ʔ	a	-	∅	W	K	E	H	A	_	∅	6	1	7	1	7	0	∅																							1320	w	kː	ə	ʔ	a	-	∅	W	K	E	H	A	_	∅	6	1	7	1	7	0	∅	1321	w	k	ə	ʔ	a	-	∅	W	K	E	H	A	_	∅	6	1	7	1	7	0	∅	1322	w	k	ə	ʔ	a	-	∅	W	K	E	H	A	_	∅	6	1	7	1	7	0	∅																							1323	w	k	o	ʔ	a	-	∅	W	K	U	H	A	_	∅	6	1	7	1	7	0	∅	1324	-	x	a	ʔ	u	ɲ	∅	_	G	A	H	Y	N	∅	0	3	7	1	7	4	∅	1325	w	k	a	ʔ	a	-	∅	W	K	A	H	A	_	∅	6	1	7	1	7	0	∅	1326	w	kː	ə	ʔ	a	-	∅	W	K	E	H	A	_	∅	6	1	7	1	7	0	∅																																																																																																														
5	0.8333	2	0.3333	607																																													1317	a	w	k	ə	-	∅	∅	A	W	K	E	_	∅	∅	7	6	1	7	0	∅	∅	1318	a	-	kː	a	-	∅	∅	A	_	K	A	_	∅	∅	7	0	1	7	0	∅	∅	1319	a	w	kː	ə	-	∅	∅	A	W	K	E	_	∅	∅	7	6	1	7	0	∅	∅																							1320	a	w	kː	ə	-	∅	∅	A	W	K	E	_	∅	∅	7	6	1	7	0	∅	∅	1321	a	w	k	ə	-	∅	∅	A	W	K	E	_	∅	∅	7	6	1	7	0	∅	∅	1322	a	w	k	ə	-	∅	∅	A	W	K	E	_	∅	∅	7	6	1	7	0	∅	∅																							1323	a	w	k	o	-	∅	∅	A	W	K	U	_	∅	∅	7	6	1	7	0	∅	∅	1324	u	-	x	a	ɲ	∅	∅	Y	_	G	A	N	∅	∅	7	0	3	7	4	∅	∅	1325	a	w	k	a	-	∅	∅	A	W	K	A	_	∅	∅	7	6	1	7	0	∅	∅	1326	a	w	kː	ə	-	∅	∅	A	W	K	E	_	∅	∅	7	6	1	7	0	∅	∅																																																																																																														
6	1.0000	1	0.1667	607																																													1317	-	a	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	1318	-	a	-	kː	∅	∅	∅	_	A	_	K	∅	∅	∅	0	7	0	1	∅	∅	∅	1319	-	a	w	kː	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅																							1320	-	a	w	kː	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	1321	-	a	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	1322	-	a	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅																							1323	-	a	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	1324	ɲ	u	-	x	∅	∅	∅	N	Y	_	G	∅	∅	∅	4	7	0	3	∅	∅	∅	1325	-	a	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	1326	-	a	w	kː	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	608																																													1327	g	∅	∅	∅	a	z	∅	K	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅																																																																			1328	g	∅	∅	∅	a	z	∅	K	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅	1329	g	∅	∅	∅	a	z	∅	K	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅																																													1330	g	∅	∅	∅	a	z	∅	K	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅																																													1331	g	∅	∅	∅	a	z	∅	K	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅																																																																																																														
2	0.6667	2	0.6667	608																																													1327	a	g	∅	∅	z	∅	∅	A	K	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																																																																			1328	a	g	∅	∅	z	∅	∅	A	K	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅	1329	a	g	∅	∅	z	∅	∅	A	K	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																																													1330	a	g	∅	∅	z	∅	∅	A	K	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																																													1331	a	g	∅	∅	z	∅	∅	A	K	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																																																																																																														
3	1.0000	1	0.3333	608																																													1327	z	a	g	∅	∅	∅	∅	S	A	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																																																																			1328	z	a	g	∅	∅	∅	∅	S	A	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅	1329	z	a	g	∅	∅	∅	∅	S	A	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																																													1330	z	a	g	∅	∅	∅	∅	S	A	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																																													1331	z	a	g	∅	∅	∅	∅	S	A	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																																																																																																														
1	0.2500	4	1.0000	609																																													1332	ʔ	∅	∅	∅	ɨ	x	a	H	∅	∅	∅	I	G	A	1	∅	∅	∅	7	3	7	1333	ʔ	∅	∅	∅	ɨ	x	ə	H	∅	∅	∅	I	G	E	1	∅	∅	∅	7	3	7	1334	ʔ	∅	∅	∅	ɨ	x	a	H	∅	∅	∅	I	G	A	1	∅	∅	∅	7	3	7																							1335	ʔ	∅	∅	∅	ɨ	x	a	H	∅	∅	∅	I	G	A	1	∅	∅	∅	7	3	7	1336	ʔ	∅	∅	∅	ɨ	x	a	H	∅	∅	∅	I	G	A	1	∅	∅	∅	7	3	7	1337	ʔ	∅	∅	∅	i	x	a	H	∅	∅	∅	I	G	A	1	∅	∅	∅	7	3	7																							1338	ʔ	∅	∅	∅	ɨ	x	a	H	∅	∅	∅	I	G	A	1	∅	∅	∅	7	3	7	1339	j	∅	∅	∅	i	g	a	J	∅	∅	∅	I	K	A	6	∅	∅	∅	7	1	7	1340	ʔ	∅	∅	∅	ə	g	a	H	∅	∅	∅	E	K	A	1	∅	∅	∅	7	1	7	1341	ʔ	∅	∅	∅	ɨ	g	a	H	∅	∅	∅	I	K	A	1	∅	∅	∅	7	1	7																																																																																																														
2	0.5000	3	0.7500	609																																													1332	ɨ	ʔ	∅	∅	x	a	∅	I	H	∅	∅	G	A	∅	7	1	∅	∅	3	7	∅	1333	ɨ	ʔ	∅	∅	x	ə	∅	I	H	∅	∅	G	E	∅	7	1	∅	∅	3	7	∅	1334	ɨ	ʔ	∅	∅	x	a	∅	I	H	∅	∅	G	A	∅	7	1	∅	∅	3	7	∅																							1335	ɨ	ʔ	∅	∅	x	a	∅	I	H	∅	∅	G	A	∅	7	1	∅	∅	3	7	∅	1336	ɨ	ʔ	∅	∅	x	a	∅	I	H	∅	∅	G	A	∅	7	1	∅	∅	3	7	∅	1337	i	ʔ	∅	∅	x	a	∅	I	H	∅	∅	G	A	∅	7	1	∅	∅	3	7	∅																							1338	ɨ	ʔ	∅	∅	x	a	∅	I	H	∅	∅	G	A	∅	7	1	∅	∅	3	7	∅	1339	i	j	∅	∅	g	a	∅	I	J	∅	∅	K	A	∅	7	6	∅	∅	1	7	∅	1340	ə	ʔ	∅	∅	g	a	∅	E	H	∅	∅	K	A	∅	7	1	∅	∅	1	7	∅	1341	ɨ	ʔ	∅	∅	g	a	∅	I	H	∅	∅	K	A	∅	7	1	∅	∅	1	7	∅																																																																																																														
3	0.7500	2	0.5000	609																																													1332	x	ɨ	ʔ	∅	a	∅	∅	G	I	H	∅	A	∅	∅	3	7	1	∅	7	∅	∅	1333	x	ɨ	ʔ	∅	ə	∅	∅	G	I	H	∅	E	∅	∅	3	7	1	∅	7	∅	∅	1334	x	ɨ	ʔ	∅	a	∅	∅	G	I	H	∅	A	∅	∅	3	7	1	∅	7	∅	∅																							1335	x	ɨ	ʔ	∅	a	∅	∅	G	I	H	∅	A	∅	∅	3	7	1	∅	7	∅	∅	1336	x	ɨ	ʔ	∅	a	∅	∅	G	I	H	∅	A	∅	∅	3	7	1	∅	7	∅	∅	1337	x	i	ʔ	∅	a	∅	∅	G	I	H	∅	A	∅	∅	3	7	1	∅	7	∅	∅																							1338	x	ɨ	ʔ	∅	a	∅	∅	G	I	H	∅	A	∅	∅	3	7	1	∅	7	∅	∅	1339	g	i	j	∅	a	∅	∅	K	I	J	∅	A	∅	∅	1	7	6	∅	7	∅	∅	1340	g	ə	ʔ	∅	a	∅	∅	K	E	H	∅	A	∅	∅	1	7	1	∅	7	∅	∅	1341	g	ɨ	ʔ	∅	a	∅	∅	K	I	H	∅	A	∅	∅	1	7	1	∅	7	∅	∅																																																																																																														
4	1.0000	1	0.2500	609																																													1332	a	x	ɨ	ʔ	∅	∅	∅	A	G	I	H	∅	∅	∅	7	3	7	1	∅	∅	∅	1333	ə	x	ɨ	ʔ	∅	∅	∅	E	G	I	H	∅	∅	∅	7	3	7	1	∅	∅	∅	1334	a	x	ɨ	ʔ	∅	∅	∅	A	G	I	H	∅	∅	∅	7	3	7	1	∅	∅	∅																							1335	a	x	ɨ	ʔ	∅	∅	∅	A	G	I	H	∅	∅	∅	7	3	7	1	∅	∅	∅	1336	a	x	ɨ	ʔ	∅	∅	∅	A	G	I	H	∅	∅	∅	7	3	7	1	∅	∅	∅	1337	a	x	i	ʔ	∅	∅	∅	A	G	I	H	∅	∅	∅	7	3	7	1	∅	∅	∅																							1338	a	x	ɨ	ʔ	∅	∅	∅	A	G	I	H	∅	∅	∅	7	3	7	1	∅	∅	∅	1339	a	g	i	j	∅	∅	∅	A	K	I	J	∅	∅	∅	7	1	7	6	∅	∅	∅	1340	a	g	ə	ʔ	∅	∅	∅	A	K	E	H	∅	∅	∅	7	1	7	1	∅	∅	∅	1341	a	g	ɨ	ʔ	∅	∅	∅	A	K	I	H	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																																														
1	0.1429	7	1.0000	610																																													1342	m	∅	∅	∅	ɨ	r	-	M	∅	∅	∅	I	R	_	4	∅	∅	∅	7	5	0	1343	m	∅	∅	∅	ɨ	r	a	M	∅	∅	∅	I	R	A	4	∅	∅	∅	7	5	7																																													1344	m	∅	∅	∅	ɨ	r	-	M	∅	∅	∅	I	R	_	4	∅	∅	∅	7	5	0	1345	m	∅	∅	∅	ɨ	r	-	M	∅	∅	∅	I	R	_	4	∅	∅	∅	7	5	0	1346	m	∅	∅	∅	ə	m	-	M	∅	∅	∅	E	M	_	4	∅	∅	∅	7	4	0																							1347	m	∅	∅	∅	ɨ	r	-	M	∅	∅	∅	I	R	_	4	∅	∅	∅	7	5	0																							1348	m	∅	∅	∅	ɨ	r	-	M	∅	∅	∅	I	R	_	4	∅	∅	∅	7	5	0																																																																																																																																				
2	0.2857	6	0.8571	610																																													1342	ɨ	m	∅	∅	r	-	kʼ	I	M	∅	∅	R	_	K	7	4	∅	∅	5	0	1	1343	ɨ	m	∅	∅	r	a	f	I	M	∅	∅	R	A	B	7	4	∅	∅	5	7	3																																													1344	ɨ	m	∅	∅	r	-	kʼ	I	M	∅	∅	R	_	K	7	4	∅	∅	5	0	1	1345	ɨ	m	∅	∅	r	-	kʼ	I	M	∅	∅	R	_	K	7	4	∅	∅	5	0	1	1346	ə	m	∅	∅	m	-	-	E	M	∅	∅	M	_	_	7	4	∅	∅	4	0	0																							1347	ɨ	m	∅	∅	r	-	ʔ	I	M	∅	∅	R	_	H	7	4	∅	∅	5	0	1																							1348	ɨ	m	∅	∅	r	-	kʼ	I	M	∅	∅	R	_	K	7	4	∅	∅	5	0	1																																																																																																																																				
3	0.4286	5	0.7143	610																																													1342	r	ɨ	m	∅	-	kʼ	a	R	I	M	∅	_	K	A	5	7	4	∅	0	1	7	1343	r	ɨ	m	∅	a	f	ə	R	I	M	∅	A	B	E	5	7	4	∅	7	3	7																																													1344	r	ɨ	m	∅	-	kʼ	a	R	I	M	∅	_	K	A	5	7	4	∅	0	1	7	1345	r	ɨ	m	∅	-	kʼ	a	R	I	M	∅	_	K	A	5	7	4	∅	0	1	7	1346	m	ə	m	∅	-	-	ɨ	M	E	M	∅	_	_	I	4	7	4	∅	0	0	7																							1347	r	ɨ	m	∅	-	ʔ	a	R	I	M	∅	_	H	A	5	7	4	∅	0	1	7																							1348	r	ɨ	m	∅	-	kʼ	a	R	I	M	∅	_	K	A	5	7	4	∅	0	1	7																																																																																																																																				
4	0.5714	4	0.5714	610																																													1342	-	r	ɨ	m	kʼ	a	r	_	R	I	M	K	A	R	0	5	7	4	1	7	5	1343	a	r	ɨ	m	f	ə	r	A	R	I	M	B	E	R	7	5	7	4	3	7	5																																													1344	-	r	ɨ	m	kʼ	a	r	_	R	I	M	K	A	R	0	5	7	4	1	7	5	1345	-	r	ɨ	m	kʼ	a	r	_	R	I	M	K	A	R	0	5	7	4	1	7	5	1346	-	m	ə	m	-	ɨ	r	_	M	E	M	_	I	R	0	4	7	4	0	7	5																							1347	-	r	ɨ	m	ʔ	a	r	_	R	I	M	H	A	R	0	5	7	4	1	7	5																							1348	-	r	ɨ	m	kʼ	a	r	_	R	I	M	K	A	R	0	5	7	4	1	7	5																																																																																																																																				
5	0.7143	3	0.4286	610																																													1342	kʼ	-	r	ɨ	a	r	∅	K	_	R	I	A	R	∅	1	0	5	7	7	5	∅	1343	f	a	r	ɨ	ə	r	∅	B	A	R	I	E	R	∅	3	7	5	7	7	5	∅																																													1344	kʼ	-	r	ɨ	a	r	∅	K	_	R	I	A	R	∅	1	0	5	7	7	5	∅	1345	kʼ	-	r	ɨ	a	r	∅	K	_	R	I	A	R	∅	1	0	5	7	7	5	∅	1346	-	-	m	ə	ɨ	r	∅	_	_	M	E	I	R	∅	0	0	4	7	7	5	∅																							1347	ʔ	-	r	ɨ	a	r	∅	H	_	R	I	A	R	∅	1	0	5	7	7	5	∅																							1348	kʼ	-	r	ɨ	a	r	∅	K	_	R	I	A	R	∅	1	0	5	7	7	5	∅																																																																																																																																				
6	0.8571	2	0.2857	610																																													1342	a	kʼ	-	r	r	∅	∅	A	K	_	R	R	∅	∅	7	1	0	5	5	∅	∅	1343	ə	f	a	r	r	∅	∅	E	B	A	R	R	∅	∅	7	3	7	5	5	∅	∅																																													1344	a	kʼ	-	r	r	∅	∅	A	K	_	R	R	∅	∅	7	1	0	5	5	∅	∅	1345	a	kʼ	-	r	r	∅	∅	A	K	_	R	R	∅	∅	7	1	0	5	5	∅	∅	1346	ɨ	-	-	m	r	∅	∅	I	_	_	M	R	∅	∅	7	0	0	4	5	∅	∅																							1347	a	ʔ	-	r	r	∅	∅	A	H	_	R	R	∅	∅	7	1	0	5	5	∅	∅																							1348	a	kʼ	-	r	r	∅	∅	A	K	_	R	R	∅	∅	7	1	0	5	5	∅	∅																																																																																																																																				
7	1.0000	1	0.1429	610																																													1342	r	a	kʼ	-	∅	∅	∅	R	A	K	_	∅	∅	∅	5	7	1	0	∅	∅	∅	1343	r	ə	f	a	∅	∅	∅	R	E	B	A	∅	∅	∅	5	7	3	7	∅	∅	∅																																													1344	r	a	kʼ	-	∅	∅	∅	R	A	K	_	∅	∅	∅	5	7	1	0	∅	∅	∅	1345	r	a	kʼ	-	∅	∅	∅	R	A	K	_	∅	∅	∅	5	7	1	0	∅	∅	∅	1346	r	ɨ	-	-	∅	∅	∅	R	I	_	_	∅	∅	∅	5	7	0	0	∅	∅	∅																							1347	r	a	ʔ	-	∅	∅	∅	R	A	H	_	∅	∅	∅	5	7	1	0	∅	∅	∅																							1348	r	a	kʼ	-	∅	∅	∅	R	A	K	_	∅	∅	∅	5	7	1	0	∅	∅	∅																																																																																																																																				
1	0.1429	7	1.0000	612																																																																			1349	ʔ	∅	∅	∅	a	r	ɨ	H	∅	∅	∅	A	R	I	1	∅	∅	∅	7	5	7	1350	ʔ	∅	∅	∅	a	r	-	H	∅	∅	∅	A	R	_	1	∅	∅	∅	7	5	0	1351	ħ	∅	∅	∅	ə	r	-	H	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0																																													1352	ʔ	∅	∅	∅	a	r	ɨ	H	∅	∅	∅	A	R	I	1	∅	∅	∅	7	5	7	1353	ħ	∅	∅	∅	aː	r	-	H	∅	∅	∅	A	R	_	3	∅	∅	∅	7	5	0																																													1354	ʔ	∅	∅	∅	a	r	ɨ	H	∅	∅	∅	A	R	I	1	∅	∅	∅	7	5	7																							1355	ʔ	∅	∅	∅	a	r	-	H	∅	∅	∅	A	R	_	1	∅	∅	∅	7	5	0	1356	h	∅	∅	∅	ɨ	r	a	H	∅	∅	∅	I	R	A	3	∅	∅	∅	7	5	7																							1357	ʔ	∅	∅	∅	a	r	-	H	∅	∅	∅	A	R	_	1	∅	∅	∅	7	5	0																						
