index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
9	0.9000	2	0.2000	501																																													806	a	g	-	ə	-	∅	∅	A	K	_	E	_	∅	∅	7	1	0	7	0	∅	∅	807	-	g	-	ə	-	∅	∅	_	K	_	E	_	∅	∅	0	1	0	7	0	∅	∅	808	i	g	n	i	-	∅	∅	I	K	N	I	_	∅	∅	7	1	4	7	0	∅	∅																																													809	a	g	-	ə	-	∅	∅	A	K	_	E	_	∅	∅	7	1	0	7	0	∅	∅																																																																																																																																																											810	ə	g	m	a	m	∅	∅	E	K	M	A	M	∅	∅	7	1	4	7	4	∅	∅																																																																		
10	1.0000	1	0.1000	501																																													806	-	a	g	-	∅	∅	∅	_	A	K	_	∅	∅	∅	0	7	1	0	∅	∅	∅	807	-	-	g	-	∅	∅	∅	_	_	K	_	∅	∅	∅	0	0	1	0	∅	∅	∅	808	-	i	g	n	∅	∅	∅	_	I	K	N	∅	∅	∅	0	7	1	4	∅	∅	∅																																													809	-	a	g	-	∅	∅	∅	_	A	K	_	∅	∅	∅	0	7	1	0	∅	∅	∅																																																																																																																																																											810	m	ə	g	m	∅	∅	∅	M	E	K	M	∅	∅	∅	4	7	1	4	∅	∅	∅																																																																		
1	0.1667	6	1.0000	502																																																																			811	d	∅	∅	∅	a	-	-	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0																																																																																																																																																											812	d	∅	∅	∅	ə	r	-	T	∅	∅	∅	E	R	_	1	∅	∅	∅	7	5	0	813	d	∅	∅	∅	ə	r	-	T	∅	∅	∅	E	R	_	1	∅	∅	∅	7	5	0	814	d	∅	∅	∅	ə	rː	ɨ	T	∅	∅	∅	E	R	I	1	∅	∅	∅	7	5	7																																													815	d	∅	∅	∅	ə	r	-	T	∅	∅	∅	E	R	_	1	∅	∅	∅	7	5	0																																												
2	0.3333	5	0.8333	502																																																																			811	a	d	∅	∅	-	-	s	A	T	∅	∅	_	_	S	7	1	∅	∅	0	0	3																																																																																																																																																											812	ə	d	∅	∅	r	-	s	E	T	∅	∅	R	_	S	7	1	∅	∅	5	0	3	813	ə	d	∅	∅	r	-	s	E	T	∅	∅	R	_	S	7	1	∅	∅	5	0	3	814	ə	d	∅	∅	rː	ɨ	s	E	T	∅	∅	R	I	S	7	1	∅	∅	5	7	3																																													815	ə	d	∅	∅	r	-	f	E	T	∅	∅	R	_	B	7	1	∅	∅	5	0	3																																												
3	0.5000	4	0.6667	502																																																																			811	-	a	d	∅	-	s	-	_	A	T	∅	_	S	_	0	7	1	∅	0	3	0																																																																																																																																																											812	r	ə	d	∅	-	s	-	R	E	T	∅	_	S	_	5	7	1	∅	0	3	0	813	r	ə	d	∅	-	s	-	R	E	T	∅	_	S	_	5	7	1	∅	0	3	0	814	rː	ə	d	∅	ɨ	s	-	R	E	T	∅	I	S	_	5	7	1	∅	7	3	0																																													815	r	ə	d	∅	-	f	i	R	E	T	∅	_	B	I	5	7	1	∅	0	3	7																																												
4	0.6667	3	0.5000	502																																																																			811	-	-	a	d	s	-	∅	_	_	A	T	S	_	∅	0	0	7	1	3	0	∅																																																																																																																																																											812	-	r	ə	d	s	-	∅	_	R	E	T	S	_	∅	0	5	7	1	3	0	∅	813	-	r	ə	d	s	-	∅	_	R	E	T	S	_	∅	0	5	7	1	3	0	∅	814	ɨ	rː	ə	d	s	-	∅	I	R	E	T	S	_	∅	7	5	7	1	3	0	∅																																													815	-	r	ə	d	f	i	∅	_	R	E	T	B	I	∅	0	5	7	1	3	7	∅																																												
5	0.8333	2	0.3333	502																																																																			811	s	-	-	a	-	∅	∅	S	_	_	A	_	∅	∅	3	0	0	7	0	∅	∅																																																																																																																																																											812	s	-	r	ə	-	∅	∅	S	_	R	E	_	∅	∅	3	0	5	7	0	∅	∅	813	s	-	r	ə	-	∅	∅	S	_	R	E	_	∅	∅	3	0	5	7	0	∅	∅	814	s	ɨ	rː	ə	-	∅	∅	S	I	R	E	_	∅	∅	3	7	5	7	0	∅	∅																																													815	f	-	r	ə	i	∅	∅	B	_	R	E	I	∅	∅	3	0	5	7	7	∅	∅																																												
6	1.0000	1	0.1667	502																																																																			811	-	s	-	-	∅	∅	∅	_	S	_	_	∅	∅	∅	0	3	0	0	∅	∅	∅																																																																																																																																																											812	-	s	-	r	∅	∅	∅	_	S	_	R	∅	∅	∅	0	3	0	5	∅	∅	∅	813	-	s	-	r	∅	∅	∅	_	S	_	R	∅	∅	∅	0	3	0	5	∅	∅	∅	814	-	s	ɨ	rː	∅	∅	∅	_	S	I	R	∅	∅	∅	0	3	7	5	∅	∅	∅																																													815	i	f	-	r	∅	∅	∅	I	B	_	R	∅	∅	∅	7	3	0	5	∅	∅	∅																																												
1	0.1429	7	1.0000	503																																																																			816	ʔ	∅	∅	∅	a	-	-	H	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0																																																																																									817	ʔ	∅	∅	∅	ɨ	w	a	H	∅	∅	∅	I	W	A	1	∅	∅	∅	7	6	7																							818	ʔ	∅	∅	∅	ɨ	w	ə	H	∅	∅	∅	I	W	E	1	∅	∅	∅	7	6	7																																																																																																																																																																																
2	0.2857	6	0.8571	503																																																																			816	a	ʔ	∅	∅	-	-	j	A	H	∅	∅	_	_	J	7	1	∅	∅	0	0	6																																																																																									817	ɨ	ʔ	∅	∅	w	a	j	I	H	∅	∅	W	A	J	7	1	∅	∅	6	7	6																							818	ɨ	ʔ	∅	∅	w	ə	j	I	H	∅	∅	W	E	J	7	1	∅	∅	6	7	6																																																																																																																																																																																
3	0.4286	5	0.7143	503																																																																			816	-	a	ʔ	∅	-	j	e	_	A	H	∅	_	J	E	0	7	1	∅	0	6	7																																																																																									817	w	ɨ	ʔ	∅	a	j	ə	W	I	H	∅	A	J	E	6	7	1	∅	7	6	7																							818	w	ɨ	ʔ	∅	ə	j	ə	W	I	H	∅	E	J	E	6	7	1	∅	7	6	7																																																																																																																																																																																
4	0.5714	4	0.5714	503																																																																			816	-	-	a	ʔ	j	e	d	_	_	A	H	J	E	T	0	0	7	1	6	7	1																																																																																									817	a	w	ɨ	ʔ	j	ə	-	A	W	I	H	J	E	_	7	6	7	1	6	7	0																							818	ə	w	ɨ	ʔ	j	ə	-	E	W	I	H	J	E	_	7	6	7	1	6	7	0																																																																																																																																																																																
5	0.7143	3	0.4286	503																																																																			816	j	-	-	a	e	d	∅	J	_	_	A	E	T	∅	6	0	0	7	7	1	∅																																																																																									817	j	a	w	ɨ	ə	-	∅	J	A	W	I	E	_	∅	6	7	6	7	7	0	∅																							818	j	ə	w	ɨ	ə	-	∅	J	E	W	I	E	_	∅	6	7	6	7	7	0	∅																																																																																																																																																																																
6	0.8571	2	0.2857	503																																																																			816	e	j	-	-	d	∅	∅	E	J	_	_	T	∅	∅	7	6	0	0	1	∅	∅																																																																																									817	ə	j	a	w	-	∅	∅	E	J	A	W	_	∅	∅	7	6	7	6	0	∅	∅																							818	ə	j	ə	w	-	∅	∅	E	J	E	W	_	∅	∅	7	6	7	6	0	∅	∅																																																																																																																																																																																
7	1.0000	1	0.1429	503																																																																			816	d	e	j	-	∅	∅	∅	T	E	J	_	∅	∅	∅	1	7	6	0	∅	∅	∅																																																																																									817	-	ə	j	a	∅	∅	∅	_	E	J	A	∅	∅	∅	0	7	6	7	∅	∅	∅																							818	-	ə	j	ə	∅	∅	∅	_	E	J	E	∅	∅	∅	0	7	6	7	∅	∅	∅																																																																																																																																																																																
1	0.1667	6	1.0000	506																																																																																																															819	m	∅	∅	∅	ə	n	b	M	∅	∅	∅	E	N	P	4	∅	∅	∅	7	4	1																																																																			820	w	∅	∅	∅	ə	m	b	W	∅	∅	∅	E	M	P	6	∅	∅	∅	7	4	1																							821	w	∅	∅	∅	ə	n	b	W	∅	∅	∅	E	N	P	6	∅	∅	∅	7	4	1																																																																																									822	m	∅	∅	∅	ə	n	b	M	∅	∅	∅	E	N	P	4	∅	∅	∅	7	4	1																																												
2	0.3333	5	0.8333	506																																																																																																															819	ə	m	∅	∅	n	b	ə	E	M	∅	∅	N	P	E	7	4	∅	∅	4	1	7																																																																			820	ə	w	∅	∅	m	b	ə	E	W	∅	∅	M	P	E	7	6	∅	∅	4	1	7																							821	ə	w	∅	∅	n	b	ə	E	W	∅	∅	N	P	E	7	6	∅	∅	4	1	7																																																																																									822	ə	m	∅	∅	n	b	ə	E	M	∅	∅	N	P	E	7	4	∅	∅	4	1	7																																												
3	0.5000	4	0.6667	506																																																																																																															819	n	ə	m	∅	b	ə	r	N	E	M	∅	P	E	R	4	7	4	∅	1	7	5																																																																			820	m	ə	w	∅	b	ə	r	M	E	W	∅	P	E	R	4	7	6	∅	1	7	5																							821	n	ə	w	∅	b	ə	r	N	E	W	∅	P	E	R	4	7	6	∅	1	7	5																																																																																									822	n	ə	m	∅	b	ə	r	N	E	M	∅	P	E	R	4	7	4	∅	1	7	5																																												
4	0.6667	3	0.5000	506																																																																																																															819	b	n	ə	m	ə	r	∅	P	N	E	M	E	R	∅	1	4	7	4	7	5	∅																																																																			820	b	m	ə	w	ə	r	∅	P	M	E	W	E	R	∅	1	4	7	6	7	5	∅																							821	b	n	ə	w	ə	r	∅	P	N	E	W	E	R	∅	1	4	7	6	7	5	∅																																																																																									822	b	n	ə	m	ə	r	∅	P	N	E	M	E	R	∅	1	4	7	4	7	5	∅																																												
5	0.8333	2	0.3333	506																																																																																																															819	ə	b	n	ə	r	∅	∅	E	P	N	E	R	∅	∅	7	1	4	7	5	∅	∅																																																																			820	ə	b	m	ə	r	∅	∅	E	P	M	E	R	∅	∅	7	1	4	7	5	∅	∅																							821	ə	b	n	ə	r	∅	∅	E	P	N	E	R	∅	∅	7	1	4	7	5	∅	∅																																																																																									822	ə	b	n	ə	r	∅	∅	E	P	N	E	R	∅	∅	7	1	4	7	5	∅	∅																																												
6	1.0000	1	0.1667	506																																																																																																															819	r	ə	b	n	∅	∅	∅	R	E	P	N	∅	∅	∅	5	7	1	4	∅	∅	∅																																																																			820	r	ə	b	m	∅	∅	∅	R	E	P	M	∅	∅	∅	5	7	1	4	∅	∅	∅																							821	r	ə	b	n	∅	∅	∅	R	E	P	N	∅	∅	∅	5	7	1	4	∅	∅	∅																																																																																									822	r	ə	b	n	∅	∅	∅	R	E	P	N	∅	∅	∅	5	7	1	4	∅	∅	∅																																												
1	0.2000	5	1.0000	509																																																																																																																																																																																																							823	ʔ	∅	∅	∅	i	r	-	H	∅	∅	∅	I	R	_	1	∅	∅	∅	7	5	0																							824	j	∅	∅	∅	i	m	ɨ	J	∅	∅	∅	I	M	I	6	∅	∅	∅	7	4	7																							825	ʔ	∅	∅	∅	a	r	e	H	∅	∅	∅	A	R	E	1	∅	∅	∅	7	5	7	826	ʔ	∅	∅	∅	a	j	ɨ	H	∅	∅	∅	A	J	I	1	∅	∅	∅	7	6	7																																													827	ʔ	∅	∅	∅	ai̯	r	-	H	∅	∅	∅	A	R	_	1	∅	∅	∅	7	5	0	828	ʔ	∅	∅	∅	a	r	i	H	∅	∅	∅	A	R	I	1	∅	∅	∅	7	5	7
2	0.4000	4	0.8000	509																																																																																																																																																																																																							823	i	ʔ	∅	∅	r	-	-	I	H	∅	∅	R	_	_	7	1	∅	∅	5	0	0																							824	i	j	∅	∅	m	ɨ	r	I	J	∅	∅	M	I	R	7	6	∅	∅	4	7	5																							825	a	ʔ	∅	∅	r	e	t	A	H	∅	∅	R	E	T	7	1	∅	∅	5	7	1	826	a	ʔ	∅	∅	j	ɨ	r	A	H	∅	∅	J	I	R	7	1	∅	∅	6	7	5																																													827	ai̯	ʔ	∅	∅	r	-	-	A	H	∅	∅	R	_	_	7	1	∅	∅	5	0	0	828	a	ʔ	∅	∅	r	i	t	A	H	∅	∅	R	I	T	7	1	∅	∅	5	7	1
3	0.6000	3	0.6000	509																																																																																																																																																																																																							823	r	i	ʔ	∅	-	-	∅	R	I	H	∅	_	_	∅	5	7	1	∅	0	0	∅																							824	m	i	j	∅	ɨ	r	∅	M	I	J	∅	I	R	∅	4	7	6	∅	7	5	∅																							825	r	a	ʔ	∅	e	t	∅	R	A	H	∅	E	T	∅	5	7	1	∅	7	1	∅	826	j	a	ʔ	∅	ɨ	r	∅	J	A	H	∅	I	R	∅	6	7	1	∅	7	5	∅																																													827	r	ai̯	ʔ	∅	-	-	∅	R	A	H	∅	_	_	∅	5	7	1	∅	0	0	∅	828	r	a	ʔ	∅	i	t	∅	R	A	H	∅	I	T	∅	5	7	1	∅	7	1	∅
4	0.8000	2	0.4000	509																																																																																																																																																																																																							823	-	r	i	ʔ	-	∅	∅	_	R	I	H	_	∅	∅	0	5	7	1	0	∅	∅																							824	ɨ	m	i	j	r	∅	∅	I	M	I	J	R	∅	∅	7	4	7	6	5	∅	∅																							825	e	r	a	ʔ	t	∅	∅	E	R	A	H	T	∅	∅	7	5	7	1	1	∅	∅	826	ɨ	j	a	ʔ	r	∅	∅	I	J	A	H	R	∅	∅	7	6	7	1	5	∅	∅																																													827	-	r	ai̯	ʔ	-	∅	∅	_	R	A	H	_	∅	∅	0	5	7	1	0	∅	∅	828	i	r	a	ʔ	t	∅	∅	I	R	A	H	T	∅	∅	7	5	7	1	1	∅	∅
5	1.0000	1	0.2000	509																																																																																																																																																																																																							823	-	-	r	i	∅	∅	∅	_	_	R	I	∅	∅	∅	0	0	5	7	∅	∅	∅																							824	r	ɨ	m	i	∅	∅	∅	R	I	M	I	∅	∅	∅	5	7	4	7	∅	∅	∅																							825	t	e	r	a	∅	∅	∅	T	E	R	A	∅	∅	∅	1	7	5	7	∅	∅	∅	826	r	ɨ	j	a	∅	∅	∅	R	I	J	A	∅	∅	∅	5	7	6	7	∅	∅	∅																																													827	-	-	r	ai̯	∅	∅	∅	_	_	R	A	∅	∅	∅	0	0	5	7	∅	∅	∅	828	t	i	r	a	∅	∅	∅	T	I	R	A	∅	∅	∅	1	7	5	7	∅	∅	∅
1	0.2000	5	1.0000	510																																																																																																																																					829	w	∅	∅	∅	e	-	-	W	∅	∅	∅	E	_	_	6	∅	∅	∅	7	0	0																							830	w	∅	∅	∅	ə	j	ə	W	∅	∅	∅	E	J	E	6	∅	∅	∅	7	6	7																																																																																																																																					831	w	∅	∅	∅	ə	t	ə	W	∅	∅	∅	E	T	E	6	∅	∅	∅	7	1	7																																																																		
2	0.4000	4	0.8000	510																																																																																																																																					829	e	w	∅	∅	-	-	g	E	W	∅	∅	_	_	K	7	6	∅	∅	0	0	1																							830	ə	w	∅	∅	j	ə	g	E	W	∅	∅	J	E	K	7	6	∅	∅	6	7	1																																																																																																																																					831	ə	w	∅	∅	t	ə	r	E	W	∅	∅	T	E	R	7	6	∅	∅	1	7	5																																																																		
3	0.6000	3	0.6000	510																																																																																																																																					829	-	e	w	∅	-	g	∅	_	E	W	∅	_	K	∅	0	7	6	∅	0	1	∅																							830	j	ə	w	∅	ə	g	∅	J	E	W	∅	E	K	∅	6	7	6	∅	7	1	∅																																																																																																																																					831	t	ə	w	∅	ə	r	∅	T	E	W	∅	E	R	∅	1	7	6	∅	7	5	∅																																																																		
4	0.8000	2	0.4000	510																																																																																																																																					829	-	-	e	w	g	∅	∅	_	_	E	W	K	∅	∅	0	0	7	6	1	∅	∅																							830	ə	j	ə	w	g	∅	∅	E	J	E	W	K	∅	∅	7	6	7	6	1	∅	∅																																																																																																																																					831	ə	t	ə	w	r	∅	∅	E	T	E	W	R	∅	∅	7	1	7	6	5	∅	∅																																																																		
5	1.0000	1	0.2000	510																																																																																																																																					829	g	-	-	e	∅	∅	∅	K	_	_	E	∅	∅	∅	1	0	0	7	∅	∅	∅																							830	g	ə	j	ə	∅	∅	∅	K	E	J	E	∅	∅	∅	1	7	6	7	∅	∅	∅																																																																																																																																					831	r	ə	t	ə	∅	∅	∅	R	E	T	E	∅	∅	∅	5	7	1	7	∅	∅	∅																																																																		
1	0.3333	3	1.0000	513																																																																																																																																																																																																							832	ʔ	∅	∅	∅	uː	n	∅	H	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅																																																																																									833	ʔ	∅	∅	∅	uː	n	∅	H	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅																																													834	ʔ	∅	∅	∅	u	n	∅	H	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	513																																																																																																																																																																																																							832	uː	ʔ	∅	∅	n	∅	∅	Y	H	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																																																																									833	uː	ʔ	∅	∅	n	∅	∅	Y	H	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																													834	u	ʔ	∅	∅	n	∅	∅	Y	H	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	513																																																																																																																																																																																																							832	n	uː	ʔ	∅	∅	∅	∅	N	Y	H	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																																																																									833	n	uː	ʔ	∅	∅	∅	∅	N	Y	H	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																													834	n	u	ʔ	∅	∅	∅	∅	N	Y	H	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																						
1	0.2000	5	1.0000	523																																																																																																																																																																																																																																																																																																																					835	ʃ	∅	∅	∅	ɨ	b	ə	S	∅	∅	∅	I	P	E	3	∅	∅	∅	7	1	7																																													836	ʃ	∅	∅	∅	ɨ	b	ə	S	∅	∅	∅	I	P	E	3	∅	∅	∅	7	1	7	837	ʃ	∅	∅	∅	i	b	ai̯	S	∅	∅	∅	I	P	A	3	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	523																																																																																																																																																																																																																																																																																																																					835	ɨ	ʃ	∅	∅	b	ə	t	I	S	∅	∅	P	E	T	7	3	∅	∅	1	7	1																																													836	ɨ	ʃ	∅	∅	b	ə	t	I	S	∅	∅	P	E	T	7	3	∅	∅	1	7	1	837	i	ʃ	∅	∅	b	ai̯	-	I	S	∅	∅	P	A	_	7	3	∅	∅	1	7	0
3	0.6000	3	0.6000	523																																																																																																																																																																																																																																																																																																																					835	b	ɨ	ʃ	∅	ə	t	∅	P	I	S	∅	E	T	∅	1	7	3	∅	7	1	∅																																													836	b	ɨ	ʃ	∅	ə	t	∅	P	I	S	∅	E	T	∅	1	7	3	∅	7	1	∅	837	b	i	ʃ	∅	ai̯	-	∅	P	I	S	∅	A	_	∅	1	7	3	∅	7	0	∅
