index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
2	0.3333	5	0.8333	654																																													719	ə	t	∅	∅	h	u	t	E	T	∅	∅	H	Y	T	7	1	∅	∅	3	7	1	720	ɨ	t	∅	∅	h	u	d	I	T	∅	∅	H	Y	T	7	1	∅	∅	3	7	1																																																																																																																																																																																																																													721	uː	t	∅	∅	h	a	-	Y	T	∅	∅	H	A	_	7	1	∅	∅	3	7	0																																																																																								
3	0.5000	4	0.6667	654																																													719	h	ə	t	∅	u	t	-	H	E	T	∅	Y	T	_	3	7	1	∅	7	1	0	720	h	ɨ	t	∅	u	d	ə	H	I	T	∅	Y	T	E	3	7	1	∅	7	1	7																																																																																																																																																																																																																													721	h	uː	t	∅	a	-	-	H	Y	T	∅	A	_	_	3	7	1	∅	7	0	0																																																																																								
4	0.6667	3	0.5000	654																																													719	u	h	ə	t	t	-	∅	Y	H	E	T	T	_	∅	7	3	7	1	1	0	∅	720	u	h	ɨ	t	d	ə	∅	Y	H	I	T	T	E	∅	7	3	7	1	1	7	∅																																																																																																																																																																																																																													721	a	h	uː	t	-	-	∅	A	H	Y	T	_	_	∅	7	3	7	1	0	0	∅																																																																																								
5	0.8333	2	0.3333	654																																													719	t	u	h	ə	-	∅	∅	T	Y	H	E	_	∅	∅	1	7	3	7	0	∅	∅	720	d	u	h	ɨ	ə	∅	∅	T	Y	H	I	E	∅	∅	1	7	3	7	7	∅	∅																																																																																																																																																																																																																													721	-	a	h	uː	-	∅	∅	_	A	H	Y	_	∅	∅	0	7	3	7	0	∅	∅																																																																																								
6	1.0000	1	0.1667	654																																													719	-	t	u	h	∅	∅	∅	_	T	Y	H	∅	∅	∅	0	1	7	3	∅	∅	∅	720	ə	d	u	h	∅	∅	∅	E	T	Y	H	∅	∅	∅	7	1	7	3	∅	∅	∅																																																																																																																																																																																																																													721	-	-	a	h	∅	∅	∅	_	_	A	H	∅	∅	∅	0	0	7	3	∅	∅	∅																																																																																								
1	0.1250	8	1.0000	656																																																																			722	g	∅	∅	∅	ə	d	ə	K	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7																																																																																																																																					723	g	∅	∅	∅	ə	d	a	K	∅	∅	∅	E	T	A	1	∅	∅	∅	7	1	7																																																																																																																																																																																
2	0.2500	7	0.8750	656																																																																			722	ə	g	∅	∅	d	ə	n	E	K	∅	∅	T	E	N	7	1	∅	∅	1	7	4																																																																																																																																					723	ə	g	∅	∅	d	a	n	E	K	∅	∅	T	A	N	7	1	∅	∅	1	7	4																																																																																																																																																																																
3	0.3750	6	0.7500	656																																																																			722	d	ə	g	∅	ə	n	-	T	E	K	∅	E	N	_	1	7	1	∅	7	4	0																																																																																																																																					723	d	ə	g	∅	a	n	i	T	E	K	∅	A	N	I	1	7	1	∅	7	4	7																																																																																																																																																																																
4	0.5000	5	0.6250	656																																																																			722	ə	d	ə	g	n	-	-	E	T	E	K	N	_	_	7	1	7	1	4	0	0																																																																																																																																					723	a	d	ə	g	n	i	j	A	T	E	K	N	I	J	7	1	7	1	4	7	6																																																																																																																																																																																
5	0.6250	4	0.5000	656																																																																			722	n	ə	d	ə	-	-	i	N	E	T	E	_	_	I	4	7	1	7	0	0	7																																																																																																																																					723	n	a	d	ə	i	j	ə	N	A	T	E	I	J	E	4	7	1	7	7	6	7																																																																																																																																																																																
6	0.7500	3	0.3750	656																																																																			722	-	n	ə	d	-	i	∅	_	N	E	T	_	I	∅	0	4	7	1	0	7	∅																																																																																																																																					723	i	n	a	d	j	ə	∅	I	N	A	T	J	E	∅	7	4	7	1	6	7	∅																																																																																																																																																																																
7	0.8750	2	0.2500	656																																																																			722	-	-	n	ə	i	∅	∅	_	_	N	E	I	∅	∅	0	0	4	7	7	∅	∅																																																																																																																																					723	j	i	n	a	ə	∅	∅	J	I	N	A	E	∅	∅	6	7	4	7	7	∅	∅																																																																																																																																																																																
8	1.0000	1	0.1250	656																																																																			722	i	-	-	n	∅	∅	∅	I	_	_	N	∅	∅	∅	7	0	0	4	∅	∅	∅																																																																																																																																					723	ə	j	i	n	∅	∅	∅	E	J	I	N	∅	∅	∅	7	6	7	4	∅	∅	∅																																																																																																																																																																																
1	0.2000	5	1.0000	658																																																																																																															724	ʔ	∅	∅	∅	əi̯	n	u	H	∅	∅	∅	E	N	Y	1	∅	∅	∅	7	4	7																																																																			725	ʔ	∅	∅	∅	aːi̯	-	-	H	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0																																																																																																															726	ʔ	∅	∅	∅	a	j	a	H	∅	∅	∅	A	J	A	1	∅	∅	∅	7	6	7	727	ʔ	∅	∅	∅	a	jː	ə	H	∅	∅	∅	A	J	E	1	∅	∅	∅	7	6	7	728	ʔ	∅	∅	∅	ai̯	n	e	H	∅	∅	∅	A	N	E	1	∅	∅	∅	7	4	7																						
2	0.4000	4	0.8000	658																																																																																																															724	əi̯	ʔ	∅	∅	n	u	-	E	H	∅	∅	N	Y	_	7	1	∅	∅	4	7	0																																																																			725	aːi̯	ʔ	∅	∅	-	-	-	A	H	∅	∅	_	_	_	7	1	∅	∅	0	0	0																																																																																																															726	a	ʔ	∅	∅	j	a	-	A	H	∅	∅	J	A	_	7	1	∅	∅	6	7	0	727	a	ʔ	∅	∅	jː	ə	n	A	H	∅	∅	J	E	N	7	1	∅	∅	6	7	4	728	ai̯	ʔ	∅	∅	n	e	-	A	H	∅	∅	N	E	_	7	1	∅	∅	4	7	0																						
3	0.6000	3	0.6000	658																																																																																																															724	n	əi̯	ʔ	∅	u	-	∅	N	E	H	∅	Y	_	∅	4	7	1	∅	7	0	∅																																																																			725	-	aːi̯	ʔ	∅	-	-	∅	_	A	H	∅	_	_	∅	0	7	1	∅	0	0	∅																																																																																																															726	j	a	ʔ	∅	a	-	∅	J	A	H	∅	A	_	∅	6	7	1	∅	7	0	∅	727	jː	a	ʔ	∅	ə	n	∅	J	A	H	∅	E	N	∅	6	7	1	∅	7	4	∅	728	n	ai̯	ʔ	∅	e	-	∅	N	A	H	∅	E	_	∅	4	7	1	∅	7	0	∅																						
4	0.8000	2	0.4000	658																																																																																																															724	u	n	əi̯	ʔ	-	∅	∅	Y	N	E	H	_	∅	∅	7	4	7	1	0	∅	∅																																																																			725	-	-	aːi̯	ʔ	-	∅	∅	_	_	A	H	_	∅	∅	0	0	7	1	0	∅	∅																																																																																																															726	a	j	a	ʔ	-	∅	∅	A	J	A	H	_	∅	∅	7	6	7	1	0	∅	∅	727	ə	jː	a	ʔ	n	∅	∅	E	J	A	H	N	∅	∅	7	6	7	1	4	∅	∅	728	e	n	ai̯	ʔ	-	∅	∅	E	N	A	H	_	∅	∅	7	4	7	1	0	∅	∅																						
5	1.0000	1	0.2000	658																																																																																																															724	-	u	n	əi̯	∅	∅	∅	_	Y	N	E	∅	∅	∅	0	7	4	7	∅	∅	∅																																																																			725	-	-	-	aːi̯	∅	∅	∅	_	_	_	A	∅	∅	∅	0	0	0	7	∅	∅	∅																																																																																																															726	-	a	j	a	∅	∅	∅	_	A	J	A	∅	∅	∅	0	7	6	7	∅	∅	∅	727	n	ə	jː	a	∅	∅	∅	N	E	J	A	∅	∅	∅	4	7	6	7	∅	∅	∅	728	-	e	n	ai̯	∅	∅	∅	_	E	N	A	∅	∅	∅	0	7	4	7	∅	∅	∅																						
1	0.2000	5	1.0000	660																																																																																																															729	m	∅	∅	∅	ɨ	s	l	M	∅	∅	∅	I	S	L	4	∅	∅	∅	7	3	5																																																																																																																																																																																																							730	m	∅	∅	∅	ɨ	s	-	M	∅	∅	∅	I	S	_	4	∅	∅	∅	7	3	0	731	m	∅	∅	∅	ɨ	s	-	M	∅	∅	∅	I	S	_	4	∅	∅	∅	7	3	0																																												
2	0.4000	4	0.8000	660																																																																																																															729	ɨ	m	∅	∅	s	l	ə	I	M	∅	∅	S	L	E	7	4	∅	∅	3	5	7																																																																																																																																																																																																							730	ɨ	m	∅	∅	s	-	-	I	M	∅	∅	S	_	_	7	4	∅	∅	3	0	0	731	ɨ	m	∅	∅	s	-	-	I	M	∅	∅	S	_	_	7	4	∅	∅	3	0	0																																												
3	0.6000	3	0.6000	660																																																																																																															729	s	ɨ	m	∅	l	ə	∅	S	I	M	∅	L	E	∅	3	7	4	∅	5	7	∅																																																																																																																																																																																																							730	s	ɨ	m	∅	-	-	∅	S	I	M	∅	_	_	∅	3	7	4	∅	0	0	∅	731	s	ɨ	m	∅	-	-	∅	S	I	M	∅	_	_	∅	3	7	4	∅	0	0	∅																																												
4	0.8000	2	0.4000	660																																																																																																															729	l	s	ɨ	m	ə	∅	∅	L	S	I	M	E	∅	∅	5	3	7	4	7	∅	∅																																																																																																																																																																																																							730	-	s	ɨ	m	-	∅	∅	_	S	I	M	_	∅	∅	0	3	7	4	0	∅	∅	731	-	s	ɨ	m	-	∅	∅	_	S	I	M	_	∅	∅	0	3	7	4	0	∅	∅																																												
5	1.0000	1	0.2000	660																																																																																																															729	ə	l	s	ɨ	∅	∅	∅	E	L	S	I	∅	∅	∅	7	5	3	7	∅	∅	∅																																																																																																																																																																																																							730	-	-	s	ɨ	∅	∅	∅	_	_	S	I	∅	∅	∅	0	0	3	7	∅	∅	∅	731	-	-	s	ɨ	∅	∅	∅	_	_	S	I	∅	∅	∅	0	0	3	7	∅	∅	∅																																												
1	0.1111	9	1.0000	662																																																																																																																																					732	w	∅	∅	∅	ə	s	tʼ	W	∅	∅	∅	E	S	T	6	∅	∅	∅	7	3	1	733	w	∅	∅	∅	ə	s	tʼ	W	∅	∅	∅	E	S	T	6	∅	∅	∅	7	3	1	734	w	∅	∅	∅	ə	s	tʼ	W	∅	∅	∅	E	S	T	6	∅	∅	∅	7	3	1																																																																																																																																																																																																							735	w	∅	∅	∅	ɨ	s	t	W	∅	∅	∅	I	S	T	6	∅	∅	∅	7	3	1
2	0.2222	8	0.8889	662																																																																																																																																					732	ə	w	∅	∅	s	tʼ	ɨ	E	W	∅	∅	S	T	I	7	6	∅	∅	3	1	7	733	ə	w	∅	∅	s	tʼ	i	E	W	∅	∅	S	T	I	7	6	∅	∅	3	1	7	734	ə	w	∅	∅	s	tʼ	-	E	W	∅	∅	S	T	_	7	6	∅	∅	3	1	0																																																																																																																																																																																																							735	ɨ	w	∅	∅	s	t	-	I	W	∅	∅	S	T	_	7	6	∅	∅	3	1	0
3	0.3333	7	0.7778	662																																																																																																																																					732	s	ə	w	∅	tʼ	ɨ	n	S	E	W	∅	T	I	N	3	7	6	∅	1	7	4	733	s	ə	w	∅	tʼ	i	n	S	E	W	∅	T	I	N	3	7	6	∅	1	7	4	734	s	ə	w	∅	tʼ	-	-	S	E	W	∅	T	_	_	3	7	6	∅	1	0	0																																																																																																																																																																																																							735	s	ɨ	w	∅	t	-	-	S	I	W	∅	T	_	_	3	7	6	∅	1	0	0
4	0.4444	6	0.6667	662																																																																																																																																					732	tʼ	s	ə	w	ɨ	n	-	T	S	E	W	I	N	_	1	3	7	6	7	4	0	733	tʼ	s	ə	w	i	n	i	T	S	E	W	I	N	I	1	3	7	6	7	4	7	734	tʼ	s	ə	w	-	-	-	T	S	E	W	_	_	_	1	3	7	6	0	0	0																																																																																																																																																																																																							735	t	s	ɨ	w	-	-	-	T	S	I	W	_	_	_	1	3	7	6	0	0	0
5	0.5556	5	0.5556	662																																																																																																																																					732	ɨ	tʼ	s	ə	n	-	j	I	T	S	E	N	_	J	7	1	3	7	4	0	6	733	i	tʼ	s	ə	n	i	j	I	T	S	E	N	I	J	7	1	3	7	4	7	6	734	-	tʼ	s	ə	-	-	-	_	T	S	E	_	_	_	0	1	3	7	0	0	0																																																																																																																																																																																																							735	-	t	s	ɨ	-	-	-	_	T	S	I	_	_	_	0	1	3	7	0	0	0
6	0.6667	4	0.4444	662																																																																																																																																					732	n	ɨ	tʼ	s	-	j	ə	N	I	T	S	_	J	E	4	7	1	3	0	6	7	733	n	i	tʼ	s	i	j	ə	N	I	T	S	I	J	E	4	7	1	3	7	6	7	734	-	-	tʼ	s	-	-	-	_	_	T	S	_	_	_	0	0	1	3	0	0	0																																																																																																																																																																																																							735	-	-	t	s	-	-	-	_	_	T	S	_	_	_	0	0	1	3	0	0	0
7	0.7778	3	0.3333	662																																																																																																																																					732	-	n	ɨ	tʼ	j	ə	∅	_	N	I	T	J	E	∅	0	4	7	1	6	7	∅	733	i	n	i	tʼ	j	ə	∅	I	N	I	T	J	E	∅	7	4	7	1	6	7	∅	734	-	-	-	tʼ	-	-	∅	_	_	_	T	_	_	∅	0	0	0	1	0	0	∅																																																																																																																																																																																																							735	-	-	-	t	-	-	∅	_	_	_	T	_	_	∅	0	0	0	1	0	0	∅
8	0.8889	2	0.2222	662																																																																																																																																					732	j	-	n	ɨ	ə	∅	∅	J	_	N	I	E	∅	∅	6	0	4	7	7	∅	∅	733	j	i	n	i	ə	∅	∅	J	I	N	I	E	∅	∅	6	7	4	7	7	∅	∅	734	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅																																																																																																																																																																																																							735	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅
9	1.0000	1	0.1111	662																																																																																																																																					732	ə	j	-	n	∅	∅	∅	E	J	_	N	∅	∅	∅	7	6	0	4	∅	∅	∅	733	ə	j	i	n	∅	∅	∅	E	J	I	N	∅	∅	∅	7	6	7	4	∅	∅	∅	734	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																																																																																																																																																																																																							735	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅
1	0.1667	6	1.0000	667																																																																																																																																																																																																																																																			736	d	∅	∅	∅	ə	-	-	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																																																																																									737	n	∅	∅	∅	ɨ	s	ɨ	N	∅	∅	∅	I	S	I	4	∅	∅	∅	7	3	7																																												
2	0.3333	5	0.8333	667																																																																																																																																																																																																																																																			736	ə	d	∅	∅	-	-	x	E	T	∅	∅	_	_	G	7	1	∅	∅	0	0	3																																																																																									737	ɨ	n	∅	∅	s	ɨ	x	I	N	∅	∅	S	I	G	7	4	∅	∅	3	7	3																																												
3	0.5000	4	0.6667	667																																																																																																																																																																																																																																																			736	-	ə	d	∅	-	x	ə	_	E	T	∅	_	G	E	0	7	1	∅	0	3	7																																																																																									737	s	ɨ	n	∅	ɨ	x	a	S	I	N	∅	I	G	A	3	7	4	∅	7	3	7																																												
4	0.6667	3	0.5000	667																																																																																																																																																																																																																																																			736	-	-	ə	d	x	ə	∅	_	_	E	T	G	E	∅	0	0	7	1	3	7	∅																																																																																									737	ɨ	s	ɨ	n	x	a	∅	I	S	I	N	G	A	∅	7	3	7	4	3	7	∅																																												
5	0.8333	2	0.3333	667																																																																																																																																																																																																																																																			736	x	-	-	ə	ə	∅	∅	G	_	_	E	E	∅	∅	3	0	0	7	7	∅	∅																																																																																									737	x	ɨ	s	ɨ	a	∅	∅	G	I	S	I	A	∅	∅	3	7	3	7	7	∅	∅																																												
6	1.0000	1	0.1667	667																																																																																																																																																																																																																																																			736	ə	x	-	-	∅	∅	∅	E	G	_	_	∅	∅	∅	7	3	0	0	∅	∅	∅																																																																																									737	a	x	ɨ	s	∅	∅	∅	A	G	I	S	∅	∅	∅	7	3	7	3	∅	∅	∅																																												
