index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
2	0.3333	5	0.8333	545																							1599	ɨ	k	∅	∅	s	ɨ	m	I	K	∅	∅	S	I	M	7	1	∅	∅	3	7	4	1600	ɨ	x	∅	∅	n	o	-	I	G	∅	∅	N	U	_	7	3	∅	∅	4	7	0	1601	u	h	∅	∅	n	o	-	Y	H	∅	∅	N	U	_	7	3	∅	∅	4	7	0	1602	ɨ	x	∅	∅	n	o	-	I	G	∅	∅	N	U	_	7	3	∅	∅	4	7	0																							1603	ɨ	x	∅	∅	n	o	-	I	G	∅	∅	N	U	_	7	3	∅	∅	4	7	0	1604	ɨ	x	∅	∅	n	u	-	I	G	∅	∅	N	Y	_	7	3	∅	∅	4	7	0	1605	ɨ	x	∅	∅	n	ə	w	I	G	∅	∅	N	E	W	7	3	∅	∅	4	7	6																							1606	ɨ	x	∅	∅	n	o	w	I	G	∅	∅	N	U	W	7	3	∅	∅	4	7	6	1607	ɨ	k	∅	∅	nː	ə	m	I	K	∅	∅	N	E	M	7	1	∅	∅	4	7	4	1608	ɨ	x	∅	∅	nː	o	-	I	G	∅	∅	N	U	_	7	3	∅	∅	4	7	0	1609	ɨ	x	∅	∅	nː	ə	w	I	G	∅	∅	N	E	W	7	3	∅	∅	4	7	6																							1610	ɨ	h	∅	∅	t	o	m	I	H	∅	∅	T	U	M	7	3	∅	∅	1	7	4																																																																		
3	0.5000	4	0.6667	545																							1599	s	ɨ	k	∅	ɨ	m	-	S	I	K	∅	I	M	_	3	7	1	∅	7	4	0	1600	n	ɨ	x	∅	o	-	-	N	I	G	∅	U	_	_	4	7	3	∅	7	0	0	1601	n	u	h	∅	o	-	-	N	Y	H	∅	U	_	_	4	7	3	∅	7	0	0	1602	n	ɨ	x	∅	o	-	-	N	I	G	∅	U	_	_	4	7	3	∅	7	0	0																							1603	n	ɨ	x	∅	o	-	-	N	I	G	∅	U	_	_	4	7	3	∅	7	0	0	1604	n	ɨ	x	∅	u	-	-	N	I	G	∅	Y	_	_	4	7	3	∅	7	0	0	1605	n	ɨ	x	∅	ə	w	a	N	I	G	∅	E	W	A	4	7	3	∅	7	6	7																							1606	n	ɨ	x	∅	o	w	a	N	I	G	∅	U	W	A	4	7	3	∅	7	6	7	1607	nː	ɨ	k	∅	ə	m	-	N	I	K	∅	E	M	_	4	7	1	∅	7	4	0	1608	nː	ɨ	x	∅	o	-	-	N	I	G	∅	U	_	_	4	7	3	∅	7	0	0	1609	nː	ɨ	x	∅	ə	w	-	N	I	G	∅	E	W	_	4	7	3	∅	7	6	0																							1610	t	ɨ	h	∅	o	m	-	T	I	H	∅	U	M	_	1	7	3	∅	7	4	0																																																																		
4	0.6667	3	0.5000	545																							1599	ɨ	s	ɨ	k	m	-	∅	I	S	I	K	M	_	∅	7	3	7	1	4	0	∅	1600	o	n	ɨ	x	-	-	∅	U	N	I	G	_	_	∅	7	4	7	3	0	0	∅	1601	o	n	u	h	-	-	∅	U	N	Y	H	_	_	∅	7	4	7	3	0	0	∅	1602	o	n	ɨ	x	-	-	∅	U	N	I	G	_	_	∅	7	4	7	3	0	0	∅																							1603	o	n	ɨ	x	-	-	∅	U	N	I	G	_	_	∅	7	4	7	3	0	0	∅	1604	u	n	ɨ	x	-	-	∅	Y	N	I	G	_	_	∅	7	4	7	3	0	0	∅	1605	ə	n	ɨ	x	w	a	∅	E	N	I	G	W	A	∅	7	4	7	3	6	7	∅																							1606	o	n	ɨ	x	w	a	∅	U	N	I	G	W	A	∅	7	4	7	3	6	7	∅	1607	ə	nː	ɨ	k	m	-	∅	E	N	I	K	M	_	∅	7	4	7	1	4	0	∅	1608	o	nː	ɨ	x	-	-	∅	U	N	I	G	_	_	∅	7	4	7	3	0	0	∅	1609	ə	nː	ɨ	x	w	-	∅	E	N	I	G	W	_	∅	7	4	7	3	6	0	∅																							1610	o	t	ɨ	h	m	-	∅	U	T	I	H	M	_	∅	7	1	7	3	4	0	∅																																																																		
5	0.8333	2	0.3333	545																							1599	m	ɨ	s	ɨ	-	∅	∅	M	I	S	I	_	∅	∅	4	7	3	7	0	∅	∅	1600	-	o	n	ɨ	-	∅	∅	_	U	N	I	_	∅	∅	0	7	4	7	0	∅	∅	1601	-	o	n	u	-	∅	∅	_	U	N	Y	_	∅	∅	0	7	4	7	0	∅	∅	1602	-	o	n	ɨ	-	∅	∅	_	U	N	I	_	∅	∅	0	7	4	7	0	∅	∅																							1603	-	o	n	ɨ	-	∅	∅	_	U	N	I	_	∅	∅	0	7	4	7	0	∅	∅	1604	-	u	n	ɨ	-	∅	∅	_	Y	N	I	_	∅	∅	0	7	4	7	0	∅	∅	1605	w	ə	n	ɨ	a	∅	∅	W	E	N	I	A	∅	∅	6	7	4	7	7	∅	∅																							1606	w	o	n	ɨ	a	∅	∅	W	U	N	I	A	∅	∅	6	7	4	7	7	∅	∅	1607	m	ə	nː	ɨ	-	∅	∅	M	E	N	I	_	∅	∅	4	7	4	7	0	∅	∅	1608	-	o	nː	ɨ	-	∅	∅	_	U	N	I	_	∅	∅	0	7	4	7	0	∅	∅	1609	w	ə	nː	ɨ	-	∅	∅	W	E	N	I	_	∅	∅	6	7	4	7	0	∅	∅																							1610	m	o	t	ɨ	-	∅	∅	M	U	T	I	_	∅	∅	4	7	1	7	0	∅	∅																																																																		
6	1.0000	1	0.1667	545																							1599	-	m	ɨ	s	∅	∅	∅	_	M	I	S	∅	∅	∅	0	4	7	3	∅	∅	∅	1600	-	-	o	n	∅	∅	∅	_	_	U	N	∅	∅	∅	0	0	7	4	∅	∅	∅	1601	-	-	o	n	∅	∅	∅	_	_	U	N	∅	∅	∅	0	0	7	4	∅	∅	∅	1602	-	-	o	n	∅	∅	∅	_	_	U	N	∅	∅	∅	0	0	7	4	∅	∅	∅																							1603	-	-	o	n	∅	∅	∅	_	_	U	N	∅	∅	∅	0	0	7	4	∅	∅	∅	1604	-	-	u	n	∅	∅	∅	_	_	Y	N	∅	∅	∅	0	0	7	4	∅	∅	∅	1605	a	w	ə	n	∅	∅	∅	A	W	E	N	∅	∅	∅	7	6	7	4	∅	∅	∅																							1606	a	w	o	n	∅	∅	∅	A	W	U	N	∅	∅	∅	7	6	7	4	∅	∅	∅	1607	-	m	ə	nː	∅	∅	∅	_	M	E	N	∅	∅	∅	0	4	7	4	∅	∅	∅	1608	-	-	o	nː	∅	∅	∅	_	_	U	N	∅	∅	∅	0	0	7	4	∅	∅	∅	1609	-	w	ə	nː	∅	∅	∅	_	W	E	N	∅	∅	∅	0	6	7	4	∅	∅	∅																							1610	-	m	o	t	∅	∅	∅	_	M	U	T	∅	∅	∅	0	4	7	1	∅	∅	∅																																																																		
1	0.2000	5	1.0000	547																																													1611	w	∅	∅	∅	ɨ	z	a	W	∅	∅	∅	I	S	A	6	∅	∅	∅	7	3	7	1612	ʔ	∅	∅	∅	a	z	a	H	∅	∅	∅	A	S	A	1	∅	∅	∅	7	3	7	1613	w	∅	∅	∅	ɨ	z	a	W	∅	∅	∅	I	S	A	6	∅	∅	∅	7	3	7																							1614	w	∅	∅	∅	ɨ	z	a	W	∅	∅	∅	I	S	A	6	∅	∅	∅	7	3	7	1615	w	∅	∅	∅	ɨ	z	a	W	∅	∅	∅	I	S	A	6	∅	∅	∅	7	3	7	1616	w	∅	∅	∅	ə	z	a	W	∅	∅	∅	E	S	A	6	∅	∅	∅	7	3	7	1617	w	∅	∅	∅	uː	z	i	W	∅	∅	∅	Y	S	I	6	∅	∅	∅	7	3	7	1618	ʔ	∅	∅	∅	a	z	a	H	∅	∅	∅	A	S	A	1	∅	∅	∅	7	3	7	1619	w	∅	∅	∅	ɨ	z	a	W	∅	∅	∅	I	S	A	6	∅	∅	∅	7	3	7	1620	w	∅	∅	∅	ɨ	z	a	W	∅	∅	∅	I	S	A	6	∅	∅	∅	7	3	7	1621	w	∅	∅	∅	ɨ	z	a	W	∅	∅	∅	I	S	A	6	∅	∅	∅	7	3	7	1622	w	∅	∅	∅	ɨ	z	ə	W	∅	∅	∅	I	S	E	6	∅	∅	∅	7	3	7																																													1623	w	∅	∅	∅	ə	z	i	W	∅	∅	∅	E	S	I	6	∅	∅	∅	7	3	7	1624	w	∅	∅	∅	ə	z	-	W	∅	∅	∅	E	S	_	6	∅	∅	∅	7	3	0
2	0.4000	4	0.8000	547																																													1611	ɨ	w	∅	∅	z	a	t	I	W	∅	∅	S	A	T	7	6	∅	∅	3	7	1	1612	a	ʔ	∅	∅	z	a	t	A	H	∅	∅	S	A	T	7	1	∅	∅	3	7	1	1613	ɨ	w	∅	∅	z	a	t	I	W	∅	∅	S	A	T	7	6	∅	∅	3	7	1																							1614	ɨ	w	∅	∅	z	a	t	I	W	∅	∅	S	A	T	7	6	∅	∅	3	7	1	1615	ɨ	w	∅	∅	z	a	t	I	W	∅	∅	S	A	T	7	6	∅	∅	3	7	1	1616	ə	w	∅	∅	z	a	t	E	W	∅	∅	S	A	T	7	6	∅	∅	3	7	1	1617	uː	w	∅	∅	z	i	ʔ	Y	W	∅	∅	S	I	H	7	6	∅	∅	3	7	1	1618	a	ʔ	∅	∅	z	a	t	A	H	∅	∅	S	A	T	7	1	∅	∅	3	7	1	1619	ɨ	w	∅	∅	z	a	t	I	W	∅	∅	S	A	T	7	6	∅	∅	3	7	1	1620	ɨ	w	∅	∅	z	a	t	I	W	∅	∅	S	A	T	7	6	∅	∅	3	7	1	1621	ɨ	w	∅	∅	z	a	t	I	W	∅	∅	S	A	T	7	6	∅	∅	3	7	1	1622	ɨ	w	∅	∅	z	ə	t	I	W	∅	∅	S	E	T	7	6	∅	∅	3	7	1																																													1623	ə	w	∅	∅	z	i	-	E	W	∅	∅	S	I	_	7	6	∅	∅	3	7	0	1624	ə	w	∅	∅	z	-	-	E	W	∅	∅	S	_	_	7	6	∅	∅	3	0	0
3	0.6000	3	0.6000	547																																													1611	z	ɨ	w	∅	a	t	∅	S	I	W	∅	A	T	∅	3	7	6	∅	7	1	∅	1612	z	a	ʔ	∅	a	t	∅	S	A	H	∅	A	T	∅	3	7	1	∅	7	1	∅	1613	z	ɨ	w	∅	a	t	∅	S	I	W	∅	A	T	∅	3	7	6	∅	7	1	∅																							1614	z	ɨ	w	∅	a	t	∅	S	I	W	∅	A	T	∅	3	7	6	∅	7	1	∅	1615	z	ɨ	w	∅	a	t	∅	S	I	W	∅	A	T	∅	3	7	6	∅	7	1	∅	1616	z	ə	w	∅	a	t	∅	S	E	W	∅	A	T	∅	3	7	6	∅	7	1	∅	1617	z	uː	w	∅	i	ʔ	∅	S	Y	W	∅	I	H	∅	3	7	6	∅	7	1	∅	1618	z	a	ʔ	∅	a	t	∅	S	A	H	∅	A	T	∅	3	7	1	∅	7	1	∅	1619	z	ɨ	w	∅	a	t	∅	S	I	W	∅	A	T	∅	3	7	6	∅	7	1	∅	1620	z	ɨ	w	∅	a	t	∅	S	I	W	∅	A	T	∅	3	7	6	∅	7	1	∅	1621	z	ɨ	w	∅	a	t	∅	S	I	W	∅	A	T	∅	3	7	6	∅	7	1	∅	1622	z	ɨ	w	∅	ə	t	∅	S	I	W	∅	E	T	∅	3	7	6	∅	7	1	∅																																													1623	z	ə	w	∅	i	-	∅	S	E	W	∅	I	_	∅	3	7	6	∅	7	0	∅	1624	z	ə	w	∅	-	-	∅	S	E	W	∅	_	_	∅	3	7	6	∅	0	0	∅
4	0.8000	2	0.4000	547																																													1611	a	z	ɨ	w	t	∅	∅	A	S	I	W	T	∅	∅	7	3	7	6	1	∅	∅	1612	a	z	a	ʔ	t	∅	∅	A	S	A	H	T	∅	∅	7	3	7	1	1	∅	∅	1613	a	z	ɨ	w	t	∅	∅	A	S	I	W	T	∅	∅	7	3	7	6	1	∅	∅																							1614	a	z	ɨ	w	t	∅	∅	A	S	I	W	T	∅	∅	7	3	7	6	1	∅	∅	1615	a	z	ɨ	w	t	∅	∅	A	S	I	W	T	∅	∅	7	3	7	6	1	∅	∅	1616	a	z	ə	w	t	∅	∅	A	S	E	W	T	∅	∅	7	3	7	6	1	∅	∅	1617	i	z	uː	w	ʔ	∅	∅	I	S	Y	W	H	∅	∅	7	3	7	6	1	∅	∅	1618	a	z	a	ʔ	t	∅	∅	A	S	A	H	T	∅	∅	7	3	7	1	1	∅	∅	1619	a	z	ɨ	w	t	∅	∅	A	S	I	W	T	∅	∅	7	3	7	6	1	∅	∅	1620	a	z	ɨ	w	t	∅	∅	A	S	I	W	T	∅	∅	7	3	7	6	1	∅	∅	1621	a	z	ɨ	w	t	∅	∅	A	S	I	W	T	∅	∅	7	3	7	6	1	∅	∅	1622	ə	z	ɨ	w	t	∅	∅	E	S	I	W	T	∅	∅	7	3	7	6	1	∅	∅																																													1623	i	z	ə	w	-	∅	∅	I	S	E	W	_	∅	∅	7	3	7	6	0	∅	∅	1624	-	z	ə	w	-	∅	∅	_	S	E	W	_	∅	∅	0	3	7	6	0	∅	∅
5	1.0000	1	0.2000	547																																													1611	t	a	z	ɨ	∅	∅	∅	T	A	S	I	∅	∅	∅	1	7	3	7	∅	∅	∅	1612	t	a	z	a	∅	∅	∅	T	A	S	A	∅	∅	∅	1	7	3	7	∅	∅	∅	1613	t	a	z	ɨ	∅	∅	∅	T	A	S	I	∅	∅	∅	1	7	3	7	∅	∅	∅																							1614	t	a	z	ɨ	∅	∅	∅	T	A	S	I	∅	∅	∅	1	7	3	7	∅	∅	∅	1615	t	a	z	ɨ	∅	∅	∅	T	A	S	I	∅	∅	∅	1	7	3	7	∅	∅	∅	1616	t	a	z	ə	∅	∅	∅	T	A	S	E	∅	∅	∅	1	7	3	7	∅	∅	∅	1617	ʔ	i	z	uː	∅	∅	∅	H	I	S	Y	∅	∅	∅	1	7	3	7	∅	∅	∅	1618	t	a	z	a	∅	∅	∅	T	A	S	A	∅	∅	∅	1	7	3	7	∅	∅	∅	1619	t	a	z	ɨ	∅	∅	∅	T	A	S	I	∅	∅	∅	1	7	3	7	∅	∅	∅	1620	t	a	z	ɨ	∅	∅	∅	T	A	S	I	∅	∅	∅	1	7	3	7	∅	∅	∅	1621	t	a	z	ɨ	∅	∅	∅	T	A	S	I	∅	∅	∅	1	7	3	7	∅	∅	∅	1622	t	ə	z	ɨ	∅	∅	∅	T	E	S	I	∅	∅	∅	1	7	3	7	∅	∅	∅																																													1623	-	i	z	ə	∅	∅	∅	_	I	S	E	∅	∅	∅	0	7	3	7	∅	∅	∅	1624	-	-	z	ə	∅	∅	∅	_	_	S	E	∅	∅	∅	0	0	3	7	∅	∅	∅
1	0.2500	4	1.0000	548																																													1625	x	∅	∅	∅	ɨ	x	-	G	∅	∅	∅	I	G	_	3	∅	∅	∅	7	3	0	1626	x	∅	∅	∅	a	d	ə	G	∅	∅	∅	A	T	E	3	∅	∅	∅	7	1	7																																													1627	x	∅	∅	∅	ɨ	x	-	G	∅	∅	∅	I	G	_	3	∅	∅	∅	7	3	0																							1628	x	∅	∅	∅	ə	-	-	G	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																							1629	x	∅	∅	∅	a	d	a	G	∅	∅	∅	A	T	A	3	∅	∅	∅	7	1	7																																																																																																																																																																																
2	0.5000	3	0.7500	548																																													1625	ɨ	x	∅	∅	x	-	∅	I	G	∅	∅	G	_	∅	7	3	∅	∅	3	0	∅	1626	a	x	∅	∅	d	ə	∅	A	G	∅	∅	T	E	∅	7	3	∅	∅	1	7	∅																																													1627	ɨ	x	∅	∅	x	-	∅	I	G	∅	∅	G	_	∅	7	3	∅	∅	3	0	∅																							1628	ə	x	∅	∅	-	-	∅	E	G	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅																							1629	a	x	∅	∅	d	a	∅	A	G	∅	∅	T	A	∅	7	3	∅	∅	1	7	∅																																																																																																																																																																																
3	0.7500	2	0.5000	548																																													1625	x	ɨ	x	∅	-	∅	∅	G	I	G	∅	_	∅	∅	3	7	3	∅	0	∅	∅	1626	d	a	x	∅	ə	∅	∅	T	A	G	∅	E	∅	∅	1	7	3	∅	7	∅	∅																																													1627	x	ɨ	x	∅	-	∅	∅	G	I	G	∅	_	∅	∅	3	7	3	∅	0	∅	∅																							1628	-	ə	x	∅	-	∅	∅	_	E	G	∅	_	∅	∅	0	7	3	∅	0	∅	∅																							1629	d	a	x	∅	a	∅	∅	T	A	G	∅	A	∅	∅	1	7	3	∅	7	∅	∅																																																																																																																																																																																
4	1.0000	1	0.2500	548																																													1625	-	x	ɨ	x	∅	∅	∅	_	G	I	G	∅	∅	∅	0	3	7	3	∅	∅	∅	1626	ə	d	a	x	∅	∅	∅	E	T	A	G	∅	∅	∅	7	1	7	3	∅	∅	∅																																													1627	-	x	ɨ	x	∅	∅	∅	_	G	I	G	∅	∅	∅	0	3	7	3	∅	∅	∅																							1628	-	-	ə	x	∅	∅	∅	_	_	E	G	∅	∅	∅	0	0	7	3	∅	∅	∅																							1629	a	d	a	x	∅	∅	∅	A	T	A	G	∅	∅	∅	7	1	7	3	∅	∅	∅																																																																																																																																																																																
1	0.0909	11	1.0000	549																																													1630	t	∅	∅	∅	ə	h	-	T	∅	∅	∅	E	H	_	1	∅	∅	∅	7	3	0	1631	t	∅	∅	∅	ə	h	a	T	∅	∅	∅	E	H	A	1	∅	∅	∅	7	3	7	1632	t	∅	∅	∅	ə	h	-	T	∅	∅	∅	E	H	_	1	∅	∅	∅	7	3	0																							1633	t	∅	∅	∅	ə	x	-	T	∅	∅	∅	E	G	_	1	∅	∅	∅	7	3	0	1634	t	∅	∅	∅	ə	h	-	T	∅	∅	∅	E	H	_	1	∅	∅	∅	7	3	0																																																																			1635	t	∅	∅	∅	ə	-	-	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																							1636	t	∅	∅	∅	ə	h	ɨ	T	∅	∅	∅	E	H	I	1	∅	∅	∅	7	3	7																																																																																																														
