ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
511	185_manymuch	many, much	Kayah	Kayah	Ɂa³³	Ɂa³³	ʔ e ³³	kaya1317			Sino-Tibetan	2230	2230
803	185_manymuch	many, much	Kayan	Kayan	Ɂa⁵³	Ɂa⁵³	ʔ a ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	2230	2230
1401	185_manymuch	many, much	NorthernPao	Northern Pa-O	Ɂa³¹ ̈	Ɂa³¹̈	ʔ a ɦ ³¹	nort2705			Sino-Tibetan	2230	2230
1689	185_manymuch	many, much	NorthernPwo	Northern Pwo	Ɂa³³	Ɂa³³	ʔ a ³³	nort2704			Sino-Tibetan	2230	2230
2266	185_manymuch	many, much	SouthernPao	Southern Pa-O	Ɂa³¹ ̈	Ɂa³¹̈	ʔ a ɦ ³¹	sout2712			Sino-Tibetan	2230	2230
3116	185_manymuch	many, much	WesternBwe	Western Bwe	ɔ³³ɛ³³	ɔ³³ɛ³³	ɔ ³³ + ɛ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	2232 2230	2232 2230
187	186_mat	mat	ProtoKaren	Proto-Karen	*khlɔᴮ	*khlɔᴮ	kʰ l ɔ ¹¹	kare1337			Sino-Tibetan	2243	2243
1402	186_mat	mat	NorthernPao	Northern Pa-O	khlau⁵⁵	khlau⁵⁵	kʰ l au ⁵⁵	nort2705			Sino-Tibetan	2243	2243
1690	186_mat	mat	NorthernPwo	Northern Pwo	khlɔ³³	khlɔ³³	kʰ l ɔ ³³	nort2704			Sino-Tibetan	2243	2243
2267	186_mat	mat	SouthernPao	Southern Pa-O	khlau³³	khlau³³	kʰ l au ³³	sout2712			Sino-Tibetan	2243	2243
3117	186_mat	mat	WesternBwe	Western Bwe	khlo³³	khlo³³	kʰ l o ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	2243	2243
188	187_milipede	milipede	ProtoKaren	Proto-Karen	*k/s-wɛjᴬ/ᴮ	*k|s-wɛjᴬ|ᴮ	k ə ⁰ + w ɛi ⁵⁵	kare1337			Sino-Tibetan	2254 2255	2254 2255
512	187_milipede	milipede	Kayah	Kayah	si⁵⁵kɔ⁵⁵wi¹¹	si⁵⁵kɔ⁵⁵wi¹¹	s i ⁵⁵ + k ɔ ⁵⁵ + w i ¹¹	kaya1317			Sino-Tibetan	2253 2254 2255	2253 2254 2255
804	187_milipede	milipede	Kayan	Kayan	θaɁ²¹kə¹¹wi³³	θaɁ²¹kə¹¹wi³³	θ a ʔ ²¹ + k ə ¹¹ + w i ³³	kaya1315	19.5183	97.4138	Sino-Tibetan	2253 2254 2255	2253 2254 2255
1107	187_milipede	milipede	Kayaw	Kayaw	te¹¹we³³	te¹¹we³³	t e ¹¹ + w e ³³	kaya1316			Sino-Tibetan	13 2255	13 2255
1403	187_milipede	milipede	NorthernPao	Northern Pa-O	cɔ⁵⁵wɛ³³	cɔ⁵⁵wɛ³³	k ɔ ⁵⁵ + w ɛ ³³	nort2705			Sino-Tibetan	2254 2255	2254 2255
1691	187_milipede	milipede	NorthernPwo	Northern Pwo	wai¹¹ ̈	wai¹¹̈	w ai ɦ ¹¹	nort2704			Sino-Tibetan	2255	2255
2268	187_milipede	milipede	SouthernPao	Southern Pa-O	cɔ¹¹wɛ⁵³	cɔ¹¹wɛ⁵³	k ɔ ¹¹ + w ɛ ⁵³	sout2712			Sino-Tibetan	2254 2255	2254 2255
189	188_mole	mole	ProtoKaren	Proto-Karen	*(jowᴮ)wiᴬ	*wiᴬ	w i ⁵⁵	kare1337			Sino-Tibetan	2279	2279
513	188_mole	mole	Kayah	Kayah	jo¹¹wi¹¹	jo¹¹wi¹¹	j o ¹¹ + w i ¹¹	kaya1317			Sino-Tibetan	2349 2279	2349 2279
1108	188_mole	mole	Kayaw	Kayaw	ju¹¹wi³³	ju¹¹wi³³	j u ¹¹ + w i ³³	kaya1316			Sino-Tibetan	2349 2279	2349 2279
1404	188_mole	mole	NorthernPao	Northern Pa-O	ju⁵³wi³³	ju⁵³wi³³	j u ⁵³ + w i ³³	nort2705			Sino-Tibetan	2349 2279	2349 2279
1692	188_mole	mole	NorthernPwo	Northern Pwo	wei⁵⁵	wei⁵⁵	w ei ⁵⁵	nort2704			Sino-Tibetan	2279	2279
2269	188_mole	mole	SouthernPao	Southern Pa-O	ju⁵⁵wi⁵³	ju⁵⁵wi⁵³	j u ⁵⁵ + w i ⁵³	sout2712			Sino-Tibetan	2349 2279	2349 2279
3118	188_mole	mole	WesternBwe	Western Bwe	wi³³	wi³³	w i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	2279	2279
190	189_money	money	ProtoKaren	Proto-Karen	*hrunᴬ	*hrunᴬ	r̥ u n ⁵⁵	kare1337			Sino-Tibetan	2294	2294
514	189_money	money	Kayah	Kayah	rɨ³³	rɨ³³	r ɨ ³³	kaya1317			Sino-Tibetan	2294	2294
805	189_money	money	Kayan	Kayan	rwaŋ⁵³	rwaŋ⁵³	r w a ŋ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	2294	2294
1109	189_money	money	Kayaw	Kayaw	ru⁵⁵	ru⁵⁵	r u ⁵⁵	kaya1316			Sino-Tibetan	2294	2294
1405	189_money	money	NorthernPao	Northern Pa-O	rən³¹ ̈	rən³¹̈	r ə ŋ ɦ ³¹	nort2705			Sino-Tibetan	2294	2294
2270	189_money	money	SouthernPao	Southern Pa-O	ruə̯ n³¹ ̈	ruə̯n³¹̈	r w ə n ³¹	sout2712			Sino-Tibetan	2294	2294
3119	189_money	money	WesternBwe	Western Bwe	hʊ⁵⁵	hʊ⁵⁵	h ʊ ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	2295	2295
191	190_monitorlizardland	monitor lizard (land~)	ProtoKaren	Proto-Karen	*khwoɁᴰ	*khwoɁᴰ	kʰ o ʔ̚ ⁵¹	kare1337			Sino-Tibetan	2302	2302
515	190_monitorlizardland	monitor lizard (land~)	Kayah	Kayah	khwɔ⁵⁵	khwɔ⁵⁵	kʰ ɔ ⁵⁵	kaya1317			Sino-Tibetan	2302	2302
806	190_monitorlizardland	monitor lizard (land~)	Kayan	Kayan	re³³khɔɁ⁴⁵	re³³khɔɁ⁴⁵	r e ³³ + kʰ ɔ ʔ ⁴⁵	kaya1315	19.5183	97.4138	Sino-Tibetan	2303 2302	2303 2302
1693	190_monitorlizardland	monitor lizard (land~)	NorthernPwo	Northern Pwo	khauɁ⁴⁵	khauɁ⁴⁵	kʰ au ʔ ⁴⁵	nort2704			Sino-Tibetan	2302	2302
192	191_monitorlizardwater	monitor lizard (water~)	ProtoKaren	Proto-Karen	*treᴬ	*treᴬ	t r e ⁵⁵	kare1337			Sino-Tibetan	2311	2311
516	191_monitorlizardwater	monitor lizard (water~)	Kayah	Kayah	re³³	re³³	r e ³³	kaya1317			Sino-Tibetan	2311	2311
1110	191_monitorlizardwater	monitor lizard (water~)	Kayaw	Kayaw	tre⁵⁵~te⁵⁵re⁵⁵	tre⁵⁵	t r e ⁵⁵	kaya1316			Sino-Tibetan	2311	2311
3120	191_monitorlizardwater	monitor lizard (water~)	WesternBwe	Western Bwe	tre⁵⁵	tre⁵⁵	t r e ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	2311	2311
193	192_monkey	monkey	ProtoKaren	Proto-Karen	*joɁᴰ	*joɁᴰ	j o ʔ̚ ⁵¹	kare1337			Sino-Tibetan	2320	2320
517	192_monkey	monkey	Kayah	Kayah	jɔ³³	jɔ³³	j ɔ ³³	kaya1317			Sino-Tibetan	2320	2320
807	192_monkey	monkey	Kayan	Kayan	jɔɁ²¹	jɔɁ²¹	j ɔ ʔ ²¹	kaya1315	19.5183	97.4138	Sino-Tibetan	2320	2320
1111	192_monkey	monkey	Kayaw	Kayaw	jə³³	jə³³	j ə ³³	kaya1316			Sino-Tibetan	2320	2320
1406	192_monkey	monkey	NorthernPao	Northern Pa-O	joɁ⁴⁵	joɁ⁴⁵	j o ʔ ⁴⁵	nort2705			Sino-Tibetan	2320	2320
2271	192_monkey	monkey	SouthernPao	Southern Pa-O	juɁ⁴⁵	juɁ⁴⁵	j u ʔ ⁴⁵	sout2712			Sino-Tibetan	2320	2320
3121	192_monkey	monkey	WesternBwe	Western Bwe	jo¹¹	jo¹¹	j o ¹¹	bwek1238	18.9796	96.9936	Sino-Tibetan	2320	2320
194	193_moonmonth	moon, month	ProtoKaren	Proto-Karen	*Ɂlaᴬ	*Ɂlaᴬ	ˀl a ⁵⁵	kare1337			Sino-Tibetan	2328	2328
518	193_moonmonth	moon, month	Kayah	Kayah	le³³	le³³	l e ³³	kaya1317			Sino-Tibetan	2328	2328
808	193_moonmonth	moon, month	Kayan	Kayan	la⁵³	la⁵³	l a ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	2328	2328
1112	193_moonmonth	moon, month	Kayaw	Kayaw	la⁵⁵	la⁵⁵	l a ⁵⁵	kaya1316			Sino-Tibetan	2328	2328
1407	193_moonmonth	moon, month	NorthernPao	Northern Pa-O	la³¹ ̈	la³¹̈	l a ɦ ³¹	nort2705			Sino-Tibetan	2328	2328
1694	193_moonmonth	moon, month	NorthernPwo	Northern Pwo	la⁵⁵	la⁵⁵	l a ⁵⁵	nort2704			Sino-Tibetan	2328	2328
2272	193_moonmonth	moon, month	SouthernPao	Southern Pa-O	la³¹ ̈	la³¹̈	l a ɦ ³¹	sout2712			Sino-Tibetan	2328	2328
3122	193_moonmonth	moon, month	WesternBwe	Western Bwe	lɛ⁵⁵	lɛ⁵⁵	l ɛ ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	2328	2328
195	194_motherfemaleofanimals	mother, female (of animals)	ProtoKaren	Proto-Karen	*məᴮ	*məᴮ	m ə ¹¹	kare1337			Sino-Tibetan	2341	2341
519	194_motherfemaleofanimals	mother, female (of animals)	Kayah	Kayah	mo¹¹	mo¹¹	m o ¹¹	kaya1317			Sino-Tibetan	2341	2341
809	194_motherfemaleofanimals	mother, female (of animals)	Kayan	Kayan	məɨ¹¹	məɨ¹¹	m əɨ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	2341	2341
1113	194_motherfemaleofanimals	mother, female (of animals)	Kayaw	Kayaw	mə¹¹	mə¹¹	m ə ¹¹	kaya1316			Sino-Tibetan	2341	2341
1408	194_motherfemaleofanimals	mother, female (of animals)	NorthernPao	Northern Pa-O	mə⁵³	mə⁵³	m ə ⁵³	nort2705			Sino-Tibetan	2341	2341
2273	194_motherfemaleofanimals	mother, female (of animals)	SouthernPao	Southern Pa-O	mə⁵⁵	mə⁵⁵	m ə ⁵⁵	sout2712			Sino-Tibetan	2341	2341
3123	194_motherfemaleofanimals	mother, female (of animals)	WesternBwe	Western Bwe	- mo³³	-_mo³³	m o ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	2341	2341
196	195_mouserat	mouse, rat	ProtoKaren	Proto-Karen	*jowᴮ	*jowᴮ	j ou ¹¹	kare1337			Sino-Tibetan	2349	2349
520	195_mouserat	mouse, rat	Kayah	Kayah	jo¹¹	jo¹¹	j o ¹¹	kaya1317			Sino-Tibetan	2349	2349
810	195_mouserat	mouse, rat	Kayan	Kayan	Ɉu¹¹	Ɉu¹¹	ɟ u ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	2349	2349
1114	195_mouserat	mouse, rat	Kayaw	Kayaw	ju¹¹	ju¹¹	j u ¹¹	kaya1316			Sino-Tibetan	2349	2349
1409	195_mouserat	mouse, rat	NorthernPao	Northern Pa-O	ju⁵³	ju⁵³	j u ⁵³	nort2705			Sino-Tibetan	2349	2349
1695	195_mouserat	mouse, rat	NorthernPwo	Northern Pwo	jou¹¹	jou¹¹	j ou ɦ ¹¹	nort2704			Sino-Tibetan	2349	2349
2274	195_mouserat	mouse, rat	SouthernPao	Southern Pa-O	ju⁵⁵	ju⁵⁵	j u ⁵⁵	sout2712			Sino-Tibetan	2349	2349
3124	195_mouserat	mouse, rat	WesternBwe	Western Bwe	ju¹¹	ju¹¹	j u ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	2349	2349
197	196_mynah	mynah	ProtoKaren	Proto-Karen	*s-raNᴮ	*s-raNᴮ	s ə ⁰ + r a ɴ ¹¹	kare1337			Sino-Tibetan	2363 2362	2363 2362
811	196_mynah	mynah	Kayan	Kayan	raŋ¹¹	raŋ¹¹	r a ŋ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	2362	2362
1115	196_mynah	mynah	Kayaw	Kayaw	sa¹¹ra¹¹	sa¹¹ra¹¹	s a ¹¹ + r ɔ ¹¹	kaya1316			Sino-Tibetan	2363 2362	2363 2362
1410	196_mynah	mynah	NorthernPao	Northern Pa-O	ran⁵⁵	ran⁵⁵	r a n ⁵⁵	nort2705			Sino-Tibetan	2362	2362
2275	196_mynah	mynah	SouthernPao	Southern Pa-O	ran³³	ran³³	r a n ³³	sout2712			Sino-Tibetan	2362	2362
3125	196_mynah	mynah	WesternBwe	Western Bwe	θə³³rɛ³³	θə³³rɛ³³	θ ə ³³ + r a ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	2363 2362	2363 2362
198	197_nail	nail	ProtoKaren	Proto-Karen	*hmejᴮ	*hmejᴮ	m̥ ei ¹¹	kare1337			Sino-Tibetan	2372	2372
521	197_nail	nail	Kayah	Kayah	mə¹¹	mə¹¹	m ə ¹¹	kaya1317			Sino-Tibetan	2372	2372
812	197_nail	nail	Kayan	Kayan	mɨ¹¹	mɨ¹¹	m ɨ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	2372	2372
1116	197_nail	nail	Kayaw	Kayaw	mi¹¹	mi¹¹	m i ¹¹	kaya1316			Sino-Tibetan	2372	2372
1411	197_nail	nail	NorthernPao	Northern Pa-O	mi⁵⁵	mi⁵⁵	m i ⁵⁵	nort2705			Sino-Tibetan	2372	2372
1696	197_nail	nail	NorthernPwo	Northern Pwo	mei³³	mei³³	m ei ³³	nort2704			Sino-Tibetan	2372	2372
2276	197_nail	nail	SouthernPao	Southern Pa-O	mi³³	mi³³	m i ³³	sout2712			Sino-Tibetan	2372	2372
3126	197_nail	nail	WesternBwe	Western Bwe	θə⁵⁵mi³³	θə⁵⁵mi³³	θ ə ⁵⁵ + m i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1540 2372	1540 2372
199	198_name	name	ProtoKaren	Proto-Karen	*minᴬ	*minᴬ	m i n ⁵⁵	kare1337			Sino-Tibetan	2388	2388
522	198_name	name	Kayah	Kayah	mi¹¹	mi¹¹	m i ¹¹	kaya1317			Sino-Tibetan	2388	2388
813	198_name	name	Kayan	Kayan	mjəŋ³³	mjəŋ³³	m j ə ŋ ³³	kaya1315	19.5183	97.4138	Sino-Tibetan	2388	2388
1117	198_name	name	Kayaw	Kayaw	mi³³	mi³³	m i ³³	kaya1316			Sino-Tibetan	2388	2388
1412	198_name	name	NorthernPao	Northern Pa-O	min³³	min³³	m i n ³³	nort2705			Sino-Tibetan	2388	2388
1697	198_name	name	NorthernPwo	Northern Pwo	mãi⁵⁵	mãi⁵⁵	m ãi ⁵⁵	nort2704			Sino-Tibetan	2388	2388
2277	198_name	name	SouthernPao	Southern Pa-O	min⁵³	min⁵³	m i n ⁵³	sout2712			Sino-Tibetan	2388	2388
3127	198_name	name	WesternBwe	Western Bwe	- mi³³	-_mi³³	m i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	2388	2388
200	199_narrow	narrow	ProtoKaren	Proto-Karen	*Ɂjɛnᴮ	*Ɂjɛnᴮ	ʔ j ɛ n ¹¹	kare1337			Sino-Tibetan	2401	2401
523	199_narrow	narrow	Kayah	Kayah	Ɂi¹¹	Ɂi¹¹	ʔ i ¹¹	kaya1317			Sino-Tibetan	2401	2401
814	199_narrow	narrow	Kayan	Kayan	Ɂjaŋ¹¹	Ɂjaŋ¹¹	ʔ j a ŋ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	2401	2401
1118	199_narrow	narrow	Kayaw	Kayaw	- Ɂi¹¹	-_Ɂi¹¹	ʔ i ¹¹	kaya1316			Sino-Tibetan	2401	2401
1413	199_narrow	narrow	NorthernPao	Northern Pa-O	Ɂɛn⁵⁵	Ɂɛn⁵⁵	ʔ ɛ n ⁵⁵	nort2705			Sino-Tibetan	2401	2401
1698	199_narrow	narrow	NorthernPwo	Northern Pwo	Ɂãi³³	Ɂãi³³	ʔ ãi ³³	nort2704			Sino-Tibetan	2401	2401
2278	199_narrow	narrow	SouthernPao	Southern Pa-O	Ɂɛn³³ ~ Ɂɛm³³	Ɂɛn³³_~_Ɂɛm³³	ʔ ɛ n ³³	sout2712			Sino-Tibetan	2401	2401
201	200_navelumbilicalcord	navel, umbilical cord	ProtoKaren	Proto-Karen	*Ɂdeᴬ	*Ɂdeᴬ	ˀd e ⁵⁵	kare1337			Sino-Tibetan	2413	2413
524	200_navelumbilicalcord	navel, umbilical cord	Kayah	Kayah	di³³	di³³	d i ³³	kaya1317			Sino-Tibetan	2413	2413
815	200_navelumbilicalcord	navel, umbilical cord	Kayan	Kayan	dai⁵³	dai⁵³	d ai ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	2413	2413
1119	200_navelumbilicalcord	navel, umbilical cord	Kayaw	Kayaw	di³³	di³³	d i ³³	kaya1316			Sino-Tibetan	2413	2413
1414	200_navelumbilicalcord	navel, umbilical cord	NorthernPao	Northern Pa-O	paɁ⁴⁵de³¹ ̈	paɁ⁴⁵de³¹̈	p a ʔ ⁴⁵ + d e ɦ ³¹	nort2705			Sino-Tibetan	2414 2413	2414 2413
1699	200_navelumbilicalcord	navel, umbilical cord	NorthernPwo	Northern Pwo	di⁵⁵	di⁵⁵	d i ⁵⁵	nort2704			Sino-Tibetan	2413	2413
2279	200_navelumbilicalcord	navel, umbilical cord	SouthernPao	Southern Pa-O	de³¹ ̈	de³¹̈	d e ɦ ³¹	sout2712			Sino-Tibetan	2413	2413
3128	200_navelumbilicalcord	navel, umbilical cord	WesternBwe	Western Bwe	-ɗi⁵⁵mʊ⁵⁵	-ɗi⁵⁵mʊ⁵⁵	ɗ i ⁵⁵ + m ʊ ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	2413 2415	2413 2415
202	201_neckcheek	neck, cheek	ProtoKaren	Proto-Karen	*Ɂbɔᴬ *boɁ²	*Ɂbɔᴬ_*boɁ²	ˀb ɔ ⁵⁵ + b o ʔ̚ ²	kare1337			Sino-Tibetan	2429 2	2429 2
525	201_neckcheek	neck, cheek	Kayah	Kayah	khɛ³³bo³³	khɛ³³bo³³	kʰ ɛ ³³ + b o ³³	kaya1317			Sino-Tibetan	2428 2429	2428 2429
816	201_neckcheek	neck, cheek	Kayan	Kayan	kaɁ²¹bɔ⁵³	kaɁ²¹bɔ⁵³	k a ʔ ²¹ + b ɔ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	2428 2429	2428 2429
1120	201_neckcheek	neck, cheek	Kayaw	Kayaw	ko³³bo⁵⁵	ko³³bo⁵⁵	k o ³³ + b o ⁵⁵	kaya1316			Sino-Tibetan	2428 2429	2428 2429
3129	201_neckcheek	neck, cheek	WesternBwe	Western Bwe	-ɓɔ³³	-ɓɔ³³	ɓ ɔ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	2429	2429
203	202_new	new	ProtoKaren	Proto-Karen	*saNᴬ	*saNᴬ	s a ɴ ⁵⁵	kare1337			Sino-Tibetan	2442	2442
526	202_new	new	Kayah	Kayah	se³³	se³³	s ɛ ³³	kaya1317			Sino-Tibetan	2442	2442
817	202_new	new	Kayan	Kayan	θɨ⁵³	θɨ⁵³	θ a ŋ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	2442	2442
1121	202_new	new	Kayaw	Kayaw	sa⁵⁵	sa⁵⁵	s ɔ ⁵⁵	kaya1316			Sino-Tibetan	2442	2442
1415	202_new	new	NorthernPao	Northern Pa-O	sa³¹ ̈	sa³¹̈	s a n ɦ ³¹	nort2705			Sino-Tibetan	2442	2442
1700	202_new	new	NorthernPwo	Northern Pwo	sɛ³̃ ⁵	sɛ³̃⁵	s ɛ̃ ³⁵	nort2704			Sino-Tibetan	2442	2442
3130	202_new	new	WesternBwe	Western Bwe	θɛ⁵⁵	θɛ⁵⁵	θ a ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	2442	2442
818	203_nine	nine	Kayan	Kayan	khwi⁵³	khwi⁵³	kʰ w i ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	2454	2454
1122	203_nine	nine	Kayaw	Kayaw	sɔ³³khi⁵⁵	sɔ³³khi⁵⁵	s ɔ ³³ + kʰ w i ⁵⁵	kaya1316			Sino-Tibetan	2455 2454	2455 2454
1416	203_nine	nine	NorthernPao	Northern Pa-O	kot⁴⁵	kot⁴⁵	k o t ⁴⁵	nort2705			Sino-Tibetan	2456	2456
1701	203_nine	nine	NorthernPwo	Northern Pwo	khwi³⁵	khwi³⁵	kʰ w i ³⁵	nort2704			Sino-Tibetan	2454	2454
2280	203_nine	nine	SouthernPao	Southern Pa-O	kot⁴⁵	kot⁴⁵	k o t ⁴⁵	sout2712			Sino-Tibetan	2456	2456
3131	203_nine	nine	WesternBwe	Western Bwe	khwi⁵⁵	khwi⁵⁵	kʰ w i ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	2454	2454
3232	203_nine	nine	ProtoKaren	Proto-Karen	kʰ.wiᴬ/⁵⁵	kʰ.wiᴬ/⁵⁵	kʰ w i ⁵⁵	kare1337			Sino-Tibetan	2454	2454
3233	203_nine	nine	ProtoKaren	Proto-Karen	Ø/kotᴬ/⁵⁵	Ø/kotᴬ/⁵⁵	k o t ⁵⁵	kare1337			Sino-Tibetan	2456	2456
204	204_obtainreceivetakeget	obtain, receive, take, get	ProtoKaren	Proto-Karen	*neᴮ	*neᴮ	n e ¹¹	kare1337			Sino-Tibetan	2468	2468
527	204_obtainreceivetakeget	obtain, receive, take, get	Kayah	Kayah	ni¹¹	ni¹¹	n i ¹¹	kaya1317			Sino-Tibetan	2468	2468
819	204_obtainreceivetakeget	obtain, receive, take, get	Kayan	Kayan	nai¹¹	nai¹¹	n ai ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	2468	2468
1123	204_obtainreceivetakeget	obtain, receive, take, get	Kayaw	Kayaw	ni¹¹	ni¹¹	n i ¹¹	kaya1316			Sino-Tibetan	2468	2468
1417	204_obtainreceivetakeget	obtain, receive, take, get	NorthernPao	Northern Pa-O	ne⁵³	ne⁵³	n e ⁵³	nort2705			Sino-Tibetan	2468	2468
1702	204_obtainreceivetakeget	obtain, receive, take, get	NorthernPwo	Northern Pwo	ni¹¹ ̈	ni¹¹̈	n i ɦ ¹¹	nort2704			Sino-Tibetan	2468	2468
3132	204_obtainreceivetakeget	obtain, receive, take, get	WesternBwe	Western Bwe	ni⁵⁵	ni⁵⁵	n i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	2468	2468
205	205_oldofhumans	old (of humans)	ProtoKaren	Proto-Karen	*braᴮ	*braᴮ	b r a ¹¹	kare1337			Sino-Tibetan	2480	2480
528	205_oldofhumans	old (of humans)	Kayah	Kayah	phre¹¹	phre¹¹	pʰ r e ¹¹	kaya1317			Sino-Tibetan	2480	2480
820	205_oldofhumans	old (of humans)	Kayan	Kayan	pra¹¹	pra¹¹	p r a ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	2480	2480
1124	205_oldofhumans	old (of humans)	Kayaw	Kayaw	pra¹¹	pra¹¹	p r a ¹¹	kaya1316			Sino-Tibetan	2480	2480
1418	205_oldofhumans	old (of humans)	NorthernPao	Northern Pa-O	phra⁵³	phra⁵³	pʰ r a ⁵³	nort2705			Sino-Tibetan	2480	2480
2281	205_oldofhumans	old (of humans)	SouthernPao	Southern Pa-O	pra⁵⁵	pra⁵⁵	pʰ r a ⁵⁵	sout2712			Sino-Tibetan	2480	2480
3133	205_oldofhumans	old (of humans)	WesternBwe	Western Bwe	θa³³ bwɛ³³	θa³³_bwɛ³³	θ a ³³ + b w ɛ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	2482 2480	2482 2480
206	206_oldofthings	old (of things)	ProtoKaren	Proto-Karen	*lejᴬ *laN¹	*lejᴬ_*laN¹	l ei ⁵⁵ + l a ɴ ¹	kare1337			Sino-Tibetan	2493 2495	2493 2495
529	206_oldofthings	old (of things)	Kayah	Kayah	lə¹¹	lə¹¹	l ə ¹¹	kaya1317			Sino-Tibetan	2493	2493
1125	206_oldofthings	old (of things)	Kayaw	Kayaw	li³³	li³³	l i ³³	kaya1316			Sino-Tibetan	2493	2493
1419	206_oldofthings	old (of things)	NorthernPao	Northern Pa-O	li³³	li³³	l i ³³	nort2705			Sino-Tibetan	2493	2493
1703	206_oldofthings	old (of things)	NorthernPwo	Northern Pwo	lei⁵⁵	lei⁵⁵	l ei ⁵⁵	nort2704			Sino-Tibetan	2493	2493
207	207_one	one	ProtoKaren	Proto-Karen	*t-laᵀ	*t-laᵀ	t ə ʔ̚ ⁰ + l a ʔ̚ ³³	kare1337			Sino-Tibetan	2505 2506	2505 2506
530	207_one	one	Kayah	Kayah	t-	t-	t ə ⁰	kaya1317			Sino-Tibetan	2505	2505
821	207_one	one	Kayan	Kayan	la¹¹ ~ laɁ²¹	la¹¹_~_laɁ²¹	l a ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	2506	2506
1126	207_one	one	Kayaw	Kayaw	t-	t-	t ə ⁰	kaya1316			Sino-Tibetan	2505	2505
1420	207_one	one	NorthernPao	Northern Pa-O	taɁ²¹	taɁ²¹	t a ʔ ²¹	nort2705			Sino-Tibetan	2505	2505
1704	207_one	one	NorthernPwo	Northern Pwo	laɁ²¹~la¹¹	laɁ²¹	l a ʔ ²¹	nort2704			Sino-Tibetan	2506	2506
2282	207_one	one	SouthernPao	Southern Pa-O	taɁ²¹	taɁ²¹	t a ʔ ²¹	sout2712			Sino-Tibetan	2505	2505
3134	207_one	one	WesternBwe	Western Bwe	to⁵⁵, tə³³-, də³³-	to⁵⁵	t o ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	2505	2505
3135	207_one	one	WesternBwe	Western Bwe	to⁵⁵, tə³³-, də³³-	tə³³-	t ə ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	2505	2505
3136	207_one	one	WesternBwe	Western Bwe	to⁵⁵, tə³³-, də³³-	də³³-	d ə ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	2505	2505
208	208_openthemouth	open (the mouth)	ProtoKaren	Proto-Karen	*ɁaNᴬ	*ɁaNᴬ	ʔ a ɴ ⁵⁵	kare1337			Sino-Tibetan	2520	2520
531	208_openthemouth	open (the mouth)	Kayah	Kayah	Ɂɛ³³	Ɂɛ³³	ʔ ɛ ³³	kaya1317			Sino-Tibetan	2520	2520
822	208_openthemouth	open (the mouth)	Kayan	Kayan	Ɂaŋ⁵³	Ɂaŋ⁵³	ʔ a ŋ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	2520	2520
1127	208_openthemouth	open (the mouth)	Kayaw	Kayaw	Ɂɔ⁵⁵	Ɂɔ⁵⁵	ʔ ɔ ⁵⁵	kaya1316			Sino-Tibetan	2520	2520
1421	208_openthemouth	open (the mouth)	NorthernPao	Northern Pa-O	Ɂaŋ³¹ ̈	Ɂaŋ³¹̈	ʔ a n ɦ ³¹	nort2705			Sino-Tibetan	2520	2520
