ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
2041	89	name	Meixian	Meixian	m.i.a.ŋ.¹¹	m.i.a.ŋ.¹¹	m i/j a ŋ ¹¹	yuet1238	24.3522958	115.8903375	Sino-Tibetan	323	323
2042	89	name	Guangzhou	Guangzhou	m.ɪ.ŋ.²¹	m.ɪ.ŋ.²¹	m ɪ ŋ ²¹	guan1279	23.1253503	112.9476548	Sino-Tibetan	323	323
2043	89	name	Xiamen	Xiamen	b.ɪ.ŋ.²⁴	b.ɪ.ŋ.²⁴	b ɪ ŋ ²⁴	xiam1236	24.49421	118.08918	Sino-Tibetan	323	323
2044	89	name	Xiamen	Xiamen	m.i.aː ²⁴	m.i.aː ²⁴	m iaː ²⁴	xiam1236	24.49421	118.08918	Sino-Tibetan	323	323
2045	89	name	Chaozhou	Chaozhou	m.i.aː ⁵⁵	m.i.aː ⁵⁵	m iaː ⁵⁵	chao1238	23.666667	116.633333	Sino-Tibetan	323	323
2046	89	name	Fuzhou	Fuzhou	m.i.ŋ.⁵²	m.i.ŋ.⁵²	m i ŋ ⁵²	fuzh1239	26.08904	119.294243	Sino-Tibetan	323	323
2047	89	name	Fuzhou	Fuzhou	m.i.a.ŋ.⁵²	m.i.a.ŋ.⁵²	m i/j a ŋ ⁵²	fuzh1239	26.08904	119.294243	Sino-Tibetan	323	323
2048	89	name	Shanghai	Shanghai	m.i.ŋ.¹³	m.i.ŋ.¹³	m i ŋ ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	323	323
2049	89	name	ZhongyuanYinyun	Zhongyuan_Yinyun	m.i.ə.ŋ.P²	m.i.ə.ŋ.P²	m i/j ə ŋ P²/⁵⁵		39.9385466	116.1172766	Sino-Tibetan	323	323
7980	380	narrow	Beijing	Beijing	tʂ.a.i.²¹⁴	tʂ.a.i.²¹⁴	ʈʂ ai ²¹⁴	beij1234	39.9385466	116.1172766	Sino-Tibetan	1642	1642
7981	380	narrow	Jinan	Jinan	tʂ.e.i.²¹³	tʂ.e.i.²¹³	ʈʂ ei ²¹³	jina1245	36.690777	116.997299	Sino-Tibetan	1642	1642
7982	380	narrow	XiAn	Xi_an	ʦ.e.i.²¹	ʦ.e.i.²¹	ts ei ²¹	xian1253	34.228154	108.960571	Sino-Tibetan	1642	1642
7983	380	narrow	Taiyuan	Taiyuan	ʦ.a.ʔ.²	ʦ.a.ʔ.²	ts a ʔ ²	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1642	1642
7984	380	narrow	Taiyuan	Taiyuan	ʦ.ə.ʔ.²	ʦ.ə.ʔ.²	ts ə ʔ ²	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1642	1642
7985	380	narrow	Hankou	Hankou	ʦ.ɤ.²¹³	ʦ.ɤ.²¹³	ts ɤ ²¹³	hank1234	30.581179	114.272597	Sino-Tibetan	1642	1642
7986	380	narrow	Chengdu	Chengdu	ʦ.e.³¹	ʦ.e.³¹	ts e ³¹	chen1267	30.605768	103.970947	Sino-Tibetan	1642	1642
7987	380	narrow	Yangzhou	Yangzhou	ʦ.ə.ʔ.⁴	ʦ.ə.ʔ.⁴	ts ə ʔ ⁴	yang1306	32.4171449	119.209227	Sino-Tibetan	1642	1642
7988	380	narrow	Suzhou	Suzhou	ʦ.a.ʔ.⁴	ʦ.a.ʔ.⁴	ts a ʔ ⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	1642	1642
7989	380	narrow	Wenzhou	Wenzhou	ʦ.a.³²³	ʦ.a.³²³	ts a ³²³	ouji1238	28.005496	120.701179	Sino-Tibetan	1642	1642
7990	380	narrow	Changsha	Changsha	ʦ.ɤ.²⁴	ʦ.ɤ.²⁴	ts ɤ ²⁴	chan1326	28.85032	112.943344	Sino-Tibetan	1642	1642
7991	380	narrow	Shuangfeng	Shuangfeng	ʨ.i.ɛ.²³	ʨ.i.ɛ.²³	tɕ i/j ɛ ²³	shua1258	27.4569781	111.916486	Sino-Tibetan	1642	1642
7992	380	narrow	Nanchang	Nanchang	ʦ.ɛ.t.⁵	ʦ.ɛ.t.⁵	ts ɛ t ⁵	nanc1254	28.706609	115.857468	Sino-Tibetan	1642	1642
7993	380	narrow	Meixian	Meixian	ʦ.a.⁵²	ʦ.a.⁵²	ts a ⁵²	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1642	1642
7994	380	narrow	Guangzhou	Guangzhou	ʧ.a:.k.³	ʧ.a:.k.³	tʃ aː k ³	guan1279	23.1253503	112.9476548	Sino-Tibetan	1642	1642
7995	380	narrow	Xiamen	Xiamen	ʦ.ɪ.k.³²	ʦ.ɪ.k.³²	ts ɪ k ³²	xiam1236	24.49421	118.08918	Sino-Tibetan	1642	1642
7996	380	narrow	Chaozhou	Chaozhou	ʦ.a.ʔ.²¹	ʦ.a.ʔ.²¹	ts a ʔ ²¹	chao1238	23.666667	116.633333	Sino-Tibetan	1642	1642
7997	380	narrow	Fuzhou	Fuzhou	ʦ.a.ʔ.²³	ʦ.a.ʔ.²³	ts a ʔ ²³	fuzh1239	26.08904	119.294243	Sino-Tibetan	1642	1642
7998	380	narrow	Shanghai	Shanghai	ʦ.o.³⁵/⁵⁵	ʦ.o.³⁵/⁵⁵	ts o ³⁵/⁵⁵	shan1293	31.222902	121.475372	Sino-Tibetan	1642	1642
7999	380	narrow	ZhongyuanYinyun	Zhongyuan_Yinyun	ʧ.a.i.R¹	ʧ.a.i.R¹	tʃ ai R¹/²¹⁴		39.9385466	116.1172766	Sino-Tibetan	1642	1642
6227	381	nasal mucus	Beijing	Beijing	tʰ.i.⁵¹	tʰ.i.⁵¹	tʰ i ⁵¹	beij1234	39.9385466	116.1172766	Sino-Tibetan	1276	1276
6228	381	nasal mucus	Jinan	Jinan	tʰ.i.²¹	tʰ.i.²¹	tʰ i ²¹	jina1245	36.690777	116.997299	Sino-Tibetan	1276	1276
6229	381	nasal mucus	XiAn	Xi_an	tʰ.i.⁵⁵	tʰ.i.⁵⁵	tʰ i ⁵⁵	xian1253	34.228154	108.960571	Sino-Tibetan	1276	1276
6230	381	nasal mucus	Taiyuan	Taiyuan	tʰ.i.⁴⁵	tʰ.i.⁴⁵	tʰ i ⁴⁵	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1276	1276
6231	381	nasal mucus	Hankou	Hankou	tʰ.i.³⁵	tʰ.i.³⁵	tʰ i ³⁵	hank1234	30.581179	114.272597	Sino-Tibetan	1276	1276
6232	381	nasal mucus	Chengdu	Chengdu	tʰ.i.¹³	tʰ.i.¹³	tʰ i ¹³	chen1267	30.605768	103.970947	Sino-Tibetan	1276	1276
6233	381	nasal mucus	Yangzhou	Yangzhou	tʰ.i.⁵⁵	tʰ.i.⁵⁵	tʰ i ⁵⁵	yang1306	32.4171449	119.209227	Sino-Tibetan	1276	1276
6234	381	nasal mucus	Suzhou	Suzhou	tʰ.i.⁴¹²	tʰ.i.⁴¹²	tʰ i ⁴¹²	suzh1234	31.3280439	120.364116	Sino-Tibetan	1276	1276
6235	381	nasal mucus	Wenzhou	Wenzhou	tʰ.e.i.⁴²	tʰ.e.i.⁴²	tʰ ei ⁴²	ouji1238	28.005496	120.701179	Sino-Tibetan	1276	1276
6236	381	nasal mucus	Changsha	Changsha	tʰ.i.⁵⁵	tʰ.i.⁵⁵	tʰ i ⁵⁵	chan1326	28.85032	112.943344	Sino-Tibetan	1276	1276
6237	381	nasal mucus	Shuangfeng	Shuangfeng	tʰ.i.³⁵	tʰ.i.³⁵	tʰ i ³⁵	shua1258	27.4569781	111.916486	Sino-Tibetan	1276	1276
6238	381	nasal mucus	Nanchang	Nanchang	tʰ.i.t.⁵	tʰ.i.t.⁵	tʰ i t ⁵	nanc1254	28.706609	115.857468	Sino-Tibetan	1276	1276
6239	381	nasal mucus	Meixian	Meixian	tʰ.i.⁵²	tʰ.i.⁵²	tʰ i ⁵²	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1276	1276
6240	381	nasal mucus	Guangzhou	Guangzhou	tʰ.a.i.³³	tʰ.a.i.³³	tʰ ai ³³	guan1279	23.1253503	112.9476548	Sino-Tibetan	1276	1276
6241	381	nasal mucus	Xiamen	Xiamen	tʰ.e.¹¹	tʰ.e.¹¹	tʰ e ¹¹	xiam1236	24.49421	118.08918	Sino-Tibetan	1276	1276
6242	381	nasal mucus	Chaozhou	Chaozhou	tʰ.i.²¹³	tʰ.i.²¹³	tʰ i ²¹³	chao1238	23.666667	116.633333	Sino-Tibetan	1276	1276
6243	381	nasal mucus	Fuzhou	Fuzhou	tʰ.a.²¹³	tʰ.a.²¹³	tʰ a ²¹³	fuzh1239	26.08904	119.294243	Sino-Tibetan	1276	1276
6244	381	nasal mucus	Shanghai	Shanghai	tʰ.i.³⁵/⁵⁵	tʰ.i.³⁵/⁵⁵	tʰ i ³⁵/⁵⁵	shan1293	31.222902	121.475372	Sino-Tibetan	1276	1276
6245	381	nasal mucus	ZhongyuanYinyun	Zhongyuan_Yinyun	tʰ.i.Q	tʰ.i.Q	tʰ i Q/⁵¹		39.9385466	116.1172766	Sino-Tibetan	1276	1276
10151	382	near	Beijing	Beijing	ʨ.i.n.⁵¹	ʨ.i.n.⁵¹	tɕ i n ⁵¹	beij1234	39.9385466	116.1172766	Sino-Tibetan	2263	2263
10152	382	near	Jinan	Jinan	ʨ.i.eː ²¹	ʨ.i.eː ²¹	tɕ ieː ²¹	jina1245	36.690777	116.997299	Sino-Tibetan	2263	2263
10153	382	near	XiAn	Xi_an	ʨ.i.eː ⁵⁵	ʨ.i.eː ⁵⁵	tɕ ieː ⁵⁵	xian1253	34.228154	108.960571	Sino-Tibetan	2263	2263
10154	382	near	Taiyuan	Taiyuan	ʨ.i.ŋ.⁴⁵	ʨ.i.ŋ.⁴⁵	tɕ i ŋ ⁴⁵	taiy1243	37.8632119	112.4024883	Sino-Tibetan	2263	2263
10155	382	near	Hankou	Hankou	ʨ.i.n.³⁵	ʨ.i.n.³⁵	tɕ i n ³⁵	hank1234	30.581179	114.272597	Sino-Tibetan	2263	2263
10156	382	near	Chengdu	Chengdu	ʨ.i.n.¹³	ʨ.i.n.¹³	tɕ i n ¹³	chen1267	30.605768	103.970947	Sino-Tibetan	2263	2263
10157	382	near	Suzhou	Suzhou	ʥ.i.n.³¹	ʥ.i.n.³¹	dʑ i n ³¹	suzh1234	31.3280439	120.364116	Sino-Tibetan	2263	2263
10158	382	near	Wenzhou	Wenzhou	ʥ.i.a.ŋ.³⁴	ʥ.i.a.ŋ.³⁴	dʑ i/j a ŋ ³⁴	ouji1238	28.005496	120.701179	Sino-Tibetan	2263	2263
10159	382	near	Changsha	Changsha	ʨ.i.n.⁵⁵	ʨ.i.n.⁵⁵	tɕ i n ⁵⁵	chan1326	28.85032	112.943344	Sino-Tibetan	2263	2263
10160	382	near	Changsha	Changsha	ʨ.i.n.²¹	ʨ.i.n.²¹	tɕ i n ²¹	chan1326	28.85032	112.943344	Sino-Tibetan	2263	2263
10161	382	near	Shuangfeng	Shuangfeng	ʥ.i.n.³³	ʥ.i.n.³³	dʑ i n ³³	shua1258	27.4569781	111.916486	Sino-Tibetan	2263	2263
10162	382	near	Nanchang	Nanchang	ʨʰ.i.n.²¹	ʨʰ.i.n.²¹	tɕʰ i n ²¹	nanc1254	28.706609	115.857468	Sino-Tibetan	2263	2263
10163	382	near	Meixian	Meixian	kʰ.i.u.n.⁵²	kʰ.i.u.n.⁵²	kʰ i/j u n ⁵²	yuet1238	24.3522958	115.8903375	Sino-Tibetan	2263	2263
10164	382	near	Guangzhou	Guangzhou	kʰ.a.n.²²	kʰ.a.n.²²	kʰ a n ²²	guan1279	23.1253503	112.9476548	Sino-Tibetan	2263	2263
10165	382	near	Xiamen	Xiamen	k.u.n.³³	k.u.n.³³	k u n ³³	xiam1236	24.49421	118.08918	Sino-Tibetan	2263	2263
10166	382	near	Chaozhou	Chaozhou	k.ɯ.ŋ.³⁵	k.ɯ.ŋ.³⁵	k ɯ ŋ ³⁵	chao1238	23.666667	116.633333	Sino-Tibetan	2263	2263
10167	382	near	Fuzhou	Fuzhou	k.ø.y.ŋ.²⁴²	k.ø.y.ŋ.²⁴²	k øy ŋ ²⁴²	fuzh1239	26.08904	119.294243	Sino-Tibetan	2263	2263
10168	382	near	Shanghai	Shanghai	ʨ.i.ŋ.¹³	ʨ.i.ŋ.¹³	tɕ i ŋ ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	2263	2263
10169	382	near	ZhongyuanYinyun	Zhongyuan_Yinyun	k.i.ə.n.Q	k.i.ə.n.Q	k i/j ə n Q/⁵¹		39.9385466	116.1172766	Sino-Tibetan	2263	2263
4674	383	new	Beijing	Beijing	ɕ.i.n.⁵⁵	ɕ.i.n.⁵⁵	ɕ i n ⁵⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	1001	1001
4675	383	new	Jinan	Jinan	ɕ.i.eː ²¹³	ɕ.i.eː ²¹³	ɕ ieː ²¹³	jina1245	36.690777	116.997299	Sino-Tibetan	1001	1001
4676	383	new	XiAn	Xi_an	ɕ.i.eː ²¹	ɕ.i.eː ²¹	ɕ ieː ²¹	xian1253	34.228154	108.960571	Sino-Tibetan	1001	1001
4677	383	new	Taiyuan	Taiyuan	ɕ.i.ŋ.¹¹	ɕ.i.ŋ.¹¹	ɕ i ŋ ¹¹	taiy1243	37.8632119	112.4024883	Sino-Tibetan	1001	1001
4678	383	new	Hankou	Hankou	ɕ.i.n.⁵⁵	ɕ.i.n.⁵⁵	ɕ i n ⁵⁵	hank1234	30.581179	114.272597	Sino-Tibetan	1001	1001
4679	383	new	Chengdu	Chengdu	ɕ.i.n.⁴⁴	ɕ.i.n.⁴⁴	ɕ i n ⁴⁴	chen1267	30.605768	103.970947	Sino-Tibetan	1001	1001
4680	383	new	Yangzhou	Yangzhou	ɕ.iː ²¹	ɕ.iː ²¹	ɕ iː ²¹	yang1306	32.4171449	119.209227	Sino-Tibetan	1001	1001
4681	383	new	Suzhou	Suzhou	s.i.n.⁴⁴	s.i.n.⁴⁴	s i n ⁴⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	1001	1001
4682	383	new	Wenzhou	Wenzhou	s.a.ŋ.⁴⁴	s.a.ŋ.⁴⁴	s a ŋ ⁴⁴	ouji1238	28.005496	120.701179	Sino-Tibetan	1001	1001
4683	383	new	Changsha	Changsha	s.i.n.³³	s.i.n.³³	s i n ³³	chan1326	28.85032	112.943344	Sino-Tibetan	1001	1001
4684	383	new	Shuangfeng	Shuangfeng	ɕ.i.n.⁵⁵	ɕ.i.n.⁵⁵	ɕ i n ⁵⁵	shua1258	27.4569781	111.916486	Sino-Tibetan	1001	1001
4685	383	new	Nanchang	Nanchang	ɕ.i.n.⁴²	ɕ.i.n.⁴²	ɕ i n ⁴²	nanc1254	28.706609	115.857468	Sino-Tibetan	1001	1001
4686	383	new	Meixian	Meixian	s.i.n.⁴⁴	s.i.n.⁴⁴	s i n ⁴⁴	yuet1238	24.3522958	115.8903375	Sino-Tibetan	1001	1001
4687	383	new	Guangzhou	Guangzhou	ʃ.a.n.⁵³/⁵⁵	ʃ.a.n.⁵³/⁵⁵	ʃ a n ⁵³/⁵⁵	guan1279	23.1253503	112.9476548	Sino-Tibetan	1001	1001
4688	383	new	Xiamen	Xiamen	s.i.n.⁵⁵	s.i.n.⁵⁵	s i n ⁵⁵	xiam1236	24.49421	118.08918	Sino-Tibetan	1001	1001
4689	383	new	Chaozhou	Chaozhou	s.i.ŋ.³³	s.i.ŋ.³³	s i ŋ ³³	chao1238	23.666667	116.633333	Sino-Tibetan	1001	1001
4690	383	new	Fuzhou	Fuzhou	s.i.ŋ.⁴⁴	s.i.ŋ.⁴⁴	s i ŋ ⁴⁴	fuzh1239	26.08904	119.294243	Sino-Tibetan	1001	1001
4691	383	new	Shanghai	Shanghai	s.i.ŋ.⁵³	s.i.ŋ.⁵³	s i ŋ ⁵³	shan1293	31.222902	121.475372	Sino-Tibetan	1001	1001
4692	383	new	ZhongyuanYinyun	Zhongyuan_Yinyun	s.i.ə.n.P	s.i.ə.n.P	s i/j ə n P/⁵⁵		39.9385466	116.1172766	Sino-Tibetan	1001	1001
2668	371	night	Beijing	Beijing	.i.e.⁵¹	.i.e.⁵¹	i/j e ⁵¹	beij1234	39.9385466	116.1172766	Sino-Tibetan	461	461
2669	371	night	Jinan	Jinan	.i.e.²¹	.i.e.²¹	i/j e ²¹	jina1245	36.690777	116.997299	Sino-Tibetan	461	461
2670	371	night	XiAn	Xi_an	.i.e.⁵⁵	.i.e.⁵⁵	i/j e ⁵⁵	xian1253	34.228154	108.960571	Sino-Tibetan	461	461
2671	371	night	Taiyuan	Taiyuan	.i.ɛ.⁴⁵	.i.ɛ.⁴⁵	i/j ɛ ⁴⁵	taiy1243	37.8632119	112.4024883	Sino-Tibetan	461	461
2672	371	night	Hankou	Hankou	.i.e.³⁵	.i.e.³⁵	i/j e ³⁵	hank1234	30.581179	114.272597	Sino-Tibetan	461	461
2673	371	night	Chengdu	Chengdu	.i.e.¹³	.i.e.¹³	i/j e ¹³	chen1267	30.605768	103.970947	Sino-Tibetan	461	461
2674	371	night	Yangzhou	Yangzhou	.ɪ.⁵⁵	.ɪ.⁵⁵	ɪ ⁵⁵	yang1306	32.4171449	119.209227	Sino-Tibetan	461	461
2675	371	night	Suzhou	Suzhou	.i.ɒ.⁴¹²	.i.ɒ.⁴¹²	i/j ɒ ⁴¹²	suzh1234	31.3280439	120.364116	Sino-Tibetan	461	461
2676	371	night	Wenzhou	Wenzhou	ɦ.i.²²	ɦ.i.²²	ɦ i ²²	ouji1238	28.005496	120.701179	Sino-Tibetan	461	461
2677	371	night	Changsha	Changsha	.i.e.⁵⁵	.i.e.⁵⁵	i/j e ⁵⁵	chan1326	28.85032	112.943344	Sino-Tibetan	461	461
2678	371	night	Changsha	Changsha	.i.a.⁵⁵	.i.a.⁵⁵	i/j a ⁵⁵	chan1326	28.85032	112.943344	Sino-Tibetan	461	461
2679	371	night	Shuangfeng	Shuangfeng	.i.o.³³	.i.o.³³	i/j o ³³	shua1258	27.4569781	111.916486	Sino-Tibetan	461	461
2680	371	night	Nanchang	Nanchang	.i.a.²¹	.i.a.²¹	i/j a ²¹	nanc1254	28.706609	115.857468	Sino-Tibetan	461	461
2681	371	night	Meixian	Meixian	j.a.⁵²	j.a.⁵²	j a ⁵²	yuet1238	24.3522958	115.8903375	Sino-Tibetan	461	461
2682	371	night	Guangzhou	Guangzhou	j.ɛ.²²	j.ɛ.²²	j ɛ ²²	guan1279	23.1253503	112.9476548	Sino-Tibetan	461	461
2683	371	night	Xiamen	Xiamen	.i.a.³³	.i.a.³³	i/j a ³³	xiam1236	24.49421	118.08918	Sino-Tibetan	461	461
2684	371	night	Chaozhou	Chaozhou	m.e.⁵⁵	m.e.⁵⁵	m e ⁵⁵	chao1238	23.666667	116.633333	Sino-Tibetan	461	461
2685	371	night	Fuzhou	Fuzhou	.i.a.²⁴²	.i.a.²⁴²	i/j a ²⁴²	fuzh1239	26.08904	119.294243	Sino-Tibetan	461	461
2686	371	night	Shanghai	Shanghai	.i.a.¹³	.i.a.¹³	i/j a ¹³	shan1293	31.222902	121.475372	Sino-Tibetan	461	461
2687	371	night	ZhongyuanYinyun	Zhongyuan_Yinyun	.i.e.Q	.i.e.Q	i/j e Q/⁵¹		39.9385466	116.1172766	Sino-Tibetan	461	461
234	384	nine	Beijing	Beijing	ʨ.i.o.u.²¹⁴	ʨ.i.o.u.²¹⁴	tɕ i/j ou ²¹⁴	beij1234	39.9385466	116.1172766	Sino-Tibetan	31	31
235	384	nine	Jinan	Jinan	ʨ.i.o.u.⁵⁵	ʨ.i.o.u.⁵⁵	tɕ i/j ou ⁵⁵	jina1245	36.690777	116.997299	Sino-Tibetan	31	31
236	384	nine	XiAn	Xi_an	ʨ.i.o.u.⁵³	ʨ.i.o.u.⁵³	tɕ i/j ou ⁵³	xian1253	34.228154	108.960571	Sino-Tibetan	31	31
237	384	nine	Taiyuan	Taiyuan	ʨ.i.o.u.⁵³	ʨ.i.o.u.⁵³	tɕ i/j ou ⁵³	taiy1243	37.8632119	112.4024883	Sino-Tibetan	31	31
238	384	nine	Hankou	Hankou	ʨ.i.o.u.⁴²	ʨ.i.o.u.⁴²	tɕ i/j ou ⁴²	hank1234	30.581179	114.272597	Sino-Tibetan	31	31
239	384	nine	Chengdu	Chengdu	ʨ.i.ə.u.⁵³	ʨ.i.ə.u.⁵³	tɕ i/j əu ⁵³	chen1267	30.605768	103.970947	Sino-Tibetan	31	31
240	384	nine	Yangzhou	Yangzhou	ʨ.i.ɤ.ɯ.⁴²	ʨ.i.ɤ.ɯ.⁴²	tɕ i/j ɤɯ ⁴²	yang1306	32.4171449	119.209227	Sino-Tibetan	31	31
241	384	nine	Suzhou	Suzhou	ʨ.i.ø.y.⁵²	ʨ.i.ø.y.⁵²	tɕ i/j øy ⁵²	suzh1234	31.3280439	120.364116	Sino-Tibetan	31	31
242	384	nine	Wenzhou	Wenzhou	ʨ.i.a.u.⁴⁵	ʨ.i.a.u.⁴⁵	tɕ i/j au ⁴⁵	ouji1238	28.005496	120.701179	Sino-Tibetan	31	31
243	384	nine	Changsha	Changsha	t.ɤ.u.⁴¹	t.ɤ.u.⁴¹	t ɤu ⁴¹	chan1326	28.85032	112.943344	Sino-Tibetan	31	31
244	384	nine	Shuangfeng	Shuangfeng	ʨ.i.ʊ.²¹	ʨ.i.ʊ.²¹	tɕ i/j ʊ ²¹	shua1258	27.4569781	111.916486	Sino-Tibetan	31	31
245	384	nine	Nanchang	Nanchang	ʨ.i.u.²¹³	ʨ.i.u.²¹³	tɕ i/j u ²¹³	nanc1254	28.706609	115.857468	Sino-Tibetan	31	31
246	384	nine	Meixian	Meixian	k.i.u.³¹	k.i.u.³¹	k i/j u ³¹	yuet1238	24.3522958	115.8903375	Sino-Tibetan	31	31
247	384	nine	Guangzhou	Guangzhou	k.a.u.³⁵	k.a.u.³⁵	k au ³⁵	guan1279	23.1253503	112.9476548	Sino-Tibetan	31	31
248	384	nine	Xiamen	Xiamen	k.i.u.⁵¹	k.i.u.⁵¹	k i/j u ⁵¹	xiam1236	24.49421	118.08918	Sino-Tibetan	31	31
249	384	nine	Xiamen	Xiamen	k.a.u.⁵¹	k.a.u.⁵¹	k au ⁵¹	xiam1236	24.49421	118.08918	Sino-Tibetan	31	31
250	384	nine	Chaozhou	Chaozhou	k.a.u.⁵³	k.a.u.⁵³	k au ⁵³	chao1238	23.666667	116.633333	Sino-Tibetan	31	31
251	384	nine	Fuzhou	Fuzhou	k.i.e.u.³¹	k.i.e.u.³¹	k i/j eu ³¹	fuzh1239	26.08904	119.294243	Sino-Tibetan	31	31
252	384	nine	Fuzhou	Fuzhou	k.a.u.³¹	k.a.u.³¹	k au ³¹	fuzh1239	26.08904	119.294243	Sino-Tibetan	31	31
253	384	nine	Shanghai	Shanghai	ʨ.i.ɯ.³⁵/⁵⁵	ʨ.i.ɯ.³⁵/⁵⁵	tɕ i/j ɯ ³⁵/⁵⁵	shan1293	31.222902	121.475372	Sino-Tibetan	31	31
254	384	nine	ZhongyuanYinyun	Zhongyuan_Yinyun	k.i.o.u.S	k.i.o.u.S	k i/j ou S/³⁵		39.9385466	116.1172766	Sino-Tibetan	31	31
1577	90	north	Beijing	Beijing	p.e.i.²¹⁴	p.e.i.²¹⁴	p ei ²¹⁴	beij1234	39.9385466	116.1172766	Sino-Tibetan	262	262
1578	90	north	Jinan	Jinan	p.e.i.²¹³	p.e.i.²¹³	p ei ²¹³	jina1245	36.690777	116.997299	Sino-Tibetan	262	262
1579	90	north	XiAn	Xi_an	p.e.²¹	p.e.²¹	p e ²¹	xian1253	34.228154	108.960571	Sino-Tibetan	262	262
1580	90	north	Taiyuan	Taiyuan	p.e.i.⁵³	p.e.i.⁵³	p ei ⁵³	taiy1243	37.8632119	112.4024883	Sino-Tibetan	262	262
1581	90	north	Hankou	Hankou	p.ɤ.²¹³	p.ɤ.²¹³	p ɤ ²¹³	hank1234	30.581179	114.272597	Sino-Tibetan	262	262
1582	90	north	Chengdu	Chengdu	p.e.³¹	p.e.³¹	p e ³¹	chen1267	30.605768	103.970947	Sino-Tibetan	262	262
1583	90	north	Yangzhou	Yangzhou	p.ɔ.ʔ.⁴	p.ɔ.ʔ.⁴	p ɔ ʔ ⁴	yang1306	32.4171449	119.209227	Sino-Tibetan	262	262
1584	90	north	Suzhou	Suzhou	p.o.ʔ.⁴	p.o.ʔ.⁴	p o ʔ ⁴	suzh1234	31.3280439	120.364116	Sino-Tibetan	262	262
1585	90	north	Wenzhou	Wenzhou	p.a.i.³²³	p.a.i.³²³	p ai ³²³	ouji1238	28.005496	120.701179	Sino-Tibetan	262	262
1586	90	north	Changsha	Changsha	p.ɤ.²⁴	p.ɤ.²⁴	p ɤ ²⁴	chan1326	28.85032	112.943344	Sino-Tibetan	262	262
1587	90	north	Shuangfeng	Shuangfeng	p.i.ɛ.²³	p.i.ɛ.²³	p i/j ɛ ²³	shua1258	27.4569781	111.916486	Sino-Tibetan	262	262
1588	90	north	Nanchang	Nanchang	p.ɛ.t.⁵	p.ɛ.t.⁵	p ɛ t ⁵	nanc1254	28.706609	115.857468	Sino-Tibetan	262	262
1589	90	north	Meixian	Meixian	p.ɛ.t.¹	p.ɛ.t.¹	p ɛ t ¹	yuet1238	24.3522958	115.8903375	Sino-Tibetan	262	262
1590	90	north	Guangzhou	Guangzhou	p.a.k.⁵	p.a.k.⁵	p a k ⁵	guan1279	23.1253503	112.9476548	Sino-Tibetan	262	262
1591	90	north	Xiamen	Xiamen	p.ɔ.k.³²	p.ɔ.k.³²	p ɔ k ³²	xiam1236	24.49421	118.08918	Sino-Tibetan	262	262
1592	90	north	Xiamen	Xiamen	p.a.k.³²	p.a.k.³²	p a k ³²	xiam1236	24.49421	118.08918	Sino-Tibetan	262	262
1593	90	north	Chaozhou	Chaozhou	p.a.k.²¹	p.a.k.²¹	p a k ²¹	chao1238	23.666667	116.633333	Sino-Tibetan	262	262
1594	90	north	Fuzhou	Fuzhou	p.œ.y.ʔ.²³	p.œ.y.ʔ.²³	p œy ʔ ²³	fuzh1239	26.08904	119.294243	Sino-Tibetan	262	262
1595	90	north	Shanghai	Shanghai	p.o.ʔ.⁵	p.o.ʔ.⁵	p o ʔ ⁵	shan1293	31.222902	121.475372	Sino-Tibetan	262	262
1596	90	north	ZhongyuanYinyun	Zhongyuan_Yinyun	p.e.i.R¹	p.e.i.R¹	p ei R¹/²¹⁴		39.9385466	116.1172766	Sino-Tibetan	262	262
10762	385	nose	Beijing	Beijing	p.i.³⁵	p.i.³⁵	p i ³⁵	beij1234	39.9385466	116.1172766	Sino-Tibetan	2606	2606
10763	385	nose	Jinan	Jinan	p.i.⁴²	p.i.⁴²	p i ⁴²	jina1245	36.690777	116.997299	Sino-Tibetan	2606	2606
10764	385	nose	XiAn	Xi_an	pʰ.i.²⁴	pʰ.i.²⁴	pʰ i ²⁴	xian1253	34.228154	108.960571	Sino-Tibetan	2606	2606
10765	385	nose	Taiyuan	Taiyuan	p.i.ə.ʔ.⁵⁴	p.i.ə.ʔ.⁵⁴	p i/j ə ʔ ⁵⁴	taiy1243	37.8632119	112.4024883	Sino-Tibetan	2606	2606
10766	385	nose	Hankou	Hankou	p.i.²¹³	p.i.²¹³	p i ²¹³	hank1234	30.581179	114.272597	Sino-Tibetan	2606	2606
10767	385	nose	Chengdu	Chengdu	p.i.³¹	p.i.³¹	p i ³¹	chen1267	30.605768	103.970947	Sino-Tibetan	2606	2606
