ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
2709	1347_ploughtill	plough; till	Mazhelong	Mazhelong	tso44	tso44	ts o ⁴⁴		24.1677209	104.1950232	Sino-Tibetan	2 7 8	AXT	CU5	7	7.C.C 7.U.V 7.5.T	1.6 3.0 1.0	tso⁴⁴	1	3225
2710	615_plougshare	plougshare	ProtoBai	Proto-Bai	tɕi1kuɛ1	tɕi1kuɛ1	tɕ i ¹ + k u/w ɛ ¹				Sino-Tibetan	2 7 8 9 1 6 7 8	AXT_ACXT	CI6_KWE6	8	8.C.C 8.I.V 8.6.T 8._._ 8.K.C 8.W.C 8.E.V 8.6.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tɕi¹+ku/wɛ¹	0	3234 3235
2711	615_plougshare	plougshare	Tuoluo	Tuoluo	tɕi55kue55	tɕi55kue55	tɕ i ⁵⁵ + k u/w e ⁵⁵	tuol1234	23.3833337	102.1839821	Sino-Tibetan	2 7 8 9 1 6 7 8	AXT_ACXT	CI5_KWE5	9	9.C.C 9.I.V 9.5.T 9._._ 9.K.C 9.W.C 9.E.V 9.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tɕi⁵⁵+ku/we⁵⁵	0	3234 3235
2712	615_plougshare	plougshare	Gongxing	Gongxing	tɕi55kuɛ55	tɕi55kuɛ55	tɕ i ⁵⁵ + k u/w ɛ ⁵⁵		27.0852794	99.1652452	Sino-Tibetan	2 7 8 9 1 6 7 8	AXT_ACXT	CI5_KWE5	4	4.C.C 4.I.V 4.5.T 4._._ 4.K.C 4.W.C 4.E.V 4.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tɕi⁵⁵+ku/wɛ⁵⁵	0	3234 3235
2713	615_plougshare	plougshare	Enqi	Enqi	tɕi24kui24	tɕi24kui24	tɕ i ²⁴ + k u/w i ²⁴	enqi1234	26.4738155	99.1189832	Sino-Tibetan	2 7 8 9 1 6 7 8	AXT_ACXT	CI2_KWI2	3	3.C.C 3.I.V 3.2.T 3._._ 3.K.C 3.W.C 3.I.V 3.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tɕi²⁴+ku/wi²⁴	0	3234 3235
2714	615_plougshare	plougshare	Ega	Ega	tɕi55kui55	tɕi55kui55	tɕ i ⁵⁵ + k u/w i ⁵⁵	egab1234	26.4858945	98.8528962	Sino-Tibetan	2 7 8 9 1 6 7 8	AXT_ACXT	CI5_KWI5	2	2.C.C 2.I.V 2.5.T 2._._ 2.K.C 2.W.C 2.I.V 2.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tɕi⁵⁵+ku/wi⁵⁵	0	3234 3235
2715	615_plougshare	plougshare	Jinman	Jinman	tɕĩkui55	tɕĩkui55	tɕ ĩ ⁰ + k u/w i ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	2 7 8 9 1 6 7 8	AXT_ACXT	CI6_KWI5	5	5.C.C 5.I.V 5.6.T 5._._ 5.K.C 5.W.C 5.I.V 5.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tɕĩ⁰+ku/wi⁵⁵	0	3234 3235
2716	615_plougshare	plougshare	Jinxing	Jinxing	tɕi55kui55	tɕi55kui55	tɕ i ⁵⁵ + k u/w i ⁵⁵		24.9259218	103.1237482	Sino-Tibetan	2 7 8 9 1 6 7 8	AXT_ACXT	CI5_KWI5	6	6.C.C 6.I.V 6.5.T 6._._ 6.K.C 6.W.C 6.I.V 6.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tɕi⁵⁵+ku/wi⁵⁵	0	3234 3235
2717	615_plougshare	plougshare	Mazhelong	Mazhelong	tɕi55kuɛ55	tɕi55kuɛ55	tɕ i ⁵⁵ + k u/w ɛ ⁵⁵		24.1677209	104.1950232	Sino-Tibetan	2 7 8 9 1 6 7 8	AXT_ACXT	CI5_KWE5	7	7.C.C 7.I.V 7.5.T 7._._ 7.K.C 7.W.C 7.E.V 7.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tɕi⁵⁵+ku/wɛ⁵⁵	0	3234 3235
2718	1129_presswithpalmoffinger	press (with palm of finger)	ProtoBai	Proto-Bai	ja4	ja4	j a ⁴				Sino-Tibetan	6 7 8	AXT	JA6	8	8.J.C 8.A.V 8.6.T	1.6 3.0 1.0	ja⁴	0	3251
2719	1129_presswithpalmoffinger	press (with palm of finger)	Tuoluo	Tuoluo	jɔ42	jɔ42	j ɔ ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	6 7 8	AXT	JU3	9	9.J.C 9.U.V 9.3.T	1.6 3.0 1.0	jɔ⁴²	1	3251
2720	1129_presswithpalmoffinger	press (with palm of finger)	Gongxing	Gongxing	ja24	ja24	j a ²⁴		27.0852794	99.1652452	Sino-Tibetan	6 7 8	AXT	JA2	4	4.J.C 4.A.V 4.2.T	1.6 3.0 1.0	ja²⁴	0	3251
2721	1129_presswithpalmoffinger	press (with palm of finger)	Enqi	Enqi	ja55	ja55	j a ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	6 7 8	AXT	JA5	3	3.J.C 3.A.V 3.5.T	1.6 3.0 1.0	ja⁵⁵	0	3251
2722	1129_presswithpalmoffinger	press (with palm of finger)	Ega	Ega	o44	o44	o ⁴⁴	egab1234	26.4858945	98.8528962	Sino-Tibetan	7 8	XT	U5	2	2.U.V 2.5.T	3.0 1.0	o⁴⁴	0	3252
2723	1129_presswithpalmoffinger	press (with palm of finger)	Jinman	Jinman	(a55)	a55	a ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	7 8	XT	A5	5	5.A.V 5.5.T	3.0 1.0	a⁵⁵	0	3253
2724	1129_presswithpalmoffinger	press (with palm of finger)	Jinxing	Jinxing	jo44(/ɑ̃44)	jo44	j o ⁴⁴		24.9259218	103.1237482	Sino-Tibetan	6 7 8	AXT	JU5	6	6.J.C 6.U.V 6.5.T	1.6 3.0 1.0	jo⁴⁴	0	3251
2725	1129_presswithpalmoffinger	press (with palm of finger)	Jinxing	Jinxing	jo44(/ɑ̃44)	ɑ̃44)	ɑ̃ ⁴⁴		24.9259218	103.1237482	Sino-Tibetan	7 8	XT	A5	6	6.A.V 6.5.T	3.0 1.0	ɑ̃⁴⁴	0	3253
2726	1129_presswithpalmoffinger	press (with palm of finger)	Dashi	Dashi	ja44	ja44	j a ⁴⁴		26.3530106	100.1930442	Sino-Tibetan	6 7 8	AXT	JA5	1	1.J.C 1.A.V 1.5.T	1.6 3.0 1.0	ja⁴⁴	0	3251
2727	1129_presswithpalmoffinger	press (with palm of finger)	Zhoucheng	Zhoucheng	ja44	ja44	j a ⁴⁴	zhou1234	25.8958826	100.0988062	Sino-Tibetan	6 7 8	AXT	JA5	10	10.J.C 10.A.V 10.5.T	1.6 3.0 1.0	ja⁴⁴	0	3251
2728	1129_presswithpalmoffinger	press (with palm of finger)	Mazhelong	Mazhelong	ja44	ja44	j a ⁴⁴		24.1677209	104.1950232	Sino-Tibetan	6 7 8	AXT	JA5	7	7.J.C 7.A.V 7.5.T	1.6 3.0 1.0	ja⁴⁴	0	3251
2729	1745_presspushdown	press, push down	ProtoBai	Proto-Bai	ja4	ja4	j a ⁴				Sino-Tibetan	6 7 8	AXT	JA6	8	8.J.C 8.A.V 8.6.T	1.6 3.0 1.0	ja⁴	1	3263
2730	1745_presspushdown	press, push down	Tuoluo	Tuoluo	jɔ42	jɔ42	j ɔ ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	6 7 8	AXT	JU3	9	9.J.C 9.U.V 9.3.T	1.6 3.0 1.0	jɔ⁴²	1	3263
2731	1745_presspushdown	press, push down	Gongxing	Gongxing	ja24	ja24	j a ²⁴		27.0852794	99.1652452	Sino-Tibetan	6 7 8	AXT	JA2	4	4.J.C 4.A.V 4.2.T	1.6 3.0 1.0	ja²⁴	1	3263
2732	1745_presspushdown	press, push down	Enqi	Enqi	ja55	ja55	j a ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	6 7 8	AXT	JA5	3	3.J.C 3.A.V 3.5.T	1.6 3.0 1.0	ja⁵⁵	1	3263
2733	1745_presspushdown	press, push down	Ega	Ega	a44	a44	a ⁴⁴	egab1234	26.4858945	98.8528962	Sino-Tibetan	7 8	XT	A5	2	2.A.V 2.5.T	3.0 1.0	a⁴⁴	0	3263
2734	1745_presspushdown	press, push down	Jinman	Jinman	a55	a55	a ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	7 8	XT	A5	5	5.A.V 5.5.T	3.0 1.0	a⁵⁵	1	3263
2735	1745_presspushdown	press, push down	Jinxing	Jinxing	jɑ44	jɑ44	j ɑ ⁴⁴		24.9259218	103.1237482	Sino-Tibetan	6 7 8	AXT	JA5	6	6.J.C 6.A.V 6.5.T	1.6 3.0 1.0	jɑ⁴⁴	0	3263
2736	1745_presspushdown	press, push down	Dashi	Dashi	ja44	ja44	j a ⁴⁴		26.3530106	100.1930442	Sino-Tibetan	6 7 8	AXT	JA5	1	1.J.C 1.A.V 1.5.T	1.6 3.0 1.0	ja⁴⁴	1	3263
2737	1745_presspushdown	press, push down	Zhoucheng	Zhoucheng	ja44	ja44	j a ⁴⁴	zhou1234	25.8958826	100.0988062	Sino-Tibetan	6 7 8	AXT	JA5	10	10.J.C 10.A.V 10.5.T	1.6 3.0 1.0	ja⁴⁴	1	3263
2738	1745_presspushdown	press, push down	Mazhelong	Mazhelong	ja44	ja44	j a ⁴⁴		24.1677209	104.1950232	Sino-Tibetan	6 7 8	AXT	JA5	7	7.J.C 7.A.V 7.5.T	1.6 3.0 1.0	ja⁴⁴	1	3263
2739	1863_price	price	ProtoBai	Proto-Bai	qæ5	qæ5	q æ ⁵				Sino-Tibetan	1 7 8	AXT	KE6	8	8.K.C 8.E.V 8.6.T	1.6 3.0 1.0	qæ⁵	0	3274
2740	1863_price	price	Tuoluo	Tuoluo	qa21	qa21	q a ²¹	tuol1234	23.3833337	102.1839821	Sino-Tibetan	1 7 8	AXT	KA3	9	9.K.C 9.A.V 9.3.T	1.6 3.0 1.0	qa²¹	0	3274
2741	1863_price	price	Gongxing	Gongxing	qæ42	qæ42	q æ ⁴²		27.0852794	99.1652452	Sino-Tibetan	1 7 8	AXT	KE3	4	4.K.C 4.E.V 4.3.T	1.6 3.0 1.0	qæ⁴²	0	3274
2742	1863_price	price	Enqi	Enqi	qæ43	qæ43	q æ ⁴³	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 7 8	AXT	KE3	3	3.K.C 3.E.V 3.3.T	1.6 3.0 1.0	qæ⁴³	0	3274
2743	1863_price	price	Ega	Ega	qa423	qa423	q a 423/⁴³	egab1234	26.4858945	98.8528962	Sino-Tibetan	1 7 8	AXT	KA3	2	2.K.C 2.A.V 2.3.T	1.6 3.0 1.0	qa423/⁴³	0	3274
2744	1863_price	price	Jinman	Jinman	qa42	qa42	q a ⁴²	nuji1238	26.4154856	99.1285952	Sino-Tibetan	1 7 8	AXT	KA3	5	5.K.C 5.A.V 5.3.T	1.6 3.0 1.0	qa⁴²	0	3274
2745	1863_price	price	Jinxing	Jinxing	ka42	ka42	k a ⁴²		24.9259218	103.1237482	Sino-Tibetan	1 7 8	AXT	KA3	6	6.K.C 6.A.V 6.3.T	1.6 3.0 1.0	ka⁴²	1	3274
2746	1863_price	price	Dashi	Dashi	kɚ42	kɚ42	k ə˞ ⁴²		26.3530106	100.1930442	Sino-Tibetan	1 7 8	AXT	KE3	1	1.K.C 1.E.V 1.3.T	1.6 3.0 1.0	kə˞⁴²	1	3274
2747	1863_price	price	Zhoucheng	Zhoucheng	kɛ42	kɛ42	k ɛ ⁴²	zhou1234	25.8958826	100.0988062	Sino-Tibetan	1 7 8	AXT	KE3	10	10.K.C 10.E.V 10.3.T	1.6 3.0 1.0	kɛ⁴²	1	3274
2748	1863_price	price	Mazhelong	Mazhelong	kɚ42	kɚ42	k ə˞ ⁴²		24.1677209	104.1950232	Sino-Tibetan	1 7 8	AXT	KE3	7	7.K.C 7.E.V 7.3.T	1.6 3.0 1.0	kə˞⁴²	0	3274
2749	1332_pullaquiltoveroneself	pull (a quilt over oneself)	ProtoBai	Proto-Bai	tʰa4	tʰa4	tʰ a ⁴				Sino-Tibetan	1 7 8	AXT	TA6	8	8.T.C 8.A.V 8.6.T	1.6 3.0 1.0	tʰa⁴	0	3285
2750	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Tuoluo	Tuoluo	tʰɔ42	tʰɔ42	tʰ ɔ ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	1 7 8	AXT	TU3	9	9.T.C 9.U.V 9.3.T	1.6 3.0 1.0	tʰɔ⁴²	0	3285
2751	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Gongxing	Gongxing	tʰa24	tʰa24	tʰ a ²⁴		27.0852794	99.1652452	Sino-Tibetan	1 7 8	AXT	TA2	4	4.T.C 4.A.V 4.2.T	1.6 3.0 1.0	tʰa²⁴	0	3285
2752	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Enqi	Enqi	tʰua55	tʰua55	tʰ u/w a ⁵⁵	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 6 7 8	ACXT	TWA5	3	3.T.C 3.W.C 3.A.V 3.5.T	1.6 1.2 3.0 1.0	tʰu/wa⁵⁵	0	3285
2753	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Ega	Ega	tʰo55	tʰo55	tʰ o ⁵⁵	egab1234	26.4858945	98.8528962	Sino-Tibetan	1 7 8	AXT	TU5	2	2.T.C 2.U.V 2.5.T	1.6 3.0 1.0	tʰo⁵⁵	0	3285
2754	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Jinman	Jinman	tʰa55	tʰa55	tʰ a ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	1 7 8	AXT	TA5	5	5.T.C 5.A.V 5.5.T	1.6 3.0 1.0	tʰa⁵⁵	0	3285
2755	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Jinxing	Jinxing	tʰɑ44	tʰɑ44	tʰ ɑ ⁴⁴		24.9259218	103.1237482	Sino-Tibetan	1 7 8	AXT	TA5	6	6.T.C 6.A.V 6.5.T	1.6 3.0 1.0	tʰɑ⁴⁴	1	3285
2756	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Dashi	Dashi	tʰa44	tʰa44	tʰ a ⁴⁴		26.3530106	100.1930442	Sino-Tibetan	1 7 8	AXT	TA5	1	1.T.C 1.A.V 1.5.T	1.6 3.0 1.0	tʰa⁴⁴	0	3285
2757	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Zhoucheng	Zhoucheng	tʰa55	tʰa55	tʰ a ⁵⁵	zhou1234	25.8958826	100.0988062	Sino-Tibetan	1 7 8	AXT	TA5	10	10.T.C 10.A.V 10.5.T	1.6 3.0 1.0	tʰa⁵⁵	0	3285
2758	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Mazhelong	Mazhelong	(pɛ42)	pɛ42	p ɛ ⁴²		24.1677209	104.1950232	Sino-Tibetan	1 7 8	AXT	PE3	7	7.P.C 7.E.V 7.3.T	1.6 3.0 1.0	pɛ⁴²	0	3286
2759	1131_pullupweeds	pull up (weeds)	ProtoBai	Proto-Bai	bræ4	bræ4	b r æ ⁴				Sino-Tibetan	1 5 7 8	ACXT	PRE6	8	8.P.C 8.R.C 8.E.V 8.6.T	1.6 1.2 3.0 1.0	bræ⁴	0	3301
2760	1131_pullupweeds	pull up (weeds)	Tuoluo	Tuoluo	ʐo42	ʐo42	ʐ o ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 7 8	AXT	SU3	9	9.S.C 9.U.V 9.3.T	1.6 3.0 1.0	ʐo⁴²	0	3302
2761	1131_pullupweeds	pull up (weeds)	Gongxing	Gongxing	dʑua21	dʑua21	dʑ u/w a ²¹		27.0852794	99.1652452	Sino-Tibetan	2 6 7 8	ACXT	CWA3	4	4.C.C 4.W.C 4.A.V 4.3.T	1.6 1.2 3.0 1.0	dʑu/wa²¹	0	3299
2762	1131_pullupweeds	pull up (weeds)	Enqi	Enqi	pia21	pia21	p i/j a ²¹	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 6 7 8	ACXT	PJA3	3	3.P.C 3.J.C 3.A.V 3.3.T	1.6 1.2 3.0 1.0	pi/ja²¹	0	3298
2763	1131_pullupweeds	pull up (weeds)	Ega	Ega	tɕia44	tɕia44	tɕ i/j a ⁴⁴	egab1234	26.4858945	98.8528962	Sino-Tibetan	2 6 7 8	ACXT	CJA5	2	2.C.C 2.J.C 2.A.V 2.5.T	1.6 1.2 3.0 1.0	tɕi/ja⁴⁴	0	3297
2764	1131_pullupweeds	pull up (weeds)	Jinman	Jinman	tɕiõ55	tɕiõ55	tɕ i õ ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	2 7 7 8	AXYT	CIU5	5	5.C.C 5.I.V 5.U.V 5.5.T	1.6 3.0 3.0 1.0	tɕiõ⁵⁵	0	3297
2765	1131_pullupweeds	pull up (weeds)	Jinxing	Jinxing	pio42(/mɑ̃21)	pio42	p i/j o ⁴²		24.9259218	103.1237482	Sino-Tibetan	1 6 7 8	ACXT	PJU3	6	6.P.C 6.J.C 6.U.V 6.3.T	1.6 1.2 3.0 1.0	pi/jo⁴²	0	3298
2766	1131_pullupweeds	pull up (weeds)	Jinxing	Jinxing	pio42(/mɑ̃21)	mɑ̃21)	m ɑ̃ ²¹		24.9259218	103.1237482	Sino-Tibetan	4 7 8	AXT	MA3	6	6.M.C 6.A.V 6.3.T	1.6 3.0 1.0	mɑ̃²¹	0	3296
2767	1131_pullupweeds	pull up (weeds)	Dashi	Dashi	(ma21)	ma21	m a ²¹		26.3530106	100.1930442	Sino-Tibetan	4 7 8	AXT	MA3	1	1.M.C 1.A.V 1.3.T	1.6 3.0 1.0	ma²¹	0	3296
2768	1131_pullupweeds	pull up (weeds)	Zhoucheng	Zhoucheng	ma(21)	ma	m a	zhou1234	25.8958826	100.0988062	Sino-Tibetan	4 7	AX	MA	10	10.M.C 10.A.V	2.0 1.5	ma	0	3296
2769	1131_pullupweeds	pull up (weeds)	Mazhelong	Mazhelong	[tsʰɛ42]	tsʰɛ42	tsʰ ɛ ⁴²		24.1677209	104.1950232	Sino-Tibetan	2 7 8	AXT	CE3	7	7.C.C 7.E.V 7.3.T	1.6 3.0 1.0	tsʰɛ⁴²	0	3300
2770	1568_pullleadacowalong	pull/lead (a cow) along	ProtoBai	Proto-Bai	qʰen1	qʰen1	qʰ e n ¹				Sino-Tibetan	1 7 4 8	AXLT	KEN6	8	8.K.C 8.E.V 8.N.c 8.6.T	1.6 3.0 1.1 1.0	qʰen¹	0	3308
2771	1568_pullleadacowalong	pull/lead (a cow) along	Tuoluo	Tuoluo	qʰan55	qʰan55	qʰ a n ⁵⁵	tuol1234	23.3833337	102.1839821	Sino-Tibetan	1 7 4 8	AXLT	KAN5	9	9.K.C 9.A.V 9.N.c 9.5.T	1.6 3.0 1.1 1.0	qʰan⁵⁵	0	3308
2772	1568_pullleadacowalong	pull/lead (a cow) along	Gongxing	Gongxing	qʰ55	qʰ55	qʰ */ə ⁵⁵		27.0852794	99.1652452	Sino-Tibetan	1 7 8	AXT	KE5	4	4.K.C 4.E.V 4.5.T	1.6 3.0 1.0	qʰ*/ə⁵⁵	0	3308
2773	1568_pullleadacowalong	pull/lead (a cow) along	Enqi	Enqi	qʰE24	qʰE24	qʰ ᴇ/ɛ ²⁴	enqi1234	26.4738155	99.1189832	Sino-Tibetan	1 7 8	AXT	KE2	3	3.K.C 3.E.V 3.2.T	1.6 3.0 1.0	qʰᴇ/ɛ²⁴	0	3308
2774	1568_pullleadacowalong	pull/lead (a cow) along	Ega	Ega	qʰɛ55	qʰɛ55	qʰ ɛ ⁵⁵	egab1234	26.4858945	98.8528962	Sino-Tibetan	1 7 8	AXT	KE5	2	2.K.C 2.E.V 2.5.T	1.6 3.0 1.0	qʰɛ⁵⁵	0	3308
2775	1568_pullleadacowalong	pull/lead (a cow) along	Jinman	Jinman	qʰe55	qʰe55	qʰ e ⁵⁵	nuji1238	26.4154856	99.1285952	Sino-Tibetan	1 7 8	AXT	KE5	5	5.K.C 5.E.V 5.5.T	1.6 3.0 1.0	qʰe⁵⁵	0	3308
2776	1568_pullleadacowalong	pull/lead (a cow) along	Jinxing	Jinxing	kʰẽ55	kʰẽ55	kʰ ẽ ⁵⁵		24.9259218	103.1237482	Sino-Tibetan	1 7 8	AXT	KE5	6	6.K.C 6.E.V 6.5.T	1.6 3.0 1.0	kʰẽ⁵⁵	0	3308
2777	1568_pullleadacowalong	pull/lead (a cow) along	Dashi	Dashi	kʰen55	kʰen55	kʰ e n ⁵⁵		26.3530106	100.1930442	Sino-Tibetan	1 7 4 8	AXLT	KEN5	1	1.K.C 1.E.V 1.N.c 1.5.T	1.6 3.0 1.1 1.0	kʰen⁵⁵	0	3308
2778	1568_pullleadacowalong	pull/lead (a cow) along	Zhoucheng	Zhoucheng	kʰe55	kʰe55	kʰ e ⁵⁵	zhou1234	25.8958826	100.0988062	Sino-Tibetan	1 7 8	AXT	KE5	10	10.K.C 10.E.V 10.5.T	1.6 3.0 1.0	kʰe⁵⁵	0	3308
2779	1568_pullleadacowalong	pull/lead (a cow) along	Mazhelong	Mazhelong	kʰen55	kʰen55	kʰ e n ⁵⁵		24.1677209	104.1950232	Sino-Tibetan	1 7 4 8	AXLT	KEN5	7	7.K.C 7.E.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	kʰen⁵⁵	0	3308
2780	1487_pulltug	pull; tug	ProtoBai	Proto-Bai	dʑi2	dʑi2	dʑ i ²				Sino-Tibetan	2 7 8	AXT	CI6	8	8.C.C 8.I.V 8.6.T	1.6 3.0 1.0	dʑi²	1	3319
2781	1487_pulltug	pull; tug	Tuoluo	Tuoluo	ʑi33	ʑi33	ʑ i ³³	tuol1234	23.3833337	102.1839821	Sino-Tibetan	3 7 8	AXT	SI4	9	9.S.C 9.I.V 9.4.T	1.6 3.0 1.0	ʑi³³	1	3319
2782	1487_pulltug	pull; tug	Gongxing	Gongxing	dʑi22	dʑi22	dʑ i ²²		27.0852794	99.1652452	Sino-Tibetan	2 7 8	AXT	CI1	4	4.C.C 4.I.V 4.1.T	1.6 3.0 1.0	dʑi²²	1	3319
2783	1487_pulltug	pull; tug	Enqi	Enqi	dʑi22	dʑi22	dʑ i ²²	enqi1234	26.4738155	99.1189832	Sino-Tibetan	2 7 8	AXT	CI1	3	3.C.C 3.I.V 3.1.T	1.6 3.0 1.0	dʑi²²	0	3319
2784	1487_pulltug	pull; tug	Ega	Ega	(kʰɛ22/tɕʰio55)	tɕʰio55)	tɕʰ i/j o ⁵⁵	egab1234	26.4858945	98.8528962	Sino-Tibetan	2 6 7 8	ACXT	CJU5	2	2.C.C 2.J.C 2.U.V 2.5.T	1.6 1.2 3.0 1.0	tɕʰi/jo⁵⁵	0	3320
2785	1487_pulltug	pull; tug	Jinxing	Jinxing	tɕi33	tɕi33	tɕ i ³³		24.9259218	103.1237482	Sino-Tibetan	2 7 8	AXT	CI4	6	6.C.C 6.I.V 6.4.T	1.6 3.0 1.0	tɕi³³	0	3319
2786	1487_pulltug	pull; tug	Dashi	Dashi	tɕi33	tɕi33	tɕ i ³³		26.3530106	100.1930442	Sino-Tibetan	2 7 8	AXT	CI4	1	1.C.C 1.I.V 1.4.T	1.6 3.0 1.0	tɕi³³	1	3319
2787	1487_pulltug	pull; tug	Zhoucheng	Zhoucheng	tɕi33	tɕi33	tɕ i ³³	zhou1234	25.8958826	100.0988062	Sino-Tibetan	2 7 8	AXT	CI4	10	10.C.C 10.I.V 10.4.T	1.6 3.0 1.0	tɕi³³	0	3319
2788	1487_pulltug	pull; tug	Mazhelong	Mazhelong	(kʰen55)	kʰen55	kʰ e n ⁵⁵		24.1677209	104.1950232	Sino-Tibetan	1 7 4 8	AXLT	KEN5	7	7.K.C 7.E.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	kʰen⁵⁵	1	3321
2789	159_pus	pus	ProtoBai	Proto-Bai	nioŋ1b	nioŋ1b	n i/j o ŋ 1b/¹				Sino-Tibetan	4 6 7 4 8	ACXLT	NJUN6	8	8.N.C 8.J.C 8.U.V 8.N.c 8.6.T	1.6 1.2 3.0 1.1 1.0	ni/joŋ1b/¹	0	3330
2790	159_pus	pus	Tuoluo	Tuoluo	nen35	nen35	n e n ³⁵	tuol1234	23.3833337	102.1839821	Sino-Tibetan	4 7 4 8	AXLT	NEN2	9	9.N.C 9.E.V 9.N.c 9.2.T	1.6 3.0 1.1 1.0	nen³⁵	0	3330
2791	159_pus	pus	Gongxing	Gongxing	nõ12	nõ12	n õ ¹²		27.0852794	99.1652452	Sino-Tibetan	4 7 8	AXT	NU2	4	4.N.C 4.U.V 4.2.T	1.6 3.0 1.0	nõ¹²	1	3330
2792	159_pus	pus	Enqi	Enqi	ɲiu21	ɲiu21	ɲ i u ²¹	enqi1234	26.4738155	99.1189832	Sino-Tibetan	4 7 7 8	AXYT	NIY3	3	3.N.C 3.I.V 3.Y.V 3.3.T	1.6 3.0 3.0 1.0	ɲiu²¹	0	3330
2793	159_pus	pus	Ega	Ega	nu21	nu21	n u ²¹	egab1234	26.4858945	98.8528962	Sino-Tibetan	4 7 8	AXT	NY3	2	2.N.C 2.Y.V 2.3.T	1.6 3.0 1.0	nu²¹	0	3330
2794	159_pus	pus	Jinman	Jinman	nu21	nu21	n u ²¹	nuji1238	26.4154856	99.1285952	Sino-Tibetan	4 7 8	AXT	NY3	5	5.N.C 5.Y.V 5.3.T	1.6 3.0 1.0	nu²¹	0	3330
2795	159_pus	pus	Jinxing	Jinxing	nṽ21	nṽ21	n ṽ/ʯ̃ ²¹		24.9259218	103.1237482	Sino-Tibetan	4 7 8	AXT	NY3	6	6.N.C 6.Y.V 6.3.T	1.6 3.0 1.0	nṽ/ʯ̃²¹	0	3330
2796	159_pus	pus	Dashi	Dashi	jũ21	jũ21	j ũ ²¹		26.3530106	100.1930442	Sino-Tibetan	6 7 8	AXT	JY3	1	1.J.C 1.Y.V 1.3.T	1.6 3.0 1.0	jũ²¹	0	3329
2797	159_pus	pus	Zhoucheng	Zhoucheng	nu21	nu21	n u ²¹	zhou1234	25.8958826	100.0988062	Sino-Tibetan	4 7 8	AXT	NY3	10	10.N.C 10.Y.V 10.3.T	1.6 3.0 1.0	nu²¹	0	3330
2798	159_pus	pus	Mazhelong	Mazhelong	nǝɯ21	nǝɯ21	n əɯ ²¹		24.1677209	104.1950232	Sino-Tibetan	4 7 8	AXT	NE3	7	7.N.C 7.E.V 7.3.T	1.6 3.0 1.0	nəɯ²¹	0	3330
2799	1212_putontheshoes	put on (the shoes)	ProtoBai	Proto-Bai	tro4	tro4	ʈ o ⁴				Sino-Tibetan	1 7 8	AXT	TU6	8	8.T.C 8.U.V 8.6.T	1.6 3.0 1.0	ʈo⁴	0	3340
2800	1212_putontheshoes	put on (the shoes)	Tuoluo	Tuoluo	tju42	tju42	tʲ u ⁴²	tuol1234	23.3833337	102.1839821	Sino-Tibetan	1 7 8	AXT	TY3	9	9.T.C 9.Y.V 9.3.T	1.6 3.0 1.0	tʲu⁴²	0	3340
