ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
575	141_ours	ours	Fadashi	Fadashi	mːanka	mːanka	mː a n k a	fada1248	9.585863	34.677096	Berta	4 7 4 1 7	AXMBZ	MANKA	2	2.M.C 2.A.V 2.N.c 2.K.C 2.A.V	2.0 1.5 1.1 1.75 0.8	mːanka	0	678
576	141_ours	ours	BelejeGonfoye	Beleje Gonfoye	maŋka	maŋka	m a ŋ k a		9.097105	36.203337	Berta	4 7 4 1 7	AXMBZ	MANKA	1	1.M.C 1.A.V 1.N.c 1.K.C 1.A.V	2.0 1.5 1.1 1.75 0.8	maŋka	0	678
749	186_outside	outside	Maiyu	Maiyu	θʊːθa	θʊːθa	θ ʊː θ a	mayu1240	10.473464	34.540485	Berta	3 7 3 7	AXBZ	DYDA	3	3.D.C 3.Y.V 3.D.C 3.A.V	2.0 1.5 1.75 0.8	θʊːθa	0	683
750	186_outside	outside	Fadashi	Fadashi	θoːla	θoːla	θ oː l a	fada1248	9.585863	34.677096	Berta	3 7 5 7	AXBZ	DULA	2	2.D.C 2.U.V 2.L.C 2.A.V	2.0 1.5 1.75 0.8	θoːla	0	683
751	186_outside	outside	Undulu	Undulu	θuːθe	θuːθe	θ uː θ e	undu1236	10.314359	34.778879	Berta	3 7 3 7	AXBZ	DYDE	4	4.D.C 4.Y.V 4.D.C 4.E.V	2.0 1.5 1.75 0.8	θuːθe	0	683
752	186_outside	outside	BelejeGonfoye	Beleje Gonfoye	ligogolo	ligogolo	l i g o g o l o		9.097105	36.203337	Berta	5 7 1 7 1 7 5 7	AXBYBYBZ	LIKUKULU	1	1.L.C 1.I.V 1.K.C 1.U.V 1.K.C 1.U.V 1.L.C 1.U.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ligogolo	0	682
98	24_paper	paper	Maiyu	Maiyu	al wárga	al_wárga	a l + w á/a r g a	mayu1240	10.473464	34.540485	Berta	7 5 9 6 7 5 1 7	XN_AXMBZ	AL_WARKA	3	3.A.V 3.L.c 3._._ 3.W.C 3.A.V 3.R.c 3.K.C 3.A.V	1.5 0.8 0.0 2.0 1.5 1.1 1.75 0.8	al+wá/arga	0	690 689
99	24_paper	paper	Fadashi	Fadashi	alwarəga	alwarəga	a l w a r ə g a	fada1248	9.585863	34.677096	Berta	7 5 6 7 5 7 1 7	XBCYBYBZ	ALWAREKA	2	2.A.V 2.L.C 2.W.C 2.A.V 2.R.C 2.E.V 2.K.C 2.A.V	1.5 1.75 1.5 1.3 1.75 1.3 1.75 0.8	alwarəga	0	689
100	24_paper	paper	Undulu	Undulu	alfaraga	alfaraga	a l f a r a g a	undu1236	10.314359	34.778879	Berta	7 5 3 7 5 7 1 7	XMBYBYBZ	ALBARAKA	4	4.A.V 4.L.c 4.B.C 4.A.V 4.R.C 4.A.V 4.K.C 4.A.V	1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	alfaraga	0	691
101	24_paper	paper	BelejeGonfoye	Beleje Gonfoye	dodo be	dodo_be	d o d o + b e		9.097105	36.203337	Berta	1 7 1 7 9 1 7	AXBZ_AX	TUTU_PE	1	1.T.C 1.U.V 1.T.C 1.U.V 1._._ 1.P.C 1.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	dodo+be	0	687 688
554	136_person	person	Maiyu	Maiyu	maːbə	maːbə	m aː b ə	mayu1240	10.473464	34.540485	Berta	4 7 1 7	AXBZ	MAPE	3	3.M.C 3.A.V 3.P.C 3.E.V	2.0 1.5 1.75 0.8	maːbə	0	696
555	136_person	person	Fadashi	Fadashi	ndə mili	ndə_mili	n d ə + m i l i	fada1248	9.585863	34.677096	Berta	4 1 7 9 4 7 5 7	ACZ_AXBZ	NTE_MILI	2	2.N.C 2.T.C 2.E.V 2._._ 2.M.C 2.I.V 2.L.C 2.I.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	ndə+mili	0	694 695
556	136_person	person	Undulu	Undulu	ndə míli	ndə_míli	n d ə + m í/i l i	undu1236	10.314359	34.778879	Berta	4 1 7 9 4 7 5 7	ACZ_AXBZ	NTE_MILI	4	4.N.C 4.T.C 4.E.V 4._._ 4.M.C 4.I.V 4.L.C 4.I.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	ndə+mí/ili	0	694 695
557	136_person	person	BelejeGonfoye	Beleje Gonfoye	ndə mili	ndə_mili	n d ə + m i l i		9.097105	36.203337	Berta	4 1 7 9 4 7 5 7	ACZ_AXBZ	NTE_MILI	1	1.N.C 1.T.C 1.E.V 1._._ 1.M.C 1.I.V 1.L.C 1.I.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	ndə+mili	0	694 695
512	125_play	play	Maiyu	Maiyu	íːla	íːla	íː/iː l a	mayu1240	10.473464	34.540485	Berta	7 5 7	XBZ	ILA	3	3.I.V 3.L.C 3.A.V	1.5 1.75 0.8	íː/iːla	0	702
513	125_play	play	Fadashi	Fadashi	iʔile	iʔile	i ʔ i l e	fada1248	9.585863	34.677096	Berta	7 1 7 5 7	XBYBZ	IHILE	2	2.I.V 2.H.C 2.I.V 2.L.C 2.E.V	1.5 1.75 1.3 1.75 0.8	iʔile	0	703
514	125_play	play	Undulu	Undulu	ííla	ííla	íí/iː l a	undu1236	10.314359	34.778879	Berta	7 5 7	XBZ	ILA	4	4.I.V 4.L.C 4.A.V	1.5 1.75 0.8	íí/iːla	0	702
515	125_play	play	BelejeGonfoye	Beleje Gonfoye	iːle	iːle	iː l e		9.097105	36.203337	Berta	7 5 7	XBZ	ILE	1	1.I.V 1.L.C 1.E.V	1.5 1.75 0.8	iːle	0	702
187	45_postpillar	post, pillar	Maiyu	Maiyu	aʃíːba	aʃíːba	a ʃ íː/iː b a	mayu1240	10.473464	34.540485	Berta	7 3 7 1 7	XBYBZ	ASIPA	3	3.A.V 3.S.C 3.I.V 3.P.C 3.A.V	1.5 1.75 1.3 1.75 0.8	aʃíː/iːba	0	709
188	45_postpillar	post, pillar	Fadashi	Fadashi	guɗuba, aʃiːba, ʃɪleli	guɗuba	g u ɗ u b a	fada1248	9.585863	34.677096	Berta	1 7 1 7 1 7	AXBYBZ	KYTYPA	2	2.K.C 2.Y.V 2.T.C 2.Y.V 2.P.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	guɗuba	0	708
189	45_postpillar	post, pillar	Fadashi	Fadashi	guɗuba, aʃiːba, ʃɪleli	aʃiːba	a ʃ iː b a	fada1248	9.585863	34.677096	Berta	7 3 7 1 7	XBYBZ	ASIPA	2	2.A.V 2.S.C 2.I.V 2.P.C 2.A.V	1.5 1.75 1.3 1.75 0.8	aʃiːba	0	709
190	45_postpillar	post, pillar	Fadashi	Fadashi	guɗuba, aʃiːba, ʃɪleli	ʃɪleli	ʃ ɪ l e l i	fada1248	9.585863	34.677096	Berta	3 7 5 7 5 7	AXBYBZ	SILELI	2	2.S.C 2.I.V 2.L.C 2.E.V 2.L.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʃɪleli	0	710
191	45_postpillar	post, pillar	Undulu	Undulu	gúɗúbí	gúɗúbí	g ú/u ɗ ú/u b í/i	undu1236	10.314359	34.778879	Berta	1 7 1 7 1 7	AXBYBZ	KYTYPI	4	4.K.C 4.Y.V 4.T.C 4.Y.V 4.P.C 4.I.V	2.0 1.5 1.75 1.3 1.75 0.8	gú/uɗú/ubí/i	0	708
192	45_postpillar	post, pillar	BelejeGonfoye	Beleje Gonfoye	abiliʲo	abiliʲo	a b i l iʲ/i o		9.097105	36.203337	Berta	7 1 7 5 7 7	XBYBYZ	APILIU	1	1.A.V 1.P.C 1.I.V 1.L.C 1.I.V 1.U.V	1.5 1.75 1.3 1.75 1.3 0.8	abiliʲ/io	0	707
153	37_poundsmoothgrindfine	pound smooth, grind fine	Maiyu	Maiyu	rígis’iŋa	rígis’iŋa	r í/i g i s ʔ i ŋ a	mayu1240	10.473464	34.540485	Berta	5 7 1 7 3 1 7 4 7	AXBYMBYBZ	RIKISHINA	3	3.R.C 3.I.V 3.K.C 3.I.V 3.S.c 3.H.C 3.I.V 3.N.C 3.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	rí/igisʔiŋa	0	715
154	37_poundsmoothgrindfine	pound smooth, grind fine	Fadashi	Fadashi	rɛgis’e	rɛgis’e	r ɛ g i s ʔ e	fada1248	9.585863	34.677096	Berta	5 7 1 7 3 1 7	AXBYMBZ	REKISHE	2	2.R.C 2.E.V 2.K.C 2.I.V 2.S.c 2.H.C 2.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	rɛgisʔe	0	715
155	37_poundsmoothgrindfine	pound smooth, grind fine	Undulu	Undulu	díːsɛfaʔ	díːsɛfaʔ	d íː/iː s ɛ f a ʔ	undu1236	10.314359	34.778879	Berta	1 7 3 7 3 7 1	AXBYBYN	TISEBAH	4	4.T.C 4.I.V 4.S.C 4.E.V 4.B.C 4.A.V 4.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	díː/iːsɛfaʔ	0	716
156	37_poundsmoothgrindfine	pound smooth, grind fine	BelejeGonfoye	Beleje Gonfoye	silːɪne	silːɪne	s i lː ɪ n e		9.097105	36.203337	Berta	3 7 5 7 4 7	AXBYBZ	SILINE	1	1.S.C 1.I.V 1.L.C 1.I.V 1.N.C 1.E.V	2.0 1.5 1.75 1.3 1.75 0.8	silːɪne	0	714
93	23_prayerandworship	prayer and worship	Maiyu	Maiyu	al ʔibáda, aːsɛla	al_ʔibáda	a l + ʔ i b á/a d a	mayu1240	10.473464	34.540485	Berta	7 5 9 1 7 1 7 1 7	XN_AXBYBZ	AL_HIPATA	3	3.A.V 3.L.c 3._._ 3.H.C 3.I.V 3.P.C 3.A.V 3.T.C 3.A.V	1.5 0.8 0.0 2.0 1.5 1.75 1.3 1.75 0.8	al+ʔibá/ada	0	721 722
94	23_prayerandworship	prayer and worship	Maiyu	Maiyu	al ʔibáda, aːsɛla	aːsɛla	aː s ɛ l a	mayu1240	10.473464	34.540485	Berta	7 3 7 5 7	XBYBZ	ASELA	3	3.A.V 3.S.C 3.E.V 3.L.C 3.A.V	1.5 1.75 1.3 1.75 0.8	aːsɛla	0	720
95	23_prayerandworship	prayer and worship	Fadashi	Fadashi	aːsɛla	aːsɛla	aː s ɛ l a	fada1248	9.585863	34.677096	Berta	7 3 7 5 7	XBYBZ	ASELA	2	2.A.V 2.S.C 2.E.V 2.L.C 2.A.V	1.5 1.75 1.3 1.75 0.8	aːsɛla	0	720
96	23_prayerandworship	prayer and worship	Undulu	Undulu	aːsɛlaʔ	aːsɛlaʔ	aː s ɛ l a ʔ	undu1236	10.314359	34.778879	Berta	7 3 7 5 7 1	XBYBYN	ASELAH	4	4.A.V 4.S.C 4.E.V 4.L.C 4.A.V 4.H.c	1.5 1.75 1.3 1.75 1.3 0.8	aːsɛlaʔ	0	720
97	23_prayerandworship	prayer and worship	BelejeGonfoye	Beleje Gonfoye	wɛgɛra	wɛgɛra	w ɛ g ɛ r a		9.097105	36.203337	Berta	6 7 1 7 5 7	AXBYBZ	WEKERA	1	1.W.C 1.E.V 1.K.C 1.E.V 1.R.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	wɛgɛra	0	719
461	113_problemdisturbance	problem, disturbance	Maiyu	Maiyu	dʒín húshi, rɔθa siː	dʒín_húshi	dʒ í/i n + h ú/u sh/ʃ i	mayu1240	10.473464	34.540485	Berta	1 7 4 9 3 7 3 7	AXN_AXBZ	TIN_HYSI	3	3.T.C 3.I.V 3.N.c 3._._ 3.H.C 3.Y.V 3.S.C 3.I.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	dʒí/in+hú/ush/ʃi	0	729 728
462	113_problemdisturbance	problem, disturbance	Maiyu	Maiyu	dʒín húshi, rɔθa siː	rɔθa_siː	r ɔ θ a + s iː	mayu1240	10.473464	34.540485	Berta	5 7 3 7 9 3 7	AXBZ_AX	RUDA_SI	3	3.R.C 3.U.V 3.D.C 3.A.V 3._._ 3.S.C 3.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	rɔθa+siː	0	730 728
463	113_problemdisturbance	problem, disturbance	Fadashi	Fadashi	rora síʔí	rora_síʔí	r o r a + s í/i ʔ í/i	fada1248	9.585863	34.677096	Berta	5 7 5 7 9 3 7 1 7	AXBZ_AXBZ	RURA_SIHI	2	2.R.C 2.U.V 2.R.C 2.A.V 2._._ 2.S.C 2.I.V 2.H.C 2.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	rora+sí/iʔí/i	0	727 728
464	113_problemdisturbance	problem, disturbance	Undulu	Undulu	θora síʔí	θora_síʔí	θ o r a + s í/i ʔ í/i	undu1236	10.314359	34.778879	Berta	3 7 5 7 9 3 7 1 7	AXBZ_AXBZ	DURA_SIHI	4	4.D.C 4.U.V 4.R.C 4.A.V 4._._ 4.S.C 4.I.V 4.H.C 4.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	θora+sí/iʔí/i	0	727 728
465	113_problemdisturbance	problem, disturbance	BelejeGonfoye	Beleje Gonfoye	sɛɾi	sɛɾi	s ɛ ɾ i		9.097105	36.203337	Berta	3 7 5 7	AXBZ	SERI	1	1.S.C 1.E.V 1.R.C 1.I.V	2.0 1.5 1.75 0.8	sɛɾi	0	726
402	98_proudconceited	proud, conceited	Fadashi	Fadashi	ʃoːfaʔi	ʃoːfaʔi	ʃ oː f a ʔ i	fada1248	9.585863	34.677096	Berta	3 7 3 7 1 7	AXBYBZ	SUBAHI	2	2.S.C 2.U.V 2.B.C 2.A.V 2.H.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʃoːfaʔi	0	737
403	98_proudconceited	proud, conceited	Undulu	Undulu	kiθ kɛné	kiθ_kɛné	k i θ + k ɛ n é/e	undu1236	10.314359	34.778879	Berta	1 7 3 9 1 7 4 7	AXN_AXBZ	KID_KENE	4	4.K.C 4.I.V 4.D.c 4._._ 4.K.C 4.E.V 4.N.C 4.E.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	kiθ+kɛné/e	0	738 739
404	98_proudconceited	proud, conceited	BelejeGonfoye	Beleje Gonfoye	hoɓəde	hoɓəde	h o ɓ ə d e		9.097105	36.203337	Berta	3 7 1 7 1 7	AXBYBZ	HUPETE	1	1.H.C 1.U.V 1.P.C 1.E.V 1.T.C 1.E.V	2.0 1.5 1.75 1.3 1.75 0.8	hoɓəde	0	736
45	12_pumpkin	pumpkin	Maiyu	Maiyu	aːgu	aːgu	aː g u	mayu1240	10.473464	34.540485	Berta	7 1 7	XBZ	AKY	3	3.A.V 3.K.C 3.Y.V	1.5 1.75 0.8	aːgu	0	742
46	12_pumpkin	pumpkin	Fadashi	Fadashi	agó	agó	a g ó/o	fada1248	9.585863	34.677096	Berta	7 1 7	XBZ	AKU	2	2.A.V 2.K.C 2.U.V	1.5 1.75 0.8	agó/o	0	742
47	12_pumpkin	pumpkin	Undulu	Undulu	agóʔ	agóʔ	a g ó/o ʔ	undu1236	10.314359	34.778879	Berta	7 1 7 1	XBYN	AKUH	4	4.A.V 4.K.C 4.U.V 4.H.c	1.5 1.75 1.3 0.8	agó/oʔ	0	742
48	12_pumpkin	pumpkin	BelejeGonfoye	Beleje Gonfoye	aʔgó	aʔgó	a ʔ g ó/o		9.097105	36.203337	Berta	7 1 1 7	XMBZ	AHKU	1	1.A.V 1.H.c 1.K.C 1.U.V	1.5 1.1 1.75 0.8	aʔgó/o	0	741
421	103_rabbit	rabbit	Maiyu	Maiyu	fʊ́ːfúr	fʊ́ːfúr	f ʊ́ː/ʊː f ú/u r	mayu1240	10.473464	34.540485	Berta	3 7 3 7 5	AXBYN	BYBYR	3	3.B.C 3.Y.V 3.B.C 3.Y.V 3.R.c	2.0 1.5 1.75 1.3 0.8	fʊ́ː/ʊːfú/ur	0	748
422	103_rabbit	rabbit	Fadashi	Fadashi	hóːhór	hóːhór	h óː/oː h ó/o r	fada1248	9.585863	34.677096	Berta	3 7 3 7 5	AXBYN	HUHUR	2	2.H.C 2.U.V 2.H.C 2.U.V 2.R.c	2.0 1.5 1.75 1.3 0.8	hóː/oːhó/or	0	747
423	103_rabbit	rabbit	Undulu	Undulu	fúːfúr	fúːfúr	f úː/uː f ú/u r	undu1236	10.314359	34.778879	Berta	3 7 3 7 5	AXBYN	BYBYR	4	4.B.C 4.Y.V 4.B.C 4.Y.V 4.R.c	2.0 1.5 1.75 1.3 0.8	fúː/uːfú/ur	0	748
424	103_rabbit	rabbit	BelejeGonfoye	Beleje Gonfoye	aːʷoːɾi	aːʷoːɾi	aːʷ/aːu̯ oː ɾ i		9.097105	36.203337	Berta	7 7 5 7	XYBZ	AURI	1	1.A.V 1.U.V 1.R.C 1.I.V	1.5 1.3 1.75 0.8	aːʷ/aːu̯oːɾi	0	746
652	162_rain	rain	Maiyu	Maiyu	rɔ	rɔ	r ɔ	mayu1240	10.473464	34.540485	Berta	5 7	AX	RU	3	3.R.C 3.U.V	2.0 1.5	rɔ	0	751
653	162_rain	rain	Fadashi	Fadashi	rô	rô	r ô/o	fada1248	9.585863	34.677096	Berta	5 7	AX	RU	2	2.R.C 2.U.V	2.0 1.5	rô/o	0	751
654	162_rain	rain	Undulu	Undulu	rô	rô	r ô/o	undu1236	10.314359	34.778879	Berta	5 7	AX	RU	4	4.R.C 4.U.V	2.0 1.5	rô/o	0	751
655	162_rain	rain	BelejeGonfoye	Beleje Gonfoye	rô	rô	r ô/o		9.097105	36.203337	Berta	5 7	AX	RU	1	1.R.C 1.U.V	2.0 1.5	rô/o	0	751
282	68_rainbow	rainbow	Maiyu	Maiyu	məzəlo	məzəlo	m ə z ə l o	mayu1240	10.473464	34.540485	Berta	4 7 3 7 5 7	AXBYBZ	MESELU	3	3.M.C 3.E.V 3.S.C 3.E.V 3.L.C 3.U.V	2.0 1.5 1.75 1.3 1.75 0.8	məzəlo	0	758
283	68_rainbow	rainbow	Fadashi	Fadashi	mozol	mozol	m o z o l	fada1248	9.585863	34.677096	Berta	4 7 3 7 5	AXBYN	MUSUL	2	2.M.C 2.U.V 2.S.C 2.U.V 2.L.c	2.0 1.5 1.75 1.3 0.8	mozol	0	757
284	68_rainbow	rainbow	Undulu	Undulu	mogól	mogól	m o g ó/o l	undu1236	10.314359	34.778879	Berta	4 7 1 7 5	AXBYN	MUKUL	4	4.M.C 4.U.V 4.K.C 4.U.V 4.L.c	2.0 1.5 1.75 1.3 0.8	mogó/ol	0	757
285	68_rainbow	rainbow	BelejeGonfoye	Beleje Gonfoye	amuʷgaʔo	amuʷgaʔo	a m uʷ/u g a ʔ o		9.097105	36.203337	Berta	7 4 7 1 7 1 7	XBYBYBZ	AMYKAHU	1	1.A.V 1.M.C 1.Y.V 1.K.C 1.A.V 1.H.C 1.U.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	amuʷ/ugaʔo	0	756
684	170_rat	rat	Maiyu	Maiyu	amasíɲ	amasíɲ	a m a s í/i ɲ	mayu1240	10.473464	34.540485	Berta	7 4 7 3 7 4	XBYBYN	AMASIN	3	3.A.V 3.M.C 3.A.V 3.S.C 3.I.V 3.N.c	1.5 1.75 1.3 1.75 1.3 0.8	amasí/iɲ	0	762
685	170_rat	rat	Fadashi	Fadashi	amaziɲ	amaziɲ	a m a z i ɲ	fada1248	9.585863	34.677096	Berta	7 4 7 3 7 4	XBYBYN	AMASIN	2	2.A.V 2.M.C 2.A.V 2.S.C 2.I.V 2.N.c	1.5 1.75 1.3 1.75 1.3 0.8	amaziɲ	0	762
686	170_rat	rat	Undulu	Undulu	amazí	amazí	a m a z í/i	undu1236	10.314359	34.778879	Berta	7 4 7 3 7	XBYBZ	AMASI	4	4.A.V 4.M.C 4.A.V 4.S.C 4.I.V	1.5 1.75 1.3 1.75 0.8	amazí/i	0	762
687	170_rat	rat	BelejeGonfoye	Beleje Gonfoye	aʔmadʒi	aʔmadʒi	a ʔ m a dʒ i		9.097105	36.203337	Berta	7 1 4 7 1 7	XBCYBZ	AHMATI	1	1.A.V 1.H.C 1.M.C 1.A.V 1.T.C 1.I.V	1.5 1.75 1.5 1.3 1.75 0.8	aʔmadʒi	0	761
711	177_restv	rest (v.)	Maiyu	Maiyu	ʃɔ́ːra	ʃɔ́ːra	ʃ ɔ́ː/ɔː r a	mayu1240	10.473464	34.540485	Berta	3 7 5 7	AXBZ	SURA	3	3.S.C 3.U.V 3.R.C 3.A.V	2.0 1.5 1.75 0.8	ʃɔ́ː/ɔːra	0	766
712	177_restv	rest (v.)	Fadashi	Fadashi	ʃóːra	ʃóːra	ʃ óː/oː r a	fada1248	9.585863	34.677096	Berta	3 7 5 7	AXBZ	SURA	2	2.S.C 2.U.V 2.R.C 2.A.V	2.0 1.5 1.75 0.8	ʃóː/oːra	0	766
713	177_restv	rest (v.)	Undulu	Undulu	ʃóːra	ʃóːra	ʃ óː/oː r a	undu1236	10.314359	34.778879	Berta	3 7 5 7	AXBZ	SURA	4	4.S.C 4.U.V 4.R.C 4.A.V	2.0 1.5 1.75 0.8	ʃóː/oːra	0	766
714	177_restv	rest (v.)	BelejeGonfoye	Beleje Gonfoye	soːre	soːre	s oː r e		9.097105	36.203337	Berta	3 7 5 7	AXBZ	SURE	1	1.S.C 1.U.V 1.R.C 1.E.V	2.0 1.5 1.75 0.8	soːre	0	766
278	67_return	return	Maiyu	Maiyu	maθá	maθá	m a θ á/a	mayu1240	10.473464	34.540485	Berta	4 7 3 7	AXBZ	MADA	3	3.M.C 3.A.V 3.D.C 3.A.V	2.0 1.5 1.75 0.8	maθá/a	0	773
279	67_return	return	Fadashi	Fadashi	moliaʔi	moliaʔi	m o l i a ʔ i	fada1248	9.585863	34.677096	Berta	4 7 5 7 7 1 7	AXBYYBZ	MULIAHI	2	2.M.C 2.U.V 2.L.C 2.I.V 2.A.V 2.H.C 2.I.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	moliaʔi	0	772
280	67_return	return	Undulu	Undulu	mɛθóʔilo	mɛθóʔilo	m ɛ θ ó/o ʔ i l o	undu1236	10.314359	34.778879	Berta	4 7 3 7 1 7 5 7	AXBYBYBZ	MEDUHILU	4	4.M.C 4.E.V 4.D.C 4.U.V 4.H.C 4.I.V 4.L.C 4.U.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	mɛθó/oʔilo	0	774
281	67_return	return	BelejeGonfoye	Beleje Gonfoye	nolaʔolo	nolaʔolo	n o l a ʔ o l o		9.097105	36.203337	Berta	4 7 5 7 1 7 5 7	AXBYBYBZ	NULAHULU	1	1.N.C 1.U.V 1.L.C 1.A.V 1.H.C 1.U.V 1.L.C 1.U.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	nolaʔolo	0	771
457	112_riddle	riddle	Maiyu	Maiyu	dʒín daːlíʲa	dʒín_daːlíʲa	dʒ í/i n + d aː l íʲ/i a	mayu1240	10.473464	34.540485	Berta	1 7 4 9 1 7 5 7 7	AXN_AXBYZ	TIN_TALIA	3	3.T.C 3.I.V 3.N.c 3._._ 3.T.C 3.A.V 3.L.C 3.I.V 3.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.3 0.8	dʒí/in+daːlíʲ/ia	0	778 777
458	112_riddle	riddle	Fadashi	Fadashi	gíndaːlía	gíndaːlía	g í/i n d aː l í/i a	fada1248	9.585863	34.677096	Berta	1 7 4 1 7 5 7 7	AXMBYBYZ	KINTALIA	2	2.K.C 2.I.V 2.N.c 2.T.C 2.A.V 2.L.C 2.I.V 2.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	gí/indaːlí/ia	0	777
459	112_riddle	riddle	Undulu	Undulu	gíndaalía	gíndaalía	g í/i n d aː l í/i a	undu1236	10.314359	34.778879	Berta	1 7 4 1 7 5 7 7	AXMBYBYZ	KINTALIA	4	4.K.C 4.I.V 4.N.c 4.T.C 4.A.V 4.L.C 4.I.V 4.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	gí/indaːlí/ia	0	777
460	112_riddle	riddle	BelejeGonfoye	Beleje Gonfoye	aːoːɾi	aːoːɾi	aː oː ɾ i		9.097105	36.203337	Berta	7 7 5 7	XYBZ	AURI	1	1.A.V 1.U.V 1.R.C 1.I.V	1.5 1.3 1.75 0.8	aːoːɾi	0	776
332	81_rope	rope	Maiyu	Maiyu	diːŋí, mʊrθa	diːŋí	d iː ŋ í/i	mayu1240	10.473464	34.540485	Berta	1 7 4 7	AXBZ	TINI	3	3.T.C 3.I.V 3.N.C 3.I.V	2.0 1.5 1.75 0.8	diːŋí/i	0	782
333	81_rope	rope	Maiyu	Maiyu	diːŋí, mʊrθa	mʊrθa	m ʊ r θ a	mayu1240	10.473464	34.540485	Berta	4 7 5 3 7	AXMBZ	MYRDA	3	3.M.C 3.Y.V 3.R.c 3.D.C 3.A.V	2.0 1.5 1.1 1.75 0.8	mʊrθa	0	783
334	81_rope	rope	Fadashi	Fadashi	maːrá	maːrá	m aː r á/a	fada1248	9.585863	34.677096	Berta	4 7 5 7	AXBZ	MARA	2	2.M.C 2.A.V 2.R.C 2.A.V	2.0 1.5 1.75 0.8	maːrá/a	0	783
335	81_rope	rope	Undulu	Undulu	marθá	marθá	m a r θ á/a	undu1236	10.314359	34.778879	Berta	4 7 5 3 7	AXMBZ	MARDA	4	4.M.C 4.A.V 4.R.c 4.D.C 4.A.V	2.0 1.5 1.1 1.75 0.8	marθá/a	0	783
336	81_rope	rope	BelejeGonfoye	Beleje Gonfoye	deːɲi	deːɲi	d eː ɲ i		9.097105	36.203337	Berta	1 7 4 7	AXBZ	TENI	1	1.T.C 1.E.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	deːɲi	0	782
676	168_saddle	saddle	Maiyu	Maiyu	amaɗí	amaɗí	a m a ɗ í/i	mayu1240	10.473464	34.540485	Berta	7 4 7 1 7	XBYBZ	AMATI	3	3.A.V 3.M.C 3.A.V 3.T.C 3.I.V	1.5 1.75 1.3 1.75 0.8	amaɗí/i	0	789
677	168_saddle	saddle	Fadashi	Fadashi	amaɗé	amaɗé	a m a ɗ é/e	fada1248	9.585863	34.677096	Berta	7 4 7 1 7	XBYBZ	AMATE	2	2.A.V 2.M.C 2.A.V 2.T.C 2.E.V	1.5 1.75 1.3 1.75 0.8	amaɗé/e	0	789
678	168_saddle	saddle	Undulu	Undulu	amaɗé	amaɗé	a m a ɗ é/e	undu1236	10.314359	34.778879	Berta	7 4 7 1 7	XBYBZ	AMATE	4	4.A.V 4.M.C 4.A.V 4.T.C 4.E.V	1.5 1.75 1.3 1.75 0.8	amaɗé/e	0	789
679	168_saddle	saddle	BelejeGonfoye	Beleje Gonfoye	aːmele	aːmele	aː m e l e		9.097105	36.203337	Berta	7 4 7 5 7	XBYBZ	AMELE	1	1.A.V 1.M.C 1.E.V 1.L.C 1.E.V	1.5 1.75 1.3 1.75 0.8	aːmele	0	788
696	173_sand	sand	Maiyu	Maiyu	ʃéːk’e	ʃéːk’e	ʃ éː/eː k ʔ e	mayu1240	10.473464	34.540485	Berta	3 7 1 1 7	AXMBZ	SEKHE	3	3.S.C 3.E.V 3.K.c 3.H.C 3.E.V	2.0 1.5 1.1 1.75 0.8	ʃéː/eːkʔe	0	794
