index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
4	1.0000	1	0.2500	2570																							479	³³	ɛ	l	k	∅	∅	∅	_	E	L	K	∅	∅	∅	0	7	5	1	∅	∅	∅	480	³³	ɛ	l	k	∅	∅	∅	_	E	L	K	∅	∅	∅	0	7	5	1	∅	∅	∅																																													481	⁵⁵	ɛ	l	k	∅	∅	∅	_	E	L	K	∅	∅	∅	0	7	5	1	∅	∅	∅	482	⁵³	ai	l	k	∅	∅	∅	_	A	L	K	∅	∅	∅	0	7	5	1	∅	∅	∅	483	³³	ɛ	l	k	∅	∅	∅	_	E	L	K	∅	∅	∅	0	7	5	1	∅	∅	∅
1	0.2000	5	1.0000	2579	484	pʰ	∅	∅	∅	r	e	-	P	∅	∅	∅	R	E	_	1	∅	∅	∅	5	7	0	485	p	∅	∅	∅	r	a	ʔ	P	∅	∅	∅	R	A	H	1	∅	∅	∅	5	7	1	486	p	∅	∅	∅	r	ɔ	-	P	∅	∅	∅	R	U	_	1	∅	∅	∅	5	7	0																							487	p	∅	∅	∅	ɣ	a	ʔ	P	∅	∅	∅	G	A	H	1	∅	∅	∅	3	7	1	488	b	∅	∅	∅	r	a	ʔ̚	P	∅	∅	∅	R	A	H	1	∅	∅	∅	5	7	1																							489	b	∅	∅	∅	w	a	-	P	∅	∅	∅	W	A	_	1	∅	∅	∅	6	7	0
2	0.4000	4	0.8000	2579	484	r	pʰ	∅	∅	e	-	³³	R	P	∅	∅	E	_	_	5	1	∅	∅	7	0	0	485	r	p	∅	∅	a	ʔ	²¹	R	P	∅	∅	A	H	_	5	1	∅	∅	7	1	0	486	r	p	∅	∅	ɔ	-	³³	R	P	∅	∅	U	_	_	5	1	∅	∅	7	0	0																							487	ɣ	p	∅	∅	a	ʔ	²¹	G	P	∅	∅	A	H	_	3	1	∅	∅	7	1	0	488	r	b	∅	∅	a	ʔ̚	⁵¹	R	P	∅	∅	A	H	_	5	1	∅	∅	7	1	0																							489	w	b	∅	∅	a	-	¹¹	W	P	∅	∅	A	_	_	6	1	∅	∅	7	0	0
3	0.6000	3	0.6000	2579	484	e	r	pʰ	∅	-	³³	∅	E	R	P	∅	_	_	∅	7	5	1	∅	0	0	∅	485	a	r	p	∅	ʔ	²¹	∅	A	R	P	∅	H	_	∅	7	5	1	∅	1	0	∅	486	ɔ	r	p	∅	-	³³	∅	U	R	P	∅	_	_	∅	7	5	1	∅	0	0	∅																							487	a	ɣ	p	∅	ʔ	²¹	∅	A	G	P	∅	H	_	∅	7	3	1	∅	1	0	∅	488	a	r	b	∅	ʔ̚	⁵¹	∅	A	R	P	∅	H	_	∅	7	5	1	∅	1	0	∅																							489	a	w	b	∅	-	¹¹	∅	A	W	P	∅	_	_	∅	7	6	1	∅	0	0	∅
4	0.8000	2	0.4000	2579	484	-	e	r	pʰ	³³	∅	∅	_	E	R	P	_	∅	∅	0	7	5	1	0	∅	∅	485	ʔ	a	r	p	²¹	∅	∅	H	A	R	P	_	∅	∅	1	7	5	1	0	∅	∅	486	-	ɔ	r	p	³³	∅	∅	_	U	R	P	_	∅	∅	0	7	5	1	0	∅	∅																							487	ʔ	a	ɣ	p	²¹	∅	∅	H	A	G	P	_	∅	∅	1	7	3	1	0	∅	∅	488	ʔ̚	a	r	b	⁵¹	∅	∅	H	A	R	P	_	∅	∅	1	7	5	1	0	∅	∅																							489	-	a	w	b	¹¹	∅	∅	_	A	W	P	_	∅	∅	0	7	6	1	0	∅	∅
5	1.0000	1	0.2000	2579	484	³³	-	e	r	∅	∅	∅	_	_	E	R	∅	∅	∅	0	0	7	5	∅	∅	∅	485	²¹	ʔ	a	r	∅	∅	∅	_	H	A	R	∅	∅	∅	0	1	7	5	∅	∅	∅	486	³³	-	ɔ	r	∅	∅	∅	_	_	U	R	∅	∅	∅	0	0	7	5	∅	∅	∅																							487	²¹	ʔ	a	ɣ	∅	∅	∅	_	H	A	G	∅	∅	∅	0	1	7	3	∅	∅	∅	488	⁵¹	ʔ̚	a	r	∅	∅	∅	_	H	A	R	∅	∅	∅	0	1	7	5	∅	∅	∅																							489	¹¹	-	a	w	∅	∅	∅	_	_	A	W	∅	∅	∅	0	0	7	6	∅	∅	∅
1	0.2500	4	1.0000	2616	490	r	∅	∅	∅	a	-	³³	R	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0																							491	r	∅	∅	∅	e	-	³³	R	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0																							492	ɣ	∅	∅	∅	ai	ʔ	²¹	G	∅	∅	∅	A	H	_	3	∅	∅	∅	7	1	0	493	r	∅	∅	∅	e	ʔ̚	⁵¹	R	∅	∅	∅	E	H	_	5	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	2616	490	a	r	∅	∅	-	³³	∅	A	R	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							491	e	r	∅	∅	-	³³	∅	E	R	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							492	ai	ɣ	∅	∅	ʔ	²¹	∅	A	G	∅	∅	H	_	∅	7	3	∅	∅	1	0	∅	493	e	r	∅	∅	ʔ̚	⁵¹	∅	E	R	∅	∅	H	_	∅	7	5	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	2616	490	-	a	r	∅	³³	∅	∅	_	A	R	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							491	-	e	r	∅	³³	∅	∅	_	E	R	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							492	ʔ	ai	ɣ	∅	²¹	∅	∅	H	A	G	∅	_	∅	∅	1	7	3	∅	0	∅	∅	493	ʔ̚	e	r	∅	⁵¹	∅	∅	H	E	R	∅	_	∅	∅	1	7	5	∅	0	∅	∅																																												
4	1.0000	1	0.2500	2616	490	³³	-	a	r	∅	∅	∅	_	_	A	R	∅	∅	∅	0	0	7	5	∅	∅	∅																							491	³³	-	e	r	∅	∅	∅	_	_	E	R	∅	∅	∅	0	0	7	5	∅	∅	∅																							492	²¹	ʔ	ai	ɣ	∅	∅	∅	_	H	A	G	∅	∅	∅	0	1	7	3	∅	∅	∅	493	⁵¹	ʔ̚	e	r	∅	∅	∅	_	H	E	R	∅	∅	∅	0	1	7	5	∅	∅	∅																																												
1	0.3333	3	1.0000	2682	494	s	∅	∅	∅	e	³³	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							495	s	∅	∅	∅	a	⁵⁵	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																													496	s	∅	∅	∅	ə	⁰	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	2682	494	e	s	∅	∅	³³	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							495	a	s	∅	∅	⁵⁵	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													496	ə	s	∅	∅	⁰	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	2682	494	³³	e	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							495	⁵⁵	a	s	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													496	⁰	ə	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	2683	497	b	∅	∅	∅	e	³³	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							498	b	∅	∅	∅	a	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																													499	ˀb	∅	∅	∅	a	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	2683	497	e	b	∅	∅	³³	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							498	a	b	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													499	a	ˀb	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	2683	497	³³	e	b	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							498	⁵⁵	a	b	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													499	⁵⁵	a	ˀb	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	2708																							500	t	∅	∅	∅	ɔ	-	¹¹	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	501	t	∅	∅	∅	o	-	¹¹	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	502	tʰ	∅	∅	∅	ɔ	ŋ	⁵³	T	∅	∅	∅	U	N	_	1	∅	∅	∅	7	4	0																							503	d	∅	∅	∅	ɔ	ŋ	¹¹	T	∅	∅	∅	U	N	_	1	∅	∅	∅	7	4	0	504	t	∅	∅	∅	ɔ	ŋ	⁵⁵	T	∅	∅	∅	U	N	_	1	∅	∅	∅	7	4	0	505	d	∅	∅	∅	ɔ	-	³³	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	2708																							500	ɔ	t	∅	∅	-	¹¹	∅	U	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	501	o	t	∅	∅	-	¹¹	∅	U	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	502	ɔ	tʰ	∅	∅	ŋ	⁵³	∅	U	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							503	ɔ	d	∅	∅	ŋ	¹¹	∅	U	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	504	ɔ	t	∅	∅	ŋ	⁵⁵	∅	U	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	505	ɔ	d	∅	∅	-	³³	∅	U	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	2708																							500	-	ɔ	t	∅	¹¹	∅	∅	_	U	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	501	-	o	t	∅	¹¹	∅	∅	_	U	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	502	ŋ	ɔ	tʰ	∅	⁵³	∅	∅	N	U	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							503	ŋ	ɔ	d	∅	¹¹	∅	∅	N	U	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅	504	ŋ	ɔ	t	∅	⁵⁵	∅	∅	N	U	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅	505	-	ɔ	d	∅	³³	∅	∅	_	U	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	2708																							500	¹¹	-	ɔ	t	∅	∅	∅	_	_	U	T	∅	∅	∅	0	0	7	1	∅	∅	∅	501	¹¹	-	o	t	∅	∅	∅	_	_	U	T	∅	∅	∅	0	0	7	1	∅	∅	∅	502	⁵³	ŋ	ɔ	tʰ	∅	∅	∅	_	N	U	T	∅	∅	∅	0	4	7	1	∅	∅	∅																							503	¹¹	ŋ	ɔ	d	∅	∅	∅	_	N	U	T	∅	∅	∅	0	4	7	1	∅	∅	∅	504	⁵⁵	ŋ	ɔ	t	∅	∅	∅	_	N	U	T	∅	∅	∅	0	4	7	1	∅	∅	∅	505	³³	-	ɔ	d	∅	∅	∅	_	_	U	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.2500	4	1.0000	2718																																													506	tʰ	∅	∅	∅	e	-	³³	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																							507	tʰ	∅	∅	∅	e	ʔ	⁴⁵	T	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0	508	tʰ	∅	∅	∅	ɛ	ʔ̚	⁵¹	T	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	2718																																													506	e	tʰ	∅	∅	-	³³	∅	E	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							507	e	tʰ	∅	∅	ʔ	⁴⁵	∅	E	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	508	ɛ	tʰ	∅	∅	ʔ̚	⁵¹	∅	E	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	2718																																													506	-	e	tʰ	∅	³³	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							507	ʔ	e	tʰ	∅	⁴⁵	∅	∅	H	E	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	508	ʔ̚	ɛ	tʰ	∅	⁵¹	∅	∅	H	E	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	2718																																													506	³³	-	e	tʰ	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							507	⁴⁵	ʔ	e	tʰ	∅	∅	∅	_	H	E	T	∅	∅	∅	0	1	7	1	∅	∅	∅	508	⁵¹	ʔ̚	ɛ	tʰ	∅	∅	∅	_	H	E	T	∅	∅	∅	0	1	7	1	∅	∅	∅																																												
1	0.2000	5	1.0000	2725	509	l	∅	∅	∅	-	ɨ	-	L	∅	∅	∅	_	I	_	5	∅	∅	∅	0	7	0	510	l	∅	∅	∅	w	a	ŋ	L	∅	∅	∅	W	A	N	5	∅	∅	∅	6	7	4	511	l	∅	∅	∅	-	u	-	L	∅	∅	∅	_	Y	_	5	∅	∅	∅	0	7	0																							512	l	∅	∅	∅	-	ɑ̃	ɦ	L	∅	∅	∅	_	A	H	5	∅	∅	∅	0	7	3	513	l	∅	∅	∅	-	u	ɴ	L	∅	∅	∅	_	Y	N	5	∅	∅	∅	0	7	4																							514	l	∅	∅	∅	-	u	-	L	∅	∅	∅	_	Y	_	5	∅	∅	∅	0	7	0
2	0.4000	4	0.8000	2725	509	-	l	∅	∅	ɨ	-	¹¹	_	L	∅	∅	I	_	_	0	5	∅	∅	7	0	0	510	w	l	∅	∅	a	ŋ	¹¹	W	L	∅	∅	A	N	_	6	5	∅	∅	7	4	0	511	-	l	∅	∅	u	-	¹¹	_	L	∅	∅	Y	_	_	0	5	∅	∅	7	0	0																							512	-	l	∅	∅	ɑ̃	ɦ	¹¹	_	L	∅	∅	A	H	_	0	5	∅	∅	7	3	0	513	-	l	∅	∅	u	ɴ	¹¹	_	L	∅	∅	Y	N	_	0	5	∅	∅	7	4	0																							514	-	l	∅	∅	u	-	¹¹	_	L	∅	∅	Y	_	_	0	5	∅	∅	7	0	0
3	0.6000	3	0.6000	2725	509	ɨ	-	l	∅	-	¹¹	∅	I	_	L	∅	_	_	∅	7	0	5	∅	0	0	∅	510	a	w	l	∅	ŋ	¹¹	∅	A	W	L	∅	N	_	∅	7	6	5	∅	4	0	∅	511	u	-	l	∅	-	¹¹	∅	Y	_	L	∅	_	_	∅	7	0	5	∅	0	0	∅																							512	ɑ̃	-	l	∅	ɦ	¹¹	∅	A	_	L	∅	H	_	∅	7	0	5	∅	3	0	∅	513	u	-	l	∅	ɴ	¹¹	∅	Y	_	L	∅	N	_	∅	7	0	5	∅	4	0	∅																							514	u	-	l	∅	-	¹¹	∅	Y	_	L	∅	_	_	∅	7	0	5	∅	0	0	∅
4	0.8000	2	0.4000	2725	509	-	ɨ	-	l	¹¹	∅	∅	_	I	_	L	_	∅	∅	0	7	0	5	0	∅	∅	510	ŋ	a	w	l	¹¹	∅	∅	N	A	W	L	_	∅	∅	4	7	6	5	0	∅	∅	511	-	u	-	l	¹¹	∅	∅	_	Y	_	L	_	∅	∅	0	7	0	5	0	∅	∅																							512	ɦ	ɑ̃	-	l	¹¹	∅	∅	H	A	_	L	_	∅	∅	3	7	0	5	0	∅	∅	513	ɴ	u	-	l	¹¹	∅	∅	N	Y	_	L	_	∅	∅	4	7	0	5	0	∅	∅																							514	-	u	-	l	¹¹	∅	∅	_	Y	_	L	_	∅	∅	0	7	0	5	0	∅	∅
5	1.0000	1	0.2000	2725	509	¹¹	-	ɨ	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅	510	¹¹	ŋ	a	w	∅	∅	∅	_	N	A	W	∅	∅	∅	0	4	7	6	∅	∅	∅	511	¹¹	-	u	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅																							512	¹¹	ɦ	ɑ̃	-	∅	∅	∅	_	H	A	_	∅	∅	∅	0	3	7	0	∅	∅	∅	513	¹¹	ɴ	u	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅																							514	¹¹	-	u	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅
1	0.2500	4	1.0000	2735	515	cʰ	∅	∅	∅	ɛ	-	¹¹	C	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																							516	cʰ	∅	∅	∅	ɔ	-	¹¹	C	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0																							517	cʰ	∅	∅	∅	ɛ̃	-	³³	C	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	518	cʰ	∅	∅	∅	a	ɴ	¹¹	C	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0																							519	ʃ	∅	∅	∅	a	-	³³	S	∅	∅	∅	A	_	_	3	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	2735	515	ɛ	cʰ	∅	∅	-	¹¹	∅	E	C	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							516	ɔ	cʰ	∅	∅	-	¹¹	∅	U	C	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							517	ɛ̃	cʰ	∅	∅	-	³³	∅	E	C	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	518	a	cʰ	∅	∅	ɴ	¹¹	∅	A	C	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							519	a	ʃ	∅	∅	-	³³	∅	A	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅
3	0.7500	2	0.5000	2735	515	-	ɛ	cʰ	∅	¹¹	∅	∅	_	E	C	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							516	-	ɔ	cʰ	∅	¹¹	∅	∅	_	U	C	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							517	-	ɛ̃	cʰ	∅	³³	∅	∅	_	E	C	∅	_	∅	∅	0	7	1	∅	0	∅	∅	518	ɴ	a	cʰ	∅	¹¹	∅	∅	N	A	C	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							519	-	a	ʃ	∅	³³	∅	∅	_	A	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅
4	1.0000	1	0.2500	2735	515	¹¹	-	ɛ	cʰ	∅	∅	∅	_	_	E	C	∅	∅	∅	0	0	7	1	∅	∅	∅																							516	¹¹	-	ɔ	cʰ	∅	∅	∅	_	_	U	C	∅	∅	∅	0	0	7	1	∅	∅	∅																							517	³³	-	ɛ̃	cʰ	∅	∅	∅	_	_	E	C	∅	∅	∅	0	0	7	1	∅	∅	∅	518	¹¹	ɴ	a	cʰ	∅	∅	∅	_	N	A	C	∅	∅	∅	0	4	7	1	∅	∅	∅																							519	³³	-	a	ʃ	∅	∅	∅	_	_	A	S	∅	∅	∅	0	0	7	3	∅	∅	∅
1	0.2500	4	1.0000	2744	520	l	∅	∅	∅	a	-	³³	L	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0	521	l	∅	∅	∅	i	ʔ	²¹	L	∅	∅	∅	I	H	_	5	∅	∅	∅	7	1	0	522	l	∅	∅	∅	e	-	³³	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0																							523	l	∅	∅	∅	ai	ʔ	²¹	L	∅	∅	∅	A	H	_	5	∅	∅	∅	7	1	0	524	l	∅	∅	∅	e	ʔ̚	⁵¹	L	∅	∅	∅	E	H	_	5	∅	∅	∅	7	1	0																							525	l	∅	∅	∅	ɪ	-	¹¹	L	∅	∅	∅	I	_	_	5	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	2744	520	a	l	∅	∅	-	³³	∅	A	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	521	i	l	∅	∅	ʔ	²¹	∅	I	L	∅	∅	H	_	∅	7	5	∅	∅	1	0	∅	522	e	l	∅	∅	-	³³	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							523	ai	l	∅	∅	ʔ	²¹	∅	A	L	∅	∅	H	_	∅	7	5	∅	∅	1	0	∅	524	e	l	∅	∅	ʔ̚	⁵¹	∅	E	L	∅	∅	H	_	∅	7	5	∅	∅	1	0	∅																							525	ɪ	l	∅	∅	-	¹¹	∅	I	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅
3	0.7500	2	0.5000	2744	520	-	a	l	∅	³³	∅	∅	_	A	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	521	ʔ	i	l	∅	²¹	∅	∅	H	I	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅	522	-	e	l	∅	³³	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							523	ʔ	ai	l	∅	²¹	∅	∅	H	A	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅	524	ʔ̚	e	l	∅	⁵¹	∅	∅	H	E	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅																							525	-	ɪ	l	∅	¹¹	∅	∅	_	I	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅
4	1.0000	1	0.2500	2744	520	³³	-	a	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	521	²¹	ʔ	i	l	∅	∅	∅	_	H	I	L	∅	∅	∅	0	1	7	5	∅	∅	∅	522	³³	-	e	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅																							523	²¹	ʔ	ai	l	∅	∅	∅	_	H	A	L	∅	∅	∅	0	1	7	5	∅	∅	∅	524	⁵¹	ʔ̚	e	l	∅	∅	∅	_	H	E	L	∅	∅	∅	0	1	7	5	∅	∅	∅																							525	¹¹	-	ɪ	l	∅	∅	∅	_	_	I	L	∅	∅	∅	0	0	7	5	∅	∅	∅
1	0.2500	4	1.0000	2769																																													526	l	∅	∅	∅	i	-	¹¹	L	∅	∅	∅	I	_	_	5	∅	∅	∅	7	0	0	527	l	∅	∅	∅	ɛ	m	⁵⁵	L	∅	∅	∅	E	M	_	5	∅	∅	∅	7	4	0	528	l	∅	∅	∅	ãi	-	³³	L	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0	529	l̥	∅	∅	∅	ɛ	m	¹¹	L	∅	∅	∅	E	M	_	5	∅	∅	∅	7	4	0	530	l	∅	∅	∅	ɛ	m	³³	L	∅	∅	∅	E	M	_	5	∅	∅	∅	7	4	0																						
