index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
3	0.7500	2	0.5000	1947	859	-	ɛ	kʰ	∅	¹¹	∅	∅	_	E	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅	860	ŋ	a	kʰ	∅	¹¹	∅	∅	N	A	K	∅	_	∅	∅	4	7	1	∅	0	∅	∅	861	-	ɔ	kʰ	∅	¹¹	∅	∅	_	U	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅	862	ŋ	a	kʰ	∅	⁵⁵	∅	∅	N	A	K	∅	_	∅	∅	4	7	1	∅	0	∅	∅	863	-	ɛ̃	kʰ	∅	³³	∅	∅	_	E	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅	864	ŋ	a	kʰ	∅	¹¹	∅	∅	N	A	K	∅	_	∅	∅	4	7	1	∅	0	∅	∅	865	ŋ	a	kʰ	∅	³³	∅	∅	N	A	K	∅	_	∅	∅	4	7	1	∅	0	∅	∅	866	-	a	kʰ	∅	³³	∅	∅	_	A	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	1947	859	¹¹	-	ɛ	kʰ	∅	∅	∅	_	_	E	K	∅	∅	∅	0	0	7	1	∅	∅	∅	860	¹¹	ŋ	a	kʰ	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	861	¹¹	-	ɔ	kʰ	∅	∅	∅	_	_	U	K	∅	∅	∅	0	0	7	1	∅	∅	∅	862	⁵⁵	ŋ	a	kʰ	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	863	³³	-	ɛ̃	kʰ	∅	∅	∅	_	_	E	K	∅	∅	∅	0	0	7	1	∅	∅	∅	864	¹¹	ŋ	a	kʰ	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	865	³³	ŋ	a	kʰ	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	866	³³	-	a	kʰ	∅	∅	∅	_	_	A	K	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.2000	5	1.0000	1959	867	p	∅	∅	∅	l	a	-	P	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0																							868	p	∅	∅	∅	l	e	-	P	∅	∅	∅	L	E	_	1	∅	∅	∅	5	7	0	869	pʰ	∅	∅	∅	l	i	ʔ	P	∅	∅	∅	L	I	H	1	∅	∅	∅	5	7	1	870	pʰ	∅	∅	∅	l	ai	ʔ	P	∅	∅	∅	L	A	H	1	∅	∅	∅	5	7	1	871	b	∅	∅	∅	l	e	ʔ	P	∅	∅	∅	L	E	H	1	∅	∅	∅	5	7	1																							872	b	∅	∅	∅	l	i	-	P	∅	∅	∅	L	I	_	1	∅	∅	∅	5	7	0
2	0.4000	4	0.8000	1959	867	l	p	∅	∅	a	-	³³	L	P	∅	∅	A	_	_	5	1	∅	∅	7	0	0																							868	l	p	∅	∅	e	-	³³	L	P	∅	∅	E	_	_	5	1	∅	∅	7	0	0	869	l	pʰ	∅	∅	i	ʔ	²¹	L	P	∅	∅	I	H	_	5	1	∅	∅	7	1	0	870	l	pʰ	∅	∅	ai	ʔ	²¹	L	P	∅	∅	A	H	_	5	1	∅	∅	7	1	0	871	l	b	∅	∅	e	ʔ	⁵¹	L	P	∅	∅	E	H	_	5	1	∅	∅	7	1	0																							872	l	b	∅	∅	i	-	³³	L	P	∅	∅	I	_	_	5	1	∅	∅	7	0	0
3	0.6000	3	0.6000	1959	867	a	l	p	∅	-	³³	∅	A	L	P	∅	_	_	∅	7	5	1	∅	0	0	∅																							868	e	l	p	∅	-	³³	∅	E	L	P	∅	_	_	∅	7	5	1	∅	0	0	∅	869	i	l	pʰ	∅	ʔ	²¹	∅	I	L	P	∅	H	_	∅	7	5	1	∅	1	0	∅	870	ai	l	pʰ	∅	ʔ	²¹	∅	A	L	P	∅	H	_	∅	7	5	1	∅	1	0	∅	871	e	l	b	∅	ʔ	⁵¹	∅	E	L	P	∅	H	_	∅	7	5	1	∅	1	0	∅																							872	i	l	b	∅	-	³³	∅	I	L	P	∅	_	_	∅	7	5	1	∅	0	0	∅
4	0.8000	2	0.4000	1959	867	-	a	l	p	³³	∅	∅	_	A	L	P	_	∅	∅	0	7	5	1	0	∅	∅																							868	-	e	l	p	³³	∅	∅	_	E	L	P	_	∅	∅	0	7	5	1	0	∅	∅	869	ʔ	i	l	pʰ	²¹	∅	∅	H	I	L	P	_	∅	∅	1	7	5	1	0	∅	∅	870	ʔ	ai	l	pʰ	²¹	∅	∅	H	A	L	P	_	∅	∅	1	7	5	1	0	∅	∅	871	ʔ	e	l	b	⁵¹	∅	∅	H	E	L	P	_	∅	∅	1	7	5	1	0	∅	∅																							872	-	i	l	b	³³	∅	∅	_	I	L	P	_	∅	∅	0	7	5	1	0	∅	∅
5	1.0000	1	0.2000	1959	867	³³	-	a	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅																							868	³³	-	e	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅	869	²¹	ʔ	i	l	∅	∅	∅	_	H	I	L	∅	∅	∅	0	1	7	5	∅	∅	∅	870	²¹	ʔ	ai	l	∅	∅	∅	_	H	A	L	∅	∅	∅	0	1	7	5	∅	∅	∅	871	⁵¹	ʔ	e	l	∅	∅	∅	_	H	E	L	∅	∅	∅	0	1	7	5	∅	∅	∅																							872	³³	-	i	l	∅	∅	∅	_	_	I	L	∅	∅	∅	0	0	7	5	∅	∅	∅
1	0.3333	3	1.0000	1971																							873	l	∅	∅	∅	ai	¹¹	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅	874	l	∅	∅	∅	i	¹¹	∅	L	∅	∅	∅	I	_	∅	5	∅	∅	∅	7	0	∅																																													875	l̥	∅	∅	∅	ai	¹¹	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅	876	l	∅	∅	∅	ai	³³	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅	877	l	∅	∅	∅	i	³³	∅	L	∅	∅	∅	I	_	∅	5	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1971																							873	ai	l	∅	∅	¹¹	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	874	i	l	∅	∅	¹¹	∅	∅	I	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																													875	ai	l̥	∅	∅	¹¹	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	876	ai	l	∅	∅	³³	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	877	i	l	∅	∅	³³	∅	∅	I	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1971																							873	¹¹	ai	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	874	¹¹	i	l	∅	∅	∅	∅	_	I	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																													875	¹¹	ai	l̥	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	876	³³	ai	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	877	³³	i	l	∅	∅	∅	∅	_	I	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅
1	0.3333	3	1.0000	1981	878	m	∅	∅	∅	ə	³³	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	879	m	∅	∅	∅	ai	⁵³	∅	M	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	880	m	∅	∅	∅	i	⁵⁵	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																							881	m	∅	∅	∅	ei	³⁵	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	882	m̥	∅	∅	∅	ei	⁵⁵	∅	M	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																							883	m	∅	∅	∅	i	⁵⁵	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	1981	878	ə	m	∅	∅	³³	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	879	ai	m	∅	∅	⁵³	∅	∅	A	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	880	i	m	∅	∅	⁵⁵	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							881	ei	m	∅	∅	³⁵	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	882	ei	m̥	∅	∅	⁵⁵	∅	∅	E	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							883	i	m	∅	∅	⁵⁵	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	1981	878	³³	ə	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	879	⁵³	ai	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	880	⁵⁵	i	m	∅	∅	∅	∅	_	I	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							881	³⁵	ei	m	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	882	⁵⁵	ei	m̥	∅	∅	∅	∅	_	E	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							883	⁵⁵	i	m	∅	∅	∅	∅	_	I	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.2000	5	1.0000	1993	884	pʰ	∅	∅	∅	w	i	-	P	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0	885	pʰ	∅	∅	∅	w	i	-	P	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0	886	pʰ	∅	∅	∅	-	i	-	P	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	887	pʰ	∅	∅	∅	w	i	ɦ	P	∅	∅	∅	W	I	H	1	∅	∅	∅	6	7	3	888	kʰ	∅	∅	∅	w	i	-	K	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0	889	pʰ	∅	∅	∅	w	i	-	P	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0	890	pʰ	∅	∅	∅	w	i	ɦ	P	∅	∅	∅	W	I	H	1	∅	∅	∅	6	7	3	891	pʰ	∅	∅	∅	w	i	-	P	∅	∅	∅	W	I	_	1	∅	∅	∅	6	7	0
2	0.4000	4	0.8000	1993	884	w	pʰ	∅	∅	i	-	³³	W	P	∅	∅	I	_	_	6	1	∅	∅	7	0	0	885	w	pʰ	∅	∅	i	-	⁵³	W	P	∅	∅	I	_	_	6	1	∅	∅	7	0	0	886	-	pʰ	∅	∅	i	-	⁵⁵	_	P	∅	∅	I	_	_	0	1	∅	∅	7	0	0	887	w	pʰ	∅	∅	i	ɦ	³¹	W	P	∅	∅	I	H	_	6	1	∅	∅	7	3	0	888	w	kʰ	∅	∅	i	-	³⁵	W	K	∅	∅	I	_	_	6	1	∅	∅	7	0	0	889	w	pʰ	∅	∅	i	-	⁵⁵	W	P	∅	∅	I	_	_	6	1	∅	∅	7	0	0	890	w	pʰ	∅	∅	i	ɦ	³¹	W	P	∅	∅	I	H	_	6	1	∅	∅	7	3	0	891	w	pʰ	∅	∅	i	-	⁵⁵	W	P	∅	∅	I	_	_	6	1	∅	∅	7	0	0
3	0.6000	3	0.6000	1993	884	i	w	pʰ	∅	-	³³	∅	I	W	P	∅	_	_	∅	7	6	1	∅	0	0	∅	885	i	w	pʰ	∅	-	⁵³	∅	I	W	P	∅	_	_	∅	7	6	1	∅	0	0	∅	886	i	-	pʰ	∅	-	⁵⁵	∅	I	_	P	∅	_	_	∅	7	0	1	∅	0	0	∅	887	i	w	pʰ	∅	ɦ	³¹	∅	I	W	P	∅	H	_	∅	7	6	1	∅	3	0	∅	888	i	w	kʰ	∅	-	³⁵	∅	I	W	K	∅	_	_	∅	7	6	1	∅	0	0	∅	889	i	w	pʰ	∅	-	⁵⁵	∅	I	W	P	∅	_	_	∅	7	6	1	∅	0	0	∅	890	i	w	pʰ	∅	ɦ	³¹	∅	I	W	P	∅	H	_	∅	7	6	1	∅	3	0	∅	891	i	w	pʰ	∅	-	⁵⁵	∅	I	W	P	∅	_	_	∅	7	6	1	∅	0	0	∅
4	0.8000	2	0.4000	1993	884	-	i	w	pʰ	³³	∅	∅	_	I	W	P	_	∅	∅	0	7	6	1	0	∅	∅	885	-	i	w	pʰ	⁵³	∅	∅	_	I	W	P	_	∅	∅	0	7	6	1	0	∅	∅	886	-	i	-	pʰ	⁵⁵	∅	∅	_	I	_	P	_	∅	∅	0	7	0	1	0	∅	∅	887	ɦ	i	w	pʰ	³¹	∅	∅	H	I	W	P	_	∅	∅	3	7	6	1	0	∅	∅	888	-	i	w	kʰ	³⁵	∅	∅	_	I	W	K	_	∅	∅	0	7	6	1	0	∅	∅	889	-	i	w	pʰ	⁵⁵	∅	∅	_	I	W	P	_	∅	∅	0	7	6	1	0	∅	∅	890	ɦ	i	w	pʰ	³¹	∅	∅	H	I	W	P	_	∅	∅	3	7	6	1	0	∅	∅	891	-	i	w	pʰ	⁵⁵	∅	∅	_	I	W	P	_	∅	∅	0	7	6	1	0	∅	∅
5	1.0000	1	0.2000	1993	884	³³	-	i	w	∅	∅	∅	_	_	I	W	∅	∅	∅	0	0	7	6	∅	∅	∅	885	⁵³	-	i	w	∅	∅	∅	_	_	I	W	∅	∅	∅	0	0	7	6	∅	∅	∅	886	⁵⁵	-	i	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅	887	³¹	ɦ	i	w	∅	∅	∅	_	H	I	W	∅	∅	∅	0	3	7	6	∅	∅	∅	888	³⁵	-	i	w	∅	∅	∅	_	_	I	W	∅	∅	∅	0	0	7	6	∅	∅	∅	889	⁵⁵	-	i	w	∅	∅	∅	_	_	I	W	∅	∅	∅	0	0	7	6	∅	∅	∅	890	³¹	ɦ	i	w	∅	∅	∅	_	H	I	W	∅	∅	∅	0	3	7	6	∅	∅	∅	891	⁵⁵	-	i	w	∅	∅	∅	_	_	I	W	∅	∅	∅	0	0	7	6	∅	∅	∅
1	0.2500	4	1.0000	2005	892	tʰ	∅	∅	∅	e	-	³³	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	893	tʰ	∅	∅	∅	a	-	⁵³	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0																							894	tʰ	∅	∅	∅	a	ɦ	³¹	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	3	0	895	tʰ	∅	∅	∅	a	-	³⁵	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	896	tʰ	∅	∅	∅	a	-	⁵⁵	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	897	tʰ	∅	∅	∅	a	ɦ	³¹	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	3	0																						
2	0.5000	3	0.7500	2005	892	e	tʰ	∅	∅	-	³³	∅	E	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	893	a	tʰ	∅	∅	-	⁵³	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							894	a	tʰ	∅	∅	ɦ	³¹	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	3	0	∅	895	a	tʰ	∅	∅	-	³⁵	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	896	a	tʰ	∅	∅	-	⁵⁵	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	897	a	tʰ	∅	∅	ɦ	³¹	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	3	0	∅																						
3	0.7500	2	0.5000	2005	892	-	e	tʰ	∅	³³	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	893	-	a	tʰ	∅	⁵³	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							894	ɦ	a	tʰ	∅	³¹	∅	∅	H	A	T	∅	_	∅	∅	3	7	1	∅	0	∅	∅	895	-	a	tʰ	∅	³⁵	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	896	-	a	tʰ	∅	⁵⁵	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	897	ɦ	a	tʰ	∅	³¹	∅	∅	H	A	T	∅	_	∅	∅	3	7	1	∅	0	∅	∅																						
4	1.0000	1	0.2500	2005	892	³³	-	e	tʰ	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	893	⁵³	-	a	tʰ	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							894	³¹	ɦ	a	tʰ	∅	∅	∅	_	H	A	T	∅	∅	∅	0	3	7	1	∅	∅	∅	895	³⁵	-	a	tʰ	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅	896	⁵⁵	-	a	tʰ	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅	897	³¹	ɦ	a	tʰ	∅	∅	∅	_	H	A	T	∅	∅	∅	0	3	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	2025	898	t	∅	∅	∅	ɨ	-	¹¹	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	899	t	∅	∅	∅	ɨ	-	³³	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	900	t	∅	∅	∅	ɨ	-	³³	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	901	tʰ	∅	∅	∅	o	m	³³	T	∅	∅	∅	U	M	_	1	∅	∅	∅	7	4	0	902	tʰ	∅	∅	∅	ɑ̃	-	⁵⁵	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	903	d	∅	∅	∅	ɨ	m	⁵⁵	T	∅	∅	∅	I	M	_	1	∅	∅	∅	7	4	0	904	t	∅	∅	∅	ə	m	⁵³	T	∅	∅	∅	E	M	_	1	∅	∅	∅	7	4	0																						
2	0.5000	3	0.7500	2025	898	ɨ	t	∅	∅	-	¹¹	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	899	ɨ	t	∅	∅	-	³³	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	900	ɨ	t	∅	∅	-	³³	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	901	o	tʰ	∅	∅	m	³³	∅	U	T	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅	902	ɑ̃	tʰ	∅	∅	-	⁵⁵	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	903	ɨ	d	∅	∅	m	⁵⁵	∅	I	T	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅	904	ə	t	∅	∅	m	⁵³	∅	E	T	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅																						
3	0.7500	2	0.5000	2025	898	-	ɨ	t	∅	¹¹	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	899	-	ɨ	t	∅	³³	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	900	-	ɨ	t	∅	³³	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	901	m	o	tʰ	∅	³³	∅	∅	M	U	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅	902	-	ɑ̃	tʰ	∅	⁵⁵	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	903	m	ɨ	d	∅	⁵⁵	∅	∅	M	I	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅	904	m	ə	t	∅	⁵³	∅	∅	M	E	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																						
4	1.0000	1	0.2500	2025	898	¹¹	-	ɨ	t	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅	899	³³	-	ɨ	t	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅	900	³³	-	ɨ	t	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅	901	³³	m	o	tʰ	∅	∅	∅	_	M	U	T	∅	∅	∅	0	4	7	1	∅	∅	∅	902	⁵⁵	-	ɑ̃	tʰ	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅	903	⁵⁵	m	ɨ	d	∅	∅	∅	_	M	I	T	∅	∅	∅	0	4	7	1	∅	∅	∅	904	⁵³	m	ə	t	∅	∅	∅	_	M	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅																						
1	0.1667	6	1.0000	2036	905	kʰ	∅	∅	∅	l	i	-	K	∅	∅	∅	L	I	_	1	∅	∅	∅	5	7	0	906	kʰ	∅	∅	∅	l	a	ŋ	K	∅	∅	∅	L	A	N	1	∅	∅	∅	5	7	4																							907	kʰ	∅	∅	∅	l	ɛ	m	K	∅	∅	∅	L	E	M	1	∅	∅	∅	5	7	4	908	kʰ	∅	∅	∅	l	ãi	-	K	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0	909	kʰ	∅	∅	∅	l	ɛ	ɴ	K	∅	∅	∅	L	E	N	1	∅	∅	∅	5	7	4	910	kʰ	∅	∅	∅	l	ɛ	ŋ	K	∅	∅	∅	L	E	N	1	∅	∅	∅	5	7	4																						
2	0.3333	5	0.8333	2036	905	l	kʰ	∅	∅	i	-	-	L	K	∅	∅	I	_	_	5	1	∅	∅	7	0	0	906	l	kʰ	∅	∅	a	ŋ	-	L	K	∅	∅	A	N	_	5	1	∅	∅	7	4	0																							907	l	kʰ	∅	∅	ɛ	m	ɦ	L	K	∅	∅	E	M	H	5	1	∅	∅	7	4	3	908	l	kʰ	∅	∅	ãi	-	-	L	K	∅	∅	A	_	_	5	1	∅	∅	7	0	0	909	l	kʰ	∅	∅	ɛ	ɴ	-	L	K	∅	∅	E	N	_	5	1	∅	∅	7	4	0	910	l	kʰ	∅	∅	ɛ	ŋ	ɦ	L	K	∅	∅	E	N	H	5	1	∅	∅	7	4	3																						
3	0.5000	4	0.6667	2036	905	i	l	kʰ	∅	-	-	³³	I	L	K	∅	_	_	_	7	5	1	∅	0	0	0	906	a	l	kʰ	∅	ŋ	-	⁵³	A	L	K	∅	N	_	_	7	5	1	∅	4	0	0																							907	ɛ	l	kʰ	∅	m	ɦ	³¹	E	L	K	∅	M	H	_	7	5	1	∅	4	3	0	908	ãi	l	kʰ	∅	-	-	³⁵	A	L	K	∅	_	_	_	7	5	1	∅	0	0	0	909	ɛ	l	kʰ	∅	ɴ	-	⁵⁵	E	L	K	∅	N	_	_	7	5	1	∅	4	0	0	910	ɛ	l	kʰ	∅	ŋ	ɦ	³¹	E	L	K	∅	N	H	_	7	5	1	∅	4	3	0																						
