index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
2	0.4000	4	0.8000	2662	669	-	tʰ	∅	∅	ɨ	-	¹¹	_	T	∅	∅	I	_	_	0	1	∅	∅	7	0	0	670	w	tʰ	∅	∅	a	ŋ	¹¹	W	T	∅	∅	A	N	_	6	1	∅	∅	7	4	0	671	-	tʰ	∅	∅	u	-	¹¹	_	T	∅	∅	Y	_	_	0	1	∅	∅	7	0	0	672	-	tʰ	∅	∅	u	n	⁵⁵	_	T	∅	∅	Y	N	_	0	1	∅	∅	7	4	0	673	-	tʰ	∅	∅	ɑ̃	-	³³	_	T	∅	∅	A	_	_	0	1	∅	∅	7	0	0	674	-	tʰ	∅	∅	u	ɴ	¹¹	_	T	∅	∅	Y	N	_	0	1	∅	∅	7	4	0	675	w	tʰ	∅	∅	ə	m	³³	W	T	∅	∅	E	M	_	6	1	∅	∅	7	4	0																						
3	0.6000	3	0.6000	2662	669	ɨ	-	tʰ	∅	-	¹¹	∅	I	_	T	∅	_	_	∅	7	0	1	∅	0	0	∅	670	a	w	tʰ	∅	ŋ	¹¹	∅	A	W	T	∅	N	_	∅	7	6	1	∅	4	0	∅	671	u	-	tʰ	∅	-	¹¹	∅	Y	_	T	∅	_	_	∅	7	0	1	∅	0	0	∅	672	u	-	tʰ	∅	n	⁵⁵	∅	Y	_	T	∅	N	_	∅	7	0	1	∅	4	0	∅	673	ɑ̃	-	tʰ	∅	-	³³	∅	A	_	T	∅	_	_	∅	7	0	1	∅	0	0	∅	674	u	-	tʰ	∅	ɴ	¹¹	∅	Y	_	T	∅	N	_	∅	7	0	1	∅	4	0	∅	675	ə	w	tʰ	∅	m	³³	∅	E	W	T	∅	M	_	∅	7	6	1	∅	4	0	∅																						
4	0.8000	2	0.4000	2662	669	-	ɨ	-	tʰ	¹¹	∅	∅	_	I	_	T	_	∅	∅	0	7	0	1	0	∅	∅	670	ŋ	a	w	tʰ	¹¹	∅	∅	N	A	W	T	_	∅	∅	4	7	6	1	0	∅	∅	671	-	u	-	tʰ	¹¹	∅	∅	_	Y	_	T	_	∅	∅	0	7	0	1	0	∅	∅	672	n	u	-	tʰ	⁵⁵	∅	∅	N	Y	_	T	_	∅	∅	4	7	0	1	0	∅	∅	673	-	ɑ̃	-	tʰ	³³	∅	∅	_	A	_	T	_	∅	∅	0	7	0	1	0	∅	∅	674	ɴ	u	-	tʰ	¹¹	∅	∅	N	Y	_	T	_	∅	∅	4	7	0	1	0	∅	∅	675	m	ə	w	tʰ	³³	∅	∅	M	E	W	T	_	∅	∅	4	7	6	1	0	∅	∅																						
5	1.0000	1	0.2000	2662	669	¹¹	-	ɨ	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅	670	¹¹	ŋ	a	w	∅	∅	∅	_	N	A	W	∅	∅	∅	0	4	7	6	∅	∅	∅	671	¹¹	-	u	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅	672	⁵⁵	n	u	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅	673	³³	-	ɑ̃	-	∅	∅	∅	_	_	A	_	∅	∅	∅	0	0	7	0	∅	∅	∅	674	¹¹	ɴ	u	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅	675	³³	m	ə	w	∅	∅	∅	_	M	E	W	∅	∅	∅	0	4	7	6	∅	∅	∅																						
1	0.2000	5	1.0000	2673	676	s	∅	∅	∅	-	ɨ	-	S	∅	∅	∅	_	I	_	3	∅	∅	∅	0	7	0	677	θ	∅	∅	∅	w	a	ŋ	D	∅	∅	∅	W	A	N	3	∅	∅	∅	6	7	4	678	s	∅	∅	∅	-	u	-	S	∅	∅	∅	_	Y	_	3	∅	∅	∅	0	7	0	679	s	∅	∅	∅	-	u	n	S	∅	∅	∅	_	Y	N	3	∅	∅	∅	0	7	4																							680	s	∅	∅	∅	-	u	n	S	∅	∅	∅	_	Y	N	3	∅	∅	∅	0	7	4	681	s	∅	∅	∅	w	ə	m	S	∅	∅	∅	W	E	M	3	∅	∅	∅	6	7	4	682	θ	∅	∅	∅	-	u	-	D	∅	∅	∅	_	Y	_	3	∅	∅	∅	0	7	0
2	0.4000	4	0.8000	2673	676	-	s	∅	∅	ɨ	-	¹¹	_	S	∅	∅	I	_	_	0	3	∅	∅	7	0	0	677	w	θ	∅	∅	a	ŋ	¹¹	W	D	∅	∅	A	N	_	6	3	∅	∅	7	4	0	678	-	s	∅	∅	u	-	¹¹	_	S	∅	∅	Y	_	_	0	3	∅	∅	7	0	0	679	-	s	∅	∅	u	n	⁵⁵	_	S	∅	∅	Y	N	_	0	3	∅	∅	7	4	0																							680	-	s	∅	∅	u	n	¹¹	_	S	∅	∅	Y	N	_	0	3	∅	∅	7	4	0	681	w	s	∅	∅	ə	m	³³	W	S	∅	∅	E	M	_	6	3	∅	∅	7	4	0	682	-	θ	∅	∅	u	-	³³	_	D	∅	∅	Y	_	_	0	3	∅	∅	7	0	0
3	0.6000	3	0.6000	2673	676	ɨ	-	s	∅	-	¹¹	∅	I	_	S	∅	_	_	∅	7	0	3	∅	0	0	∅	677	a	w	θ	∅	ŋ	¹¹	∅	A	W	D	∅	N	_	∅	7	6	3	∅	4	0	∅	678	u	-	s	∅	-	¹¹	∅	Y	_	S	∅	_	_	∅	7	0	3	∅	0	0	∅	679	u	-	s	∅	n	⁵⁵	∅	Y	_	S	∅	N	_	∅	7	0	3	∅	4	0	∅																							680	u	-	s	∅	n	¹¹	∅	Y	_	S	∅	N	_	∅	7	0	3	∅	4	0	∅	681	ə	w	s	∅	m	³³	∅	E	W	S	∅	M	_	∅	7	6	3	∅	4	0	∅	682	u	-	θ	∅	-	³³	∅	Y	_	D	∅	_	_	∅	7	0	3	∅	0	0	∅
4	0.8000	2	0.4000	2673	676	-	ɨ	-	s	¹¹	∅	∅	_	I	_	S	_	∅	∅	0	7	0	3	0	∅	∅	677	ŋ	a	w	θ	¹¹	∅	∅	N	A	W	D	_	∅	∅	4	7	6	3	0	∅	∅	678	-	u	-	s	¹¹	∅	∅	_	Y	_	S	_	∅	∅	0	7	0	3	0	∅	∅	679	n	u	-	s	⁵⁵	∅	∅	N	Y	_	S	_	∅	∅	4	7	0	3	0	∅	∅																							680	n	u	-	s	¹¹	∅	∅	N	Y	_	S	_	∅	∅	4	7	0	3	0	∅	∅	681	m	ə	w	s	³³	∅	∅	M	E	W	S	_	∅	∅	4	7	6	3	0	∅	∅	682	-	u	-	θ	³³	∅	∅	_	Y	_	D	_	∅	∅	0	7	0	3	0	∅	∅
5	1.0000	1	0.2000	2673	676	¹¹	-	ɨ	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅	677	¹¹	ŋ	a	w	∅	∅	∅	_	N	A	W	∅	∅	∅	0	4	7	6	∅	∅	∅	678	¹¹	-	u	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅	679	⁵⁵	n	u	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅																							680	¹¹	n	u	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅	681	³³	m	ə	w	∅	∅	∅	_	M	E	W	∅	∅	∅	0	4	7	6	∅	∅	∅	682	³³	-	u	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅
1	0.3333	3	1.0000	2682	683	s	∅	∅	∅	e	³³	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							684	s	∅	∅	∅	a	⁵⁵	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																													685	s	∅	∅	∅	ə	⁰	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	2682	683	e	s	∅	∅	³³	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							684	a	s	∅	∅	⁵⁵	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													685	ə	s	∅	∅	⁰	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	2682	683	³³	e	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							684	⁵⁵	a	s	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													685	⁰	ə	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	2683	686	b	∅	∅	∅	e	³³	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							687	b	∅	∅	∅	a	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																													688	ˀb	∅	∅	∅	a	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	2683	686	e	b	∅	∅	³³	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							687	a	b	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													688	a	ˀb	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	2683	686	³³	e	b	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							687	⁵⁵	a	b	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													688	⁵⁵	a	ˀb	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	2708																							689	t	∅	∅	∅	ɔ	-	¹¹	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	690	t	∅	∅	∅	o	-	¹¹	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	691	tʰ	∅	∅	∅	ɔ	ŋ	⁵³	T	∅	∅	∅	U	N	_	1	∅	∅	∅	7	4	0																							692	d	∅	∅	∅	ɔ	ŋ	¹¹	T	∅	∅	∅	U	N	_	1	∅	∅	∅	7	4	0	693	t	∅	∅	∅	ɔ	ŋ	⁵⁵	T	∅	∅	∅	U	N	_	1	∅	∅	∅	7	4	0	694	d	∅	∅	∅	ɔ	-	³³	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	2708																							689	ɔ	t	∅	∅	-	¹¹	∅	U	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	690	o	t	∅	∅	-	¹¹	∅	U	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	691	ɔ	tʰ	∅	∅	ŋ	⁵³	∅	U	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							692	ɔ	d	∅	∅	ŋ	¹¹	∅	U	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	693	ɔ	t	∅	∅	ŋ	⁵⁵	∅	U	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	694	ɔ	d	∅	∅	-	³³	∅	U	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	2708																							689	-	ɔ	t	∅	¹¹	∅	∅	_	U	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	690	-	o	t	∅	¹¹	∅	∅	_	U	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	691	ŋ	ɔ	tʰ	∅	⁵³	∅	∅	N	U	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							692	ŋ	ɔ	d	∅	¹¹	∅	∅	N	U	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅	693	ŋ	ɔ	t	∅	⁵⁵	∅	∅	N	U	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅	694	-	ɔ	d	∅	³³	∅	∅	_	U	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	2708																							689	¹¹	-	ɔ	t	∅	∅	∅	_	_	U	T	∅	∅	∅	0	0	7	1	∅	∅	∅	690	¹¹	-	o	t	∅	∅	∅	_	_	U	T	∅	∅	∅	0	0	7	1	∅	∅	∅	691	⁵³	ŋ	ɔ	tʰ	∅	∅	∅	_	N	U	T	∅	∅	∅	0	4	7	1	∅	∅	∅																							692	¹¹	ŋ	ɔ	d	∅	∅	∅	_	N	U	T	∅	∅	∅	0	4	7	1	∅	∅	∅	693	⁵⁵	ŋ	ɔ	t	∅	∅	∅	_	N	U	T	∅	∅	∅	0	4	7	1	∅	∅	∅	694	³³	-	ɔ	d	∅	∅	∅	_	_	U	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.2500	4	1.0000	2718																																													695	tʰ	∅	∅	∅	e	-	³³	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																							696	tʰ	∅	∅	∅	e	ʔ	⁴⁵	T	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0	697	tʰ	∅	∅	∅	ɛ	ʔ̚	⁵¹	T	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	2718																																													695	e	tʰ	∅	∅	-	³³	∅	E	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							696	e	tʰ	∅	∅	ʔ	⁴⁵	∅	E	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	697	ɛ	tʰ	∅	∅	ʔ̚	⁵¹	∅	E	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	2718																																													695	-	e	tʰ	∅	³³	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							696	ʔ	e	tʰ	∅	⁴⁵	∅	∅	H	E	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	697	ʔ̚	ɛ	tʰ	∅	⁵¹	∅	∅	H	E	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	2718																																													695	³³	-	e	tʰ	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							696	⁴⁵	ʔ	e	tʰ	∅	∅	∅	_	H	E	T	∅	∅	∅	0	1	7	1	∅	∅	∅	697	⁵¹	ʔ̚	ɛ	tʰ	∅	∅	∅	_	H	E	T	∅	∅	∅	0	1	7	1	∅	∅	∅																																												
1	0.2000	5	1.0000	2725	698	l	∅	∅	∅	-	ɨ	-	L	∅	∅	∅	_	I	_	5	∅	∅	∅	0	7	0	699	l	∅	∅	∅	w	a	ŋ	L	∅	∅	∅	W	A	N	5	∅	∅	∅	6	7	4	700	l	∅	∅	∅	-	u	-	L	∅	∅	∅	_	Y	_	5	∅	∅	∅	0	7	0																							701	l	∅	∅	∅	-	ɑ̃	ɦ	L	∅	∅	∅	_	A	H	5	∅	∅	∅	0	7	3	702	l	∅	∅	∅	-	u	ɴ	L	∅	∅	∅	_	Y	N	5	∅	∅	∅	0	7	4																							703	l	∅	∅	∅	-	u	-	L	∅	∅	∅	_	Y	_	5	∅	∅	∅	0	7	0
2	0.4000	4	0.8000	2725	698	-	l	∅	∅	ɨ	-	¹¹	_	L	∅	∅	I	_	_	0	5	∅	∅	7	0	0	699	w	l	∅	∅	a	ŋ	¹¹	W	L	∅	∅	A	N	_	6	5	∅	∅	7	4	0	700	-	l	∅	∅	u	-	¹¹	_	L	∅	∅	Y	_	_	0	5	∅	∅	7	0	0																							701	-	l	∅	∅	ɑ̃	ɦ	¹¹	_	L	∅	∅	A	H	_	0	5	∅	∅	7	3	0	702	-	l	∅	∅	u	ɴ	¹¹	_	L	∅	∅	Y	N	_	0	5	∅	∅	7	4	0																							703	-	l	∅	∅	u	-	¹¹	_	L	∅	∅	Y	_	_	0	5	∅	∅	7	0	0
3	0.6000	3	0.6000	2725	698	ɨ	-	l	∅	-	¹¹	∅	I	_	L	∅	_	_	∅	7	0	5	∅	0	0	∅	699	a	w	l	∅	ŋ	¹¹	∅	A	W	L	∅	N	_	∅	7	6	5	∅	4	0	∅	700	u	-	l	∅	-	¹¹	∅	Y	_	L	∅	_	_	∅	7	0	5	∅	0	0	∅																							701	ɑ̃	-	l	∅	ɦ	¹¹	∅	A	_	L	∅	H	_	∅	7	0	5	∅	3	0	∅	702	u	-	l	∅	ɴ	¹¹	∅	Y	_	L	∅	N	_	∅	7	0	5	∅	4	0	∅																							703	u	-	l	∅	-	¹¹	∅	Y	_	L	∅	_	_	∅	7	0	5	∅	0	0	∅
4	0.8000	2	0.4000	2725	698	-	ɨ	-	l	¹¹	∅	∅	_	I	_	L	_	∅	∅	0	7	0	5	0	∅	∅	699	ŋ	a	w	l	¹¹	∅	∅	N	A	W	L	_	∅	∅	4	7	6	5	0	∅	∅	700	-	u	-	l	¹¹	∅	∅	_	Y	_	L	_	∅	∅	0	7	0	5	0	∅	∅																							701	ɦ	ɑ̃	-	l	¹¹	∅	∅	H	A	_	L	_	∅	∅	3	7	0	5	0	∅	∅	702	ɴ	u	-	l	¹¹	∅	∅	N	Y	_	L	_	∅	∅	4	7	0	5	0	∅	∅																							703	-	u	-	l	¹¹	∅	∅	_	Y	_	L	_	∅	∅	0	7	0	5	0	∅	∅
5	1.0000	1	0.2000	2725	698	¹¹	-	ɨ	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅	699	¹¹	ŋ	a	w	∅	∅	∅	_	N	A	W	∅	∅	∅	0	4	7	6	∅	∅	∅	700	¹¹	-	u	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅																							701	¹¹	ɦ	ɑ̃	-	∅	∅	∅	_	H	A	_	∅	∅	∅	0	3	7	0	∅	∅	∅	702	¹¹	ɴ	u	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅																							703	¹¹	-	u	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅
1	0.2500	4	1.0000	2735	704	cʰ	∅	∅	∅	ɛ	-	¹¹	C	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																							705	cʰ	∅	∅	∅	ɔ	-	¹¹	C	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0																							706	cʰ	∅	∅	∅	ɛ̃	-	³³	C	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	707	cʰ	∅	∅	∅	a	ɴ	¹¹	C	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0																							708	ʃ	∅	∅	∅	a	-	³³	S	∅	∅	∅	A	_	_	3	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	2735	704	ɛ	cʰ	∅	∅	-	¹¹	∅	E	C	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							705	ɔ	cʰ	∅	∅	-	¹¹	∅	U	C	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							706	ɛ̃	cʰ	∅	∅	-	³³	∅	E	C	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	707	a	cʰ	∅	∅	ɴ	¹¹	∅	A	C	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							708	a	ʃ	∅	∅	-	³³	∅	A	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅
3	0.7500	2	0.5000	2735	704	-	ɛ	cʰ	∅	¹¹	∅	∅	_	E	C	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							705	-	ɔ	cʰ	∅	¹¹	∅	∅	_	U	C	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							706	-	ɛ̃	cʰ	∅	³³	∅	∅	_	E	C	∅	_	∅	∅	0	7	1	∅	0	∅	∅	707	ɴ	a	cʰ	∅	¹¹	∅	∅	N	A	C	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							708	-	a	ʃ	∅	³³	∅	∅	_	A	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅
4	1.0000	1	0.2500	2735	704	¹¹	-	ɛ	cʰ	∅	∅	∅	_	_	E	C	∅	∅	∅	0	0	7	1	∅	∅	∅																							705	¹¹	-	ɔ	cʰ	∅	∅	∅	_	_	U	C	∅	∅	∅	0	0	7	1	∅	∅	∅																							706	³³	-	ɛ̃	cʰ	∅	∅	∅	_	_	E	C	∅	∅	∅	0	0	7	1	∅	∅	∅	707	¹¹	ɴ	a	cʰ	∅	∅	∅	_	N	A	C	∅	∅	∅	0	4	7	1	∅	∅	∅																							708	³³	-	a	ʃ	∅	∅	∅	_	_	A	S	∅	∅	∅	0	0	7	3	∅	∅	∅
1	0.2500	4	1.0000	2744	709	l	∅	∅	∅	a	-	³³	L	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0	710	l	∅	∅	∅	i	ʔ	²¹	L	∅	∅	∅	I	H	_	5	∅	∅	∅	7	1	0	711	l	∅	∅	∅	e	-	³³	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0																							712	l	∅	∅	∅	ai	ʔ	²¹	L	∅	∅	∅	A	H	_	5	∅	∅	∅	7	1	0	713	l	∅	∅	∅	e	ʔ̚	⁵¹	L	∅	∅	∅	E	H	_	5	∅	∅	∅	7	1	0																							714	l	∅	∅	∅	ɪ	-	¹¹	L	∅	∅	∅	I	_	_	5	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	2744	709	a	l	∅	∅	-	³³	∅	A	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	710	i	l	∅	∅	ʔ	²¹	∅	I	L	∅	∅	H	_	∅	7	5	∅	∅	1	0	∅	711	e	l	∅	∅	-	³³	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							712	ai	l	∅	∅	ʔ	²¹	∅	A	L	∅	∅	H	_	∅	7	5	∅	∅	1	0	∅	713	e	l	∅	∅	ʔ̚	⁵¹	∅	E	L	∅	∅	H	_	∅	7	5	∅	∅	1	0	∅																							714	ɪ	l	∅	∅	-	¹¹	∅	I	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅
3	0.7500	2	0.5000	2744	709	-	a	l	∅	³³	∅	∅	_	A	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	710	ʔ	i	l	∅	²¹	∅	∅	H	I	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅	711	-	e	l	∅	³³	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							712	ʔ	ai	l	∅	²¹	∅	∅	H	A	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅	713	ʔ̚	e	l	∅	⁵¹	∅	∅	H	E	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅																							714	-	ɪ	l	∅	¹¹	∅	∅	_	I	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅
