index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
1	0.2500	4	1.0000	2590	925	p	∅	∅	∅	o	-	¹¹	P	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	926	p	∅	∅	∅	ɔ	-	³³	P	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	927	p	∅	∅	∅	o	-	³³	P	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	928	pʰ	∅	∅	∅	ɔ	ŋ	³³	P	∅	∅	∅	U	N	_	1	∅	∅	∅	7	4	0	929	pʰ	∅	∅	∅	ɔ̃	-	⁵⁵	P	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	930	b	∅	∅	∅	ɔ	ŋ	⁵⁵	P	∅	∅	∅	U	N	_	1	∅	∅	∅	7	4	0	931	p	∅	∅	∅	ɔ	ŋ	⁵³	P	∅	∅	∅	U	N	_	1	∅	∅	∅	7	4	0																						
2	0.5000	3	0.7500	2590	925	o	p	∅	∅	-	¹¹	∅	U	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	926	ɔ	p	∅	∅	-	³³	∅	U	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	927	o	p	∅	∅	-	³³	∅	U	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	928	ɔ	pʰ	∅	∅	ŋ	³³	∅	U	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	929	ɔ̃	pʰ	∅	∅	-	⁵⁵	∅	U	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	930	ɔ	b	∅	∅	ŋ	⁵⁵	∅	U	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	931	ɔ	p	∅	∅	ŋ	⁵³	∅	U	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																						
3	0.7500	2	0.5000	2590	925	-	o	p	∅	¹¹	∅	∅	_	U	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	926	-	ɔ	p	∅	³³	∅	∅	_	U	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	927	-	o	p	∅	³³	∅	∅	_	U	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	928	ŋ	ɔ	pʰ	∅	³³	∅	∅	N	U	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	929	-	ɔ̃	pʰ	∅	⁵⁵	∅	∅	_	U	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	930	ŋ	ɔ	b	∅	⁵⁵	∅	∅	N	U	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	931	ŋ	ɔ	p	∅	⁵³	∅	∅	N	U	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																						
4	1.0000	1	0.2500	2590	925	¹¹	-	o	p	∅	∅	∅	_	_	U	P	∅	∅	∅	0	0	7	1	∅	∅	∅	926	³³	-	ɔ	p	∅	∅	∅	_	_	U	P	∅	∅	∅	0	0	7	1	∅	∅	∅	927	³³	-	o	p	∅	∅	∅	_	_	U	P	∅	∅	∅	0	0	7	1	∅	∅	∅	928	³³	ŋ	ɔ	pʰ	∅	∅	∅	_	N	U	P	∅	∅	∅	0	4	7	1	∅	∅	∅	929	⁵⁵	-	ɔ̃	pʰ	∅	∅	∅	_	_	U	P	∅	∅	∅	0	0	7	1	∅	∅	∅	930	⁵⁵	ŋ	ɔ	b	∅	∅	∅	_	N	U	P	∅	∅	∅	0	4	7	1	∅	∅	∅	931	⁵³	ŋ	ɔ	p	∅	∅	∅	_	N	U	P	∅	∅	∅	0	4	7	1	∅	∅	∅																						
1	0.3333	3	1.0000	2604	932	tʰ	∅	∅	∅	i	¹¹	∅	T	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	933	tʰ	∅	∅	∅	ai	¹¹	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	934	tʰ	∅	∅	∅	i	¹¹	∅	T	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	935	tʰ	∅	∅	∅	e	⁵⁵	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	936	tʰ	∅	∅	∅	i	³³	∅	T	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	937	tʰ	∅	∅	∅	e	¹¹	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	938	tʰ	∅	∅	∅	e	³³	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	2604	932	i	tʰ	∅	∅	¹¹	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	933	ai	tʰ	∅	∅	¹¹	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	934	i	tʰ	∅	∅	¹¹	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	935	e	tʰ	∅	∅	⁵⁵	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	936	i	tʰ	∅	∅	³³	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	937	e	tʰ	∅	∅	¹¹	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	938	e	tʰ	∅	∅	³³	∅	∅	E	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	2604	932	¹¹	i	tʰ	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	933	¹¹	ai	tʰ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	934	¹¹	i	tʰ	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	935	⁵⁵	e	tʰ	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	936	³³	i	tʰ	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	937	¹¹	e	tʰ	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	938	³³	e	tʰ	∅	∅	∅	∅	_	E	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.2500	4	1.0000	2616	939	r	∅	∅	∅	a	-	³³	R	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0																							940	r	∅	∅	∅	e	-	³³	R	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0																							941	ɣ	∅	∅	∅	ai	ʔ	²¹	G	∅	∅	∅	A	H	_	3	∅	∅	∅	7	1	0	942	r	∅	∅	∅	e	ʔ̚	⁵¹	R	∅	∅	∅	E	H	_	5	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	2616	939	a	r	∅	∅	-	³³	∅	A	R	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							940	e	r	∅	∅	-	³³	∅	E	R	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							941	ai	ɣ	∅	∅	ʔ	²¹	∅	A	G	∅	∅	H	_	∅	7	3	∅	∅	1	0	∅	942	e	r	∅	∅	ʔ̚	⁵¹	∅	E	R	∅	∅	H	_	∅	7	5	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	2616	939	-	a	r	∅	³³	∅	∅	_	A	R	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							940	-	e	r	∅	³³	∅	∅	_	E	R	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							941	ʔ	ai	ɣ	∅	²¹	∅	∅	H	A	G	∅	_	∅	∅	1	7	3	∅	0	∅	∅	942	ʔ̚	e	r	∅	⁵¹	∅	∅	H	E	R	∅	_	∅	∅	1	7	5	∅	0	∅	∅																																												
4	1.0000	1	0.2500	2616	939	³³	-	a	r	∅	∅	∅	_	_	A	R	∅	∅	∅	0	0	7	5	∅	∅	∅																							940	³³	-	e	r	∅	∅	∅	_	_	E	R	∅	∅	∅	0	0	7	5	∅	∅	∅																							941	²¹	ʔ	ai	ɣ	∅	∅	∅	_	H	A	G	∅	∅	∅	0	1	7	3	∅	∅	∅	942	⁵¹	ʔ̚	e	r	∅	∅	∅	_	H	E	R	∅	∅	∅	0	1	7	5	∅	∅	∅																																												
1	0.2000	5	1.0000	2662	943	tʰ	∅	∅	∅	-	ɨ	-	T	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	944	tʰ	∅	∅	∅	w	a	ŋ	T	∅	∅	∅	W	A	N	1	∅	∅	∅	6	7	4	945	tʰ	∅	∅	∅	-	u	-	T	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0	946	tʰ	∅	∅	∅	-	u	n	T	∅	∅	∅	_	Y	N	1	∅	∅	∅	0	7	4	947	tʰ	∅	∅	∅	-	ɑ̃	-	T	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0	948	tʰ	∅	∅	∅	-	u	ɴ	T	∅	∅	∅	_	Y	N	1	∅	∅	∅	0	7	4	949	tʰ	∅	∅	∅	w	ə	m	T	∅	∅	∅	W	E	M	1	∅	∅	∅	6	7	4																						
2	0.4000	4	0.8000	2662	943	-	tʰ	∅	∅	ɨ	-	¹¹	_	T	∅	∅	I	_	_	0	1	∅	∅	7	0	0	944	w	tʰ	∅	∅	a	ŋ	¹¹	W	T	∅	∅	A	N	_	6	1	∅	∅	7	4	0	945	-	tʰ	∅	∅	u	-	¹¹	_	T	∅	∅	Y	_	_	0	1	∅	∅	7	0	0	946	-	tʰ	∅	∅	u	n	⁵⁵	_	T	∅	∅	Y	N	_	0	1	∅	∅	7	4	0	947	-	tʰ	∅	∅	ɑ̃	-	³³	_	T	∅	∅	A	_	_	0	1	∅	∅	7	0	0	948	-	tʰ	∅	∅	u	ɴ	¹¹	_	T	∅	∅	Y	N	_	0	1	∅	∅	7	4	0	949	w	tʰ	∅	∅	ə	m	³³	W	T	∅	∅	E	M	_	6	1	∅	∅	7	4	0																						
3	0.6000	3	0.6000	2662	943	ɨ	-	tʰ	∅	-	¹¹	∅	I	_	T	∅	_	_	∅	7	0	1	∅	0	0	∅	944	a	w	tʰ	∅	ŋ	¹¹	∅	A	W	T	∅	N	_	∅	7	6	1	∅	4	0	∅	945	u	-	tʰ	∅	-	¹¹	∅	Y	_	T	∅	_	_	∅	7	0	1	∅	0	0	∅	946	u	-	tʰ	∅	n	⁵⁵	∅	Y	_	T	∅	N	_	∅	7	0	1	∅	4	0	∅	947	ɑ̃	-	tʰ	∅	-	³³	∅	A	_	T	∅	_	_	∅	7	0	1	∅	0	0	∅	948	u	-	tʰ	∅	ɴ	¹¹	∅	Y	_	T	∅	N	_	∅	7	0	1	∅	4	0	∅	949	ə	w	tʰ	∅	m	³³	∅	E	W	T	∅	M	_	∅	7	6	1	∅	4	0	∅																						
4	0.8000	2	0.4000	2662	943	-	ɨ	-	tʰ	¹¹	∅	∅	_	I	_	T	_	∅	∅	0	7	0	1	0	∅	∅	944	ŋ	a	w	tʰ	¹¹	∅	∅	N	A	W	T	_	∅	∅	4	7	6	1	0	∅	∅	945	-	u	-	tʰ	¹¹	∅	∅	_	Y	_	T	_	∅	∅	0	7	0	1	0	∅	∅	946	n	u	-	tʰ	⁵⁵	∅	∅	N	Y	_	T	_	∅	∅	4	7	0	1	0	∅	∅	947	-	ɑ̃	-	tʰ	³³	∅	∅	_	A	_	T	_	∅	∅	0	7	0	1	0	∅	∅	948	ɴ	u	-	tʰ	¹¹	∅	∅	N	Y	_	T	_	∅	∅	4	7	0	1	0	∅	∅	949	m	ə	w	tʰ	³³	∅	∅	M	E	W	T	_	∅	∅	4	7	6	1	0	∅	∅																						
5	1.0000	1	0.2000	2662	943	¹¹	-	ɨ	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅	944	¹¹	ŋ	a	w	∅	∅	∅	_	N	A	W	∅	∅	∅	0	4	7	6	∅	∅	∅	945	¹¹	-	u	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅	946	⁵⁵	n	u	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅	947	³³	-	ɑ̃	-	∅	∅	∅	_	_	A	_	∅	∅	∅	0	0	7	0	∅	∅	∅	948	¹¹	ɴ	u	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅	949	³³	m	ə	w	∅	∅	∅	_	M	E	W	∅	∅	∅	0	4	7	6	∅	∅	∅																						
1	0.2000	5	1.0000	2673	950	s	∅	∅	∅	-	ɨ	-	S	∅	∅	∅	_	I	_	3	∅	∅	∅	0	7	0	951	θ	∅	∅	∅	w	a	ŋ	D	∅	∅	∅	W	A	N	3	∅	∅	∅	6	7	4	952	s	∅	∅	∅	-	u	-	S	∅	∅	∅	_	Y	_	3	∅	∅	∅	0	7	0	953	s	∅	∅	∅	-	u	n	S	∅	∅	∅	_	Y	N	3	∅	∅	∅	0	7	4																							954	s	∅	∅	∅	-	u	n	S	∅	∅	∅	_	Y	N	3	∅	∅	∅	0	7	4	955	s	∅	∅	∅	w	ə	m	S	∅	∅	∅	W	E	M	3	∅	∅	∅	6	7	4	956	θ	∅	∅	∅	-	u	-	D	∅	∅	∅	_	Y	_	3	∅	∅	∅	0	7	0
2	0.4000	4	0.8000	2673	950	-	s	∅	∅	ɨ	-	¹¹	_	S	∅	∅	I	_	_	0	3	∅	∅	7	0	0	951	w	θ	∅	∅	a	ŋ	¹¹	W	D	∅	∅	A	N	_	6	3	∅	∅	7	4	0	952	-	s	∅	∅	u	-	¹¹	_	S	∅	∅	Y	_	_	0	3	∅	∅	7	0	0	953	-	s	∅	∅	u	n	⁵⁵	_	S	∅	∅	Y	N	_	0	3	∅	∅	7	4	0																							954	-	s	∅	∅	u	n	¹¹	_	S	∅	∅	Y	N	_	0	3	∅	∅	7	4	0	955	w	s	∅	∅	ə	m	³³	W	S	∅	∅	E	M	_	6	3	∅	∅	7	4	0	956	-	θ	∅	∅	u	-	³³	_	D	∅	∅	Y	_	_	0	3	∅	∅	7	0	0
3	0.6000	3	0.6000	2673	950	ɨ	-	s	∅	-	¹¹	∅	I	_	S	∅	_	_	∅	7	0	3	∅	0	0	∅	951	a	w	θ	∅	ŋ	¹¹	∅	A	W	D	∅	N	_	∅	7	6	3	∅	4	0	∅	952	u	-	s	∅	-	¹¹	∅	Y	_	S	∅	_	_	∅	7	0	3	∅	0	0	∅	953	u	-	s	∅	n	⁵⁵	∅	Y	_	S	∅	N	_	∅	7	0	3	∅	4	0	∅																							954	u	-	s	∅	n	¹¹	∅	Y	_	S	∅	N	_	∅	7	0	3	∅	4	0	∅	955	ə	w	s	∅	m	³³	∅	E	W	S	∅	M	_	∅	7	6	3	∅	4	0	∅	956	u	-	θ	∅	-	³³	∅	Y	_	D	∅	_	_	∅	7	0	3	∅	0	0	∅
4	0.8000	2	0.4000	2673	950	-	ɨ	-	s	¹¹	∅	∅	_	I	_	S	_	∅	∅	0	7	0	3	0	∅	∅	951	ŋ	a	w	θ	¹¹	∅	∅	N	A	W	D	_	∅	∅	4	7	6	3	0	∅	∅	952	-	u	-	s	¹¹	∅	∅	_	Y	_	S	_	∅	∅	0	7	0	3	0	∅	∅	953	n	u	-	s	⁵⁵	∅	∅	N	Y	_	S	_	∅	∅	4	7	0	3	0	∅	∅																							954	n	u	-	s	¹¹	∅	∅	N	Y	_	S	_	∅	∅	4	7	0	3	0	∅	∅	955	m	ə	w	s	³³	∅	∅	M	E	W	S	_	∅	∅	4	7	6	3	0	∅	∅	956	-	u	-	θ	³³	∅	∅	_	Y	_	D	_	∅	∅	0	7	0	3	0	∅	∅
5	1.0000	1	0.2000	2673	950	¹¹	-	ɨ	-	∅	∅	∅	_	_	I	_	∅	∅	∅	0	0	7	0	∅	∅	∅	951	¹¹	ŋ	a	w	∅	∅	∅	_	N	A	W	∅	∅	∅	0	4	7	6	∅	∅	∅	952	¹¹	-	u	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅	953	⁵⁵	n	u	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅																							954	¹¹	n	u	-	∅	∅	∅	_	N	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅	955	³³	m	ə	w	∅	∅	∅	_	M	E	W	∅	∅	∅	0	4	7	6	∅	∅	∅	956	³³	-	u	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅
1	0.3333	3	1.0000	2682	957	s	∅	∅	∅	e	³³	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							958	s	∅	∅	∅	a	⁵⁵	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																													959	s	∅	∅	∅	ə	⁰	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	2682	957	e	s	∅	∅	³³	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							958	a	s	∅	∅	⁵⁵	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													959	ə	s	∅	∅	⁰	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	2682	957	³³	e	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							958	⁵⁵	a	s	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													959	⁰	ə	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	2683	960	b	∅	∅	∅	e	³³	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							961	b	∅	∅	∅	a	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																													962	ˀb	∅	∅	∅	a	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	2683	960	e	b	∅	∅	³³	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							961	a	b	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													962	a	ˀb	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	2683	960	³³	e	b	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							961	⁵⁵	a	b	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													962	⁵⁵	a	ˀb	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	2693	963	p	∅	∅	∅	ɔ	-	¹¹	P	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	964	p	∅	∅	∅	ə	-	³³	P	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	965	p	∅	∅	∅	ə	-	³³	P	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	966	pʰ	∅	∅	∅	ə	ŋ	³³	P	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0	967	pʰ	∅	∅	∅	ɑ̃	-	⁵⁵	P	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	968	b	∅	∅	∅	ə	ŋ	⁵⁵	P	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0	969	p	∅	∅	∅	ə	ŋ	⁵³	P	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0	970	b	∅	∅	∅	o	-	⁵⁵	P	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	2693	963	ɔ	p	∅	∅	-	¹¹	∅	U	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	964	ə	p	∅	∅	-	³³	∅	E	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	965	ə	p	∅	∅	-	³³	∅	E	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	966	ə	pʰ	∅	∅	ŋ	³³	∅	E	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	967	ɑ̃	pʰ	∅	∅	-	⁵⁵	∅	A	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	968	ə	b	∅	∅	ŋ	⁵⁵	∅	E	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	969	ə	p	∅	∅	ŋ	⁵³	∅	E	P	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	970	o	b	∅	∅	-	⁵⁵	∅	U	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	2693	963	-	ɔ	p	∅	¹¹	∅	∅	_	U	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	964	-	ə	p	∅	³³	∅	∅	_	E	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	965	-	ə	p	∅	³³	∅	∅	_	E	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	966	ŋ	ə	pʰ	∅	³³	∅	∅	N	E	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	967	-	ɑ̃	pʰ	∅	⁵⁵	∅	∅	_	A	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	968	ŋ	ə	b	∅	⁵⁵	∅	∅	N	E	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	969	ŋ	ə	p	∅	⁵³	∅	∅	N	E	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅	970	-	o	b	∅	⁵⁵	∅	∅	_	U	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	2693	963	¹¹	-	ɔ	p	∅	∅	∅	_	_	U	P	∅	∅	∅	0	0	7	1	∅	∅	∅	964	³³	-	ə	p	∅	∅	∅	_	_	E	P	∅	∅	∅	0	0	7	1	∅	∅	∅	965	³³	-	ə	p	∅	∅	∅	_	_	E	P	∅	∅	∅	0	0	7	1	∅	∅	∅	966	³³	ŋ	ə	pʰ	∅	∅	∅	_	N	E	P	∅	∅	∅	0	4	7	1	∅	∅	∅	967	⁵⁵	-	ɑ̃	pʰ	∅	∅	∅	_	_	A	P	∅	∅	∅	0	0	7	1	∅	∅	∅	968	⁵⁵	ŋ	ə	b	∅	∅	∅	_	N	E	P	∅	∅	∅	0	4	7	1	∅	∅	∅	969	⁵³	ŋ	ə	p	∅	∅	∅	_	N	E	P	∅	∅	∅	0	4	7	1	∅	∅	∅	970	⁵⁵	-	o	b	∅	∅	∅	_	_	U	P	∅	∅	∅	0	0	7	1	∅	∅	∅
