index	index_p	rindex	rindex_p	cogid	id_ClassicalNahuatl	segment_ClassicalNahuatl	segment_ClassicalNahuatl_L1	segment_ClassicalNahuatl_L2	segment_ClassicalNahuatl_L3	segment_ClassicalNahuatl_R1	segment_ClassicalNahuatl_R2	segment_ClassicalNahuatl_R3	SC_ClassicalNahuatl	SC_ClassicalNahuatl_L1	SC_ClassicalNahuatl_L2	SC_ClassicalNahuatl_L3	SC_ClassicalNahuatl_R1	SC_ClassicalNahuatl_R2	SC_ClassicalNahuatl_R3	PROSODY_ClassicalNahuatl	PROSODY_ClassicalNahuatl_L1	PROSODY_ClassicalNahuatl_L2	PROSODY_ClassicalNahuatl_L3	PROSODY_ClassicalNahuatl_R1	PROSODY_ClassicalNahuatl_R2	PROSODY_ClassicalNahuatl_R3	id_JalupaNahuat	segment_JalupaNahuat	segment_JalupaNahuat_L1	segment_JalupaNahuat_L2	segment_JalupaNahuat_L3	segment_JalupaNahuat_R1	segment_JalupaNahuat_R2	segment_JalupaNahuat_R3	SC_JalupaNahuat	SC_JalupaNahuat_L1	SC_JalupaNahuat_L2	SC_JalupaNahuat_L3	SC_JalupaNahuat_R1	SC_JalupaNahuat_R2	SC_JalupaNahuat_R3	PROSODY_JalupaNahuat	PROSODY_JalupaNahuat_L1	PROSODY_JalupaNahuat_L2	PROSODY_JalupaNahuat_L3	PROSODY_JalupaNahuat_R1	PROSODY_JalupaNahuat_R2	PROSODY_JalupaNahuat_R3	id_MecayapanNahuat	segment_MecayapanNahuat	segment_MecayapanNahuat_L1	segment_MecayapanNahuat_L2	segment_MecayapanNahuat_L3	segment_MecayapanNahuat_R1	segment_MecayapanNahuat_R2	segment_MecayapanNahuat_R3	SC_MecayapanNahuat	SC_MecayapanNahuat_L1	SC_MecayapanNahuat_L2	SC_MecayapanNahuat_L3	SC_MecayapanNahuat_R1	SC_MecayapanNahuat_R2	SC_MecayapanNahuat_R3	PROSODY_MecayapanNahuat	PROSODY_MecayapanNahuat_L1	PROSODY_MecayapanNahuat_L2	PROSODY_MecayapanNahuat_L3	PROSODY_MecayapanNahuat_R1	PROSODY_MecayapanNahuat_R2	PROSODY_MecayapanNahuat_R3	id_NorthPueblaNahuatl	segment_NorthPueblaNahuatl	segment_NorthPueblaNahuatl_L1	segment_NorthPueblaNahuatl_L2	segment_NorthPueblaNahuatl_L3	segment_NorthPueblaNahuatl_R1	segment_NorthPueblaNahuatl_R2	segment_NorthPueblaNahuatl_R3	SC_NorthPueblaNahuatl	SC_NorthPueblaNahuatl_L1	SC_NorthPueblaNahuatl_L2	SC_NorthPueblaNahuatl_L3	SC_NorthPueblaNahuatl_R1	SC_NorthPueblaNahuatl_R2	SC_NorthPueblaNahuatl_R3	PROSODY_NorthPueblaNahuatl	PROSODY_NorthPueblaNahuatl_L1	PROSODY_NorthPueblaNahuatl_L2	PROSODY_NorthPueblaNahuatl_L3	PROSODY_NorthPueblaNahuatl_R1	PROSODY_NorthPueblaNahuatl_R2	PROSODY_NorthPueblaNahuatl_R3	id_PajapanNahuat	segment_PajapanNahuat	segment_PajapanNahuat_L1	segment_PajapanNahuat_L2	segment_PajapanNahuat_L3	segment_PajapanNahuat_R1	segment_PajapanNahuat_R2	segment_PajapanNahuat_R3	SC_PajapanNahuat	SC_PajapanNahuat_L1	SC_PajapanNahuat_L2	SC_PajapanNahuat_L3	SC_PajapanNahuat_R1	SC_PajapanNahuat_R2	SC_PajapanNahuat_R3	PROSODY_PajapanNahuat	PROSODY_PajapanNahuat_L1	PROSODY_PajapanNahuat_L2	PROSODY_PajapanNahuat_L3	PROSODY_PajapanNahuat_R1	PROSODY_PajapanNahuat_R2	PROSODY_PajapanNahuat_R3	id_Pipil	segment_Pipil	segment_Pipil_L1	segment_Pipil_L2	segment_Pipil_L3	segment_Pipil_R1	segment_Pipil_R2	segment_Pipil_R3	SC_Pipil	SC_Pipil_L1	SC_Pipil_L2	SC_Pipil_L3	SC_Pipil_R1	SC_Pipil_R2	SC_Pipil_R3	PROSODY_Pipil	PROSODY_Pipil_L1	PROSODY_Pipil_L2	PROSODY_Pipil_L3	PROSODY_Pipil_R1	PROSODY_Pipil_R2	PROSODY_Pipil_R3	id_Pochutec	segment_Pochutec	segment_Pochutec_L1	segment_Pochutec_L2	segment_Pochutec_L3	segment_Pochutec_R1	segment_Pochutec_R2	segment_Pochutec_R3	SC_Pochutec	SC_Pochutec_L1	SC_Pochutec_L2	SC_Pochutec_L3	SC_Pochutec_R1	SC_Pochutec_R2	SC_Pochutec_R3	PROSODY_Pochutec	PROSODY_Pochutec_L1	PROSODY_Pochutec_L2	PROSODY_Pochutec_L3	PROSODY_Pochutec_R1	PROSODY_Pochutec_R2	PROSODY_Pochutec_R3	id_ProtoAztecan	segment_ProtoAztecan	segment_ProtoAztecan_L1	segment_ProtoAztecan_L2	segment_ProtoAztecan_L3	segment_ProtoAztecan_R1	segment_ProtoAztecan_R2	segment_ProtoAztecan_R3	SC_ProtoAztecan	SC_ProtoAztecan_L1	SC_ProtoAztecan_L2	SC_ProtoAztecan_L3	SC_ProtoAztecan_R1	SC_ProtoAztecan_R2	SC_ProtoAztecan_R3	PROSODY_ProtoAztecan	PROSODY_ProtoAztecan_L1	PROSODY_ProtoAztecan_L2	PROSODY_ProtoAztecan_L3	PROSODY_ProtoAztecan_R1	PROSODY_ProtoAztecan_R2	PROSODY_ProtoAztecan_R3	id_TetelcingoNahuatl	segment_TetelcingoNahuatl	segment_TetelcingoNahuatl_L1	segment_TetelcingoNahuatl_L2	segment_TetelcingoNahuatl_L3	segment_TetelcingoNahuatl_R1	segment_TetelcingoNahuatl_R2	segment_TetelcingoNahuatl_R3	SC_TetelcingoNahuatl	SC_TetelcingoNahuatl_L1	SC_TetelcingoNahuatl_L2	SC_TetelcingoNahuatl_L3	SC_TetelcingoNahuatl_R1	SC_TetelcingoNahuatl_R2	SC_TetelcingoNahuatl_R3	PROSODY_TetelcingoNahuatl	PROSODY_TetelcingoNahuatl_L1	PROSODY_TetelcingoNahuatl_L2	PROSODY_TetelcingoNahuatl_L3	PROSODY_TetelcingoNahuatl_R1	PROSODY_TetelcingoNahuatl_R2	PROSODY_TetelcingoNahuatl_R3
7	1.0000	1	0.1429	228	326	aː	o	t	ʔ	∅	∅	∅	A	U	T	H	∅	∅	∅	7	7	1	1	∅	∅	∅																							327	a	o	t	h	∅	∅	∅	A	U	T	H	∅	∅	∅	7	7	1	3	∅	∅	∅	328	a	o	t	h	∅	∅	∅	A	U	T	H	∅	∅	∅	7	7	1	3	∅	∅	∅	329	a	o	t	h	∅	∅	∅	A	U	T	H	∅	∅	∅	7	7	1	3	∅	∅	∅																																																																			330	a	o	ʰt	-	∅	∅	∅	A	U	T	_	∅	∅	∅	7	7	1	0	∅	∅	∅
1	0.1667	6	1.0000	229																							331	i	∅	∅	∅	h	l	-	I	∅	∅	∅	H	L	_	7	∅	∅	∅	3	5	0																																																																			332	i	∅	∅	∅	-	l	w	I	∅	∅	∅	_	L	W	7	∅	∅	∅	0	5	6																																																																		
2	0.3333	5	0.8333	229																							331	h	i	∅	∅	l	-	i	H	I	∅	∅	L	_	I	3	7	∅	∅	5	0	7																																																																			332	-	i	∅	∅	l	w	i	_	I	∅	∅	L	W	I	0	7	∅	∅	5	6	7																																																																		
3	0.5000	4	0.6667	229																							331	l	h	i	∅	-	i	-	L	H	I	∅	_	I	_	5	3	7	∅	0	7	0																																																																			332	l	-	i	∅	w	i	a	L	_	I	∅	W	I	A	5	0	7	∅	6	7	7																																																																		
4	0.6667	3	0.5000	229																							331	-	l	h	i	i	-	∅	_	L	H	I	I	_	∅	0	5	3	7	7	0	∅																																																																			332	w	l	-	i	i	a	∅	W	L	_	I	I	A	∅	6	5	0	7	7	7	∅																																																																		
5	0.8333	2	0.3333	229																							331	i	-	l	h	-	∅	∅	I	_	L	H	_	∅	∅	7	0	5	3	0	∅	∅																																																																			332	i	w	l	-	a	∅	∅	I	W	L	_	A	∅	∅	7	6	5	0	7	∅	∅																																																																		
6	1.0000	1	0.1667	229																							331	-	i	-	l	∅	∅	∅	_	I	_	L	∅	∅	∅	0	7	0	5	∅	∅	∅																																																																			332	a	i	w	l	∅	∅	∅	A	I	W	L	∅	∅	∅	7	7	6	5	∅	∅	∅																																																																		
1	0.2500	4	1.0000	231	333	-	∅	∅	∅	t	t	a	_	∅	∅	∅	T	T	A	0	∅	∅	∅	1	1	7	334	i	∅	∅	∅	-	r	a	I	∅	∅	∅	_	R	A	7	∅	∅	∅	0	5	7	335	i	∅	∅	∅	-	t	a	I	∅	∅	∅	_	T	A	7	∅	∅	∅	0	1	7	336	i	∅	∅	∅	-	t	a	I	∅	∅	∅	_	T	A	7	∅	∅	∅	0	1	7	337	i	∅	∅	∅	-	t	a	I	∅	∅	∅	_	T	A	7	∅	∅	∅	0	1	7	338	i	∅	∅	∅	-	t	a	I	∅	∅	∅	_	T	A	7	∅	∅	∅	0	1	7	339	i	∅	∅	∅	-	t	a	I	∅	∅	∅	_	T	A	7	∅	∅	∅	0	1	7	340	ɨ	∅	∅	∅	h	t	a	I	∅	∅	∅	H	T	A	7	∅	∅	∅	3	1	7	341	-	∅	∅	∅	ʰt	-	a	_	∅	∅	∅	T	_	A	0	∅	∅	∅	1	0	7
2	0.5000	3	0.7500	231	333	t	-	∅	∅	t	a	∅	T	_	∅	∅	T	A	∅	1	0	∅	∅	1	7	∅	334	-	i	∅	∅	r	a	∅	_	I	∅	∅	R	A	∅	0	7	∅	∅	5	7	∅	335	-	i	∅	∅	t	a	∅	_	I	∅	∅	T	A	∅	0	7	∅	∅	1	7	∅	336	-	i	∅	∅	t	a	∅	_	I	∅	∅	T	A	∅	0	7	∅	∅	1	7	∅	337	-	i	∅	∅	t	a	∅	_	I	∅	∅	T	A	∅	0	7	∅	∅	1	7	∅	338	-	i	∅	∅	t	a	∅	_	I	∅	∅	T	A	∅	0	7	∅	∅	1	7	∅	339	-	i	∅	∅	t	a	∅	_	I	∅	∅	T	A	∅	0	7	∅	∅	1	7	∅	340	h	ɨ	∅	∅	t	a	∅	H	I	∅	∅	T	A	∅	3	7	∅	∅	1	7	∅	341	ʰt	-	∅	∅	-	a	∅	T	_	∅	∅	_	A	∅	1	0	∅	∅	0	7	∅
3	0.7500	2	0.5000	231	333	t	t	-	∅	a	∅	∅	T	T	_	∅	A	∅	∅	1	1	0	∅	7	∅	∅	334	r	-	i	∅	a	∅	∅	R	_	I	∅	A	∅	∅	5	0	7	∅	7	∅	∅	335	t	-	i	∅	a	∅	∅	T	_	I	∅	A	∅	∅	1	0	7	∅	7	∅	∅	336	t	-	i	∅	a	∅	∅	T	_	I	∅	A	∅	∅	1	0	7	∅	7	∅	∅	337	t	-	i	∅	a	∅	∅	T	_	I	∅	A	∅	∅	1	0	7	∅	7	∅	∅	338	t	-	i	∅	a	∅	∅	T	_	I	∅	A	∅	∅	1	0	7	∅	7	∅	∅	339	t	-	i	∅	a	∅	∅	T	_	I	∅	A	∅	∅	1	0	7	∅	7	∅	∅	340	t	h	ɨ	∅	a	∅	∅	T	H	I	∅	A	∅	∅	1	3	7	∅	7	∅	∅	341	-	ʰt	-	∅	a	∅	∅	_	T	_	∅	A	∅	∅	0	1	0	∅	7	∅	∅
4	1.0000	1	0.2500	231	333	a	t	t	-	∅	∅	∅	A	T	T	_	∅	∅	∅	7	1	1	0	∅	∅	∅	334	a	r	-	i	∅	∅	∅	A	R	_	I	∅	∅	∅	7	5	0	7	∅	∅	∅	335	a	t	-	i	∅	∅	∅	A	T	_	I	∅	∅	∅	7	1	0	7	∅	∅	∅	336	a	t	-	i	∅	∅	∅	A	T	_	I	∅	∅	∅	7	1	0	7	∅	∅	∅	337	a	t	-	i	∅	∅	∅	A	T	_	I	∅	∅	∅	7	1	0	7	∅	∅	∅	338	a	t	-	i	∅	∅	∅	A	T	_	I	∅	∅	∅	7	1	0	7	∅	∅	∅	339	a	t	-	i	∅	∅	∅	A	T	_	I	∅	∅	∅	7	1	0	7	∅	∅	∅	340	a	t	h	ɨ	∅	∅	∅	A	T	H	I	∅	∅	∅	7	1	3	7	∅	∅	∅	341	a	-	ʰt	-	∅	∅	∅	A	_	T	_	∅	∅	∅	7	0	1	0	∅	∅	∅
1	0.0909	11	1.0000	232	342	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0																																													343	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0																																													344	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0	345	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0	346	x	∅	∅	∅	iː	n	+	G	∅	∅	∅	I	N	_	3	∅	∅	∅	7	4	0
2	0.1818	10	0.9091	232	342	-	-	∅	∅	-	-	a	_	_	∅	∅	_	_	A	0	0	∅	∅	0	0	7																																													343	-	-	∅	∅	-	-	a	_	_	∅	∅	_	_	A	0	0	∅	∅	0	0	7																																													344	-	-	∅	∅	-	-	a	_	_	∅	∅	_	_	A	0	0	∅	∅	0	0	7	345	-	-	∅	∅	-	-	aː	_	_	∅	∅	_	_	A	0	0	∅	∅	0	0	7	346	iː	x	∅	∅	n	+	ø	I	G	∅	∅	N	_	U	7	3	∅	∅	4	0	7
3	0.2727	9	0.8182	232	342	-	-	-	∅	-	a	tʃ	_	_	_	∅	_	A	T	0	0	0	∅	0	7	1																																													343	-	-	-	∅	-	a	tʃ	_	_	_	∅	_	A	T	0	0	0	∅	0	7	1																																													344	-	-	-	∅	-	a	-	_	_	_	∅	_	A	_	0	0	0	∅	0	7	0	345	-	-	-	∅	-	aː	tʃ	_	_	_	∅	_	A	T	0	0	0	∅	0	7	1	346	n	iː	x	∅	+	ø	tʃ	N	I	G	∅	_	U	T	4	7	3	∅	0	7	1
4	0.3636	8	0.7273	232	342	-	-	-	-	a	tʃ	-	_	_	_	_	A	T	_	0	0	0	0	7	1	0																																													343	-	-	-	-	a	tʃ	tɬ	_	_	_	_	A	T	T	0	0	0	0	7	1	1																																													344	-	-	-	-	a	-	x	_	_	_	_	A	_	G	0	0	0	0	7	0	3	345	-	-	-	-	aː	tʃ	-	_	_	_	_	A	T	_	0	0	0	0	7	1	0	346	+	n	iː	x	ø	tʃ	-	_	N	I	G	U	T	_	0	4	7	3	7	1	0
5	0.4545	7	0.6364	232	342	a	-	-	-	tʃ	-	-	A	_	_	_	T	_	_	7	0	0	0	1	0	0																																													343	a	-	-	-	tʃ	tɬ	i	A	_	_	_	T	T	I	7	0	0	0	1	1	7																																													344	a	-	-	-	-	x	-	A	_	_	_	_	G	_	7	0	0	0	0	3	0	345	aː	-	-	-	tʃ	-	-	A	_	_	_	T	_	_	7	0	0	0	1	0	0	346	ø	+	n	iː	tʃ	-	-	U	_	N	I	T	_	_	7	0	4	7	1	0	0
6	0.5455	6	0.5455	232	342	tʃ	a	-	-	-	-	+	T	A	_	_	_	_	_	1	7	0	0	0	0	0																																													343	tʃ	a	-	-	tɬ	i	-	T	A	_	_	T	I	_	1	7	0	0	1	7	0																																													344	-	a	-	-	x	-	+	_	A	_	_	G	_	_	0	7	0	0	3	0	0	345	tʃ	aː	-	-	-	-	+	T	A	_	_	_	_	_	1	7	0	0	0	0	0	346	tʃ	ø	+	n	-	-	+	T	U	_	N	_	_	_	1	7	0	4	0	0	0
7	0.6364	5	0.4545	232	342	-	tʃ	a	-	-	+	tɬ	_	T	A	_	_	_	T	0	1	7	0	0	0	1																																													343	tɬ	tʃ	a	-	i	-	-	T	T	A	_	I	_	_	1	1	7	0	7	0	0																																													344	x	-	a	-	-	+	t	G	_	A	_	_	_	T	3	0	7	0	0	0	1	345	-	tʃ	aː	-	-	+	tɬ	_	T	A	_	_	_	T	0	1	7	0	0	0	1	346	-	tʃ	ø	+	-	+	tɬ	_	T	U	_	_	_	T	0	1	7	0	0	0	1
8	0.7273	4	0.3636	232	342	-	-	tʃ	a	+	tɬ	i	_	_	T	A	_	T	I	0	0	1	7	0	1	7																																													343	i	tɬ	tʃ	a	-	-	-	I	T	T	A	_	_	_	7	1	1	7	0	0	0																																													344	-	x	-	a	+	t	-	_	G	_	A	_	T	_	0	3	0	7	0	1	0	345	-	-	tʃ	aː	+	tɬ	ɨ	_	_	T	A	_	T	I	0	0	1	7	0	1	7	346	-	-	tʃ	ø	+	tɬ	iː	_	_	T	U	_	T	I	0	0	1	7	0	1	7
9	0.8182	3	0.2727	232	342	+	-	-	tʃ	tɬ	i	∅	_	_	_	T	T	I	∅	0	0	0	1	1	7	∅																																													343	-	i	tɬ	tʃ	-	-	∅	_	I	T	T	_	_	∅	0	7	1	1	0	0	∅																																													344	+	-	x	-	t	-	∅	_	_	G	_	T	_	∅	0	0	3	0	1	0	∅	345	+	-	-	tʃ	tɬ	ɨ	∅	_	_	_	T	T	I	∅	0	0	0	1	1	7	∅	346	+	-	-	tʃ	tɬ	iː	∅	_	_	_	T	T	I	∅	0	0	0	1	1	7	∅
10	0.9091	2	0.1818	232	342	tɬ	+	-	-	i	∅	∅	T	_	_	_	I	∅	∅	1	0	0	0	7	∅	∅																																													343	-	-	i	tɬ	-	∅	∅	_	_	I	T	_	∅	∅	0	0	7	1	0	∅	∅																																													344	t	+	-	x	-	∅	∅	T	_	_	G	_	∅	∅	1	0	0	3	0	∅	∅	345	tɬ	+	-	-	ɨ	∅	∅	T	_	_	_	I	∅	∅	1	0	0	0	7	∅	∅	346	tɬ	+	-	-	iː	∅	∅	T	_	_	_	I	∅	∅	1	0	0	0	7	∅	∅
11	1.0000	1	0.0909	232	342	i	tɬ	+	-	∅	∅	∅	I	T	_	_	∅	∅	∅	7	1	0	0	∅	∅	∅																																													343	-	-	-	i	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅																																													344	-	t	+	-	∅	∅	∅	_	T	_	_	∅	∅	∅	0	1	0	0	∅	∅	∅	345	ɨ	tɬ	+	-	∅	∅	∅	I	T	_	_	∅	∅	∅	7	1	0	0	∅	∅	∅	346	iː	tɬ	+	-	∅	∅	∅	I	T	_	_	∅	∅	∅	7	1	0	0	∅	∅	∅
1	0.2000	5	1.0000	233																							347	j	∅	∅	∅	u	h	l	J	∅	∅	∅	Y	H	L	6	∅	∅	∅	7	3	5	348	j	∅	∅	∅	oː	-	l	J	∅	∅	∅	U	_	L	6	∅	∅	∅	7	0	5																							349	j	∅	∅	∅	oː	-	l	J	∅	∅	∅	U	_	L	6	∅	∅	∅	7	0	5																																																																																								
2	0.4000	4	0.8000	233																							347	u	j	∅	∅	h	l	u	Y	J	∅	∅	H	L	Y	7	6	∅	∅	3	5	7	348	oː	j	∅	∅	-	l	-	U	J	∅	∅	_	L	_	7	6	∅	∅	0	5	0																							349	oː	j	∅	∅	-	l	-	U	J	∅	∅	_	L	_	7	6	∅	∅	0	5	0																																																																																								
3	0.6000	3	0.6000	233																							347	h	u	j	∅	l	u	∅	H	Y	J	∅	L	Y	∅	3	7	6	∅	5	7	∅	348	-	oː	j	∅	l	-	∅	_	U	J	∅	L	_	∅	0	7	6	∅	5	0	∅																							349	-	oː	j	∅	l	-	∅	_	U	J	∅	L	_	∅	0	7	6	∅	5	0	∅																																																																																								
4	0.8000	2	0.4000	233																							347	l	h	u	j	u	∅	∅	L	H	Y	J	Y	∅	∅	5	3	7	6	7	∅	∅	348	l	-	oː	j	-	∅	∅	L	_	U	J	_	∅	∅	5	0	7	6	0	∅	∅																							349	l	-	oː	j	-	∅	∅	L	_	U	J	_	∅	∅	5	0	7	6	0	∅	∅																																																																																								
5	1.0000	1	0.2000	233																							347	u	l	h	u	∅	∅	∅	Y	L	H	Y	∅	∅	∅	7	5	3	7	∅	∅	∅	348	-	l	-	oː	∅	∅	∅	_	L	_	U	∅	∅	∅	0	5	0	7	∅	∅	∅																							349	-	l	-	oː	∅	∅	∅	_	L	_	U	∅	∅	∅	0	5	0	7	∅	∅	∅																																																																																								
1	0.0769	13	1.0000	235	350	m	∅	∅	∅	o	+	tɬ	M	∅	∅	∅	U	_	T	4	∅	∅	∅	7	0	1	351	m	∅	∅	∅	u	+	r	M	∅	∅	∅	Y	_	R	4	∅	∅	∅	7	0	5	352	m	∅	∅	∅	o	+	t	M	∅	∅	∅	U	_	T	4	∅	∅	∅	7	0	1	353	m	∅	∅	∅	o	+	tɬ	M	∅	∅	∅	U	_	T	4	∅	∅	∅	7	0	1	354	m	∅	∅	∅	o	+	t	M	∅	∅	∅	U	_	T	4	∅	∅	∅	7	0	1	355	m	∅	∅	∅	u	+	t	M	∅	∅	∅	Y	_	T	4	∅	∅	∅	7	0	1																							356	m	∅	∅	∅	o	+	tɬ	M	∅	∅	∅	U	_	T	4	∅	∅	∅	7	0	1	357	m	∅	∅	∅	o	+	tɬ	M	∅	∅	∅	U	_	T	4	∅	∅	∅	7	0	1
2	0.1538	12	0.9231	235	350	o	m	∅	∅	+	tɬ	aː	U	M	∅	∅	_	T	A	7	4	∅	∅	0	1	7	351	u	m	∅	∅	+	r	a	Y	M	∅	∅	_	R	A	7	4	∅	∅	0	5	7	352	o	m	∅	∅	+	t	aː	U	M	∅	∅	_	T	A	7	4	∅	∅	0	1	7	353	o	m	∅	∅	+	tɬ	a	U	M	∅	∅	_	T	A	7	4	∅	∅	0	1	7	354	o	m	∅	∅	+	t	aː	U	M	∅	∅	_	T	A	7	4	∅	∅	0	1	7	355	u	m	∅	∅	+	t	aː	Y	M	∅	∅	_	T	A	7	4	∅	∅	0	1	7																							356	o	m	∅	∅	+	tɬ	a	U	M	∅	∅	_	T	A	7	4	∅	∅	0	1	7	357	o	m	∅	∅	+	tɬ	ø	U	M	∅	∅	_	T	U	7	4	∅	∅	0	1	7
3	0.2308	11	0.8462	235	350	+	o	m	∅	tɬ	aː	l	_	U	M	∅	T	A	L	0	7	4	∅	1	7	5	351	+	u	m	∅	r	a	l	_	Y	M	∅	R	A	L	0	7	4	∅	5	7	5	352	+	o	m	∅	t	aː	l	_	U	M	∅	T	A	L	0	7	4	∅	1	7	5	353	+	o	m	∅	tɬ	a	l	_	U	M	∅	T	A	L	0	7	4	∅	1	7	5	354	+	o	m	∅	t	aː	l	_	U	M	∅	T	A	L	0	7	4	∅	1	7	5	355	+	u	m	∅	t	aː	l	_	Y	M	∅	T	A	L	0	7	4	∅	1	7	5																							356	+	o	m	∅	tɬ	a	l	_	U	M	∅	T	A	L	0	7	4	∅	1	7	5	357	+	o	m	∅	tɬ	ø	l	_	U	M	∅	T	U	L	0	7	4	∅	1	7	5
4	0.3077	10	0.7692	235	350	tɬ	+	o	m	aː	l	i	T	_	U	M	A	L	I	1	0	7	4	7	5	7	351	r	+	u	m	a	l	i	R	_	Y	M	A	L	I	5	0	7	4	7	5	7	352	t	+	o	m	aː	l	i	T	_	U	M	A	L	I	1	0	7	4	7	5	7	353	tɬ	+	o	m	a	l	i	T	_	U	M	A	L	I	1	0	7	4	7	5	7	354	t	+	o	m	aː	l	i	T	_	U	M	A	L	I	1	0	7	4	7	5	7	355	t	+	u	m	aː	l	i	T	_	Y	M	A	L	I	1	0	7	4	7	5	7																							356	tɬ	+	o	m	a	l	ɨ	T	_	U	M	A	L	I	1	0	7	4	7	5	7	357	tɬ	+	o	m	ø	l	iː	T	_	U	M	U	L	I	1	0	7	4	7	5	7
5	0.3846	9	0.6923	235	350	aː	tɬ	+	o	l	i	-	A	T	_	U	L	I	_	7	1	0	7	5	7	0	351	a	r	+	u	l	i	h	A	R	_	Y	L	I	H	7	5	0	7	5	7	3	352	aː	t	+	o	l	i	-	A	T	_	U	L	I	_	7	1	0	7	5	7	0	353	a	tɬ	+	o	l	i	-	A	T	_	U	L	I	_	7	1	0	7	5	7	0	354	aː	t	+	o	l	i	-	A	T	_	U	L	I	_	7	1	0	7	5	7	0	355	aː	t	+	u	l	i	-	A	T	_	Y	L	I	_	7	1	0	7	5	7	0																							356	a	tɬ	+	o	l	ɨ	-	A	T	_	U	L	I	_	7	1	0	7	5	7	0	357	ø	tɬ	+	o	l	iː	-	U	T	_	U	L	I	_	7	1	0	7	5	7	0
6	0.4615	8	0.6154	235	350	l	aː	tɬ	+	i	-	aː	L	A	T	_	I	_	A	5	7	1	0	7	0	7	351	l	a	r	+	i	h	-	L	A	R	_	I	H	_	5	7	5	0	7	3	0	352	l	aː	t	+	i	-	a	L	A	T	_	I	_	A	5	7	1	0	7	0	7	353	l	a	tɬ	+	i	-	a	L	A	T	_	I	_	A	5	7	1	0	7	0	7	354	l	aː	t	+	i	-	-	L	A	T	_	I	_	_	5	7	1	0	7	0	0	355	l	aː	t	+	i	-	a	L	A	T	_	I	_	A	5	7	1	0	7	0	7																							356	l	a	tɬ	+	ɨ	-	-	L	A	T	_	I	_	_	5	7	1	0	7	0	0	357	l	ø	tɬ	+	iː	-	a	L	U	T	_	I	_	A	5	7	1	0	7	0	7
7	0.5385	7	0.5385	235	350	i	l	aː	tɬ	-	aː	-	I	L	A	T	_	A	_	7	5	7	1	0	7	0	351	i	l	a	r	h	-	+	I	L	A	R	H	_	_	7	5	7	5	3	0	0	352	i	l	aː	t	-	a	-	I	L	A	T	_	A	_	7	5	7	1	0	7	0	353	i	l	a	tɬ	-	a	-	I	L	A	T	_	A	_	7	5	7	1	0	7	0	354	i	l	aː	t	-	-	-	I	L	A	T	_	_	_	7	5	7	1	0	0	0	355	i	l	aː	t	-	a	-	I	L	A	T	_	A	_	7	5	7	1	0	7	0																							356	ɨ	l	a	tɬ	-	-	+	I	L	A	T	_	_	_	7	5	7	1	0	0	0	357	iː	l	ø	tɬ	-	a	-	I	L	U	T	_	A	_	7	5	7	1	0	7	0
8	0.6154	6	0.4615	235	350	-	i	l	aː	aː	-	-	_	I	L	A	A	_	_	0	7	5	7	7	0	0	351	h	i	l	a	-	+	t	H	I	L	A	_	_	T	3	7	5	7	0	0	1	352	-	i	l	aː	a	-	-	_	I	L	A	A	_	_	0	7	5	7	7	0	0	353	-	i	l	a	a	-	-	_	I	L	A	A	_	_	0	7	5	7	7	0	0	354	-	i	l	aː	-	-	-	_	I	L	A	_	_	_	0	7	5	7	0	0	0	355	-	i	l	aː	a	-	-	_	I	L	A	A	_	_	0	7	5	7	7	0	0																							356	-	ɨ	l	a	-	+	h	_	I	L	A	_	_	H	0	7	5	7	0	0	3	357	-	iː	l	ø	a	-	-	_	I	L	U	A	_	_	0	7	5	7	7	0	0
9	0.6923	5	0.3846	235	350	aː	-	i	l	-	-	-	A	_	I	L	_	_	_	7	0	7	5	0	0	0	351	-	h	i	l	+	t	u	_	H	I	L	_	T	Y	0	3	7	5	0	1	7	352	a	-	i	l	-	-	-	A	_	I	L	_	_	_	7	0	7	5	0	0	0	353	a	-	i	l	-	-	-	A	_	I	L	_	_	_	7	0	7	5	0	0	0	354	-	-	i	l	-	-	-	_	_	I	L	_	_	_	0	0	7	5	0	0	0	355	a	-	i	l	-	-	-	A	_	I	L	_	_	_	7	0	7	5	0	0	0																							356	-	-	ɨ	l	+	h	a	_	_	I	L	_	H	A	0	0	7	5	0	3	7	357	a	-	iː	l	-	-	-	A	_	I	L	_	_	_	7	0	7	5	0	0	0
