index	index_p	rindex	rindex_p	cogid	id_ClassicalNahuatl	segment_ClassicalNahuatl	segment_ClassicalNahuatl_L1	segment_ClassicalNahuatl_L2	segment_ClassicalNahuatl_L3	segment_ClassicalNahuatl_R1	segment_ClassicalNahuatl_R2	segment_ClassicalNahuatl_R3	SC_ClassicalNahuatl	SC_ClassicalNahuatl_L1	SC_ClassicalNahuatl_L2	SC_ClassicalNahuatl_L3	SC_ClassicalNahuatl_R1	SC_ClassicalNahuatl_R2	SC_ClassicalNahuatl_R3	PROSODY_ClassicalNahuatl	PROSODY_ClassicalNahuatl_L1	PROSODY_ClassicalNahuatl_L2	PROSODY_ClassicalNahuatl_L3	PROSODY_ClassicalNahuatl_R1	PROSODY_ClassicalNahuatl_R2	PROSODY_ClassicalNahuatl_R3	id_JalupaNahuat	segment_JalupaNahuat	segment_JalupaNahuat_L1	segment_JalupaNahuat_L2	segment_JalupaNahuat_L3	segment_JalupaNahuat_R1	segment_JalupaNahuat_R2	segment_JalupaNahuat_R3	SC_JalupaNahuat	SC_JalupaNahuat_L1	SC_JalupaNahuat_L2	SC_JalupaNahuat_L3	SC_JalupaNahuat_R1	SC_JalupaNahuat_R2	SC_JalupaNahuat_R3	PROSODY_JalupaNahuat	PROSODY_JalupaNahuat_L1	PROSODY_JalupaNahuat_L2	PROSODY_JalupaNahuat_L3	PROSODY_JalupaNahuat_R1	PROSODY_JalupaNahuat_R2	PROSODY_JalupaNahuat_R3	id_MecayapanNahuat	segment_MecayapanNahuat	segment_MecayapanNahuat_L1	segment_MecayapanNahuat_L2	segment_MecayapanNahuat_L3	segment_MecayapanNahuat_R1	segment_MecayapanNahuat_R2	segment_MecayapanNahuat_R3	SC_MecayapanNahuat	SC_MecayapanNahuat_L1	SC_MecayapanNahuat_L2	SC_MecayapanNahuat_L3	SC_MecayapanNahuat_R1	SC_MecayapanNahuat_R2	SC_MecayapanNahuat_R3	PROSODY_MecayapanNahuat	PROSODY_MecayapanNahuat_L1	PROSODY_MecayapanNahuat_L2	PROSODY_MecayapanNahuat_L3	PROSODY_MecayapanNahuat_R1	PROSODY_MecayapanNahuat_R2	PROSODY_MecayapanNahuat_R3	id_NorthPueblaNahuatl	segment_NorthPueblaNahuatl	segment_NorthPueblaNahuatl_L1	segment_NorthPueblaNahuatl_L2	segment_NorthPueblaNahuatl_L3	segment_NorthPueblaNahuatl_R1	segment_NorthPueblaNahuatl_R2	segment_NorthPueblaNahuatl_R3	SC_NorthPueblaNahuatl	SC_NorthPueblaNahuatl_L1	SC_NorthPueblaNahuatl_L2	SC_NorthPueblaNahuatl_L3	SC_NorthPueblaNahuatl_R1	SC_NorthPueblaNahuatl_R2	SC_NorthPueblaNahuatl_R3	PROSODY_NorthPueblaNahuatl	PROSODY_NorthPueblaNahuatl_L1	PROSODY_NorthPueblaNahuatl_L2	PROSODY_NorthPueblaNahuatl_L3	PROSODY_NorthPueblaNahuatl_R1	PROSODY_NorthPueblaNahuatl_R2	PROSODY_NorthPueblaNahuatl_R3	id_PajapanNahuat	segment_PajapanNahuat	segment_PajapanNahuat_L1	segment_PajapanNahuat_L2	segment_PajapanNahuat_L3	segment_PajapanNahuat_R1	segment_PajapanNahuat_R2	segment_PajapanNahuat_R3	SC_PajapanNahuat	SC_PajapanNahuat_L1	SC_PajapanNahuat_L2	SC_PajapanNahuat_L3	SC_PajapanNahuat_R1	SC_PajapanNahuat_R2	SC_PajapanNahuat_R3	PROSODY_PajapanNahuat	PROSODY_PajapanNahuat_L1	PROSODY_PajapanNahuat_L2	PROSODY_PajapanNahuat_L3	PROSODY_PajapanNahuat_R1	PROSODY_PajapanNahuat_R2	PROSODY_PajapanNahuat_R3	id_Pipil	segment_Pipil	segment_Pipil_L1	segment_Pipil_L2	segment_Pipil_L3	segment_Pipil_R1	segment_Pipil_R2	segment_Pipil_R3	SC_Pipil	SC_Pipil_L1	SC_Pipil_L2	SC_Pipil_L3	SC_Pipil_R1	SC_Pipil_R2	SC_Pipil_R3	PROSODY_Pipil	PROSODY_Pipil_L1	PROSODY_Pipil_L2	PROSODY_Pipil_L3	PROSODY_Pipil_R1	PROSODY_Pipil_R2	PROSODY_Pipil_R3	id_Pochutec	segment_Pochutec	segment_Pochutec_L1	segment_Pochutec_L2	segment_Pochutec_L3	segment_Pochutec_R1	segment_Pochutec_R2	segment_Pochutec_R3	SC_Pochutec	SC_Pochutec_L1	SC_Pochutec_L2	SC_Pochutec_L3	SC_Pochutec_R1	SC_Pochutec_R2	SC_Pochutec_R3	PROSODY_Pochutec	PROSODY_Pochutec_L1	PROSODY_Pochutec_L2	PROSODY_Pochutec_L3	PROSODY_Pochutec_R1	PROSODY_Pochutec_R2	PROSODY_Pochutec_R3	id_ProtoAztecan	segment_ProtoAztecan	segment_ProtoAztecan_L1	segment_ProtoAztecan_L2	segment_ProtoAztecan_L3	segment_ProtoAztecan_R1	segment_ProtoAztecan_R2	segment_ProtoAztecan_R3	SC_ProtoAztecan	SC_ProtoAztecan_L1	SC_ProtoAztecan_L2	SC_ProtoAztecan_L3	SC_ProtoAztecan_R1	SC_ProtoAztecan_R2	SC_ProtoAztecan_R3	PROSODY_ProtoAztecan	PROSODY_ProtoAztecan_L1	PROSODY_ProtoAztecan_L2	PROSODY_ProtoAztecan_L3	PROSODY_ProtoAztecan_R1	PROSODY_ProtoAztecan_R2	PROSODY_ProtoAztecan_R3	id_TetelcingoNahuatl	segment_TetelcingoNahuatl	segment_TetelcingoNahuatl_L1	segment_TetelcingoNahuatl_L2	segment_TetelcingoNahuatl_L3	segment_TetelcingoNahuatl_R1	segment_TetelcingoNahuatl_R2	segment_TetelcingoNahuatl_R3	SC_TetelcingoNahuatl	SC_TetelcingoNahuatl_L1	SC_TetelcingoNahuatl_L2	SC_TetelcingoNahuatl_L3	SC_TetelcingoNahuatl_R1	SC_TetelcingoNahuatl_R2	SC_TetelcingoNahuatl_R3	PROSODY_TetelcingoNahuatl	PROSODY_TetelcingoNahuatl_L1	PROSODY_TetelcingoNahuatl_L2	PROSODY_TetelcingoNahuatl_L3	PROSODY_TetelcingoNahuatl_R1	PROSODY_TetelcingoNahuatl_R2	PROSODY_TetelcingoNahuatl_R3
2	0.3333	5	0.8333	183																							156	eː	t	∅	∅	n	-	-	E	T	∅	∅	N	_	_	7	1	∅	∅	4	0	0	157	eː	t	∅	∅	n	-	-	E	T	∅	∅	N	_	_	7	1	∅	∅	4	0	0																							158	eː	t	∅	∅	n	-	-	E	T	∅	∅	N	_	_	7	1	∅	∅	4	0	0	159	eː	t	∅	∅	n	-	-	E	T	∅	∅	N	_	_	7	1	∅	∅	4	0	0	160	e	t	∅	∅	n	-	-	E	T	∅	∅	N	_	_	7	1	∅	∅	4	0	0	161	eː	t	∅	∅	n	+	tɬ	E	T	∅	∅	N	_	T	7	1	∅	∅	4	0	1																						
3	0.5000	4	0.6667	183																							156	n	eː	t	∅	-	-	-	N	E	T	∅	_	_	_	4	7	1	∅	0	0	0	157	n	eː	t	∅	-	-	-	N	E	T	∅	_	_	_	4	7	1	∅	0	0	0																							158	n	eː	t	∅	-	-	-	N	E	T	∅	_	_	_	4	7	1	∅	0	0	0	159	n	eː	t	∅	-	-	-	N	E	T	∅	_	_	_	4	7	1	∅	0	0	0	160	n	e	t	∅	-	-	-	N	E	T	∅	_	_	_	4	7	1	∅	0	0	0	161	n	eː	t	∅	+	tɬ	ɨ	N	E	T	∅	_	T	I	4	7	1	∅	0	1	7																						
4	0.6667	3	0.5000	183																							156	-	n	eː	t	-	-	∅	_	N	E	T	_	_	∅	0	4	7	1	0	0	∅	157	-	n	eː	t	-	-	∅	_	N	E	T	_	_	∅	0	4	7	1	0	0	∅																							158	-	n	eː	t	-	-	∅	_	N	E	T	_	_	∅	0	4	7	1	0	0	∅	159	-	n	eː	t	-	-	∅	_	N	E	T	_	_	∅	0	4	7	1	0	0	∅	160	-	n	e	t	-	-	∅	_	N	E	T	_	_	∅	0	4	7	1	0	0	∅	161	+	n	eː	t	tɬ	ɨ	∅	_	N	E	T	T	I	∅	0	4	7	1	1	7	∅																						
5	0.8333	2	0.3333	183																							156	-	-	n	eː	-	∅	∅	_	_	N	E	_	∅	∅	0	0	4	7	0	∅	∅	157	-	-	n	eː	-	∅	∅	_	_	N	E	_	∅	∅	0	0	4	7	0	∅	∅																							158	-	-	n	eː	-	∅	∅	_	_	N	E	_	∅	∅	0	0	4	7	0	∅	∅	159	-	-	n	eː	-	∅	∅	_	_	N	E	_	∅	∅	0	0	4	7	0	∅	∅	160	-	-	n	e	-	∅	∅	_	_	N	E	_	∅	∅	0	0	4	7	0	∅	∅	161	tɬ	+	n	eː	ɨ	∅	∅	T	_	N	E	I	∅	∅	1	0	4	7	7	∅	∅																						
6	1.0000	1	0.1667	183																							156	-	-	-	n	∅	∅	∅	_	_	_	N	∅	∅	∅	0	0	0	4	∅	∅	∅	157	-	-	-	n	∅	∅	∅	_	_	_	N	∅	∅	∅	0	0	0	4	∅	∅	∅																							158	-	-	-	n	∅	∅	∅	_	_	_	N	∅	∅	∅	0	0	0	4	∅	∅	∅	159	-	-	-	n	∅	∅	∅	_	_	_	N	∅	∅	∅	0	0	0	4	∅	∅	∅	160	-	-	-	n	∅	∅	∅	_	_	_	N	∅	∅	∅	0	0	0	4	∅	∅	∅	161	ɨ	tɬ	+	n	∅	∅	∅	I	T	_	N	∅	∅	∅	7	1	0	4	∅	∅	∅																						
1	0.1111	9	1.0000	188	162	j	∅	∅	∅	o	w	a	J	∅	∅	∅	U	W	A	6	∅	∅	∅	7	6	7																							163	j	∅	∅	∅	o	w	a	J	∅	∅	∅	U	W	A	6	∅	∅	∅	7	6	7	164	j	∅	∅	∅	o	w	a	J	∅	∅	∅	U	W	A	6	∅	∅	∅	7	6	7																																													165	-	∅	∅	∅	o	w	e	_	∅	∅	∅	U	W	E	0	∅	∅	∅	7	6	7	166	j	∅	∅	∅	o	w	a	J	∅	∅	∅	U	W	A	6	∅	∅	∅	7	6	7	167	j	∅	∅	∅	o	w	a	J	∅	∅	∅	U	W	A	6	∅	∅	∅	7	6	7
2	0.2222	8	0.8889	188	162	o	j	∅	∅	w	a	l	U	J	∅	∅	W	A	L	7	6	∅	∅	6	7	5																							163	o	j	∅	∅	w	a	l	U	J	∅	∅	W	A	L	7	6	∅	∅	6	7	5	164	o	j	∅	∅	w	a	l	U	J	∅	∅	W	A	L	7	6	∅	∅	6	7	5																																													165	o	-	∅	∅	w	e	l	U	_	∅	∅	W	E	L	7	0	∅	∅	6	7	5	166	o	j	∅	∅	w	a	l	U	J	∅	∅	W	A	L	7	6	∅	∅	6	7	5	167	o	j	∅	∅	w	a	l	U	J	∅	∅	W	A	L	7	6	∅	∅	6	7	5
3	0.3333	7	0.7778	188	162	w	o	j	∅	a	l	-	W	U	J	∅	A	L	_	6	7	6	∅	7	5	0																							163	w	o	j	∅	a	l	-	W	U	J	∅	A	L	_	6	7	6	∅	7	5	0	164	w	o	j	∅	a	l	i	W	U	J	∅	A	L	I	6	7	6	∅	7	5	7																																													165	w	o	-	∅	e	l	-	W	U	_	∅	E	L	_	6	7	0	∅	7	5	0	166	w	o	j	∅	a	l	-	W	U	J	∅	A	L	_	6	7	6	∅	7	5	0	167	w	o	j	∅	a	l	iː	W	U	J	∅	A	L	I	6	7	6	∅	7	5	7
4	0.4444	6	0.6667	188	162	a	w	o	j	l	-	+	A	W	U	J	L	_	_	7	6	7	6	5	0	0																							163	a	w	o	j	l	-	-	A	W	U	J	L	_	_	7	6	7	6	5	0	0	164	a	w	o	j	l	i	-	A	W	U	J	L	I	_	7	6	7	6	5	7	0																																													165	e	w	o	-	l	-	-	E	W	U	_	L	_	_	7	6	7	0	5	0	0	166	a	w	o	j	l	-	+	A	W	U	J	L	_	_	7	6	7	6	5	0	0	167	a	w	o	j	l	iː	-	A	W	U	J	L	I	_	7	6	7	6	5	7	0
5	0.5556	5	0.5556	188	162	l	a	w	o	-	+	l	L	A	W	U	_	_	L	5	7	6	7	0	0	5																							163	l	a	w	o	-	-	-	L	A	W	U	_	_	_	5	7	6	7	0	0	0	164	l	a	w	o	i	-	-	L	A	W	U	I	_	_	5	7	6	7	7	0	0																																													165	l	e	w	o	-	-	-	L	E	W	U	_	_	_	5	7	6	7	0	0	0	166	l	a	w	o	-	+	l	L	A	W	U	_	_	L	5	7	6	7	0	0	5	167	l	a	w	o	iː	-	-	L	A	W	U	I	_	_	5	7	6	7	7	0	0
6	0.6667	4	0.4444	188	162	-	l	a	w	+	l	i	_	L	A	W	_	L	I	0	5	7	6	0	5	7																							163	-	l	a	w	-	-	-	_	L	A	W	_	_	_	0	5	7	6	0	0	0	164	i	l	a	w	-	-	-	I	L	A	W	_	_	_	7	5	7	6	0	0	0																																													165	-	l	e	w	-	-	-	_	L	E	W	_	_	_	0	5	7	6	0	0	0	166	-	l	a	w	+	l	ɨ	_	L	A	W	_	L	I	0	5	7	6	0	5	7	167	iː	l	a	w	-	-	-	I	L	A	W	_	_	_	7	5	7	6	0	0	0
7	0.7778	3	0.3333	188	162	+	-	l	a	l	i	∅	_	_	L	A	L	I	∅	0	0	5	7	5	7	∅																							163	-	-	l	a	-	-	∅	_	_	L	A	_	_	∅	0	0	5	7	0	0	∅	164	-	i	l	a	-	-	∅	_	I	L	A	_	_	∅	0	7	5	7	0	0	∅																																													165	-	-	l	e	-	-	∅	_	_	L	E	_	_	∅	0	0	5	7	0	0	∅	166	+	-	l	a	l	ɨ	∅	_	_	L	A	L	I	∅	0	0	5	7	5	7	∅	167	-	iː	l	a	-	-	∅	_	I	L	A	_	_	∅	0	7	5	7	0	0	∅
8	0.8889	2	0.2222	188	162	l	+	-	l	i	∅	∅	L	_	_	L	I	∅	∅	5	0	0	5	7	∅	∅																							163	-	-	-	l	-	∅	∅	_	_	_	L	_	∅	∅	0	0	0	5	0	∅	∅	164	-	-	i	l	-	∅	∅	_	_	I	L	_	∅	∅	0	0	7	5	0	∅	∅																																													165	-	-	-	l	-	∅	∅	_	_	_	L	_	∅	∅	0	0	0	5	0	∅	∅	166	l	+	-	l	ɨ	∅	∅	L	_	_	L	I	∅	∅	5	0	0	5	7	∅	∅	167	-	-	iː	l	-	∅	∅	_	_	I	L	_	∅	∅	0	0	7	5	0	∅	∅
9	1.0000	1	0.1111	188	162	i	l	+	-	∅	∅	∅	I	L	_	_	∅	∅	∅	7	5	0	0	∅	∅	∅																							163	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	164	-	-	-	i	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅																																													165	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	166	ɨ	l	+	-	∅	∅	∅	I	L	_	_	∅	∅	∅	7	5	0	0	∅	∅	∅	167	-	-	-	iː	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅
1	0.1111	9	1.0000	189																							168	t	∅	∅	∅	a	+	j	T	∅	∅	∅	A	_	J	1	∅	∅	∅	7	0	6																																													169	t	∅	∅	∅	a	+	j	T	∅	∅	∅	A	_	J	1	∅	∅	∅	7	0	6	170	t	∅	∅	∅	a	+	j	T	∅	∅	∅	A	_	J	1	∅	∅	∅	7	0	6																																																																		
2	0.2222	8	0.8889	189																							168	a	t	∅	∅	+	j	u	A	T	∅	∅	_	J	Y	7	1	∅	∅	0	6	7																																													169	a	t	∅	∅	+	j	o	A	T	∅	∅	_	J	U	7	1	∅	∅	0	6	7	170	a	t	∅	∅	+	j	u	A	T	∅	∅	_	J	Y	7	1	∅	∅	0	6	7																																																																		
3	0.3333	7	0.7778	189																							168	+	a	t	∅	j	u	w	_	A	T	∅	J	Y	W	0	7	1	∅	6	7	6																																													169	+	a	t	∅	j	o	-	_	A	T	∅	J	U	_	0	7	1	∅	6	7	0	170	+	a	t	∅	j	u	w	_	A	T	∅	J	Y	W	0	7	1	∅	6	7	6																																																																		
4	0.4444	6	0.6667	189																							168	j	+	a	t	u	w	a	J	_	A	T	Y	W	A	6	0	7	1	7	6	7																																													169	j	+	a	t	o	-	a	J	_	A	T	U	_	A	6	0	7	1	7	0	7	170	j	+	a	t	u	w	a	J	_	A	T	Y	W	A	6	0	7	1	7	6	7																																																																		
5	0.5556	5	0.5556	189																							168	u	j	+	a	w	a	+	Y	J	_	A	W	A	_	7	6	0	7	6	7	0																																													169	o	j	+	a	-	a	-	U	J	_	A	_	A	_	7	6	0	7	0	7	0	170	u	j	+	a	w	a	-	Y	J	_	A	W	A	_	7	6	0	7	6	7	0																																																																		
6	0.6667	4	0.4444	189																							168	w	u	j	+	a	+	k	W	Y	J	_	A	_	K	6	7	6	0	7	0	1																																													169	-	o	j	+	a	-	-	_	U	J	_	A	_	_	0	7	6	0	7	0	0	170	w	u	j	+	a	-	-	W	Y	J	_	A	_	_	6	7	6	0	7	0	0																																																																		
7	0.7778	3	0.3333	189																							168	a	w	u	j	+	k	∅	A	W	Y	J	_	K	∅	7	6	7	6	0	1	∅																																													169	a	-	o	j	-	-	∅	A	_	U	J	_	_	∅	7	0	7	6	0	0	∅	170	a	w	u	j	-	-	∅	A	W	Y	J	_	_	∅	7	6	7	6	0	0	∅																																																																		
8	0.8889	2	0.2222	189																							168	+	a	w	u	k	∅	∅	_	A	W	Y	K	∅	∅	0	7	6	7	1	∅	∅																																													169	-	a	-	o	-	∅	∅	_	A	_	U	_	∅	∅	0	7	0	7	0	∅	∅	170	-	a	w	u	-	∅	∅	_	A	W	Y	_	∅	∅	0	7	6	7	0	∅	∅																																																																		
9	1.0000	1	0.1111	189																							168	k	+	a	w	∅	∅	∅	K	_	A	W	∅	∅	∅	1	0	7	6	∅	∅	∅																																													169	-	-	a	-	∅	∅	∅	_	_	A	_	∅	∅	∅	0	0	7	0	∅	∅	∅	170	-	-	a	w	∅	∅	∅	_	_	A	W	∅	∅	∅	0	0	7	6	∅	∅	∅																																																																		
1	0.2000	5	1.0000	191	171	a	∅	∅	∅	ʔ	m	oː	A	∅	∅	∅	H	M	U	7	∅	∅	∅	1	4	7																							172	a	∅	∅	∅	-	j	aː	A	∅	∅	∅	_	J	A	7	∅	∅	∅	0	6	7	173	a	∅	∅	∅	h	m	o	A	∅	∅	∅	H	M	U	7	∅	∅	∅	3	4	7																																																																																									174	a	∅	∅	∅	-	m	o	A	∅	∅	∅	_	M	U	7	∅	∅	∅	0	4	7
2	0.4000	4	0.8000	191	171	ʔ	a	∅	∅	m	oː	-	H	A	∅	∅	M	U	_	1	7	∅	∅	4	7	0																							172	-	a	∅	∅	j	aː	ʔ	_	A	∅	∅	J	A	H	0	7	∅	∅	6	7	1	173	h	a	∅	∅	m	o	-	H	A	∅	∅	M	U	_	3	7	∅	∅	4	7	0																																																																																									174	-	a	∅	∅	m	o	-	_	A	∅	∅	M	U	_	0	7	∅	∅	4	7	0
3	0.6000	3	0.6000	191	171	m	ʔ	a	∅	oː	-	∅	M	H	A	∅	U	_	∅	4	1	7	∅	7	0	∅																							172	j	-	a	∅	aː	ʔ	∅	J	_	A	∅	A	H	∅	6	0	7	∅	7	1	∅	173	m	h	a	∅	o	-	∅	M	H	A	∅	U	_	∅	4	3	7	∅	7	0	∅																																																																																									174	m	-	a	∅	o	-	∅	M	_	A	∅	U	_	∅	4	0	7	∅	7	0	∅
4	0.8000	2	0.4000	191	171	oː	m	ʔ	a	-	∅	∅	U	M	H	A	_	∅	∅	7	4	1	7	0	∅	∅																							172	aː	j	-	a	ʔ	∅	∅	A	J	_	A	H	∅	∅	7	6	0	7	1	∅	∅	173	o	m	h	a	-	∅	∅	U	M	H	A	_	∅	∅	7	4	3	7	0	∅	∅																																																																																									174	o	m	-	a	-	∅	∅	U	M	_	A	_	∅	∅	7	4	0	7	0	∅	∅
5	1.0000	1	0.2000	191	171	-	oː	m	ʔ	∅	∅	∅	_	U	M	H	∅	∅	∅	0	7	4	1	∅	∅	∅																							172	ʔ	aː	j	-	∅	∅	∅	H	A	J	_	∅	∅	∅	1	7	6	0	∅	∅	∅	173	-	o	m	h	∅	∅	∅	_	U	M	H	∅	∅	∅	0	7	4	3	∅	∅	∅																																																																																									174	-	o	m	-	∅	∅	∅	_	U	M	_	∅	∅	∅	0	7	4	0	∅	∅	∅
1	0.1429	7	1.0000	192																							175	-	∅	∅	∅	-	-	t	_	∅	∅	∅	_	_	T	0	∅	∅	∅	0	0	1																																													176	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0	177	t	∅	∅	∅	eː	+	t	T	∅	∅	∅	E	_	T	1	∅	∅	∅	7	0	1																																																																		
2	0.2857	6	0.8571	192																							175	-	-	∅	∅	-	t	e	_	_	∅	∅	_	T	E	0	0	∅	∅	0	1	7																																													176	-	-	∅	∅	-	-	a	_	_	∅	∅	_	_	A	0	0	∅	∅	0	0	7	177	eː	t	∅	∅	+	t	e	E	T	∅	∅	_	T	E	7	1	∅	∅	0	1	7																																																																		
3	0.4286	5	0.7143	192																							175	-	-	-	∅	t	e	-	_	_	_	∅	T	E	_	0	0	0	∅	1	7	0																																													176	-	-	-	∅	-	a	m	_	_	_	∅	_	A	M	0	0	0	∅	0	7	4	177	+	eː	t	∅	t	e	s	_	E	T	∅	T	E	S	0	7	1	∅	1	7	3																																																																		
4	0.5714	4	0.5714	192																							175	t	-	-	-	e	-	-	T	_	_	_	E	_	_	1	0	0	0	7	0	0																																													176	-	-	-	-	a	m	o	_	_	_	_	A	M	U	0	0	0	0	7	4	7	177	t	+	eː	t	e	s	u	T	_	E	T	E	S	Y	1	0	7	1	7	3	7																																																																		
5	0.7143	3	0.4286	192																							175	e	t	-	-	-	-	∅	E	T	_	_	_	_	∅	7	1	0	0	0	0	∅																																													176	a	-	-	-	m	o	∅	A	_	_	_	M	U	∅	7	0	0	0	4	7	∅	177	e	t	+	eː	s	u	∅	E	T	_	E	S	Y	∅	7	1	0	7	3	7	∅																																																																		
6	0.8571	2	0.2857	192																							175	-	e	t	-	-	∅	∅	_	E	T	_	_	∅	∅	0	7	1	0	0	∅	∅																																													176	m	a	-	-	o	∅	∅	M	A	_	_	U	∅	∅	4	7	0	0	7	∅	∅	177	s	e	t	+	u	∅	∅	S	E	T	_	Y	∅	∅	3	7	1	0	7	∅	∅																																																																		
7	1.0000	1	0.1429	192																							175	-	-	e	t	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅																																													176	o	m	a	-	∅	∅	∅	U	M	A	_	∅	∅	∅	7	4	7	0	∅	∅	∅	177	u	s	e	t	∅	∅	∅	Y	S	E	T	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																		
1	0.1111	9	1.0000	213	178	k	∅	∅	∅	i	j	a	K	∅	∅	∅	I	J	A	1	∅	∅	∅	7	6	7																							179	k	∅	∅	∅	i	-	a	K	∅	∅	∅	I	_	A	1	∅	∅	∅	7	0	7	180	k	∅	∅	∅	i	j	a	K	∅	∅	∅	I	J	A	1	∅	∅	∅	7	6	7																																																																																									181	k	∅	∅	∅	iː	j	a	K	∅	∅	∅	I	J	A	1	∅	∅	∅	7	6	7
2	0.2222	8	0.8889	213	178	i	k	∅	∅	j	a	w	I	K	∅	∅	J	A	W	7	1	∅	∅	6	7	6																							179	i	k	∅	∅	-	a	h	I	K	∅	∅	_	A	H	7	1	∅	∅	0	7	3	180	i	k	∅	∅	j	a	w	I	K	∅	∅	J	A	W	7	1	∅	∅	6	7	6																																																																																									181	iː	k	∅	∅	j	a	b	I	K	∅	∅	J	A	P	7	1	∅	∅	6	7	1
3	0.3333	7	0.7778	213	178	j	i	k	∅	a	w	-	J	I	K	∅	A	W	_	6	7	1	∅	7	6	0																							179	-	i	k	∅	a	h	u	_	I	K	∅	A	H	Y	0	7	1	∅	7	3	7	180	j	i	k	∅	a	w	-	J	I	K	∅	A	W	_	6	7	1	∅	7	6	0																																																																																									181	j	iː	k	∅	a	b	-	J	I	K	∅	A	P	_	6	7	1	∅	7	1	0
4	0.4444	6	0.6667	213	178	a	j	i	k	w	-	-	A	J	I	K	W	_	_	7	6	7	1	6	0	0																							179	a	-	i	k	h	u	aː	A	_	I	K	H	Y	A	7	0	7	1	3	7	7	180	a	j	i	k	w	-	i	A	J	I	K	W	_	I	7	6	7	1	6	0	7																																																																																									181	a	j	iː	k	b	-	iː	A	J	I	K	P	_	I	7	6	7	1	1	0	7
5	0.5556	5	0.5556	213	178	w	a	j	i	-	-	+	W	A	J	I	_	_	_	6	7	6	7	0	0	0																							179	h	a	-	i	u	aː	+	H	A	_	I	Y	A	_	3	7	0	7	7	7	0	180	w	a	j	i	-	i	+	W	A	J	I	_	I	_	6	7	6	7	0	7	0																																																																																									181	b	a	j	iː	-	iː	+	P	A	J	I	_	I	_	1	7	6	7	0	7	0
6	0.6667	4	0.4444	213	178	-	w	a	j	-	+	tɬ	_	W	A	J	_	_	T	0	6	7	6	0	0	1																							179	u	h	a	-	aː	+	ʔ	Y	H	A	_	A	_	H	7	3	7	0	7	0	1	180	-	w	a	j	i	+	tɬ	_	W	A	J	I	_	T	0	6	7	6	7	0	1																																																																																									181	-	b	a	j	iː	+	tɬ	_	P	A	J	I	_	T	0	1	7	6	7	0	1
7	0.7778	3	0.3333	213	178	-	-	w	a	+	tɬ	∅	_	_	W	A	_	T	∅	0	0	6	7	0	1	∅																							179	aː	u	h	a	+	ʔ	∅	A	Y	H	A	_	H	∅	7	7	3	7	0	1	∅	180	i	-	w	a	+	tɬ	∅	I	_	W	A	_	T	∅	7	0	6	7	0	1	∅																																																																																									181	iː	-	b	a	+	tɬ	∅	I	_	P	A	_	T	∅	7	0	1	7	0	1	∅
8	0.8889	2	0.2222	213	178	+	-	-	w	tɬ	∅	∅	_	_	_	W	T	∅	∅	0	0	0	6	1	∅	∅																							179	+	aː	u	h	ʔ	∅	∅	_	A	Y	H	H	∅	∅	0	7	7	3	1	∅	∅	180	+	i	-	w	tɬ	∅	∅	_	I	_	W	T	∅	∅	0	7	0	6	1	∅	∅																																																																																									181	+	iː	-	b	tɬ	∅	∅	_	I	_	P	T	∅	∅	0	7	0	1	1	∅	∅
9	1.0000	1	0.1111	213	178	tɬ	+	-	-	∅	∅	∅	T	_	_	_	∅	∅	∅	1	0	0	0	∅	∅	∅																							179	ʔ	+	aː	u	∅	∅	∅	H	_	A	Y	∅	∅	∅	1	0	7	7	∅	∅	∅	180	tɬ	+	i	-	∅	∅	∅	T	_	I	_	∅	∅	∅	1	0	7	0	∅	∅	∅																																																																																									181	tɬ	+	iː	-	∅	∅	∅	T	_	I	_	∅	∅	∅	1	0	7	0	∅	∅	∅
1	0.0833	12	1.0000	218	182	tʃ	∅	∅	∅	iː	-	+	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							183	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0	184	tʃ	∅	∅	∅	i	-	+	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							185	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0																							186	tʃ	∅	∅	∅	iː	l	+	T	∅	∅	∅	I	L	_	1	∅	∅	∅	7	5	0	187	tʃ	∅	∅	∅	i	-	+	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0
