ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
2593	1745_presspushdown	press / push down	Atsi	Atsi	ne̱⁵⁵	ne̱⁵⁵	n e̱ ⁵⁵				Sino-Tibetan	834	834
2594	1745_presspushdown	press / push down	Bola	Bola	na̱i³⁵	na̱i³⁵	n a̱i ³⁵				Sino-Tibetan	834	834
2595	1745_presspushdown	press / push down	Lashi	Lashi	nɛ̱ː⁵⁵	nɛ̱ː⁵⁵	n ɛ̱ː ⁵⁵				Sino-Tibetan	834	834
2596	1745_presspushdown	press / push down	Maru	Maru	na̱i⁵⁵	na̱i⁵⁵	n a̱i ⁵⁵				Sino-Tibetan	834	834
2597	1745_presspushdown	press / push down	ProtoBurmish	ProtoBurmish	*ʔnaiX	ˀnai³	ˀn ai ³				Sino-Tibetan	834	834
2598	1573_prizepry	prize / pry	OldBurmese	Old Burmese	kanʔ	kanʔ	k a n ʔ				Sino-Tibetan	165	165
2599	1573_prizepry	prize / pry	Rangoon	Rangoon Burmese	kɔ²²	kɔ²²	k ɔ ²²				Sino-Tibetan	166	166
2600	1573_prizepry	prize / pry	Atsi	Atsi	kik²¹	kik²¹	k i k ²¹				Sino-Tibetan	166	166
2601	1573_prizepry	prize / pry	Bola	Bola	kak³¹ tu̱⁵⁵	kak³¹+tu̱⁵⁵	k a k ³¹ + t u̱ ⁵⁵				Sino-Tibetan	166 2122	166 2122
2602	1573_prizepry	prize / pry	Maru	Maru	kak³¹	kak³¹	k a k ³¹				Sino-Tibetan	166	166
2603	1573_prizepry	prize / pry	Xiandao	Xiandao	kʐak³⁵	kʐak³⁵	k ʐ a k ³⁵				Sino-Tibetan	166	166
2604	1573_prizepry	prize / pry	ProtoBurmish	ProtoBurmish	*ganX	gan³	g a n ³				Sino-Tibetan	165	165
2605	1573_prizepry	prize / pry	ProtoBurmish	ProtoBurmish	*gik	gik⁴	g i k ⁴				Sino-Tibetan	166	166
2606	653_proverbsaying	proverb / saying	Atsi	Atsi	taŋ²¹ tsu̱m⁵⁵	taŋ²¹+tsu̱m⁵⁵	t a ŋ ²¹ + ts u̱ m ⁵⁵				Sino-Tibetan	72 1888	72 1888
2607	653_proverbsaying	proverb / saying	Bola	Bola	tɔ̃³¹ khɔn³⁵	tɔ̃³¹+khɔn³⁵	t ɔ̃ ³¹ + kʰ ɔ n ³⁵				Sino-Tibetan	72 1889	72 1889
2608	653_proverbsaying	proverb / saying	Lashi	Lashi	taŋ³³ kje̱i⁵³	taŋ³³+kje̱i⁵³	t a ŋ ³³ + k j e̱i ⁵³				Sino-Tibetan	72 1890	72 1890
2609	1332_pullaquiltoveroneself	pull (a quilt) over oneself	Atsi	Atsi	vut²¹	vut²¹	v u t ²¹				Sino-Tibetan	660	660
2610	1332_pullaquiltoveroneself	pull (a quilt) over oneself	Maru	Maru	vɛʔ³¹	vɛʔ³¹	v ɛ ʔ ³¹				Sino-Tibetan	660	660
2611	1332_pullaquiltoveroneself	pull (a quilt) over oneself	AchangLongchuan	Achang	thap⁵⁵	thap⁵⁵	tʰ a p ⁵⁵				Sino-Tibetan	880	880
2612	1332_pullaquiltoveroneself	pull (a quilt) over oneself	Xiandao	Xiandao	thap⁵⁵	thap⁵⁵	tʰ a p ⁵⁵				Sino-Tibetan	880	880
2613	1694_pulldragalog	pull / drag (a log)	AchangLongchuan	Achang	ʂa⁵⁵	ʂa⁵⁵	ʂ a ⁵⁵				Sino-Tibetan	534	534
2614	1694_pulldragalog	pull / drag (a log)	Atsi	Atsi	ʃe⁵¹	ʃe⁵¹	ʃ e ⁵¹				Sino-Tibetan	729	729
2615	1694_pulldragalog	pull / drag (a log)	Bola	Bola	ʃɛ⁵⁵	ʃɛ⁵⁵	ʃ ɛ ⁵⁵				Sino-Tibetan	534	534
2616	1694_pulldragalog	pull / drag (a log)	Lashi	Lashi	ʃɛ̱ː³³	ʃɛ̱ː³³	ʃ ɛ̱ː ³³				Sino-Tibetan	729	729
2617	1694_pulldragalog	pull / drag (a log)	Maru	Maru	ʃɛ³¹	ʃɛ³¹	ʃ ɛ ³¹				Sino-Tibetan	534	534
2618	1694_pulldragalog	pull / drag (a log)	Xiandao	Xiandao	ʂa⁵⁵	ʂa⁵⁵	ʂ a ⁵⁵				Sino-Tibetan	729	729
2619	1694_pulldragalog	pull / drag (a log)	ProtoBurmish	ProtoBurmish	*ʃɛ	ʃɛ¹	ʃ ɛ ¹				Sino-Tibetan	534	534
2620	1568_pullleadacowalong	pull / lead (a cow) along	AchangLongchuan	Achang	ʂa⁵⁵	ʂa⁵⁵	ʂ a ⁵⁵				Sino-Tibetan	534	534
2621	1568_pullleadacowalong	pull / lead (a cow) along	Atsi	Atsi	ʃe⁵¹	ʃe⁵¹	ʃ e ⁵¹				Sino-Tibetan	729	729
2622	1568_pullleadacowalong	pull / lead (a cow) along	Bola	Bola	ʃɛ⁵⁵	ʃɛ⁵⁵	ʃ ɛ ⁵⁵				Sino-Tibetan	534	534
2623	1568_pullleadacowalong	pull / lead (a cow) along	Lashi	Lashi	ʃɛ̱³³	ʃɛ̱³³	ʃ ɛ̱ ³³				Sino-Tibetan	729	729
2624	1568_pullleadacowalong	pull / lead (a cow) along	Maru	Maru	ʃɛ³¹	ʃɛ³¹	ʃ ɛ ³¹				Sino-Tibetan	534	534
2625	1568_pullleadacowalong	pull / lead (a cow) along	Xiandao	Xiandao	ʂa⁵⁵	ʂa⁵⁵	ʂ a ⁵⁵				Sino-Tibetan	729	729
2626	1487_pulltug	pull / tug	AchangLongchuan	Achang	ʑɔ³¹	ʑɔ³¹	ʑ ɔ ³¹				Sino-Tibetan	208	208
2627	1487_pulltug	pull / tug	Atsi	Atsi	ʃe⁵¹	ʃe⁵¹	ʃ e ⁵¹				Sino-Tibetan	208	208
2628	1487_pulltug	pull / tug	Bola	Bola	lɔ̃³¹	lɔ̃³¹	l ɔ̃ ³¹				Sino-Tibetan	349	349
2629	1487_pulltug	pull / tug	Lashi	Lashi	laːŋ³³	laːŋ³³	l aː ŋ ³³				Sino-Tibetan	349	349
2630	1487_pulltug	pull / tug	Maru	Maru	lɔ̃³⁵	lɔ̃³⁵	l ɔ̃ ³⁵				Sino-Tibetan	349	349
2631	1487_pulltug	pull / tug	ProtoBurmish	ProtoBurmish	*laŋH	laŋ²	l a ŋ ²				Sino-Tibetan	349	349
2632	131_pulsewrist	pulse (wrist)	AchangLongchuan	Achang	lɔʔ⁵⁵ məʔ³¹	lɔʔ⁵⁵+məʔ³¹	l ɔ ʔ ⁵⁵ + m ə ʔ ³¹				Sino-Tibetan	334 2568	334 2568
2633	131_pulsewrist	pulse (wrist)	Xiandao	Xiandao	lɔʔ⁵⁵ kɯ³¹	lɔʔ⁵⁵+kɯ³¹	l ɔ ʔ ⁵⁵ + k ɯ ³¹				Sino-Tibetan	334 2569	334 2569
2634	159_pus	pus	OldBurmese	Old Burmese	prañ	prañ	p r a ñ/ɲ				Sino-Tibetan	47	47
2635	159_pus	pus	Rangoon	Rangoon Burmese	pji²²	pji²²	p j i ²²				Sino-Tibetan	48	48
2636	159_pus	pus	AchangLongchuan	Achang	pʐəŋ⁵⁵	pʐəŋ⁵⁵	p ʐ ə ŋ ⁵⁵				Sino-Tibetan	47	47
2637	159_pus	pus	Atsi	Atsi	pjiŋ⁵¹ viŋ²¹	pjiŋ⁵¹+viŋ²¹	p j i ŋ ⁵¹ + v i ŋ ²¹				Sino-Tibetan	48 1812	48 1812
2638	159_pus	pus	Bola	Bola	pjaŋ⁵⁵ ɣaŋ³¹	pjaŋ⁵⁵+ɣaŋ³¹	p j a ŋ ⁵⁵ + ɣ a ŋ ³¹				Sino-Tibetan	48 1813	48 1813
2639	159_pus	pus	Maru	Maru	pjaŋ³¹ kjɔ̱ʔ⁵⁵	pjaŋ³¹+kjɔ̱ʔ⁵⁵	p j a ŋ ³¹ + k j ɔ̱ ʔ ⁵⁵				Sino-Tibetan	47 192	47 192
2640	159_pus	pus	Xiandao	Xiandao	pɯŋ⁵⁵	pɯŋ⁵⁵	p ɯ ŋ ⁵⁵				Sino-Tibetan	48	48
2641	159_pus	pus	ProtoBurmish	ProtoBurmish	*briŋ	briŋ¹	b r i ŋ ¹				Sino-Tibetan	47	47
2642	159_pus	pus	ProtoBurmish	ProtoBurmish	*bjiŋ	bjiŋ¹	b j i ŋ ¹				Sino-Tibetan	48	48
2643	1315_putinsalt	put in (salt)	Rangoon	Rangoon Burmese	khɑʔ⁴	khɑʔ⁴	kʰ ɑ ʔ ⁴				Sino-Tibetan	787	787
2644	1315_putinsalt	put in (salt)	Atsi	Atsi	ka̱t⁵⁵	ka̱t⁵⁵	k a̱ t ⁵⁵				Sino-Tibetan	787	787
2645	1315_putinsalt	put in (salt)	Bola	Bola	kɛ̱ʔ⁵⁵	kɛ̱ʔ⁵⁵	k ɛ̱ ʔ ⁵⁵				Sino-Tibetan	250	250
2646	1315_putinsalt	put in (salt)	Lashi	Lashi	ka̱ːt⁵⁵	ka̱ːt⁵⁵	k a̱ː t ⁵⁵				Sino-Tibetan	787	787
2647	1315_putinsalt	put in (salt)	Maru	Maru	kɛ̱ʔ⁵⁵	kɛ̱ʔ⁵⁵	k ɛ̱ ʔ ⁵⁵				Sino-Tibetan	250	250
2648	1315_putinsalt	put in (salt)	Xiandao	Xiandao	xat⁵⁵	xat⁵⁵	x a t ⁵⁵				Sino-Tibetan	787	787
2649	1315_putinsalt	put in (salt)	AchangLongchuan	Achang	thɔ³¹	thɔ³¹	tʰ ɔ ³¹				Sino-Tibetan	878	878
2650	1315_putinsalt	put in (salt)	ProtoBurmish	ProtoBurmish	*ʔkat	ˀkat⁴	ˀk a t ⁴				Sino-Tibetan	787	787
2651	1808_putintoacontainerpack	put into a container / pack	AchangLongchuan	Achang	xat⁵⁵	xat⁵⁵	x a t ⁵⁵				Sino-Tibetan	253	253
2652	1808_putintoacontainerpack	put into a container / pack	Atsi	Atsi	ka̱t⁵⁵	ka̱t⁵⁵	k a̱ t ⁵⁵				Sino-Tibetan	787	787
2653	1808_putintoacontainerpack	put into a container / pack	Bola	Bola	kɛ̱ʔ⁵⁵	kɛ̱ʔ⁵⁵	k ɛ̱ ʔ ⁵⁵				Sino-Tibetan	250	250
2654	1808_putintoacontainerpack	put into a container / pack	Xiandao	Xiandao	xat⁵⁵	xat⁵⁵	x a t ⁵⁵				Sino-Tibetan	787	787
2655	1327_putoneshandonsthgfor	put one's hand on (sthg.) for	Bola	Bola	tui³¹ kja³⁵	tui³¹+kja³⁵	t ui ³¹ + k j a ³⁵				Sino-Tibetan	2151 170	2151 170
2656	477_puttee	puttee	AchangLongchuan	Achang	tɕhi⁵⁵ tup⁵⁵	tɕhi⁵⁵+tup⁵⁵	tɕʰ i ⁵⁵ + t u p ⁵⁵				Sino-Tibetan	274 2330	274 2330
2657	477_puttee	puttee	Atsi	Atsi	khji⁵¹ thup⁵⁵	khji⁵¹+thup⁵⁵	kʰ j i ⁵¹ + tʰ u p ⁵⁵				Sino-Tibetan	280 2331	280 2331
2658	477_puttee	puttee	Bola	Bola	khji⁵⁵ thap⁵⁵	khji⁵⁵+thap⁵⁵	kʰ j i ⁵⁵ + tʰ a p ⁵⁵				Sino-Tibetan	278 2332	278 2332
2659	477_puttee	puttee	Lashi	Lashi	khjei³¹ thɔp⁵⁵	khjei³¹+thɔp⁵⁵	kʰ j ei ³¹ + tʰ ɔ p ⁵⁵				Sino-Tibetan	280 2333	280 2333
2660	477_puttee	puttee	Maru	Maru	khjik³¹ thap⁵⁵	khjik³¹+thap⁵⁵	kʰ j i k ³¹ + tʰ a p ⁵⁵				Sino-Tibetan	280 2334	280 2334
2661	598_rackpack	rack (pack)	Lashi	Lashi	to³³	to³³	t o ³³				Sino-Tibetan	1055	1055
2662	598_rackpack	rack (pack)	Maru	Maru	tɔ³⁵ tʃi⁵¹	tɔ³⁵+tʃi⁵¹	t ɔ ³⁵ + tʃ i ⁵¹				Sino-Tibetan	95 1921	95 1921
2663	598_rackpack	rack (pack)	ProtoBurmish	ProtoBurmish	*daH	da²	d a ²				Sino-Tibetan	95	95
2664	421_radish	radish	AchangLongchuan	Achang	uaŋ³¹ tɕhi⁵⁵ puʔ³¹	waŋ³¹+tɕhi⁵⁵+puʔ³¹	w a ŋ ³¹ + tɕʰ i ⁵⁵ + p u ʔ ³¹				Sino-Tibetan	2359 1236 2360	2359 1236 2360
2665	421_radish	radish	Atsi	Atsi	aŋ²¹ khji⁵¹	aŋ²¹+khji⁵¹	a ŋ ²¹ + kʰ j i ⁵¹				Sino-Tibetan	2361 1237	2361 1237
2666	421_radish	radish	Bola	Bola	ɔ̃³⁵ khji⁵⁵ pɔ̱n⁵⁵	ɔ̃³⁵+khji⁵⁵+pɔ̱n⁵⁵	ɔ̃ ³⁵ + kʰ j i ⁵⁵ + p ɔ̱ n ⁵⁵				Sino-Tibetan	2362 1238 2363	2362 1238 2363
2667	421_radish	radish	Lashi	Lashi	ŋa̱ŋ⁵⁵ khjei³³	ŋa̱ŋ⁵⁵+khjei³³	ŋ a̱ ŋ ⁵⁵ + kʰ j ei ³³				Sino-Tibetan	2364 1239	2364 1239
2668	421_radish	radish	Maru	Maru	ɔ̱̃³⁵ khjik³¹	ɔ̱̃³⁵+khjik³¹	ɔ̱̃ ³⁵ + kʰ j i k ³¹				Sino-Tibetan	2365 1240	2365 1240
2669	421_radish	radish	Xiandao	Xiandao	ɔŋ³¹ chi⁵⁵	ɔŋ³¹+chi⁵⁵	ɔ ŋ ³¹ + ch/tʃʰ i ⁵⁵				Sino-Tibetan	2366 1241	2366 1241
2670	519_rafterofbuilding	rafter (of building)	Atsi	Atsi	khjaŋ⁵¹	khjaŋ⁵¹	kʰ j a ŋ ⁵¹				Sino-Tibetan	270	270
2671	519_rafterofbuilding	rafter (of building)	Bola	Bola	khjɔ̃⁵⁵	khjɔ̃⁵⁵	kʰ j ɔ̃ ⁵⁵				Sino-Tibetan	270	270
2672	519_rafterofbuilding	rafter (of building)	Lashi	Lashi	khjaŋ³³	khjaŋ³³	kʰ j a ŋ ³³				Sino-Tibetan	270	270
2673	519_rafterofbuilding	rafter (of building)	Maru	Maru	khjɔ̃³¹	khjɔ̃³¹	kʰ j ɔ̃ ³¹				Sino-Tibetan	270	270
2674	519_rafterofbuilding	rafter (of building)	Xiandao	Xiandao	khʐaŋ⁵⁵	khʐaŋ⁵⁵	kʰ ʐ a ŋ ⁵⁵				Sino-Tibetan	270	270
2675	519_rafterofbuilding	rafter (of building)	ProtoBurmish	ProtoBurmish	*kjaŋ	kjaŋ¹	k j a ŋ ¹				Sino-Tibetan	270	270
2676	10_rain	rain	Rangoon	Rangoon Burmese	mo⁵⁵	mo⁵⁵	m o ⁵⁵				Sino-Tibetan	464	464
2677	10_rain	rain	AchangLongchuan	Achang	mau³¹ ʐo⁵⁵	mau³¹+ʐo⁵⁵	m au ³¹ + ʐ o ⁵⁵				Sino-Tibetan	464 528	464 528
2678	10_rain	rain	Atsi	Atsi	mau²¹	mau²¹	m au ²¹				Sino-Tibetan	464	464
2679	10_rain	rain	Bola	Bola	mau³¹ ɣɔ⁵⁵	mau³¹+ɣɔ⁵⁵	m au ³¹ + ɣ ɔ ⁵⁵				Sino-Tibetan	464 528	464 528
2680	10_rain	rain	Maru	Maru	muk⁵⁵	muk⁵⁵	m u k ⁵⁵				Sino-Tibetan	464	464
2681	10_rain	rain	Xiandao	Xiandao	mau³¹ ʐo⁵⁵	mau³¹+ʐo⁵⁵	m au ³¹ + ʐ o ⁵⁵				Sino-Tibetan	464 528	464 528
2682	10_rain	rain	OldBurmese	Old Burmese	ro₁	rU	r o₁/ʊ				Sino-Tibetan	528	528
2683	11_rainbow	rainbow	OldBurmese	Old Burmese	sak tam	sak+tam	s a k + t a m				Sino-Tibetan	2083 1136	2083 1136
2684	11_rainbow	rainbow	Rangoon	Rangoon Burmese	tθɛʔ⁴ tɑ̃⁵³	tθɛʔ⁴+tɑ̃⁵³	t θ ɛ ʔ ⁴ + t ɑ̃ ⁵³				Sino-Tibetan	2084 148	2084 148
2685	11_rainbow	rainbow	AchangLongchuan	Achang	xɔŋ⁵¹ ȵin³¹ nam³¹	xɔŋ⁵¹+ȵin³¹+nam³¹	x ɔ ŋ ⁵¹ + ȵ i n ³¹ + n a m ³¹				Sino-Tibetan	2085 149 1137	2085 149 1137
2686	11_rainbow	rainbow	Atsi	Atsi	voʔ²¹ kan²¹ ʃiŋ⁵⁵ jaŋ²¹	voʔ²¹+kan²¹+ʃiŋ⁵⁵+jaŋ²¹	v o ʔ ²¹ + k a n ²¹ + ʃ i ŋ ⁵⁵ + j a ŋ ²¹				Sino-Tibetan	2086 552 1138 2087	2086 552 1138 2087
2687	11_rainbow	rainbow	Bola	Bola	ɣaʔ³¹ kɛ̃³¹ saŋ⁵⁵ njuŋ⁵⁵	ɣaʔ³¹+kɛ̃³¹+saŋ⁵⁵+njuŋ⁵⁵	ɣ a ʔ ³¹ + k ɛ̃ ³¹ + s a ŋ ⁵⁵ + n j u ŋ ⁵⁵				Sino-Tibetan	2088 148 1139 2089	2088 148 1139 2089
2688	11_rainbow	rainbow	Lashi	Lashi	sə̱ŋ⁵⁵ jaŋ³³ jɔ³¹ kan³³	sə̱ŋ⁵⁵+jaŋ³³+jɔ³¹+kan³³	s ə̱ ŋ ⁵⁵ + j a ŋ ³³ + j ɔ ³¹ + k a n ³³				Sino-Tibetan	1140 148 2090 2091	1140 148 2090 2091
2689	11_rainbow	rainbow	Maru	Maru	ɣɔʔ³¹ kaŋ³⁵ saŋ³¹ ŋjɔ̃³¹	ɣɔʔ³¹+kaŋ³⁵+saŋ³¹+ŋjɔ̃³¹	ɣ ɔ ʔ ³¹ + k a ŋ ³⁵ + s a ŋ ³¹ + ŋ j ɔ̃ ³¹				Sino-Tibetan	2092 552 1141 2093	2092 552 1141 2093
2690	11_rainbow	rainbow	Xiandao	Xiandao	l̥ɿ⁵⁵ ɲ̊ɔʔ⁵⁵ l̥aŋ³¹ kam⁵⁵	l̥ɿ⁵⁵+ɲ̊ɔʔ⁵⁵+l̥aŋ³¹+kam⁵⁵	l̥ ɿ ⁵⁵ + ɲ̊ ɔ ʔ ⁵⁵ + l̥ a ŋ ³¹ + k a m ⁵⁵				Sino-Tibetan	2094 148 1142 2095	2094 148 1142 2095
2691	11_rainbow	rainbow	ProtoBurmish	ProtoBurmish	*mjimH	mjim²	m j i m ²				Sino-Tibetan	149	149
2692	1750_raisechickens	raise (chickens)	OldBurmese	Old Burmese	muyḥ	mujḥ	m u j ḥ/⁵				Sino-Tibetan	1395	1395
2693	1750_raisechickens	raise (chickens)	Rangoon	Rangoon Burmese	mwe⁵⁵	mwe⁵⁵	m w e ⁵⁵				Sino-Tibetan	1396	1396
2694	1750_raisechickens	raise (chickens)	Lashi	Lashi	mju̱ː³³	mju̱ː³³	m j u̱ː ³³				Sino-Tibetan	1397	1397
2695	1287_read	read	OldBurmese	Old Burmese	phat	phat	pʰ a t				Sino-Tibetan	849	849
2696	1287_read	read	Rangoon	Rangoon Burmese	phɑʔ⁴	phɑʔ⁴	pʰ ɑ ʔ ⁴				Sino-Tibetan	849	849
2697	1287_read	read	AchangLongchuan	Achang	nai³⁵	nai³⁵	n ai ³⁵				Sino-Tibetan	930	930
2698	1287_read	read	Atsi	Atsi	ŋa̱p⁵⁵	ŋa̱p⁵⁵	ŋ a̱ p ⁵⁵				Sino-Tibetan	930	930
2699	1287_read	read	Bola	Bola	ŋɛ̱ʔ⁵⁵	ŋɛ̱ʔ⁵⁵	ŋ ɛ̱ ʔ ⁵⁵				Sino-Tibetan	930	930
2700	1287_read	read	Lashi	Lashi	ŋa̱ːp⁵⁵	ŋa̱ːp⁵⁵	ŋ a̱ː p ⁵⁵				Sino-Tibetan	930	930
2701	1287_read	read	Maru	Maru	ŋɛ̱ʔ⁵⁵	ŋɛ̱ʔ⁵⁵	ŋ ɛ̱ ʔ ⁵⁵				Sino-Tibetan	930	930
2702	1727_recallremember	recall / remember	AchangLongchuan	Achang	tak⁵⁵ xɔʔ⁵⁵ pʐoŋ³⁵	tak⁵⁵+xɔʔ⁵⁵+pʐoŋ³⁵	t a k ⁵⁵ + x ɔ ʔ ⁵⁵ + p ʐ o ŋ ³⁵				Sino-Tibetan	2282 246 2283	2282 246 2283
2703	1590_recognize	recognize	AchangLongchuan	Achang	sa³⁵	sa³⁵	s a ³⁵				Sino-Tibetan	877	877
2704	1590_recognize	recognize	Atsi	Atsi	se⁵⁵	se⁵⁵	s e ⁵⁵				Sino-Tibetan	877	877
2705	1590_recognize	recognize	Bola	Bola	sɛ³⁵	sɛ³⁵	s ɛ ³⁵				Sino-Tibetan	877	877
2706	1590_recognize	recognize	Lashi	Lashi	sɛ̱⁵³	sɛ̱⁵³	s ɛ̱ ⁵³				Sino-Tibetan	877	877
2707	1590_recognize	recognize	Maru	Maru	sɛ⁵⁵	sɛ⁵⁵	s ɛ ⁵⁵				Sino-Tibetan	877	877
2708	1590_recognize	recognize	Xiandao	Xiandao	sa³⁵	sa³⁵	s a ³⁵				Sino-Tibetan	877	877
2709	1580_recoverfullyfromanillness	recover, fully (from an illness)	AchangLongchuan	Achang	tɕi⁵⁵	tɕi⁵⁵	tɕ i ⁵⁵				Sino-Tibetan	1109	1109
2710	1580_recoverfullyfromanillness	recover, fully (from an illness)	Atsi	Atsi	noʔ⁵¹ ke⁵¹	noʔ⁵¹+ke⁵¹	n o ʔ ⁵¹ + k e ⁵¹				Sino-Tibetan	2053 1110	2053 1110
2711	1580_recoverfullyfromanillness	recover, fully (from an illness)	Bola	Bola	kai⁵⁵	kai⁵⁵	k ai ⁵⁵				Sino-Tibetan	141	141
2712	1580_recoverfullyfromanillness	recover, fully (from an illness)	Lashi	Lashi	kɛː³¹	kɛː³¹	k ɛː ³¹				Sino-Tibetan	141	141
2713	1580_recoverfullyfromanillness	recover, fully (from an illness)	Maru	Maru	kai³¹	kai³¹	k ai ³¹				Sino-Tibetan	141	141
2714	1580_recoverfullyfromanillness	recover, fully (from an illness)	Xiandao	Xiandao	cɛ⁵⁵	cɛ⁵⁵	c ɛ ⁵⁵				Sino-Tibetan	141	141
2715	1007_red	red	OldBurmese	Old Burmese	ni	ni	n i				Sino-Tibetan	498	498
2716	1007_red	red	Rangoon	Rangoon Burmese	ni²²	ni²²	n i ²²				Sino-Tibetan	499	499
2717	1007_red	red	AchangLongchuan	Achang	na⁵⁵	na⁵⁵	n a ⁵⁵				Sino-Tibetan	499	499
2718	1007_red	red	Atsi	Atsi	ne⁵¹	ne⁵¹	n e ⁵¹				Sino-Tibetan	499	499
2719	1007_red	red	Bola	Bola	nɛ⁵⁵	nɛ⁵⁵	n ɛ ⁵⁵				Sino-Tibetan	499	499
2720	1007_red	red	Lashi	Lashi	nɛː³¹	nɛː³¹	n ɛː ³¹				Sino-Tibetan	499	499
2721	1007_red	red	Maru	Maru	nɛ³¹	nɛ³¹	n ɛ ³¹				Sino-Tibetan	499	499
2722	1007_red	red	Xiandao	Xiandao	na⁵⁵	na⁵⁵	n a ⁵⁵				Sino-Tibetan	499	499
2723	1007_red	red	ProtoBurmish	ProtoBurmish	*ne	ne¹	n e ¹				Sino-Tibetan	498	498
2724	1007_red	red	ProtoBurmish	ProtoBurmish	*nɛ	nɛ¹	n ɛ ¹				Sino-Tibetan	499	499
2725	1415_reduce	reduce	Bola	Bola	kɛ̃⁵⁵	kɛ̃⁵⁵	k ɛ̃ ⁵⁵				Sino-Tibetan	144	144
2726	1415_reduce	reduce	Maru	Maru	kɛ̃³¹ pjɛ̱⁵⁵	kɛ̃³¹+pjɛ̱⁵⁵	k ɛ̃ ³¹ + p j ɛ̱ ⁵⁵				Sino-Tibetan	144 2078	144 2078
2727	1494_reinin	rein in	Bola	Bola	lɔ̃³¹	lɔ̃³¹	l ɔ̃ ³¹				Sino-Tibetan	349	349
2728	596_reins	reins	Bola	Bola	mjɔ̃³¹ luŋ³¹ thuŋ³⁵ tu̱i³⁵	mjɔ̃³¹+luŋ³¹+thuŋ³⁵+tu̱i³⁵	m j ɔ̃ ³¹ + l u ŋ ³¹ + tʰ u ŋ ³⁵ + t u̱i ³⁵				Sino-Tibetan	456 2818 2819 2820	456 2818 2819 2820
2729	244_relatives	relatives	Atsi	Atsi	pui⁵¹ num⁵¹ tʃĭ²¹ ne²¹	pui⁵¹+num⁵¹+tʃĭ²¹+ne²¹	p ui ⁵¹ + n u m ⁵¹ + tʃ ĭ ²¹ + n e ²¹				Sino-Tibetan	52 1827 1828 1829	52 1827 1828 1829
2730	244_relatives	relatives	Lashi	Lashi	pei³¹ nɔm³¹	pei³¹+nɔm³¹	p ei ³¹ + n ɔ m ³¹				Sino-Tibetan	52 1830	52 1830
2731	244_relatives	relatives	Maru	Maru	pa³¹ nam³¹	pa³¹+nam³¹	p a ³¹ + n a m ³¹				Sino-Tibetan	52 1831	52 1831
2732	1407_remember	remember	Maru	Maru	mjik³¹	mjik³¹	m j i k ³¹				Sino-Tibetan	400	400
2733	1407_remember	remember	OldBurmese	Old Burmese	o₂k miyʔ	Ok+mijʔ	o₂/ɔ k + m i j ʔ				Sino-Tibetan	2731 414	2731 414
2734	1407_remember	remember	Rangoon	Rangoon Burmese	m̥ɑʔ⁴ mi⁵³	m̥ɑʔ⁴+mi⁵³	m̥ ɑ ʔ ⁴ + m i ⁵³				Sino-Tibetan	2732 414	2732 414
2735	1407_remember	remember	Bola	Bola	sɛ³⁵ ta̱³¹	sɛ³⁵+ta̱³¹	s ɛ ³⁵ + t a̱ ³¹				Sino-Tibetan	877 878	877 878
2736	1407_remember	remember	ProtoBurmish	ProtoBurmish	*mji	mji¹	m j i ¹				Sino-Tibetan	400	400
2737	1183_repay	repay	AchangLongchuan	Achang	tɕhap⁵⁵	tɕhap⁵⁵	tɕʰ a p ⁵⁵				Sino-Tibetan	260	260
2738	1183_repay	repay	Atsi	Atsi	tshap⁵⁵	tshap⁵⁵	tsʰ a p ⁵⁵				Sino-Tibetan	260	260
2739	1183_repay	repay	Bola	Bola	khjɛʔ⁵⁵	khjɛʔ⁵⁵	kʰ j ɛ ʔ ⁵⁵				Sino-Tibetan	260	260
2740	1183_repay	repay	Lashi	Lashi	tshaːp⁵⁵	tshaːp⁵⁵	tsʰ aː p ⁵⁵				Sino-Tibetan	260	260
2741	1183_repay	repay	Maru	Maru	tshɛʔ⁵⁵	tshɛʔ⁵⁵	tsʰ ɛ ʔ ⁵⁵				Sino-Tibetan	268	268
2742	1381_repayadebt	repay (a debt)	OldBurmese	Old Burmese	chap	chap	ch/tʃʰ a p				Sino-Tibetan	268	268
2743	1381_repayadebt	repay (a debt)	AchangLongchuan	Achang	tɕhap⁵⁵	tɕhap⁵⁵	tɕʰ a p ⁵⁵				Sino-Tibetan	260	260
2744	1381_repayadebt	repay (a debt)	Atsi	Atsi	tshap⁵⁵	tshap⁵⁵	tsʰ a p ⁵⁵				Sino-Tibetan	1542	1542
2745	1381_repayadebt	repay (a debt)	Bola	Bola	tʃhɛʔ⁵⁵	tʃhɛʔ⁵⁵	tʃʰ ɛ ʔ ⁵⁵				Sino-Tibetan	638	638
2746	1381_repayadebt	repay (a debt)	Lashi	Lashi	tshaːp⁵⁵	tshaːp⁵⁵	tsʰ aː p ⁵⁵				Sino-Tibetan	1543	1543
2747	1381_repayadebt	repay (a debt)	Maru	Maru	tshɛʔ⁵⁵	tshɛʔ⁵⁵	tsʰ ɛ ʔ ⁵⁵				Sino-Tibetan	268	268
