ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	COGID
684	29_cuello	neck	Cabecar	Cabécar	kulí	kulí	k u l í/i	cabe1245	9.67	-83.41	Chibcha	374
685	29_cuello	neck	Teribe	Teribe	bɪ̀ŋdó	bɪ̀ŋdó	b ɪ̀/ɪ ŋ d ó/o	teri1250	9.06	-82.96	Chibcha	375
686	29_cuello	neck	Ngabere	Ngäbere	ɾɔɾɔ	ɾɔɾɔ	ɾ ɔ ɾ ɔ	ngab1239	8.83	-82.39	Chibcha	369
687	29_cuello	neck	Buglere	Buglere	siɾoska	siɾoska	s i ɾ o s k a	bugl1243	8.58	-81.26	Chibcha	376
688	29_cuello	neck	Dorasque	Dorasque	polé	polé	p o l é/e	dora1242	8.57	-82.38	Chibcha	377
689	29_cuello	neck	SanBlasKuna	San Blas Kuna	tukkarwala	tukkarwala	t u k a r w a l a	sanb1242	9.16	-78.31	Chibcha	378
690	29_cuello	neck	Cogui	Cogui	'gagla	'gagla	'g/g a g l a	cogu1240	10.95	-73.80	Chibcha	372
691	29_cuello	neck	Arhuaco	Arhuaco	'gaʔnɨ	'gaʔnɨ	'g/g a ʔ n ɨ	arhu1242	10.70	-73.64	Chibcha	372
692	29_cuello	neck	Malayo	Malayo	'gana	'gana	'g/g a n a	mala1522	10.93	-73.42	Chibcha	372
693	29_cuello	neck	Chimila	Chimila	'ɾuggwaʔ	'ɾuggwaʔ	'ɾ/ɾ u g w a ʔ	chim1309	10.19	-74.26	Chibcha	379
694	29_cuello	neck	Chibcha	Chibcha	gɨ	gɨ	g ɨ	chib1270	6.25	-74.17	Chibcha	372
695	29_cuello	neck	CentralTunebo	Central Tunebo	'jaʔnkukaɾa	'jaʔnkukaɾa	'j/j a ʔ n k u k a ɾ a	cent2150	6.89	-72.09	Chibcha	380
696	29_cuello	neck	Bari	Barí	bo:	bo:	b oː	bari1297	9.08	-72.94	Chibcha	377
1675	71_nuevo	new	LencaSalvador	Lenca-Salvador	tuja	tuja	t u j a	lenc1242	13.56	-87.50	Lencan	905
1676	71_nuevo	new	LencaHonduras	Lenca-Honduras	tuja	tuja	t u j a	lenc1243	13.67	-88.11	Lencan	905
1677	71_nuevo	new	Cacaopera	Cacaopera	misinan	misinan	m i s i n a n	caca1247	13.74	-88.11	Misumalpam	906
1678	71_nuevo	new	Mayangna	Mayangna	wisam	wisam	w i s a m	maya1285	14.13	-84.34	Misumalpam	906
1679	71_nuevo	new	Ulwa	Ulwa	bata:ka	bata:ka	b a t aː k a	ulwa1239	12.93	-83.58	Misumalpam	907
1680	71_nuevo	new	Miskito	Mískito	raja	raja	r a j a	misk1235	15.16	-84.29	Misumalpam	908
1681	71_nuevo	new	Pech	Pech	wàjʔkà	wàjʔkà	w à/a j ʔ k à/a	pech1241	15.80	-85.56	Chibcha	909
1682	71_nuevo	new	Rama	Rama	abi:sa	abi:sa	a b iː s a	rama1270	11.50	-83.86	Chibcha	906
1683	71_nuevo	new	MalekuJaika	Maléku Jaíka	ɬa:ŋalu:ɾi	ɬa:ŋalu:ɾi	ɬ aː ŋ a l uː ɾ i	male1297	10.75	-84.73	Chibcha	910
1684	71_nuevo	new	Boruca	Boruca	kìnká	kìnká	k ì/i n k á/a	boru1252	8.88	-83.21	Chibcha	911
1685	71_nuevo	new	Bribri	Bribri	pã̌ã̀ɺĩ̀	pã̌ã̀ɺĩ̀	p ã̌/ã ã̀/ã ɺ ĩ̀/ĩ	brib1243	9.40	-83.05	Chibcha	912
1686	71_nuevo	new	Cabecar	Cabécar	spã́'nã̀	spã́'nã̀	s p ã́/ã 'n/n ã̀/ã	cabe1245	9.67	-83.41	Chibcha	913
1687	71_nuevo	new	Teribe	Teribe	tàgɺɪ́ŋ	tàgɺɪ́ŋ	t à/a g ɺ ɪ́/ɪ ŋ	teri1250	9.06	-82.96	Chibcha	914
1688	71_nuevo	new	Ngabere	Ngäbere	mɣtɣ	mɣtɣ	m ɣ t ɣ	ngab1239	8.83	-82.39	Chibcha	906
1689	71_nuevo	new	Buglere	Buglere	hageɾe	hageɾe	h a g e ɾ e	bugl1243	8.58	-81.26	Chibcha	915
1690	71_nuevo	new	Dorasque	Dorasque	ponol	ponol	p o n o l	dora1242	8.57	-82.38	Chibcha	916
1691	71_nuevo	new	SanBlasKuna	San Blas Kuna	pi:ni	pi:ni	p iː n i	sanb1242	9.16	-78.31	Chibcha	906
1692	71_nuevo	new	Cogui	Cogui	a'bisa	a'bisa	a 'b/b i s a	cogu1240	10.95	-73.80	Chibcha	906
1693	71_nuevo	new	Arhuaco	Arhuaco	a'bitti	a'bitti	'a/a b i t i	arhu1242	10.70	-73.64	Chibcha	906
1694	71_nuevo	new	Malayo	Malayo	ambɨ'si	ambɨ'si	a m b ɨ 's/s i	mala1522	10.93	-73.42	Chibcha	906
1695	71_nuevo	new	Chimila	Chimila	'takkeʔ	'takkeʔ	't/t a k e ʔ	chim1309	10.19	-74.26	Chibcha	914
1696	71_nuevo	new	Chibcha	Chibcha	βihitsa	βihitsa	β i h i t s a	chib1270	6.25	-74.17	Chibcha	906
1697	71_nuevo	new	CentralTunebo	Central Tunebo	'ibsoja	'ibsoja	'i/i b s o j a	cent2150	6.89	-72.09	Chibcha	906
1698	71_nuevo	new	Bari	Barí	okdo	okdo	o k d o	bari1297	9.08	-72.94	Chibcha	917
1603	68_noche	night	LencaSalvador	Lenca-Salvador	ts'upa	ts'upa	t s 'u/u p a	lenc1242	13.56	-87.50	Lencan	865
1604	68_noche	night	LencaHonduras	Lenca-Honduras	taNki	taNki	t a n k i	lenc1243	13.67	-88.11	Lencan	866
1605	68_noche	night	Cacaopera	Cacaopera	iran	iran	i r a n	caca1247	13.74	-88.11	Misumalpam	867
1606	68_noche	night	Mayangna	Mayangna	pukta	pukta	p u k t a	maya1285	14.13	-84.34	Misumalpam	868
1607	68_noche	night	Ulwa	Ulwa	pukka	pukka	p u k a	ulwa1239	12.93	-83.58	Misumalpam	868
1608	68_noche	night	Miskito	Mískito	tihmja	tihmja	t i h m j a	misk1235	15.16	-84.29	Misumalpam	869
1609	68_noche	night	Pech	Pech	kàká	kàká	k à/a k á/a	pech1241	15.80	-85.56	Chibcha	870
1610	68_noche	night	Rama	Rama	kik	kik	k i k	rama1270	11.50	-83.86	Chibcha	871
1611	68_noche	night	MalekuJaika	Maléku Jaíka	tiu:ɾika:	tiu:ɾika:	t i uː ɾ i k aː	male1297	10.75	-84.73	Chibcha	872
1612	68_noche	night	Boruca	Boruca	bìgát	bìgát	b ì/i g á/a t	boru1252	8.88	-83.21	Chibcha	873
1613	68_noche	night	Bribri	Bribri	dadʒẽ̂uè	dadʒẽ̂uè	d a dʒ ẽ̂/ẽ u è/e	brib1243	9.40	-83.05	Chibcha	874
1614	68_noche	night	Cabecar	Cabécar	tauídã̀	tauídã̀	t a u í/i d ã̀/ã	cabe1245	9.67	-83.41	Chibcha	872
1615	68_noche	night	Teribe	Teribe	ʃkɪ́	ʃkɪ́	ʃ k ɪ́/ɪ	teri1250	9.06	-82.96	Chibcha	875
1616	68_noche	night	Ngabere	Ngäbere	deu	deu	d e u	ngab1239	8.83	-82.39	Chibcha	876
1617	68_noche	night	Buglere	Buglere	ŋaheɾe	ŋaheɾe	ŋ a h e ɾ e	bugl1243	8.58	-81.26	Chibcha	877
1618	68_noche	night	Dorasque	Dorasque	be	be	b e	dora1242	8.57	-82.38	Chibcha	878
1619	68_noche	night	SanBlasKuna	San Blas Kuna	muttikki	muttikki	m u t i k i	sanb1242	9.16	-78.31	Chibcha	879
1620	68_noche	night	Cogui	Cogui	'sesɯn	'sesɯn	's/s e s ɯ n	cogu1240	10.95	-73.80	Chibcha	880
1621	68_noche	night	Arhuaco	Arhuaco	'seiaʔ	'seiaʔ	's/s e i a ʔ	arhu1242	10.70	-73.64	Chibcha	880
1622	68_noche	night	Malayo	Malayo	ʃe	ʃe	ʃ e	mala1522	10.93	-73.42	Chibcha	880
1623	68_noche	night	Chimila	Chimila	'sihnaka	'sihnaka	's/s i h n a k a	chim1309	10.19	-74.26	Chibcha	880
1624	68_noche	night	Chibcha	Chibcha	tsa	tsa	t s a	chib1270	6.25	-74.17	Chibcha	880
1625	68_noche	night	CentralTunebo	Central Tunebo	'ʃejkaɾa	'ʃejkaɾa	'ʃ/ʃ e j k a ɾ a	cent2150	6.89	-72.09	Chibcha	880
1626	68_noche	night	Bari	Barí	sẽẽ	sẽẽ	s ẽ ẽ	bari1297	9.08	-72.94	Chibcha	880
1580	67_no	no	LencaSalvador	Lenca-Salvador	ke	ke	k e	lenc1242	13.56	-87.50	Lencan	850
1581	67_no	no	LencaHonduras	Lenca-Honduras	te	te	t e	lenc1243	13.67	-88.11	Lencan	851
1582	67_no	no	Cacaopera	Cacaopera	san	san	s a n	caca1247	13.74	-88.11	Misumalpam	852
1583	67_no	no	Mayangna	Mayangna	sa	sa	s a	maya1285	14.13	-84.34	Misumalpam	852
1584	67_no	no	Ulwa	Ulwa	sa	sa	s a	ulwa1239	12.93	-83.58	Misumalpam	852
1585	67_no	no	Miskito	Mískito	s	s	s	misk1235	15.16	-84.29	Misumalpam	852
1586	67_no	no	Pech	Pech	t	t	t	pech1241	15.80	-85.56	Chibcha	851
1587	67_no	no	Rama	Rama	a:	a:	aː	rama1270	11.50	-83.86	Chibcha	853
1588	67_no	no	MalekuJaika	Maléku Jaíka	e:pe	e:pe	eː p e	male1297	10.75	-84.73	Chibcha	854
1589	67_no	no	Boruca	Boruca	íʔʃì	íʔʃì	í/i ʔ ʃ ì/i	boru1252	8.88	-83.21	Chibcha	855
1590	67_no	no	Bribri	Bribri	kɪ́	kɪ́	k ɪ́/ɪ	brib1243	9.40	-83.05	Chibcha	850
1591	67_no	no	Cabecar	Cabécar	ká	ká	k á/a	cabe1245	9.67	-83.41	Chibcha	850
1592	67_no	no	Teribe	Teribe	ʒɪ́m	ʒɪ́m	ʒ ɪ́/ɪ m	teri1250	9.06	-82.96	Chibcha	856
1593	67_no	no	Ngabere	Ngäbere	ɲakaɾe	ɲakaɾe	ɲ a k a ɾ e	ngab1239	8.83	-82.39	Chibcha	857
1594	67_no	no	Buglere	Buglere	me	me	m e	bugl1243	8.58	-81.26	Chibcha	854
1595	67_no	no	SanBlasKuna	San Blas Kuna	suli	suli	s u l i	sanb1242	9.16	-78.31	Chibcha	859
1596	67_no	no	Cogui	Cogui	sa	sa	s a	cogu1240	10.95	-73.80	Chibcha	852
1597	67_no	no	Arhuaco	Arhuaco	uʔ	uʔ	u ʔ	arhu1242	10.70	-73.64	Chibcha	860
1598	67_no	no	Malayo	Malayo	ung	ung	u n g	mala1522	10.93	-73.42	Chibcha	860
1599	67_no	no	Chimila	Chimila	dʒumma	dʒumma	dʒ u m a	chim1309	10.19	-74.26	Chibcha	861
1600	67_no	no	Chibcha	Chibcha	tsa	tsa	t s a	chib1270	6.25	-74.17	Chibcha	862
1601	67_no	no	CentralTunebo	Central Tunebo	'baɾ	'baɾ	'b/b a ɾ	cent2150	6.89	-72.09	Chibcha	863
1602	67_no	no	Bari	Barí	akkaba	akkaba	a k a b a	bari1297	9.08	-72.94	Chibcha	864
1508	64_nariz	nose	LencaSalvador	Lenca-Salvador	nepkuɾu	nepkuɾu	n e p k u ɾ u	lenc1242	13.56	-87.50	Lencan	813
1509	64_nariz	nose	LencaHonduras	Lenca-Honduras	nepsek	nepsek	n e p s e k	lenc1243	13.67	-88.11	Lencan	813
1510	64_nariz	nose	Cacaopera	Cacaopera	namn	namn	n a m n	caca1247	13.74	-88.11	Misumalpam	813
1511	64_nariz	nose	Mayangna	Mayangna	nam	nam	n a m	maya1285	14.13	-84.34	Misumalpam	813
1512	64_nariz	nose	Ulwa	Ulwa	nantak	nantak	n a n t a k	ulwa1239	12.93	-83.58	Misumalpam	813
1513	64_nariz	nose	Miskito	Mískito	kakma	kakma	k a k m a	misk1235	15.16	-84.29	Misumalpam	814
1514	64_nariz	nose	Pech	Pech	tã́jsá	tã́jsá	t ã́/ã j s á/a	pech1241	15.80	-85.56	Chibcha	813
1515	64_nariz	nose	Rama	Rama	taik	taik	t a i k	rama1270	11.50	-83.86	Chibcha	813
1516	64_nariz	nose	MalekuJaika	Maléku Jaíka	tai:ki	tai:ki	t a iː k i	male1297	10.75	-84.73	Chibcha	813
1517	64_nariz	nose	Boruca	Boruca	ʃìská	ʃìská	ʃ ì/i s k á/a	boru1252	8.88	-83.21	Chibcha	815
1518	64_nariz	nose	Bribri	Bribri	dʒɪ̂k	dʒɪ̂k	dʒ ɪ̂/ɪ k	brib1243	9.40	-83.05	Chibcha	813
1519	64_nariz	nose	Cabecar	Cabécar	dʒík	dʒík	dʒ í/i k	cabe1245	9.67	-83.41	Chibcha	813
1520	64_nariz	nose	Teribe	Teribe	nékuò	nékuò	n é/e k u ò/o	teri1250	9.06	-82.96	Chibcha	813
1521	64_nariz	nose	Ngabere	Ngäbere	ĩsɔ̃	ĩsɔ̃	ĩ s ɔ̃	ngab1239	8.83	-82.39	Chibcha	816
1522	64_nariz	nose	Buglere	Buglere	se	se	s e	bugl1243	8.58	-81.26	Chibcha	817
1523	64_nariz	nose	Dorasque	Dorasque	nekó	nekó	n e k ó/o	dora1242	8.57	-82.38	Chibcha	813
1524	64_nariz	nose	SanBlasKuna	San Blas Kuna	asu	asu	a s u	sanb1242	9.16	-78.31	Chibcha	818
1525	64_nariz	nose	Cogui	Cogui	hũ'nũkala	hũ'nũkala	h ũ 'n/n ũ k a l a	cogu1240	10.95	-73.80	Chibcha	819
1526	64_nariz	nose	Arhuaco	Arhuaco	mi'suŋɨ	mi'suŋɨ	m i 's/s u ŋ ɨ	arhu1242	10.70	-73.64	Chibcha	820
1527	64_nariz	nose	Malayo	Malayo	mĩʃu'a	mĩʃu'a	m ĩ ʃ 'u/u a	mala1522	10.93	-73.42	Chibcha	821
1528	64_nariz	nose	Chimila	Chimila	da:	da:	d aː	chim1309	10.19	-74.26	Chibcha	813
1529	64_nariz	nose	Chibcha	Chibcha	saka	saka	s a k a	chib1270	6.25	-74.17	Chibcha	813
1530	64_nariz	nose	CentralTunebo	Central Tunebo	'reʃa	'reʃa	'r/r e ʃ a	cent2150	6.89	-72.09	Chibcha	813
1531	64_nariz	nose	Bari	Barí	nissa	nissa	n i s a	bari1297	9.08	-72.94	Chibcha	813
2536	107_viejo	old	LencaSalvador	Lenca-Salvador	koko	koko	k o k o	lenc1242	13.56	-87.50	Lencan	1363
2537	107_viejo	old	LencaHonduras	Lenca-Honduras	tahoi	tahoi	t a h o i	lenc1243	13.67	-88.11	Lencan	1364
2538	107_viejo	old	Cacaopera	Cacaopera	uskam	uskam	u s k a m	caca1247	13.74	-88.11	Misumalpam	1365
2539	107_viejo	old	Mayangna	Mayangna	umani	umani	u m a n i	maya1285	14.13	-84.34	Misumalpam	1366
2540	107_viejo	old	Ulwa	Ulwa	umana	umana	u m a n a	ulwa1239	12.93	-83.58	Misumalpam	1366
2541	107_viejo	old	Miskito	Mískito	almuk	almuk	a l m u k	misk1235	15.16	-84.29	Misumalpam	1367
2542	107_viejo	old	Pech	Pech	ámã̀ʔ	ámã̀ʔ	á/a m ã̀/ã ʔ	pech1241	15.80	-85.56	Chibcha	1368
2543	107_viejo	old	Rama	Rama	juwa	juwa	j u w a	rama1270	11.50	-83.86	Chibcha	1369
2544	107_viejo	old	MalekuJaika	Maléku Jaíka	saxa:saxa:	saxa:saxa:	s a x aː s a x aː	male1297	10.75	-84.73	Chibcha	1370
2545	107_viejo	old	Boruca	Boruca	ùɾàŋká	ùɾàŋká	ù/u ɾ à/a ŋ k á/a	boru1252	8.88	-83.21	Chibcha	1371
2546	107_viejo	old	Bribri	Bribri	akɪ́tʃkè	akɪ́tʃkè	a k ɪ́/ɪ tʃ k è/e	brib1243	9.40	-83.05	Chibcha	1372
2547	107_viejo	old	Cabecar	Cabécar	kɪ̂dʒakè	kɪ̂dʒakè	k ɪ̂/ɪ dʒ a k è/e	cabe1245	9.67	-83.41	Chibcha	1372
2548	107_viejo	old	Teribe	Teribe	kɪ̀:gɪ́	kɪ̀:gɪ́	k ɪ̀ː/ɪː g ɪ́/ɪ	teri1250	9.06	-82.96	Chibcha	1372
2549	107_viejo	old	Ngabere	Ngäbere	ũbɾe	ũbɾe	ũ b ɾ e	ngab1239	8.83	-82.39	Chibcha	1366
2550	107_viejo	old	Buglere	Buglere	huda	huda	h u d a	bugl1243	8.58	-81.26	Chibcha	1371
2551	107_viejo	old	Dorasque	Dorasque	taré	taré	t a r é/e	dora1242	8.57	-82.38	Chibcha	1373
2552	107_viejo	old	SanBlasKuna	San Blas Kuna	seɾeti	seɾeti	s e ɾ e t i	sanb1242	9.16	-78.31	Chibcha	1374
2553	107_viejo	old	Cogui	Cogui	tuma	tuma	t u m a	cogu1240	10.95	-73.80	Chibcha	1375
2554	107_viejo	old	Arhuaco	Arhuaco	a'tʃənna	a'tʃənna	'a/a tʃ ə n a	arhu1242	10.70	-73.64	Chibcha	1376
2555	107_viejo	old	Malayo	Malayo	ɨttɨna	ɨttɨna	ɨ t ɨ n a	mala1522	10.93	-73.42	Chibcha	1376
2556	107_viejo	old	Chimila	Chimila	pe:naɾi	pe:naɾi	p eː n a ɾ i	chim1309	10.19	-74.26	Chibcha	1377
2557	107_viejo	old	Chibcha	Chibcha	saka	saka	s a k a	chib1270	6.25	-74.17	Chibcha	1378
2558	107_viejo	old	CentralTunebo	Central Tunebo	'kumatɾo	'kumatɾo	'k/k u m a t ɾ o	cent2150	6.89	-72.09	Chibcha	1379
2559	107_viejo	old	Bari	Barí	sakdou	sakdou	s a k d o u	bari1297	9.08	-72.94	Chibcha	1380
2417	102_uno	one	LencaSalvador	Lenca-Salvador	pis	pis	p i s	lenc1242	13.56	-87.50	Lencan	1295
2418	102_uno	one	LencaHonduras	Lenca-Honduras	eta	eta	e t a	lenc1243	13.67	-88.11	Lencan	1296
2419	102_uno	one	Cacaopera	Cacaopera	bas	bas	b a s	caca1247	13.74	-88.11	Misumalpam	1295
2420	102_uno	one	Mayangna	Mayangna	as	as	a s	maya1285	14.13	-84.34	Misumalpam	1297
2421	102_uno	one	Ulwa	Ulwa	as	as	a s	ulwa1239	12.93	-83.58	Misumalpam	1297
2422	102_uno	one	Miskito	Mískito	kumi	kumi	k u m i	misk1235	15.16	-84.29	Misumalpam	1298
2423	102_uno	one	Pech	Pech	ás	ás	á/a s	pech1241	15.80	-85.56	Chibcha	1297
2424	102_uno	one	Rama	Rama	saimiŋ	saimiŋ	s a i m i ŋ	rama1270	11.50	-83.86	Chibcha	1299
2425	102_uno	one	MalekuJaika	Maléku Jaíka	ana:katʃuma:	ana:katʃuma:	a n aː k a tʃ u m aː	male1297	10.75	-84.73	Chibcha	1300
2426	102_uno	one	Boruca	Boruca	éʔtsi	éʔtsi	é/e ʔ t s i	boru1252	8.88	-83.21	Chibcha	1296
2427	102_uno	one	Bribri	Bribri	e	e	e	brib1243	9.40	-83.05	Chibcha	1296
2428	102_uno	one	Cabecar	Cabécar	é	é	é/e	cabe1245	9.67	-83.41	Chibcha	1296
2429	102_uno	one	Teribe	Teribe	ɾa	ɾa	ɾ a	teri1250	9.06	-82.96	Chibcha	1301
2430	102_uno	one	Ngabere	Ngäbere	ti	ti	t i	ngab1239	8.83	-82.39	Chibcha	1302
2431	102_uno	one	Buglere	Buglere	ite	ite	i t e	bugl1243	8.58	-81.26	Chibcha	1302
2432	102_uno	one	Dorasque	Dorasque	e	e	e	dora1242	8.57	-82.38	Chibcha	1296
2433	102_uno	one	SanBlasKuna	San Blas Kuna	kwenna	kwenna	k w e n a	sanb1242	9.16	-78.31	Chibcha	1303
2434	102_uno	one	Cogui	Cogui	'ezua	'ezua	'e/e z u a	cogu1240	10.95	-73.80	Chibcha	1296
2435	102_uno	one	Arhuaco	Arhuaco	'inʔgwi	'inʔgwi	'i/i n ʔ g w i	arhu1242	10.70	-73.64	Chibcha	1304
2436	102_uno	one	Malayo	Malayo	ingwi	ingwi	i n g w i	mala1522	10.93	-73.42	Chibcha	1304
2437	102_uno	one	Chimila	Chimila	te	te	t e	chim1309	10.19	-74.26	Chibcha	1302
2438	102_uno	one	Chibcha	Chibcha	ata	ata	a t a	chib1270	6.25	-74.17	Chibcha	1296
2439	102_uno	one	CentralTunebo	Central Tunebo	'ubistia	'ubistia	'u/u b i s t i a	cent2150	6.89	-72.09	Chibcha	1305
2440	102_uno	one	Bari	Barí	ĩtou.	ĩtou.	ĩ t o u	bari1297	9.08	-72.94	Chibcha	1306
409	18_camino	path	LencaSalvador	Lenca-Salvador	k'in	k'in	k 'i/i n	lenc1242	13.56	-87.50	Lencan	229
410	18_camino	path	LencaHonduras	Lenca-Honduras	kin	kin	k i n	lenc1243	13.67	-88.11	Lencan	229
411	18_camino	path	Cacaopera	Cacaopera	lap	lap	l a p	caca1247	13.74	-88.11	Misumalpam	230
412	18_camino	path	Mayangna	Mayangna	ta:	ta:	t aː	maya1285	14.13	-84.34	Misumalpam	231
413	18_camino	path	Ulwa	Ulwa	ta:	ta:	t aː	ulwa1239	12.93	-83.58	Misumalpam	231
414	18_camino	path	Miskito	Mískito	jabal	jabal	j a b a l	misk1235	15.16	-84.29	Misumalpam	232
415	18_camino	path	Pech	Pech	ta:h	ta:h	t aː h	pech1241	15.80	-85.56	Chibcha	231
416	18_camino	path	Rama	Rama	ŋunŋun	ŋunŋun	ŋ u n ŋ u n	rama1270	11.50	-83.86	Chibcha	233
417	18_camino	path	MalekuJaika	Maléku Jaíka	ʝu:	ʝu:	ʝ uː	male1297	10.75	-84.73	Chibcha	234
418	18_camino	path	Boruca	Boruca	néŋ	néŋ	n é/e ŋ	boru1252	8.88	-83.21	Chibcha	235
419	18_camino	path	Bribri	Bribri	dʒaɺã́	dʒaɺã́	dʒ a ɺ ã́/ã	brib1243	9.40	-83.05	Chibcha	236
420	18_camino	path	Cabecar	Cabécar	dʒaɺã̀	dʒaɺã̀	dʒ a ɺ ã̀/ã	cabe1245	9.67	-83.41	Chibcha	236
421	18_camino	path	Teribe	Teribe	i᷅-ɾbó-bòŋ	i᷅-ɾbó-bòŋ	i᷅/i + ɾ b ó/o + b ò/o ŋ	teri1250	9.06	-82.96	Chibcha	237
422	18_camino	path	Ngabere	Ngäbere	hi	hi	h i	ngab1239	8.83	-82.39	Chibcha	237
423	18_camino	path	Buglere	Buglere	ho	ho	h o	bugl1243	8.58	-81.26	Chibcha	238
424	18_camino	path	Dorasque	Dorasque	ʃi'ta	ʃi'ta	ʃ i 't/t a	dora1242	8.57	-82.38	Chibcha	239
425	18_camino	path	SanBlasKuna	San Blas Kuna	i-kala	i-kala	i + k a l a	sanb1242	9.16	-78.31	Chibcha	237
426	18_camino	path	Cogui	Cogui	'hi-ũgula	'hi-ũgula	'h/h i + ũ g u l a	cogu1240	10.95	-73.80	Chibcha	237
427	18_camino	path	Arhuaco	Arhuaco	'i-ngwənɨ	'i-ngwənɨ	'i/i + n g w ə n ɨ	arhu1242	10.70	-73.64	Chibcha	237
428	18_camino	path	Malayo	Malayo	i-nguna	i-nguna	i + n g u n a	mala1522	10.93	-73.42	Chibcha	237
429	18_camino	path	Chimila	Chimila	hi:	hi:	h iː	chim1309	10.19	-74.26	Chibcha	237
430	18_camino	path	Chibcha	Chibcha	ie	ie	i e	chib1270	6.25	-74.17	Chibcha	237
431	18_camino	path	CentralTunebo	Central Tunebo	'i-bita	'i-bita	'i/i + b i t a	cent2150	6.89	-72.09	Chibcha	237
432	18_camino	path	Bari	Barí	sikɨ	sikɨ	s i k ɨ	bari1297	9.08	-72.94	Chibcha	240
2106	89_rojo	red	LencaSalvador	Lenca-Salvador	wesaN	wesaN	w e s a n	lenc1242	13.56	-87.50	Lencan	1135
2107	89_rojo	red	LencaHonduras	Lenca-Honduras	sewla	sewla	s e w l a	lenc1243	13.67	-88.11	Lencan	1136
2108	89_rojo	red	Cacaopera	Cacaopera	lala	lala	l a l a	caca1247	13.74	-88.11	Misumalpam	1137
2109	89_rojo	red	Mayangna	Mayangna	pawni	pawni	p a w n i	maya1285	14.13	-84.34	Misumalpam	1138
2110	89_rojo	red	Ulwa	Ulwa	pawka	pawka	p a w k a	ulwa1239	12.93	-83.58	Misumalpam	1138
2111	89_rojo	red	Miskito	Mískito	pawni	pawni	p a w n i	misk1235	15.16	-84.29	Misumalpam	1138
2112	89_rojo	red	Pech	Pech	pã́wã̀	pã́wã̀	p ã́/ã w ã̀/ã	pech1241	15.80	-85.56	Chibcha	1138
2113	89_rojo	red	Rama	Rama	sa:la	sa:la	s aː l a	rama1270	11.50	-83.86	Chibcha	1136
2114	89_rojo	red	MalekuJaika	Maléku Jaíka	kata:ɬiŋ iŋa:	kata:ɬiŋ iŋa:	k a t aː ɬ i ŋ + i ŋ aː	male1297	10.75	-84.73	Chibcha	1139
2115	89_rojo	red	Boruca	Boruca	dɾùbát	dɾùbát	d ɾ ù/u b á/a t	boru1252	8.88	-83.21	Chibcha	1140
2116	89_rojo	red	Bribri	Bribri	bã̌tk	bã̌tk	b ã̌/ã t k	brib1243	9.40	-83.05	Chibcha	1141
2117	89_rojo	red	Cabecar	Cabécar	batsɪ́	batsɪ́	b a t s ɪ́/ɪ	cabe1245	9.67	-83.41	Chibcha	1142
2118	89_rojo	red	Teribe	Teribe	sɾɪ̀ɾɪ́n	sɾɪ̀ɾɪ́n	s ɾ ɪ̀/ɪ ɾ ɪ́/ɪ n	teri1250	9.06	-82.96	Chibcha	1143
2119	89_rojo	red	Ngabere	Ngäbere	tãĩ	tãĩ	t ã ĩ	ngab1239	8.83	-82.39	Chibcha	1144
2120	89_rojo	red	Buglere	Buglere	dabeɾe	dabeɾe	d a b e ɾ e	bugl1243	8.58	-81.26	Chibcha	1145
2121	89_rojo	red	Dorasque	Dorasque	kol	kol	k o l	dora1242	8.57	-82.38	Chibcha	1146
2122	89_rojo	red	SanBlasKuna	San Blas Kuna	kinnitti	kinnitti	k i n i t i	sanb1242	9.16	-78.31	Chibcha	1147
2123	89_rojo	red	Cogui	Cogui	atsuʃi	atsuʃi	a t s u ʃ i	cogu1240	10.95	-73.80	Chibcha	1148
2124	89_rojo	red	Arhuaco	Arhuaco	ziʔ	ziʔ	z i ʔ	arhu1242	10.70	-73.64	Chibcha	1149
2125	89_rojo	red	Malayo	Malayo	ɨnzisi	ɨnzisi	ɨ n z i s i	mala1522	10.93	-73.42	Chibcha	1149
2126	89_rojo	red	Chimila	Chimila	kɾo:	kɾo:	k ɾ oː	chim1309	10.19	-74.26	Chibcha	1150
2127	89_rojo	red	Chibcha	Chibcha	hiiso	hiiso	h i i s o	chib1270	6.25	-74.17	Chibcha	1151
2128	89_rojo	red	CentralTunebo	Central Tunebo	bu'wajɾo	bu'wajɾo	b u 'w/w a j ɾ o	cent2150	6.89	-72.09	Chibcha	1152
2129	89_rojo	red	Bari	Barí	tukdaɲou	tukdaɲou	t u k d a ɲ o u	bari1297	9.08	-72.94	Chibcha	1153
2177	92_sal	salt	LencaSalvador	Lenca-Salvador	ts'epe	ts'epe	t s 'e/e p e	lenc1242	13.56	-87.50	Lencan	1189
2178	92_sal	salt	LencaHonduras	Lenca-Honduras	sepe	sepe	s e p e	lenc1243	13.67	-88.11	Lencan	1189
2179	92_sal	salt	Cacaopera	Cacaopera	jabulu	jabulu	j a b u l u	caca1247	13.74	-88.11	Misumalpam	1190
2180	92_sal	salt	Mayangna	Mayangna	kuma	kuma	k u m a	maya1285	14.13	-84.34	Misumalpam	1191
2181	92_sal	salt	Ulwa	Ulwa	kuma	kuma	k u m a	ulwa1239	12.93	-83.58	Misumalpam	1191
