index	index_p	rindex	rindex_p	cogid	id_cojubim	segment_cojubim	segment_cojubim_L1	segment_cojubim_L2	segment_cojubim_L3	segment_cojubim_R1	segment_cojubim_R2	segment_cojubim_R3	SC_cojubim	SC_cojubim_L1	SC_cojubim_L2	SC_cojubim_L3	SC_cojubim_R1	SC_cojubim_R2	SC_cojubim_R3	PROSODY_cojubim	PROSODY_cojubim_L1	PROSODY_cojubim_L2	PROSODY_cojubim_L3	PROSODY_cojubim_R1	PROSODY_cojubim_R2	PROSODY_cojubim_R3	id_jaru	segment_jaru	segment_jaru_L1	segment_jaru_L2	segment_jaru_L3	segment_jaru_R1	segment_jaru_R2	segment_jaru_R3	SC_jaru	SC_jaru_L1	SC_jaru_L2	SC_jaru_L3	SC_jaru_R1	SC_jaru_R2	SC_jaru_R3	PROSODY_jaru	PROSODY_jaru_L1	PROSODY_jaru_L2	PROSODY_jaru_L3	PROSODY_jaru_R1	PROSODY_jaru_R2	PROSODY_jaru_R3	id_kitemoka	segment_kitemoka	segment_kitemoka_L1	segment_kitemoka_L2	segment_kitemoka_L3	segment_kitemoka_R1	segment_kitemoka_R2	segment_kitemoka_R3	SC_kitemoka	SC_kitemoka_L1	SC_kitemoka_L2	SC_kitemoka_L3	SC_kitemoka_R1	SC_kitemoka_R2	SC_kitemoka_R3	PROSODY_kitemoka	PROSODY_kitemoka_L1	PROSODY_kitemoka_L2	PROSODY_kitemoka_L3	PROSODY_kitemoka_R1	PROSODY_kitemoka_R2	PROSODY_kitemoka_R3	id_more	segment_more	segment_more_L1	segment_more_L2	segment_more_L3	segment_more_R1	segment_more_R2	segment_more_R3	SC_more	SC_more_L1	SC_more_L2	SC_more_L3	SC_more_R1	SC_more_R2	SC_more_R3	PROSODY_more	PROSODY_more_L1	PROSODY_more_L2	PROSODY_more_L3	PROSODY_more_R1	PROSODY_more_R2	PROSODY_more_R3	id_orowin	segment_orowin	segment_orowin_L1	segment_orowin_L2	segment_orowin_L3	segment_orowin_R1	segment_orowin_R2	segment_orowin_R3	SC_orowin	SC_orowin_L1	SC_orowin_L2	SC_orowin_L3	SC_orowin_R1	SC_orowin_R2	SC_orowin_R3	PROSODY_orowin	PROSODY_orowin_L1	PROSODY_orowin_L2	PROSODY_orowin_L3	PROSODY_orowin_R1	PROSODY_orowin_R2	PROSODY_orowin_R3	id_tapakura	segment_tapakura	segment_tapakura_L1	segment_tapakura_L2	segment_tapakura_L3	segment_tapakura_R1	segment_tapakura_R2	segment_tapakura_R3	SC_tapakura	SC_tapakura_L1	SC_tapakura_L2	SC_tapakura_L3	SC_tapakura_R1	SC_tapakura_R2	SC_tapakura_R3	PROSODY_tapakura	PROSODY_tapakura_L1	PROSODY_tapakura_L2	PROSODY_tapakura_L3	PROSODY_tapakura_R1	PROSODY_tapakura_R2	PROSODY_tapakura_R3	id_tora	segment_tora	segment_tora_L1	segment_tora_L2	segment_tora_L3	segment_tora_R1	segment_tora_R2	segment_tora_R3	SC_tora	SC_tora_L1	SC_tora_L2	SC_tora_L3	SC_tora_R1	SC_tora_R2	SC_tora_R3	PROSODY_tora	PROSODY_tora_L1	PROSODY_tora_L2	PROSODY_tora_L3	PROSODY_tora_R1	PROSODY_tora_R2	PROSODY_tora_R3	id_urupa	segment_urupa	segment_urupa_L1	segment_urupa_L2	segment_urupa_L3	segment_urupa_R1	segment_urupa_R2	segment_urupa_R3	SC_urupa	SC_urupa_L1	SC_urupa_L2	SC_urupa_L3	SC_urupa_R1	SC_urupa_R2	SC_urupa_R3	PROSODY_urupa	PROSODY_urupa_L1	PROSODY_urupa_L2	PROSODY_urupa_L3	PROSODY_urupa_R1	PROSODY_urupa_R2	PROSODY_urupa_R3	id_wanyam	segment_wanyam	segment_wanyam_L1	segment_wanyam_L2	segment_wanyam_L3	segment_wanyam_R1	segment_wanyam_R2	segment_wanyam_R3	SC_wanyam	SC_wanyam_L1	SC_wanyam_L2	SC_wanyam_L3	SC_wanyam_R1	SC_wanyam_R2	SC_wanyam_R3	PROSODY_wanyam	PROSODY_wanyam_L1	PROSODY_wanyam_L2	PROSODY_wanyam_L3	PROSODY_wanyam_R1	PROSODY_wanyam_R2	PROSODY_wanyam_R3	id_wari	segment_wari	segment_wari_L1	segment_wari_L2	segment_wari_L3	segment_wari_R1	segment_wari_R2	segment_wari_R3	SC_wari	SC_wari_L1	SC_wari_L2	SC_wari_L3	SC_wari_R1	SC_wari_R2	SC_wari_R3	PROSODY_wari	PROSODY_wari_L1	PROSODY_wari_L2	PROSODY_wari_L3	PROSODY_wari_R1	PROSODY_wari_R2	PROSODY_wari_R3
4	0.5714	4	0.5714	169																																																																																									172	a	m	a	t	n	a	ʔ	A	M	A	T	N	A	H	7	4	7	1	4	7	1																																																																																									173	a	m	-	-	n	a	ʔ	A	M	_	_	N	A	H	7	4	0	0	4	7	1
5	0.7143	3	0.4286	169																																																																																									172	n	a	m	a	a	ʔ	∅	N	A	M	A	A	H	∅	4	7	4	7	7	1	∅																																																																																									173	n	a	m	-	a	ʔ	∅	N	A	M	_	A	H	∅	4	7	4	0	7	1	∅
6	0.8571	2	0.2857	169																																																																																									172	a	n	a	m	ʔ	∅	∅	A	N	A	M	H	∅	∅	7	4	7	4	1	∅	∅																																																																																									173	a	n	a	m	ʔ	∅	∅	A	N	A	M	H	∅	∅	7	4	7	4	1	∅	∅
7	1.0000	1	0.1429	169																																																																																									172	ʔ	a	n	a	∅	∅	∅	H	A	N	A	∅	∅	∅	1	7	4	7	∅	∅	∅																																																																																									173	ʔ	a	n	a	∅	∅	∅	H	A	N	A	∅	∅	∅	1	7	4	7	∅	∅	∅
1	0.1429	7	1.0000	171																																																																			174	a	∅	∅	∅	-	-	r	A	∅	∅	∅	_	_	R	7	∅	∅	∅	0	0	5																																																																																									175	a	∅	∅	∅	ʃ	e	r	A	∅	∅	∅	S	E	R	7	∅	∅	∅	3	7	5																						
2	0.2857	6	0.8571	171																																																																			174	-	a	∅	∅	-	r	a	_	A	∅	∅	_	R	A	0	7	∅	∅	0	5	7																																																																																									175	ʃ	a	∅	∅	e	r	e	S	A	∅	∅	E	R	E	3	7	∅	∅	7	5	7																						
3	0.4286	5	0.7143	171																																																																			174	-	-	a	∅	r	a	m	_	_	A	∅	R	A	M	0	0	7	∅	5	7	4																																																																																									175	e	ʃ	a	∅	r	e	m	E	S	A	∅	R	E	M	7	3	7	∅	5	7	4																						
4	0.5714	4	0.5714	171																																																																			174	r	-	-	a	a	m	i	R	_	_	A	A	M	I	5	0	0	7	7	4	7																																																																																									175	r	e	ʃ	a	e	m	i	R	E	S	A	E	M	I	5	7	3	7	7	4	7																						
5	0.7143	3	0.4286	171																																																																			174	a	r	-	-	m	i	∅	A	R	_	_	M	I	∅	7	5	0	0	4	7	∅																																																																																									175	e	r	e	ʃ	m	i	∅	E	R	E	S	M	I	∅	7	5	7	3	4	7	∅																						
6	0.8571	2	0.2857	171																																																																			174	m	a	r	-	i	∅	∅	M	A	R	_	I	∅	∅	4	7	5	0	7	∅	∅																																																																																									175	m	e	r	e	i	∅	∅	M	E	R	E	I	∅	∅	4	7	5	7	7	∅	∅																						
7	1.0000	1	0.1429	171																																																																			174	i	m	a	r	∅	∅	∅	I	M	A	R	∅	∅	∅	7	4	7	5	∅	∅	∅																																																																																									175	i	m	e	r	∅	∅	∅	I	M	E	R	∅	∅	∅	7	4	7	5	∅	∅	∅																						
1	0.2000	5	1.0000	174	176	p	∅	∅	∅	u	r	u	P	∅	∅	∅	Y	R	Y	1	∅	∅	∅	7	5	7																																													177	p	∅	∅	∅	u	r	u	P	∅	∅	∅	Y	R	Y	1	∅	∅	∅	7	5	7	178	f	∅	∅	∅	-	r	i	B	∅	∅	∅	_	R	I	3	∅	∅	∅	0	5	7																																																																			179	h	∅	∅	∅	i	r	i	H	∅	∅	∅	I	R	I	3	∅	∅	∅	7	5	7	180	h	∅	∅	∅	y	r	y	H	∅	∅	∅	Y	R	Y	3	∅	∅	∅	7	5	7
2	0.4000	4	0.8000	174	176	u	p	∅	∅	r	u	-	Y	P	∅	∅	R	Y	_	7	1	∅	∅	5	7	0																																													177	u	p	∅	∅	r	u	-	Y	P	∅	∅	R	Y	_	7	1	∅	∅	5	7	0	178	-	f	∅	∅	r	i	ʔ	_	B	∅	∅	R	I	H	0	3	∅	∅	5	7	1																																																																			179	i	h	∅	∅	r	i	-	I	H	∅	∅	R	I	_	7	3	∅	∅	5	7	0	180	y	h	∅	∅	r	y	-	Y	H	∅	∅	R	Y	_	7	3	∅	∅	5	7	0
3	0.6000	3	0.6000	174	176	r	u	p	∅	u	-	∅	R	Y	P	∅	Y	_	∅	5	7	1	∅	7	0	∅																																													177	r	u	p	∅	u	-	∅	R	Y	P	∅	Y	_	∅	5	7	1	∅	7	0	∅	178	r	-	f	∅	i	ʔ	∅	R	_	B	∅	I	H	∅	5	0	3	∅	7	1	∅																																																																			179	r	i	h	∅	i	-	∅	R	I	H	∅	I	_	∅	5	7	3	∅	7	0	∅	180	r	y	h	∅	y	-	∅	R	Y	H	∅	Y	_	∅	5	7	3	∅	7	0	∅
4	0.8000	2	0.4000	174	176	u	r	u	p	-	∅	∅	Y	R	Y	P	_	∅	∅	7	5	7	1	0	∅	∅																																													177	u	r	u	p	-	∅	∅	Y	R	Y	P	_	∅	∅	7	5	7	1	0	∅	∅	178	i	r	-	f	ʔ	∅	∅	I	R	_	B	H	∅	∅	7	5	0	3	1	∅	∅																																																																			179	i	r	i	h	-	∅	∅	I	R	I	H	_	∅	∅	7	5	7	3	0	∅	∅	180	y	r	y	h	-	∅	∅	Y	R	Y	H	_	∅	∅	7	5	7	3	0	∅	∅
5	1.0000	1	0.2000	174	176	-	u	r	u	∅	∅	∅	_	Y	R	Y	∅	∅	∅	0	7	5	7	∅	∅	∅																																													177	-	u	r	u	∅	∅	∅	_	Y	R	Y	∅	∅	∅	0	7	5	7	∅	∅	∅	178	ʔ	i	r	-	∅	∅	∅	H	I	R	_	∅	∅	∅	1	7	5	0	∅	∅	∅																																																																			179	-	i	r	i	∅	∅	∅	_	I	R	I	∅	∅	∅	0	7	5	7	∅	∅	∅	180	-	y	r	y	∅	∅	∅	_	Y	R	Y	∅	∅	∅	0	7	5	7	∅	∅	∅
1	0.2000	5	1.0000	177																																																																			181	t	∅	∅	∅	o	-	-	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	182	t	∅	∅	∅	o	ʔ	-	T	∅	∅	∅	U	H	_	1	∅	∅	∅	7	1	0																																													183	t	∅	∅	∅	u	p	a	T	∅	∅	∅	Y	P	A	1	∅	∅	∅	7	1	7	184	t	∅	∅	∅	o	-	-	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	185	t	∅	∅	∅	o	ʔ	-	T	∅	∅	∅	U	H	_	1	∅	∅	∅	7	1	0
2	0.4000	4	0.8000	177																																																																			181	o	t	∅	∅	-	-	n	U	T	∅	∅	_	_	N	7	1	∅	∅	0	0	4	182	o	t	∅	∅	ʔ	-	-	U	T	∅	∅	H	_	_	7	1	∅	∅	1	0	0																																													183	u	t	∅	∅	p	a	n	Y	T	∅	∅	P	A	N	7	1	∅	∅	1	7	4	184	o	t	∅	∅	-	-	-	U	T	∅	∅	_	_	_	7	1	∅	∅	0	0	0	185	o	t	∅	∅	ʔ	-	-	U	T	∅	∅	H	_	_	7	1	∅	∅	1	0	0
3	0.6000	3	0.6000	177																																																																			181	-	o	t	∅	-	n	∅	_	U	T	∅	_	N	∅	0	7	1	∅	0	4	∅	182	ʔ	o	t	∅	-	-	∅	H	U	T	∅	_	_	∅	1	7	1	∅	0	0	∅																																													183	p	u	t	∅	a	n	∅	P	Y	T	∅	A	N	∅	1	7	1	∅	7	4	∅	184	-	o	t	∅	-	-	∅	_	U	T	∅	_	_	∅	0	7	1	∅	0	0	∅	185	ʔ	o	t	∅	-	-	∅	H	U	T	∅	_	_	∅	1	7	1	∅	0	0	∅
4	0.8000	2	0.4000	177																																																																			181	-	-	o	t	n	∅	∅	_	_	U	T	N	∅	∅	0	0	7	1	4	∅	∅	182	-	ʔ	o	t	-	∅	∅	_	H	U	T	_	∅	∅	0	1	7	1	0	∅	∅																																													183	a	p	u	t	n	∅	∅	A	P	Y	T	N	∅	∅	7	1	7	1	4	∅	∅	184	-	-	o	t	-	∅	∅	_	_	U	T	_	∅	∅	0	0	7	1	0	∅	∅	185	-	ʔ	o	t	-	∅	∅	_	H	U	T	_	∅	∅	0	1	7	1	0	∅	∅
5	1.0000	1	0.2000	177																																																																			181	n	-	-	o	∅	∅	∅	N	_	_	U	∅	∅	∅	4	0	0	7	∅	∅	∅	182	-	-	ʔ	o	∅	∅	∅	_	_	H	U	∅	∅	∅	0	0	1	7	∅	∅	∅																																													183	n	a	p	u	∅	∅	∅	N	A	P	Y	∅	∅	∅	4	7	1	7	∅	∅	∅	184	-	-	-	o	∅	∅	∅	_	_	_	U	∅	∅	∅	0	0	0	7	∅	∅	∅	185	-	-	ʔ	o	∅	∅	∅	_	_	H	U	∅	∅	∅	0	0	1	7	∅	∅	∅
1	0.3333	3	1.0000	178	186	p	∅	∅	∅	a	p	∅	P	∅	∅	∅	A	P	∅	1	∅	∅	∅	7	1	∅																																																																			187	p	∅	∅	∅	a	k	∅	P	∅	∅	∅	A	K	∅	1	∅	∅	∅	7	1	∅																							188	p	∅	∅	∅	a	k	∅	P	∅	∅	∅	A	K	∅	1	∅	∅	∅	7	1	∅																																																																		
2	0.6667	2	0.6667	178	186	a	p	∅	∅	p	∅	∅	A	P	∅	∅	P	∅	∅	7	1	∅	∅	1	∅	∅																																																																			187	a	p	∅	∅	k	∅	∅	A	P	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅																							188	a	p	∅	∅	k	∅	∅	A	P	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅																																																																		
3	1.0000	1	0.3333	178	186	p	a	p	∅	∅	∅	∅	P	A	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																																																																			187	k	a	p	∅	∅	∅	∅	K	A	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							188	k	a	p	∅	∅	∅	∅	K	A	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																																																																		
1	0.3333	3	1.0000	180	189	w	∅	∅	∅	a	k	∅	W	∅	∅	∅	A	K	∅	6	∅	∅	∅	7	1	∅																																													190	w	∅	∅	∅	o	k	∅	W	∅	∅	∅	U	K	∅	6	∅	∅	∅	7	1	∅	191	w	∅	∅	∅	a	k	∅	W	∅	∅	∅	A	K	∅	6	∅	∅	∅	7	1	∅																																																																																									192	w	∅	∅	∅	a	k	∅	W	∅	∅	∅	A	K	∅	6	∅	∅	∅	7	1	∅
2	0.6667	2	0.6667	180	189	a	w	∅	∅	k	∅	∅	A	W	∅	∅	K	∅	∅	7	6	∅	∅	1	∅	∅																																													190	o	w	∅	∅	k	∅	∅	U	W	∅	∅	K	∅	∅	7	6	∅	∅	1	∅	∅	191	a	w	∅	∅	k	∅	∅	A	W	∅	∅	K	∅	∅	7	6	∅	∅	1	∅	∅																																																																																									192	a	w	∅	∅	k	∅	∅	A	W	∅	∅	K	∅	∅	7	6	∅	∅	1	∅	∅
3	1.0000	1	0.3333	180	189	k	a	w	∅	∅	∅	∅	K	A	W	∅	∅	∅	∅	1	7	6	∅	∅	∅	∅																																													190	k	o	w	∅	∅	∅	∅	K	U	W	∅	∅	∅	∅	1	7	6	∅	∅	∅	∅	191	k	a	w	∅	∅	∅	∅	K	A	W	∅	∅	∅	∅	1	7	6	∅	∅	∅	∅																																																																																									192	k	a	w	∅	∅	∅	∅	K	A	W	∅	∅	∅	∅	1	7	6	∅	∅	∅	∅
1	0.1429	7	1.0000	181																																																																																									193	p	∅	∅	∅	i	t	-	P	∅	∅	∅	I	T	_	1	∅	∅	∅	7	1	0	194	p	∅	∅	∅	i	tʃ	i	P	∅	∅	∅	I	T	I	1	∅	∅	∅	7	1	7																																													195	p	∅	∅	∅	i	t	-	P	∅	∅	∅	I	T	_	1	∅	∅	∅	7	1	0	196	p	∅	∅	∅	i	t	-	P	∅	∅	∅	I	T	_	1	∅	∅	∅	7	1	0
2	0.2857	6	0.8571	181																																																																																									193	i	p	∅	∅	t	-	-	I	P	∅	∅	T	_	_	7	1	∅	∅	1	0	0	194	i	p	∅	∅	tʃ	i	r	I	P	∅	∅	T	I	R	7	1	∅	∅	1	7	5																																													195	i	p	∅	∅	t	-	-	I	P	∅	∅	T	_	_	7	1	∅	∅	1	0	0	196	i	p	∅	∅	t	-	-	I	P	∅	∅	T	_	_	7	1	∅	∅	1	0	0
3	0.4286	5	0.7143	181																																																																																									193	t	i	p	∅	-	-	-	T	I	P	∅	_	_	_	1	7	1	∅	0	0	0	194	tʃ	i	p	∅	i	r	a	T	I	P	∅	I	R	A	1	7	1	∅	7	5	7																																													195	t	i	p	∅	-	-	-	T	I	P	∅	_	_	_	1	7	1	∅	0	0	0	196	t	i	p	∅	-	-	-	T	I	P	∅	_	_	_	1	7	1	∅	0	0	0
4	0.5714	4	0.5714	181																																																																																									193	-	t	i	p	-	-	-	_	T	I	P	_	_	_	0	1	7	1	0	0	0	194	i	tʃ	i	p	r	a	m	I	T	I	P	R	A	M	7	1	7	1	5	7	4																																													195	-	t	i	p	-	-	-	_	T	I	P	_	_	_	0	1	7	1	0	0	0	196	-	t	i	p	-	-	-	_	T	I	P	_	_	_	0	1	7	1	0	0	0
5	0.7143	3	0.4286	181																																																																																									193	-	-	t	i	-	-	∅	_	_	T	I	_	_	∅	0	0	1	7	0	0	∅	194	r	i	tʃ	i	a	m	∅	R	I	T	I	A	M	∅	5	7	1	7	7	4	∅																																													195	-	-	t	i	-	-	∅	_	_	T	I	_	_	∅	0	0	1	7	0	0	∅	196	-	-	t	i	-	-	∅	_	_	T	I	_	_	∅	0	0	1	7	0	0	∅
6	0.8571	2	0.2857	181																																																																																									193	-	-	-	t	-	∅	∅	_	_	_	T	_	∅	∅	0	0	0	1	0	∅	∅	194	a	r	i	tʃ	m	∅	∅	A	R	I	T	M	∅	∅	7	5	7	1	4	∅	∅																																													195	-	-	-	t	-	∅	∅	_	_	_	T	_	∅	∅	0	0	0	1	0	∅	∅	196	-	-	-	t	-	∅	∅	_	_	_	T	_	∅	∅	0	0	0	1	0	∅	∅
7	1.0000	1	0.1429	181																																																																																									193	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	194	m	a	r	i	∅	∅	∅	M	A	R	I	∅	∅	∅	4	7	5	7	∅	∅	∅																																													195	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	196	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅
1	0.2000	5	1.0000	182	197	t	∅	∅	∅	u	k	-	T	∅	∅	∅	Y	K	_	1	∅	∅	∅	7	1	0																																																																			198	t	∅	∅	∅	i	k	i	T	∅	∅	∅	I	K	I	1	∅	∅	∅	7	1	7																																																																			199	k	∅	∅	∅	i	t	-	K	∅	∅	∅	I	T	_	1	∅	∅	∅	7	1	0	200	t	∅	∅	∅	i	k	i	T	∅	∅	∅	I	K	I	1	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	182	197	u	t	∅	∅	k	-	-	Y	T	∅	∅	K	_	_	7	1	∅	∅	1	0	0																																																																			198	i	t	∅	∅	k	i	-	I	T	∅	∅	K	I	_	7	1	∅	∅	1	7	0																																																																			199	i	k	∅	∅	t	-	-	I	K	∅	∅	T	_	_	7	1	∅	∅	1	0	0	200	i	t	∅	∅	k	i	ʔ	I	T	∅	∅	K	I	H	7	1	∅	∅	1	7	1
3	0.6000	3	0.6000	182	197	k	u	t	∅	-	-	∅	K	Y	T	∅	_	_	∅	1	7	1	∅	0	0	∅																																																																			198	k	i	t	∅	i	-	∅	K	I	T	∅	I	_	∅	1	7	1	∅	7	0	∅																																																																			199	t	i	k	∅	-	-	∅	T	I	K	∅	_	_	∅	1	7	1	∅	0	0	∅	200	k	i	t	∅	i	ʔ	∅	K	I	T	∅	I	H	∅	1	7	1	∅	7	1	∅
4	0.8000	2	0.4000	182	197	-	k	u	t	-	∅	∅	_	K	Y	T	_	∅	∅	0	1	7	1	0	∅	∅																																																																			198	i	k	i	t	-	∅	∅	I	K	I	T	_	∅	∅	7	1	7	1	0	∅	∅																																																																			199	-	t	i	k	-	∅	∅	_	T	I	K	_	∅	∅	0	1	7	1	0	∅	∅	200	i	k	i	t	ʔ	∅	∅	I	K	I	T	H	∅	∅	7	1	7	1	1	∅	∅
5	1.0000	1	0.2000	182	197	-	-	k	u	∅	∅	∅	_	_	K	Y	∅	∅	∅	0	0	1	7	∅	∅	∅																																																																			198	-	i	k	i	∅	∅	∅	_	I	K	I	∅	∅	∅	0	7	1	7	∅	∅	∅																																																																			199	-	-	t	i	∅	∅	∅	_	_	T	I	∅	∅	∅	0	0	1	7	∅	∅	∅	200	ʔ	i	k	i	∅	∅	∅	H	I	K	I	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.5000	2	1.0000	184																																																																																									201	j	∅	∅	∅	y	∅	∅	J	∅	∅	∅	Y	∅	∅	6	∅	∅	∅	7	∅	∅																																																																			202	j	∅	∅	∅	i	∅	∅	J	∅	∅	∅	I	∅	∅	6	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	184																																																																																									201	y	j	∅	∅	∅	∅	∅	Y	J	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																																																																			202	i	j	∅	∅	∅	∅	∅	I	J	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																						
1	0.2000	5	1.0000	187																																																																			203	k	∅	∅	∅	a	w	a	K	∅	∅	∅	A	W	A	1	∅	∅	∅	7	6	7																							204	k	∅	∅	∅	a	w	a	K	∅	∅	∅	A	W	A	1	∅	∅	∅	7	6	7																																																																																								
2	0.4000	4	0.8000	187																																																																			203	a	k	∅	∅	w	a	k	A	K	∅	∅	W	A	K	7	1	∅	∅	6	7	1																							204	a	k	∅	∅	w	a	-	A	K	∅	∅	W	A	_	7	1	∅	∅	6	7	0																																																																																								
3	0.6000	3	0.6000	187																																																																			203	w	a	k	∅	a	k	∅	W	A	K	∅	A	K	∅	6	7	1	∅	7	1	∅																							204	w	a	k	∅	a	-	∅	W	A	K	∅	A	_	∅	6	7	1	∅	7	0	∅																																																																																								
4	0.8000	2	0.4000	187																																																																			203	a	w	a	k	k	∅	∅	A	W	A	K	K	∅	∅	7	6	7	1	1	∅	∅																							204	a	w	a	k	-	∅	∅	A	W	A	K	_	∅	∅	7	6	7	1	0	∅	∅																																																																																								
5	1.0000	1	0.2000	187																																																																			203	k	a	w	a	∅	∅	∅	K	A	W	A	∅	∅	∅	1	7	6	7	∅	∅	∅																							204	-	a	w	a	∅	∅	∅	_	A	W	A	∅	∅	∅	0	7	6	7	∅	∅	∅																																																																																								
1	0.2000	5	1.0000	189																																																																																									205	t	∅	∅	∅	a	k	i	T	∅	∅	∅	A	K	I	1	∅	∅	∅	7	1	7																																																																			206	t	∅	∅	∅	a	k	i	T	∅	∅	∅	A	K	I	1	∅	∅	∅	7	1	7	207	t	∅	∅	∅	a	k	i	T	∅	∅	∅	A	K	I	1	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	189																																																																																									205	a	t	∅	∅	k	i	-	A	T	∅	∅	K	I	_	7	1	∅	∅	1	7	0																																																																			206	a	t	∅	∅	k	i	-	A	T	∅	∅	K	I	_	7	1	∅	∅	1	7	0	207	a	t	∅	∅	k	i	ʔ	A	T	∅	∅	K	I	H	7	1	∅	∅	1	7	1
3	0.6000	3	0.6000	189																																																																																									205	k	a	t	∅	i	-	∅	K	A	T	∅	I	_	∅	1	7	1	∅	7	0	∅																																																																			206	k	a	t	∅	i	-	∅	K	A	T	∅	I	_	∅	1	7	1	∅	7	0	∅	207	k	a	t	∅	i	ʔ	∅	K	A	T	∅	I	H	∅	1	7	1	∅	7	1	∅
4	0.8000	2	0.4000	189																																																																																									205	i	k	a	t	-	∅	∅	I	K	A	T	_	∅	∅	7	1	7	1	0	∅	∅																																																																			206	i	k	a	t	-	∅	∅	I	K	A	T	_	∅	∅	7	1	7	1	0	∅	∅	207	i	k	a	t	ʔ	∅	∅	I	K	A	T	H	∅	∅	7	1	7	1	1	∅	∅
5	1.0000	1	0.2000	189																																																																																									205	-	i	k	a	∅	∅	∅	_	I	K	A	∅	∅	∅	0	7	1	7	∅	∅	∅																																																																			206	-	i	k	a	∅	∅	∅	_	I	K	A	∅	∅	∅	0	7	1	7	∅	∅	∅	207	ʔ	i	k	a	∅	∅	∅	H	I	K	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.5000	2	1.0000	191	208	z	∅	∅	∅	e	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅																																													209	ʒ̟	∅	∅	∅	e	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅																																																																																																																																				
2	1.0000	1	0.5000	191	208	e	z	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																													209	e	ʒ̟	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																																																																																																																				
1	0.2000	5	1.0000	193																																																																																									210	m	∅	∅	∅	a	k	i	M	∅	∅	∅	A	K	I	4	∅	∅	∅	7	1	7																							211	m	∅	∅	∅	a	k	i	M	∅	∅	∅	A	K	I	4	∅	∅	∅	7	1	7																																													212	m	∅	∅	∅	a	k	i	M	∅	∅	∅	A	K	I	4	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	193																																																																																									210	a	m	∅	∅	k	i	-	A	M	∅	∅	K	I	_	7	4	∅	∅	1	7	0																							211	a	m	∅	∅	k	i	ʔ	A	M	∅	∅	K	I	H	7	4	∅	∅	1	7	1																																													212	a	m	∅	∅	k	i	ʔ	A	M	∅	∅	K	I	H	7	4	∅	∅	1	7	1
3	0.6000	3	0.6000	193																																																																																									210	k	a	m	∅	i	-	∅	K	A	M	∅	I	_	∅	1	7	4	∅	7	0	∅																							211	k	a	m	∅	i	ʔ	∅	K	A	M	∅	I	H	∅	1	7	4	∅	7	1	∅																																													212	k	a	m	∅	i	ʔ	∅	K	A	M	∅	I	H	∅	1	7	4	∅	7	1	∅
4	0.8000	2	0.4000	193																																																																																									210	i	k	a	m	-	∅	∅	I	K	A	M	_	∅	∅	7	1	7	4	0	∅	∅																							211	i	k	a	m	ʔ	∅	∅	I	K	A	M	H	∅	∅	7	1	7	4	1	∅	∅																																													212	i	k	a	m	ʔ	∅	∅	I	K	A	M	H	∅	∅	7	1	7	4	1	∅	∅
5	1.0000	1	0.2000	193																																																																																									210	-	i	k	a	∅	∅	∅	_	I	K	A	∅	∅	∅	0	7	1	7	∅	∅	∅																							211	ʔ	i	k	a	∅	∅	∅	H	I	K	A	∅	∅	∅	1	7	1	7	∅	∅	∅																																													212	ʔ	i	k	a	∅	∅	∅	H	I	K	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.2500	4	1.0000	194	213	i	∅	∅	∅	w	a	n	I	∅	∅	∅	W	A	N	7	∅	∅	∅	6	7	4																																													214	i	∅	∅	∅	w	a	n	I	∅	∅	∅	W	A	N	7	∅	∅	∅	6	7	4																																																																																									215	i	∅	∅	∅	w	a	n	I	∅	∅	∅	W	A	N	7	∅	∅	∅	6	7	4																						
