index	index_p	rindex	rindex_p	cogid	id_cojubim	segment_cojubim	segment_cojubim_L1	segment_cojubim_L2	segment_cojubim_L3	segment_cojubim_R1	segment_cojubim_R2	segment_cojubim_R3	SC_cojubim	SC_cojubim_L1	SC_cojubim_L2	SC_cojubim_L3	SC_cojubim_R1	SC_cojubim_R2	SC_cojubim_R3	PROSODY_cojubim	PROSODY_cojubim_L1	PROSODY_cojubim_L2	PROSODY_cojubim_L3	PROSODY_cojubim_R1	PROSODY_cojubim_R2	PROSODY_cojubim_R3	id_jaru	segment_jaru	segment_jaru_L1	segment_jaru_L2	segment_jaru_L3	segment_jaru_R1	segment_jaru_R2	segment_jaru_R3	SC_jaru	SC_jaru_L1	SC_jaru_L2	SC_jaru_L3	SC_jaru_R1	SC_jaru_R2	SC_jaru_R3	PROSODY_jaru	PROSODY_jaru_L1	PROSODY_jaru_L2	PROSODY_jaru_L3	PROSODY_jaru_R1	PROSODY_jaru_R2	PROSODY_jaru_R3	id_kitemoka	segment_kitemoka	segment_kitemoka_L1	segment_kitemoka_L2	segment_kitemoka_L3	segment_kitemoka_R1	segment_kitemoka_R2	segment_kitemoka_R3	SC_kitemoka	SC_kitemoka_L1	SC_kitemoka_L2	SC_kitemoka_L3	SC_kitemoka_R1	SC_kitemoka_R2	SC_kitemoka_R3	PROSODY_kitemoka	PROSODY_kitemoka_L1	PROSODY_kitemoka_L2	PROSODY_kitemoka_L3	PROSODY_kitemoka_R1	PROSODY_kitemoka_R2	PROSODY_kitemoka_R3	id_more	segment_more	segment_more_L1	segment_more_L2	segment_more_L3	segment_more_R1	segment_more_R2	segment_more_R3	SC_more	SC_more_L1	SC_more_L2	SC_more_L3	SC_more_R1	SC_more_R2	SC_more_R3	PROSODY_more	PROSODY_more_L1	PROSODY_more_L2	PROSODY_more_L3	PROSODY_more_R1	PROSODY_more_R2	PROSODY_more_R3	id_orowin	segment_orowin	segment_orowin_L1	segment_orowin_L2	segment_orowin_L3	segment_orowin_R1	segment_orowin_R2	segment_orowin_R3	SC_orowin	SC_orowin_L1	SC_orowin_L2	SC_orowin_L3	SC_orowin_R1	SC_orowin_R2	SC_orowin_R3	PROSODY_orowin	PROSODY_orowin_L1	PROSODY_orowin_L2	PROSODY_orowin_L3	PROSODY_orowin_R1	PROSODY_orowin_R2	PROSODY_orowin_R3	id_tapakura	segment_tapakura	segment_tapakura_L1	segment_tapakura_L2	segment_tapakura_L3	segment_tapakura_R1	segment_tapakura_R2	segment_tapakura_R3	SC_tapakura	SC_tapakura_L1	SC_tapakura_L2	SC_tapakura_L3	SC_tapakura_R1	SC_tapakura_R2	SC_tapakura_R3	PROSODY_tapakura	PROSODY_tapakura_L1	PROSODY_tapakura_L2	PROSODY_tapakura_L3	PROSODY_tapakura_R1	PROSODY_tapakura_R2	PROSODY_tapakura_R3	id_tora	segment_tora	segment_tora_L1	segment_tora_L2	segment_tora_L3	segment_tora_R1	segment_tora_R2	segment_tora_R3	SC_tora	SC_tora_L1	SC_tora_L2	SC_tora_L3	SC_tora_R1	SC_tora_R2	SC_tora_R3	PROSODY_tora	PROSODY_tora_L1	PROSODY_tora_L2	PROSODY_tora_L3	PROSODY_tora_R1	PROSODY_tora_R2	PROSODY_tora_R3	id_urupa	segment_urupa	segment_urupa_L1	segment_urupa_L2	segment_urupa_L3	segment_urupa_R1	segment_urupa_R2	segment_urupa_R3	SC_urupa	SC_urupa_L1	SC_urupa_L2	SC_urupa_L3	SC_urupa_R1	SC_urupa_R2	SC_urupa_R3	PROSODY_urupa	PROSODY_urupa_L1	PROSODY_urupa_L2	PROSODY_urupa_L3	PROSODY_urupa_R1	PROSODY_urupa_R2	PROSODY_urupa_R3	id_wanyam	segment_wanyam	segment_wanyam_L1	segment_wanyam_L2	segment_wanyam_L3	segment_wanyam_R1	segment_wanyam_R2	segment_wanyam_R3	SC_wanyam	SC_wanyam_L1	SC_wanyam_L2	SC_wanyam_L3	SC_wanyam_R1	SC_wanyam_R2	SC_wanyam_R3	PROSODY_wanyam	PROSODY_wanyam_L1	PROSODY_wanyam_L2	PROSODY_wanyam_L3	PROSODY_wanyam_R1	PROSODY_wanyam_R2	PROSODY_wanyam_R3	id_wari	segment_wari	segment_wari_L1	segment_wari_L2	segment_wari_L3	segment_wari_R1	segment_wari_R2	segment_wari_R3	SC_wari	SC_wari_L1	SC_wari_L2	SC_wari_L3	SC_wari_R1	SC_wari_R2	SC_wari_R3	PROSODY_wari	PROSODY_wari_L1	PROSODY_wari_L2	PROSODY_wari_L3	PROSODY_wari_R1	PROSODY_wari_R2	PROSODY_wari_R3
2	0.4000	4	0.8000	182	257	u	t	∅	∅	k	-	-	Y	T	∅	∅	K	_	_	7	1	∅	∅	1	0	0																																																																			258	i	t	∅	∅	k	i	-	I	T	∅	∅	K	I	_	7	1	∅	∅	1	7	0																																																																			259	i	k	∅	∅	t	-	-	I	K	∅	∅	T	_	_	7	1	∅	∅	1	0	0	260	i	t	∅	∅	k	i	ʔ	I	T	∅	∅	K	I	H	7	1	∅	∅	1	7	1
3	0.6000	3	0.6000	182	257	k	u	t	∅	-	-	∅	K	Y	T	∅	_	_	∅	1	7	1	∅	0	0	∅																																																																			258	k	i	t	∅	i	-	∅	K	I	T	∅	I	_	∅	1	7	1	∅	7	0	∅																																																																			259	t	i	k	∅	-	-	∅	T	I	K	∅	_	_	∅	1	7	1	∅	0	0	∅	260	k	i	t	∅	i	ʔ	∅	K	I	T	∅	I	H	∅	1	7	1	∅	7	1	∅
4	0.8000	2	0.4000	182	257	-	k	u	t	-	∅	∅	_	K	Y	T	_	∅	∅	0	1	7	1	0	∅	∅																																																																			258	i	k	i	t	-	∅	∅	I	K	I	T	_	∅	∅	7	1	7	1	0	∅	∅																																																																			259	-	t	i	k	-	∅	∅	_	T	I	K	_	∅	∅	0	1	7	1	0	∅	∅	260	i	k	i	t	ʔ	∅	∅	I	K	I	T	H	∅	∅	7	1	7	1	1	∅	∅
5	1.0000	1	0.2000	182	257	-	-	k	u	∅	∅	∅	_	_	K	Y	∅	∅	∅	0	0	1	7	∅	∅	∅																																																																			258	-	i	k	i	∅	∅	∅	_	I	K	I	∅	∅	∅	0	7	1	7	∅	∅	∅																																																																			259	-	-	t	i	∅	∅	∅	_	_	T	I	∅	∅	∅	0	0	1	7	∅	∅	∅	260	ʔ	i	k	i	∅	∅	∅	H	I	K	I	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.5000	2	1.0000	184																																																																																									261	j	∅	∅	∅	y	∅	∅	J	∅	∅	∅	Y	∅	∅	6	∅	∅	∅	7	∅	∅																																																																			262	j	∅	∅	∅	i	∅	∅	J	∅	∅	∅	I	∅	∅	6	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	184																																																																																									261	y	j	∅	∅	∅	∅	∅	Y	J	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																																																																			262	i	j	∅	∅	∅	∅	∅	I	J	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																						
1	0.2000	5	1.0000	187																																																																			263	k	∅	∅	∅	a	w	a	K	∅	∅	∅	A	W	A	1	∅	∅	∅	7	6	7																							264	k	∅	∅	∅	a	w	a	K	∅	∅	∅	A	W	A	1	∅	∅	∅	7	6	7																																																																																								
2	0.4000	4	0.8000	187																																																																			263	a	k	∅	∅	w	a	k	A	K	∅	∅	W	A	K	7	1	∅	∅	6	7	1																							264	a	k	∅	∅	w	a	-	A	K	∅	∅	W	A	_	7	1	∅	∅	6	7	0																																																																																								
3	0.6000	3	0.6000	187																																																																			263	w	a	k	∅	a	k	∅	W	A	K	∅	A	K	∅	6	7	1	∅	7	1	∅																							264	w	a	k	∅	a	-	∅	W	A	K	∅	A	_	∅	6	7	1	∅	7	0	∅																																																																																								
4	0.8000	2	0.4000	187																																																																			263	a	w	a	k	k	∅	∅	A	W	A	K	K	∅	∅	7	6	7	1	1	∅	∅																							264	a	w	a	k	-	∅	∅	A	W	A	K	_	∅	∅	7	6	7	1	0	∅	∅																																																																																								
5	1.0000	1	0.2000	187																																																																			263	k	a	w	a	∅	∅	∅	K	A	W	A	∅	∅	∅	1	7	6	7	∅	∅	∅																							264	-	a	w	a	∅	∅	∅	_	A	W	A	∅	∅	∅	0	7	6	7	∅	∅	∅																																																																																								
1	0.2000	5	1.0000	189																																																																																									265	t	∅	∅	∅	a	k	i	T	∅	∅	∅	A	K	I	1	∅	∅	∅	7	1	7																																																																			266	t	∅	∅	∅	a	k	i	T	∅	∅	∅	A	K	I	1	∅	∅	∅	7	1	7	267	t	∅	∅	∅	a	k	i	T	∅	∅	∅	A	K	I	1	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	189																																																																																									265	a	t	∅	∅	k	i	-	A	T	∅	∅	K	I	_	7	1	∅	∅	1	7	0																																																																			266	a	t	∅	∅	k	i	-	A	T	∅	∅	K	I	_	7	1	∅	∅	1	7	0	267	a	t	∅	∅	k	i	ʔ	A	T	∅	∅	K	I	H	7	1	∅	∅	1	7	1
3	0.6000	3	0.6000	189																																																																																									265	k	a	t	∅	i	-	∅	K	A	T	∅	I	_	∅	1	7	1	∅	7	0	∅																																																																			266	k	a	t	∅	i	-	∅	K	A	T	∅	I	_	∅	1	7	1	∅	7	0	∅	267	k	a	t	∅	i	ʔ	∅	K	A	T	∅	I	H	∅	1	7	1	∅	7	1	∅
4	0.8000	2	0.4000	189																																																																																									265	i	k	a	t	-	∅	∅	I	K	A	T	_	∅	∅	7	1	7	1	0	∅	∅																																																																			266	i	k	a	t	-	∅	∅	I	K	A	T	_	∅	∅	7	1	7	1	0	∅	∅	267	i	k	a	t	ʔ	∅	∅	I	K	A	T	H	∅	∅	7	1	7	1	1	∅	∅
5	1.0000	1	0.2000	189																																																																																									265	-	i	k	a	∅	∅	∅	_	I	K	A	∅	∅	∅	0	7	1	7	∅	∅	∅																																																																			266	-	i	k	a	∅	∅	∅	_	I	K	A	∅	∅	∅	0	7	1	7	∅	∅	∅	267	ʔ	i	k	a	∅	∅	∅	H	I	K	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.5000	2	1.0000	191	268	z	∅	∅	∅	e	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅																																													269	ʒ̟	∅	∅	∅	e	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅																																																																																																																																				
2	1.0000	1	0.5000	191	268	e	z	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																													269	e	ʒ̟	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																																																																																																																				
1	0.3333	3	1.0000	192	270	t	∅	∅	∅	o	t	∅	T	∅	∅	∅	U	T	∅	1	∅	∅	∅	7	1	∅	271	t	∅	∅	∅	e	t	∅	T	∅	∅	∅	E	T	∅	1	∅	∅	∅	7	1	∅																							272	t	∅	∅	∅	u	t	∅	T	∅	∅	∅	Y	T	∅	1	∅	∅	∅	7	1	∅	273	t	∅	∅	∅	y	t	∅	T	∅	∅	∅	Y	T	∅	1	∅	∅	∅	7	1	∅																																																																			274	t	∅	∅	∅	i	t	∅	T	∅	∅	∅	I	T	∅	1	∅	∅	∅	7	1	∅	275	tʃ	∅	∅	∅	y	t	∅	T	∅	∅	∅	Y	T	∅	1	∅	∅	∅	7	1	∅
2	0.6667	2	0.6667	192	270	o	t	∅	∅	t	∅	∅	U	T	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅	271	e	t	∅	∅	t	∅	∅	E	T	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅																							272	u	t	∅	∅	t	∅	∅	Y	T	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅	273	y	t	∅	∅	t	∅	∅	Y	T	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅																																																																			274	i	t	∅	∅	t	∅	∅	I	T	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅	275	y	tʃ	∅	∅	t	∅	∅	Y	T	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅
3	1.0000	1	0.3333	192	270	t	o	t	∅	∅	∅	∅	T	U	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	271	t	e	t	∅	∅	∅	∅	T	E	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							272	t	u	t	∅	∅	∅	∅	T	Y	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	273	t	y	t	∅	∅	∅	∅	T	Y	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																																																																			274	t	i	t	∅	∅	∅	∅	T	I	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	275	t	y	tʃ	∅	∅	∅	∅	T	Y	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅
1	0.2000	5	1.0000	193																																																																																									276	m	∅	∅	∅	a	k	i	M	∅	∅	∅	A	K	I	4	∅	∅	∅	7	1	7																							277	m	∅	∅	∅	a	k	i	M	∅	∅	∅	A	K	I	4	∅	∅	∅	7	1	7																																													278	m	∅	∅	∅	a	k	i	M	∅	∅	∅	A	K	I	4	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	193																																																																																									276	a	m	∅	∅	k	i	-	A	M	∅	∅	K	I	_	7	4	∅	∅	1	7	0																							277	a	m	∅	∅	k	i	ʔ	A	M	∅	∅	K	I	H	7	4	∅	∅	1	7	1																																													278	a	m	∅	∅	k	i	ʔ	A	M	∅	∅	K	I	H	7	4	∅	∅	1	7	1
3	0.6000	3	0.6000	193																																																																																									276	k	a	m	∅	i	-	∅	K	A	M	∅	I	_	∅	1	7	4	∅	7	0	∅																							277	k	a	m	∅	i	ʔ	∅	K	A	M	∅	I	H	∅	1	7	4	∅	7	1	∅																																													278	k	a	m	∅	i	ʔ	∅	K	A	M	∅	I	H	∅	1	7	4	∅	7	1	∅
4	0.8000	2	0.4000	193																																																																																									276	i	k	a	m	-	∅	∅	I	K	A	M	_	∅	∅	7	1	7	4	0	∅	∅																							277	i	k	a	m	ʔ	∅	∅	I	K	A	M	H	∅	∅	7	1	7	4	1	∅	∅																																													278	i	k	a	m	ʔ	∅	∅	I	K	A	M	H	∅	∅	7	1	7	4	1	∅	∅
5	1.0000	1	0.2000	193																																																																																									276	-	i	k	a	∅	∅	∅	_	I	K	A	∅	∅	∅	0	7	1	7	∅	∅	∅																							277	ʔ	i	k	a	∅	∅	∅	H	I	K	A	∅	∅	∅	1	7	1	7	∅	∅	∅																																													278	ʔ	i	k	a	∅	∅	∅	H	I	K	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.2500	4	1.0000	194	279	i	∅	∅	∅	w	a	n	I	∅	∅	∅	W	A	N	7	∅	∅	∅	6	7	4																																													280	i	∅	∅	∅	w	a	n	I	∅	∅	∅	W	A	N	7	∅	∅	∅	6	7	4																																																																																									281	i	∅	∅	∅	w	a	n	I	∅	∅	∅	W	A	N	7	∅	∅	∅	6	7	4																						
2	0.5000	3	0.7500	194	279	w	i	∅	∅	a	n	∅	W	I	∅	∅	A	N	∅	6	7	∅	∅	7	4	∅																																													280	w	i	∅	∅	a	n	∅	W	I	∅	∅	A	N	∅	6	7	∅	∅	7	4	∅																																																																																									281	w	i	∅	∅	a	n	∅	W	I	∅	∅	A	N	∅	6	7	∅	∅	7	4	∅																						
3	0.7500	2	0.5000	194	279	a	w	i	∅	n	∅	∅	A	W	I	∅	N	∅	∅	7	6	7	∅	4	∅	∅																																													280	a	w	i	∅	n	∅	∅	A	W	I	∅	N	∅	∅	7	6	7	∅	4	∅	∅																																																																																									281	a	w	i	∅	n	∅	∅	A	W	I	∅	N	∅	∅	7	6	7	∅	4	∅	∅																						
4	1.0000	1	0.2500	194	279	n	a	w	i	∅	∅	∅	N	A	W	I	∅	∅	∅	4	7	6	7	∅	∅	∅																																													280	n	a	w	i	∅	∅	∅	N	A	W	I	∅	∅	∅	4	7	6	7	∅	∅	∅																																																																																									281	n	a	w	i	∅	∅	∅	N	A	W	I	∅	∅	∅	4	7	6	7	∅	∅	∅																						
1	0.1111	9	1.0000	197	282	t	∅	∅	∅	i	t	-	T	∅	∅	∅	I	T	_	1	∅	∅	∅	7	1	0	283	t	∅	∅	∅	-	r	-	T	∅	∅	∅	_	R	_	1	∅	∅	∅	0	5	0																																													284	t	∅	∅	∅	-	-	-	T	∅	∅	∅	_	_	_	1	∅	∅	∅	0	0	0																							285	w	∅	∅	∅	u	r	i	W	∅	∅	∅	Y	R	I	6	∅	∅	∅	7	5	7																							286	t	∅	∅	∅	a	r	-	T	∅	∅	∅	A	R	_	1	∅	∅	∅	7	5	0	287	t	∅	∅	∅	e	r	-	T	∅	∅	∅	E	R	_	1	∅	∅	∅	7	5	0
2	0.2222	8	0.8889	197	282	i	t	∅	∅	t	-	-	I	T	∅	∅	T	_	_	7	1	∅	∅	1	0	0	283	-	t	∅	∅	r	-	-	_	T	∅	∅	R	_	_	0	1	∅	∅	5	0	0																																													284	-	t	∅	∅	-	-	-	_	T	∅	∅	_	_	_	0	1	∅	∅	0	0	0																							285	u	w	∅	∅	r	i	t	Y	W	∅	∅	R	I	T	7	6	∅	∅	5	7	1																							286	a	t	∅	∅	r	-	-	A	T	∅	∅	R	_	_	7	1	∅	∅	5	0	0	287	e	t	∅	∅	r	-	-	E	T	∅	∅	R	_	_	7	1	∅	∅	5	0	0
3	0.3333	7	0.7778	197	282	t	i	t	∅	-	-	i	T	I	T	∅	_	_	I	1	7	1	∅	0	0	7	283	r	-	t	∅	-	-	e	R	_	T	∅	_	_	E	5	0	1	∅	0	0	7																																													284	-	-	t	∅	-	-	i	_	_	T	∅	_	_	I	0	0	1	∅	0	0	7																							285	r	u	w	∅	i	t	i	R	Y	W	∅	I	T	I	5	7	6	∅	7	1	7																							286	r	a	t	∅	-	-	i	R	A	T	∅	_	_	I	5	7	1	∅	0	0	7	287	r	e	t	∅	-	-	e	R	E	T	∅	_	_	E	5	7	1	∅	0	0	7
4	0.4444	6	0.6667	197	282	-	t	i	t	-	i	m	_	T	I	T	_	I	M	0	1	7	1	0	7	4	283	-	r	-	t	-	e	m	_	R	_	T	_	E	M	0	5	0	1	0	7	4																																													284	-	-	-	t	-	i	m	_	_	_	T	_	I	M	0	0	0	1	0	7	4																							285	i	r	u	w	t	i	m	I	R	Y	W	T	I	M	7	5	7	6	1	7	4																							286	-	r	a	t	-	i	m	_	R	A	T	_	I	M	0	5	7	1	0	7	4	287	-	r	e	t	-	e	m	_	R	E	T	_	E	M	0	5	7	1	0	7	4
5	0.5556	5	0.5556	197	282	-	-	t	i	i	m	ʔ	_	_	T	I	I	M	H	0	0	1	7	7	4	1	283	-	-	r	-	e	m	-	_	_	R	_	E	M	_	0	0	5	0	7	4	0																																													284	-	-	-	-	i	m	-	_	_	_	_	I	M	_	0	0	0	0	7	4	0																							285	t	i	r	u	i	m	-	T	I	R	Y	I	M	_	1	7	5	7	7	4	0																							286	-	-	r	a	i	m	-	_	_	R	A	I	M	_	0	0	5	7	7	4	0	287	-	-	r	e	e	m	ʔ	_	_	R	E	E	M	H	0	0	5	7	7	4	1
6	0.6667	4	0.4444	197	282	i	-	-	t	m	ʔ	-	I	_	_	T	M	H	_	7	0	0	1	4	1	0	283	e	-	-	r	m	-	-	E	_	_	R	M	_	_	7	0	0	5	4	0	0																																													284	i	-	-	-	m	-	-	I	_	_	_	M	_	_	7	0	0	0	4	0	0																							285	i	t	i	r	m	-	i	I	T	I	R	M	_	I	7	1	7	5	4	0	7																							286	i	-	-	r	m	-	-	I	_	_	R	M	_	_	7	0	0	5	4	0	0	287	e	-	-	r	m	ʔ	-	E	_	_	R	M	H	_	7	0	0	5	4	1	0
7	0.7778	3	0.3333	197	282	m	i	-	-	ʔ	-	∅	M	I	_	_	H	_	∅	4	7	0	0	1	0	∅	283	m	e	-	-	-	-	∅	M	E	_	_	_	_	∅	4	7	0	0	0	0	∅																																													284	m	i	-	-	-	-	∅	M	I	_	_	_	_	∅	4	7	0	0	0	0	∅																							285	m	i	t	i	-	i	∅	M	I	T	I	_	I	∅	4	7	1	7	0	7	∅																							286	m	i	-	-	-	-	∅	M	I	_	_	_	_	∅	4	7	0	0	0	0	∅	287	m	e	-	-	ʔ	-	∅	M	E	_	_	H	_	∅	4	7	0	0	1	0	∅
8	0.8889	2	0.2222	197	282	ʔ	m	i	-	-	∅	∅	H	M	I	_	_	∅	∅	1	4	7	0	0	∅	∅	283	-	m	e	-	-	∅	∅	_	M	E	_	_	∅	∅	0	4	7	0	0	∅	∅																																													284	-	m	i	-	-	∅	∅	_	M	I	_	_	∅	∅	0	4	7	0	0	∅	∅																							285	-	m	i	t	i	∅	∅	_	M	I	T	I	∅	∅	0	4	7	1	7	∅	∅																							286	-	m	i	-	-	∅	∅	_	M	I	_	_	∅	∅	0	4	7	0	0	∅	∅	287	ʔ	m	e	-	-	∅	∅	H	M	E	_	_	∅	∅	1	4	7	0	0	∅	∅
9	1.0000	1	0.1111	197	282	-	ʔ	m	i	∅	∅	∅	_	H	M	I	∅	∅	∅	0	1	4	7	∅	∅	∅	283	-	-	m	e	∅	∅	∅	_	_	M	E	∅	∅	∅	0	0	4	7	∅	∅	∅																																													284	-	-	m	i	∅	∅	∅	_	_	M	I	∅	∅	∅	0	0	4	7	∅	∅	∅																							285	i	-	m	i	∅	∅	∅	I	_	M	I	∅	∅	∅	7	0	4	7	∅	∅	∅																							286	-	-	m	i	∅	∅	∅	_	_	M	I	∅	∅	∅	0	0	4	7	∅	∅	∅	287	-	ʔ	m	e	∅	∅	∅	_	H	M	E	∅	∅	∅	0	1	4	7	∅	∅	∅
1	0.2000	5	1.0000	198																																													288	tʃ	∅	∅	∅	e	k	o	T	∅	∅	∅	E	K	U	1	∅	∅	∅	7	1	7																							289	t	∅	∅	∅	o	k	o	T	∅	∅	∅	U	K	U	1	∅	∅	∅	7	1	7																																																																																									290	t	∅	∅	∅	o	k	o	T	∅	∅	∅	U	K	U	1	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	198																																													288	e	tʃ	∅	∅	k	o	m	E	T	∅	∅	K	U	M	7	1	∅	∅	1	7	4																							289	o	t	∅	∅	k	o	ʔ	U	T	∅	∅	K	U	H	7	1	∅	∅	1	7	1																																																																																									290	o	t	∅	∅	k	o	ʔ	U	T	∅	∅	K	U	H	7	1	∅	∅	1	7	1
3	0.6000	3	0.6000	198																																													288	k	e	tʃ	∅	o	m	∅	K	E	T	∅	U	M	∅	1	7	1	∅	7	4	∅																							289	k	o	t	∅	o	ʔ	∅	K	U	T	∅	U	H	∅	1	7	1	∅	7	1	∅																																																																																									290	k	o	t	∅	o	ʔ	∅	K	U	T	∅	U	H	∅	1	7	1	∅	7	1	∅
4	0.8000	2	0.4000	198																																													288	o	k	e	tʃ	m	∅	∅	U	K	E	T	M	∅	∅	7	1	7	1	4	∅	∅																							289	o	k	o	t	ʔ	∅	∅	U	K	U	T	H	∅	∅	7	1	7	1	1	∅	∅																																																																																									290	o	k	o	t	ʔ	∅	∅	U	K	U	T	H	∅	∅	7	1	7	1	1	∅	∅
5	1.0000	1	0.2000	198																																													288	m	o	k	e	∅	∅	∅	M	U	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅																							289	ʔ	o	k	o	∅	∅	∅	H	U	K	U	∅	∅	∅	1	7	1	7	∅	∅	∅																																																																																									290	ʔ	o	k	o	∅	∅	∅	H	U	K	U	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.3333	3	1.0000	199																							291	t	∅	∅	∅	a	-	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							292	ʒ̟	∅	∅	∅	a	k	∅	S	∅	∅	∅	A	K	∅	3	∅	∅	∅	7	1	∅																																																																			293	t	∅	∅	∅	a	k	∅	T	∅	∅	∅	A	K	∅	1	∅	∅	∅	7	1	∅																							294	t	∅	∅	∅	a	k	∅	T	∅	∅	∅	A	K	∅	1	∅	∅	∅	7	1	∅
2	0.6667	2	0.6667	199																							291	a	t	∅	∅	-	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							292	a	ʒ̟	∅	∅	k	∅	∅	A	S	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅																																																																			293	a	t	∅	∅	k	∅	∅	A	T	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅																							294	a	t	∅	∅	k	∅	∅	A	T	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅
3	1.0000	1	0.3333	199																							291	-	a	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							292	k	a	ʒ̟	∅	∅	∅	∅	K	A	S	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																																																																			293	k	a	t	∅	∅	∅	∅	K	A	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							294	k	a	t	∅	∅	∅	∅	K	A	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅
1	0.1250	8	1.0000	202	295	t	∅	∅	∅	a	k	-	T	∅	∅	∅	A	K	_	1	∅	∅	∅	7	1	0																																													296	t	∅	∅	∅	a	k	-	T	∅	∅	∅	A	K	_	1	∅	∅	∅	7	1	0																							297	t	∅	∅	∅	e	k	i	T	∅	∅	∅	E	K	I	1	∅	∅	∅	7	1	7																																																																			298	t	∅	∅	∅	e	k	i	T	∅	∅	∅	E	K	I	1	∅	∅	∅	7	1	7
2	0.2500	7	0.8750	202	295	a	t	∅	∅	k	-	-	A	T	∅	∅	K	_	_	7	1	∅	∅	1	0	0																																													296	a	t	∅	∅	k	-	-	A	T	∅	∅	K	_	_	7	1	∅	∅	1	0	0																							297	e	t	∅	∅	k	i	p	E	T	∅	∅	K	I	P	7	1	∅	∅	1	7	1																																																																			298	e	t	∅	∅	k	i	ʔ	E	T	∅	∅	K	I	H	7	1	∅	∅	1	7	1
3	0.3750	6	0.7500	202	295	k	a	t	∅	-	-	-	K	A	T	∅	_	_	_	1	7	1	∅	0	0	0																																													296	k	a	t	∅	-	-	-	K	A	T	∅	_	_	_	1	7	1	∅	0	0	0																							297	k	e	t	∅	i	p	e	K	E	T	∅	I	P	E	1	7	1	∅	7	1	7																																																																			298	k	e	t	∅	i	ʔ	-	K	E	T	∅	I	H	_	1	7	1	∅	7	1	0
4	0.5000	5	0.6250	202	295	-	k	a	t	-	-	-	_	K	A	T	_	_	_	0	1	7	1	0	0	0																																													296	-	k	a	t	-	-	-	_	K	A	T	_	_	_	0	1	7	1	0	0	0																							297	i	k	e	t	p	e	p	I	K	E	T	P	E	P	7	1	7	1	1	7	1																																																																			298	i	k	e	t	ʔ	-	-	I	K	E	T	H	_	_	7	1	7	1	1	0	0
5	0.6250	4	0.5000	202	295	-	-	k	a	-	-	-	_	_	K	A	_	_	_	0	0	1	7	0	0	0																																													296	-	-	k	a	-	-	i	_	_	K	A	_	_	I	0	0	1	7	0	0	7																							297	p	i	k	e	e	p	e	P	I	K	E	E	P	E	1	7	1	7	7	1	7																																																																			298	ʔ	i	k	e	-	-	-	H	I	K	E	_	_	_	1	7	1	7	0	0	0
6	0.7500	3	0.3750	202	295	-	-	-	k	-	-	∅	_	_	_	K	_	_	∅	0	0	0	1	0	0	∅																																													296	-	-	-	k	-	i	∅	_	_	_	K	_	I	∅	0	0	0	1	0	7	∅																							297	e	p	i	k	p	e	∅	E	P	I	K	P	E	∅	7	1	7	1	1	7	∅																																																																			298	-	ʔ	i	k	-	-	∅	_	H	I	K	_	_	∅	0	1	7	1	0	0	∅
