index	index_p	rindex	rindex_p	cogid	id_cojubim	segment_cojubim	segment_cojubim_L1	segment_cojubim_L2	segment_cojubim_L3	segment_cojubim_R1	segment_cojubim_R2	segment_cojubim_R3	SC_cojubim	SC_cojubim_L1	SC_cojubim_L2	SC_cojubim_L3	SC_cojubim_R1	SC_cojubim_R2	SC_cojubim_R3	PROSODY_cojubim	PROSODY_cojubim_L1	PROSODY_cojubim_L2	PROSODY_cojubim_L3	PROSODY_cojubim_R1	PROSODY_cojubim_R2	PROSODY_cojubim_R3	id_jaru	segment_jaru	segment_jaru_L1	segment_jaru_L2	segment_jaru_L3	segment_jaru_R1	segment_jaru_R2	segment_jaru_R3	SC_jaru	SC_jaru_L1	SC_jaru_L2	SC_jaru_L3	SC_jaru_R1	SC_jaru_R2	SC_jaru_R3	PROSODY_jaru	PROSODY_jaru_L1	PROSODY_jaru_L2	PROSODY_jaru_L3	PROSODY_jaru_R1	PROSODY_jaru_R2	PROSODY_jaru_R3	id_kitemoka	segment_kitemoka	segment_kitemoka_L1	segment_kitemoka_L2	segment_kitemoka_L3	segment_kitemoka_R1	segment_kitemoka_R2	segment_kitemoka_R3	SC_kitemoka	SC_kitemoka_L1	SC_kitemoka_L2	SC_kitemoka_L3	SC_kitemoka_R1	SC_kitemoka_R2	SC_kitemoka_R3	PROSODY_kitemoka	PROSODY_kitemoka_L1	PROSODY_kitemoka_L2	PROSODY_kitemoka_L3	PROSODY_kitemoka_R1	PROSODY_kitemoka_R2	PROSODY_kitemoka_R3	id_more	segment_more	segment_more_L1	segment_more_L2	segment_more_L3	segment_more_R1	segment_more_R2	segment_more_R3	SC_more	SC_more_L1	SC_more_L2	SC_more_L3	SC_more_R1	SC_more_R2	SC_more_R3	PROSODY_more	PROSODY_more_L1	PROSODY_more_L2	PROSODY_more_L3	PROSODY_more_R1	PROSODY_more_R2	PROSODY_more_R3	id_orowin	segment_orowin	segment_orowin_L1	segment_orowin_L2	segment_orowin_L3	segment_orowin_R1	segment_orowin_R2	segment_orowin_R3	SC_orowin	SC_orowin_L1	SC_orowin_L2	SC_orowin_L3	SC_orowin_R1	SC_orowin_R2	SC_orowin_R3	PROSODY_orowin	PROSODY_orowin_L1	PROSODY_orowin_L2	PROSODY_orowin_L3	PROSODY_orowin_R1	PROSODY_orowin_R2	PROSODY_orowin_R3	id_tapakura	segment_tapakura	segment_tapakura_L1	segment_tapakura_L2	segment_tapakura_L3	segment_tapakura_R1	segment_tapakura_R2	segment_tapakura_R3	SC_tapakura	SC_tapakura_L1	SC_tapakura_L2	SC_tapakura_L3	SC_tapakura_R1	SC_tapakura_R2	SC_tapakura_R3	PROSODY_tapakura	PROSODY_tapakura_L1	PROSODY_tapakura_L2	PROSODY_tapakura_L3	PROSODY_tapakura_R1	PROSODY_tapakura_R2	PROSODY_tapakura_R3	id_tora	segment_tora	segment_tora_L1	segment_tora_L2	segment_tora_L3	segment_tora_R1	segment_tora_R2	segment_tora_R3	SC_tora	SC_tora_L1	SC_tora_L2	SC_tora_L3	SC_tora_R1	SC_tora_R2	SC_tora_R3	PROSODY_tora	PROSODY_tora_L1	PROSODY_tora_L2	PROSODY_tora_L3	PROSODY_tora_R1	PROSODY_tora_R2	PROSODY_tora_R3	id_urupa	segment_urupa	segment_urupa_L1	segment_urupa_L2	segment_urupa_L3	segment_urupa_R1	segment_urupa_R2	segment_urupa_R3	SC_urupa	SC_urupa_L1	SC_urupa_L2	SC_urupa_L3	SC_urupa_R1	SC_urupa_R2	SC_urupa_R3	PROSODY_urupa	PROSODY_urupa_L1	PROSODY_urupa_L2	PROSODY_urupa_L3	PROSODY_urupa_R1	PROSODY_urupa_R2	PROSODY_urupa_R3	id_wanyam	segment_wanyam	segment_wanyam_L1	segment_wanyam_L2	segment_wanyam_L3	segment_wanyam_R1	segment_wanyam_R2	segment_wanyam_R3	SC_wanyam	SC_wanyam_L1	SC_wanyam_L2	SC_wanyam_L3	SC_wanyam_R1	SC_wanyam_R2	SC_wanyam_R3	PROSODY_wanyam	PROSODY_wanyam_L1	PROSODY_wanyam_L2	PROSODY_wanyam_L3	PROSODY_wanyam_R1	PROSODY_wanyam_R2	PROSODY_wanyam_R3	id_wari	segment_wari	segment_wari_L1	segment_wari_L2	segment_wari_L3	segment_wari_R1	segment_wari_R2	segment_wari_R3	SC_wari	SC_wari_L1	SC_wari_L2	SC_wari_L3	SC_wari_R1	SC_wari_R2	SC_wari_R3	PROSODY_wari	PROSODY_wari_L1	PROSODY_wari_L2	PROSODY_wari_L3	PROSODY_wari_R1	PROSODY_wari_R2	PROSODY_wari_R3
1	0.2000	5	1.0000	160	408	k	∅	∅	∅	i	r	i	K	∅	∅	∅	I	R	I	1	∅	∅	∅	7	5	7																							409	t	∅	∅	∅	i	r	i	T	∅	∅	∅	I	R	I	1	∅	∅	∅	7	5	7	410	k	∅	∅	∅	i	r	i	K	∅	∅	∅	I	R	I	1	∅	∅	∅	7	5	7	411	k	∅	∅	∅	i	r	i	K	∅	∅	∅	I	R	I	1	∅	∅	∅	7	5	7	412	k	∅	∅	∅	i	r	i	K	∅	∅	∅	I	R	I	1	∅	∅	∅	7	5	7	413	k	∅	∅	∅	-	r	i	K	∅	∅	∅	_	R	I	1	∅	∅	∅	0	5	7																							414	k	∅	∅	∅	i	r	i	K	∅	∅	∅	I	R	I	1	∅	∅	∅	7	5	7	415	k	∅	∅	∅	e	r	e	K	∅	∅	∅	E	R	E	1	∅	∅	∅	7	5	7
2	0.4000	4	0.8000	160	408	i	k	∅	∅	r	i	k	I	K	∅	∅	R	I	K	7	1	∅	∅	5	7	1																							409	i	t	∅	∅	r	i	g	I	T	∅	∅	R	I	K	7	1	∅	∅	5	7	1	410	i	k	∅	∅	r	i	k	I	K	∅	∅	R	I	K	7	1	∅	∅	5	7	1	411	i	k	∅	∅	r	i	k	I	K	∅	∅	R	I	K	7	1	∅	∅	5	7	1	412	i	k	∅	∅	r	i	k	I	K	∅	∅	R	I	K	7	1	∅	∅	5	7	1	413	-	k	∅	∅	r	i	d	_	K	∅	∅	R	I	T	0	1	∅	∅	5	7	1																							414	i	k	∅	∅	r	i	k	I	K	∅	∅	R	I	K	7	1	∅	∅	5	7	1	415	e	k	∅	∅	r	e	k	E	K	∅	∅	R	E	K	7	1	∅	∅	5	7	1
3	0.6000	3	0.6000	160	408	r	i	k	∅	i	k	∅	R	I	K	∅	I	K	∅	5	7	1	∅	7	1	∅																							409	r	i	t	∅	i	g	∅	R	I	T	∅	I	K	∅	5	7	1	∅	7	1	∅	410	r	i	k	∅	i	k	∅	R	I	K	∅	I	K	∅	5	7	1	∅	7	1	∅	411	r	i	k	∅	i	k	∅	R	I	K	∅	I	K	∅	5	7	1	∅	7	1	∅	412	r	i	k	∅	i	k	∅	R	I	K	∅	I	K	∅	5	7	1	∅	7	1	∅	413	r	-	k	∅	i	d	∅	R	_	K	∅	I	T	∅	5	0	1	∅	7	1	∅																							414	r	i	k	∅	i	k	∅	R	I	K	∅	I	K	∅	5	7	1	∅	7	1	∅	415	r	e	k	∅	e	k	∅	R	E	K	∅	E	K	∅	5	7	1	∅	7	1	∅
4	0.8000	2	0.4000	160	408	i	r	i	k	k	∅	∅	I	R	I	K	K	∅	∅	7	5	7	1	1	∅	∅																							409	i	r	i	t	g	∅	∅	I	R	I	T	K	∅	∅	7	5	7	1	1	∅	∅	410	i	r	i	k	k	∅	∅	I	R	I	K	K	∅	∅	7	5	7	1	1	∅	∅	411	i	r	i	k	k	∅	∅	I	R	I	K	K	∅	∅	7	5	7	1	1	∅	∅	412	i	r	i	k	k	∅	∅	I	R	I	K	K	∅	∅	7	5	7	1	1	∅	∅	413	i	r	-	k	d	∅	∅	I	R	_	K	T	∅	∅	7	5	0	1	1	∅	∅																							414	i	r	i	k	k	∅	∅	I	R	I	K	K	∅	∅	7	5	7	1	1	∅	∅	415	e	r	e	k	k	∅	∅	E	R	E	K	K	∅	∅	7	5	7	1	1	∅	∅
5	1.0000	1	0.2000	160	408	k	i	r	i	∅	∅	∅	K	I	R	I	∅	∅	∅	1	7	5	7	∅	∅	∅																							409	g	i	r	i	∅	∅	∅	K	I	R	I	∅	∅	∅	1	7	5	7	∅	∅	∅	410	k	i	r	i	∅	∅	∅	K	I	R	I	∅	∅	∅	1	7	5	7	∅	∅	∅	411	k	i	r	i	∅	∅	∅	K	I	R	I	∅	∅	∅	1	7	5	7	∅	∅	∅	412	k	i	r	i	∅	∅	∅	K	I	R	I	∅	∅	∅	1	7	5	7	∅	∅	∅	413	d	i	r	-	∅	∅	∅	T	I	R	_	∅	∅	∅	1	7	5	0	∅	∅	∅																							414	k	i	r	i	∅	∅	∅	K	I	R	I	∅	∅	∅	1	7	5	7	∅	∅	∅	415	k	e	r	e	∅	∅	∅	K	E	R	E	∅	∅	∅	1	7	5	7	∅	∅	∅
1	0.1429	7	1.0000	161	416	-	∅	∅	∅	-	r	a	_	∅	∅	∅	_	R	A	0	∅	∅	∅	0	5	7																																													417	-	∅	∅	∅	a	r	a	_	∅	∅	∅	A	R	A	0	∅	∅	∅	7	5	7	418	w	∅	∅	∅	o	r	a	W	∅	∅	∅	U	R	A	6	∅	∅	∅	7	5	7																																																																			419	w	∅	∅	∅	a	r	a	W	∅	∅	∅	A	R	A	6	∅	∅	∅	7	5	7																						
2	0.2857	6	0.8571	161	416	-	-	∅	∅	r	a	p	_	_	∅	∅	R	A	P	0	0	∅	∅	5	7	1																																													417	a	-	∅	∅	r	a	p	A	_	∅	∅	R	A	P	7	0	∅	∅	5	7	1	418	o	w	∅	∅	r	a	p	U	W	∅	∅	R	A	P	7	6	∅	∅	5	7	1																																																																			419	a	w	∅	∅	r	a	p	A	W	∅	∅	R	A	P	7	6	∅	∅	5	7	1																						
3	0.4286	5	0.7143	161	416	r	-	-	∅	a	p	a	R	_	_	∅	A	P	A	5	0	0	∅	7	1	7																																													417	r	a	-	∅	a	p	a	R	A	_	∅	A	P	A	5	7	0	∅	7	1	7	418	r	o	w	∅	a	p	a	R	U	W	∅	A	P	A	5	7	6	∅	7	1	7																																																																			419	r	a	w	∅	a	p	a	R	A	W	∅	A	P	A	5	7	6	∅	7	1	7																						
4	0.5714	4	0.5714	161	416	a	r	-	-	p	a	t	A	R	_	_	P	A	T	7	5	0	0	1	7	1																																													417	a	r	a	-	p	a	t	A	R	A	_	P	A	T	7	5	7	0	1	7	1	418	a	r	o	w	p	a	t	A	R	U	W	P	A	T	7	5	7	6	1	7	1																																																																			419	a	r	a	w	p	a	t	A	R	A	W	P	A	T	7	5	7	6	1	7	1																						
5	0.7143	3	0.4286	161	416	p	a	r	-	a	t	∅	P	A	R	_	A	T	∅	1	7	5	0	7	1	∅																																													417	p	a	r	a	a	t	∅	P	A	R	A	A	T	∅	1	7	5	7	7	1	∅	418	p	a	r	o	a	t	∅	P	A	R	U	A	T	∅	1	7	5	7	7	1	∅																																																																			419	p	a	r	a	a	t	∅	P	A	R	A	A	T	∅	1	7	5	7	7	1	∅																						
6	0.8571	2	0.2857	161	416	a	p	a	r	t	∅	∅	A	P	A	R	T	∅	∅	7	1	7	5	1	∅	∅																																													417	a	p	a	r	t	∅	∅	A	P	A	R	T	∅	∅	7	1	7	5	1	∅	∅	418	a	p	a	r	t	∅	∅	A	P	A	R	T	∅	∅	7	1	7	5	1	∅	∅																																																																			419	a	p	a	r	t	∅	∅	A	P	A	R	T	∅	∅	7	1	7	5	1	∅	∅																						
7	1.0000	1	0.1429	161	416	t	a	p	a	∅	∅	∅	T	A	P	A	∅	∅	∅	1	7	1	7	∅	∅	∅																																													417	t	a	p	a	∅	∅	∅	T	A	P	A	∅	∅	∅	1	7	1	7	∅	∅	∅	418	t	a	p	a	∅	∅	∅	T	A	P	A	∅	∅	∅	1	7	1	7	∅	∅	∅																																																																			419	t	a	p	a	∅	∅	∅	T	A	P	A	∅	∅	∅	1	7	1	7	∅	∅	∅																						
1	0.1429	7	1.0000	162	420	i	∅	∅	∅	-	n	i	I	∅	∅	∅	_	N	I	7	∅	∅	∅	0	4	7	421	i	∅	∅	∅	n	j	i	I	∅	∅	∅	N	J	I	7	∅	∅	∅	4	6	7																							422	i	∅	∅	∅	-	j	i	I	∅	∅	∅	_	J	I	7	∅	∅	∅	0	6	7	423	i	∅	∅	∅	-	j	i	I	∅	∅	∅	_	J	I	7	∅	∅	∅	0	6	7																							424	e	∅	∅	∅	-	j	i	E	∅	∅	∅	_	J	I	7	∅	∅	∅	0	6	7																							425	i	∅	∅	∅	-	n	i	I	∅	∅	∅	_	N	I	7	∅	∅	∅	0	4	7	426	-	∅	∅	∅	-	j	i	_	∅	∅	∅	_	J	I	0	∅	∅	∅	0	6	7
2	0.2857	6	0.8571	162	420	-	i	∅	∅	n	i	-	_	I	∅	∅	N	I	_	0	7	∅	∅	4	7	0	421	n	i	∅	∅	j	i	-	N	I	∅	∅	J	I	_	4	7	∅	∅	6	7	0																							422	-	i	∅	∅	j	i	-	_	I	∅	∅	J	I	_	0	7	∅	∅	6	7	0	423	-	i	∅	∅	j	i	-	_	I	∅	∅	J	I	_	0	7	∅	∅	6	7	0																							424	-	e	∅	∅	j	i	d	_	E	∅	∅	J	I	T	0	7	∅	∅	6	7	1																							425	-	i	∅	∅	n	i	-	_	I	∅	∅	N	I	_	0	7	∅	∅	4	7	0	426	-	-	∅	∅	j	i	-	_	_	∅	∅	J	I	_	0	0	∅	∅	6	7	0
3	0.4286	5	0.7143	162	420	n	-	i	∅	i	-	n	N	_	I	∅	I	_	N	4	0	7	∅	7	0	4	421	j	n	i	∅	i	-	n	J	N	I	∅	I	_	N	6	4	7	∅	7	0	4																							422	j	-	i	∅	i	-	n	J	_	I	∅	I	_	N	6	0	7	∅	7	0	4	423	j	-	i	∅	i	-	n	J	_	I	∅	I	_	N	6	0	7	∅	7	0	4																							424	j	-	e	∅	i	d	n	J	_	E	∅	I	T	N	6	0	7	∅	7	1	4																							425	n	-	i	∅	i	-	n	N	_	I	∅	I	_	N	4	0	7	∅	7	0	4	426	j	-	-	∅	i	-	n	J	_	_	∅	I	_	N	6	0	0	∅	7	0	4
4	0.5714	4	0.5714	162	420	i	n	-	i	-	n	ʔ	I	N	_	I	_	N	H	7	4	0	7	0	4	1	421	i	j	n	i	-	n	-	I	J	N	I	_	N	_	7	6	4	7	0	4	0																							422	i	j	-	i	-	n	-	I	J	_	I	_	N	_	7	6	0	7	0	4	0	423	i	j	-	i	-	n	-	I	J	_	I	_	N	_	7	6	0	7	0	4	0																							424	i	j	-	e	d	n	-	I	J	_	E	T	N	_	7	6	0	7	1	4	0																							425	i	n	-	i	-	n	-	I	N	_	I	_	N	_	7	4	0	7	0	4	0	426	i	j	-	-	-	n	ʔ	I	J	_	_	_	N	H	7	6	0	0	0	4	1
5	0.7143	3	0.4286	162	420	-	i	n	-	n	ʔ	∅	_	I	N	_	N	H	∅	0	7	4	0	4	1	∅	421	-	i	j	n	n	-	∅	_	I	J	N	N	_	∅	0	7	6	4	4	0	∅																							422	-	i	j	-	n	-	∅	_	I	J	_	N	_	∅	0	7	6	0	4	0	∅	423	-	i	j	-	n	-	∅	_	I	J	_	N	_	∅	0	7	6	0	4	0	∅																							424	d	i	j	-	n	-	∅	T	I	J	_	N	_	∅	1	7	6	0	4	0	∅																							425	-	i	n	-	n	-	∅	_	I	N	_	N	_	∅	0	7	4	0	4	0	∅	426	-	i	j	-	n	ʔ	∅	_	I	J	_	N	H	∅	0	7	6	0	4	1	∅
6	0.8571	2	0.2857	162	420	n	-	i	n	ʔ	∅	∅	N	_	I	N	H	∅	∅	4	0	7	4	1	∅	∅	421	n	-	i	j	-	∅	∅	N	_	I	J	_	∅	∅	4	0	7	6	0	∅	∅																							422	n	-	i	j	-	∅	∅	N	_	I	J	_	∅	∅	4	0	7	6	0	∅	∅	423	n	-	i	j	-	∅	∅	N	_	I	J	_	∅	∅	4	0	7	6	0	∅	∅																							424	n	d	i	j	-	∅	∅	N	T	I	J	_	∅	∅	4	1	7	6	0	∅	∅																							425	n	-	i	n	-	∅	∅	N	_	I	N	_	∅	∅	4	0	7	4	0	∅	∅	426	n	-	i	j	ʔ	∅	∅	N	_	I	J	H	∅	∅	4	0	7	6	1	∅	∅
7	1.0000	1	0.1429	162	420	ʔ	n	-	i	∅	∅	∅	H	N	_	I	∅	∅	∅	1	4	0	7	∅	∅	∅	421	-	n	-	i	∅	∅	∅	_	N	_	I	∅	∅	∅	0	4	0	7	∅	∅	∅																							422	-	n	-	i	∅	∅	∅	_	N	_	I	∅	∅	∅	0	4	0	7	∅	∅	∅	423	-	n	-	i	∅	∅	∅	_	N	_	I	∅	∅	∅	0	4	0	7	∅	∅	∅																							424	-	n	d	i	∅	∅	∅	_	N	T	I	∅	∅	∅	0	4	1	7	∅	∅	∅																							425	-	n	-	i	∅	∅	∅	_	N	_	I	∅	∅	∅	0	4	0	7	∅	∅	∅	426	ʔ	n	-	i	∅	∅	∅	H	N	_	I	∅	∅	∅	1	4	0	7	∅	∅	∅
1	0.1429	7	1.0000	163	427	u	∅	∅	∅	p	i	n	Y	∅	∅	∅	P	I	N	7	∅	∅	∅	1	7	4	428	u	∅	∅	∅	p	e	j	Y	∅	∅	∅	P	E	J	7	∅	∅	∅	1	7	6																							429	u	∅	∅	∅	p	e	n	Y	∅	∅	∅	P	E	N	7	∅	∅	∅	1	7	4	430	y	∅	∅	∅	p	e	n	Y	∅	∅	∅	P	E	N	7	∅	∅	∅	1	7	4																							431	u	∅	∅	∅	p	o	ɲ	Y	∅	∅	∅	P	U	N	7	∅	∅	∅	1	7	4	432	y	∅	∅	∅	p	e	n	Y	∅	∅	∅	P	E	N	7	∅	∅	∅	1	7	4	433	i	∅	∅	∅	p	e	n	I	∅	∅	∅	P	E	N	7	∅	∅	∅	1	7	4	434	-	∅	∅	∅	p	i	-	_	∅	∅	∅	P	I	_	0	∅	∅	∅	1	7	0
2	0.2857	6	0.8571	163	427	p	u	∅	∅	i	n	-	P	Y	∅	∅	I	N	_	1	7	∅	∅	7	4	0	428	p	u	∅	∅	e	j	a	P	Y	∅	∅	E	J	A	1	7	∅	∅	7	6	7																							429	p	u	∅	∅	e	n	-	P	Y	∅	∅	E	N	_	1	7	∅	∅	7	4	0	430	p	y	∅	∅	e	n	-	P	Y	∅	∅	E	N	_	1	7	∅	∅	7	4	0																							431	p	u	∅	∅	o	ɲ	-	P	Y	∅	∅	U	N	_	1	7	∅	∅	7	4	0	432	p	y	∅	∅	e	n	-	P	Y	∅	∅	E	N	_	1	7	∅	∅	7	4	0	433	p	i	∅	∅	e	n	-	P	I	∅	∅	E	N	_	1	7	∅	∅	7	4	0	434	p	-	∅	∅	i	-	-	P	_	∅	∅	I	_	_	1	0	∅	∅	7	0	0
3	0.4286	5	0.7143	163	427	i	p	u	∅	n	-	-	I	P	Y	∅	N	_	_	7	1	7	∅	4	0	0	428	e	p	u	∅	j	a	m	E	P	Y	∅	J	A	M	7	1	7	∅	6	7	4																							429	e	p	u	∅	n	-	-	E	P	Y	∅	N	_	_	7	1	7	∅	4	0	0	430	e	p	y	∅	n	-	-	E	P	Y	∅	N	_	_	7	1	7	∅	4	0	0																							431	o	p	u	∅	ɲ	-	-	U	P	Y	∅	N	_	_	7	1	7	∅	4	0	0	432	e	p	y	∅	n	-	-	E	P	Y	∅	N	_	_	7	1	7	∅	4	0	0	433	e	p	i	∅	n	-	-	E	P	I	∅	N	_	_	7	1	7	∅	4	0	0	434	i	p	-	∅	-	-	-	I	P	_	∅	_	_	_	7	1	0	∅	0	0	0
4	0.5714	4	0.5714	163	427	n	i	p	u	-	-	-	N	I	P	Y	_	_	_	4	7	1	7	0	0	0	428	j	e	p	u	a	m	ʔ	J	E	P	Y	A	M	H	6	7	1	7	7	4	1																							429	n	e	p	u	-	-	-	N	E	P	Y	_	_	_	4	7	1	7	0	0	0	430	n	e	p	y	-	-	-	N	E	P	Y	_	_	_	4	7	1	7	0	0	0																							431	ɲ	o	p	u	-	-	-	N	U	P	Y	_	_	_	4	7	1	7	0	0	0	432	n	e	p	y	-	-	-	N	E	P	Y	_	_	_	4	7	1	7	0	0	0	433	n	e	p	i	-	-	-	N	E	P	I	_	_	_	4	7	1	7	0	0	0	434	-	i	p	-	-	-	ʔ	_	I	P	_	_	_	H	0	7	1	0	0	0	1
5	0.7143	3	0.4286	163	427	-	n	i	p	-	-	∅	_	N	I	P	_	_	∅	0	4	7	1	0	0	∅	428	a	j	e	p	m	ʔ	∅	A	J	E	P	M	H	∅	7	6	7	1	4	1	∅																							429	-	n	e	p	-	-	∅	_	N	E	P	_	_	∅	0	4	7	1	0	0	∅	430	-	n	e	p	-	-	∅	_	N	E	P	_	_	∅	0	4	7	1	0	0	∅																							431	-	ɲ	o	p	-	-	∅	_	N	U	P	_	_	∅	0	4	7	1	0	0	∅	432	-	n	e	p	-	-	∅	_	N	E	P	_	_	∅	0	4	7	1	0	0	∅	433	-	n	e	p	-	-	∅	_	N	E	P	_	_	∅	0	4	7	1	0	0	∅	434	-	-	i	p	-	ʔ	∅	_	_	I	P	_	H	∅	0	0	7	1	0	1	∅
6	0.8571	2	0.2857	163	427	-	-	n	i	-	∅	∅	_	_	N	I	_	∅	∅	0	0	4	7	0	∅	∅	428	m	a	j	e	ʔ	∅	∅	M	A	J	E	H	∅	∅	4	7	6	7	1	∅	∅																							429	-	-	n	e	-	∅	∅	_	_	N	E	_	∅	∅	0	0	4	7	0	∅	∅	430	-	-	n	e	-	∅	∅	_	_	N	E	_	∅	∅	0	0	4	7	0	∅	∅																							431	-	-	ɲ	o	-	∅	∅	_	_	N	U	_	∅	∅	0	0	4	7	0	∅	∅	432	-	-	n	e	-	∅	∅	_	_	N	E	_	∅	∅	0	0	4	7	0	∅	∅	433	-	-	n	e	-	∅	∅	_	_	N	E	_	∅	∅	0	0	4	7	0	∅	∅	434	-	-	-	i	ʔ	∅	∅	_	_	_	I	H	∅	∅	0	0	0	7	1	∅	∅
7	1.0000	1	0.1429	163	427	-	-	-	n	∅	∅	∅	_	_	_	N	∅	∅	∅	0	0	0	4	∅	∅	∅	428	ʔ	m	a	j	∅	∅	∅	H	M	A	J	∅	∅	∅	1	4	7	6	∅	∅	∅																							429	-	-	-	n	∅	∅	∅	_	_	_	N	∅	∅	∅	0	0	0	4	∅	∅	∅	430	-	-	-	n	∅	∅	∅	_	_	_	N	∅	∅	∅	0	0	0	4	∅	∅	∅																							431	-	-	-	ɲ	∅	∅	∅	_	_	_	N	∅	∅	∅	0	0	0	4	∅	∅	∅	432	-	-	-	n	∅	∅	∅	_	_	_	N	∅	∅	∅	0	0	0	4	∅	∅	∅	433	-	-	-	n	∅	∅	∅	_	_	_	N	∅	∅	∅	0	0	0	4	∅	∅	∅	434	ʔ	-	-	-	∅	∅	∅	H	_	_	_	∅	∅	∅	1	0	0	0	∅	∅	∅
1	0.2500	4	1.0000	166	435	i	∅	∅	∅	m	i	ʔ	I	∅	∅	∅	M	I	H	7	∅	∅	∅	4	7	1	436	i	∅	∅	∅	m	i	-	I	∅	∅	∅	M	I	_	7	∅	∅	∅	4	7	0																							437	i	∅	∅	∅	m	i	-	I	∅	∅	∅	M	I	_	7	∅	∅	∅	4	7	0	438	i	∅	∅	∅	m	i	ʔ	I	∅	∅	∅	M	I	H	7	∅	∅	∅	4	7	1																							439	i	∅	∅	∅	m	i	-	I	∅	∅	∅	M	I	_	7	∅	∅	∅	4	7	0																							440	i	∅	∅	∅	m	i	-	I	∅	∅	∅	M	I	_	7	∅	∅	∅	4	7	0	441	-	∅	∅	∅	m	i	ʔ	_	∅	∅	∅	M	I	H	0	∅	∅	∅	4	7	1
2	0.5000	3	0.7500	166	435	m	i	∅	∅	i	ʔ	∅	M	I	∅	∅	I	H	∅	4	7	∅	∅	7	1	∅	436	m	i	∅	∅	i	-	∅	M	I	∅	∅	I	_	∅	4	7	∅	∅	7	0	∅																							437	m	i	∅	∅	i	-	∅	M	I	∅	∅	I	_	∅	4	7	∅	∅	7	0	∅	438	m	i	∅	∅	i	ʔ	∅	M	I	∅	∅	I	H	∅	4	7	∅	∅	7	1	∅																							439	m	i	∅	∅	i	-	∅	M	I	∅	∅	I	_	∅	4	7	∅	∅	7	0	∅																							440	m	i	∅	∅	i	-	∅	M	I	∅	∅	I	_	∅	4	7	∅	∅	7	0	∅	441	m	-	∅	∅	i	ʔ	∅	M	_	∅	∅	I	H	∅	4	0	∅	∅	7	1	∅
3	0.7500	2	0.5000	166	435	i	m	i	∅	ʔ	∅	∅	I	M	I	∅	H	∅	∅	7	4	7	∅	1	∅	∅	436	i	m	i	∅	-	∅	∅	I	M	I	∅	_	∅	∅	7	4	7	∅	0	∅	∅																							437	i	m	i	∅	-	∅	∅	I	M	I	∅	_	∅	∅	7	4	7	∅	0	∅	∅	438	i	m	i	∅	ʔ	∅	∅	I	M	I	∅	H	∅	∅	7	4	7	∅	1	∅	∅																							439	i	m	i	∅	-	∅	∅	I	M	I	∅	_	∅	∅	7	4	7	∅	0	∅	∅																							440	i	m	i	∅	-	∅	∅	I	M	I	∅	_	∅	∅	7	4	7	∅	0	∅	∅	441	i	m	-	∅	ʔ	∅	∅	I	M	_	∅	H	∅	∅	7	4	0	∅	1	∅	∅
4	1.0000	1	0.2500	166	435	ʔ	i	m	i	∅	∅	∅	H	I	M	I	∅	∅	∅	1	7	4	7	∅	∅	∅	436	-	i	m	i	∅	∅	∅	_	I	M	I	∅	∅	∅	0	7	4	7	∅	∅	∅																							437	-	i	m	i	∅	∅	∅	_	I	M	I	∅	∅	∅	0	7	4	7	∅	∅	∅	438	ʔ	i	m	i	∅	∅	∅	H	I	M	I	∅	∅	∅	1	7	4	7	∅	∅	∅																							439	-	i	m	i	∅	∅	∅	_	I	M	I	∅	∅	∅	0	7	4	7	∅	∅	∅																							440	-	i	m	i	∅	∅	∅	_	I	M	I	∅	∅	∅	0	7	4	7	∅	∅	∅	441	ʔ	i	m	-	∅	∅	∅	H	I	M	_	∅	∅	∅	1	7	4	0	∅	∅	∅
1	0.2000	5	1.0000	167	442	-	∅	∅	∅	-	p	a	_	∅	∅	∅	_	P	A	0	∅	∅	∅	0	1	7	443	-	∅	∅	∅	-	p	a	_	∅	∅	∅	_	P	A	0	∅	∅	∅	0	1	7																							444	-	∅	∅	∅	-	p	a	_	∅	∅	∅	_	P	A	0	∅	∅	∅	0	1	7	445	-	∅	∅	∅	-	p	a	_	∅	∅	∅	_	P	A	0	∅	∅	∅	0	1	7																							446	-	∅	∅	∅	-	p	a	_	∅	∅	∅	_	P	A	0	∅	∅	∅	0	1	7	447	t	∅	∅	∅	u	p	a	T	∅	∅	∅	Y	P	A	1	∅	∅	∅	7	1	7	448	-	∅	∅	∅	-	p	a	_	∅	∅	∅	_	P	A	0	∅	∅	∅	0	1	7	449	-	∅	∅	∅	-	p	a	_	∅	∅	∅	_	P	A	0	∅	∅	∅	0	1	7
2	0.4000	4	0.8000	167	442	-	-	∅	∅	p	a	ʔ	_	_	∅	∅	P	A	H	0	0	∅	∅	1	7	1	443	-	-	∅	∅	p	a	-	_	_	∅	∅	P	A	_	0	0	∅	∅	1	7	0																							444	-	-	∅	∅	p	a	-	_	_	∅	∅	P	A	_	0	0	∅	∅	1	7	0	445	-	-	∅	∅	p	a	ʔ	_	_	∅	∅	P	A	H	0	0	∅	∅	1	7	1																							446	-	-	∅	∅	p	a	-	_	_	∅	∅	P	A	_	0	0	∅	∅	1	7	0	447	u	t	∅	∅	p	a	b	Y	T	∅	∅	P	A	P	7	1	∅	∅	1	7	1	448	-	-	∅	∅	p	a	-	_	_	∅	∅	P	A	_	0	0	∅	∅	1	7	0	449	-	-	∅	∅	p	a	ʔ	_	_	∅	∅	P	A	H	0	0	∅	∅	1	7	1
