index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
4	0.8000	2	0.4000	745																							270	ə	ð	ɛ	f	r	∅	∅	E	D	E	B	R	∅	∅	7	3	7	3	5	∅	∅																							271	ə	d	eː	f	r	∅	∅	E	T	E	B	R	∅	∅	7	1	7	3	5	∅	∅	272	a	nː	e	p	-	∅	∅	A	N	E	P	_	∅	∅	7	4	7	1	0	∅	∅
5	1.0000	1	0.2000	745																							270	r	ə	ð	ɛ	∅	∅	∅	R	E	D	E	∅	∅	∅	5	7	3	7	∅	∅	∅																							271	r	ə	d	eː	∅	∅	∅	R	E	T	E	∅	∅	∅	5	7	1	7	∅	∅	∅	272	-	a	nː	e	∅	∅	∅	_	A	N	E	∅	∅	∅	0	7	4	7	∅	∅	∅
1	0.1429	7	1.0000	752																																													273	r	∅	∅	∅	ɛ	s	p	R	∅	∅	∅	E	S	P	5	∅	∅	∅	7	3	1																							274	-	∅	∅	∅	-	s	p	_	∅	∅	∅	_	S	P	0	∅	∅	∅	0	3	1
2	0.2857	6	0.8571	752																																													273	ɛ	r	∅	∅	s	p	i	E	R	∅	∅	S	P	I	7	5	∅	∅	3	1	7																							274	-	-	∅	∅	s	p	iː	_	_	∅	∅	S	P	I	0	0	∅	∅	3	1	7
3	0.4286	5	0.7143	752																																													273	s	ɛ	r	∅	p	i	r	S	E	R	∅	P	I	R	3	7	5	∅	1	7	5																							274	s	-	-	∅	p	iː	r	S	_	_	∅	P	I	R	3	0	0	∅	1	7	5
4	0.5714	4	0.5714	752																																													273	p	s	ɛ	r	i	r	e	P	S	E	R	I	R	E	1	3	7	5	7	5	7																							274	p	s	-	-	iː	r	aː	P	S	_	_	I	R	A	1	3	0	0	7	5	7
5	0.7143	3	0.4286	752																																													273	i	p	s	ɛ	r	e	∅	I	P	S	E	R	E	∅	7	1	3	7	5	7	∅																							274	iː	p	s	-	r	aː	∅	I	P	S	_	R	A	∅	7	1	3	0	5	7	∅
6	0.8571	2	0.2857	752																																													273	r	i	p	s	e	∅	∅	R	I	P	S	E	∅	∅	5	7	1	3	7	∅	∅																							274	r	iː	p	s	aː	∅	∅	R	I	P	S	A	∅	∅	5	7	1	3	7	∅	∅
7	1.0000	1	0.1429	752																																													273	e	r	i	p	∅	∅	∅	E	R	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅																							274	aː	r	iː	p	∅	∅	∅	A	R	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.2000	5	1.0000	760																							275	h	∅	∅	∅	ɛ	-	-	H	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																																													276	k	∅	∅	∅	a	p	u	K	∅	∅	∅	A	P	Y	1	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	760																							275	ɛ	h	∅	∅	-	-	d	E	H	∅	∅	_	_	T	7	3	∅	∅	0	0	1																																													276	a	k	∅	∅	p	u	t	A	K	∅	∅	P	Y	T	7	1	∅	∅	1	7	1
3	0.6000	3	0.6000	760																							275	-	ɛ	h	∅	-	d	∅	_	E	H	∅	_	T	∅	0	7	3	∅	0	1	∅																																													276	p	a	k	∅	u	t	∅	P	A	K	∅	Y	T	∅	1	7	1	∅	7	1	∅
4	0.8000	2	0.4000	760																							275	-	-	ɛ	h	d	∅	∅	_	_	E	H	T	∅	∅	0	0	7	3	1	∅	∅																																													276	u	p	a	k	t	∅	∅	Y	P	A	K	T	∅	∅	7	1	7	1	1	∅	∅
5	1.0000	1	0.2000	760																							275	d	-	-	ɛ	∅	∅	∅	T	_	_	E	∅	∅	∅	1	0	0	7	∅	∅	∅																																													276	t	u	p	a	∅	∅	∅	T	Y	P	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.1667	6	1.0000	769	277	-	∅	∅	∅	p	ə	ʃ	_	∅	∅	∅	P	E	S	0	∅	∅	∅	1	7	3																																																																			278	s	∅	∅	∅	p	u	-	S	∅	∅	∅	P	Y	_	3	∅	∅	∅	1	7	0
2	0.3333	5	0.8333	769	277	p	-	∅	∅	ə	ʃ	t	P	_	∅	∅	E	S	T	1	0	∅	∅	7	3	1																																																																			278	p	s	∅	∅	u	-	-	P	S	∅	∅	Y	_	_	1	3	∅	∅	7	0	0
3	0.5000	4	0.6667	769	277	ə	p	-	∅	ʃ	t	y	E	P	_	∅	S	T	Y	7	1	0	∅	3	1	7																																																																			278	u	p	s	∅	-	-	e	Y	P	S	∅	_	_	E	7	1	3	∅	0	0	7
4	0.6667	3	0.5000	769	277	ʃ	ə	p	-	t	y	∅	S	E	P	_	T	Y	∅	3	7	1	0	1	7	∅																																																																			278	-	u	p	s	-	e	∅	_	Y	P	S	_	E	∅	0	7	1	3	0	7	∅
5	0.8333	2	0.3333	769	277	t	ʃ	ə	p	y	∅	∅	T	S	E	P	Y	∅	∅	1	3	7	1	7	∅	∅																																																																			278	-	-	u	p	e	∅	∅	_	_	Y	P	E	∅	∅	0	0	7	1	7	∅	∅
6	1.0000	1	0.1667	769	277	y	t	ʃ	ə	∅	∅	∅	Y	T	S	E	∅	∅	∅	7	1	3	7	∅	∅	∅																																																																			278	e	-	-	u	∅	∅	∅	E	_	_	Y	∅	∅	∅	7	0	0	7	∅	∅	∅
1	0.3333	3	1.0000	772																							279	ð	∅	∅	∅	a	t	∅	D	∅	∅	∅	A	T	∅	3	∅	∅	∅	7	1	∅																							280	d	∅	∅	∅	a	s	∅	T	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	772																							279	a	ð	∅	∅	t	∅	∅	A	D	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅																							280	a	d	∅	∅	s	∅	∅	A	T	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	772																							279	t	a	ð	∅	∅	∅	∅	T	A	D	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							280	s	a	d	∅	∅	∅	∅	S	A	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																						
1	0.2500	4	1.0000	779																							281	f	∅	∅	∅	ai	ə	r	B	∅	∅	∅	A	E	R	3	∅	∅	∅	7	7	5																							282	f	∅	∅	∅	oi	ə	r	B	∅	∅	∅	U	E	R	3	∅	∅	∅	7	7	5																						
2	0.5000	3	0.7500	779																							281	ai	f	∅	∅	ə	r	∅	A	B	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅																							282	oi	f	∅	∅	ə	r	∅	U	B	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅																						
3	0.7500	2	0.5000	779																							281	ə	ai	f	∅	r	∅	∅	E	A	B	∅	R	∅	∅	7	7	3	∅	5	∅	∅																							282	ə	oi	f	∅	r	∅	∅	E	U	B	∅	R	∅	∅	7	7	3	∅	5	∅	∅																						
4	1.0000	1	0.2500	779																							281	r	ə	ai	f	∅	∅	∅	R	E	A	B	∅	∅	∅	5	7	7	3	∅	∅	∅																							282	r	ə	oi	f	∅	∅	∅	R	E	U	B	∅	∅	∅	5	7	7	3	∅	∅	∅																						
1	0.3333	3	1.0000	786																							283	h	∅	∅	∅	ɪ	r	∅	H	∅	∅	∅	I	R	∅	3	∅	∅	∅	7	5	∅																							284	h	∅	∅	∅	øː	r	∅	H	∅	∅	∅	U	R	∅	3	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	786																							283	ɪ	h	∅	∅	r	∅	∅	I	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																							284	øː	h	∅	∅	r	∅	∅	U	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	786																							283	r	ɪ	h	∅	∅	∅	∅	R	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							284	r	øː	h	∅	∅	∅	∅	R	U	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																						
1	0.2000	5	1.0000	793																							285	l	∅	∅	∅	ɪ	v	ə	L	∅	∅	∅	I	B	E	5	∅	∅	∅	7	3	7																							286	l	∅	∅	∅	eː	b	ə	L	∅	∅	∅	E	P	E	5	∅	∅	∅	7	1	7																						
2	0.4000	4	0.8000	793																							285	ɪ	l	∅	∅	v	ə	r	I	L	∅	∅	B	E	R	7	5	∅	∅	3	7	5																							286	eː	l	∅	∅	b	ə	r	E	L	∅	∅	P	E	R	7	5	∅	∅	1	7	5																						
3	0.6000	3	0.6000	793																							285	v	ɪ	l	∅	ə	r	∅	B	I	L	∅	E	R	∅	3	7	5	∅	7	5	∅																							286	b	eː	l	∅	ə	r	∅	P	E	L	∅	E	R	∅	1	7	5	∅	7	5	∅																						
4	0.8000	2	0.4000	793																							285	ə	v	ɪ	l	r	∅	∅	E	B	I	L	R	∅	∅	7	3	7	5	5	∅	∅																							286	ə	b	eː	l	r	∅	∅	E	P	E	L	R	∅	∅	7	1	7	5	5	∅	∅																						
5	1.0000	1	0.2000	793																							285	r	ə	v	ɪ	∅	∅	∅	R	E	B	I	∅	∅	∅	5	7	3	7	∅	∅	∅																							286	r	ə	b	eː	∅	∅	∅	R	E	P	E	∅	∅	∅	5	7	1	7	∅	∅	∅																						
1	0.2500	4	1.0000	808																							287	h	∅	∅	∅	o	l	d	H	∅	∅	∅	U	L	T	3	∅	∅	∅	7	5	1																							288	h	∅	∅	∅	a	l	t	H	∅	∅	∅	A	L	T	3	∅	∅	∅	7	5	1																						
2	0.5000	3	0.7500	808																							287	o	h	∅	∅	l	d	∅	U	H	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅																							288	a	h	∅	∅	l	t	∅	A	H	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅																						
3	0.7500	2	0.5000	808																							287	l	o	h	∅	d	∅	∅	L	U	H	∅	T	∅	∅	5	7	3	∅	1	∅	∅																							288	l	a	h	∅	t	∅	∅	L	A	H	∅	T	∅	∅	5	7	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	808																							287	d	l	o	h	∅	∅	∅	T	L	U	H	∅	∅	∅	1	5	7	3	∅	∅	∅																							288	t	l	a	h	∅	∅	∅	T	L	A	H	∅	∅	∅	1	5	7	3	∅	∅	∅																						
1	0.2500	4	1.0000	809																																													289	t	∅	∅	∅	ə	n	-	T	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0																							290	t	∅	∅	∅	e	n	eː	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	809																																													289	ə	t	∅	∅	n	-	∅	E	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							290	e	t	∅	∅	n	eː	∅	E	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	809																																													289	n	ə	t	∅	-	∅	∅	N	E	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							290	n	e	t	∅	eː	∅	∅	N	E	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	809																																													289	-	n	ə	t	∅	∅	∅	_	N	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅																							290	eː	n	e	t	∅	∅	∅	E	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.1667	6	1.0000	814	291	v	∅	∅	∅	ə	r	t	B	∅	∅	∅	E	R	T	3	∅	∅	∅	7	5	1																							292	v	∅	∅	∅	-	r	-	B	∅	∅	∅	_	R	_	3	∅	∅	∅	0	5	0	293	v	∅	∅	∅	aː	r	-	B	∅	∅	∅	A	R	_	3	∅	∅	∅	7	5	0	294	w	∅	∅	∅	eː	r	-	W	∅	∅	∅	E	R	_	6	∅	∅	∅	7	5	0
2	0.3333	5	0.8333	814	291	ə	v	∅	∅	r	t	e	E	B	∅	∅	R	T	E	7	3	∅	∅	5	1	7																							292	-	v	∅	∅	r	-	ɛ	_	B	∅	∅	R	_	E	0	3	∅	∅	5	0	7	293	aː	v	∅	∅	r	-	-	A	B	∅	∅	R	_	_	7	3	∅	∅	5	0	0	294	eː	w	∅	∅	r	-	o	E	W	∅	∅	R	_	U	7	6	∅	∅	5	0	7
3	0.5000	4	0.6667	814	291	r	ə	v	∅	t	e	t	R	E	B	∅	T	E	T	5	7	3	∅	1	7	1																							292	r	-	v	∅	-	ɛ	-	R	_	B	∅	_	E	_	5	0	3	∅	0	7	0	293	r	aː	v	∅	-	-	-	R	A	B	∅	_	_	_	5	7	3	∅	0	0	0	294	r	eː	w	∅	-	o	-	R	E	W	∅	_	U	_	5	7	6	∅	0	7	0
4	0.6667	3	0.5000	814	291	t	r	ə	v	e	t	∅	T	R	E	B	E	T	∅	1	5	7	3	7	1	∅																							292	-	r	-	v	ɛ	-	∅	_	R	_	B	E	_	∅	0	5	0	3	7	0	∅	293	-	r	aː	v	-	-	∅	_	R	A	B	_	_	∅	0	5	7	3	0	0	∅	294	-	r	eː	w	o	-	∅	_	R	E	W	U	_	∅	0	5	7	6	7	0	∅
5	0.8333	2	0.3333	814	291	e	t	r	ə	t	∅	∅	E	T	R	E	T	∅	∅	7	1	5	7	1	∅	∅																							292	ɛ	-	r	-	-	∅	∅	E	_	R	_	_	∅	∅	7	0	5	0	0	∅	∅	293	-	-	r	aː	-	∅	∅	_	_	R	A	_	∅	∅	0	0	5	7	0	∅	∅	294	o	-	r	eː	-	∅	∅	U	_	R	E	_	∅	∅	7	0	5	7	0	∅	∅
6	1.0000	1	0.1667	814	291	t	e	t	r	∅	∅	∅	T	E	T	R	∅	∅	∅	1	7	1	5	∅	∅	∅																							292	-	ɛ	-	r	∅	∅	∅	_	E	_	R	∅	∅	∅	0	7	0	5	∅	∅	∅	293	-	-	-	r	∅	∅	∅	_	_	_	R	∅	∅	∅	0	0	0	5	∅	∅	∅	294	-	o	-	r	∅	∅	∅	_	U	_	R	∅	∅	∅	0	7	0	5	∅	∅	∅
1	0.2500	4	1.0000	827																							295	s	∅	∅	∅	l	i	p	S	∅	∅	∅	L	I	P	3	∅	∅	∅	5	7	1																							296	ʃ	∅	∅	∅	l	aː	f	S	∅	∅	∅	L	A	B	3	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	827																							295	l	s	∅	∅	i	p	∅	L	S	∅	∅	I	P	∅	5	3	∅	∅	7	1	∅																							296	l	ʃ	∅	∅	aː	f	∅	L	S	∅	∅	A	B	∅	5	3	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	827																							295	i	l	s	∅	p	∅	∅	I	L	S	∅	P	∅	∅	7	5	3	∅	1	∅	∅																							296	aː	l	ʃ	∅	f	∅	∅	A	L	S	∅	B	∅	∅	7	5	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	827																							295	p	i	l	s	∅	∅	∅	P	I	L	S	∅	∅	∅	1	7	5	3	∅	∅	∅																							296	f	aː	l	ʃ	∅	∅	∅	B	A	L	S	∅	∅	∅	3	7	5	3	∅	∅	∅																						
1	0.2000	5	1.0000	828																																													297	d	∅	∅	∅	ɔ	r	-	T	∅	∅	∅	U	R	_	1	∅	∅	∅	7	5	0																							298	d	∅	∅	∅	o	r	m	T	∅	∅	∅	U	R	M	1	∅	∅	∅	7	5	4
2	0.4000	4	0.8000	828																																													297	ɔ	d	∅	∅	r	-	-	U	T	∅	∅	R	_	_	7	1	∅	∅	5	0	0																							298	o	d	∅	∅	r	m	iː	U	T	∅	∅	R	M	I	7	1	∅	∅	5	4	7
3	0.6000	3	0.6000	828																																													297	r	ɔ	d	∅	-	-	∅	R	U	T	∅	_	_	∅	5	7	1	∅	0	0	∅																							298	r	o	d	∅	m	iː	∅	R	U	T	∅	M	I	∅	5	7	1	∅	4	7	∅
4	0.8000	2	0.4000	828																																													297	-	r	ɔ	d	-	∅	∅	_	R	U	T	_	∅	∅	0	5	7	1	0	∅	∅																							298	m	r	o	d	iː	∅	∅	M	R	U	T	I	∅	∅	4	5	7	1	7	∅	∅
5	1.0000	1	0.2000	828																																													297	-	-	r	ɔ	∅	∅	∅	_	_	R	U	∅	∅	∅	0	0	5	7	∅	∅	∅																							298	iː	m	r	o	∅	∅	∅	I	M	R	U	∅	∅	∅	7	4	5	7	∅	∅	∅
1	0.2500	4	1.0000	841																							299	f	∅	∅	∅	l	ai	-	B	∅	∅	∅	L	A	_	3	∅	∅	∅	5	7	0																							300	f	∅	∅	∅	l	iː	g	B	∅	∅	∅	L	I	K	3	∅	∅	∅	5	7	1																						
2	0.5000	3	0.7500	841																							299	l	f	∅	∅	ai	-	∅	L	B	∅	∅	A	_	∅	5	3	∅	∅	7	0	∅																							300	l	f	∅	∅	iː	g	∅	L	B	∅	∅	I	K	∅	5	3	∅	∅	7	1	∅																						
3	0.7500	2	0.5000	841																							299	ai	l	f	∅	-	∅	∅	A	L	B	∅	_	∅	∅	7	5	3	∅	0	∅	∅																							300	iː	l	f	∅	g	∅	∅	I	L	B	∅	K	∅	∅	7	5	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	841																							299	-	ai	l	f	∅	∅	∅	_	A	L	B	∅	∅	∅	0	7	5	3	∅	∅	∅																							300	g	iː	l	f	∅	∅	∅	K	I	L	B	∅	∅	∅	1	7	5	3	∅	∅	∅																						
1	0.2500	4	1.0000	842																																													301	v	∅	∅	∅	ɔ	l	e	B	∅	∅	∅	U	L	E	3	∅	∅	∅	7	5	7																							302	w	∅	∅	∅	o	l	aː	W	∅	∅	∅	U	L	A	6	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	842																																													301	ɔ	v	∅	∅	l	e	∅	U	B	∅	∅	L	E	∅	7	3	∅	∅	5	7	∅																							302	o	w	∅	∅	l	aː	∅	U	W	∅	∅	L	A	∅	7	6	∅	∅	5	7	∅
3	0.7500	2	0.5000	842																																													301	l	ɔ	v	∅	e	∅	∅	L	U	B	∅	E	∅	∅	5	7	3	∅	7	∅	∅																							302	l	o	w	∅	aː	∅	∅	L	U	W	∅	A	∅	∅	5	7	6	∅	7	∅	∅
4	1.0000	1	0.2500	842																																													301	e	l	ɔ	v	∅	∅	∅	E	L	U	B	∅	∅	∅	7	5	7	3	∅	∅	∅																							302	aː	l	o	w	∅	∅	∅	A	L	U	W	∅	∅	∅	7	5	7	6	∅	∅	∅
1	0.3333	3	1.0000	863																							303	ð	∅	∅	∅	ɪ	s	∅	D	∅	∅	∅	I	S	∅	3	∅	∅	∅	7	3	∅																							304	d	∅	∅	∅	iː	z	∅	T	∅	∅	∅	I	S	∅	1	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	863																							303	ɪ	ð	∅	∅	s	∅	∅	I	D	∅	∅	S	∅	∅	7	3	∅	∅	3	∅	∅																							304	iː	d	∅	∅	z	∅	∅	I	T	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	863																							303	s	ɪ	ð	∅	∅	∅	∅	S	I	D	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																							304	z	iː	d	∅	∅	∅	∅	S	I	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																						
1	0.1429	7	1.0000	871	305	d	∅	∅	∅	r	-	e	T	∅	∅	∅	R	_	E	1	∅	∅	∅	5	0	7																							306	d	∅	∅	∅	r	w	a	T	∅	∅	∅	R	W	A	1	∅	∅	∅	5	6	7																							307	-	∅	∅	∅	r	-	eː	_	∅	∅	∅	R	_	E	0	∅	∅	∅	5	0	7
2	0.2857	6	0.8571	871	305	r	d	∅	∅	-	e	j	R	T	∅	∅	_	E	J	5	1	∅	∅	0	7	6																							306	r	d	∅	∅	w	a	-	R	T	∅	∅	W	A	_	5	1	∅	∅	6	7	0																							307	r	-	∅	∅	-	eː	k	R	_	∅	∅	_	E	K	5	0	∅	∅	0	7	1
3	0.4286	5	0.7143	871	305	-	r	d	∅	e	j	t	_	R	T	∅	E	J	T	0	5	1	∅	7	6	1																							306	w	r	d	∅	a	-	t	W	R	T	∅	A	_	T	6	5	1	∅	7	0	1																							307	-	r	-	∅	eː	k	t	_	R	_	∅	E	K	T	0	5	0	∅	7	1	1
4	0.5714	4	0.5714	871	305	e	-	r	d	j	t	-	E	_	R	T	J	T	_	7	0	5	1	6	1	0																							306	a	w	r	d	-	t	-	A	W	R	T	_	T	_	7	6	5	1	0	1	0																							307	eː	-	r	-	k	t	o	E	_	R	_	K	T	U	7	0	5	0	1	1	7
5	0.7143	3	0.4286	871	305	j	e	-	r	t	-	∅	J	E	_	R	T	_	∅	6	7	0	5	1	0	∅																							306	-	a	w	r	t	-	∅	_	A	W	R	T	_	∅	0	7	6	5	1	0	∅																							307	k	eː	-	r	t	o	∅	K	E	_	R	T	U	∅	1	7	0	5	1	7	∅
6	0.8571	2	0.2857	871	305	t	j	e	-	-	∅	∅	T	J	E	_	_	∅	∅	1	6	7	0	0	∅	∅																							306	t	-	a	w	-	∅	∅	T	_	A	W	_	∅	∅	1	0	7	6	0	∅	∅																							307	t	k	eː	-	o	∅	∅	T	K	E	_	U	∅	∅	1	1	7	0	7	∅	∅
7	1.0000	1	0.1429	871	305	-	t	j	e	∅	∅	∅	_	T	J	E	∅	∅	∅	0	1	6	7	∅	∅	∅																							306	-	t	-	a	∅	∅	∅	_	T	_	A	∅	∅	∅	0	1	0	7	∅	∅	∅																							307	o	t	k	eː	∅	∅	∅	U	T	K	E	∅	∅	∅	7	1	1	7	∅	∅	∅
1	0.2000	5	1.0000	884																							308	w	∅	∅	∅	ə	r	m	W	∅	∅	∅	E	R	M	6	∅	∅	∅	7	5	4	309	v	∅	∅	∅	ɛ	r	-	B	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0	310	v	∅	∅	∅	u	r	m	B	∅	∅	∅	Y	R	M	3	∅	∅	∅	7	5	4	311	w	∅	∅	∅	e	r	m	W	∅	∅	∅	E	R	M	6	∅	∅	∅	7	5	4
2	0.4000	4	0.8000	884																							308	ə	w	∅	∅	r	m	-	E	W	∅	∅	R	M	_	7	6	∅	∅	5	4	0	309	ɛ	v	∅	∅	r	-	-	E	B	∅	∅	R	_	_	7	3	∅	∅	5	0	0	310	u	v	∅	∅	r	m	-	Y	B	∅	∅	R	M	_	7	3	∅	∅	5	4	0	311	e	w	∅	∅	r	m	i	E	W	∅	∅	R	M	I	7	6	∅	∅	5	4	7
3	0.6000	3	0.6000	884																							308	r	ə	w	∅	m	-	∅	R	E	W	∅	M	_	∅	5	7	6	∅	4	0	∅	309	r	ɛ	v	∅	-	-	∅	R	E	B	∅	_	_	∅	5	7	3	∅	0	0	∅	310	r	u	v	∅	m	-	∅	R	Y	B	∅	M	_	∅	5	7	3	∅	4	0	∅	311	r	e	w	∅	m	i	∅	R	E	W	∅	M	I	∅	5	7	6	∅	4	7	∅
4	0.8000	2	0.4000	884																							308	m	r	ə	w	-	∅	∅	M	R	E	W	_	∅	∅	4	5	7	6	0	∅	∅	309	-	r	ɛ	v	-	∅	∅	_	R	E	B	_	∅	∅	0	5	7	3	0	∅	∅	310	m	r	u	v	-	∅	∅	M	R	Y	B	_	∅	∅	4	5	7	3	0	∅	∅	311	m	r	e	w	i	∅	∅	M	R	E	W	I	∅	∅	4	5	7	6	7	∅	∅
5	1.0000	1	0.2000	884																							308	-	m	r	ə	∅	∅	∅	_	M	R	E	∅	∅	∅	0	4	5	7	∅	∅	∅	309	-	-	r	ɛ	∅	∅	∅	_	_	R	E	∅	∅	∅	0	0	5	7	∅	∅	∅	310	-	m	r	u	∅	∅	∅	_	M	R	Y	∅	∅	∅	0	4	5	7	∅	∅	∅	311	i	m	r	e	∅	∅	∅	I	M	R	E	∅	∅	∅	7	4	5	7	∅	∅	∅
1	0.3333	3	1.0000	889																							312	n	∅	∅	∅	ɪ	r	∅	N	∅	∅	∅	I	R	∅	4	∅	∅	∅	7	5	∅																							313	n	∅	∅	∅	aː	-	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	889																							312	ɪ	n	∅	∅	r	∅	∅	I	N	∅	∅	R	∅	∅	7	4	∅	∅	5	∅	∅																							313	aː	n	∅	∅	-	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	889																							312	r	ɪ	n	∅	∅	∅	∅	R	I	N	∅	∅	∅	∅	5	7	4	∅	∅	∅	∅																							313	-	aː	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																						
1	0.2500	4	1.0000	904																							314	g	∅	∅	∅	r	a	s	K	∅	∅	∅	R	A	S	1	∅	∅	∅	5	7	3																							315	g	∅	∅	∅	r	aː	z	K	∅	∅	∅	R	A	S	1	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	904																							314	r	g	∅	∅	a	s	∅	R	K	∅	∅	A	S	∅	5	1	∅	∅	7	3	∅																							315	r	g	∅	∅	aː	z	∅	R	K	∅	∅	A	S	∅	5	1	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	904																							314	a	r	g	∅	s	∅	∅	A	R	K	∅	S	∅	∅	7	5	1	∅	3	∅	∅																							315	aː	r	g	∅	z	∅	∅	A	R	K	∅	S	∅	∅	7	5	1	∅	3	∅	∅																						
4	1.0000	1	0.2500	904																							314	s	a	r	g	∅	∅	∅	S	A	R	K	∅	∅	∅	3	7	5	1	∅	∅	∅																							315	z	aː	r	g	∅	∅	∅	S	A	R	K	∅	∅	∅	3	7	5	1	∅	∅	∅																						
1	0.3333	3	1.0000	915																							316	a	∅	∅	∅	n	d	∅	A	∅	∅	∅	N	T	∅	7	∅	∅	∅	4	1	∅																							317	u	∅	∅	∅	n	t	∅	Y	∅	∅	∅	N	T	∅	7	∅	∅	∅	4	1	∅																						
