index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
5	1.0000	1	0.2000	1088																							279	n	-	-	e	∅	∅	∅	N	_	_	E	∅	∅	∅	4	0	0	7	∅	∅	∅																							280	n	ə	g	eː	∅	∅	∅	N	E	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅																						
1	0.1667	6	1.0000	1089																																													281	p	∅	∅	∅	l	-	ɥ	P	∅	∅	∅	L	_	J	1	∅	∅	∅	5	0	6																							282	p	∅	∅	∅	l	u	w	P	∅	∅	∅	L	Y	W	1	∅	∅	∅	5	7	6
2	0.3333	5	0.8333	1089																																													281	l	p	∅	∅	-	ɥ	i	L	P	∅	∅	_	J	I	5	1	∅	∅	0	6	7																							282	l	p	∅	∅	u	w	i	L	P	∅	∅	Y	W	I	5	1	∅	∅	7	6	7
3	0.5000	4	0.6667	1089																																													281	-	l	p	∅	ɥ	i	-	_	L	P	∅	J	I	_	0	5	1	∅	6	7	0																							282	u	l	p	∅	w	i	a	Y	L	P	∅	W	I	A	7	5	1	∅	6	7	7
4	0.6667	3	0.5000	1089																																													281	ɥ	-	l	p	i	-	∅	J	_	L	P	I	_	∅	6	0	5	1	7	0	∅																							282	w	u	l	p	i	a	∅	W	Y	L	P	I	A	∅	6	7	5	1	7	7	∅
5	0.8333	2	0.3333	1089																																													281	i	ɥ	-	l	-	∅	∅	I	J	_	L	_	∅	∅	7	6	0	5	0	∅	∅																							282	i	w	u	l	a	∅	∅	I	W	Y	L	A	∅	∅	7	6	7	5	7	∅	∅
6	1.0000	1	0.1667	1089																																													281	-	i	ɥ	-	∅	∅	∅	_	I	J	_	∅	∅	∅	0	7	6	0	∅	∅	∅																							282	a	i	w	u	∅	∅	∅	A	I	W	Y	∅	∅	∅	7	7	6	7	∅	∅	∅
1	0.2500	4	1.0000	1094																							283	h	∅	∅	∅	a	n	d	H	∅	∅	∅	A	N	T	3	∅	∅	∅	7	4	1																							284	h	∅	∅	∅	a	n	d	H	∅	∅	∅	A	N	T	3	∅	∅	∅	7	4	1																						
2	0.5000	3	0.7500	1094																							283	a	h	∅	∅	n	d	∅	A	H	∅	∅	N	T	∅	7	3	∅	∅	4	1	∅																							284	a	h	∅	∅	n	d	∅	A	H	∅	∅	N	T	∅	7	3	∅	∅	4	1	∅																						
3	0.7500	2	0.5000	1094																							283	n	a	h	∅	d	∅	∅	N	A	H	∅	T	∅	∅	4	7	3	∅	1	∅	∅																							284	n	a	h	∅	d	∅	∅	N	A	H	∅	T	∅	∅	4	7	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	1094																							283	d	n	a	h	∅	∅	∅	T	N	A	H	∅	∅	∅	1	4	7	3	∅	∅	∅																							284	d	n	a	h	∅	∅	∅	T	N	A	H	∅	∅	∅	1	4	7	3	∅	∅	∅																						
1	0.2500	4	1.0000	1095																																													285	m	∅	∅	∅	ɛ̃	-	-	M	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0																							286	m	∅	∅	∅	a	n	u	M	∅	∅	∅	A	N	Y	4	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	1095																																													285	ɛ̃	m	∅	∅	-	-	∅	E	M	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							286	a	m	∅	∅	n	u	∅	A	M	∅	∅	N	Y	∅	7	4	∅	∅	4	7	∅
3	0.7500	2	0.5000	1095																																													285	-	ɛ̃	m	∅	-	∅	∅	_	E	M	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							286	n	a	m	∅	u	∅	∅	N	A	M	∅	Y	∅	∅	4	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	1095																																													285	-	-	ɛ̃	m	∅	∅	∅	_	_	E	M	∅	∅	∅	0	0	7	4	∅	∅	∅																							286	u	n	a	m	∅	∅	∅	Y	N	A	M	∅	∅	∅	7	4	7	4	∅	∅	∅
1	0.2500	4	1.0000	1102	287	p	∅	∅	∅	e	m	-	P	∅	∅	∅	E	M	_	1	∅	∅	∅	7	4	0																																																																			288	p	∅	∅	∅	oː	m	o	P	∅	∅	∅	U	M	U	1	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	1102	287	e	p	∅	∅	m	-	∅	E	P	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅																																																																			288	oː	p	∅	∅	m	o	∅	U	P	∅	∅	M	U	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	1102	287	m	e	p	∅	-	∅	∅	M	E	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																																																			288	m	oː	p	∅	o	∅	∅	M	U	P	∅	U	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	1102	287	-	m	e	p	∅	∅	∅	_	M	E	P	∅	∅	∅	0	4	7	1	∅	∅	∅																																																																			288	o	m	oː	p	∅	∅	∅	U	M	U	P	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	1105																							289	m	∅	∅	∅	au	-	θ	M	∅	∅	∅	A	_	D	4	∅	∅	∅	7	0	3																							290	m	∅	∅	∅	u	n	d	M	∅	∅	∅	Y	N	T	4	∅	∅	∅	7	4	1																						
2	0.5000	3	0.7500	1105																							289	au	m	∅	∅	-	θ	∅	A	M	∅	∅	_	D	∅	7	4	∅	∅	0	3	∅																							290	u	m	∅	∅	n	d	∅	Y	M	∅	∅	N	T	∅	7	4	∅	∅	4	1	∅																						
3	0.7500	2	0.5000	1105																							289	-	au	m	∅	θ	∅	∅	_	A	M	∅	D	∅	∅	0	7	4	∅	3	∅	∅																							290	n	u	m	∅	d	∅	∅	N	Y	M	∅	T	∅	∅	4	7	4	∅	1	∅	∅																						
4	1.0000	1	0.2500	1105																							289	θ	-	au	m	∅	∅	∅	D	_	A	M	∅	∅	∅	3	0	7	4	∅	∅	∅																							290	d	n	u	m	∅	∅	∅	T	N	Y	M	∅	∅	∅	1	4	7	4	∅	∅	∅																						
1	0.2500	4	1.0000	1112																							291	b	∅	∅	∅	l	ə	d	P	∅	∅	∅	L	E	T	1	∅	∅	∅	5	7	1																							292	b	∅	∅	∅	l	uː	t	P	∅	∅	∅	L	Y	T	1	∅	∅	∅	5	7	1																						
2	0.5000	3	0.7500	1112																							291	l	b	∅	∅	ə	d	∅	L	P	∅	∅	E	T	∅	5	1	∅	∅	7	1	∅																							292	l	b	∅	∅	uː	t	∅	L	P	∅	∅	Y	T	∅	5	1	∅	∅	7	1	∅																						
3	0.7500	2	0.5000	1112																							291	ə	l	b	∅	d	∅	∅	E	L	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅																							292	uː	l	b	∅	t	∅	∅	Y	L	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅																						
4	1.0000	1	0.2500	1112																							291	d	ə	l	b	∅	∅	∅	T	E	L	P	∅	∅	∅	1	7	5	1	∅	∅	∅																							292	t	uː	l	b	∅	∅	∅	T	Y	L	P	∅	∅	∅	1	7	5	1	∅	∅	∅																						
1	0.1667	6	1.0000	1113																																													293	s	∅	∅	∅	ɑ̃	-	-	S	∅	∅	∅	A	_	_	3	∅	∅	∅	7	0	0																							294	s	∅	∅	∅	a	n	gʷ	S	∅	∅	∅	A	N	K	3	∅	∅	∅	7	4	1
2	0.3333	5	0.8333	1113																																													293	ɑ̃	s	∅	∅	-	-	-	A	S	∅	∅	_	_	_	7	3	∅	∅	0	0	0																							294	a	s	∅	∅	n	gʷ	i	A	S	∅	∅	N	K	I	7	3	∅	∅	4	1	7
3	0.5000	4	0.6667	1113																																													293	-	ɑ̃	s	∅	-	-	-	_	A	S	∅	_	_	_	0	7	3	∅	0	0	0																							294	n	a	s	∅	gʷ	i	n	N	A	S	∅	K	I	N	4	7	3	∅	1	7	4
4	0.6667	3	0.5000	1113																																													293	-	-	ɑ̃	s	-	-	∅	_	_	A	S	_	_	∅	0	0	7	3	0	0	∅																							294	gʷ	n	a	s	i	n	∅	K	N	A	S	I	N	∅	1	4	7	3	7	4	∅
5	0.8333	2	0.3333	1113																																													293	-	-	-	ɑ̃	-	∅	∅	_	_	_	A	_	∅	∅	0	0	0	7	0	∅	∅																							294	i	gʷ	n	a	n	∅	∅	I	K	N	A	N	∅	∅	7	1	4	7	4	∅	∅
6	1.0000	1	0.1667	1113																																													293	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							294	n	i	gʷ	n	∅	∅	∅	N	I	K	N	∅	∅	∅	4	7	1	4	∅	∅	∅
1	0.1667	6	1.0000	1119																																													295	p	∅	∅	∅	u	s	j	P	∅	∅	∅	Y	S	J	1	∅	∅	∅	7	3	6																							296	p	∅	∅	∅	u	l	w	P	∅	∅	∅	Y	L	W	1	∅	∅	∅	7	5	6
2	0.3333	5	0.8333	1119																																													295	u	p	∅	∅	s	j	ɛ	Y	P	∅	∅	S	J	E	7	1	∅	∅	3	6	7																							296	u	p	∅	∅	l	w	i	Y	P	∅	∅	L	W	I	7	1	∅	∅	5	6	7
3	0.5000	4	0.6667	1119																																													295	s	u	p	∅	j	ɛ	r	S	Y	P	∅	J	E	R	3	7	1	∅	6	7	5																							296	l	u	p	∅	w	i	s	L	Y	P	∅	W	I	S	5	7	1	∅	6	7	3
4	0.6667	3	0.5000	1119																																													295	j	s	u	p	ɛ	r	∅	J	S	Y	P	E	R	∅	6	3	7	1	7	5	∅																							296	w	l	u	p	i	s	∅	W	L	Y	P	I	S	∅	6	5	7	1	7	3	∅
5	0.8333	2	0.3333	1119																																													295	ɛ	j	s	u	r	∅	∅	E	J	S	Y	R	∅	∅	7	6	3	7	5	∅	∅																							296	i	w	l	u	s	∅	∅	I	W	L	Y	S	∅	∅	7	6	5	7	3	∅	∅
6	1.0000	1	0.1667	1119																																													295	r	ɛ	j	s	∅	∅	∅	R	E	J	S	∅	∅	∅	5	7	6	3	∅	∅	∅																							296	s	i	w	l	∅	∅	∅	S	I	W	L	∅	∅	∅	3	7	6	5	∅	∅	∅
1	0.3333	3	1.0000	1143																							297	m	∅	∅	∅	a	n	∅	M	∅	∅	∅	A	N	∅	4	∅	∅	∅	7	4	∅																							298	m	∅	∅	∅	a	n	∅	M	∅	∅	∅	A	N	∅	4	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	1143																							297	a	m	∅	∅	n	∅	∅	A	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																							298	a	m	∅	∅	n	∅	∅	A	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	1143																							297	n	a	m	∅	∅	∅	∅	N	A	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																							298	n	a	m	∅	∅	∅	∅	N	A	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																						
1	0.2500	4	1.0000	1174																							299	f	∅	∅	∅	l	o	-	B	∅	∅	∅	L	U	_	3	∅	∅	∅	5	7	0																							300	f	∅	∅	∅	l	iː	s	B	∅	∅	∅	L	I	S	3	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	1174																							299	l	f	∅	∅	o	-	∅	L	B	∅	∅	U	_	∅	5	3	∅	∅	7	0	∅																							300	l	f	∅	∅	iː	s	∅	L	B	∅	∅	I	S	∅	5	3	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	1174																							299	o	l	f	∅	-	∅	∅	U	L	B	∅	_	∅	∅	7	5	3	∅	0	∅	∅																							300	iː	l	f	∅	s	∅	∅	I	L	B	∅	S	∅	∅	7	5	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	1174																							299	-	o	l	f	∅	∅	∅	_	U	L	B	∅	∅	∅	0	7	5	3	∅	∅	∅																							300	s	iː	l	f	∅	∅	∅	S	I	L	B	∅	∅	∅	3	7	5	3	∅	∅	∅																						
1	0.2500	4	1.0000	1191																							301	g	∅	∅	∅	r	i	n	K	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																							302	g	∅	∅	∅	r	yː	n	K	∅	∅	∅	R	Y	N	1	∅	∅	∅	5	7	4																						
2	0.5000	3	0.7500	1191																							301	r	g	∅	∅	i	n	∅	R	K	∅	∅	I	N	∅	5	1	∅	∅	7	4	∅																							302	r	g	∅	∅	yː	n	∅	R	K	∅	∅	Y	N	∅	5	1	∅	∅	7	4	∅																						
3	0.7500	2	0.5000	1191																							301	i	r	g	∅	n	∅	∅	I	R	K	∅	N	∅	∅	7	5	1	∅	4	∅	∅																							302	yː	r	g	∅	n	∅	∅	Y	R	K	∅	N	∅	∅	7	5	1	∅	4	∅	∅																						
4	1.0000	1	0.2500	1191																							301	n	i	r	g	∅	∅	∅	N	I	R	K	∅	∅	∅	4	7	5	1	∅	∅	∅																							302	n	yː	r	g	∅	∅	∅	N	Y	R	K	∅	∅	∅	4	7	5	1	∅	∅	∅																						
1	0.1667	6	1.0000	1192																																													303	v	∅	∅	∅	ɛ	r	-	B	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0																							304	w	∅	∅	∅	i	r	i	W	∅	∅	∅	I	R	I	6	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	1192																																													303	ɛ	v	∅	∅	r	-	t	E	B	∅	∅	R	_	T	7	3	∅	∅	5	0	1																							304	i	w	∅	∅	r	i	d	I	W	∅	∅	R	I	T	7	6	∅	∅	5	7	1
3	0.5000	4	0.6667	1192																																													303	r	ɛ	v	∅	-	t	-	R	E	B	∅	_	T	_	5	7	3	∅	0	1	0																							304	r	i	w	∅	i	d	i	R	I	W	∅	I	T	I	5	7	6	∅	7	1	7
4	0.6667	3	0.5000	1192																																													303	-	r	ɛ	v	t	-	∅	_	R	E	B	T	_	∅	0	5	7	3	1	0	∅																							304	i	r	i	w	d	i	∅	I	R	I	W	T	I	∅	7	5	7	6	1	7	∅
5	0.8333	2	0.3333	1192																																													303	t	-	r	ɛ	-	∅	∅	T	_	R	E	_	∅	∅	1	0	5	7	0	∅	∅																							304	d	i	r	i	i	∅	∅	T	I	R	I	I	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	1192																																													303	-	t	-	r	∅	∅	∅	_	T	_	R	∅	∅	∅	0	1	0	5	∅	∅	∅																							304	i	d	i	r	∅	∅	∅	I	T	I	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.2500	4	1.0000	1202	305	ʃ	∅	∅	∅	t	y	-	S	∅	∅	∅	T	Y	_	3	∅	∅	∅	1	7	0																																													306	ʃ	∅	∅	∅	t	oː	s	S	∅	∅	∅	T	U	S	3	∅	∅	∅	1	7	3																						
2	0.5000	3	0.7500	1202	305	t	ʃ	∅	∅	y	-	∅	T	S	∅	∅	Y	_	∅	1	3	∅	∅	7	0	∅																																													306	t	ʃ	∅	∅	oː	s	∅	T	S	∅	∅	U	S	∅	1	3	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	1202	305	y	t	ʃ	∅	-	∅	∅	Y	T	S	∅	_	∅	∅	7	1	3	∅	0	∅	∅																																													306	oː	t	ʃ	∅	s	∅	∅	U	T	S	∅	S	∅	∅	7	1	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	1202	305	-	y	t	ʃ	∅	∅	∅	_	Y	T	S	∅	∅	∅	0	7	1	3	∅	∅	∅																																													306	s	oː	t	ʃ	∅	∅	∅	S	U	T	S	∅	∅	∅	3	7	1	3	∅	∅	∅																						
1	0.2500	4	1.0000	1203																							307	p	∅	∅	∅	ʊ	ʃ	-	P	∅	∅	∅	Y	S	_	1	∅	∅	∅	7	3	0	308	p	∅	∅	∅	u	s	e	P	∅	∅	∅	Y	S	E	1	∅	∅	∅	7	3	7																																												
2	0.5000	3	0.7500	1203																							307	ʊ	p	∅	∅	ʃ	-	∅	Y	P	∅	∅	S	_	∅	7	1	∅	∅	3	0	∅	308	u	p	∅	∅	s	e	∅	Y	P	∅	∅	S	E	∅	7	1	∅	∅	3	7	∅																																												
3	0.7500	2	0.5000	1203																							307	ʃ	ʊ	p	∅	-	∅	∅	S	Y	P	∅	_	∅	∅	3	7	1	∅	0	∅	∅	308	s	u	p	∅	e	∅	∅	S	Y	P	∅	E	∅	∅	3	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	1203																							307	-	ʃ	ʊ	p	∅	∅	∅	_	S	Y	P	∅	∅	∅	0	3	7	1	∅	∅	∅	308	e	s	u	p	∅	∅	∅	E	S	Y	P	∅	∅	∅	7	3	7	1	∅	∅	∅																																												
1	0.2000	5	1.0000	1209																							309	v	∅	∅	∅	ɑ	m	ə	B	∅	∅	∅	A	M	E	3	∅	∅	∅	7	4	7	310	v	∅	∅	∅	ɔ	m	i	B	∅	∅	∅	U	M	I	3	∅	∅	∅	7	4	7																							311	w	∅	∅	∅	o	m	e	W	∅	∅	∅	U	M	E	6	∅	∅	∅	7	4	7
2	0.4000	4	0.8000	1209																							309	ɑ	v	∅	∅	m	ə	t	A	B	∅	∅	M	E	T	7	3	∅	∅	4	7	1	310	ɔ	v	∅	∅	m	i	-	U	B	∅	∅	M	I	_	7	3	∅	∅	4	7	0																							311	o	w	∅	∅	m	e	-	U	W	∅	∅	M	E	_	7	6	∅	∅	4	7	0
3	0.6000	3	0.6000	1209																							309	m	ɑ	v	∅	ə	t	∅	M	A	B	∅	E	T	∅	4	7	3	∅	7	1	∅	310	m	ɔ	v	∅	i	-	∅	M	U	B	∅	I	_	∅	4	7	3	∅	7	0	∅																							311	m	o	w	∅	e	-	∅	M	U	W	∅	E	_	∅	4	7	6	∅	7	0	∅
4	0.8000	2	0.4000	1209																							309	ə	m	ɑ	v	t	∅	∅	E	M	A	B	T	∅	∅	7	4	7	3	1	∅	∅	310	i	m	ɔ	v	-	∅	∅	I	M	U	B	_	∅	∅	7	4	7	3	0	∅	∅																							311	e	m	o	w	-	∅	∅	E	M	U	W	_	∅	∅	7	4	7	6	0	∅	∅
5	1.0000	1	0.2000	1209																							309	t	ə	m	ɑ	∅	∅	∅	T	E	M	A	∅	∅	∅	1	7	4	7	∅	∅	∅	310	-	i	m	ɔ	∅	∅	∅	_	I	M	U	∅	∅	∅	0	7	4	7	∅	∅	∅																							311	-	e	m	o	∅	∅	∅	_	E	M	U	∅	∅	∅	0	7	4	7	∅	∅	∅
1	0.3333	3	1.0000	1227																																													312	ɛ	∅	∅	∅	l	-	∅	E	∅	∅	∅	L	_	∅	7	∅	∅	∅	5	0	∅																							313	aː	∅	∅	∅	l	a	∅	A	∅	∅	∅	L	A	∅	7	∅	∅	∅	5	7	∅
2	0.6667	2	0.6667	1227																																													312	l	ɛ	∅	∅	-	∅	∅	L	E	∅	∅	_	∅	∅	5	7	∅	∅	0	∅	∅																							313	l	aː	∅	∅	a	∅	∅	L	A	∅	∅	A	∅	∅	5	7	∅	∅	7	∅	∅
3	1.0000	1	0.3333	1227																																													312	-	l	ɛ	∅	∅	∅	∅	_	L	E	∅	∅	∅	∅	0	5	7	∅	∅	∅	∅																							313	a	l	aː	∅	∅	∅	∅	A	L	A	∅	∅	∅	∅	7	5	7	∅	∅	∅	∅
