index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
2	0.4000	4	0.8000	884																							272	ə	w	∅	∅	r	m	-	E	W	∅	∅	R	M	_	7	6	∅	∅	5	4	0	273	ɛ	v	∅	∅	r	-	-	E	B	∅	∅	R	_	_	7	3	∅	∅	5	0	0	274	u	v	∅	∅	r	m	-	Y	B	∅	∅	R	M	_	7	3	∅	∅	5	4	0	275	e	w	∅	∅	r	m	i	E	W	∅	∅	R	M	I	7	6	∅	∅	5	4	7
3	0.6000	3	0.6000	884																							272	r	ə	w	∅	m	-	∅	R	E	W	∅	M	_	∅	5	7	6	∅	4	0	∅	273	r	ɛ	v	∅	-	-	∅	R	E	B	∅	_	_	∅	5	7	3	∅	0	0	∅	274	r	u	v	∅	m	-	∅	R	Y	B	∅	M	_	∅	5	7	3	∅	4	0	∅	275	r	e	w	∅	m	i	∅	R	E	W	∅	M	I	∅	5	7	6	∅	4	7	∅
4	0.8000	2	0.4000	884																							272	m	r	ə	w	-	∅	∅	M	R	E	W	_	∅	∅	4	5	7	6	0	∅	∅	273	-	r	ɛ	v	-	∅	∅	_	R	E	B	_	∅	∅	0	5	7	3	0	∅	∅	274	m	r	u	v	-	∅	∅	M	R	Y	B	_	∅	∅	4	5	7	3	0	∅	∅	275	m	r	e	w	i	∅	∅	M	R	E	W	I	∅	∅	4	5	7	6	7	∅	∅
5	1.0000	1	0.2000	884																							272	-	m	r	ə	∅	∅	∅	_	M	R	E	∅	∅	∅	0	4	5	7	∅	∅	∅	273	-	-	r	ɛ	∅	∅	∅	_	_	R	E	∅	∅	∅	0	0	5	7	∅	∅	∅	274	-	m	r	u	∅	∅	∅	_	M	R	Y	∅	∅	∅	0	4	5	7	∅	∅	∅	275	i	m	r	e	∅	∅	∅	I	M	R	E	∅	∅	∅	7	4	5	7	∅	∅	∅
1	0.3333	3	1.0000	889																							276	n	∅	∅	∅	ɪ	r	∅	N	∅	∅	∅	I	R	∅	4	∅	∅	∅	7	5	∅																							277	n	∅	∅	∅	aː	-	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	889																							276	ɪ	n	∅	∅	r	∅	∅	I	N	∅	∅	R	∅	∅	7	4	∅	∅	5	∅	∅																							277	aː	n	∅	∅	-	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	889																							276	r	ɪ	n	∅	∅	∅	∅	R	I	N	∅	∅	∅	∅	5	7	4	∅	∅	∅	∅																							277	-	aː	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																						
1	0.2500	4	1.0000	904																							278	g	∅	∅	∅	r	a	s	K	∅	∅	∅	R	A	S	1	∅	∅	∅	5	7	3																							279	g	∅	∅	∅	r	aː	z	K	∅	∅	∅	R	A	S	1	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	904																							278	r	g	∅	∅	a	s	∅	R	K	∅	∅	A	S	∅	5	1	∅	∅	7	3	∅																							279	r	g	∅	∅	aː	z	∅	R	K	∅	∅	A	S	∅	5	1	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	904																							278	a	r	g	∅	s	∅	∅	A	R	K	∅	S	∅	∅	7	5	1	∅	3	∅	∅																							279	aː	r	g	∅	z	∅	∅	A	R	K	∅	S	∅	∅	7	5	1	∅	3	∅	∅																						
4	1.0000	1	0.2500	904																							278	s	a	r	g	∅	∅	∅	S	A	R	K	∅	∅	∅	3	7	5	1	∅	∅	∅																							279	z	aː	r	g	∅	∅	∅	S	A	R	K	∅	∅	∅	3	7	5	1	∅	∅	∅																						
1	0.3333	3	1.0000	915																							280	a	∅	∅	∅	n	d	∅	A	∅	∅	∅	N	T	∅	7	∅	∅	∅	4	1	∅																							281	u	∅	∅	∅	n	t	∅	Y	∅	∅	∅	N	T	∅	7	∅	∅	∅	4	1	∅																						
2	0.6667	2	0.6667	915																							280	n	a	∅	∅	d	∅	∅	N	A	∅	∅	T	∅	∅	4	7	∅	∅	1	∅	∅																							281	n	u	∅	∅	t	∅	∅	N	Y	∅	∅	T	∅	∅	4	7	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	915																							280	d	n	a	∅	∅	∅	∅	T	N	A	∅	∅	∅	∅	1	4	7	∅	∅	∅	∅																							281	t	n	u	∅	∅	∅	∅	T	N	Y	∅	∅	∅	∅	1	4	7	∅	∅	∅	∅																						
1	0.5000	2	1.0000	916	282	e	∅	∅	∅	-	∅	∅	E	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																							283	e	∅	∅	∅	-	∅	∅	E	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																							284	e	∅	∅	∅	t	∅	∅	E	∅	∅	∅	T	∅	∅	7	∅	∅	∅	1	∅	∅
2	1.0000	1	0.5000	916	282	-	e	∅	∅	∅	∅	∅	_	E	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																							283	-	e	∅	∅	∅	∅	∅	_	E	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																							284	t	e	∅	∅	∅	∅	∅	T	E	∅	∅	∅	∅	∅	1	7	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	933																							285	g	∅	∅	∅	ɪ	v	∅	K	∅	∅	∅	I	B	∅	1	∅	∅	∅	7	3	∅																							286	g	∅	∅	∅	eː	b	∅	K	∅	∅	∅	E	P	∅	1	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	933																							285	ɪ	g	∅	∅	v	∅	∅	I	K	∅	∅	B	∅	∅	7	1	∅	∅	3	∅	∅																							286	eː	g	∅	∅	b	∅	∅	E	K	∅	∅	P	∅	∅	7	1	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	933																							285	v	ɪ	g	∅	∅	∅	∅	B	I	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																							286	b	eː	g	∅	∅	∅	∅	P	E	K	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																						
1	0.2500	4	1.0000	934																																													287	d	∅	∅	∅	ɔ	n	e	T	∅	∅	∅	U	N	E	1	∅	∅	∅	7	4	7																							288	d	∅	∅	∅	a	-	-	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	934																																													287	ɔ	d	∅	∅	n	e	∅	U	T	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅																							288	a	d	∅	∅	-	-	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	934																																													287	n	ɔ	d	∅	e	∅	∅	N	U	T	∅	E	∅	∅	4	7	1	∅	7	∅	∅																							288	-	a	d	∅	-	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	934																																													287	e	n	ɔ	d	∅	∅	∅	E	N	U	T	∅	∅	∅	7	4	7	1	∅	∅	∅																							288	-	-	a	d	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.3333	3	1.0000	939																							289	s	∅	∅	∅	e	-	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							290	z	∅	∅	∅	aː	g	∅	S	∅	∅	∅	A	K	∅	3	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	939																							289	e	s	∅	∅	-	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							290	aː	z	∅	∅	g	∅	∅	A	S	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	939																							289	-	e	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							290	g	aː	z	∅	∅	∅	∅	K	A	S	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																						
1	0.2500	4	1.0000	940																																													291	d	∅	∅	∅	i	-	-	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							292	d	∅	∅	∅	iː	k	e	T	∅	∅	∅	I	K	E	1	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	940																																													291	i	d	∅	∅	-	-	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							292	iː	d	∅	∅	k	e	∅	I	T	∅	∅	K	E	∅	7	1	∅	∅	1	7	∅
3	0.7500	2	0.5000	940																																													291	-	i	d	∅	-	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							292	k	iː	d	∅	e	∅	∅	K	I	T	∅	E	∅	∅	1	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	940																																													291	-	-	i	d	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							292	e	k	iː	d	∅	∅	∅	E	K	I	T	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.2000	5	1.0000	945																							293	s	∅	∅	∅	i	-	-	S	∅	∅	∅	I	_	_	3	∅	∅	∅	7	0	0																							294	z	∅	∅	∅	aː	m	ə	S	∅	∅	∅	A	M	E	3	∅	∅	∅	7	4	7	295	s	∅	∅	∅	eː	m	i	S	∅	∅	∅	E	M	I	3	∅	∅	∅	7	4	7
2	0.4000	4	0.8000	945																							293	i	s	∅	∅	-	-	d	I	S	∅	∅	_	_	T	7	3	∅	∅	0	0	1																							294	aː	z	∅	∅	m	ə	n	A	S	∅	∅	M	E	N	7	3	∅	∅	4	7	4	295	eː	s	∅	∅	m	i	n	E	S	∅	∅	M	I	N	7	3	∅	∅	4	7	4
3	0.6000	3	0.6000	945																							293	-	i	s	∅	-	d	∅	_	I	S	∅	_	T	∅	0	7	3	∅	0	1	∅																							294	m	aː	z	∅	ə	n	∅	M	A	S	∅	E	N	∅	4	7	3	∅	7	4	∅	295	m	eː	s	∅	i	n	∅	M	E	S	∅	I	N	∅	4	7	3	∅	7	4	∅
4	0.8000	2	0.4000	945																							293	-	-	i	s	d	∅	∅	_	_	I	S	T	∅	∅	0	0	7	3	1	∅	∅																							294	ə	m	aː	z	n	∅	∅	E	M	A	S	N	∅	∅	7	4	7	3	4	∅	∅	295	i	m	eː	s	n	∅	∅	I	M	E	S	N	∅	∅	7	4	7	3	4	∅	∅
5	1.0000	1	0.2000	945																							293	d	-	-	i	∅	∅	∅	T	_	_	I	∅	∅	∅	1	0	0	7	∅	∅	∅																							294	n	ə	m	aː	∅	∅	∅	N	E	M	A	∅	∅	∅	4	7	4	7	∅	∅	∅	295	n	i	m	eː	∅	∅	∅	N	I	M	E	∅	∅	∅	4	7	4	7	∅	∅	∅
1	0.5000	2	1.0000	952																							296	a	∅	∅	∅	t	∅	∅	A	∅	∅	∅	T	∅	∅	7	∅	∅	∅	1	∅	∅	297	a	∅	∅	∅	-	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																							298	a	∅	∅	∅	d	∅	∅	A	∅	∅	∅	T	∅	∅	7	∅	∅	∅	1	∅	∅
2	1.0000	1	0.5000	952																							296	t	a	∅	∅	∅	∅	∅	T	A	∅	∅	∅	∅	∅	1	7	∅	∅	∅	∅	∅	297	-	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																							298	d	a	∅	∅	∅	∅	∅	T	A	∅	∅	∅	∅	∅	1	7	∅	∅	∅	∅	∅
1	0.2500	4	1.0000	961																							299	ʃ	∅	∅	∅	a	r	p	S	∅	∅	∅	A	R	P	3	∅	∅	∅	7	5	1																							300	ʃ	∅	∅	∅	a	r	f	S	∅	∅	∅	A	R	B	3	∅	∅	∅	7	5	3																						
2	0.5000	3	0.7500	961																							299	a	ʃ	∅	∅	r	p	∅	A	S	∅	∅	R	P	∅	7	3	∅	∅	5	1	∅																							300	a	ʃ	∅	∅	r	f	∅	A	S	∅	∅	R	B	∅	7	3	∅	∅	5	3	∅																						
3	0.7500	2	0.5000	961																							299	r	a	ʃ	∅	p	∅	∅	R	A	S	∅	P	∅	∅	5	7	3	∅	1	∅	∅																							300	r	a	ʃ	∅	f	∅	∅	R	A	S	∅	B	∅	∅	5	7	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	961																							299	p	r	a	ʃ	∅	∅	∅	P	R	A	S	∅	∅	∅	1	5	7	3	∅	∅	∅																							300	f	r	a	ʃ	∅	∅	∅	B	R	A	S	∅	∅	∅	3	5	7	3	∅	∅	∅																						
1	0.5000	2	1.0000	969																																													301	s	∅	∅	∅	i	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅																							302	s	∅	∅	∅	iː	∅	∅	S	∅	∅	∅	I	∅	∅	3	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	969																																													301	i	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							302	iː	s	∅	∅	∅	∅	∅	I	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	975																							303	l	∅	∅	∅	ai	-	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																							304	l	∅	∅	∅	iː	g	∅	L	∅	∅	∅	I	K	∅	5	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	975																							303	ai	l	∅	∅	-	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							304	iː	l	∅	∅	g	∅	∅	I	L	∅	∅	K	∅	∅	7	5	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	975																							303	-	ai	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							304	g	iː	l	∅	∅	∅	∅	K	I	L	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅																						
1	0.3333	3	1.0000	996																							305	h	∅	∅	∅	ɑ	t	∅	H	∅	∅	∅	A	T	∅	3	∅	∅	∅	7	1	∅																							306	h	∅	∅	∅	ai	s	∅	H	∅	∅	∅	A	S	∅	3	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	996																							305	ɑ	h	∅	∅	t	∅	∅	A	H	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅																							306	ai	h	∅	∅	s	∅	∅	A	H	∅	∅	S	∅	∅	7	3	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	996																							305	t	ɑ	h	∅	∅	∅	∅	T	A	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							306	s	ai	h	∅	∅	∅	∅	S	A	H	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																						
1	0.1667	6	1.0000	997																																													307	ʃ	∅	∅	∅	o	-	-	S	∅	∅	∅	U	_	_	3	∅	∅	∅	7	0	0																							308	k	∅	∅	∅	a	l	i	K	∅	∅	∅	A	L	I	1	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	997																																													307	o	ʃ	∅	∅	-	-	d	U	S	∅	∅	_	_	T	7	3	∅	∅	0	0	1																							308	a	k	∅	∅	l	i	d	A	K	∅	∅	L	I	T	7	1	∅	∅	5	7	1
3	0.5000	4	0.6667	997																																													307	-	o	ʃ	∅	-	d	-	_	U	S	∅	_	T	_	0	7	3	∅	0	1	0																							308	l	a	k	∅	i	d	o	L	A	K	∅	I	T	U	5	7	1	∅	7	1	7
4	0.6667	3	0.5000	997																																													307	-	-	o	ʃ	d	-	∅	_	_	U	S	T	_	∅	0	0	7	3	1	0	∅																							308	i	l	a	k	d	o	∅	I	L	A	K	T	U	∅	7	5	7	1	1	7	∅
5	0.8333	2	0.3333	997																																													307	d	-	-	o	-	∅	∅	T	_	_	U	_	∅	∅	1	0	0	7	0	∅	∅																							308	d	i	l	a	o	∅	∅	T	I	L	A	U	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	997																																													307	-	d	-	-	∅	∅	∅	_	T	_	_	∅	∅	∅	0	1	0	0	∅	∅	∅																							308	o	d	i	l	∅	∅	∅	U	T	I	L	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.2000	5	1.0000	1002																							309	ə	∅	∅	∅	-	ð	ə	E	∅	∅	∅	_	D	E	7	∅	∅	∅	0	3	7																							310	a	∅	∅	∅	n	d	ə	A	∅	∅	∅	N	T	E	7	∅	∅	∅	4	1	7																						
2	0.4000	4	0.8000	1002																							309	-	ə	∅	∅	ð	ə	r	_	E	∅	∅	D	E	R	0	7	∅	∅	3	7	5																							310	n	a	∅	∅	d	ə	r	N	A	∅	∅	T	E	R	4	7	∅	∅	1	7	5																						
3	0.6000	3	0.6000	1002																							309	ð	-	ə	∅	ə	r	∅	D	_	E	∅	E	R	∅	3	0	7	∅	7	5	∅																							310	d	n	a	∅	ə	r	∅	T	N	A	∅	E	R	∅	1	4	7	∅	7	5	∅																						
4	0.8000	2	0.4000	1002																							309	ə	ð	-	ə	r	∅	∅	E	D	_	E	R	∅	∅	7	3	0	7	5	∅	∅																							310	ə	d	n	a	r	∅	∅	E	T	N	A	R	∅	∅	7	1	4	7	5	∅	∅																						
5	1.0000	1	0.2000	1002																							309	r	ə	ð	-	∅	∅	∅	R	E	D	_	∅	∅	∅	5	7	3	0	∅	∅	∅																							310	r	ə	d	n	∅	∅	∅	R	E	T	N	∅	∅	∅	5	7	1	4	∅	∅	∅																						
1	0.2000	5	1.0000	1003																																													311	o	∅	∅	∅	t	r	-	U	∅	∅	∅	T	R	_	7	∅	∅	∅	1	5	0																							312	a	∅	∅	∅	-	l	i	A	∅	∅	∅	_	L	I	7	∅	∅	∅	0	5	7
2	0.4000	4	0.8000	1003																																													311	t	o	∅	∅	r	-	-	T	U	∅	∅	R	_	_	1	7	∅	∅	5	0	0																							312	-	a	∅	∅	l	i	o	_	A	∅	∅	L	I	U	0	7	∅	∅	5	7	7
3	0.6000	3	0.6000	1003																																													311	r	t	o	∅	-	-	∅	R	T	U	∅	_	_	∅	5	1	7	∅	0	0	∅																							312	l	-	a	∅	i	o	∅	L	_	A	∅	I	U	∅	5	0	7	∅	7	7	∅
4	0.8000	2	0.4000	1003																																													311	-	r	t	o	-	∅	∅	_	R	T	U	_	∅	∅	0	5	1	7	0	∅	∅																							312	i	l	-	a	o	∅	∅	I	L	_	A	U	∅	∅	7	5	0	7	7	∅	∅
5	1.0000	1	0.2000	1003																																													311	-	-	r	t	∅	∅	∅	_	_	R	T	∅	∅	∅	0	0	5	1	∅	∅	∅																							312	o	i	l	-	∅	∅	∅	U	I	L	_	∅	∅	∅	7	7	5	0	∅	∅	∅
1	0.2000	5	1.0000	1009																																													313	v	∅	∅	∅	ɑ̃	-	t	B	∅	∅	∅	A	_	T	3	∅	∅	∅	7	0	1																							314	w	∅	∅	∅	e	n	t	W	∅	∅	∅	E	N	T	6	∅	∅	∅	7	4	1
2	0.4000	4	0.8000	1009																																													313	ɑ̃	v	∅	∅	-	t	r	A	B	∅	∅	_	T	R	7	3	∅	∅	0	1	5																							314	e	w	∅	∅	n	t	r	E	W	∅	∅	N	T	R	7	6	∅	∅	4	1	5
3	0.6000	3	0.6000	1009																																													313	-	ɑ̃	v	∅	t	r	∅	_	A	B	∅	T	R	∅	0	7	3	∅	1	5	∅																							314	n	e	w	∅	t	r	∅	N	E	W	∅	T	R	∅	4	7	6	∅	1	5	∅
4	0.8000	2	0.4000	1009																																													313	t	-	ɑ̃	v	r	∅	∅	T	_	A	B	R	∅	∅	1	0	7	3	5	∅	∅																							314	t	n	e	w	r	∅	∅	T	N	E	W	R	∅	∅	1	4	7	6	5	∅	∅
5	1.0000	1	0.2000	1009																																													313	r	t	-	ɑ̃	∅	∅	∅	R	T	_	A	∅	∅	∅	5	1	0	7	∅	∅	∅																							314	r	t	n	e	∅	∅	∅	R	T	N	E	∅	∅	∅	5	1	4	7	∅	∅	∅
1	0.1667	6	1.0000	1016																							315	a	∅	∅	∅	n	ə	m	A	∅	∅	∅	N	E	M	7	∅	∅	∅	4	7	4	316	a	∅	∅	∅	n	i	m	A	∅	∅	∅	N	I	M	7	∅	∅	∅	4	7	4																							317	a	∅	∅	∅	n	i	m	A	∅	∅	∅	N	I	M	7	∅	∅	∅	4	7	4
2	0.3333	5	0.8333	1016																							315	n	a	∅	∅	ə	m	ə	N	A	∅	∅	E	M	E	4	7	∅	∅	7	4	7	316	n	a	∅	∅	i	m	a	N	A	∅	∅	I	M	A	4	7	∅	∅	7	4	7																							317	n	a	∅	∅	i	m	aː	N	A	∅	∅	I	M	A	4	7	∅	∅	7	4	7
3	0.5000	4	0.6667	1016																							315	ə	n	a	∅	m	ə	l	E	N	A	∅	M	E	L	7	4	7	∅	4	7	5	316	i	n	a	∅	m	a	l	I	N	A	∅	M	A	L	7	4	7	∅	4	7	5																							317	i	n	a	∅	m	aː	l	I	N	A	∅	M	A	L	7	4	7	∅	4	7	5
4	0.6667	3	0.5000	1016																							315	m	ə	n	a	ə	l	∅	M	E	N	A	E	L	∅	4	7	4	7	7	5	∅	316	m	i	n	a	a	l	∅	M	I	N	A	A	L	∅	4	7	4	7	7	5	∅																							317	m	i	n	a	aː	l	∅	M	I	N	A	A	L	∅	4	7	4	7	7	5	∅
5	0.8333	2	0.3333	1016																							315	ə	m	ə	n	l	∅	∅	E	M	E	N	L	∅	∅	7	4	7	4	5	∅	∅	316	a	m	i	n	l	∅	∅	A	M	I	N	L	∅	∅	7	4	7	4	5	∅	∅																							317	aː	m	i	n	l	∅	∅	A	M	I	N	L	∅	∅	7	4	7	4	5	∅	∅
6	1.0000	1	0.1667	1016																							315	l	ə	m	ə	∅	∅	∅	L	E	M	E	∅	∅	∅	5	7	4	7	∅	∅	∅	316	l	a	m	i	∅	∅	∅	L	A	M	I	∅	∅	∅	5	7	4	7	∅	∅	∅																							317	l	aː	m	i	∅	∅	∅	L	A	M	I	∅	∅	∅	5	7	4	7	∅	∅	∅
1	0.2500	4	1.0000	1025	318	l	∅	∅	∅	i	ð	-	L	∅	∅	∅	I	D	_	5	∅	∅	∅	7	3	0																																																																			319	l	∅	∅	∅	i	g	aː	L	∅	∅	∅	I	K	A	5	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	1025	318	i	l	∅	∅	ð	-	∅	I	L	∅	∅	D	_	∅	7	5	∅	∅	3	0	∅																																																																			319	i	l	∅	∅	g	aː	∅	I	L	∅	∅	K	A	∅	7	5	∅	∅	1	7	∅
3	0.7500	2	0.5000	1025	318	ð	i	l	∅	-	∅	∅	D	I	L	∅	_	∅	∅	3	7	5	∅	0	∅	∅																																																																			319	g	i	l	∅	aː	∅	∅	K	I	L	∅	A	∅	∅	1	7	5	∅	7	∅	∅
4	1.0000	1	0.2500	1025	318	-	ð	i	l	∅	∅	∅	_	D	I	L	∅	∅	∅	0	3	7	5	∅	∅	∅																																																																			319	aː	g	i	l	∅	∅	∅	A	K	I	L	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.3333	3	1.0000	1028																							320	j	∅	∅	∅	u	-	∅	J	∅	∅	∅	Y	_	∅	6	∅	∅	∅	7	0	∅																							321	-	∅	∅	∅	iː	r	∅	_	∅	∅	∅	I	R	∅	0	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	1028																							320	u	j	∅	∅	-	∅	∅	Y	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							321	iː	-	∅	∅	r	∅	∅	I	_	∅	∅	R	∅	∅	7	0	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	1028																							320	-	u	j	∅	∅	∅	∅	_	Y	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							321	r	iː	-	∅	∅	∅	∅	R	I	_	∅	∅	∅	∅	5	7	0	∅	∅	∅	∅																						
1	0.5000	2	1.0000	1029	322	j	∅	∅	∅	u	∅	∅	J	∅	∅	∅	Y	∅	∅	6	∅	∅	∅	7	∅	∅																							323	v	∅	∅	∅	u	∅	∅	B	∅	∅	∅	Y	∅	∅	3	∅	∅	∅	7	∅	∅																							324	w	∅	∅	∅	oː	∅	∅	W	∅	∅	∅	U	∅	∅	6	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	1029	322	u	j	∅	∅	∅	∅	∅	Y	J	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																							323	u	v	∅	∅	∅	∅	∅	Y	B	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							324	oː	w	∅	∅	∅	∅	∅	U	W	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅
1	0.2000	5	1.0000	1041																							325	s	∅	∅	∅	t	a	n	S	∅	∅	∅	T	A	N	3	∅	∅	∅	1	7	4																							326	ʃ	∅	∅	∅	t	eː	-	S	∅	∅	∅	T	E	_	3	∅	∅	∅	1	7	0	327	s	∅	∅	∅	t	aː	-	S	∅	∅	∅	T	A	_	3	∅	∅	∅	1	7	0
2	0.4000	4	0.8000	1041																							325	t	s	∅	∅	a	n	d	T	S	∅	∅	A	N	T	1	3	∅	∅	7	4	1																							326	t	ʃ	∅	∅	eː	-	-	T	S	∅	∅	E	_	_	1	3	∅	∅	7	0	0	327	t	s	∅	∅	aː	-	-	T	S	∅	∅	A	_	_	1	3	∅	∅	7	0	0
3	0.6000	3	0.6000	1041																							325	a	t	s	∅	n	d	∅	A	T	S	∅	N	T	∅	7	1	3	∅	4	1	∅																							326	eː	t	ʃ	∅	-	-	∅	E	T	S	∅	_	_	∅	7	1	3	∅	0	0	∅	327	aː	t	s	∅	-	-	∅	A	T	S	∅	_	_	∅	7	1	3	∅	0	0	∅
