COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
11130-11											ʁ a n ¹					
7315-11											ʁ a ¹					
10652-11											n̥ i ¹					
10653-11											ʁ aː ŋ ¹					
5241-11											t i ¹					
3398-11											t i n ¹					
2357-11											ˀb i ŋ ¹					
3696-11											t a ¹					
1610-11											n̥ aː ŋ ¹					
10716-11											ˀb aː k ¹					
5722-11											qʰ aː n ¹					
3317-11											ʁ u ¹					
4142-11											qʰ a t ¹					
5705-11											t u p ¹					
5980-11											q o n ¹					
6242-11											t i a ¹					
1344-11											l aː ŋ ¹					
3194-11											t a ¹					
4411-11											ȶ u p ¹					
7419-11											ʁ a ¹					
6139-11											ˀȵ a n ¹					
6158-11											t i a ¹					
10295-11											ʁ aː ŋ ¹					
2821-11											ʁ j aː n ¹					
3293-11											n̥ i aː aːu ¹					
4999-11											t a ¹					
4039-11											n̥ i n ¹					
10273-11											ʁ u ¹					
4056-11											ˀȵ aː n ¹					
10503-11											ȶ aː n ¹					
10764-11											ʁ i ¹					
10765-11											ˀb j aː k ¹					
2248-11											ʁ a ¹					
2266-11											ʁ a ¹					
3713-11											qʰ u ŋ ¹					
8399-11											ʁ a ¹					
8922-11											q au ¹					
9426-11											t o ¹					
7936-11											t a aːu ¹					
7799-11											ʁ aːu ¹					
9855-11											ȵ aː n ¹					
1037-11											ʁ aːi ¹					
5520-11											l j o ŋ ¹					
4124-11											ˀȵ a ¹					
4218-11											t i a ¹					
6053-11											ˀȵ a ŋ ¹					
6916-11											ˀb ə n ¹					
2446-11											ˀb i ¹					
6469-11											i aːu ¹					
6510-11											ȵ pʰ aː n ¹					
3414-11											ʁ j aː n ¹					
2889-11											l aː aːu ¹					
4707-11											ˀd j o k ¹					
7418-11											k a m ¹					
5099-11											ʁ aː n ¹					
401-11											n̥ o ¹					
5910-11											t aː n ¹					
3351-11											t a ¹					
10482-11											ʁ aːu ¹					
5688-11											n̥ o ¹					
4497-11											t a ¹					
4998-11											ʁ aːi ¹					
2341-11											q ai ¹					
10884-11											ȶ aː ŋ ¹					
799-11											l aːu ¹					
3765-11											ɕ ai ¹					
7734-11											ȶ j a m ¹					
7902-11											ˀȵ aː n ¹					
8731-11											t aː p ¹					
8968-11											ȶ a n ¹					
8414-11											ˀȵ j aː m ¹					
9738-11											h i n ¹					
9632-11											m̥ a ¹					
9916-11											q u n ¹					
1-11											ȶ i eu ¹					
6260-11											t au ¹					
7245-11											ʁ aː k ¹					
6544-11											qʰ u p ¹					
3500-11											q a m ¹					
1570-11											q aː ŋ ¹					
6122-11											j j aːu ¹					
2305-11											ȵ u t ¹					
2856-11											ɕ i ¹					
9181-11											ȶ i ŋ ¹					
8985-11											m̥ ai ¹					
8140-11											n̥ j aː p ¹					
9115-11											t a ¹					
8108-11											ȶ a n ¹					
7888-11											t a ¹					
9834-11											ʁ j aː t ¹					
8192-11											t aː m ¹					
5981-11											ˀȵ u ¹					
434-11											ˀb a ¹					
10619-11											ɕ ai ¹					
6882-12												aː t ¹				
6485-12												qʰ aː n ¹				
4690-12												m o n ¹				
5671-12												qʰ aː n ¹				
4272-12												m aː p ¹				
10935-12												ⁿb u ¹				
4760-12												j aː n ¹				
1881-12												aː n ¹				
4777-12												ɕ u t ¹				
10969-12												aː n ¹				
10970-12												n̥ u ¹				
10206-12												aː n ¹				
6565-12												qʰ j a n ¹				
1281-12												j e n ¹				
10569-12												j aː m ¹				
6899-12												u ŋ ¹				
7081-12												qʰ u ¹				
4090-12												qʰ aː m ¹				
2197-12												qʰ aː m ¹				
3352-12												t a ¹				
3892-12												qʰ ⁿj aː t ¹				
1071-12												qʰ aː m ¹				
10313-12												m o ¹				
2671-12												ȶ j u t ¹				
5502-12												aː ŋ ¹				
7382-12												ȶ u n ¹				
932-12												ȶ aː ŋ ¹				
533-12												m o ¹				
4159-12												v a ¹				
2804-12												n̥ aː p ¹				
5451-12												ɕ ai ¹				
5773-12												ʔ a ¹				
6933-12												ʔ a ¹				
4657-12												ʔ a ¹				
4658-12												j aː ŋ ¹				
6966-12												ɕ a ¹				
5351-12												ɕ a ¹				
4073-12												t a ¹				
2163-12												m j aː ŋ ¹				
1121-12												a ¹				
5790-12												aː ŋ ¹				
10413-12												m̥ a ¹				
6731-12												m̥ a ¹				
1645-12												m̥ a ¹				
4914-12												m̥ a ¹				
6175-12												n̥ a ¹				
3092-12												n̥ aː ŋ ¹				
1247-12												aː j aː n ¹				
5620-12												u ¹				
4897-12												aː a ¹				
4811-12												ȶ aː ŋ ¹				
1213-12												ɣ a ¹				
11019-12												j aː ŋ ¹				
11020-12												ɣ a ¹				
2129-12												h aː p ¹				
3211-12												j aː n ¹				
714-12												n̥ aː p ¹				
1729-12												qʰ a ¹				
3679-12												m a ¹				
1054-12												m u ¹				
7448-12												m aː m ¹				
582-12												m j u ¹				
4743-12												m u n ¹				
5419-12												aː j u n ¹				
5601-12												h aː n ¹				
2705-12												m aː m ¹				
6381-12												j o ŋ ¹				
1017-12												ⁿb a ¹				
645-12												aː p ¹				
273-12												m aː t ¹				
4338-12												ȶ j aː m ¹				
2533-12												ⁿb a ¹				
1089-12												qʰ aː p ¹				
843-12												j aː n ¹				
2787-12												ⁿj a t ¹				
4462-12												j aː n ¹				
10918-12												h aː n ¹				
6582-12												m u ¹				
2070-12												qʰ a ¹				
3075-12												ˀȵ aː ŋ ¹				
10848-12												v a ¹				
2480-12												aː n ¹				
2214-12												qʰ o ¹				
7225-12												h aː t ¹				
3515-12												p j a m ¹				
2588-12												aː n ¹				
2908-12												p j aː t ¹				
2393-12												n̥ a ¹				
1156-12												n̥ u ¹				
2374-12												ȶ a ¹				
2146-12												qʰ a ¹				
5133-12												j aː ŋ ¹				
4981-12												m aː p ¹				
10239-12												m a ¹				
599-12												j u t ¹				
5048-12												ȶ a ¹				
6331-12												ɕ a ¹				
290-12												aː n ¹				
311-12												h aː p ¹				
3430-12												m j u ¹				
5369-12												m j u ¹				
2749-12												ȶ u n ¹				
2621-12												m j aː p ¹				
1181-12												t aː p ¹				
949-12												ȶ j u ¹				
2839-12												qʰ aː n ¹				
861-12												m aː p ¹				
6773-12												m aː p ¹				
5739-12												m aː p ¹				
5740-12												h aː t ¹				
3550-12												ɕ u m ¹				
4445-12												h ⁿj u t ¹				
680-12												o ŋ ¹				
817-12												qʰ aː n ¹				
782-12												h aː t ¹				
10396-12												j u ¹				
4606-12												j aː n ¹				
5207-12												m aː n ¹				
7280-12												ȶ aːu a ¹				
6983-12												ȶ j u t ¹				
5168-12												ˀb o ŋ ¹				
1264-12												j u ¹				
915-12												ȶ u ¹				
1767-12												u ŋ ¹				
10901-12												qʰ j e n ¹				
10867-12												qʰ o ŋ ¹				
417-12												qʰ j aː n ¹				
2285-12												u ¹				
11002-12												h j aː t ¹				
6348-12												m o ¹				
6349-12												j aː n ¹				
10602-12												qʰ aː n ¹				
5654-12												m j e n ¹				
880-12												aː u ¹				
983-12												j aː n ¹				
2033-12												ȶ a ¹				
1433-12												j a ¹				
1467-12												qʰ u p ¹				
469-12												ȶ j u m ¹				
3127-12												m j u ¹				
4623-12												ɕ a ¹				
7099-12												aː j aː m ¹				
4726-12												ɕ aː n ¹				
10465-12												qʰ aː n ¹				
5519-12												h aː n ¹				
5893-12												qʰ j u n ¹				
2857-12												qʰ aː n ¹				
3645-12												aː n ¹				
3032-12												m j aː n ¹				
2088-12												m j u n ¹				
2463-12												p u ¹				
4794-12												n̥ o ¹				
4569-12												j u ŋ ¹				
4586-12												u ¹				
4552-12												p a ¹				
3228-12												ȶ o ŋ ¹				
3245-12												j a ¹				
6651-12												aː aː p ¹				
6652-12												aː n ¹				
1817-12												aː aː p ¹				
1818-12												ˀb j aː ŋ ¹				
11052-12												n̥ u ¹				
1230-12												aː aː p ¹				
3380-12												h aː p ¹				
8174-12												aː m ¹				
8599-12												p j a m ¹				
7782-12												j u ¹				
8294-12												aː aː ŋ ¹				
8514-12												ɕ u ¹				
9669-12												aː j aː m ¹				
8531-12												p a ¹				
7954-12												u p ¹				
9968-12												aː m ¹				
8040-12												ȶ a ¹				
9304-12												ⁿb a ¹				
8345-12												t o p ¹				
8765-12												ȶ aː m ¹				
8849-12												m e ŋ ¹				
9286-12												qʰ j aː ŋ ¹				
9581-12												u n ¹				
9267-12												a ¹				
8497-12												ts aː n ¹				
7602-12												h aː p ¹				
8431-12												m j u n ¹				
10036-12												aː p ¹				
10019-12												aː p ¹				
9216-12												n̥ u ¹				
8074-12												qʰ aː t ¹				
9511-12												aː n ¹				
8243-12												j a m ¹				
9250-12												ȶ j e m ¹				
7568-12												ɕ o ¹				
8832-12												ȶ u ¹				
8057-12												n̥ u ¹				
7716-12												h aː p ¹				
9899-12												ⁿb a ¹				
7585-12												qʰ a ¹				
8582-12												m j a ¹				
9097-12												aː m ¹				
10125-12												v a ¹				
9460-12												aː a ¹				
9649-12												h ⁿj u t ¹				
9870-12												n̥ aː p ¹				
8680-12												j aː m ¹				
7699-12												ȶ aː t ¹				
9001-12												j a t ¹				
9494-12												qʰ aː p ¹				
7666-12												m u n ¹				
9598-12												ȶ aː m ¹				
8023-12												u m ¹				
9053-12												h u t ¹				
10091-12												m j aː m ¹				
10002-12												j u ¹				
7765-12												ȶ o ¹				
8800-12												m u ¹				
9934-12												qʰ a ¹				
9985-12												ʔ o ¹				
7850-12												qʰ aː p ¹				
7816-12												aː m ¹				
8663-12												aː m ¹				
8697-12												ȶ aː t ¹				
9615-12												ȶ j u n ¹				
8362-12												aː t ¹				
8091-12												ȶ u ¹				
8748-12												ɕ a ¹				
22-12												ȶ o ¹				
11084-12												u ¹				
7365-12												n̥ a ¹				
4201-12												ɕ j u ¹				
5841-12												v a ¹				
4640-12												ȶ a ¹				
662-12												aː n ¹				
384-12												n̥ o ¹				
5151-12												m u ¹				
1399-12												ȶ a ¹				
5259-12												h j u t ¹				
10353-12												ɕ a ¹				
10370-12												n̥ o ¹				
7401-12												h aː m ¹				
2958-12												ɕ a ¹				
2770-12												n̥ a ¹				
6434-12												aː j aː m ¹				
6192-12												ɕ ⁿj u t ¹				
2231-12												h aː t ¹				
5116-12												ȶ u ¹				
7297-12												ɕ j u p ¹				
3731-12												aː p ¹				
748-12												aː m ¹				
2180-12												h aː m ¹				
4107-12												j aː m ¹				
2688-12												qʰ u n ¹				
616-12												qʰ aː n ¹				
1898-12												qʰ aː p ¹				
203-12												m u ¹				
897-12												ˀb j a ¹				
10189-12												ɕ aː n ¹				
1592-12												m aː p ¹				
6088-12												ȶ j a ŋ ¹				
2975-12												qʰ aː ŋ ¹				
6714-12												h aː m ¹				
731-12												aː m ¹				
2722-12												j u ¹				
5637-12												qʰ aː t ¹				
765-12												aː p ¹				
1695-12												h aː m ¹				
2112-12												ɕ j u ¹				
6634-12												m̥ a ¹				
7331-12												n̥ a ¹				
7348-12												ˀb aː ŋ ¹				
6527-12												t a ¹				
3568-12												aː n ¹				
4378-12												ɕ u ¹				
6292-12												ȶ j u n ¹				
3585-12												m aː ŋ ¹				
4428-12												t aː m ¹				
7046-12												ɕ a ŋ ¹				
1915-12												j a m ¹				
4518-12												qʰ u ŋ ¹				
2516-12												ɕ j u ¹				
4480-12												aː n ¹				
2499-12												ˀb j aː ŋ ¹				
5584-12												m o ¹				
2429-12												m o ¹				
5224-12												qʰ o ¹				
3464-12												ɕ aː m ¹				
10142-12												ȶ o ŋ ¹				
7159-12												v aː n ¹				
10207-12												m u ¹				
6837-12												aː n ¹				
2654-12												v u ¹				
367-12												u m ¹				
5858-12												j a ¹				
451-12												aː n ¹				
5944-12												h aː ŋ ¹				
512-12												aː j aː m ¹				
7138-12												ȶ o ¹				
4845-12												aː a ¹				
4915-12												h aː t ¹				
10570-12												ɣ u ¹				
5300-12												ˀb j aː n ¹				
5418-12												ȶ aː p ¹				
1748-12												aː p ¹				
3532-12												t u ¹				
5368-12												h aː n ¹				
4321-12												t aː p ¹				
5065-12												ɕ u ¹				
5961-12												aː aː p ¹				
1450-12												t a ¹				
10430-12												ɕ u ¹				
6210-12												t ˀd u ¹				
5468-12												aː n ¹				
6685-12												m a ¹				
153-12												tsʰ a ¹				
120-12												m j u ¹				
50-12												j u ¹				
4947-12												ȶ aː n ¹				
8866-12												aː u t ¹				
9165-12												qʰ aː p ¹				
7919-12												t aː ŋ ¹				
9765-12												m u t ¹				
7520-12												ɕ ai ¹				
8883-12												p a ¹				
8565-12												aː ŋ ¹				
8646-12												ts e m ¹				
10108-12												ˀb j aː t ¹				
10073-12												aː m ¹				
