index	index_p	rindex	rindex_p	cogid	id_BelejeGonfoye	segment_BelejeGonfoye	segment_BelejeGonfoye_L1	segment_BelejeGonfoye_L2	segment_BelejeGonfoye_L3	segment_BelejeGonfoye_R1	segment_BelejeGonfoye_R2	segment_BelejeGonfoye_R3	SC_BelejeGonfoye	SC_BelejeGonfoye_L1	SC_BelejeGonfoye_L2	SC_BelejeGonfoye_L3	SC_BelejeGonfoye_R1	SC_BelejeGonfoye_R2	SC_BelejeGonfoye_R3	PROSODY_BelejeGonfoye	PROSODY_BelejeGonfoye_L1	PROSODY_BelejeGonfoye_L2	PROSODY_BelejeGonfoye_L3	PROSODY_BelejeGonfoye_R1	PROSODY_BelejeGonfoye_R2	PROSODY_BelejeGonfoye_R3	id_Fadashi	segment_Fadashi	segment_Fadashi_L1	segment_Fadashi_L2	segment_Fadashi_L3	segment_Fadashi_R1	segment_Fadashi_R2	segment_Fadashi_R3	SC_Fadashi	SC_Fadashi_L1	SC_Fadashi_L2	SC_Fadashi_L3	SC_Fadashi_R1	SC_Fadashi_R2	SC_Fadashi_R3	PROSODY_Fadashi	PROSODY_Fadashi_L1	PROSODY_Fadashi_L2	PROSODY_Fadashi_L3	PROSODY_Fadashi_R1	PROSODY_Fadashi_R2	PROSODY_Fadashi_R3	id_Maiyu	segment_Maiyu	segment_Maiyu_L1	segment_Maiyu_L2	segment_Maiyu_L3	segment_Maiyu_R1	segment_Maiyu_R2	segment_Maiyu_R3	SC_Maiyu	SC_Maiyu_L1	SC_Maiyu_L2	SC_Maiyu_L3	SC_Maiyu_R1	SC_Maiyu_R2	SC_Maiyu_R3	PROSODY_Maiyu	PROSODY_Maiyu_L1	PROSODY_Maiyu_L2	PROSODY_Maiyu_L3	PROSODY_Maiyu_R1	PROSODY_Maiyu_R2	PROSODY_Maiyu_R3	id_Undulu	segment_Undulu	segment_Undulu_L1	segment_Undulu_L2	segment_Undulu_L3	segment_Undulu_R1	segment_Undulu_R2	segment_Undulu_R3	SC_Undulu	SC_Undulu_L1	SC_Undulu_L2	SC_Undulu_L3	SC_Undulu_R1	SC_Undulu_R2	SC_Undulu_R3	PROSODY_Undulu	PROSODY_Undulu_L1	PROSODY_Undulu_L2	PROSODY_Undulu_L3	PROSODY_Undulu_R1	PROSODY_Undulu_R2	PROSODY_Undulu_R3
4	1.0000	1	0.2500	695	315	i	l	i	m	∅	∅	∅	I	L	I	M	∅	∅	∅	7	5	7	4	∅	∅	∅	316	i	l	i	m	∅	∅	∅	I	L	I	M	∅	∅	∅	7	5	7	4	∅	∅	∅																							317	i	l	i	m	∅	∅	∅	I	L	I	M	∅	∅	∅	7	5	7	4	∅	∅	∅
1	0.3333	3	1.0000	702	318	iː	∅	∅	∅	l	e	∅	I	∅	∅	∅	L	E	∅	7	∅	∅	∅	5	7	∅																							319	iː	∅	∅	∅	l	a	∅	I	∅	∅	∅	L	A	∅	7	∅	∅	∅	5	7	∅	320	iː	∅	∅	∅	l	a	∅	I	∅	∅	∅	L	A	∅	7	∅	∅	∅	5	7	∅
2	0.6667	2	0.6667	702	318	l	iː	∅	∅	e	∅	∅	L	I	∅	∅	E	∅	∅	5	7	∅	∅	7	∅	∅																							319	l	iː	∅	∅	a	∅	∅	L	I	∅	∅	A	∅	∅	5	7	∅	∅	7	∅	∅	320	l	iː	∅	∅	a	∅	∅	L	I	∅	∅	A	∅	∅	5	7	∅	∅	7	∅	∅
3	1.0000	1	0.3333	702	318	e	l	iː	∅	∅	∅	∅	E	L	I	∅	∅	∅	∅	7	5	7	∅	∅	∅	∅																							319	a	l	iː	∅	∅	∅	∅	A	L	I	∅	∅	∅	∅	7	5	7	∅	∅	∅	∅	320	a	l	iː	∅	∅	∅	∅	A	L	I	∅	∅	∅	∅	7	5	7	∅	∅	∅	∅
1	0.1667	6	1.0000	708																							321	g	∅	∅	∅	u	ɗ	u	K	∅	∅	∅	Y	T	Y	1	∅	∅	∅	7	1	7																							322	g	∅	∅	∅	u	ɗ	u	K	∅	∅	∅	Y	T	Y	1	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	708																							321	u	g	∅	∅	ɗ	u	b	Y	K	∅	∅	T	Y	P	7	1	∅	∅	1	7	1																							322	u	g	∅	∅	ɗ	u	b	Y	K	∅	∅	T	Y	P	7	1	∅	∅	1	7	1
3	0.5000	4	0.6667	708																							321	ɗ	u	g	∅	u	b	a	T	Y	K	∅	Y	P	A	1	7	1	∅	7	1	7																							322	ɗ	u	g	∅	u	b	i	T	Y	K	∅	Y	P	I	1	7	1	∅	7	1	7
4	0.6667	3	0.5000	708																							321	u	ɗ	u	g	b	a	∅	Y	T	Y	K	P	A	∅	7	1	7	1	1	7	∅																							322	u	ɗ	u	g	b	i	∅	Y	T	Y	K	P	I	∅	7	1	7	1	1	7	∅
5	0.8333	2	0.3333	708																							321	b	u	ɗ	u	a	∅	∅	P	Y	T	Y	A	∅	∅	1	7	1	7	7	∅	∅																							322	b	u	ɗ	u	i	∅	∅	P	Y	T	Y	I	∅	∅	1	7	1	7	7	∅	∅
6	1.0000	1	0.1667	708																							321	a	b	u	ɗ	∅	∅	∅	A	P	Y	T	∅	∅	∅	7	1	7	1	∅	∅	∅																							322	i	b	u	ɗ	∅	∅	∅	I	P	Y	T	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.2000	5	1.0000	709																							323	a	∅	∅	∅	ʃ	iː	b	A	∅	∅	∅	S	I	P	7	∅	∅	∅	3	7	1	324	a	∅	∅	∅	ʃ	iː	b	A	∅	∅	∅	S	I	P	7	∅	∅	∅	3	7	1																						
2	0.4000	4	0.8000	709																							323	ʃ	a	∅	∅	iː	b	a	S	A	∅	∅	I	P	A	3	7	∅	∅	7	1	7	324	ʃ	a	∅	∅	iː	b	a	S	A	∅	∅	I	P	A	3	7	∅	∅	7	1	7																						
3	0.6000	3	0.6000	709																							323	iː	ʃ	a	∅	b	a	∅	I	S	A	∅	P	A	∅	7	3	7	∅	1	7	∅	324	iː	ʃ	a	∅	b	a	∅	I	S	A	∅	P	A	∅	7	3	7	∅	1	7	∅																						
4	0.8000	2	0.4000	709																							323	b	iː	ʃ	a	a	∅	∅	P	I	S	A	A	∅	∅	1	7	3	7	7	∅	∅	324	b	iː	ʃ	a	a	∅	∅	P	I	S	A	A	∅	∅	1	7	3	7	7	∅	∅																						
5	1.0000	1	0.2000	709																							323	a	b	iː	ʃ	∅	∅	∅	A	P	I	S	∅	∅	∅	7	1	7	3	∅	∅	∅	324	a	b	iː	ʃ	∅	∅	∅	A	P	I	S	∅	∅	∅	7	1	7	3	∅	∅	∅																						
1	0.1111	9	1.0000	715																							325	r	∅	∅	∅	ɛ	g	i	R	∅	∅	∅	E	K	I	5	∅	∅	∅	7	1	7	326	r	∅	∅	∅	i	g	i	R	∅	∅	∅	I	K	I	5	∅	∅	∅	7	1	7																						
2	0.2222	8	0.8889	715																							325	ɛ	r	∅	∅	g	i	s	E	R	∅	∅	K	I	S	7	5	∅	∅	1	7	3	326	i	r	∅	∅	g	i	s	I	R	∅	∅	K	I	S	7	5	∅	∅	1	7	3																						
3	0.3333	7	0.7778	715																							325	g	ɛ	r	∅	i	s	ʔ	K	E	R	∅	I	S	H	1	7	5	∅	7	3	1	326	g	i	r	∅	i	s	ʔ	K	I	R	∅	I	S	H	1	7	5	∅	7	3	1																						
4	0.4444	6	0.6667	715																							325	i	g	ɛ	r	s	ʔ	-	I	K	E	R	S	H	_	7	1	7	5	3	1	0	326	i	g	i	r	s	ʔ	i	I	K	I	R	S	H	I	7	1	7	5	3	1	7																						
5	0.5556	5	0.5556	715																							325	s	i	g	ɛ	ʔ	-	-	S	I	K	E	H	_	_	3	7	1	7	1	0	0	326	s	i	g	i	ʔ	i	ŋ	S	I	K	I	H	I	N	3	7	1	7	1	7	4																						
6	0.6667	4	0.4444	715																							325	ʔ	s	i	g	-	-	e	H	S	I	K	_	_	E	1	3	7	1	0	0	7	326	ʔ	s	i	g	i	ŋ	a	H	S	I	K	I	N	A	1	3	7	1	7	4	7																						
7	0.7778	3	0.3333	715																							325	-	ʔ	s	i	-	e	∅	_	H	S	I	_	E	∅	0	1	3	7	0	7	∅	326	i	ʔ	s	i	ŋ	a	∅	I	H	S	I	N	A	∅	7	1	3	7	4	7	∅																						
8	0.8889	2	0.2222	715																							325	-	-	ʔ	s	e	∅	∅	_	_	H	S	E	∅	∅	0	0	1	3	7	∅	∅	326	ŋ	i	ʔ	s	a	∅	∅	N	I	H	S	A	∅	∅	4	7	1	3	7	∅	∅																						
9	1.0000	1	0.1111	715																							325	e	-	-	ʔ	∅	∅	∅	E	_	_	H	∅	∅	∅	7	0	0	1	∅	∅	∅	326	a	ŋ	i	ʔ	∅	∅	∅	A	N	I	H	∅	∅	∅	7	4	7	1	∅	∅	∅																						
1	0.1667	6	1.0000	720																							327	aː	∅	∅	∅	s	ɛ	l	A	∅	∅	∅	S	E	L	7	∅	∅	∅	3	7	5	328	aː	∅	∅	∅	s	ɛ	l	A	∅	∅	∅	S	E	L	7	∅	∅	∅	3	7	5	329	aː	∅	∅	∅	s	ɛ	l	A	∅	∅	∅	S	E	L	7	∅	∅	∅	3	7	5
2	0.3333	5	0.8333	720																							327	s	aː	∅	∅	ɛ	l	a	S	A	∅	∅	E	L	A	3	7	∅	∅	7	5	7	328	s	aː	∅	∅	ɛ	l	a	S	A	∅	∅	E	L	A	3	7	∅	∅	7	5	7	329	s	aː	∅	∅	ɛ	l	a	S	A	∅	∅	E	L	A	3	7	∅	∅	7	5	7
3	0.5000	4	0.6667	720																							327	ɛ	s	aː	∅	l	a	-	E	S	A	∅	L	A	_	7	3	7	∅	5	7	0	328	ɛ	s	aː	∅	l	a	-	E	S	A	∅	L	A	_	7	3	7	∅	5	7	0	329	ɛ	s	aː	∅	l	a	ʔ	E	S	A	∅	L	A	H	7	3	7	∅	5	7	1
4	0.6667	3	0.5000	720																							327	l	ɛ	s	aː	a	-	∅	L	E	S	A	A	_	∅	5	7	3	7	7	0	∅	328	l	ɛ	s	aː	a	-	∅	L	E	S	A	A	_	∅	5	7	3	7	7	0	∅	329	l	ɛ	s	aː	a	ʔ	∅	L	E	S	A	A	H	∅	5	7	3	7	7	1	∅
5	0.8333	2	0.3333	720																							327	a	l	ɛ	s	-	∅	∅	A	L	E	S	_	∅	∅	7	5	7	3	0	∅	∅	328	a	l	ɛ	s	-	∅	∅	A	L	E	S	_	∅	∅	7	5	7	3	0	∅	∅	329	a	l	ɛ	s	ʔ	∅	∅	A	L	E	S	H	∅	∅	7	5	7	3	1	∅	∅
6	1.0000	1	0.1667	720																							327	-	a	l	ɛ	∅	∅	∅	_	A	L	E	∅	∅	∅	0	7	5	7	∅	∅	∅	328	-	a	l	ɛ	∅	∅	∅	_	A	L	E	∅	∅	∅	0	7	5	7	∅	∅	∅	329	ʔ	a	l	ɛ	∅	∅	∅	H	A	L	E	∅	∅	∅	1	7	5	7	∅	∅	∅
1	0.2500	4	1.0000	727																							330	r	∅	∅	∅	o	r	a	R	∅	∅	∅	U	R	A	5	∅	∅	∅	7	5	7																							331	θ	∅	∅	∅	o	r	a	D	∅	∅	∅	U	R	A	3	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	727																							330	o	r	∅	∅	r	a	∅	U	R	∅	∅	R	A	∅	7	5	∅	∅	5	7	∅																							331	o	θ	∅	∅	r	a	∅	U	D	∅	∅	R	A	∅	7	3	∅	∅	5	7	∅
3	0.7500	2	0.5000	727																							330	r	o	r	∅	a	∅	∅	R	U	R	∅	A	∅	∅	5	7	5	∅	7	∅	∅																							331	r	o	θ	∅	a	∅	∅	R	U	D	∅	A	∅	∅	5	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	727																							330	a	r	o	r	∅	∅	∅	A	R	U	R	∅	∅	∅	7	5	7	5	∅	∅	∅																							331	a	r	o	θ	∅	∅	∅	A	R	U	D	∅	∅	∅	7	5	7	3	∅	∅	∅
1	0.2500	4	1.0000	728																							332	s	∅	∅	∅	i	ʔ	i	S	∅	∅	∅	I	H	I	3	∅	∅	∅	7	1	7	333	h	∅	∅	∅	u	ʃ	i	H	∅	∅	∅	Y	S	I	3	∅	∅	∅	7	3	7	334	s	∅	∅	∅	i	ʔ	i	S	∅	∅	∅	I	H	I	3	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	728																							332	i	s	∅	∅	ʔ	i	∅	I	S	∅	∅	H	I	∅	7	3	∅	∅	1	7	∅	333	u	h	∅	∅	ʃ	i	∅	Y	H	∅	∅	S	I	∅	7	3	∅	∅	3	7	∅	334	i	s	∅	∅	ʔ	i	∅	I	S	∅	∅	H	I	∅	7	3	∅	∅	1	7	∅
3	0.7500	2	0.5000	728																							332	ʔ	i	s	∅	i	∅	∅	H	I	S	∅	I	∅	∅	1	7	3	∅	7	∅	∅	333	ʃ	u	h	∅	i	∅	∅	S	Y	H	∅	I	∅	∅	3	7	3	∅	7	∅	∅	334	ʔ	i	s	∅	i	∅	∅	H	I	S	∅	I	∅	∅	1	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	728																							332	i	ʔ	i	s	∅	∅	∅	I	H	I	S	∅	∅	∅	7	1	7	3	∅	∅	∅	333	i	ʃ	u	h	∅	∅	∅	I	S	Y	H	∅	∅	∅	7	3	7	3	∅	∅	∅	334	i	ʔ	i	s	∅	∅	∅	I	H	I	S	∅	∅	∅	7	1	7	3	∅	∅	∅
1	0.2500	4	1.0000	742																							335	a	∅	∅	∅	g	o	-	A	∅	∅	∅	K	U	_	7	∅	∅	∅	1	7	0	336	aː	∅	∅	∅	g	u	-	A	∅	∅	∅	K	Y	_	7	∅	∅	∅	1	7	0	337	a	∅	∅	∅	g	o	ʔ	A	∅	∅	∅	K	U	H	7	∅	∅	∅	1	7	1
2	0.5000	3	0.7500	742																							335	g	a	∅	∅	o	-	∅	K	A	∅	∅	U	_	∅	1	7	∅	∅	7	0	∅	336	g	aː	∅	∅	u	-	∅	K	A	∅	∅	Y	_	∅	1	7	∅	∅	7	0	∅	337	g	a	∅	∅	o	ʔ	∅	K	A	∅	∅	U	H	∅	1	7	∅	∅	7	1	∅
3	0.7500	2	0.5000	742																							335	o	g	a	∅	-	∅	∅	U	K	A	∅	_	∅	∅	7	1	7	∅	0	∅	∅	336	u	g	aː	∅	-	∅	∅	Y	K	A	∅	_	∅	∅	7	1	7	∅	0	∅	∅	337	o	g	a	∅	ʔ	∅	∅	U	K	A	∅	H	∅	∅	7	1	7	∅	1	∅	∅
4	1.0000	1	0.2500	742																							335	-	o	g	a	∅	∅	∅	_	U	K	A	∅	∅	∅	0	7	1	7	∅	∅	∅	336	-	u	g	aː	∅	∅	∅	_	Y	K	A	∅	∅	∅	0	7	1	7	∅	∅	∅	337	ʔ	o	g	a	∅	∅	∅	H	U	K	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.2000	5	1.0000	748																																													338	f	∅	∅	∅	ʊː	f	u	B	∅	∅	∅	Y	B	Y	3	∅	∅	∅	7	3	7	339	f	∅	∅	∅	uː	f	u	B	∅	∅	∅	Y	B	Y	3	∅	∅	∅	7	3	7
2	0.4000	4	0.8000	748																																													338	ʊː	f	∅	∅	f	u	r	Y	B	∅	∅	B	Y	R	7	3	∅	∅	3	7	5	339	uː	f	∅	∅	f	u	r	Y	B	∅	∅	B	Y	R	7	3	∅	∅	3	7	5
3	0.6000	3	0.6000	748																																													338	f	ʊː	f	∅	u	r	∅	B	Y	B	∅	Y	R	∅	3	7	3	∅	7	5	∅	339	f	uː	f	∅	u	r	∅	B	Y	B	∅	Y	R	∅	3	7	3	∅	7	5	∅
4	0.8000	2	0.4000	748																																													338	u	f	ʊː	f	r	∅	∅	Y	B	Y	B	R	∅	∅	7	3	7	3	5	∅	∅	339	u	f	uː	f	r	∅	∅	Y	B	Y	B	R	∅	∅	7	3	7	3	5	∅	∅
5	1.0000	1	0.2000	748																																													338	r	u	f	ʊː	∅	∅	∅	R	Y	B	Y	∅	∅	∅	5	7	3	7	∅	∅	∅	339	r	u	f	uː	∅	∅	∅	R	Y	B	Y	∅	∅	∅	5	7	3	7	∅	∅	∅
1	0.5000	2	1.0000	751	340	r	∅	∅	∅	o	∅	∅	R	∅	∅	∅	U	∅	∅	5	∅	∅	∅	7	∅	∅	341	r	∅	∅	∅	o	∅	∅	R	∅	∅	∅	U	∅	∅	5	∅	∅	∅	7	∅	∅	342	r	∅	∅	∅	ɔ	∅	∅	R	∅	∅	∅	U	∅	∅	5	∅	∅	∅	7	∅	∅	343	r	∅	∅	∅	o	∅	∅	R	∅	∅	∅	U	∅	∅	5	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	751	340	o	r	∅	∅	∅	∅	∅	U	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	341	o	r	∅	∅	∅	∅	∅	U	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	342	ɔ	r	∅	∅	∅	∅	∅	U	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	343	o	r	∅	∅	∅	∅	∅	U	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅
1	0.2000	5	1.0000	757																							344	m	∅	∅	∅	o	z	o	M	∅	∅	∅	U	S	U	4	∅	∅	∅	7	3	7																							345	m	∅	∅	∅	o	g	o	M	∅	∅	∅	U	K	U	4	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	757																							344	o	m	∅	∅	z	o	l	U	M	∅	∅	S	U	L	7	4	∅	∅	3	7	5																							345	o	m	∅	∅	g	o	l	U	M	∅	∅	K	U	L	7	4	∅	∅	1	7	5
3	0.6000	3	0.6000	757																							344	z	o	m	∅	o	l	∅	S	U	M	∅	U	L	∅	3	7	4	∅	7	5	∅																							345	g	o	m	∅	o	l	∅	K	U	M	∅	U	L	∅	1	7	4	∅	7	5	∅
4	0.8000	2	0.4000	757																							344	o	z	o	m	l	∅	∅	U	S	U	M	L	∅	∅	7	3	7	4	5	∅	∅																							345	o	g	o	m	l	∅	∅	U	K	U	M	L	∅	∅	7	1	7	4	5	∅	∅
5	1.0000	1	0.2000	757																							344	l	o	z	o	∅	∅	∅	L	U	S	U	∅	∅	∅	5	7	3	7	∅	∅	∅																							345	l	o	g	o	∅	∅	∅	L	U	K	U	∅	∅	∅	5	7	1	7	∅	∅	∅
1	0.1667	6	1.0000	762																							346	a	∅	∅	∅	m	a	z	A	∅	∅	∅	M	A	S	7	∅	∅	∅	4	7	3	347	a	∅	∅	∅	m	a	s	A	∅	∅	∅	M	A	S	7	∅	∅	∅	4	7	3	348	a	∅	∅	∅	m	a	z	A	∅	∅	∅	M	A	S	7	∅	∅	∅	4	7	3
2	0.3333	5	0.8333	762																							346	m	a	∅	∅	a	z	i	M	A	∅	∅	A	S	I	4	7	∅	∅	7	3	7	347	m	a	∅	∅	a	s	i	M	A	∅	∅	A	S	I	4	7	∅	∅	7	3	7	348	m	a	∅	∅	a	z	i	M	A	∅	∅	A	S	I	4	7	∅	∅	7	3	7
3	0.5000	4	0.6667	762																							346	a	m	a	∅	z	i	ɲ	A	M	A	∅	S	I	N	7	4	7	∅	3	7	4	347	a	m	a	∅	s	i	ɲ	A	M	A	∅	S	I	N	7	4	7	∅	3	7	4	348	a	m	a	∅	z	i	-	A	M	A	∅	S	I	_	7	4	7	∅	3	7	0
4	0.6667	3	0.5000	762																							346	z	a	m	a	i	ɲ	∅	S	A	M	A	I	N	∅	3	7	4	7	7	4	∅	347	s	a	m	a	i	ɲ	∅	S	A	M	A	I	N	∅	3	7	4	7	7	4	∅	348	z	a	m	a	i	-	∅	S	A	M	A	I	_	∅	3	7	4	7	7	0	∅
5	0.8333	2	0.3333	762																							346	i	z	a	m	ɲ	∅	∅	I	S	A	M	N	∅	∅	7	3	7	4	4	∅	∅	347	i	s	a	m	ɲ	∅	∅	I	S	A	M	N	∅	∅	7	3	7	4	4	∅	∅	348	i	z	a	m	-	∅	∅	I	S	A	M	_	∅	∅	7	3	7	4	0	∅	∅
6	1.0000	1	0.1667	762																							346	ɲ	i	z	a	∅	∅	∅	N	I	S	A	∅	∅	∅	4	7	3	7	∅	∅	∅	347	ɲ	i	s	a	∅	∅	∅	N	I	S	A	∅	∅	∅	4	7	3	7	∅	∅	∅	348	-	i	z	a	∅	∅	∅	_	I	S	A	∅	∅	∅	0	7	3	7	∅	∅	∅
1	0.2500	4	1.0000	766	349	s	∅	∅	∅	oː	r	e	S	∅	∅	∅	U	R	E	3	∅	∅	∅	7	5	7	350	ʃ	∅	∅	∅	oː	r	a	S	∅	∅	∅	U	R	A	3	∅	∅	∅	7	5	7	351	ʃ	∅	∅	∅	ɔː	r	a	S	∅	∅	∅	U	R	A	3	∅	∅	∅	7	5	7	352	ʃ	∅	∅	∅	oː	r	a	S	∅	∅	∅	U	R	A	3	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	766	349	oː	s	∅	∅	r	e	∅	U	S	∅	∅	R	E	∅	7	3	∅	∅	5	7	∅	350	oː	ʃ	∅	∅	r	a	∅	U	S	∅	∅	R	A	∅	7	3	∅	∅	5	7	∅	351	ɔː	ʃ	∅	∅	r	a	∅	U	S	∅	∅	R	A	∅	7	3	∅	∅	5	7	∅	352	oː	ʃ	∅	∅	r	a	∅	U	S	∅	∅	R	A	∅	7	3	∅	∅	5	7	∅
3	0.7500	2	0.5000	766	349	r	oː	s	∅	e	∅	∅	R	U	S	∅	E	∅	∅	5	7	3	∅	7	∅	∅	350	r	oː	ʃ	∅	a	∅	∅	R	U	S	∅	A	∅	∅	5	7	3	∅	7	∅	∅	351	r	ɔː	ʃ	∅	a	∅	∅	R	U	S	∅	A	∅	∅	5	7	3	∅	7	∅	∅	352	r	oː	ʃ	∅	a	∅	∅	R	U	S	∅	A	∅	∅	5	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	766	349	e	r	oː	s	∅	∅	∅	E	R	U	S	∅	∅	∅	7	5	7	3	∅	∅	∅	350	a	r	oː	ʃ	∅	∅	∅	A	R	U	S	∅	∅	∅	7	5	7	3	∅	∅	∅	351	a	r	ɔː	ʃ	∅	∅	∅	A	R	U	S	∅	∅	∅	7	5	7	3	∅	∅	∅	352	a	r	oː	ʃ	∅	∅	∅	A	R	U	S	∅	∅	∅	7	5	7	3	∅	∅	∅
1	0.1250	8	1.0000	777																							353	g	∅	∅	∅	i	n	d	K	∅	∅	∅	I	N	T	1	∅	∅	∅	7	4	1	354	-	∅	∅	∅	-	-	d	_	∅	∅	∅	_	_	T	0	∅	∅	∅	0	0	1	355	g	∅	∅	∅	i	n	d	K	∅	∅	∅	I	N	T	1	∅	∅	∅	7	4	1
2	0.2500	7	0.8750	777																							353	i	g	∅	∅	n	d	aː	I	K	∅	∅	N	T	A	7	1	∅	∅	4	1	7	354	-	-	∅	∅	-	d	aː	_	_	∅	∅	_	T	A	0	0	∅	∅	0	1	7	355	i	g	∅	∅	n	d	aː	I	K	∅	∅	N	T	A	7	1	∅	∅	4	1	7
3	0.3750	6	0.7500	777																							353	n	i	g	∅	d	aː	l	N	I	K	∅	T	A	L	4	7	1	∅	1	7	5	354	-	-	-	∅	d	aː	l	_	_	_	∅	T	A	L	0	0	0	∅	1	7	5	355	n	i	g	∅	d	aː	l	N	I	K	∅	T	A	L	4	7	1	∅	1	7	5
4	0.5000	5	0.6250	777																							353	d	n	i	g	aː	l	i	T	N	I	K	A	L	I	1	4	7	1	7	5	7	354	d	-	-	-	aː	l	i	T	_	_	_	A	L	I	1	0	0	0	7	5	7	355	d	n	i	g	aː	l	i	T	N	I	K	A	L	I	1	4	7	1	7	5	7
5	0.6250	4	0.5000	777																							353	aː	d	n	i	l	i	a	A	T	N	I	L	I	A	7	1	4	7	5	7	7	354	aː	d	-	-	l	i	a	A	T	_	_	L	I	A	7	1	0	0	5	7	7	355	aː	d	n	i	l	i	a	A	T	N	I	L	I	A	7	1	4	7	5	7	7
6	0.7500	3	0.3750	777																							353	l	aː	d	n	i	a	∅	L	A	T	N	I	A	∅	5	7	1	4	7	7	∅	354	l	aː	d	-	i	a	∅	L	A	T	_	I	A	∅	5	7	1	0	7	7	∅	355	l	aː	d	n	i	a	∅	L	A	T	N	I	A	∅	5	7	1	4	7	7	∅
7	0.8750	2	0.2500	777																							353	i	l	aː	d	a	∅	∅	I	L	A	T	A	∅	∅	7	5	7	1	7	∅	∅	354	i	l	aː	d	a	∅	∅	I	L	A	T	A	∅	∅	7	5	7	1	7	∅	∅	355	i	l	aː	d	a	∅	∅	I	L	A	T	A	∅	∅	7	5	7	1	7	∅	∅
8	1.0000	1	0.1250	777																							353	a	i	l	aː	∅	∅	∅	A	I	L	A	∅	∅	∅	7	7	5	7	∅	∅	∅	354	a	i	l	aː	∅	∅	∅	A	I	L	A	∅	∅	∅	7	7	5	7	∅	∅	∅	355	a	i	l	aː	∅	∅	∅	A	I	L	A	∅	∅	∅	7	7	5	7	∅	∅	∅
1	0.2500	4	1.0000	782	356	d	∅	∅	∅	eː	ɲ	i	T	∅	∅	∅	E	N	I	1	∅	∅	∅	7	4	7																							357	d	∅	∅	∅	iː	ŋ	i	T	∅	∅	∅	I	N	I	1	∅	∅	∅	7	4	7																						
2	0.5000	3	0.7500	782	356	eː	d	∅	∅	ɲ	i	∅	E	T	∅	∅	N	I	∅	7	1	∅	∅	4	7	∅																							357	iː	d	∅	∅	ŋ	i	∅	I	T	∅	∅	N	I	∅	7	1	∅	∅	4	7	∅																						
3	0.7500	2	0.5000	782	356	ɲ	eː	d	∅	i	∅	∅	N	E	T	∅	I	∅	∅	4	7	1	∅	7	∅	∅																							357	ŋ	iː	d	∅	i	∅	∅	N	I	T	∅	I	∅	∅	4	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	782	356	i	ɲ	eː	d	∅	∅	∅	I	N	E	T	∅	∅	∅	7	4	7	1	∅	∅	∅																							357	i	ŋ	iː	d	∅	∅	∅	I	N	I	T	∅	∅	∅	7	4	7	1	∅	∅	∅																						
1	0.2000	5	1.0000	783																							358	m	∅	∅	∅	aː	r	-	M	∅	∅	∅	A	R	_	4	∅	∅	∅	7	5	0	359	m	∅	∅	∅	ʊ	r	θ	M	∅	∅	∅	Y	R	D	4	∅	∅	∅	7	5	3	360	m	∅	∅	∅	a	r	θ	M	∅	∅	∅	A	R	D	4	∅	∅	∅	7	5	3
2	0.4000	4	0.8000	783																							358	aː	m	∅	∅	r	-	a	A	M	∅	∅	R	_	A	7	4	∅	∅	5	0	7	359	ʊ	m	∅	∅	r	θ	a	Y	M	∅	∅	R	D	A	7	4	∅	∅	5	3	7	360	a	m	∅	∅	r	θ	a	A	M	∅	∅	R	D	A	7	4	∅	∅	5	3	7
3	0.6000	3	0.6000	783																							358	r	aː	m	∅	-	a	∅	R	A	M	∅	_	A	∅	5	7	4	∅	0	7	∅	359	r	ʊ	m	∅	θ	a	∅	R	Y	M	∅	D	A	∅	5	7	4	∅	3	7	∅	360	r	a	m	∅	θ	a	∅	R	A	M	∅	D	A	∅	5	7	4	∅	3	7	∅
4	0.8000	2	0.4000	783																							358	-	r	aː	m	a	∅	∅	_	R	A	M	A	∅	∅	0	5	7	4	7	∅	∅	359	θ	r	ʊ	m	a	∅	∅	D	R	Y	M	A	∅	∅	3	5	7	4	7	∅	∅	360	θ	r	a	m	a	∅	∅	D	R	A	M	A	∅	∅	3	5	7	4	7	∅	∅
5	1.0000	1	0.2000	783																							358	a	-	r	aː	∅	∅	∅	A	_	R	A	∅	∅	∅	7	0	5	7	∅	∅	∅	359	a	θ	r	ʊ	∅	∅	∅	A	D	R	Y	∅	∅	∅	7	3	5	7	∅	∅	∅	360	a	θ	r	a	∅	∅	∅	A	D	R	A	∅	∅	∅	7	3	5	7	∅	∅	∅
