COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
4862-10										p aː k ¹						
1180-10										t e ¹						
4008-10										q u ¹ ¹						
6774-10										l a ¹						
3875-10										h a ¹						
6036-10										ˀd w a ¹						
6398-10										l j e m ¹						
7063-10										ˀb i n ¹						
492-10										t j e m ¹						
1627-10										kʰ u ŋ ¹						
5927-10										h u m ¹						
3951-10										m ai ¹						
3049-10										m aː ŋ ¹						
6684-10										l aː k ¹						
1850-10										l aː k ¹						
3262-10										l aː k ¹						
8260-10										ts j e ¹ ¹						
7551-10										t a ¹						
9564-10										h u ¹						
9443-10										t aːu ¹						
9545-10										h i p ¹						
7650-10										ȶ e t ¹						
7833-10										t j a k ¹						
9148-10										ʔ j a ¹						
9036-10										ȶ a ¹						
8904-10										m a ŋ ¹						
7683-10										ts a m ¹						
8227-10										ɕ a ¹						
8616-10										n a ŋ ¹						
11112-10										n̥ j a ¹						
11163-10										m a n ¹						
11130-10										m a n ¹						
7315-10										ts a ¹						
10652-10										n i ¹						
10653-10										m aː ŋ ¹						
5241-10										t i ¹						
3398-10										ȶ o t ¹						
2357-10										ˀb i ŋ ¹						
3696-10										ˀd u ¹						
1610-10										kʰ aː ŋ ¹						
10716-10										p aː k ¹						
5722-10										h aː n ¹						
3317-10										ɕ j u ¹						
4142-10										h a t ¹						
5705-10										ˀd j u p ¹						
5980-10										q u ¹ ¹						
6242-10										ˀd j ai ¹						
1344-10										kʰ aː ŋ ¹						
3194-10										ˀd i ¹						
4411-10										ts j u p ¹						
7419-10										n̥ a ¹						
6070-10										ˀd a ¹						
6139-10										ȶ a n ¹						
6158-10										ˀd j a ¹						
10295-10										ȵ j aː ŋ ¹						
2821-10										l j aː n ¹						
3293-10										ŋ w aː ŋ ¹						
4999-10										ˀd w a ¹						
4039-10										m i t ¹						
10273-10										f u ¹						
4056-10										h i n ¹						
10503-10										¹ aː ŋ ¹						
10764-10										n ¹ i ¹						
10765-10										ˀb j aː k ¹						
2248-10										f a ¹						
2266-10										f e ¹						
3713-10										ɕ u ŋ ¹						
8399-10										ɕ a ¹						
9782-10										ȶ aː t ¹						
8922-10										q a ¹						
9426-10										ˀd o ¹						
7936-10										t a m ¹						
7799-10										j u ¹						
9855-10										l j i n ¹						
9751-10										p j aː k ¹						
1037-10										ʁ aːu ¹						
10733-10										ʔ ai ¹						
5520-10										t j o ŋ ¹						
1367-10										l i ŋ ¹						
4124-10										f e ¹						
4218-10										ˀd j a ¹						
6053-10										n a ŋ ¹						
6916-10										ȶ i n ¹						
2446-10										p i ¹						
6469-10										ⁿd u m ¹						
6510-10										f aː n ¹						
3414-10										m̥ j aː n ¹						
2889-10										l j a ¹						
4707-10										ˀd j a k ¹						
7418-10										q u m ¹						
5099-10										ȶ aː n ¹						
401-10										n̥ o ¹						
5910-10										t i n ¹						
10482-10										j aːu ¹						
532-10										p i ¹						
1416-10										l a m ¹						
5334-10										p o ¹						
10797-10										l a ¹						
5688-10										n̥ o ¹						
3858-10										n u ¹						
4497-10										ʔ a ¹						
3662-10										p aːu ¹						
10256-10										ɕ j a n ¹						
4998-10										h a ¹						
4235-10										p a ¹						
6451-10										p i ¹						
5401-10										n̥ j a ¹ ¹						
2341-10										q e ¹						
10884-10										ts aː ŋ ¹						
5807-10										ʔ a ¹						
7208-10										h i ¹						
799-10										l w a ¹						
3765-10										m̥ e ¹						
3263-10										h aː n ¹						
9477-10										p a ¹						
7734-10										ʔ j aː m ¹						
7902-10										h aː t ¹						
8731-10										t aː p ¹						
8968-10										ʔ a n ¹						
8414-10										f j aː m ¹						
8467-10										z aːu ¹						
9632-10										m̥ a ¹						
9382-10										k o ¹ ¹						
9916-10										k u n ¹						
1-10										t j u ¹						
1800-10										t j aː ŋ ¹						
4964-10										n j a p ¹						
6260-10										t a ¹						
5824-10										f u ¹						
3791-10										ɕ j aː ŋ ¹						
1784-10										ŋ a ¹						
6934-10										ɕ aː n ¹						
7245-10										ts aː k ¹						
2051-10										p a ¹						
6544-10										q u p ¹						
6105-10										ˀd j a n ¹						
3500-10										q a m ¹						
4304-10										h aːu ¹						
1570-10										k e ŋ ¹						
6122-10										j j u ¹						
2305-10										j u t ¹						
2856-10										ˀm u ¹						
9181-10										t i ŋ ¹						
8985-10										n̥ ai ¹						
9951-10										l j u ¹						
8140-10										n̥ j a p ¹						
9115-10										t o ¹						
8108-10										ts i t ¹						
7888-10										p ai ¹						
7638-10										n̥ o n ¹						
9887-10										p j a ¹						
9834-10										ɕ j e t ¹						
8192-10										t o m ¹						
966-10										ˀd aː ŋ ¹						
5981-10										l u ¹						
434-10										ⁿb a ¹						
10619-10										ɕ ai ¹						
6882-11											s ə t ¹					
6485-11											ˀb aː n ¹					
4690-11											m o n ¹					
5671-11											¹ j ə n ¹					
4272-11											ˀd aː p ¹					
10935-11											ˀb e ¹					
4760-11											n j aː n ¹					
1881-11											v a n ¹					
4777-11											h ə t ¹					
10969-11											v a n ¹					
10970-11											ˀȵ u ¹					
10206-11											v a n ¹					
6565-11											q j a n ¹					
1281-11											ʔ j ə n ¹					
10569-11											n a m ¹					
6899-11											ˀb j u ŋ ¹					
7081-11											q u ¹					
4090-11											t a m ¹					
2197-11											qʰ u m ¹					
3352-11											t i ¹					
3892-11											h ə t ¹					
1071-11											q aː m ¹					
10313-11											m a ¹					
2671-11											t j ə t ¹					
5502-11											f aː ŋ ¹					
7382-11											t u n ¹					
932-11											t aː ŋ ¹					
533-11											m a ¹					
4159-11											v a ¹					
2804-11											n u ŋ ¹					
5451-11											ɣ a ¹					
5773-11											ʔ a ¹					
6933-11											ʔ a ¹					
4657-11											ʔ a ¹					
4658-11											p j aː ŋ ¹					
6966-11											h i ¹					
5351-11											ɣ a ¹					
4073-11											t a ¹					
2163-11											m j aː ŋ ¹					
1121-11											f a ¹					
5790-11											v aː ŋ ¹					
10413-11											m a ¹					
6731-11											m a ¹					
1645-11											m a ¹					
4914-11											m a ¹					
6175-11											n̥ a ¹					
3092-11											s aː ŋ ¹					
1247-11											l j aː n ¹					
5620-11											h j u ¹					
4897-11											ʁ a ¹					
4811-11											ˀb aː ŋ ¹					
1213-11											q a ¹					
11019-11											ʁ aː ŋ ¹					
11020-11											q a ¹					
2129-11											h e p ¹					
3211-11											ŋ aː n ¹					
714-11											n o ŋ ¹					
1729-11											q a ¹					
3679-11											m a ¹					
1054-11											m j a ¹					
7448-11											m u m ¹					
582-11											m j a ¹					
4743-11											m o n ¹					
5419-11											l j ə n ¹					
5601-11											ˀb aː n ¹					
2705-11											m o m ¹					
6381-11											ˀȵ o ŋ ¹					
1017-11											ˀb a ¹					
645-11											l u ŋ ¹					
273-11											m ə t ¹					
4338-11											t j a ŋ ¹					
2533-11											q i ¹					
1089-11											q u p ¹					
843-11											n a n ¹					
2787-11											m̥ a t ¹					
4462-11											n u n ¹					
10918-11											h a n ¹					
6582-11											h u ¹					
2070-11											q a ¹					
3075-11											ˀȵ aː ŋ ¹					
10848-11											v a ¹					
2480-11											ts ə n ¹					
2214-11											q a ¹					
7225-11											h ə t ¹					
3515-11											p j a m ¹					
2588-11											ts ə n ¹					
2908-11											p j aː ŋ ¹					
2393-11											n a ¹					
1156-11											ŋ a ¹					
2374-11											t a ¹					
2146-11											qʰ a ¹					
5133-11											n a ŋ ¹					
4981-11											m u ŋ ¹					
10239-11											m a ¹					
599-11											n j u t ¹					
5048-11											q o ¹					
6331-11											h a ¹					
290-11											t aː n ¹					
311-11											h aː ŋ ¹					
3430-11											m j a ¹					
5369-11											m j a ¹					
2749-11											t o n ¹					
2621-11											ˀd j a p ¹					
1181-11											t a ŋ ¹					
949-11											t j u ¹					
2839-11											t i n ¹					
861-11											ˀd aː ŋ ¹					
6773-11											ˀd aː ŋ ¹					
5739-11											ˀd aː ŋ ¹					
5740-11											h ə t ¹					
3550-11											h j u m ¹					
4445-11											p u t ¹					
680-11											l o ŋ ¹					
817-11											t ə n ¹					
782-11											ˀb j aː t ¹					
10396-11											n j u ¹					
4606-11											n aː n ¹					
5207-11											m a n ¹					
7280-11											t j a ¹					
6983-11											ʔ j u t ¹					
5168-11											p u ŋ ¹					
1264-11											ts j u ¹					
915-11											t u ¹					
1767-11											ts u ŋ ¹					
10901-11											q j aː ŋ ¹					
10867-11											t o ŋ ¹					
417-11											q j aː n ¹					
2285-11											ˀb j e ¹					
11002-11											¹ j i t ¹					
6348-11											m a ¹					
6349-11											ʁ aː n ¹					
10602-11											ˀb aː n ¹					
5654-11											m j aː n ¹					
880-11											l e ¹					
983-11											n aː n ¹					
2033-11											t o ¹					
1433-11											j j a ¹					
1467-11											t u ŋ ¹					
469-11											t j u m ¹					
3127-11											m j a ¹					
4623-11											h a ¹					
7099-11											l j ə ŋ ¹					
4726-11											h j aː n ¹					
10465-11											ˀb aː n ¹					
5519-11											h ə n ¹					
5893-11											q ə n ¹					
2857-11											t i n ¹					
3645-11											ɣ aː n ¹					
3032-11											f j aː n ¹					
2088-11											v j a n ¹					
2463-11											p u ¹					
4794-11											n i ¹					
4569-11											l u ŋ ¹					
4586-11											ts u ¹					
4552-11											p a ¹					
3228-11											q o ŋ ¹					
3245-11											j a ¹					
6651-11											l aː ŋ ¹					
6652-11											ˀb aː n ¹					
1817-11											l aː ŋ ¹					
1818-11											ˀb j aː ŋ ¹					
11052-11											n u ¹					
1230-11											l aː ŋ ¹					
3380-11											h e ŋ ¹					
8174-11											ɣ u m ¹					
8599-11											p j a m ¹					
7782-11											t j a ¹					
8294-11											l i ŋ ¹					
8514-11											h a ¹					
9669-11											l j a ŋ ¹					
8531-11											p a ¹					
7954-11											h u ŋ ¹					
9968-11											s aː m ¹					
8040-11											t a ¹					
9304-11											t i ¹					
8345-11											t o ŋ ¹					
8765-11											t o ŋ ¹					
8849-11											s aː ŋ ¹					
9286-11											q j aː ŋ ¹					
9581-11											n u n ¹					
9267-11											l a ¹					
8497-11											ts j ə n ¹					
7602-11											h aː n ¹					
8431-11											v j ə n ¹					
10036-11											s u ŋ ¹					
10019-11											l a ŋ ¹					
9216-11											n e ¹					
8074-11											q a t ¹					
9511-11											p a n ¹					
8243-11											ʔ j a m ¹					
9250-11											t j aː m ¹					
7568-11											s a ¹					
8832-11											q u ¹					
8057-11											n e ¹					
7716-11											h u p ¹					
9899-11											t i ¹					
7585-11											q a ¹					
8582-11											ˀb j a ¹					
9097-11											ˀd a m ¹					
10125-11											v a ¹					
9460-11											l a ¹					
9649-11											ˀb u t ¹					
9870-11											ŋ a p ¹					
8680-11											n a m ¹					
7699-11											t i t ¹					
9001-11											n a t ¹					
9494-11											t i p ¹					
7666-11											h ə n ¹					
9598-11											t a ŋ ¹					
8023-11											q u m ¹					
9053-11											u t ¹					
10091-11											s j ə ŋ ¹					
10002-11											ˀb j aːu ¹					
7765-11											t a ¹					
8800-11											m e ¹					
9934-11											q a ¹					
9985-11											ʔ a ¹					
7850-11											t aː ŋ ¹					
7816-11											h a m ¹					
8663-11											h u m ¹					
8697-11											t i t ¹					
9615-11											¹ j a n ¹					
8362-11											t ə t ¹					
8091-11											t a ¹					
8748-11											h a ¹					
22-11											t a ¹					
11084-11											s aːu ¹					
7365-11											n a ¹					
4201-11											s j i ¹					
5841-11											f a ¹					
4640-11											t a ¹					
662-11											l ə n ¹					
384-11											n a ¹					
5151-11											m e ¹					
1399-11											t o ¹					
5259-11											ʔ j ə t ¹					
10353-11											ɣ a ¹					
10370-11											n i ¹					
7401-11											h aː m ¹					
2958-11											h i ¹					
2770-11											ŋ o ¹					
6434-11											l j o ŋ ¹					
6192-11											h ə t ¹					
2231-11											p aː t ¹					
5116-11											t u ¹					
7297-11											s j u p ¹					
3731-11											p e ŋ ¹					
748-11											q a m ¹					
2180-11											h a m ¹					
4107-11											ˀȵ a m ¹					
2688-11											q o n ¹					
616-11											qʰ a n ¹					
1898-11											t a ŋ ¹					
203-11											m a ¹					
897-11											ˀb j a ¹					
10189-11											h j aː n ¹					
1592-11											s o ŋ ¹					
6088-11											t j a ŋ ¹					
2975-11											t aː ŋ ¹					
6714-11											h u m ¹					
731-11											q a m ¹					
2722-11											j u ¹					
5637-11											qʰ aː t ¹					
765-11											j j i ŋ ¹					
1695-11											ɣ i m ¹					
2112-11											t j u ¹					
6634-11											m a ¹					
7331-11											n a ¹					
7348-11											ˀb aː ŋ ¹					
6527-11											t i ¹					
3568-11											ts a n ¹					
