index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
4	0.8000	2	0.4000	349																							596	ŋ	a	-	l	⁵¹	∅	∅	N	A	_	L	_	∅	∅	4	7	0	5	0	∅	∅	597	-	ɔ̃	-	l	³¹	∅	∅	_	U	_	L	_	∅	∅	0	7	0	5	0	∅	∅	598	ŋ	aː	-	l	³³	∅	∅	N	A	_	L	_	∅	∅	4	7	0	5	0	∅	∅	599	-	ɔ̃	-	l	³⁵	∅	∅	_	U	_	L	_	∅	∅	0	7	0	5	0	∅	∅																							600	ŋ	a	-	l	²	∅	∅	N	A	_	L	_	∅	∅	4	7	0	5	0	∅	∅	601	-	ĩ	w	t	⁵⁵	∅	∅	_	I	W	T	_	∅	∅	0	7	6	1	0	∅	∅	602	ŋ	o	ʐ	t	³¹	∅	∅	N	U	S	T	_	∅	∅	4	7	3	1	0	∅	∅
5	1.0000	1	0.2000	349																							596	⁵¹	ŋ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	597	³¹	-	ɔ̃	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅	598	³³	ŋ	aː	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	599	³⁵	-	ɔ̃	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅																							600	²	ŋ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	601	⁵⁵	-	ĩ	w	∅	∅	∅	_	_	I	W	∅	∅	∅	0	0	7	6	∅	∅	∅	602	³¹	ŋ	o	ʐ	∅	∅	∅	_	N	U	S	∅	∅	∅	0	4	7	3	∅	∅	∅
1	0.1667	6	1.0000	350	603	l	∅	∅	∅	w	a	ŋ	L	∅	∅	∅	W	A	N	5	∅	∅	∅	6	7	4	604	l	∅	∅	∅	-	a	ŋ	L	∅	∅	∅	_	A	N	5	∅	∅	∅	0	7	4	605	l	∅	∅	∅	-	ɔ̃	-	L	∅	∅	∅	_	U	_	5	∅	∅	∅	0	7	0	606	l	∅	∅	∅	-	aː	ŋ	L	∅	∅	∅	_	A	N	5	∅	∅	∅	0	7	4	607	l	∅	∅	∅	-	ɔ̃	-	L	∅	∅	∅	_	U	_	5	∅	∅	∅	0	7	0	608	l	∅	∅	∅	-	a	ŋ	L	∅	∅	∅	_	A	N	5	∅	∅	∅	0	7	4	609	l	∅	∅	∅	-	a	ŋ	L	∅	∅	∅	_	A	N	5	∅	∅	∅	0	7	4																							610	l	∅	∅	∅	-	ɔ	ŋ	L	∅	∅	∅	_	U	N	5	∅	∅	∅	0	7	4
2	0.3333	5	0.8333	350	603	w	l	∅	∅	a	ŋ	-	W	L	∅	∅	A	N	_	6	5	∅	∅	7	4	0	604	-	l	∅	∅	a	ŋ	-	_	L	∅	∅	A	N	_	0	5	∅	∅	7	4	0	605	-	l	∅	∅	ɔ̃	-	-	_	L	∅	∅	U	_	_	0	5	∅	∅	7	0	0	606	-	l	∅	∅	aː	ŋ	-	_	L	∅	∅	A	N	_	0	5	∅	∅	7	4	0	607	-	l	∅	∅	ɔ̃	-	-	_	L	∅	∅	U	_	_	0	5	∅	∅	7	0	0	608	-	l	∅	∅	a	ŋ	ʔ	_	L	∅	∅	A	N	H	0	5	∅	∅	7	4	1	609	-	l	∅	∅	a	ŋ	-	_	L	∅	∅	A	N	_	0	5	∅	∅	7	4	0																							610	-	l	∅	∅	ɔ	ŋ	-	_	L	∅	∅	U	N	_	0	5	∅	∅	7	4	0
3	0.5000	4	0.6667	350	603	a	w	l	∅	ŋ	-	³⁵	A	W	L	∅	N	_	_	7	6	5	∅	4	0	0	604	a	-	l	∅	ŋ	-	⁵⁵	A	_	L	∅	N	_	_	7	0	5	∅	4	0	0	605	ɔ̃	-	l	∅	-	-	³⁵	U	_	L	∅	_	_	_	7	0	5	∅	0	0	0	606	aː	-	l	∅	ŋ	-	⁵⁵	A	_	L	∅	N	_	_	7	0	5	∅	4	0	0	607	ɔ̃	-	l	∅	-	-	⁵⁵	U	_	L	∅	_	_	_	7	0	5	∅	0	0	0	608	a	-	l	∅	ŋ	ʔ	-	A	_	L	∅	N	H	_	7	0	5	∅	4	1	0	609	a	-	l	∅	ŋ	-	³	A	_	L	∅	N	_	_	7	0	5	∅	4	0	0																							610	ɔ	-	l	∅	ŋ	-	³⁵	U	_	L	∅	N	_	_	7	0	5	∅	4	0	0
4	0.6667	3	0.5000	350	603	ŋ	a	w	l	-	³⁵	∅	N	A	W	L	_	_	∅	4	7	6	5	0	0	∅	604	ŋ	a	-	l	-	⁵⁵	∅	N	A	_	L	_	_	∅	4	7	0	5	0	0	∅	605	-	ɔ̃	-	l	-	³⁵	∅	_	U	_	L	_	_	∅	0	7	0	5	0	0	∅	606	ŋ	aː	-	l	-	⁵⁵	∅	N	A	_	L	_	_	∅	4	7	0	5	0	0	∅	607	-	ɔ̃	-	l	-	⁵⁵	∅	_	U	_	L	_	_	∅	0	7	0	5	0	0	∅	608	ŋ	a	-	l	ʔ	-	∅	N	A	_	L	H	_	∅	4	7	0	5	1	0	∅	609	ŋ	a	-	l	-	³	∅	N	A	_	L	_	_	∅	4	7	0	5	0	0	∅																							610	ŋ	ɔ	-	l	-	³⁵	∅	N	U	_	L	_	_	∅	4	7	0	5	0	0	∅
5	0.8333	2	0.3333	350	603	-	ŋ	a	w	³⁵	∅	∅	_	N	A	W	_	∅	∅	0	4	7	6	0	∅	∅	604	-	ŋ	a	-	⁵⁵	∅	∅	_	N	A	_	_	∅	∅	0	4	7	0	0	∅	∅	605	-	-	ɔ̃	-	³⁵	∅	∅	_	_	U	_	_	∅	∅	0	0	7	0	0	∅	∅	606	-	ŋ	aː	-	⁵⁵	∅	∅	_	N	A	_	_	∅	∅	0	4	7	0	0	∅	∅	607	-	-	ɔ̃	-	⁵⁵	∅	∅	_	_	U	_	_	∅	∅	0	0	7	0	0	∅	∅	608	ʔ	ŋ	a	-	-	∅	∅	H	N	A	_	_	∅	∅	1	4	7	0	0	∅	∅	609	-	ŋ	a	-	³	∅	∅	_	N	A	_	_	∅	∅	0	4	7	0	0	∅	∅																							610	-	ŋ	ɔ	-	³⁵	∅	∅	_	N	U	_	_	∅	∅	0	4	7	0	0	∅	∅
6	1.0000	1	0.1667	350	603	³⁵	-	ŋ	a	∅	∅	∅	_	_	N	A	∅	∅	∅	0	0	4	7	∅	∅	∅	604	⁵⁵	-	ŋ	a	∅	∅	∅	_	_	N	A	∅	∅	∅	0	0	4	7	∅	∅	∅	605	³⁵	-	-	ɔ̃	∅	∅	∅	_	_	_	U	∅	∅	∅	0	0	0	7	∅	∅	∅	606	⁵⁵	-	ŋ	aː	∅	∅	∅	_	_	N	A	∅	∅	∅	0	0	4	7	∅	∅	∅	607	⁵⁵	-	-	ɔ̃	∅	∅	∅	_	_	_	U	∅	∅	∅	0	0	0	7	∅	∅	∅	608	-	ʔ	ŋ	a	∅	∅	∅	_	H	N	A	∅	∅	∅	0	1	4	7	∅	∅	∅	609	³	-	ŋ	a	∅	∅	∅	_	_	N	A	∅	∅	∅	0	0	4	7	∅	∅	∅																							610	³⁵	-	ŋ	ɔ	∅	∅	∅	_	_	N	U	∅	∅	∅	0	0	4	7	∅	∅	∅
1	0.3333	3	1.0000	352																																																																																																															611	l	∅	∅	∅	ai	-	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅	612	l	∅	∅	∅	ai	¹	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	352																																																																																																															611	ai	l	∅	∅	-	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	612	ai	l	∅	∅	¹	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	352																																																																																																															611	-	ai	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	612	¹	ai	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	357	613	l̥	∅	∅	∅	ə	⁵⁵	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅																							614	l	∅	∅	∅	a̱i	⁵⁵	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																							615	l	∅	∅	∅	a̱i	³¹	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																							616	ˀl	∅	∅	∅	ai	¹	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅	617	ɬ	∅	∅	∅	ɔ	²²	∅	L	∅	∅	∅	U	_	∅	5	∅	∅	∅	7	0	∅	618	l̥	∅	∅	∅	ɤ	⁵⁵	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	357	613	ə	l̥	∅	∅	⁵⁵	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							614	a̱i	l	∅	∅	⁵⁵	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							615	a̱i	l	∅	∅	³¹	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							616	ai	ˀl	∅	∅	¹	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	617	ɔ	ɬ	∅	∅	²²	∅	∅	U	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	618	ɤ	l̥	∅	∅	⁵⁵	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅
3	1.0000	1	0.3333	357	613	⁵⁵	ə	l̥	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							614	⁵⁵	a̱i	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							615	³¹	a̱i	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							616	¹	ai	ˀl	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	617	²²	ɔ	ɬ	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	618	⁵⁵	ɤ	l̥	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅
1	0.2500	4	1.0000	363	619	l̥	∅	∅	∅	-	i	³¹	L	∅	∅	∅	_	I	_	5	∅	∅	∅	0	7	0																																																																																																															620	ˀl	∅	∅	∅	j	ai	²	L	∅	∅	∅	J	A	_	5	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	363	619	-	l̥	∅	∅	i	³¹	∅	_	L	∅	∅	I	_	∅	0	5	∅	∅	7	0	∅																																																																																																															620	j	ˀl	∅	∅	ai	²	∅	J	L	∅	∅	A	_	∅	6	5	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	363	619	i	-	l̥	∅	³¹	∅	∅	I	_	L	∅	_	∅	∅	7	0	5	∅	0	∅	∅																																																																																																															620	ai	j	ˀl	∅	²	∅	∅	A	J	L	∅	_	∅	∅	7	6	5	∅	0	∅	∅																																												
4	1.0000	1	0.2500	363	619	³¹	i	-	l̥	∅	∅	∅	_	I	_	L	∅	∅	∅	0	7	0	5	∅	∅	∅																																																																																																															620	²	ai	j	ˀl	∅	∅	∅	_	A	J	L	∅	∅	∅	0	7	6	5	∅	∅	∅																																												
1	0.2500	4	1.0000	367																							621	l	∅	∅	∅	a̱i	-	²¹	L	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0																							622	l	∅	∅	∅	e̱i	-	⁵⁵	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0	623	l	∅	∅	∅	a̱	-	³⁵	L	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0	624	lʰ	∅	∅	∅	i	j	⁵	L	∅	∅	∅	I	J	_	5	∅	∅	∅	7	6	0	625	ˀl	∅	∅	∅	i	-	²	L	∅	∅	∅	I	_	_	5	∅	∅	∅	7	0	0	626	ɬ	∅	∅	∅	e	-	⁵⁵	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0	627	l	∅	∅	∅	ai	-	³¹	L	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	367																							621	a̱i	l	∅	∅	-	²¹	∅	A	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							622	e̱i	l	∅	∅	-	⁵⁵	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	623	a̱	l	∅	∅	-	³⁵	∅	A	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	624	i	lʰ	∅	∅	j	⁵	∅	I	L	∅	∅	J	_	∅	7	5	∅	∅	6	0	∅	625	i	ˀl	∅	∅	-	²	∅	I	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	626	e	ɬ	∅	∅	-	⁵⁵	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	627	ai	l	∅	∅	-	³¹	∅	A	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅
3	0.7500	2	0.5000	367																							621	-	a̱i	l	∅	²¹	∅	∅	_	A	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							622	-	e̱i	l	∅	⁵⁵	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	623	-	a̱	l	∅	³⁵	∅	∅	_	A	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	624	j	i	lʰ	∅	⁵	∅	∅	J	I	L	∅	_	∅	∅	6	7	5	∅	0	∅	∅	625	-	i	ˀl	∅	²	∅	∅	_	I	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	626	-	e	ɬ	∅	⁵⁵	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	627	-	ai	l	∅	³¹	∅	∅	_	A	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅
4	1.0000	1	0.2500	367																							621	²¹	-	a̱i	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅																							622	⁵⁵	-	e̱i	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅	623	³⁵	-	a̱	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	624	⁵	j	i	lʰ	∅	∅	∅	_	J	I	L	∅	∅	∅	0	6	7	5	∅	∅	∅	625	²	-	i	ˀl	∅	∅	∅	_	_	I	L	∅	∅	∅	0	0	7	5	∅	∅	∅	626	⁵⁵	-	e	ɬ	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅	627	³¹	-	ai	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅
1	0.2500	4	1.0000	369	628	l	∅	∅	∅	ə	k	⁵⁵	L	∅	∅	∅	E	K	_	5	∅	∅	∅	7	1	0	629	l	∅	∅	∅	i	k	²¹	L	∅	∅	∅	I	K	_	5	∅	∅	∅	7	1	0	630	l	∅	∅	∅	a	k	³¹	L	∅	∅	∅	A	K	_	5	∅	∅	∅	7	1	0	631	l	∅	∅	∅	ə	k	³¹	L	∅	∅	∅	E	K	_	5	∅	∅	∅	7	1	0	632	l	∅	∅	∅	a	k	³¹	L	∅	∅	∅	A	K	_	5	∅	∅	∅	7	1	0																							633	l	∅	∅	∅	i	k	⁴	L	∅	∅	∅	I	K	_	5	∅	∅	∅	7	1	0																							634	l	∅	∅	∅	ɔ	ʔ	⁵⁵	L	∅	∅	∅	U	H	_	5	∅	∅	∅	7	1	0
2	0.5000	3	0.7500	369	628	ə	l	∅	∅	k	⁵⁵	∅	E	L	∅	∅	K	_	∅	7	5	∅	∅	1	0	∅	629	i	l	∅	∅	k	²¹	∅	I	L	∅	∅	K	_	∅	7	5	∅	∅	1	0	∅	630	a	l	∅	∅	k	³¹	∅	A	L	∅	∅	K	_	∅	7	5	∅	∅	1	0	∅	631	ə	l	∅	∅	k	³¹	∅	E	L	∅	∅	K	_	∅	7	5	∅	∅	1	0	∅	632	a	l	∅	∅	k	³¹	∅	A	L	∅	∅	K	_	∅	7	5	∅	∅	1	0	∅																							633	i	l	∅	∅	k	⁴	∅	I	L	∅	∅	K	_	∅	7	5	∅	∅	1	0	∅																							634	ɔ	l	∅	∅	ʔ	⁵⁵	∅	U	L	∅	∅	H	_	∅	7	5	∅	∅	1	0	∅
3	0.7500	2	0.5000	369	628	k	ə	l	∅	⁵⁵	∅	∅	K	E	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅	629	k	i	l	∅	²¹	∅	∅	K	I	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅	630	k	a	l	∅	³¹	∅	∅	K	A	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅	631	k	ə	l	∅	³¹	∅	∅	K	E	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅	632	k	a	l	∅	³¹	∅	∅	K	A	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅																							633	k	i	l	∅	⁴	∅	∅	K	I	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅																							634	ʔ	ɔ	l	∅	⁵⁵	∅	∅	H	U	L	∅	_	∅	∅	1	7	5	∅	0	∅	∅
4	1.0000	1	0.2500	369	628	⁵⁵	k	ə	l	∅	∅	∅	_	K	E	L	∅	∅	∅	0	1	7	5	∅	∅	∅	629	²¹	k	i	l	∅	∅	∅	_	K	I	L	∅	∅	∅	0	1	7	5	∅	∅	∅	630	³¹	k	a	l	∅	∅	∅	_	K	A	L	∅	∅	∅	0	1	7	5	∅	∅	∅	631	³¹	k	ə	l	∅	∅	∅	_	K	E	L	∅	∅	∅	0	1	7	5	∅	∅	∅	632	³¹	k	a	l	∅	∅	∅	_	K	A	L	∅	∅	∅	0	1	7	5	∅	∅	∅																							633	⁴	k	i	l	∅	∅	∅	_	K	I	L	∅	∅	∅	0	1	7	5	∅	∅	∅																							634	⁵⁵	ʔ	ɔ	l	∅	∅	∅	_	H	U	L	∅	∅	∅	0	1	7	5	∅	∅	∅
1	0.2500	4	1.0000	370	635	l	∅	∅	∅	ə	ŋ	⁵⁵	L	∅	∅	∅	E	N	_	5	∅	∅	∅	7	4	0	636	l	∅	∅	∅	i	ŋ	²¹	L	∅	∅	∅	I	N	_	5	∅	∅	∅	7	4	0																																																																			637	l	∅	∅	∅	a	ɲ	-	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0																																																																		
2	0.5000	3	0.7500	370	635	ə	l	∅	∅	ŋ	⁵⁵	∅	E	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	636	i	l	∅	∅	ŋ	²¹	∅	I	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅																																																																			637	a	l	∅	∅	ɲ	-	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅																																																																		
3	0.7500	2	0.5000	370	635	ŋ	ə	l	∅	⁵⁵	∅	∅	N	E	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	636	ŋ	i	l	∅	²¹	∅	∅	N	I	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅																																																																			637	ɲ	a	l	∅	-	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅																																																																		
4	1.0000	1	0.2500	370	635	⁵⁵	ŋ	ə	l	∅	∅	∅	_	N	E	L	∅	∅	∅	0	4	7	5	∅	∅	∅	636	²¹	ŋ	i	l	∅	∅	∅	_	N	I	L	∅	∅	∅	0	4	7	5	∅	∅	∅																																																																			637	-	ɲ	a	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅																																																																		
1	0.2500	4	1.0000	372	638	l	∅	∅	∅	ə	ŋ	³⁵	L	∅	∅	∅	E	N	_	5	∅	∅	∅	7	4	0																							639	l	∅	∅	∅	a	ŋ	³⁵	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0																							640	l	∅	∅	∅	a	ŋ	⁵⁵	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0																																																																			641	l̥	∅	∅	∅	ɯ	ŋ	³⁵	L	∅	∅	∅	I	N	_	5	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	372	638	ə	l	∅	∅	ŋ	³⁵	∅	E	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅																							639	a	l	∅	∅	ŋ	³⁵	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅																							640	a	l	∅	∅	ŋ	⁵⁵	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅																																																																			641	ɯ	l̥	∅	∅	ŋ	³⁵	∅	I	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅
3	0.7500	2	0.5000	372	638	ŋ	ə	l	∅	³⁵	∅	∅	N	E	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅																							639	ŋ	a	l	∅	³⁵	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅																							640	ŋ	a	l	∅	⁵⁵	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅																																																																			641	ŋ	ɯ	l̥	∅	³⁵	∅	∅	N	I	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅
4	1.0000	1	0.2500	372	638	³⁵	ŋ	ə	l	∅	∅	∅	_	N	E	L	∅	∅	∅	0	4	7	5	∅	∅	∅																							639	³⁵	ŋ	a	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅																							640	⁵⁵	ŋ	a	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅																																																																			641	³⁵	ŋ	ɯ	l̥	∅	∅	∅	_	N	I	L	∅	∅	∅	0	4	7	5	∅	∅	∅
1	0.3333	3	1.0000	374	642	l	∅	∅	∅	ui	³⁵	∅	L	∅	∅	∅	Y	_	∅	5	∅	∅	∅	7	0	∅	643	l	∅	∅	∅	ui	⁵⁵	∅	L	∅	∅	∅	Y	_	∅	5	∅	∅	∅	7	0	∅	644	l	∅	∅	∅	ui	³⁵	∅	L	∅	∅	∅	Y	_	∅	5	∅	∅	∅	7	0	∅																																																																																																																																				
2	0.6667	2	0.6667	374	642	ui	l	∅	∅	³⁵	∅	∅	Y	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	643	ui	l	∅	∅	⁵⁵	∅	∅	Y	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	644	ui	l	∅	∅	³⁵	∅	∅	Y	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																																																																																																																				
