index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
3	0.7500	2	0.5000	849	987	t	a	pʰ	∅	⁵⁵	∅	∅	T	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	988	t	a	pʰ	∅	⁵⁵	∅	∅	T	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							989	t	aː	pʰ	∅	⁵⁵	∅	∅	T	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							990	t	a	pʰ	∅	-	∅	∅	T	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	991	t	a	ˀp	∅	⁴	∅	∅	T	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	992	ʔ	ɑ	pʰ	∅	⁴	∅	∅	H	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	993	t	a	pʰ	∅	⁵⁵	∅	∅	T	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	849	987	⁵⁵	t	a	pʰ	∅	∅	∅	_	T	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅	988	⁵⁵	t	a	pʰ	∅	∅	∅	_	T	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅																							989	⁵⁵	t	aː	pʰ	∅	∅	∅	_	T	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅																							990	-	t	a	pʰ	∅	∅	∅	_	T	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅	991	⁴	t	a	ˀp	∅	∅	∅	_	T	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅	992	⁴	ʔ	ɑ	pʰ	∅	∅	∅	_	H	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅	993	⁵⁵	t	a	pʰ	∅	∅	∅	_	T	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅
1	0.2500	4	1.0000	853																							994	p	∅	∅	∅	j	i̱	⁵¹	P	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0	995	p	∅	∅	∅	-	i̱	⁵⁵	P	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	996	p	∅	∅	∅	j	i̱ː	³³	P	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0																							997	pʰ	∅	∅	∅	-	i	-	P	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	998	ˀp	∅	∅	∅	-	e	¹	P	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0																																												
2	0.5000	3	0.7500	853																							994	j	p	∅	∅	i̱	⁵¹	∅	J	P	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅	995	-	p	∅	∅	i̱	⁵⁵	∅	_	P	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅	996	j	p	∅	∅	i̱ː	³³	∅	J	P	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅																							997	-	pʰ	∅	∅	i	-	∅	_	P	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅	998	-	ˀp	∅	∅	e	¹	∅	_	P	∅	∅	E	_	∅	0	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	853																							994	i̱	j	p	∅	⁵¹	∅	∅	I	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅	995	i̱	-	p	∅	⁵⁵	∅	∅	I	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅	996	i̱ː	j	p	∅	³³	∅	∅	I	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							997	i	-	pʰ	∅	-	∅	∅	I	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅	998	e	-	ˀp	∅	¹	∅	∅	E	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	853																							994	⁵¹	i̱	j	p	∅	∅	∅	_	I	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅	995	⁵⁵	i̱	-	p	∅	∅	∅	_	I	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅	996	³³	i̱ː	j	p	∅	∅	∅	_	I	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																							997	-	i	-	pʰ	∅	∅	∅	_	I	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅	998	¹	e	-	ˀp	∅	∅	∅	_	E	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅																																												
1	0.2500	4	1.0000	856																																																																																									999	p	∅	∅	∅	j	i̱	³¹	P	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0																							1000	ˀp	∅	∅	∅	j	e	¹	P	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	856																																																																																									999	j	p	∅	∅	i̱	³¹	∅	J	P	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅																							1000	j	ˀp	∅	∅	e	¹	∅	J	P	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	856																																																																																									999	i̱	j	p	∅	³¹	∅	∅	I	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							1000	e	j	ˀp	∅	¹	∅	∅	E	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	856																																																																																									999	³¹	i̱	j	p	∅	∅	∅	_	I	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																							1000	¹	e	j	ˀp	∅	∅	∅	_	E	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																																												
1	0.2000	5	1.0000	858																																													1001	p	∅	∅	∅	j	ɛ̱	ʔ	P	∅	∅	∅	J	E	H	1	∅	∅	∅	6	7	1																							1002	p	∅	∅	∅	j	ɛ̱	ʔ	P	∅	∅	∅	J	E	H	1	∅	∅	∅	6	7	1																							1003	ˀp	∅	∅	∅	j	a	t	P	∅	∅	∅	J	A	T	1	∅	∅	∅	6	7	1	1004	p	∅	∅	∅	j	õ	-	P	∅	∅	∅	J	U	_	1	∅	∅	∅	6	7	0																						
2	0.4000	4	0.8000	858																																													1001	j	p	∅	∅	ɛ̱	ʔ	⁵⁵	J	P	∅	∅	E	H	_	6	1	∅	∅	7	1	0																							1002	j	p	∅	∅	ɛ̱	ʔ	⁵⁵	J	P	∅	∅	E	H	_	6	1	∅	∅	7	1	0																							1003	j	ˀp	∅	∅	a	t	⁴	J	P	∅	∅	A	T	_	6	1	∅	∅	7	1	0	1004	j	p	∅	∅	õ	-	⁵⁵	J	P	∅	∅	U	_	_	6	1	∅	∅	7	0	0																						
3	0.6000	3	0.6000	858																																													1001	ɛ̱	j	p	∅	ʔ	⁵⁵	∅	E	J	P	∅	H	_	∅	7	6	1	∅	1	0	∅																							1002	ɛ̱	j	p	∅	ʔ	⁵⁵	∅	E	J	P	∅	H	_	∅	7	6	1	∅	1	0	∅																							1003	a	j	ˀp	∅	t	⁴	∅	A	J	P	∅	T	_	∅	7	6	1	∅	1	0	∅	1004	õ	j	p	∅	-	⁵⁵	∅	U	J	P	∅	_	_	∅	7	6	1	∅	0	0	∅																						
4	0.8000	2	0.4000	858																																													1001	ʔ	ɛ̱	j	p	⁵⁵	∅	∅	H	E	J	P	_	∅	∅	1	7	6	1	0	∅	∅																							1002	ʔ	ɛ̱	j	p	⁵⁵	∅	∅	H	E	J	P	_	∅	∅	1	7	6	1	0	∅	∅																							1003	t	a	j	ˀp	⁴	∅	∅	T	A	J	P	_	∅	∅	1	7	6	1	0	∅	∅	1004	-	õ	j	p	⁵⁵	∅	∅	_	U	J	P	_	∅	∅	0	7	6	1	0	∅	∅																						
5	1.0000	1	0.2000	858																																													1001	⁵⁵	ʔ	ɛ̱	j	∅	∅	∅	_	H	E	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							1002	⁵⁵	ʔ	ɛ̱	j	∅	∅	∅	_	H	E	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							1003	⁴	t	a	j	∅	∅	∅	_	T	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅	1004	⁵⁵	-	õ	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅																						
1	0.2500	4	1.0000	862																																													1005	p	∅	∅	∅	j	u̱	⁵⁵	P	∅	∅	∅	J	U	_	1	∅	∅	∅	6	7	0																																																																			1006	ˀp	∅	∅	∅	j	u	¹	P	∅	∅	∅	J	Y	_	1	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	862																																													1005	j	p	∅	∅	u̱	⁵⁵	∅	J	P	∅	∅	U	_	∅	6	1	∅	∅	7	0	∅																																																																			1006	j	ˀp	∅	∅	u	¹	∅	J	P	∅	∅	Y	_	∅	6	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	862																																													1005	u̱	j	p	∅	⁵⁵	∅	∅	U	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																																																			1006	u	j	ˀp	∅	¹	∅	∅	Y	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	862																																													1005	⁵⁵	u̱	j	p	∅	∅	∅	_	U	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																			1006	¹	u	j	ˀp	∅	∅	∅	_	Y	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																																												
1	0.2500	4	1.0000	864	1007	pʰ	∅	∅	∅	ʐ	a	³¹	P	∅	∅	∅	S	A	_	1	∅	∅	∅	3	7	0	1008	p	∅	∅	∅	j	e̱	²¹	P	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0																																													1009	p	∅	∅	∅	j	ɛ̱	³⁵	P	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0																							1010	ˀp	∅	∅	∅	r	ɛ	²	P	∅	∅	∅	R	E	_	1	∅	∅	∅	5	7	0	1011	b	∅	∅	∅	-	i	⁵⁵	P	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	1012	pʰ	∅	∅	∅	-	ɛ	³¹	P	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	864	1007	ʐ	pʰ	∅	∅	a	³¹	∅	S	P	∅	∅	A	_	∅	3	1	∅	∅	7	0	∅	1008	j	p	∅	∅	e̱	²¹	∅	J	P	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																																													1009	j	p	∅	∅	ɛ̱	³⁵	∅	J	P	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																							1010	r	ˀp	∅	∅	ɛ	²	∅	R	P	∅	∅	E	_	∅	5	1	∅	∅	7	0	∅	1011	-	b	∅	∅	i	⁵⁵	∅	_	P	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅	1012	-	pʰ	∅	∅	ɛ	³¹	∅	_	P	∅	∅	E	_	∅	0	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	864	1007	a	ʐ	pʰ	∅	³¹	∅	∅	A	S	P	∅	_	∅	∅	7	3	1	∅	0	∅	∅	1008	e̱	j	p	∅	²¹	∅	∅	E	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																													1009	ɛ̱	j	p	∅	³⁵	∅	∅	E	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							1010	ɛ	r	ˀp	∅	²	∅	∅	E	R	P	∅	_	∅	∅	7	5	1	∅	0	∅	∅	1011	i	-	b	∅	⁵⁵	∅	∅	I	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1012	ɛ	-	pʰ	∅	³¹	∅	∅	E	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅
4	1.0000	1	0.2500	864	1007	³¹	a	ʐ	pʰ	∅	∅	∅	_	A	S	P	∅	∅	∅	0	7	3	1	∅	∅	∅	1008	²¹	e̱	j	p	∅	∅	∅	_	E	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																																													1009	³⁵	ɛ̱	j	p	∅	∅	∅	_	E	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																							1010	²	ɛ	r	ˀp	∅	∅	∅	_	E	R	P	∅	∅	∅	0	7	5	1	∅	∅	∅	1011	⁵⁵	i	-	b	∅	∅	∅	_	I	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅	1012	³¹	ɛ	-	pʰ	∅	∅	∅	_	E	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅
1	0.2500	4	1.0000	866																																													1013	p	∅	∅	∅	j	ɛ̱	³⁵	P	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0																																																																			1014	ˀp	∅	∅	∅	j	ɛ	³	P	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	866																																													1013	j	p	∅	∅	ɛ̱	³⁵	∅	J	P	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																																																																			1014	j	ˀp	∅	∅	ɛ	³	∅	J	P	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	866																																													1013	ɛ̱	j	p	∅	³⁵	∅	∅	E	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																																																			1014	ɛ	j	ˀp	∅	³	∅	∅	E	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	866																																													1013	³⁵	ɛ̱	j	p	∅	∅	∅	_	E	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																			1014	³	ɛ	j	ˀp	∅	∅	∅	_	E	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																																												
1	0.3333	3	1.0000	868																							1015	x	∅	∅	∅	o	²¹	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	1016	x	∅	∅	∅	a	³⁵	∅	G	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	1017	ʃ	∅	∅	∅	ɔː	⁵⁵	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	1018	x	∅	∅	∅	ɔ	³⁵	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅																							1019	ˀr	∅	∅	∅	a	²	∅	R	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																							1020	s	∅	∅	∅	ɔ	³¹	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	868																							1015	o	x	∅	∅	²¹	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1016	a	x	∅	∅	³⁵	∅	∅	A	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1017	ɔː	ʃ	∅	∅	⁵⁵	∅	∅	U	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1018	ɔ	x	∅	∅	³⁵	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							1019	a	ˀr	∅	∅	²	∅	∅	A	R	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							1020	ɔ	s	∅	∅	³¹	∅	∅	U	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	868																							1015	²¹	o	x	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1016	³⁵	a	x	∅	∅	∅	∅	_	A	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1017	⁵⁵	ɔː	ʃ	∅	∅	∅	∅	_	U	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1018	³⁵	ɔ	x	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							1019	²	a	ˀr	∅	∅	∅	∅	_	A	R	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							1020	³¹	ɔ	s	∅	∅	∅	∅	_	U	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.2500	4	1.0000	869	1021	s	∅	∅	∅	a	m	⁵⁵	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																																																																																																															1022	ˀs	∅	∅	∅	a	m	¹	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	869	1021	a	s	∅	∅	m	⁵⁵	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																																																																																																															1022	a	ˀs	∅	∅	m	¹	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	869	1021	m	a	s	∅	⁵⁵	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																																																																																															1022	m	a	ˀs	∅	¹	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																												
4	1.0000	1	0.2500	869	1021	⁵⁵	m	a	s	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																																																																																															1022	¹	m	a	ˀs	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																												
1	0.2500	4	1.0000	870																																																																																									1023	x	∅	∅	∅	ɛ̃	-	³¹	G	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																							1024	ˀr	∅	∅	∅	a	m	¹	R	∅	∅	∅	A	M	_	5	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	870																																																																																									1023	ɛ̃	x	∅	∅	-	³¹	∅	E	G	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅																							1024	a	ˀr	∅	∅	m	¹	∅	A	R	∅	∅	M	_	∅	7	5	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	870																																																																																									1023	-	ɛ̃	x	∅	³¹	∅	∅	_	E	G	∅	_	∅	∅	0	7	3	∅	0	∅	∅																							1024	m	a	ˀr	∅	¹	∅	∅	M	A	R	∅	_	∅	∅	4	7	5	∅	0	∅	∅																																												
4	1.0000	1	0.2500	870																																																																																									1023	³¹	-	ɛ̃	x	∅	∅	∅	_	_	E	G	∅	∅	∅	0	0	7	3	∅	∅	∅																							1024	¹	m	a	ˀr	∅	∅	∅	_	M	A	R	∅	∅	∅	0	4	7	5	∅	∅	∅																																												
1	0.2500	4	1.0000	871																							1025	x	∅	∅	∅	a	m	⁵¹	G	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0	1026	x	∅	∅	∅	ɛ̃	-	⁵⁵	G	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0	1027	ʃ	∅	∅	∅	a̱	m	³³	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																																													1028	s	∅	∅	∅	a	m	¹	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	871																							1025	a	x	∅	∅	m	⁵¹	∅	A	G	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅	1026	ɛ̃	x	∅	∅	-	⁵⁵	∅	E	G	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅	1027	a̱	ʃ	∅	∅	m	³³	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																																													1028	a	s	∅	∅	m	¹	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	871																							1025	m	a	x	∅	⁵¹	∅	∅	M	A	G	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1026	-	ɛ̃	x	∅	⁵⁵	∅	∅	_	E	G	∅	_	∅	∅	0	7	3	∅	0	∅	∅	1027	m	a̱	ʃ	∅	³³	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																													1028	m	a	s	∅	¹	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																												
4	1.0000	1	0.2500	871																							1025	⁵¹	m	a	x	∅	∅	∅	_	M	A	G	∅	∅	∅	0	4	7	3	∅	∅	∅	1026	⁵⁵	-	ɛ̃	x	∅	∅	∅	_	_	E	G	∅	∅	∅	0	0	7	3	∅	∅	∅	1027	³³	m	a̱	ʃ	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																													1028	¹	m	a	s	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																												
1	0.3333	3	1.0000	878	1029	tʰ	∅	∅	∅	ɔ	³¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	1030	t	∅	∅	∅	o̱	²¹	∅	T	∅	∅	∅	O	_	∅	1	∅	∅	∅	7	0	∅	1031	t	∅	∅	∅	a̱	³¹	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1032	t	∅	∅	∅	ɔ	⁵⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	1033	t	∅	∅	∅	ɔ̱	³⁵	∅	T	∅	∅	∅	O	_	∅	1	∅	∅	∅	7	0	∅																							1034	ˀt	∅	∅	∅	a	²	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							1035	tʰ	∅	∅	∅	ɔ	³¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	878	1029	ɔ	tʰ	∅	∅	³¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1030	o̱	t	∅	∅	²¹	∅	∅	O	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1031	a̱	t	∅	∅	³¹	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1032	ɔ	t	∅	∅	⁵⁵	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1033	ɔ̱	t	∅	∅	³⁵	∅	∅	O	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1034	a	ˀt	∅	∅	²	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1035	ɔ	tʰ	∅	∅	³¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	878	1029	³¹	ɔ	tʰ	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1030	²¹	o̱	t	∅	∅	∅	∅	_	O	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1031	³¹	a̱	t	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1032	⁵⁵	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1033	³⁵	ɔ̱	t	∅	∅	∅	∅	_	O	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1034	²	a	ˀt	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1035	³¹	ɔ	tʰ	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
