ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_SUBGROUP	PARTIAL_COGNACY	COGIDS
1997	235_horn	horn	Khispi	Khispi	kʰɛŋ	kʰɛŋ	kʰ ɛ ŋ	lish1235	27.37	92.23	Western Kho-Bwa	527	527
1998	235_horn	horn	Duhumbi	Duhumbi	kʰjɛŋ	kʰjɛŋ	kʰ j ɛ ŋ	chug1252	27.42	92.23	Western Kho-Bwa	527	527
1999	235_horn	horn	Khoina	Khoina	tʂʰajŋ	tʂʰajŋ	ʈʂʰ aj/ai ŋ	khoi1253	27.334981	92.52994	Western Kho-Bwa	527	527
2000	235_horn	horn	Jerigaon	Jerigaon	ʨʰɛŋ	ʨʰɛŋ	tɕʰ ɛ ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	527	527
2001	235_horn	horn	Khoitam	Khoitam	ʨʰɛŋ	ʨʰɛŋ	tɕʰ ɛ ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	527	527
2002	235_horn	horn	Rahung	Rahung	ʨʰɛŋ	ʨʰɛŋ	tɕʰ ɛ ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	527	527
2003	235_horn	horn	Rupa	Rupa	kʰɛŋ	kʰɛŋ	kʰ ɛ ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	527	527
2004	235_horn	horn	Shergaon	Shergaon	kʰɛŋ	kʰɛŋ	kʰ ɛ ŋ	sher1261	27.105018	92.272133	Western Kho-Bwa	527	527
2005	236_hornbill	hornbill	Khoina	Khoina	ʨʰa+lu+wɔ̃ː	ʨʰa+lu+wɔ̃ː	tɕʰ a + l u + w ɔ̃ː (ŋ)/ŋ	khoi1253	27.334981	92.52994	Western Kho-Bwa	130 528 532	130 528 532
2006	236_hornbill	hornbill	Khoitam	Khoitam	pʰu+lũː	pʰu+lũː	pʰ u + l ũː (ŋ)/ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	531 517	531 517
2007	236_hornbill	hornbill	Rahung	Rahung	hu+lũŋ	hu+lũŋ	h u + l ũ ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	531 517	531 517
2008	236_hornbill	hornbill	Rupa	Rupa	də+wɔŋ	də+wɔŋ	d ə + w ɔ ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	529 532	529 532
2009	237_hornet	hornet	Duhumbi	Duhumbi	ʨʰik+ʨʰu_kʰɔ+lɔk	ʨʰik+ʨʰu_kʰɔ+lɔk	tɕʰ i + tɕʰ u + kʰ ɔ + l ɔ k	chug1252	27.42	92.23	Western Kho-Bwa	533 534 535 536	533 534 535 536
2010	237_hornet	hornet	Khoina	Khoina	də+ʦʰyː	də+ʦʰyː	d ə + tsʰ yː	khoi1253	27.334981	92.52994	Western Kho-Bwa	411 534	411 534
2011	237_hornet	hornet	Jerigaon	Jerigaon	ʨʰyː	ʨʰyː	tɕʰ yː	jeri1243	27.340629	92.486595	Western Kho-Bwa	534	534
2012	237_hornet	hornet	Khoitam	Khoitam	ʦʰ+syː	ʦʰ+syː	tsʰ ə + s yː	khoi1252	27.327487	92.439455	Western Kho-Bwa	533 534	533 534
2013	237_hornet	hornet	Rupa	Rupa	də+ʨʰøː	də+ʨʰøː	d ə + tɕʰ øː	rupa1234	27.203065	92.398757	Western Kho-Bwa	411 534	411 534
2014	237_hornet	hornet	Jerigaon	Jerigaon	sə+ʨʰyː(ŋ)/ŋ	sə+ʨʰyː(ŋ)/ŋ	s ə + ʨʰ yː (ŋ)/ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	10060 10061	10060 10061
2015	237_hornet	hornet	Jerigaon	Jerigaon	sə+ʨʰyː(ŋ)/ŋ	sə+ʨʰyː(ŋ)/ŋ	s ə + ʨʰ yː (ŋ)/ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	10770 10771	10770 10771
2016	238_horse	horse	Khispi	Khispi	ɕ+ta	ɕ+ta	ɕ + t a	lish1235	27.37	92.23	Western Kho-Bwa	538 451	538 451
2017	238_horse	horse	Duhumbi	Duhumbi	ɕ+taˀ	ɕ+taˀ	ɕ + t aˀ	chug1252	27.42	92.23	Western Kho-Bwa	538 451	538 451
2018	238_horse	horse	Khoina	Khoina	ʂ+tu	ʂ+tu	ʂ + t u	khoi1253	27.334981	92.52994	Western Kho-Bwa	538 451	538 451
2019	238_horse	horse	Jerigaon	Jerigaon	s+tu	s+tu	s + t u	jeri1243	27.340629	92.486595	Western Kho-Bwa	538 451	538 451
2020	238_horse	horse	Khoitam	Khoitam	s+tu	s+tu	s + t u	khoi1252	27.327487	92.439455	Western Kho-Bwa	538 451	538 451
2021	238_horse	horse	Rahung	Rahung	s+tu	s+tu	s + t u	rahu1234	27.310778	92.395028	Western Kho-Bwa	538 451	538 451
2022	238_horse	horse	Rupa	Rupa	s+tu	s+tu	s + t u	rupa1234	27.203065	92.398757	Western Kho-Bwa	538 451	538 451
2023	238_horse	horse	Shergaon	Shergaon	s+tu	s+tu	s + t u	sher1261	27.105018	92.272133	Western Kho-Bwa	538 451	538 451
2024	238_horse	horse	Duhumbi	Duhumbi	ɕip+taˀ	ɕip+taˀ	ɕ i p + t aˀ	chug1252	27.42	92.23	Western Kho-Bwa	10062 10063	10062 10063
2025	238_horse	horse	Duhumbi	Duhumbi	ɕip+taˀ	ɕip+taˀ	ɕ i p + t aˀ	chug1252	27.42	92.23	Western Kho-Bwa	10772 10773	10772 10773
2026	239_horsefly	horsefly	Duhumbi	Duhumbi	tam+pi	tam+pi	t a m + p i	chug1252	27.42	92.23	Western Kho-Bwa	540 539	540 539
2027	239_horsefly	horsefly	Khoina	Khoina	tim+pu_la+dʐɔː	tim+pu_la+dʐɔː	t i m + p u + l a + ɖʐ ɔː	khoi1253	27.334981	92.52994	Western Kho-Bwa	540 539 541 542	540 539 541 542
2028	239_horsefly	horsefly	Khoitam	Khoitam	tam+pi_la+ʥɔŋ	tam+pi_la+ʥɔŋ	t a m + p i + l a + dʑ ɔ ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	540 539 541 542	540 539 541 542
2029	239_horsefly	horsefly	Rahung	Rahung	ʨa+pim+ʥɔŋ	ʨa+pim+ʥɔŋ	tɕʰ a + p i m + dʑ ɔ ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	141 539 542	141 539 542
2030	240_house	house	Khispi	Khispi	wam	wam	w a m	lish1235	27.37	92.23	Western Kho-Bwa	544	544
2031	240_house	house	Duhumbi	Duhumbi	wam	wam	w a m	chug1252	27.42	92.23	Western Kho-Bwa	544	544
2032	240_house	house	Khoina	Khoina	jan	jan	j a n	khoi1253	27.334981	92.52994	Western Kho-Bwa	544	544
2033	240_house	house	Jerigaon	Jerigaon	jan	jan	j a~ɛ/a n	jeri1243	27.340629	92.486595	Western Kho-Bwa	544	544
2034	240_house	house	Khoitam	Khoitam	jam	jam	j a m	khoi1252	27.327487	92.439455	Western Kho-Bwa	544	544
2035	240_house	house	Rahung	Rahung	jam	jam	j a m	rahu1234	27.310778	92.395028	Western Kho-Bwa	544	544
2036	240_house	house	Rupa	Rupa	jam	jam	j a m	rupa1234	27.203065	92.398757	Western Kho-Bwa	544	544
2037	240_house	house	Shergaon	Shergaon	jam	jam	j a m	sher1261	27.105018	92.272133	Western Kho-Bwa	544	544
2038	241_howmany	how many	Khispi	Khispi	a+pʰi+n	a+pʰi+n	a + pʰ i + n	lish1235	27.37	92.23	Western Kho-Bwa	850 545 548	850 545 548
2039	241_howmany	how many	Duhumbi	Duhumbi	a+pʰi	a+pʰi	a + pʰ i	chug1252	27.42	92.23	Western Kho-Bwa	850 545	850 545
2040	241_howmany	how many	Khoina	Khoina	nə+pʰaː_hɛn	nə+pʰaː_hɛn	n ə + pʰ aː + h ɛ n	khoi1253	27.334981	92.52994	Western Kho-Bwa	547 545 548	547 545 548
2041	241_howmany	how many	Rahung	Rahung	mə+pʰɛː+hɛn	mə+pʰɛː+hɛn	m ə + pʰ ɛː + h ɛ n	rahu1234	27.310778	92.395028	Western Kho-Bwa	851 545 548	851 545 548
2042	241_howmany	how many	Rupa	Rupa	ɲə+pãj+jaː+aː	ɲə+pãj+jaː+aː	ɲ ə + p ã j + j aː + aː	rupa1234	27.203065	92.398757	Western Kho-Bwa	547 545 550 549	547 545 550 549
2043	241_howmany	how many	Shergaon	Shergaon	nə+pa+n	nə+pa+n	n ə + p a + n	sher1261	27.105018	92.272133	Western Kho-Bwa	547 545 548	547 545 548
2044	241_howmany	how many	Duhumbi	Duhumbi	a+pʰi+hin	a+pʰi+hin	a + pʰ i + h i n	chug1252	27.42	92.23	Western Kho-Bwa	10064 10065 10066	10064 10065 10066
2045	241_howmany	how many	Khoina	Khoina	mə+tʰaŋ+hɛn	mə+tʰaŋ+hɛn	m ə + tʰ a ŋ + h ɛ n	khoi1253	27.334981	92.52994	Western Kho-Bwa	10067 10068 10069	10067 10068 10069
2046	241_howmany	how many	Jerigaon	Jerigaon	tʰɔk+soː+han	tʰɔk+soː+han	tʰ ɔ k + s oː + h a n	jeri1243	27.340629	92.486595	Western Kho-Bwa	10070 10071 10072	10070 10071 10072
2047	241_howmany	how many	Khoitam	Khoitam	toː+han	toː+han	t oː + h a n	khoi1252	27.327487	92.439455	Western Kho-Bwa	10073 10074	10073 10074
2048	241_howmany	how many	Rupa	Rupa	ja+pãj	ja+pãj	j a + p ã j	rupa1234	27.203065	92.398757	Western Kho-Bwa	10075 10076	10075 10076
2049	241_howmany	how many	Duhumbi	Duhumbi	a+pʰi+hin	a+pʰi+hin	a + pʰ i + h i n	chug1252	27.42	92.23	Western Kho-Bwa	10774 10775 10776	10774 10775 10776
2050	241_howmany	how many	Khoina	Khoina	mə+tʰaŋ+hɛn	mə+tʰaŋ+hɛn	m ə + tʰ a ŋ + h ɛ n	khoi1253	27.334981	92.52994	Western Kho-Bwa	10777 10778 10779	10777 10778 10779
2051	241_howmany	how many	Jerigaon	Jerigaon	tʰɔk+soː+han	tʰɔk+soː+han	tʰ ɔ k + s oː + h a n	jeri1243	27.340629	92.486595	Western Kho-Bwa	10780 10781 10782	10780 10781 10782
2052	241_howmany	how many	Khoitam	Khoitam	toː+han	toː+han	t oː + h a n	khoi1252	27.327487	92.439455	Western Kho-Bwa	10783 10784	10783 10784
2053	241_howmany	how many	Rupa	Rupa	ja+pãj	ja+pãj	j a + p ã j	rupa1234	27.203065	92.398757	Western Kho-Bwa	10785 10786	10785 10786
2054	242_humanbeing	human being	Khispi	Khispi	bu+dun	bu+dun	b u + d u n	lish1235	27.37	92.23	Western Kho-Bwa	554 553	554 553
2055	242_humanbeing	human being	Duhumbi	Duhumbi	bu+dun	bu+dun	b u + d u n	chug1252	27.42	92.23	Western Kho-Bwa	554 553	554 553
2056	242_humanbeing	human being	Khoina	Khoina	ʥə+riŋ	ʥə+riŋ	dʑ ə + r i ŋ	khoi1253	27.334981	92.52994	Western Kho-Bwa	554 553	554 553
2057	242_humanbeing	human being	Jerigaon	Jerigaon	ʥə+riŋ	ʥə+riŋ	dʑ ə + r i ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	554 553	554 553
2058	242_humanbeing	human being	Khoitam	Khoitam	ʥə+riŋ	ʥə+riŋ	dʑ ə + r i ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	554 553	554 553
2059	242_humanbeing	human being	Rahung	Rahung	ʥə+riŋ	ʥə+riŋ	dʑ ə + r i ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	554 553	554 553
2060	242_humanbeing	human being	Rupa	Rupa	ʥə+rin	ʥə+rin	dʑ ə + r i n	rupa1234	27.203065	92.398757	Western Kho-Bwa	554 553	554 553
2061	242_humanbeing	human being	Shergaon	Shergaon	ʥi+rin	ʥi+rin	dʑ i + r i n	sher1261	27.105018	92.272133	Western Kho-Bwa	554 553	554 553
2062	243_humanbeingprefix	human being prefix	Khispi	Khispi	bi+	bi+	b i	lish1235	27.37	92.23	Western Kho-Bwa	15	15
2063	243_humanbeingprefix	human being prefix	Duhumbi	Duhumbi	bi+	bi+	b i	chug1252	27.42	92.23	Western Kho-Bwa	15	15
2064	243_humanbeingprefix	human being prefix	Khoina	Khoina	ʣi+	ʣi+	ʥ~dz/ʥ i	khoi1253	27.334981	92.52994	Western Kho-Bwa	15	15
2065	243_humanbeingprefix	human being prefix	Jerigaon	Jerigaon	ʥi+	ʥi+	dʑ i	jeri1243	27.340629	92.486595	Western Kho-Bwa	15	15
2066	243_humanbeingprefix	human being prefix	Khoitam	Khoitam	ʥi+	ʥi+	dʑ i	khoi1252	27.327487	92.439455	Western Kho-Bwa	15	15
2067	243_humanbeingprefix	human being prefix	Rahung	Rahung	ʥi+	ʥi+	dʑ i	rahu1234	27.310778	92.395028	Western Kho-Bwa	15	15
2068	243_humanbeingprefix	human being prefix	Rupa	Rupa	ʥi+	ʥi+	dʑ~ʣ/dʑ i	rupa1234	27.203065	92.398757	Western Kho-Bwa	15	15
2069	243_humanbeingprefix	human being prefix	Shergaon	Shergaon	ʥi+	ʥi+	dʑ i	sher1261	27.105018	92.272133	Western Kho-Bwa	15	15
2070	244_hungryvi	hungry (vi)	Khispi	Khispi	kʰam	kʰam	kʰ a m	lish1235	27.37	92.23	Western Kho-Bwa	558	558
2071	244_hungryvi	hungry (vi)	Duhumbi	Duhumbi	kʰam	kʰam	kʰ a m	chug1252	27.42	92.23	Western Kho-Bwa	558	558
2072	244_hungryvi	hungry (vi)	Khoina	Khoina	a+kʰũː+dy	a+kʰũː+dy	a + kʰ ũ (ŋ)/ŋː + d y	khoi1253	27.334981	92.52994	Western Kho-Bwa	560 558 559	560 558 559
2073	244_hungryvi	hungry (vi)	Jerigaon	Jerigaon	kʰɔ̃ː	kʰɔ̃ː	kʰ ɔ̃ː (ŋ)/ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	558	558
2074	244_hungryvi	hungry (vi)	Khoitam	Khoitam	kʰũː	kʰũː	kʰ ũː (ŋ)/ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	558	558
2075	244_hungryvi	hungry (vi)	Rahung	Rahung	kʰũː	kʰũː	kʰ ũː (ŋ)/ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	558	558
2076	244_hungryvi	hungry (vi)	Rupa	Rupa	kʰũː	kʰũː	kʰ ũː (ŋ)/ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	558	558
2077	244_hungryvi	hungry (vi)	Shergaon	Shergaon	kʰɔ̃ː	kʰɔ̃ː	kʰ ɔ̃ː	sher1261	27.105018	92.272133	Western Kho-Bwa	558	558
2078	245_hunter	hunter	Khispi	Khispi	ɕa+pa	ɕa+pa	ɕ a + p a	lish1235	27.37	92.23	Western Kho-Bwa	561 562	561 562
2079	245_hunter	hunter	Duhumbi	Duhumbi	ɕa+pa	ɕa+pa	ɕ a + p a	chug1252	27.42	92.23	Western Kho-Bwa	561 562	561 562
2080	245_hunter	hunter	Khoina	Khoina	sa+pɐ	sa+pɐ	s a + p ɐ	khoi1253	27.334981	92.52994	Western Kho-Bwa	561 562	561 562
2081	245_hunter	hunter	Jerigaon	Jerigaon	sa+pɐ	sa+pɐ	s a + p ɐ	jeri1243	27.340629	92.486595	Western Kho-Bwa	561 562	561 562
2082	245_hunter	hunter	Khoitam	Khoitam	sa+pɔ	sa+pɔ	s a + p ɔ	khoi1252	27.327487	92.439455	Western Kho-Bwa	561 562	561 562
2083	245_hunter	hunter	Rahung	Rahung	sa+pɔ	sa+pɔ	s a + p ɔ	rahu1234	27.310778	92.395028	Western Kho-Bwa	561 562	561 562
2084	245_hunter	hunter	Rupa	Rupa	sa+pɔ	sa+pɔ	s a + p ɔ	rupa1234	27.203065	92.398757	Western Kho-Bwa	561 562	561 562
2085	245_hunter	hunter	Shergaon	Shergaon	sa+po	sa+po	s a + p o	sher1261	27.105018	92.272133	Western Kho-Bwa	561 562	561 562
2086	246_husband	husband	Khispi	Khispi	u+ja	u+ja	u + j a	lish1235	27.37	92.23	Western Kho-Bwa	56 564	56 564
2087	246_husband	husband	Duhumbi	Duhumbi	ɔj	ɔj	ɔ + j	chug1252	27.42	92.23	Western Kho-Bwa	565 564	565 564
2088	246_husband	husband	Khoina	Khoina	a+jaː	a+jaː	a + j aː	khoi1253	27.334981	92.52994	Western Kho-Bwa	56 564	56 564
2089	246_husband	husband	Jerigaon	Jerigaon	a+jɛːʰ	a+jɛːʰ	a + j ɛːʰ/ɛː	jeri1243	27.340629	92.486595	Western Kho-Bwa	56 564	56 564
2090	246_husband	husband	Khoitam	Khoitam	a+jɛːʰ	a+jɛːʰ	a + j ɛːʰ/ɛː	khoi1252	27.327487	92.439455	Western Kho-Bwa	56 564	56 564
2091	246_husband	husband	Rahung	Rahung	a+jɛːʰ	a+jɛːʰ	a + j ɛːʰ/ɛː	rahu1234	27.310778	92.395028	Western Kho-Bwa	56 564	56 564
2092	246_husband	husband	Rupa	Rupa	a+jaː	a+jaː	a + j aː	rupa1234	27.203065	92.398757	Western Kho-Bwa	56 564	56 564
2093	246_husband	husband	Shergaon	Shergaon	a+jaː	a+jaː	a + j aː	sher1261	27.105018	92.272133	Western Kho-Bwa	56 564	56 564
2094	615_huskschaff	husks, chaff	Khispi	Khispi	sɔp	sɔp	s ɔ p	lish1235	27.37	92.23	Western Kho-Bwa	854	854
2095	615_huskschaff	husks, chaff	Duhumbi	Duhumbi	hɔp	hɔp	h ɔ p	chug1252	27.42	92.23	Western Kho-Bwa	854	854
2096	247_ice	ice	Khispi	Khispi	kʰɛk	kʰɛk	kʰ ɛ k	lish1235	27.37	92.23	Western Kho-Bwa	566	566
2097	247_ice	ice	Duhumbi	Duhumbi	kʰɛt	kʰɛt	kʰ ɛ t	chug1252	27.42	92.23	Western Kho-Bwa	566	566
2098	247_ice	ice	Khoitam	Khoitam	kak	kak	k a k	khoi1252	27.327487	92.439455	Western Kho-Bwa	566	566
2099	247_ice	ice	Rahung	Rahung	kak	kak	k a k	rahu1234	27.310778	92.395028	Western Kho-Bwa	566	566
2100	247_ice	ice	Rupa	Rupa	kak	kak	k a k	rupa1234	27.203065	92.398757	Western Kho-Bwa	566	566
2101	247_ice	ice	Shergaon	Shergaon	kak	kak	k a k	sher1261	27.105018	92.272133	Western Kho-Bwa	566	566
2102	248_imperative	imperative	Khispi	Khispi	+ma	+ma	m a	lish1235	27.37	92.23	Western Kho-Bwa	567	567
2103	248_imperative	imperative	Duhumbi	Duhumbi	+ma	+ma	m a	chug1252	27.42	92.23	Western Kho-Bwa	567	567
2104	248_imperative	imperative	Khoina	Khoina	+ma	+ma	m a	khoi1253	27.334981	92.52994	Western Kho-Bwa	567	567
2105	248_imperative	imperative	Jerigaon	Jerigaon	+ma	+ma	m a	jeri1243	27.340629	92.486595	Western Kho-Bwa	567	567
2106	248_imperative	imperative	Khoitam	Khoitam	+mɔ	+mɔ	m ɔ	khoi1252	27.327487	92.439455	Western Kho-Bwa	567	567
2107	248_imperative	imperative	Rahung	Rahung	+mɔ	+mɔ	m ɔ	rahu1234	27.310778	92.395028	Western Kho-Bwa	567	567
2108	248_imperative	imperative	Rupa	Rupa	+mɔ	+mɔ	m ɔ	rupa1234	27.203065	92.398757	Western Kho-Bwa	567	567
2109	248_imperative	imperative	Shergaon	Shergaon	+mɔ	+mɔ	m ɔ	sher1261	27.105018	92.272133	Western Kho-Bwa	567	567
2110	249_in	in	Khoina	Khoina	a+lyŋ	a+lyŋ	a + l y ŋ	khoi1253	27.334981	92.52994	Western Kho-Bwa	56 151	56 151
2111	249_in	in	Jerigaon	Jerigaon	a+lyŋ	a+lyŋ	a + l y ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	56 151	56 151
2112	249_in	in	Khoitam	Khoitam	a+lyŋ	a+lyŋ	a + l y ŋ	khoi1252	27.327487	92.439455	Western Kho-Bwa	56 151	56 151
2113	249_in	in	Rahung	Rahung	a+lyŋ	a+lyŋ	a + l y ŋ	rahu1234	27.310778	92.395028	Western Kho-Bwa	56 151	56 151
2114	249_in	in	Rupa	Rupa	a+lyŋ	a+lyŋ	a + l y ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	56 151	56 151
2115	249_in	in	Shergaon	Shergaon	a+luŋ	a+luŋ	a + l u ŋ	sher1261	27.105018	92.272133	Western Kho-Bwa	56 151	56 151
2116	249_in	in	Khispi	Khispi	naŋ	naŋ	n a ŋ	lish1235	27.37	92.23	Western Kho-Bwa	10077	10077
2117	249_in	in	Duhumbi	Duhumbi	naŋ	naŋ	n a ŋ	chug1252	27.42	92.23	Western Kho-Bwa	10078	10078
2118	249_in	in	Khispi	Khispi	naŋ	naŋ	n a ŋ	lish1235	27.37	92.23	Western Kho-Bwa	10787	10787
2119	249_in	in	Duhumbi	Duhumbi	naŋ	naŋ	n a ŋ	chug1252	27.42	92.23	Western Kho-Bwa	10788	10788
2120	251_insect	insect	Khispi	Khispi	pʰu	pʰu	pʰ u	lish1235	27.37	92.23	Western Kho-Bwa	570	570
2121	251_insect	insect	Duhumbi	Duhumbi	pʰu	pʰu	pʰ u	chug1252	27.42	92.23	Western Kho-Bwa	570	570
2122	251_insect	insect	Khoina	Khoina	pʰyː	pʰyː	pʰ yː~yːj/yː	khoi1253	27.334981	92.52994	Western Kho-Bwa	570	570
2123	251_insect	insect	Jerigaon	Jerigaon	pʰyː	pʰyː	pʰ yː	jeri1243	27.340629	92.486595	Western Kho-Bwa	570	570
2124	251_insect	insect	Khoitam	Khoitam	pʰyː	pʰyː	pʰ yː	khoi1252	27.327487	92.439455	Western Kho-Bwa	570	570
2125	251_insect	insect	Rahung	Rahung	pʰyː	pʰyː	pʰ yː~yːj/yː	rahu1234	27.310778	92.395028	Western Kho-Bwa	570	570
2126	251_insect	insect	Rupa	Rupa	pʰyː	pʰyː	pʰ yː	rupa1234	27.203065	92.398757	Western Kho-Bwa	570	570
2127	251_insect	insect	Shergaon	Shergaon	pʰiː	pʰiː	pʰ iː	sher1261	27.105018	92.272133	Western Kho-Bwa	570	570
2128	252_intestines	intestines	Khoina	Khoina	a+haː	a+haː	a + h aː	khoi1253	27.334981	92.52994	Western Kho-Bwa	56 572	56 572
2129	252_intestines	intestines	Jerigaon	Jerigaon	a+lɛːʰ	a+lɛːʰ	a + l ɛːʰ/ɛː	jeri1243	27.340629	92.486595	Western Kho-Bwa	56 572	56 572
2130	252_intestines	intestines	Khoitam	Khoitam	a+lɛːʰ	a+lɛːʰ	a + l~r/l ɛːʰ/ɛː	khoi1252	27.327487	92.439455	Western Kho-Bwa	56 572	56 572
2131	252_intestines	intestines	Rahung	Rahung	a+lɛːʰ	a+lɛːʰ	a + l ɛːʰ/ɛː	rahu1234	27.310778	92.395028	Western Kho-Bwa	56 572	56 572
2132	252_intestines	intestines	Rupa	Rupa	a+laː	a+laː	a + l aː	rupa1234	27.203065	92.398757	Western Kho-Bwa	56 572	56 572
2133	252_intestines	intestines	Shergaon	Shergaon	a+laː	a+laː	a + l aː	sher1261	27.105018	92.272133	Western Kho-Bwa	56 572	56 572
2134	252_intestines	intestines	Khispi	Khispi	naŋ+ɕa	naŋ+ɕa	n a ŋ + ɕ a	lish1235	27.37	92.23	Western Kho-Bwa	10079 10080	10079 10080
2135	252_intestines	intestines	Duhumbi	Duhumbi	naŋ+ɕa	naŋ+ɕa	n a ŋ + ɕ a	chug1252	27.42	92.23	Western Kho-Bwa	10081 10082	10081 10082
2136	252_intestines	intestines	Khispi	Khispi	naŋ+ɕa	naŋ+ɕa	n a ŋ + ɕ a	lish1235	27.37	92.23	Western Kho-Bwa	10789 10790	10789 10790
2137	252_intestines	intestines	Duhumbi	Duhumbi	naŋ+ɕa	naŋ+ɕa	n a ŋ + ɕ a	chug1252	27.42	92.23	Western Kho-Bwa	10791 10792	10791 10792
2138	253_iron	iron	Khoina	Khoina	sɛ̃ĩ	sɛ̃ĩ	s ɛ̃ĩ	khoi1253	27.334981	92.52994	Western Kho-Bwa	574	574
2139	253_iron	iron	Jerigaon	Jerigaon	sɛ̃ĩ	sɛ̃ĩ	s ɛ̃ĩ	jeri1243	27.340629	92.486595	Western Kho-Bwa	574	574
2140	253_iron	iron	Khoitam	Khoitam	ʨĩˀ	ʨĩˀ	tɕ ĩˀ	khoi1252	27.327487	92.439455	Western Kho-Bwa	574	574
2141	253_iron	iron	Rahung	Rahung	ʨĩˀ	ʨĩˀ	tɕ ĩˀ	rahu1234	27.310778	92.395028	Western Kho-Bwa	574	574
2142	253_iron	iron	Rupa	Rupa	sɛ̃ːˀ	sɛ̃ːˀ	s ɛ̃ˀː	rupa1234	27.203065	92.398757	Western Kho-Bwa	574	574
2143	253_iron	iron	Shergaon	Shergaon	sɛ̃ː	sɛ̃ː	s ɛ̃ː	sher1261	27.105018	92.272133	Western Kho-Bwa	574	574
2144	253_iron	iron	Khispi	Khispi	pɛl	pɛl	p ɛ l	lish1235	27.37	92.23	Western Kho-Bwa	10083	10083
2145	253_iron	iron	Duhumbi	Duhumbi	pɛr	pɛr	p ɛ r	chug1252	27.42	92.23	Western Kho-Bwa	10084	10084
2146	253_iron	iron	Khispi	Khispi	pɛl	pɛl	p ɛ l	lish1235	27.37	92.23	Western Kho-Bwa	10793	10793
2147	253_iron	iron	Duhumbi	Duhumbi	pɛr	pɛr	p ɛ r	chug1252	27.42	92.23	Western Kho-Bwa	10794	10794
2148	254_itch	itch	Khispi	Khispi	aw	aw	au	lish1235	27.37	92.23	Western Kho-Bwa	575	575
2149	254_itch	itch	Duhumbi	Duhumbi	aw	aw	au	chug1252	27.42	92.23	Western Kho-Bwa	575	575
2150	254_itch	itch	Khoina	Khoina	ɔː	ɔː	ɔː	khoi1253	27.334981	92.52994	Western Kho-Bwa	575	575
2151	254_itch	itch	Jerigaon	Jerigaon	ɔː	ɔː	ɔː	jeri1243	27.340629	92.486595	Western Kho-Bwa	575	575
2152	254_itch	itch	Khoitam	Khoitam	oː	oː	oː	khoi1252	27.327487	92.439455	Western Kho-Bwa	575	575
2153	254_itch	itch	Rahung	Rahung	oː	oː	oː	rahu1234	27.310778	92.395028	Western Kho-Bwa	575	575
2154	254_itch	itch	Rupa	Rupa	oː	oː	oː	rupa1234	27.203065	92.398757	Western Kho-Bwa	575	575
2155	254_itch	itch	Shergaon	Shergaon	oː	oː	oː	sher1261	27.105018	92.272133	Western Kho-Bwa	575	575
2156	255_jackal	jackal	Khispi	Khispi	mej+lɔŋ	mej+lɔŋ	m ei + l ɔ ŋ	lish1235	27.37	92.23	Western Kho-Bwa	578 577	578 577
2157	255_jackal	jackal	Duhumbi	Duhumbi	mɛj+rɔŋ	mɛj+rɔŋ	m ɛi + r ɔ ŋ	chug1252	27.42	92.23	Western Kho-Bwa	578 577	578 577
2158	255_jackal	jackal	Jerigaon	Jerigaon	mɛ+rɔŋ	mɛ+rɔŋ	m ɛ + r ɔ ŋ	jeri1243	27.340629	92.486595	Western Kho-Bwa	578 577	578 577
2159	255_jackal	jackal	Rupa	Rupa	mə+ryŋ	mə+ryŋ	m ə + r y ŋ	rupa1234	27.203065	92.398757	Western Kho-Bwa	578 577	578 577
2160	255_jackal	jackal	Shergaon	Shergaon	maj+rɔŋ	maj+rɔŋ	m ai + r ɔ ŋ	sher1261	27.105018	92.272133	Western Kho-Bwa	578 577	578 577
2161	257_jump	jump	Khispi	Khispi	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	lish1235	27.37	92.23	Western Kho-Bwa	579	579
2162	257_jump	jump	Duhumbi	Duhumbi	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	chug1252	27.42	92.23	Western Kho-Bwa	579	579
